lsoa,cluster,population,area_km2,imd_income,imd_employment,imd_education,imd_health,imd_living_env,population_density,no_car_household_share,deprived_1plus_share,deprived_2plus_share,private_rented_share,social_rented_share,asian_share,black_share,dependent_children_share,lone_parent_dependent_share,one_person_share,age_0_19_share,age_20_34_share,age_35_64_share,age_65plus_share,self_employed_share,part_time_employee_share,unemployed_share,hospitality_industry_share,shiftwork_industry_share,accom_food_share,transport_storage_share,admin_support_share,wholesale_retail_share,health_social_share,manufacturing_share,public_admin_share,bres_manufacturing_share,bres_wholesale_retail_share,bres_transport_storage_share,bres_accom_food_share,bres_info_comms_share,bres_professional_sci_share,bres_education_share,bres_health_social_share,bres_admin_support_share,poi_count,shannon_group,bres_total_jobs,bres_manufacturing_per_km2,bres_wholesale_retail_per_km2,bres_transport_storage_per_km2,bres_accom_food_per_km2,bres_info_comms_per_km2,bres_professional_sci_per_km2,bres_education_per_km2,bres_health_social_per_km2,bres_admin_support_per_km2,cluster_name,log1p_poi_count
E01001094,0,1668,1.156605074152503,0.065,0.061,2.061,-1.091,16.084,1442.151722550776,0.0831858407079646,0.3957597173144876,0.0759717314487632,0.1022927689594356,0.0317460317460317,0.3110571081409477,0.0747266099635479,0.3074204946996466,0.0247349823321554,0.1819787985865724,0.2074209245742092,0.1666666666666666,0.3880778588807786,0.2378345498783454,0.1709276844411979,0.0986121256391526,0.0211833455076698,0.0407124681933842,0.1857506361323155,0.0407124681933842,0.0203562340966921,0.0381679389312977,0.1272264631043257,0.1577608142493638,0.0190839694656488,0.0394402035623409,0.0,0.0833333333333333,0.0,0.0666666666666666,0.0833333333333333,0.0666666666666666,0.1,0.3833333333333333,0.0166666666666666,44.0,1.7347440803049352,300,0.0,21.614983851180693,0.0,17.291987080944555,21.614983851180693,17.291987080944555,25.937980621416838,99.4289257154312,4.322996770236139,"C0 low activity, weak night-persistence",3.8066624897703196
E01001095,2,1524,0.2918283832936447,0.285,0.119,10.111,-0.479,40.84,5222.247345510991,0.2521008403361344,0.4571428571428571,0.1579831932773109,0.2974789915966386,0.1008403361344537,0.1866840731070496,0.1860313315926893,0.3817567567567567,0.1199324324324324,0.2668918918918919,0.2911227154046997,0.2154046997389034,0.3922976501305483,0.1011749347258485,0.1069887834339948,0.1242450388265746,0.0431406384814495,0.0403645833333333,0.2578125,0.0403645833333333,0.0481770833333333,0.0703125,0.1393229166666666,0.1510416666666666,0.0260416666666666,0.0677083333333333,0.0333333333333333,0.2,0.1833333333333333,0.0,0.05,0.0,0.0333333333333333,0.0666666666666666,0.0333333333333333,55.0,1.6565712892162858,300,34.26671486555768,205.6002891933461,188.4669317605673,0.0,51.400072298336525,0.0,34.26671486555768,68.53342973111536,34.26671486555768,"C2 moderate activity and persistence, transitional",4.02535169073515
E01001097,1,2463,0.4709348319638204,0.322,0.186,16.316,0.132,29.369,5230.022994326358,0.4717948717948718,0.517948717948718,0.1905982905982906,0.3598290598290598,0.1914529914529914,0.1598326359832636,0.1682008368200837,0.2527754056362084,0.1007685738684884,0.4252775405636208,0.2110552763819095,0.2386934673366834,0.397822445561139,0.152428810720268,0.1070882202957674,0.1045385007649158,0.0356960734319224,0.0544217687074829,0.2202380952380952,0.0544217687074829,0.0510204081632653,0.0586734693877551,0.1105442176870748,0.1488095238095238,0.0297619047619047,0.0518707482993197,0.0,0.3,0.0428571428571428,0.1285714285714285,0.0228571428571428,0.0285714285714285,0.0171428571428571,0.1771428571428571,0.1542857142857142,295.0,1.8452770329748422,1750,0.0,1114.8039269270555,159.25770384672222,477.7731115401666,84.93744205158518,106.17180256448148,63.703081538688885,658.2651758997852,573.3277338482,"C1 relatively high activity, stronger night-persistence",5.69035945432406
E01001099,0,1538,0.2639709681959851,0.253,0.14,13.336,-0.022,34.812,5826.398298687577,0.2010050251256281,0.4808013355592654,0.1886477462437395,0.1268781302170283,0.2420701168614357,0.1064638783269961,0.132446134347275,0.3916666666666666,0.1016666666666666,0.2216666666666666,0.2788643533123028,0.2044164037854889,0.4018927444794952,0.1148264984227129,0.1079967023907667,0.1112943116240725,0.0263808738664468,0.0296774193548387,0.1948387096774193,0.0296774193548387,0.0387096774193548,0.0632258064516129,0.0929032258064516,0.1419354838709677,0.0270967741935483,0.0567741935483871,0.0,0.0,0.0,0.0,0.2,0.0,0.4,0.0,0.1,45.0,1.8292481046704967,50,0.0,0.0,0.0,0.0,37.882953827617534,0.0,75.76590765523507,0.0,18.941476913808767,"C0 low activity, weak night-persistence",3.828641396489095
E01001102,0,1535,0.6334110565959813,0.097,0.064,4.09,-0.981,16.749,2423.386810216503,0.1905511811023622,0.4511041009463722,0.1309148264984227,0.1273584905660377,0.0613207547169811,0.1285431773236651,0.042847725774555,0.2748815165876777,0.0394944707740916,0.325434439178515,0.2228081740276862,0.1081081081081081,0.3698088332234673,0.2992748846407383,0.1204231082180634,0.1090317331163547,0.0219690805532953,0.0175159235668789,0.2006369426751592,0.0175159235668789,0.0334394904458598,0.0414012738853503,0.125796178343949,0.0923566878980891,0.0318471337579617,0.0732484076433121,0.0,0.325,0.0,0.0833333333333333,0.0166666666666666,0.0666666666666666,0.0833333333333333,0.15,0.0333333333333333,91.0,1.936023165610062,600,0.0,307.8569563467219,0.0,78.93768111454408,15.787536222908814,63.15014489163526,78.93768111454408,142.08782600617934,31.57507244581763,"C0 low activity, weak night-persistence",4.5217885770490405
E01001103,0,1626,0.809735783808512,0.065,0.066,5.383,-0.944,8.496,2008.0624229699597,0.1257763975155279,0.4829192546583851,0.1366459627329192,0.0559006211180124,0.046583850931677,0.1285189718482252,0.0526315789473684,0.2996894409937888,0.0263975155279503,0.2391304347826087,0.2203182374541003,0.1070991432068543,0.3965728274173806,0.2760097919216646,0.1092124814264487,0.1092124814264487,0.0193164933135215,0.0272206303724928,0.2005730659025787,0.0272206303724928,0.0415472779369627,0.0429799426934097,0.1160458452722063,0.1074498567335243,0.0300859598853868,0.0687679083094555,0.0,0.075,0.0,0.05,0.025,0.225,0.25,0.15,0.05,51.0,1.8377301437097178,200,0.0,18.52456109750885,0.0,12.349707398339236,6.174853699169618,55.57368329252656,61.74853699169618,37.04912219501771,12.349707398339236,"C0 low activity, weak night-persistence",3.9512437185814275
E01001104,0,1657,1.673488598157171,0.095,0.061,1.885,-0.971,11.915,990.1471703032049,0.1105919003115264,0.4003115264797507,0.0965732087227414,0.0981308411214953,0.0373831775700934,0.1549043062200956,0.0771531100478468,0.3255813953488372,0.041860465116279,0.1875968992248062,0.2222884386174016,0.1489868891537544,0.4439809296781883,0.1847437425506555,0.1127379209370424,0.0988286969253294,0.0292825768667642,0.0157384987893462,0.1900726392251815,0.0157384987893462,0.0242130750605326,0.0472154963680387,0.1186440677966101,0.1041162227602905,0.0254237288135593,0.0871670702179176,0.0,0.0125,0.0,0.0875,0.025,0.075,0.75,0.025,0.0,55.0,1.9370439505385968,400,0.0,2.987770580275211,0.0,20.91439406192648,5.975541160550422,17.926623481651266,179.26623481651265,5.975541160550422,0.0,"C0 low activity, weak night-persistence",4.02535169073515
E01001105,0,1750,0.9576802748318494,0.187,0.095,17.585,-0.193,5.724,1827.3321963400228,0.1540930979133226,0.5048076923076923,0.1955128205128205,0.0656,0.2304,0.1116225546605293,0.0834292289988492,0.3816425120772946,0.0853462157809984,0.217391304347826,0.2642487046632124,0.1681059297639608,0.4225676453655728,0.1450777202072538,0.1249092229484386,0.1372549019607843,0.0392156862745098,0.0336817653890824,0.2427409988385598,0.0336817653890824,0.048780487804878,0.0545876887340302,0.1393728222996515,0.1416957026713124,0.0383275261324041,0.0603948896631823,0.0,0.0,0.0,0.0,0.12,0.04,0.4,0.04,0.0,23.0,1.1305109960463717,125,0.0,0.0,0.0,0.0,15.662847397200196,5.220949132400065,52.20949132400065,5.220949132400065,0.0,"C0 low activity, weak night-persistence",3.1780538303479458
E01001106,0,1502,0.3177169976937224,0.159,0.091,17.217,-0.426,7.224,4727.477632304459,0.1301247771836007,0.5026737967914439,0.1461675579322638,0.0948121645796064,0.0966010733452593,0.1104457751164338,0.091816367265469,0.3440285204991087,0.0641711229946524,0.1996434937611408,0.2423435419440745,0.1597869507323568,0.4127829560585885,0.18508655126498,0.1090163934426229,0.1262295081967213,0.0204918032786885,0.0494652406417112,0.2339572192513369,0.0494652406417112,0.0494652406417112,0.0454545454545454,0.1390374331550802,0.1483957219251337,0.0401069518716577,0.0721925133689839,0.0,0.18,0.0,0.14,0.02,0.02,0.12,0.0,0.08,50.0,1.6446227102260802,250,0.0,141.63548166025342,0.0,110.16093018019713,15.737275740028158,15.737275740028158,94.42365444016896,0.0,62.94910296011263,"C0 low activity, weak night-persistence",3.9318256327243257
E01001107,0,1703,0.7603133040171551,0.089,0.065,2.187,-0.947,15.997,2239.866106514394,0.1184407796101949,0.3692077727952167,0.0911808669656203,0.1616766467065868,0.0239520958083832,0.2184873949579832,0.0756302521008403,0.280359820089955,0.0344827586206896,0.2338830584707646,0.2085080886758538,0.1204313960455362,0.4218094667465548,0.2492510485320551,0.1059167275383491,0.0949598246895544,0.0284879474068663,0.020297699594046,0.1583220568335588,0.020297699594046,0.0257104194857916,0.0365358592692828,0.0960757780784844,0.1096075778078484,0.040595399188092,0.0784844384303112,0.0,0.05,0.0,0.05,0.1,0.075,0.5,0.0,0.075,34.0,1.6809122226516362,200,0.0,13.152472733496149,0.0,13.152472733496149,26.304945466992294,19.72870910024422,131.52472733496148,0.0,19.72870910024422,"C0 low activity, weak night-persistence",3.5553480614894135
E01001108,0,1744,0.5865613954707642,0.04,0.035,2.02,-1.572,11.984,2973.2607932717683,0.0855365474339035,0.3623639191290824,0.0653188180404354,0.0373831775700934,0.0109034267912772,0.1443760492445439,0.0526021264689423,0.3488372093023256,0.0263565891472868,0.1627906976744186,0.2355903749300503,0.1158365976496922,0.4152210408505876,0.2333519865696698,0.1253521126760563,0.1035211267605633,0.0190140845070422,0.0154946364719904,0.1656734207389749,0.0154946364719904,0.035756853396901,0.0512514898688915,0.0786650774731823,0.133492252681764,0.034564958283671,0.0798569725864123,0.0,0.0,0.0,0.0,0.1,0.2,0.0,0.3666666666666666,0.0333333333333333,32.0,1.412659865594401,150,0.0,0.0,0.0,0.0,25.572770584332872,51.145541168665744,0.0,93.7668254758872,8.52425686144429,"C0 low activity, weak night-persistence",3.4965075614664802
E01001109,3,2350,0.4858551359444492,0.39,0.218,21.589,0.443,34.268,4836.8326814779,0.4953271028037383,0.5867082035306335,0.2305295950155763,0.3146417445482866,0.3219106957424714,0.1259574468085106,0.3204255319148936,0.3471502590673575,0.1637305699481865,0.3544041450777202,0.2727659574468085,0.2404255319148936,0.3578723404255319,0.1289361702127659,0.0921198668146503,0.1298557158712541,0.0643729189789123,0.0687679083094555,0.2578796561604584,0.0687679083094555,0.052531041069723,0.0678127984718242,0.1375358166189111,0.1652340019102196,0.0276981852913085,0.0706781279847182,0.1022222222222222,0.1,0.2711111111111111,0.0044444444444444,0.0,0.0288888888888888,0.0222222222222222,0.0133333333333333,0.3222222222222222,142.0,1.8511232894711849,2250,473.39213478294346,463.10100141809687,1255.5182705112848,20.582266729693195,0.0,133.78473374300577,102.91133364846596,61.74680018907958,1492.2143379027566,C3 moderate activity with destination characteristics,4.962844630259907
E01001110,1,2076,0.11096207695043667,0.427,0.227,23.873,1.104,40.8,18709.094647960537,0.5369955156950673,0.6065022421524664,0.25,0.4276094276094276,0.2985409652076318,0.140995812005584,0.3364355514192648,0.358744394618834,0.1591928251121076,0.3195067264573991,0.298278268962308,0.2233597021870637,0.4155421126105165,0.0628199162401116,0.0957055214723926,0.1294478527607362,0.0515337423312883,0.0752256770310932,0.283851554663992,0.0752256770310932,0.0601805416248746,0.0832497492477432,0.1404212637913741,0.1785356068204613,0.0230692076228686,0.074222668004012,0.0,0.0857142857142857,0.0,0.0285714285714285,0.1428571428571428,0.0,0.0571428571428571,0.4571428571428571,0.0,37.0,1.5499101063469818,350,0.0,270.36263942139504,0.0,90.12087980713169,450.6043990356585,0.0,180.24175961426337,1441.934076914107,0.0,"C1 relatively high activity, stronger night-persistence",3.6375861597263857
E01001111,1,1762,0.21910691267032992,0.266,0.153,22.364,-0.185,43.105,8041.736239746666,0.3946957878315132,0.525,0.175,0.3307332293291731,0.1154446177847113,0.0989136649514008,0.4036592338479131,0.3654743390357698,0.0948678071539657,0.2534992223950233,0.2600229095074456,0.2130584192439862,0.4369988545246277,0.0899198167239404,0.1311239193083573,0.1195965417867435,0.0374639769452449,0.0459518599562363,0.2505470459518599,0.0459518599562363,0.0547045951859956,0.0820568927789934,0.1137855579868709,0.1816192560175054,0.0229759299781181,0.0787746170678337,0.0,0.2666666666666666,0.0,0.125,0.0,0.0166666666666666,0.1666666666666666,0.0,0.0166666666666666,50.0,1.8360665251233135,600,0.0,730.237115981536,0.0,342.298648116345,0.0,45.639819748846,456.39819748846,0.0,45.639819748846,"C1 relatively high activity, stronger night-persistence",3.9318256327243257
E01001112,3,1977,0.41439397998395927,0.391,0.198,18.08,0.567,20.868,4770.822201800633,0.4344262295081967,0.5655737704918032,0.189695550351288,0.3255269320843091,0.297423887587822,0.087797619047619,0.3819444444444444,0.3419203747072599,0.1346604215456674,0.3641686182669789,0.2672285572632623,0.2027764005949429,0.4169558750619732,0.1130391670798215,0.1061776061776061,0.1145431145431145,0.0508365508365508,0.0502564102564102,0.2492307692307692,0.0502564102564102,0.0594871794871794,0.0748717948717948,0.1148717948717948,0.1764102564102564,0.0297435897435897,0.0553846153846153,0.0,0.0,0.3555555555555555,0.0111111111111111,0.0111111111111111,0.0333333333333333,0.3333333333333333,0.2444444444444444,0.0111111111111111,38.0,1.693701861135375,450,0.0,0.0,386.1059950875576,12.065812346486174,12.065812346486174,36.19743703945852,361.9743703945852,265.4478716226958,12.065812346486174,C3 moderate activity with destination characteristics,3.6635616461296463
E01001114,1,1493,0.2576084986262478,0.469,0.232,27.502,0.633,43.523,5795.616246986185,0.4593698175787728,0.6202321724709784,0.2470978441127695,0.2678868552412645,0.3777038269550749,0.1835652750165672,0.4241219350563286,0.4269102990033223,0.1976744186046511,0.2940199335548172,0.3196286472148541,0.1903183023872679,0.4230769230769231,0.0669761273209549,0.0970873786407767,0.146513680494263,0.0617828773168579,0.0451895043731778,0.2682215743440233,0.0451895043731778,0.0568513119533527,0.0787172011661807,0.1326530612244898,0.2040816326530612,0.0510204081632653,0.0670553935860058,0.0,0.0285714285714285,0.0,0.0428571428571428,0.0,0.0,0.5714285714285714,0.0714285714285714,0.0,74.0,1.7808076699582907,350,0.0,38.81859509032944,0.0,58.22789263549416,0.0,0.0,776.3719018065888,97.0464877258236,0.0,"C1 relatively high activity, stronger night-persistence",4.31748811353631
E01001115,0,1772,0.20729458241744148,0.401,0.225,30.425,0.824,29.822,8548.22146982895,0.4314329738058551,0.6646153846153846,0.2923076923076923,0.2227342549923195,0.3932411674347158,0.2839845899834892,0.3670886075949367,0.4104938271604938,0.1543209876543209,0.2978395061728395,0.3140814081408141,0.2084708470847084,0.3652365236523652,0.1122112211221122,0.0882567469000729,0.1152443471918307,0.037199124726477,0.0635359116022099,0.3314917127071823,0.0635359116022099,0.0759668508287292,0.0814917127071823,0.1740331491712707,0.1988950276243093,0.0441988950276243,0.0593922651933701,0.0,0.1777777777777777,0.0,0.1333333333333333,0.0,0.0222222222222222,0.0,0.4888888888888889,0.0444444444444444,20.0,1.495615780172503,225,0.0,192.96210992841876,0.0,144.72158244631405,0.0,24.12026374105234,0.0,530.6458023031515,48.24052748210468,"C0 low activity, weak night-persistence",3.044522437723423
E01001116,1,1587,0.1405364468462295,0.342,0.186,23.508,0.157,49.804,11292.444313299344,0.4636963696369637,0.5815485996705108,0.2454695222405271,0.3655737704918033,0.1196721311475409,0.1847968545216251,0.3440366972477064,0.3696369636963696,0.1386138613861386,0.2871287128712871,0.2727868852459016,0.2295081967213114,0.4118032786885245,0.0859016393442623,0.1159420289855072,0.104006820119352,0.0656436487638533,0.049062049062049,0.2626262626262626,0.049062049062049,0.0634920634920634,0.0764790764790764,0.1226551226551226,0.189033189033189,0.0187590187590187,0.0692640692640692,0.1714285714285714,0.4285714285714285,0.0,0.0,0.0571428571428571,0.1142857142857142,0.0,0.1142857142857142,0.0,45.0,1.8697252173783367,175,213.46775639507263,533.6693909876817,0.0,0.0,71.15591879835756,142.31183759671512,0.0,142.31183759671512,0.0,"C1 relatively high activity, stronger night-persistence",3.828641396489095
E01001118,1,2173,0.21446913862200198,0.444,0.252,33.691,0.465,38.776,10131.993880153888,0.5091116173120729,0.6765039727582293,0.300794551645857,0.3291713961407491,0.376844494892168,0.1689095127610208,0.4162412993039443,0.3480725623582766,0.1598639455782313,0.3401360544217687,0.2768230376219229,0.2131908964235949,0.4096609382257315,0.1003251277287505,0.0951234196267308,0.1384708007224563,0.0553883202889825,0.051819184123484,0.2998897464167585,0.051819184123484,0.0815876515986769,0.0771775082690187,0.1411245865490628,0.2094818081587651,0.0132304299889746,0.0650496141124586,0.0,0.1166666666666666,0.025,0.1,0.0083333333333333,0.05,0.0666666666666666,0.1916666666666666,0.2083333333333333,109.0,1.835344926710816,600,0.0,326.3872856009076,69.94013262876591,279.76053051506364,23.31337754292197,139.88026525753182,186.50702034337576,536.2076834872054,582.8344385730493,"C1 relatively high activity, stronger night-persistence",4.700480365792417
E01001119,0,1439,0.760381290345604,0.085,0.059,6.244,-0.907,5.05,1892.4716037475807,0.0984455958549222,0.4194107452339688,0.1109185441941074,0.0484429065743944,0.0397923875432525,0.0941422594142259,0.0543933054393305,0.2854671280276816,0.0346020761245674,0.259515570934256,0.2232267037552155,0.1279554937413073,0.3977746870653685,0.2510431154381085,0.0943075615972812,0.1333899745114698,0.0195412064570943,0.0251479289940828,0.2322485207100591,0.0251479289940828,0.051775147928994,0.044378698224852,0.136094674556213,0.1390532544378698,0.0458579881656804,0.1050295857988165,0.0,0.0,0.0,0.0,0.2666666666666666,0.0,0.1333333333333333,0.2666666666666666,0.0,22.0,1.33062810895005,75,0.0,0.0,0.0,0.0,26.3025935197718,0.0,13.1512967598859,26.3025935197718,0.0,"C0 low activity, weak night-persistence",3.1354942159291497
E01001120,2,1358,0.26245434063167,0.126,0.081,8.507,-0.736,8.827,5174.233341813254,0.1594488188976378,0.4901185770750988,0.1304347826086956,0.1062992125984252,0.0275590551181102,0.1359583952451708,0.1047548291233283,0.3313609467455621,0.0571992110453648,0.2130177514792899,0.2338530066815144,0.1670378619153674,0.4105419450631032,0.1885671863400148,0.1026581118240146,0.1255728689275893,0.0284142988084326,0.0216718266253869,0.239938080495356,0.0216718266253869,0.0433436532507739,0.0681114551083591,0.1284829721362229,0.1238390092879257,0.0263157894736842,0.1114551083591331,0.0,0.3,0.0,0.0,0.1,0.0,0.0,0.05,0.1,17.0,1.6300005591616533,100,0.0,114.30559665272284,0.0,0.0,38.10186555090762,0.0,0.0,19.05093277545381,38.10186555090762,"C2 moderate activity and persistence, transitional",2.8903717578961645
E01001122,2,1509,1.2193296816645558,0.055,0.044,3.745,-1.118,11.481,1237.56521529108,0.0718954248366013,0.4313725490196078,0.0958605664488017,0.074398249452954,0.0021881838074398,0.2677329624478442,0.0883171070931849,0.2947598253275109,0.019650655021834,0.1506550218340611,0.2532871972318339,0.1217993079584775,0.3972318339100346,0.2276816608996539,0.132996632996633,0.0925925925925925,0.0269360269360269,0.0283159463487332,0.1847988077496274,0.0283159463487332,0.0357675111773472,0.0402384500745156,0.1087928464977645,0.1430700447093889,0.0357675111773472,0.0640834575260804,0.0,0.0,0.0,0.0,0.04,0.04,0.8,0.02,0.04,38.0,1.7751048597990957,500,0.0,0.0,0.0,0.0,16.402454808364215,16.402454808364215,328.0490961672843,8.201227404182108,16.402454808364215,"C2 moderate activity and persistence, transitional",3.6635616461296463
E01001125,2,1620,0.40770465045602355,0.165,0.11,8.0,-0.284,21.641,3973.4646101976186,0.1839080459770115,0.4466338259441708,0.1379310344827586,0.1494252873563218,0.0525451559934318,0.2,0.1100303951367781,0.3366336633663366,0.0643564356435643,0.226072607260726,0.2395136778115501,0.1604863221884498,0.3890577507598784,0.2109422492401216,0.0996978851963746,0.1231117824773413,0.0264350453172205,0.0293724966622162,0.2269692923898531,0.0293724966622162,0.0493991989319092,0.0427236315086782,0.1348464619492657,0.1455273698264352,0.0440587449933244,0.0707610146862483,0.0,0.144,0.0,0.12,0.008,0.116,0.2,0.164,0.008,148.0,1.8773156331636218,1250,0.0,441.4960677997354,0.0,367.9133898331128,24.527559322207523,355.6496101720091,613.188983055188,502.8149661052542,24.527559322207523,"C2 moderate activity and persistence, transitional",5.003946305945459
E01001127,0,1609,0.28118035447497824,0.1,0.058,4.793,-1.314,12.419,5722.305895105421,0.1211604095563139,0.4102564102564102,0.1282051282051282,0.059625212947189,0.0425894378194207,0.1273062730627306,0.1476014760147601,0.3008547008547008,0.0188034188034188,0.1863247863247863,0.2084870848708487,0.1500615006150061,0.4126691266912669,0.2287822878228782,0.1074561403508772,0.1162280701754386,0.0365497076023391,0.0285343709468223,0.2425421530479896,0.0285343709468223,0.0505836575875486,0.0440985732814526,0.1478599221789883,0.1271076523994811,0.0233463035019455,0.0778210116731517,0.0,0.1,0.0,0.0,0.0,0.05,0.0,0.2,0.05,28.0,1.7378082554684418,100,0.0,35.564362306435186,0.0,0.0,0.0,17.782181153217593,0.0,71.12872461287037,17.782181153217593,"C0 low activity, weak night-persistence",3.367295829986474
E01001129,0,1406,0.3436989468954668,0.06,0.059,6.219,-1.068,5.421,4090.789374538361,0.0652173913043478,0.4063116370808678,0.0749506903353057,0.0336633663366336,0.0138613861386138,0.1170977011494252,0.1185344827586206,0.2868369351669941,0.0137524557956778,0.1552062868369351,0.1893830703012912,0.1542324246771879,0.4189383070301291,0.2374461979913917,0.1043771043771043,0.1127946127946128,0.0185185185185185,0.0304347826086956,0.2,0.0304347826086956,0.0420289855072463,0.0289855072463768,0.1289855072463768,0.136231884057971,0.0202898550724637,0.0826086956521739,0.0,0.0,0.1333333333333333,0.0,0.0,0.0666666666666666,0.0,0.5333333333333333,0.1333333333333333,21.0,1.2205180120569286,75,0.0,0.0,29.095230259874544,0.0,0.0,14.547615129937272,0.0,116.38092103949818,29.095230259874544,"C0 low activity, weak night-persistence",3.091042453358316
E01001130,0,1695,0.13258300282706298,0.577,0.261,27.814,0.457,12.206,12784.444188603147,0.4392857142857143,0.6810035842293907,0.3136200716845878,0.0966010733452593,0.6958855098389982,0.120954003407155,0.4355479840999432,0.5882352941176471,0.3065953654188948,0.1568627450980392,0.4156285390713476,0.1806342015855039,0.3516421291053228,0.0520951302378255,0.0672913117546848,0.1626916524701873,0.0681431005110732,0.0755336617405583,0.2791461412151067,0.0755336617405583,0.0673234811165845,0.064039408866995,0.1477832512315271,0.2430213464696223,0.0147783251231527,0.0738916256157635,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.5,10.0,1.3592367006650063,20,0.0,0.0,0.0,0.0,0.0,0.0,75.42444949028406,0.0,75.42444949028406,"C0 low activity, weak night-persistence",2.3978952727983707
E01001132,0,1653,0.4946400832185049,0.103,0.095,7.465,-0.851,10.502,3341.823794877932,0.117829457364341,0.4930015552099533,0.1321928460342146,0.0681114551083591,0.0526315789473684,0.1549382716049382,0.1302469135802469,0.2779503105590062,0.0496894409937888,0.2236024844720497,0.1982705373687461,0.1575046324891908,0.3823347745521927,0.2618900555898703,0.1162962962962963,0.1044444444444444,0.0274074074074074,0.0170827858081471,0.2141918528252299,0.0170827858081471,0.0538764783180026,0.0275952693823915,0.1327201051248357,0.1458607095926412,0.0091984231274638,0.1077529566360052,0.0,0.0,0.0,0.0,0.075,0.05,0.5,0.05,0.0,30.0,1.5152443425698,200,0.0,0.0,0.0,0.0,30.32507980832969,20.216719872219794,202.16719872219792,20.216719872219794,0.0,"C0 low activity, weak night-persistence",3.4339872044851463
E01001133,2,1601,0.33200271997929104,0.14,0.08,10.36,-0.638,22.833,4822.249649339812,0.2541208791208791,0.522633744855967,0.1591220850480109,0.114010989010989,0.0686813186813186,0.1497797356828193,0.0786658275645059,0.1945205479452054,0.036986301369863,0.3589041095890411,0.1524889729048519,0.1562696912413358,0.3654694391934467,0.3257718966603655,0.1072961373390558,0.1108726752503576,0.0171673819742489,0.0389972144846796,0.213091922005571,0.0389972144846796,0.0376044568245125,0.0417827298050139,0.1337047353760445,0.1420612813370473,0.043175487465181,0.1058495821727019,0.0,0.12,0.0,0.16,0.08,0.04,0.0,0.24,0.0,39.0,1.6706898085762258,125,0.0,45.18035274209693,0.0,60.2404703227959,30.12023516139795,15.060117580698977,0.0,90.36070548419386,0.0,"C2 moderate activity and persistence, transitional",3.6888794541139363
E01001134,2,1583,0.3873870846345935,0.13,0.071,7.162,-1.15,12.99,4086.3520307941594,0.172821270310192,0.4467455621301775,0.1168639053254437,0.1407407407407407,0.0488888888888888,0.1853233830845771,0.1194029850746268,0.2688330871491876,0.0413589364844904,0.3323485967503692,0.2096774193548387,0.1805210918114144,0.4081885856079404,0.2016129032258064,0.1102886750555144,0.1184307920059215,0.0296076980014803,0.034313725490196,0.2254901960784313,0.034313725490196,0.0526960784313725,0.0441176470588235,0.1286764705882352,0.1568627450980392,0.0269607843137254,0.079656862745098,0.0,0.0625,0.0,0.1125,0.025,0.025,0.05,0.4625,0.05,60.0,1.6809631386363466,400,0.0,64.53493415657232,0.0,116.16288148183018,25.81397366262893,25.81397366262893,51.62794732525786,477.5585127586352,51.62794732525786,"C2 moderate activity and persistence, transitional",4.110873864173311
E01001135,1,1662,0.4880754211481572,0.115,0.073,8.841,-1.095,18.124,3405.2114242718512,0.177115987460815,0.470125786163522,0.139937106918239,0.1220657276995305,0.0297339593114241,0.1511005353955978,0.123140987507436,0.2870514820592824,0.0608424336973478,0.2449297971918876,0.209053007742704,0.1602144133412745,0.3948779035139964,0.235854675402025,0.1134903640256959,0.1070663811563169,0.025695931477516,0.0305732484076433,0.2063694267515923,0.0305732484076433,0.0382165605095541,0.0445859872611464,0.1235668789808917,0.1503184713375796,0.0343949044585987,0.0777070063694267,0.0166666666666666,0.175,0.0166666666666666,0.2083333333333333,0.0083333333333333,0.0583333333333333,0.2083333333333333,0.0583333333333333,0.0333333333333333,77.0,1.8158460846737308,600,20.488636728470823,215.13068564894365,20.488636728470823,256.1079591058853,10.244318364235411,71.7102285496479,256.1079591058853,71.7102285496479,40.97727345694165,"C1 relatively high activity, stronger night-persistence",4.356708826689592
E01001136,3,2035,0.27939406369725217,0.334,0.166,16.829,0.211,39.403,7283.61931914595,0.5361139369277721,0.5798575788402849,0.2136317395727365,0.4841997961264016,0.1386340468909276,0.1078431372549019,0.2980392156862745,0.2535641547861507,0.0977596741344195,0.434826883910387,0.209313725490196,0.2754901960784314,0.4098039215686274,0.1053921568627451,0.1339339339339339,0.1291291291291291,0.0444444444444444,0.0551537070524412,0.2658227848101265,0.0551537070524412,0.0497287522603978,0.0840867992766726,0.132007233273056,0.1365280289330922,0.0198915009041591,0.0587703435804701,0.0,0.1928571428571428,0.2285714285714285,0.1428571428571428,0.0142857142857142,0.0357142857142857,0.0714285714285714,0.1928571428571428,0.05,175.0,1.8564245549629406,700,0.0,483.1885052013284,572.6678580163892,357.9174112602432,35.79174112602433,89.4793528150608,178.9587056301216,483.1885052013284,125.27109394108513,C3 moderate activity with destination characteristics,5.170483995038151
