lsoa,self_employed_share,part_time_employee_share,unemployed_share
E01000983,0.13000656598818122,0.09455022980958634,0.02954694681549573
E01000984,0.11528150134048257,0.11662198391420911,0.0388739946380697
E01000985,0.1111111111111111,0.08623548922056384,0.026533996683250415
E01000986,0.11401098901098901,0.10645604395604395,0.042582417582417584
E01000987,0.11940298507462686,0.10974539069359086,0.029850746268656716
E01000989,0.10764872521246459,0.12181303116147309,0.031161473087818695
E01000990,0.08347826086956522,0.12434782608695652,0.059130434782608696
E01000991,0.124,0.10866666666666666,0.02266666666666667
E01000992,0.1078042328042328,0.12896825396825398,0.05026455026455026
E01000993,0.10747663551401869,0.13239875389408098,0.03115264797507788
E01000994,0.15203761755485892,0.10893416927899686,0.04623824451410658
E01000995,0.1445874337623013,0.13247539742619227,0.04844814534443603
E01000996,0.1080835603996367,0.11989100817438691,0.051771117166212535
E01000997,0.10466067048242028,0.12264922322158626,0.05396565821749796
E01000998,0.12037037037037036,0.12121212121212122,0.04208754208754209
E01000999,0.09448082319925163,0.12909260991580918,0.03274087932647334
E01001000,0.13725490196078433,0.13258636788048553,0.04295051353874883
E01001001,0.11343012704174228,0.14519056261343014,0.05535390199637023
E01001002,0.11937716262975778,0.12975778546712802,0.05190311418685121
E01001003,0.11193415637860082,0.12510288065843622,0.04197530864197531
E01001004,0.10985748218527316,0.13598574821852732,0.0498812351543943
E01001005,0.09888475836431226,0.15018587360594796,0.040892193308550186
E01001006,0.08812546676624347,0.128454070201643,0.04630321135175504
E01001007,0.11874197689345314,0.14762516046213095,0.029525032092426188
E01001008,0.0958036421219319,0.12826603325415678,0.047505938242280284
E01001009,0.09013716525146963,0.14500326583932072,0.047028086218158065
E01001010,0.08577878103837472,0.12415349887133183,0.05041384499623777
E01001011,0.0825214899713467,0.1518624641833811,0.06991404011461318
E01001012,0.10685608400247067,0.1192093885114268,0.04941321803582458
E01001013,0.08328230251071647,0.1224739742804654,0.07960808328230251
E01001015,0.08877284595300261,0.13838120104438642,0.034812880765883375
E01001016,0.1168091168091168,0.09757834757834757,0.037037037037037035
E01001017,0.12059925093632959,0.10636704119850188,0.01947565543071161
E01001018,0.10625470987189148,0.12358703843255464,0.024114544084400905
E01001019,0.10165289256198347,0.1115702479338843,0.02231404958677686
E01001020,0.11586314152410575,0.12052877138413685,0.024883359253499222
E01001021,0.08803827751196172,0.12631578947368421,0.03636363636363636
E01001022,0.12070343725019984,0.10391686650679456,0.023181454836131096
E01001023,0.10787757150025087,0.0958354239839438,0.031108881083793276
E01001024,0.09225092250922509,0.11439114391143912,0.03136531365313653
E01001025,0.10849056603773585,0.12547169811320755,0.02358490566037736
E01001026,0.11181434599156118,0.13150492264416316,0.034458509142053444
E01001027,0.10408921933085502,0.10594795539033457,0.02462825278810409
E01001028,0.14857975236707938,0.09541150764748725,0.01747997086671522
E01001029,0.10504201680672269,0.09313725490196079,0.03011204481792717
E01001030,0.13898305084745763,0.12372881355932204,0.025423728813559324
E01001031,0.14297658862876253,0.11872909698996656,0.025919732441471572
E01001032,0.12876935615321924,0.11491442542787286,0.013039934800325998
E01001033,0.13683431952662722,0.1205621301775148,0.028106508875739646
E01001034,0.13953488372093023,0.10465116279069768,0.037209302325581395
E01001035,0.13032089063523247,0.10150622134905042,0.04191224623444663
E01001036,0.10487982520029134,0.0764748725418791,0.032046613255644577
E01001037,0.11528822055137844,0.1111111111111111,0.04093567251461988
E01001038,0.12828736369467608,0.09557408595253368,0.04105195638229634
E01001039,0.1033091202582728,0.11380145278450363,0.02744148506860371
E01001040,0.13177159590043924,0.11493411420204978,0.03733528550512445
E01001041,0.11495946941783346,0.1208548268238762,0.0449521002210759
E01001042,0.12405797101449276,0.13623188405797101,0.059130434782608696
E01001044,0.10377924415116976,0.07558488302339532,0.032993401319736056
E01001046,0.11546252532072923,0.07967589466576637,0.04456448345712356
E01001047,0.12101910828025478,0.10120311394196745,0.04883227176220807
E01001049,0.13810316139767054,0.11064891846921797,0.021630615640599003
E01001050,0.09305654974946313,0.09377236936292055,0.04509663564781675
E01001051,0.0703125,0.13975694444444445,0.04774305555555555
E01001052,0.058447488584474884,0.12511415525114156,0.06118721461187215
E01001053,0.08204711616571893,0.13078797725426483,0.04955320877335499
E01001054,0.09137426900584796,0.12573099415204678,0.05043859649122807
E01001055,0.07413509060955518,0.15321252059308071,0.04695222405271829
E01001056,0.09038619556285948,0.17748562037797863,0.05341002465078061
E01001057,0.06689246401354784,0.15918712955122777,0.06181202370872142
E01001058,0.09635173058933583,0.1412535079513564,0.037418147801683815
E01001059,0.10044052863436123,0.11894273127753303,0.02907488986784141
E01001060,0.10737179487179487,0.14743589743589744,0.028846153846153848
E01001061,0.09339407744874716,0.1275626423690205,0.0425208807896735
E01001062,0.10829493087557604,0.09754224270353302,0.023809523809523808
E01001063,0.11974623314829501,0.14036478984932593,0.02696272799365583
E01001064,0.13499633162142333,0.1078503301540719,0.027879677182685254
E01001065,0.09460654288240496,0.10610079575596817,0.03183023872679045
E01001066,0.09506726457399103,0.14349775784753363,0.053811659192825115
E01001067,0.1328358208955224,0.10522388059701493,0.022388059701492536
E01001068,0.11800818553888132,0.11118690313778991,0.02455661664392906
E01001069,0.13768115942028986,0.09782608695652174,0.019021739130434784
E01001070,0.11587982832618025,0.10300429184549356,0.032188841201716736
E01001071,0.12673267326732673,0.11353135313531353,0.02442244224422442
E01001072,0.1484437350359138,0.10375099760574621,0.018355945730247406
E01001073,0.10327022375215146,0.09294320137693632,0.0378657487091222
E01001074,0.11503267973856209,0.11372549019607843,0.03529411764705882
E01001075,0.12256049960967993,0.10694769711163153,0.0273224043715847
E01001076,0.09188741721854304,0.13658940397350994,0.03642384105960265
E01001077,0.10433979686057249,0.12280701754385964,0.030470914127423823
E01001078,0.07727272727272727,0.14545454545454545,0.035454545454545454
E01001079,0.09501187648456057,0.12114014251781473,0.03800475059382423
E01001080,0.07236268526591107,0.13077593722755013,0.04882301656495205
E01001081,0.09674502712477397,0.14556962025316456,0.03887884267631103
E01001082,0.10008340283569642,0.12844036697247707,0.03919933277731443
E01001083,0.1426448736998514,0.09361069836552749,0.03268945022288262
E01001084,0.15308641975308643,0.09753086419753086,0.044444444444444446
E01001085,0.16749467707594037,0.11426543647977289,0.0511000709723208
E01001086,0.14645776566757493,0.10354223433242507,0.03814713896457766
E01001087,0.15316117542297417,0.12422083704363313,0.04452359750667854
E01001088,0.12316715542521994,0.10337243401759531,0.04325513196480939
E01001089,0.1470383275261324,0.11707317073170732,0.05226480836236934
E01001090,0.13870246085011187,0.12751677852348994,0.04586129753914989
E01001091,0.1431818181818182,0.1143939393939394,0.02878787878787879
E01001092,0.09647495361781076,0.08039579468150897,0.017934446505875078
E01001093,0.11242192921582235,0.11172796668979876,0.03469812630117974
E01001094,0.17092768444119796,0.09861212563915267,0.021183345507669833
E01001095,0.10698878343399482,0.12424503882657463,0.04314063848144953
E01001096,0.11990008326394672,0.10407993338884262,0.038301415487094086
E01001097,0.10708822029576746,0.10453850076491586,0.035696073431922486
E01001098,0.1292743953294412,0.0950792326939116,0.02418682235195997
E01001099,0.1079967023907667,0.11129431162407255,0.026380873866446827
E01001100,0.11479385610347616,0.10832659660468877,0.029911075181891674
E01001101,0.10907504363001745,0.12216404886561955,0.020942408376963352
E01001102,0.12042310821806347,0.10903173311635476,0.021969080553295363
E01001103,0.10921248142644874,0.10921248142644874,0.019316493313521546
E01001104,0.11273792093704246,0.09882869692532943,0.029282576866764276
E01001105,0.12490922294843863,0.13725490196078433,0.0392156862745098
E01001106,0.10901639344262296,0.12622950819672132,0.020491803278688523
E01001107,0.10591672753834916,0.09495982468955443,0.028487947406866325
E01001108,0.12535211267605634,0.10352112676056338,0.019014084507042252
E01001109,0.09211986681465038,0.12985571587125416,0.06437291897891231
E01001110,0.09570552147239264,0.1294478527607362,0.051533742331288344
E01001111,0.13112391930835735,0.11959654178674352,0.037463976945244955
E01001112,0.10617760617760617,0.11454311454311454,0.05083655083655084
E01001113,0.1317289423685877,0.13299556681443953,0.06396453451551615
E01001114,0.0970873786407767,0.14651368049426303,0.0617828773168579
E01001115,0.08825674690007294,0.11524434719183078,0.037199124726477024
E01001116,0.11594202898550725,0.10400682011935208,0.06564364876385337
E01001118,0.09512341962673089,0.13847080072245635,0.055388320288982544
E01001119,0.09430756159728122,0.13338997451146983,0.01954120645709431
E01001120,0.10265811182401467,0.12557286892758937,0.02841429880843263
E01001121,0.10451727192205491,0.1204605845881311,0.01948627103631532
E01001122,0.132996632996633,0.09259259259259259,0.026936026936026935
E01001123,0.12444444444444444,0.1,0.018518518518518517
E01001124,0.1053423626787058,0.10158013544018059,0.024830699774266364
E01001125,0.09969788519637462,0.12311178247734139,0.026435045317220542
E01001126,0.09507640067911714,0.13497453310696095,0.019524617996604415
E01001127,0.1074561403508772,0.1162280701754386,0.03654970760233918
E01001128,0.06835443037974684,0.13164556962025317,0.060759493670886074
E01001129,0.10437710437710437,0.1127946127946128,0.018518518518518517
E01001130,0.06729131175468483,0.16269165247018738,0.06814310051107325
E01001131,0.10900082576383155,0.12469033856317094,0.03633360858794385
E01001132,0.1162962962962963,0.10444444444444445,0.027407407407407408
E01001133,0.1072961373390558,0.11087267525035766,0.017167381974248927
E01001134,0.11028867505551443,0.11843079200592153,0.029607698001480384
E01001135,0.11349036402569593,0.10706638115631692,0.02569593147751606
E01001136,0.13393393393393394,0.12912912912912913,0.044444444444444446
E01001137,0.13154831199068684,0.09778812572759023,0.04074505238649592
E01001138,0.1176954732510288,0.09958847736625515,0.04691358024691358
E01001139,0.10963944076526858,0.12729948491537896,0.046357615894039736
E01001140,0.12944738834216502,0.11506434519303559,0.03785011355034065
E01001141,0.11851126346718903,0.13712047012732614,0.04407443682664055
E01001142,0.10115979381443299,0.1056701030927835,0.047036082474226804
E01001143,0.1325459317585302,0.12270341207349081,0.047900262467191604
E01001144,0.1083676268861454,0.10082304526748971,0.047325102880658436
E01001145,0.0877447425670776,0.1312545322697607,0.06163886874546773
E01001146,0.11674718196457327,0.13446054750402575,0.050724637681159424
E01001147,0.12684365781710916,0.14233038348082597,0.061946902654867256
E01001148,0.10371408549404344,0.12543798177995796,0.07288016818500351
E01001149,0.1322314049586777,0.12727272727272726,0.03966942148760331
E01001150,0.13679590343818582,0.11485003657644477,0.04023408924652524
E01001151,0.10149041873669269,0.1263307310149042,0.05677785663591199
E01001152,0.14516129032258066,0.1532258064516129,0.052109181141439205
E01001153,0.11298606016140866,0.11005135730007337,0.055025678650036686
E01001154,0.12892880051314945,0.1308531109685696,0.055163566388710714
E01001155,0.08585503166783955,0.10063335679099226,0.06615059817030261
E01001156,0.1462561231630511,0.09097270818754374,0.03358992302309307
E01001157,0.1339347675225538,0.1054823039555864,0.046495489243580844
E01001158,0.13327814569536423,0.11092715231788079,0.055463576158940396
E01001159,0.1568241469816273,0.1089238845144357,0.04199475065616798
E01001160,0.14450867052023122,0.1123956326268465,0.03147077713551702
E01001161,0.10578279266572638,0.11706629055007052,0.059943582510578276
E01001162,0.10803324099722991,0.15581717451523547,0.054016620498614956
E01001163,0.13661883967560823,0.10480349344978165,0.03618215845290081
E01001164,0.17064439140811455,0.10083532219570406,0.03639618138424821
E01001165,0.14140730717185385,0.13058186738836267,0.044654939106901215
E01001166,0.11675461741424802,0.12005277044854881,0.052110817941952506
E01001167,0.10494505494505495,0.11373626373626373,0.045054945054945054
E01001168,0.13328822733423545,0.12855209742895804,0.03247631935047361
E01001169,0.08775811209439528,0.13126843657817108,0.04793510324483776
E01001170,0.09765625,0.11002604166666667,0.039713541666666664
E01001171,0.09608540925266904,0.09608540925266904,0.0398576512455516
E01001172,0.0940381069452981,0.1505838967424708,0.06392132759680394
E01001173,0.10465116279069768,0.1344186046511628,0.053488372093023255
E01001174,0.10816944024205749,0.13691376701966718,0.046142208774583963
E01001175,0.10323089046493301,0.12371946414499606,0.05358550039401103
E01001176,0.09916201117318436,0.1340782122905028,0.07332402234636871
E01001177,0.08201655379984951,0.15500376222723852,0.045146726862302484
E01001178,0.1115702479338843,0.13305785123966943,0.0652892561983471
E01001179,0.10579937304075235,0.13479623824451412,0.032915360501567396
E01001180,0.11651131824234354,0.14913448735019974,0.03794940079893475
E01001181,0.103086014445174,0.133946158896914,0.048588312541037425
E01001182,0.12078152753108348,0.10923623445825932,0.03818827708703375
E01001183,0.12690355329949238,0.12762871646120377,0.05221174764321972
E01001184,0.12210915818686402,0.1267345050878816,0.04440333024976873
E01001185,0.13014705882352942,0.10661764705882353,0.04044117647058824
E01001186,0.11119186046511628,0.11119186046511628,0.05450581395348837
E01001187,0.11041009463722397,0.11735015772870662,0.03974763406940063
E01001188,0.11379986919555266,0.11772400261608895,0.052321778940483975
E01001189,0.11307053941908714,0.12033195020746888,0.03941908713692946
E01001190,0.10064935064935066,0.12581168831168832,0.05844155844155844
E01001191,0.1322884012539185,0.12476489028213165,0.08150470219435736
E01001192,0.12222222222222222,0.12698412698412698,0.050793650793650794
E01001193,0.06958942240779402,0.12804453723034098,0.06819763395963814
E01001194,0.136327817178881,0.10795902285263988,0.03546099290780142
E01001195,0.12677053824362605,0.09985835694050992,0.0453257790368272
E01001196,0.11732711732711733,0.10334110334110334,0.04895104895104895
E01001197,0.11310344827586206,0.09655172413793103,0.03586206896551724
E01001198,0.16386890487609912,0.10151878497202238,0.04316546762589928
E01001199,0.1485003657644477,0.11558156547183614,0.056327724945135334
E01001200,0.1820294345468629,0.10302091402013942,0.033307513555383424
E01001201,0.14871016691957512,0.09559939301972686,0.036418816388467376
E01001202,0.11979434447300771,0.11568123393316196,0.055526992287917736
E01001203,0.13671599718111346,0.09584214235377025,0.05426356589147287
E01001204,0.12961567445365485,0.07987942727957799,0.039939713639788994
E01001205,0.1177336276674025,0.10890360559234731,0.05739514348785872
E01001206,0.09938434476693052,0.14160070360598065,0.0773966578715919
E01001207,0.13502398903358465,0.09527073337902674,0.0411240575736806
E01001208,0.13114754098360656,0.10746812386156648,0.033697632058287796
E01001209,0.15703703703703703,0.08592592592592592,0.03259259259259259
E01001210,0.08396946564885496,0.11866759195003469,0.054823039555863984
E01001211,0.15007112375533427,0.0945945945945946,0.02702702702702703
E01001212,0.11906354515050167,0.07759197324414716,0.025418060200668897
E01001213,0.07064555420219244,0.12971985383678442,0.057247259439707675
E01001214,0.07286606523247745,0.11311589174184594,0.05065926439972242
E01001215,0.06504559270516717,0.12279635258358662,0.05531914893617021
E01001216,0.07175226586102719,0.1148036253776435,0.03625377643504532
E01001217,0.12332214765100671,0.09983221476510067,0.04194630872483222
E01001218,0.12515802781289506,0.11630847029077118,0.038558786346396964
E01001219,0.0757396449704142,0.13136094674556212,0.05680473372781065
E01001220,0.08225108225108226,0.12727272727272726,0.05974025974025974
E01001223,0.12273476112026359,0.07331136738056013,0.025535420098846788
E01001224,0.15777262180974477,0.09899458623356536,0.027842227378190254
E01001225,0.13686967910936476,0.06745252128356254,0.06941715782580223
E01001226,0.1140625,0.078125,0.02421875
E01001227,0.1599684791174153,0.06461780929866036,0.03546099290780142
E01001228,0.16405760801502817,0.08766437069505323,0.039448966812773954
E01001229,0.10823909531502424,0.09369951534733441,0.05735056542810985
E01001230,0.15248525695029486,0.06823925863521482,0.03285593934288121
E01001231,0.12478729438457176,0.0737379466817924,0.05104934770277935
E01001232,0.12268518518518519,0.09027777777777778,0.046296296296296294
E01001233,0.12757201646090535,0.1037037037037037,0.04279835390946502
E01001234,0.14792899408284024,0.07523245984784446,0.04395604395604396
E01001235,0.1409090909090909,0.07012987012987013,0.04220779220779221
E01001236,0.13543307086614173,0.07165354330708662,0.04409448818897638
E01001237,0.14723032069970846,0.07507288629737609,0.03571428571428571
E01001239,0.11283728536385937,0.10139002452984465,0.056418642681929684
E01001240,0.11540860885839052,0.11790393013100436,0.08484092326887087
E01001241,0.14774889029803423,0.09511731135066583,0.03868103994927077
E01001242,0.15508021390374332,0.11000763941940413,0.04125286478227655
E01001243,0.12506486766995328,0.10482615464452517,0.05189413596263622
E01001244,0.10111358574610245,0.11848552338530066,0.057015590200445436
E01001245,0.12886297376093295,0.09970845481049563,0.046064139941690965
E01001246,0.1365120836054866,0.09340300457217506,0.05225342913128674
E01001247,0.11353944562899787,0.09381663113006397,0.05383795309168443
E01001248,0.14623000761614624,0.09900990099009901,0.03655750190403656
E01001249,0.10141271442986882,0.11301715438950555,0.05751765893037336
E01001250,0.0992063492063492,0.11394557823129252,0.051587301587301584
E01001251,0.13764044943820225,0.10603932584269662,0.032303370786516857
E01001252,0.1705702647657841,0.1120162932790224,0.04837067209775967
E01001253,0.15230582524271843,0.10800970873786407,0.04004854368932039
E01001254,0.14327062228654125,0.11577424023154848,0.04052098408104197
E01001255,0.14744645799011533,0.09884678747940692,0.027182866556836903
E01001257,0.0936936936936937,0.11471471471471471,0.04264264264264264
E01001258,0.12414266117969822,0.11522633744855967,0.04252400548696845
E01001259,0.14037854889589904,0.13801261829652997,0.04022082018927445
E01001260,0.15291992775436483,0.12522576760987358,0.04695966285370259
E01001261,0.1408898305084746,0.1138771186440678,0.048199152542372885
E01001262,0.0933641975308642,0.1095679012345679,0.04243827160493827
E01001263,0.09859154929577464,0.12072434607645875,0.0482897384305835
E01001264,0.13282863041982107,0.10874053682037164,0.05092911218169305
E01001265,0.1847041847041847,0.10606060606060606,0.03896103896103896
E01001266,0.14518229166666666,0.11197916666666667,0.035807291666666664
E01001267,0.12368583797155226,0.09894867037724181,0.047619047619047616
E01001268,0.13068545803971812,0.11210762331838565,0.03139013452914798
E01001269,0.17712382009994448,0.1271515824541921,0.03164908384230983
E01001270,0.13744740532959326,0.11079943899018233,0.03506311360448808
E01001271,0.13382157123834887,0.14713715046604528,0.03595206391478029
E01001272,0.18406205923836388,0.10225669957686882,0.03314527503526093
E01001273,0.14036363636363636,0.07781818181818181,0.025454545454545455
E01001274,0.12273476112026359,0.07907742998352553,0.030477759472817133
E01001275,0.12007746933505488,0.07617817947062622,0.03486120077469335
E01001276,0.16260162601626016,0.11585365853658537,0.04403794037940379
E01001277,0.14605344934742076,0.09944064636420137,0.03915475450590429
E01001278,0.16943930991990142,0.12322858903265557,0.04374614910659273
E01001279,0.1346153846153846,0.07859531772575251,0.0225752508361204
E01001280,0.12227687983134224,0.10541110330288124,0.03865073787772312
E01001281,0.1258964143426295,0.10358565737051793,0.030278884462151396
E01001282,0.13074484944532488,0.10618066561014262,0.03882725832012678
E01001283,0.1370242214532872,0.09480968858131487,0.06228373702422145
E01001284,0.1566994700984103,0.1105223315669947,0.03785011355034065
E01001285,0.15467625899280577,0.1316546762589928,0.051798561151079135
E01001286,0.11975116640746501,0.10808709175738725,0.045878693623639194
E01001287,0.0990990990990991,0.12366912366912367,0.03849303849303849
E01001288,0.14323374340949033,0.10808435852372583,0.04305799648506151
E01001289,0.1657250470809793,0.10828625235404897,0.03766478342749529
E01001290,0.16444174757281554,0.10376213592233009,0.03640776699029126
E01001291,0.11768953068592057,0.11985559566787003,0.04115523465703971
E01001292,0.11159420289855072,0.12318840579710146,0.0391304347826087
E01001293,0.136908962597036,0.11714890613973183,0.0374029640084686
E01001294,0.08821714990746453,0.11412708204811844,0.047501542257865514
E01001295,0.10408163265306122,0.12108843537414966,0.03877551020408163
E01001296,0.09246575342465753,0.125,0.059931506849315065
E01001297,0.08698630136986302,0.13013698630136986,0.04863013698630137
E01001298,0.06591549295774649,0.13070422535211268,0.03267605633802817
E01001299,0.12962962962962962,0.10612535612535613,0.0292022792022792
E01001300,0.14308681672025725,0.10128617363344052,0.03778135048231511
E01001301,0.12886923562855337,0.0998104864181933,0.043588123815540114
E01001302,0.12941176470588237,0.09254901960784313,0.027450980392156862
E01001303,0.1277072442120986,0.08588498879761015,0.035847647498132934
E01001304,0.13013698630136986,0.0852359208523592,0.0365296803652968
E01001305,0.1588235294117647,0.10588235294117647,0.028676470588235293
E01001306,0.1378504672897196,0.0911214953271028,0.030373831775700934
E01001307,0.18199867637326275,0.12111184645929848,0.03044341495698213
E01001308,0.14285714285714285,0.10084033613445378,0.03181272509003601
E01001309,0.14713715046604528,0.13981358189081225,0.03794940079893475
E01001310,0.1385231825987407,0.11161991986262164,0.048654836863194044
E01001311,0.10195121951219512,0.12536585365853659,0.04682926829268293
E01001312,0.13121890547263682,0.1150497512437811,0.03731343283582089
E01001313,0.12465181058495822,0.11281337047353761,0.034122562674094706
E01001314,0.1549067315490673,0.1070559610705596,0.035685320356853206
E01001315,0.11942809083263246,0.12026913372582002,0.03784693019343986
E01001316,0.1144578313253012,0.13253012048192772,0.054969879518072286
E01001317,0.13121629718394248,0.13421210305572198,0.0347513481126423
E01001318,0.1062992125984252,0.12270341207349081,0.04461942257217848
E01001319,0.12284820031298904,0.11189358372456965,0.0406885758998435
E01001320,0.09421487603305785,0.1305785123966942,0.047933884297520664
E01001321,0.12451790633608815,0.09862258953168045,0.045730027548209366
E01001322,0.14137720901889092,0.12736136502132847,0.04936014625228519
E01001323,0.11430395913154534,0.11685823754789272,0.0561941251596424
E01001324,0.11242138364779874,0.13757861635220126,0.036949685534591194
E01001325,0.10138248847926268,0.10269914417379855,0.04805793285055958
E01001326,0.10614525139664804,0.13058659217877094,0.034217877094972066
E01001327,0.11454904542462147,0.1119157340355497,0.05464121132323897
E01001328,0.11039426523297491,0.14336917562724014,0.04157706093189964
E01001329,0.12005457025920874,0.12073669849931787,0.04160982264665757
E01001330,0.10204081632653061,0.12317784256559766,0.04154518950437318
E01001331,0.13080495356037153,0.13777089783281735,0.05959752321981424
E01001332,0.09658617818484597,0.1357202331390508,0.06078268109908409
E01001333,0.0640495867768595,0.1327479338842975,0.05475206611570248
E01001334,0.08569182389937106,0.11163522012578617,0.0589622641509434
E01001335,0.12751677852348994,0.10335570469798658,0.025503355704697986
E01001336,0.10026385224274406,0.12532981530343007,0.03825857519788918
E01001337,0.10975609756097561,0.09698025551684088,0.05574912891986063
E01001338,0.0927766732935719,0.09807819748177601,0.03445990722332671
E01001339,0.0860655737704918,0.12002341920374707,0.05327868852459016
E01001340,0.08221343873517786,0.11067193675889328,0.04980237154150197
E01001341,0.13167013167013167,0.11503811503811504,0.04504504504504504
E01001342,0.1556122448979592,0.12372448979591837,0.04528061224489796
E01001343,0.15211970074812967,0.09226932668329177,0.038237738985868665
E01001344,0.1649371927908247,0.10212998361551065,0.038776624795193886
E01001345,0.1240418118466899,0.10452961672473868,0.03902439024390244
E01001346,0.17122395833333334,0.11653645833333333,0.035807291666666664
E01001347,0.1759809750297265,0.0850178359096314,0.04756242568370987
E01001348,0.15165165165165165,0.11186186186186187,0.060810810810810814
E01001349,0.12886597938144329,0.1400343642611684,0.04553264604810996
E01001350,0.14802631578947367,0.08717105263157894,0.03289473684210526
E01001351,0.14810205351586808,0.09831985065339141,0.037958929682638455
E01001352,0.1474074074074074,0.0962962962962963,0.04148148148148148
E01001353,0.159798149705635,0.09840201850294365,0.044575273338940284
E01001354,0.14099660249150622,0.08323895809739525,0.045866364665911666
E01001355,0.14234016887816647,0.09831121833534379,0.037997587454764774
E01001356,0.09579230080572963,0.11101163831692032,0.06535362578334826
E01001357,0.08955895589558956,0.10171017101710171,0.04590459045904591
E01001358,0.08952380952380952,0.08507936507936507,0.04888888888888889
E01001359,0.06506147540983606,0.13063524590163936,0.05891393442622951
E01001360,0.059588299024918745,0.12351029252437704,0.05417118093174431
E01001361,0.07476110174255199,0.11129848229342328,0.0567734682405846
E01001362,0.07377866400797607,0.12013958125623131,0.05583250249252243
E01001363,0.07641196013289037,0.13687707641196012,0.04916943521594684
E01001364,0.057455540355677154,0.10054719562243503,0.05677154582763338
E01001365,0.05981669078630005,0.11529184756391703,0.046792088760250844
E01001366,0.06810948440483769,0.13176320814767664,0.06047103755569701
E01001367,0.07053140096618357,0.12173913043478261,0.0642512077294686
E01001368,0.08125,0.11180555555555556,0.05486111111111111
E01001369,0.07663782447466007,0.13102595797280595,0.051297898640296664
E01001370,0.08178654292343387,0.12296983758700696,0.0568445475638051
E01001371,0.07714123652864435,0.13386273397617698,0.049914917753828704
E01001372,0.06605222734254992,0.13159242191500256,0.06246799795186892
E01001373,0.08368967623701894,0.12583995113011606,0.05375687232742822
E01001374,0.14285714285714285,0.084472049689441,0.03291925465838509
E01001375,0.13951789627465302,0.07450693937180423,0.029218407596785977
E01001376,0.13685734974656047,0.09630702389572773,0.044170890658942794
E01001377,0.1568483063328424,0.07584683357879234,0.02577319587628866
E01001379,0.15835140997830802,0.07809110629067245,0.0274765003615329
E01001380,0.13947503860010294,0.06433350488934637,0.03808543489449305
E01001381,0.15364412344057782,0.08535784635587657,0.038739330269205514
E01001382,0.14783347493627869,0.102803738317757,0.03653355989804588
E01001383,0.1612002791346825,0.07815771109560363,0.046057222609909285
E01001384,0.1453900709219858,0.07801418439716312,0.03687943262411347
E01001385,0.1439336850037679,0.08590806330067823,0.03089675960813866
E01001386,0.15704697986577182,0.10067114093959731,0.026174496644295303
E01001387,0.1517189835575486,0.07922272047832586,0.03961136023916293
E01001388,0.11734693877551021,0.1096938775510204,0.04931972789115646
E01001389,0.11315789473684211,0.09276315789473684,0.07828947368421052
E01001390,0.1568241469816273,0.10761154855643044,0.047900262467191604
E01001391,0.19025367156208278,0.11949265687583445,0.04606141522029372
E01001392,0.1594296824368114,0.10563836681788723,0.033700583279325985
E01001393,0.19094854308741477,0.10043397396156231,0.04587724736515809
E01001394,0.13226571767497033,0.13938315539739027,0.10913404507710557
E01001395,0.13749060856498874,0.13373403456048083,0.048835462058602556
E01001396,0.17684887459807075,0.12057877813504823,0.03617363344051447
E01001397,0.13739545997610514,0.12724014336917563,0.05197132616487455
E01001398,0.13295880149812733,0.11610486891385768,0.028089887640449437
E01001399,0.15333882934872217,0.1261335531739489,0.02967848309975268
E01001400,0.12196969696969696,0.10606060606060606,0.026515151515151516
E01001401,0.1278538812785388,0.10136986301369863,0.031050228310502283
E01001402,0.13569131832797426,0.11061093247588424,0.029581993569131833
E01001403,0.10613718411552346,0.13357400722021662,0.03537906137184116
E01001404,0.13702127659574467,0.12425531914893617,0.04595744680851064
E01001405,0.1111111111111111,0.07862248213125406,0.03378817413905133
E01001406,0.12051868802440885,0.12509534706331046,0.041189931350114416
E01001407,0.11904761904761904,0.1373015873015873,0.030952380952380953
E01001408,0.11145752143413874,0.13406079501169135,0.021823850350740453
E01001409,0.10609037328094302,0.14603798297314996,0.04453176162409954
E01001410,0.08727719729563614,0.1309157959434542,0.05531653349723417
E01001411,0.09833795013850416,0.12396121883656509,0.038781163434903045
E01001412,0.1333803810868031,0.11714890613973183,0.029640084685956247
E01001413,0.12727272727272726,0.12651515151515152,0.015909090909090907
E01001414,0.09105180533751962,0.12323390894819466,0.05102040816326531
E01001415,0.15770171149144255,0.11246943765281174,0.02444987775061125
E01001416,0.15406562054208273,0.11982881597717546,0.020684736091298145
E01001417,0.16591639871382638,0.10932475884244373,0.030868167202572346
E01001418,0.13515406162464985,0.11204481792717087,0.028711484593837534
E01001419,0.13533834586466165,0.11528822055137844,0.03571428571428571
E01001420,0.1172316384180791,0.12217514124293785,0.03954802259887006
E01001421,0.16033434650455927,0.11170212765957446,0.026595744680851064
E01001422,0.20300214438884917,0.0864903502501787,0.014295925661186561
E01001423,0.11895910780669144,0.13680297397769517,0.031226765799256505
E01001424,0.08017334777898158,0.14842903575297942,0.05850487540628386
E01001425,0.09876543209876543,0.1646090534979424,0.045953360768175584
E01001426,0.08914450035945364,0.13371675053918045,0.04744787922358016
E01001427,0.10120845921450151,0.14425981873111782,0.05740181268882175
E01001428,0.12603150787696923,0.13353338334583645,0.04426106526631658
E01001429,0.06438969764837627,0.1438969764837626,0.05039193729003359
E01001430,0.08081517919887561,0.17779339423752635,0.06394940267041462
E01001431,0.10649546827794562,0.13897280966767372,0.054380664652567974
