NLC,total_activity,log_total_activity,direction_balance,post_2300_share,midnight_share_common_window,night_tube_extension_share,post_0100_share,common_window_persistence,weekend_common_ratio,volume_band,cluster,Station,mode_label,tot_entry,tot_exit,easting,northing,lon,lat,coord_source,catchment_area_m2,station_in_lnwc_extent,lnwc_1_share,lnwc_2_share,lnwc_3_share,lnwc_4_share,lnwc_5_share,lnwc_6_share,lnwc_7_share,covered_area_m2,lnwc_coverage_ratio,analysis_eligible,dominant_lnwc,lnwc_entropy_normalized,exclusion_reason,imd_score,imd_covered_area_m2,total_catchment_area_m2,imd_coverage_ratio
713,9102.101838901372,9.11637049584262,-0.3095112752910665,0.124106687340879,0.0383576335847239,0.0098452576401485,0.005300391983097,0.0575867869618518,0.7321862375004623,medium,4,Stamford Brook,LU,3142.449345456922,5959.652493444449,521859.3453,178788.8474,-0.2460012251835393,51.4949181050598,underground_stations_csv,1015186.0663027944,True,0.0,0.2307692307692307,0.2307692307692307,0.2307692307692307,0.0769230769230769,0.2307692307692307,0.0,990197.5013396996,0.975385236467931,True,2.0,0.7969770377816136,,13.368384615384615,990197.212282771,1015186.0663027943,0.9753849517349759
714,12830.215940520427,9.459636226347389,-0.541668363964208,0.1811116223104013,0.0549241341891107,0.0988930398541534,0.0498410902875643,0.0818345217024144,0.8629421375786372,medium,4,Stanmore,LU,2940.2469313556107,9889.969009164815,517562.6021,192572.9608,-0.3032624771028668,51.61971092780402,underground_stations_csv,1977333.0136827657,True,0.0,0.0,0.0,0.0,0.75,0.0,0.25,1977333.013682769,1.0000000000000016,True,5.0,0.2889830986758596,,17.153875,1977333.016282361,1977333.0136827657,1.0000000013146977
715,21681.043906230003,9.98423972722749,-0.1495092149247738,0.1427549554041831,0.0432648142221318,0.0091426931839988,0.0053967670507958,0.069818662392002,0.7806685810394147,high,4,Stepney Green,LU,9219.764026530002,12461.279879699998,535621.3116,182135.557,-0.0465909032388702,51.52186169216427,underground_stations_csv,1003086.1558483208,True,0.15,0.55,0.3,0.0,0.0,0.0,0.0,1003086.1558483128,0.999999999999992,True,2.0,0.500830004879404,,38.41905,1003086.1571332432,1003086.1558483208,1.000000001280969
716,35628.46484595573,10.480928238727213,-0.3408748790043469,0.2235983363137247,0.0578575316567026,0.1322123279044073,0.0688938400215501,0.0965156246617715,0.8957718201705254,high,4,Stockwell,LU,11741.808101239974,23886.65674471577,530460.3355,176432.887399999,-0.1230421883655021,51.47182845729258,underground_stations_csv,1149314.9646991163,True,0.2727272727272727,0.6363636363636364,0.0454545454545454,0.0454545454545454,0.0,0.0,0.0,1149314.9646991156,0.9999999999999992,True,2.0,0.4743182317716422,,25.568272727272724,1149314.9661747979,1149314.9646991165,1.000000001283966
717,9571.93890046753,9.166695532440611,-0.4271749491743223,0.1256747516909842,0.0357476631719588,0.0078642581981888,0.0048413806412766,0.0550400700933159,0.7208915387294661,medium,4,Stonebridge Park,"LO,LU",2741.5231935802963,6830.415706887234,519615.5138,184218.2261,-0.2764667949099679,51.54419264973252,underground_stations_csv,1987449.6961720795,True,0.0,0.0666666666666666,0.1333333333333333,0.4,0.3333333333333333,0.0666666666666666,0.0,1987449.6961720828,1.0000000000000016,True,4.0,0.7001595042058134,,34.9066,1987449.6987666301,1987449.6961720795,1.0000000013054673
718,73131.50772776245,11.200028249045344,0.3031194933192794,0.1254936399015942,0.0252569394593226,0.0433618137671646,0.0218903314723525,0.0420037259495401,0.9848374206081092,high,1,Charing Cross LU,LU,47649.54664793837,25481.961079824057,530057.6992,180378.381899999,-0.1273836832203838,51.50737795073341,underground_stations_csv,323781.51695745264,True,1.0,0.0,0.0,0.0,0.0,0.0,0.0,323781.51695745974,1.000000000000022,True,1.0,-0.0,,17.259666666666668,323781.5173727879,323781.51695745264,1.000000001282764
719,219531.138599238,12.299253918087995,-0.0001482278325653,0.1333516458149239,0.0361122352320246,0.0552572486339721,0.0298597263136897,0.053930686171056,0.9470850275081976,high,4,Stratford,"DLR,EZL,LO,LU",109749.29898719145,109781.8396120465,538530.0487,184394.6448,-0.0038044932283004,51.54145647497037,underground_stations_csv,460313.9635467749,True,0.75,0.125,0.0,0.125,0.0,0.0,0.0,460313.9635467604,0.9999999999999684,True,1.0,0.3780348954528651,,24.9625,460313.96413390286,460313.96354677493,1.0000000012754946
720,6285.405647843365,8.746144747226317,-0.5779280807455917,0.126326975582027,0.0463178792006072,0.0185229068776546,0.0105281180272609,0.0680863428545061,0.6434677891403059,low,0,Sudbury Hill,LU,1326.4466125388751,4958.959035304491,515411.8716,185542.0623,-0.3366239412564384,51.55696518658866,underground_stations_csv,1941353.426961328,True,0.0,0.0,0.0714285714285714,0.1428571428571428,0.5714285714285714,0.2142857142857142,0.0,1941353.426961324,0.999999999999998,True,5.0,0.5736991894673569,,21.391785714285714,1941353.429509785,1941353.4269613281,1.0000000013127217
721,6260.036181595087,8.74210097461299,-0.5484918685230379,0.1381510187483811,0.0489327661225474,0.0155979864556796,0.0094107519463473,0.0735483047066933,0.7319308330040909,low,4,Sudbury Town,LU,1413.2286196650866,4846.807561929999,516874.9001,184890.216,-0.3157464873310852,51.550805806993615,underground_stations_csv,1908884.047369337,True,0.0,0.0,0.0,0.3846153846153846,0.6153846153846154,0.0,0.0,1908884.0473693367,1.0,True,5.0,0.3423993871136014,,23.008076923076924,1908884.0498717162,1908884.047369337,1.000000001310912
723,21573.15912519434,9.979251540693578,-0.1528593116624272,0.1345575127529158,0.0310945457943534,0.0503914512573242,0.0232425744245057,0.0484498101973356,0.734842021118724,high,4,Swiss Cottage,LU,9137.75043546656,12435.408689727774,526663.6914,184334.9639,-0.1748398347754522,51.54370542648981,underground_stations_csv,695837.8420720863,True,0.0,0.5,0.3333333333333333,0.0833333333333333,0.0833333333333333,0.0,0.0,695837.8420720753,0.9999999999999842,True,2.0,0.5791268396168082,,13.895166666666666,695837.8429724582,695837.8420720863,1.0000000012939394
724,27617.607928029403,10.226245024825246,0.533197383775783,0.0962781040754359,0.0242092562127097,0.0012175992278816,0.0006576199643694,0.0363306685765277,0.491065196150035,high,1,Temple,LU,21171.62211070001,6445.985817329399,530958.661,180802.829600001,-0.1142517165435635,51.51098440371512,underground_stations_csv,533441.1259939373,True,1.0,0.0,0.0,0.0,0.0,0.0,0.0,368879.4220076962,0.6915091544926902,True,1.0,-0.0,,17.3684,368879.19609832275,533441.1259939373,0.691508730998208
726,29825.42152563282,10.303149908047672,-0.426212129753656,0.1748482867754598,0.0495657528042963,0.0798154070813175,0.0390402907817449,0.0773997123938713,0.7570118693970967,high,4,Tooting Bec,LU,8556.732548196158,21268.68897743668,528047.2745,172373.6505,-0.159233625335043,51.43589927439103,underground_stations_csv,1538611.0822325966,True,0.0,0.3333333333333333,0.4285714285714285,0.1428571428571428,0.0476190476190476,0.0476190476190476,0.0,1538611.082232589,0.9999999999999948,True,3.0,0.6666666666666667,,13.464857142857143,1538611.0842094389,1538611.0822325966,1.0000000012848227
727,54785.52139802759,10.911199482793004,-0.3101333611023933,0.1766489269625899,0.0473056806098845,0.0964238975500546,0.0496004338069768,0.0729914176353459,0.8392064311549607,high,4,Tooting Broadway,LU,18897.351753555085,35888.1696444725,527433.7399,171443.250700001,-0.1683898368141734,51.42767600459317,underground_stations_csv,1699290.0833726623,True,0.1666666666666666,0.4444444444444444,0.1666666666666666,0.1666666666666666,0.0555555555555555,0.0,0.0,1699290.083372674,1.0000000000000069,True,2.0,0.728126822044362,,20.47938888888889,1699290.08555522,1699290.0833726623,1.000000001284394
728,305209.50901581504,12.628757011010032,0.4093724657995882,0.1410629061403329,0.0335750826149766,0.0417993952867003,0.0225020090387129,0.05584622260025,1.0260410223832748,high,1,Tottenham Court Road,"EZL,LU",215076.93915355048,90132.56986226456,529815.381,181382.496200001,-0.1305038755407188,51.51645724635473,underground_stations_csv,382232.9402915472,True,1.0,0.0,0.0,0.0,0.0,0.0,0.0,382232.9402915335,0.999999999999964,True,1.0,-0.0,,21.392666666666667,382232.9407833233,382232.9402915472,1.0000000012865875
729,56937.49928264693,10.949727004366803,-0.1937048287407153,0.144005295039801,0.0276250947574707,0.0415321203323357,0.021407796455769,0.0449747603728961,1.0728287884488532,high,3,Tottenham Hale LU,LU,22954.2153675886,33983.283915058324,534484.4517,189470.7161,-0.0601646506537094,51.588048703622064,underground_stations_csv,1392421.5334291223,True,0.1538461538461538,0.0,0.5384615384615385,0.0769230769230769,0.0769230769230769,0.0769230769230769,0.0769230769230769,1392421.5334290958,0.9999999999999808,True,3.0,0.724860578891376,,32.96784615384615,1392421.535222003,1392421.5334291225,1.000000001287599
730,8302.475295375494,9.024429416436202,-0.5881730198189428,0.1573584717332671,0.0459654384221205,0.060835652522574,0.0302012310796949,0.0694020853507114,0.740155040383878,medium,0,Totteridge & Whetstone,LU,1709.5916644611602,6592.883630914334,526120.3494,193989.2184,-0.1792054604098072,51.63058779485697,underground_stations_csv,1976209.373158683,True,0.0,0.0,0.0909090909090909,0.0909090909090909,0.4545454545454546,0.0909090909090909,0.2727272727272727,1976209.3731586812,0.9999999999999992,True,5.0,0.7023505441495875,,8.137727272727274,1976209.3757344144,1976209.373158683,1.0000000013033696
731,57895.62549400265,10.966414380239204,-0.0646064091465818,0.1095519644745875,0.0257369710305074,0.0021707219349058,0.0014565130589829,0.0392369049541258,1.1519682628464851,high,2,Tower Hill,LU,27077.59851276992,30818.02698123272,533579.4477,180755.3849,-0.0765262714194326,51.50994511580925,underground_stations_csv,608039.6336907207,True,0.4285714285714285,0.4285714285714285,0.1428571428571428,0.0,0.0,0.0,0.0,392770.9472821268,0.645962739136031,True,1.0,0.5160785422397889,,12.486428571428572,392770.85541501653,608039.6336907207,0.645962588048659
733,15574.61543119147,9.65346185691618,-0.3319878647600479,0.1659799369160866,0.0405106263514197,0.0530619927624207,0.0272807835101369,0.0674461365910745,0.9617926715543502,medium,3,Tufnell Park,LU,5202.016054865659,10372.599376325812,529148.7021,185859.620100001,-0.1384656557230477,51.55684430975304,underground_stations_csv,984177.177225668,True,0.0,0.625,0.25,0.0625,0.0625,0.0,0.0,984177.1772256468,0.9999999999999788,True,2.0,0.5071659908437413,,21.2140625,984177.1784966937,984177.1772256679,1.0000000012914605
734,20360.111469656425,9.921382060021998,-0.3029160315850916,0.1759110807430593,0.0460383911414273,0.0679599824832804,0.0340312948347526,0.0724640466704573,0.7325284134973966,high,4,Turnham Green,LU,7096.353650318995,13263.757819337428,521265.8017,178779.0811,-0.2545503301237331,51.4949578319235,underground_stations_csv,1168373.500316697,True,0.0,0.2142857142857142,0.2142857142857142,0.1428571428571428,0.2142857142857142,0.2142857142857142,0.0,1168373.5003166827,0.999999999999988,True,2.0,0.8213989883323795,,11.971142857142857,1168373.5018346917,1168373.500316697,1.0000000012992376
735,36384.94334657376,10.501937807243875,-0.5101866525700606,0.1691930415660096,0.0467408630447694,0.0720542552092609,0.0351375869511186,0.0744286428940428,0.8069556495934255,high,4,Turnpike Lane,LU,8910.915448317,27474.02789825677,531512.729,189637.9518,-0.1029721135418456,51.59025232853629,underground_stations_csv,1684650.035514038,True,0.0454545454545454,0.3636363636363636,0.1818181818181818,0.3181818181818182,0.0454545454545454,0.0454545454545454,0.0,1684650.03551403,0.9999999999999952,True,2.0,0.7521802299091518,,30.65436363636364,1684650.0376904248,1684650.035514038,1.0000000012918926
736,15221.72114159996,9.630544402662474,-0.5189866576629377,0.1055330262344243,0.0341122723738644,0.0183630959859539,0.0121694671488562,0.046645582711457,0.7753977444432748,medium,0,Upminster,"LO,LU",3660.925481221862,11560.7956603781,556146.114,186868.406300001,0.2511155158113154,51.55908765486934,underground_stations_csv,1785366.358830539,True,0.0,0.0,0.0,0.0,0.125,0.375,0.5,1785366.3588305286,0.999999999999994,True,7.0,0.500698736445952,,4.711375,1785366.3610661824,1785366.358830539,1.0000000012522043
737,1985.2237864018125,7.59399052023171,-0.5835674005939664,0.1216078474812868,0.0411699216327413,0.0291803459269642,0.0216326723961112,0.0579550296818443,0.5302682772770382,low,0,Upminster Bridge,LU,413.3559508869976,1571.8678355148138,555088.411,186770.1083,0.2358266798019925,51.5584960541412,underground_stations_csv,1671987.5408737983,True,0.0,0.0,0.0833333333333333,0.0,0.3333333333333333,0.1666666666666666,0.4166666666666666,1671987.5408738244,1.0000000000000155,True,7.0,0.6355303042850571,,9.947083333333333,1671987.5429711253,1671987.5408737985,1.0000000012543915
738,7671.463641674235,8.945393047697943,-0.5099280651315226,0.1243973520138685,0.0492370220351041,0.0207461131860622,0.0141031337850657,0.0718183334197946,0.6937272966522882,low,0,Upney,LU,1879.7845150742348,5791.679126599999,545845.6808,184254.344900001,0.1015536636074823,51.53835457119145,underground_stations_csv,1986932.003857952,True,0.0,0.0,0.0588235294117647,0.3529411764705882,0.4705882352941176,0.1176470588235294,0.0,1986932.0038579372,0.9999999999999928,True,5.0,0.5862142180445719,,29.300764705882354,1986932.006373791,1986932.003857952,1.0000000012661927
739,46666.76737348148,10.750808999219776,-0.3754049019918551,0.1229423804319843,0.0439218873505634,0.0155645437765617,0.0102046214435929,0.0662847286422949,0.8418304485131588,high,4,Upton Park,LU,14573.917070681486,32092.85030280001,541254.2061,183793.485200001,0.0352101576549693,51.53538004104193,underground_stations_csv,1839649.680581033,True,0.1111111111111111,0.2222222222222222,0.2222222222222222,0.4444444444444444,0.0,0.0,0.0,1839649.680581042,1.0000000000000049,True,4.0,0.6542071519631296,,32.30611111111111,1839649.6829231582,1839649.680581033,1.0000000012731365
740,15924.5126197,9.675677669542385,-0.2564146374469653,0.1311320445698726,0.0456420900568808,0.0261225989183592,0.0155611144477631,0.0666666780396913,0.7699677923134168,medium,4,Uxbridge,LU,5920.617244900004,10003.89537479999,505661.0034,184161.1754,-0.4776347848292753,51.54646222722115,underground_stations_csv,2007391.033949385,True,0.0,0.1,0.2,0.1,0.2,0.2,0.2,1940005.243518595,0.966431159006318,True,3.0,0.8983289127685207,,19.1422,1940006.1985591832,2007391.033949385,0.9664316347684251
741,247086.36686834096,12.41749726508634,-0.0378049525544238,0.1119920502973336,0.0246179665531464,0.0192237598397012,0.0091024857815897,0.0377225945406994,0.9387495616427513,high,2,Victoria LU,LU,118872.6392460192,128213.72762232184,528998.7715,179129.9345,-0.1430892898009483,51.49640097859263,underground_stations_csv,924941.208108733,True,0.9,0.1,0.0,0.0,0.0,0.0,0.0,924941.2081086948,0.9999999999999588,True,1.0,0.167059601158495,,14.9288,924941.2092993233,924941.208108733,1.0000000012872066
742,53582.33032366328,10.88899329726373,-0.475431600139416,0.1629503463146306,0.0452284198459318,0.0731852366628578,0.0361891878112345,0.069046228809808,0.7888631642464266,high,4,Walthamstow Central,"LO,LU",14053.798639342647,39528.53168432067,537176.4746,188994.332599999,-0.0215170203946605,51.58311960662003,underground_stations_csv,1131781.2445579646,True,0.0,0.4375,0.0625,0.4375,0.0625,0.0,0.0,1131781.2445579965,1.000000000000028,True,2.0,0.5498287484320887,,25.3265625,1131781.2460115275,1131781.2445579646,1.0000000012843144
743,7504.454732590205,8.923385332850307,-0.4775603217459754,0.1647107130853689,0.0491054774953415,0.0515645159247495,0.025133765837499,0.0755131036409053,0.7989121758346035,low,4,Wanstead,LU,1960.31245798316,5544.142274607046,540673.1526,188253.507300001,0.0286206777652704,51.57560161289604,underground_stations_csv,1421248.745332277,True,0.0,0.0,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.3333333333333333,0.3333333333333333,1421248.7453322718,0.9999999999999966,True,6.0,0.7527667120714395,,9.572,1421248.747148049,1421248.7453322767,1.0000000012775894
745,49928.54458363283,10.818368182356178,0.4150229220626125,0.1190547433051633,0.0273374384664328,0.059397354250548,0.0258060947068113,0.039842140527865,0.558221870530919,high,2,Warren Street,LU,35325.01752553276,14603.527058100046,529248.7448,182266.0339,-0.1383417771400554,51.52452712399776,underground_stations_csv,209142.7616860866,True,0.7142857142857142,0.1428571428571428,0.1428571428571428,0.0,0.0,0.0,0.0,209142.7616861211,1.000000000000165,True,1.0,0.4092232318950599,,26.20057142857143,209142.761956615,209142.7616860866,1.0000000012935106
746,13029.5631862247,9.475052891458413,-0.2465098158087483,0.1186805097352425,0.0299098504606262,0.0031512364518567,0.0017112344556241,0.0466261179485674,0.8210454225860535,medium,4,Warwick Avenue,LU,4908.823982559999,8120.739203664701,526112.4036,182039.408,-0.183606755586787,51.52319886210523,underground_stations_csv,707382.1744337243,True,0.25,0.5,0.125,0.125,0.0,0.0,0.0,707382.1744337077,0.9999999999999768,True,2.0,0.6233625774390388,,25.5454375,707382.1753495901,707382.1744337243,1.0000000012947257
747,311619.135894893,12.649540211862943,-0.0918291295491046,0.1282323793918643,0.0294768413518152,0.0222118453677698,0.0103813225482119,0.0460219154617672,0.7679413896746953,high,2,Waterloo LU,LU,141501.7109474104,170117.4249474826,530968.1802,179961.9154,-0.1144266340815464,51.50342525720376,underground_stations_csv,438507.56873594463,True,1.0,0.0,0.0,0.0,0.0,0.0,0.0,394401.7522622027,0.8994183461852603,True,1.0,-0.0,,18.526,394402.4689792942,438507.56873594463,0.899419980631602
749,4567.97015679908,8.42704310987179,0.0969028174811436,0.1698837396288736,0.0773203832926485,0.014931925990605,0.0094095403638201,0.1289185484431557,0.7361900004452774,low,3,Stratford High Street,DLR,2505.3096675813454,2062.660489217734,538776.5,184018.5,-0.0004,51.538015,naptan_rse_tmu,663352.4706498127,True,0.2727272727272727,0.1818181818181818,0.0,0.5454545454545454,0.0,0.0,0.0,663352.4706498238,1.0000000000000169,True,4.0,0.5112896055631262,,26.86690909090909,663352.4714972829,663352.4706498127,1.0000000012775563
750,5359.159388475719,8.58674899027864,-0.1524888340702207,0.2121905345120098,0.1039849119993944,0.026122998561458,0.01750177166759,0.1811693468120317,0.8281061906479322,low,3,Abbey Road,DLR,2270.9737108652894,3088.185677610429,539082.5,183401.0,0.003765,51.532395,naptan_rse_tmu,651535.3088335552,True,0.1,0.2,0.1,0.5,0.1,0.0,0.0,651535.3088335493,0.9999999999999908,True,4.0,0.6985094873598758,,30.705400000000004,651535.3096631074,651535.3088335552,1.0000000012732269
751,19956.64781372195,9.901367697917276,-0.3077855686391696,0.1005564366733033,0.0276922274016567,0.0003650249485776,0.0001934273277772,0.03920210188502,0.868164748143829,medium,2,Wembley Central,"LO,LU",6907.139809121948,13049.5080046,518182.8112,185084.709899999,-0.2968265595489338,51.55228164027704,underground_stations_csv,1699465.7361588385,True,0.0555555555555555,0.2777777777777778,0.1666666666666666,0.2777777777777778,0.2222222222222222,0.0,0.0,1699465.736158844,1.000000000000003,True,2.0,0.7734540689655104,,27.657777777777778,1699465.7383831963,1699465.7361588383,1.0000000013088572
752,71749.07237869807,11.1809441423837,-0.2875272422163377,0.1666091642345353,0.0459447289006754,0.0587519090199344,0.0320436026733114,0.0758500520961332,1.0542749661768214,high,3,Wembley Park,LU,25559.62973303529,46189.44264566276,519315.8795,186388.4845,-0.2800500615096861,51.56376083873252,underground_stations_csv,1952170.0974701017,True,0.1333333333333333,0.0666666666666666,0.2,0.1333333333333333,0.4666666666666667,0.0,0.0,1952170.0974701112,1.0000000000000049,True,5.0,0.7170922526943072,,24.58673333333333,1952170.1000229518,1952170.0974701017,1.0000000013076986
753,3817.479571953747,8.247607604557352,-0.5440975379907584,0.1553109924335259,0.0413530164390977,0.0849752455438499,0.0404927392084519,0.0626419593181809,0.8793405024883391,low,4,West Acton,LU,870.1991677618489,2947.280404191896,519372.862,181295.9254,-0.2809538703054756,51.517980197246935,underground_stations_csv,872335.7727209044,True,0.0,0.0,0.0,0.1666666666666666,0.5,0.3333333333333333,0.0,872335.7727209028,0.999999999999998,True,5.0,0.5197589750988046,,18.524833333333333,872335.7738574255,872335.7727209044,1.0000000013028483
754,14694.904236253453,9.595324110560002,-0.197198817075399,0.1170420341229767,0.0347183097493011,0.0076040227980619,0.0049835567060573,0.052529204242186,0.8451690611269579,medium,4,Westbourne Park,LU,5898.543251914004,8796.360984339453,524901.4238,181755.9263,-0.2011529326328899,51.52092006250626,underground_stations_csv,1226546.609232241,True,0.217391304347826,0.5217391304347826,0.1739130434782608,0.0869565217391304,0.0,0.0,0.0,1226546.609232271,1.0000000000000246,True,2.0,0.6103956215085272,,35.02734782608696,1226546.6108209898,1226546.609232241,1.0000000012953023
755,20549.472051278703,9.930639190525698,-0.0386993876297695,0.1050229315317327,0.0221624415196483,0.0023282508171299,0.0013526498528214,0.0350344565977003,1.0001266973766996,high,2,West Brompton,"LO,LU",9877.11003338958,10672.362017889129,525380.8439,178024.490700001,-0.1955717597038599,51.487279564113926,underground_stations_csv,728173.3219234716,True,0.3125,0.4375,0.125,0.125,0.0,0.0,0.0,728173.3219234612,0.9999999999999856,True,2.0,0.6398121156091718,,23.3638125,728173.3228656936,728173.3219234716,1.000000001293953
756,5222.770000047716,8.560974642431075,-0.5975682324473074,0.158318894299531,0.0414442820696817,0.0664698938429108,0.0315377948618293,0.0635361031006998,0.6485158178964605,low,0,West Finchley,LU,1050.9042813201884,4171.865718727529,525546.1518,191626.9482,-0.1883426849145049,51.60948689407505,underground_stations_csv,1454418.322593765,True,0.0,0.0625,0.1875,0.25,0.25,0.0625,0.1875,1454418.322593785,1.0000000000000135,True,4.0,0.8569059235539742,,13.930312500000001,1454418.3244905304,1454418.322593765,1.0000000013041401
757,20194.542278977915,9.913217179777527,-0.4320873373731528,0.1445465719307679,0.0416086523201923,0.0499400031573081,0.0264829876236527,0.0638879210287761,0.6798887593225247,high,4,West Ham,"DLR,LU",5734.368138092398,14460.174140885529,539130.9809,182944.644300001,0.0042827258459676,51.5282792316888,underground_stations_csv,711206.0100215006,True,0.0,0.0,0.0,0.6000000000000001,0.4,0.0,0.0,711206.0100214893,0.999999999999984,True,4.0,0.3458595800715595,,30.879399999999997,711206.0109293732,711206.0100215006,1.0000000012765256
758,50523.84696081636,10.830220513287845,-0.1676989439640459,0.1194605299481711,0.0301282410933629,0.0311742904056873,0.0149741757526557,0.0440535720116214,0.860291947092443,high,4,West Hampstead LU,"LO,LU",21025.5255902432,29498.32137057318,525592.1984,184652.8993,-0.1901696027556685,51.546801915703966,underground_stations_csv,790868.2866155173,True,0.1428571428571428,0.5,0.2857142857142857,0.0714285714285714,0.0,0.0,0.0,790868.2866154839,0.9999999999999576,True,2.0,0.6017734820308634,,16.59092857142857,790868.2876413546,790868.2866155173,1.0000000012971026
759,4766.05465032462,8.469483919440478,-0.590229364513011,0.1265904031276187,0.0421120618696031,0.0184677437253885,0.0099175486140297,0.0634833384851048,0.7512823182018573,low,0,West Harrow,LU,976.494621414619,3789.56002891,514199.9396,188029.3693,-0.3532902802999658,51.57956661616709,underground_stations_csv,1444214.4379541152,True,0.0769230769230769,0.0,0.1538461538461538,0.3076923076923077,0.3846153846153846,0.0769230769230769,0.0,1444214.437954115,1.0,True,5.0,0.7260071270760869,,15.250923076923076,1444214.4398562738,1444214.4379541152,1.0000000013170887
760,16951.5474645,9.738173394406608,-0.2716116696976612,0.1437578811340619,0.0414239320342543,0.0078918905953976,0.0045309560561387,0.067316758954835,0.8733606965172909,medium,4,West Kensington,LU,6173.654676853999,10777.892787646004,524684.9763,178398.058900001,-0.2054570002997324,51.490790555082114,underground_stations_csv,746086.2856877544,True,0.2222222222222222,0.5555555555555556,0.2222222222222222,0.0,0.0,0.0,0.0,746086.2856878109,1.0000000000000755,True,2.0,0.5113427208664182,,23.363611111111112,746086.2866517638,746086.2856877544,1.0000000012920884
761,58783.672284395565,10.981636424469524,0.4388588583800401,0.0840193509048028,0.0191373018488889,0.0250338593540106,0.0119034967590704,0.0270807283444771,0.9076772228958012,high,2,Westminster,LU,42290.70379725596,16492.968487139668,530195.6727,179668.226399999,-0.1256586526219809,51.5009642958388,underground_stations_csv,697173.5151917462,True,0.8571428571428571,0.1428571428571428,0.0,0.0,0.0,0.0,0.0,457740.5863453752,0.6565662297419332,True,1.0,0.2107580961471984,,14.635285714285715,457740.25262280816,697173.5151917462,0.6565657510625804
762,5187.5105889645765,8.554201957896016,-0.5156732555409625,0.1205079792508976,0.0445287998286571,0.018401748172066,0.0103165911010054,0.0638410793162771,0.8750183476438839,low,0,West Ruislip,LU,1256.225057699999,3931.2855312645775,508378.6627,186795.997400001,-0.4376470760460559,51.56962926058854,underground_stations_csv,1494872.663731977,True,0.0,0.0,0.0,0.2222222222222222,0.2222222222222222,0.2222222222222222,0.3333333333333333,1494872.6637319608,0.9999999999999888,True,7.0,0.7034869320172847,,11.502777777777778,1494872.6657120483,1494872.6637319773,1.000000001324575
763,74604.43339132277,11.219968617203454,0.0396188793577242,0.1260505852250939,0.0362322718185119,0.0165920594335561,0.0082748108085181,0.0560371935148653,0.7896496805326427,high,2,Whitechapel,"EZL,LO,LU",38780.08871870247,35824.3446726203,534644.6261,181850.3379,-0.0607687139474135,51.51953209733413,underground_stations_csv,894508.7692790577,True,0.3888888888888888,0.5555555555555556,0.0555555555555555,0.0,0.0,0.0,0.0,894508.7692790809,1.000000000000026,True,2.0,0.4390824427402157,,38.60038888888889,894508.7704273764,894508.7692790577,1.0000000012837422
764,28168.68094537509,10.246001534763506,0.2034564221912287,0.1195859516338936,0.0287178632162067,0.0617928061227821,0.0280369491881189,0.0408931598878564,0.6958325594277348,high,2,White City,LU,16949.88999418366,11218.790951191424,523307.8235,180748.416200001,-0.2244621452540354,51.5122152625013,underground_stations_csv,790383.7851468615,True,0.1666666666666666,0.4166666666666666,0.1666666666666666,0.25,0.0,0.0,0.0,790383.7851468599,0.999999999999998,True,2.0,0.6724901393256734,,28.94158333333333,790383.7861729034,790383.7851468615,1.0000000012981567
765,24539.743481983885,10.108090014545326,-0.4920915616448499,0.1572386304729189,0.0437349744389137,0.0686653036410491,0.0324993352965616,0.0683528654082548,0.7921328146919604,high,4,Willesden Green,LU,6231.971394785204,18307.772087198675,523328.566,184883.4222,-0.2227167285540804,51.54937241454188,underground_stations_csv,1680368.6843069547,True,0.0,0.3684210526315789,0.1578947368421052,0.2631578947368421,0.1052631578947368,0.1052631578947368,0.0,1680368.6843069552,1.0000000000000002,True,2.0,0.7629322460063352,,27.893578947368418,1680368.6864925183,1680368.6843069547,1.0000000013006451
766,17779.0635825298,9.785833085131792,-0.2683602545573045,0.1032376652795922,0.0274145768968409,0.0049684645838071,0.003000498175203,0.0395754317876849,0.7746503722903099,medium,4,Willesden Junction,"LO,LU",6503.934776865799,11275.128805664006,521858.4876,182959.8201,-0.2445731603163596,51.53240375197415,underground_stations_csv,1712154.6971993947,True,0.1666666666666666,0.4166666666666666,0.0833333333333333,0.25,0.0833333333333333,0.0,0.0,1712154.6971994112,1.0000000000000095,True,2.0,0.7318580038436769,,41.26133333333333,1712154.6994268035,1712154.6971993947,1.000000001300939
767,72663.46569854481,11.193607764092274,-0.4229262915268799,0.1522216129620185,0.0647538566358755,0.0230690553790078,0.0181281294178752,0.0952479552610889,0.911786363993408,high,0,Wimbledon,"LU,TRM",20966.087810584297,51697.37788796051,524800.3804,170683.6656,-0.2065150560922177,51.42143496760067,underground_stations_csv,1824959.1621405927,True,0.1111111111111111,0.1111111111111111,0.0,0.1666666666666666,0.4444444444444444,0.0555555555555555,0.1111111111111111,1824959.162140608,1.000000000000008,True,5.0,0.7975827710262146,,6.831833333333333,1824959.1644903289,1824959.1621405932,1.0000000012875552
