NLC,lsoa21cd,lnc_grp,piece_area_m2,covered_area_m2
733,E01002768,2,98558.54809100658,984177.1772256469
733,E01002769,2,90178.24130773333,984177.1772256469
733,E01002771,3,28225.008786087485,984177.1772256469
733,E01002784,3,118553.14615713258,984177.1772256469
733,E01002787,2,8430.878581039275,984177.1772256469
733,E01002788,2,99516.04955210096,984177.1772256469
733,E01002789,2,95914.59267463251,984177.1772256469
734,E01001375,4,101122.6443009629,1168373.5003166827
734,E01001377,5,151231.5022102303,1168373.5003166827
734,E01001379,5,22449.699058547183,1168373.5003166827
734,E01001859,3,20926.384224172045,1168373.5003166827
734,E01001927,6,23118.15076685369,1168373.5003166827
734,E01002569,6,69725.17577207828,1168373.5003166827
734,E01002570,3,144852.62154745663,1168373.5003166827
734,E01002573,4,200178.1583230868,1168373.5003166827
734,E01002574,2,1473.6906273143795,1168373.5003166827
734,E01002575,3,1912.0522012418808,1168373.5003166827
734,E01002689,6,96696.59405548034,1168373.5003166827
734,E01002690,5,26705.65143659835,1168373.5003166827
734,E01002693,2,198877.08172662993,1168373.5003166827
734,E01032572,2,109104.09406603,1168373.5003166827
735,E01001998,4,226365.1586118561,1684650.03551403
735,E01001999,2,39632.441616524,1684650.03551403
735,E01002000,4,7534.07126488577,1684650.03551403
735,E01002003,4,200191.75699605697,1684650.03551403
735,E01002004,3,80079.76785439384,1684650.03551403
735,E01002014,2,25492.761034084913,1684650.03551403
735,E01002026,2,51527.37799300827,1684650.03551403
735,E01002027,3,82807.37681661951,1684650.03551403
735,E01002028,3,47725.59714253841,1684650.03551403
735,E01002030,1,157199.6102717829,1684650.03551403
735,E01002031,2,125143.01520730963,1684650.03551403
735,E01002032,4,703.694979649812,1684650.03551403
735,E01002033,2,35895.49418979509,1684650.03551403
735,E01002043,2,7.540638129949789,1684650.03551403
735,E01002048,2,84704.1467750188,1684650.03551403
735,E01002083,6,126227.61234606644,1684650.03551403
735,E01002084,4,162768.67035005617,1684650.03551403
735,E01002085,4,109958.21504104108,1684650.03551403
735,E01002087,4,86489.4942204928,1684650.03551403
735,E01002088,5,17107.41002053648,1684650.03551403
735,E01033945,2,1317.3151767024058,1684650.03551403
735,E01033946,3,15771.50696748054,1684650.03551403
736,E01002253,7,714.4521979355388,1785366.3588305286
736,E01002254,6,107427.94390656365,1785366.3588305286
736,E01002255,7,94763.770784928,1785366.3588305286
736,E01002257,6,701697.3916377005,1785366.3588305286
736,E01002384,6,273187.6443462198,1785366.3588305286
736,E01002386,5,366199.00103258697,1785366.3588305286
736,E01002387,7,241375.53249439827,1785366.3588305286
736,E01002390,7,0.6224301959204501,1785366.3588305286
737,E01002255,7,339645.0033506972,1671987.5408738244
737,E01002273,7,21547.78885856681,1671987.5408738244
737,E01002275,5,73884.21530839757,1671987.5408738244
737,E01002289,6,220765.70258325408,1671987.5408738244
737,E01002292,7,172507.88194555824,1671987.5408738244
737,E01002359,5,7497.809653159494,1671987.5408738244
737,E01002360,6,186239.86342322812,1671987.5408738244
737,E01002361,3,3072.8043515012587,1671987.5408738244
737,E01002362,5,311552.11772444035,1671987.5408738244
737,E01002386,5,222419.35283442974,1671987.5408738244
737,E01002389,7,46017.92872639703,1671987.5408738244
737,E01002390,7,66837.07211419441,1671987.5408738244
738,E01000006,4,17485.929797600806,1986932.0038579374
738,E01000040,5,188070.9538514502,1986932.0038579374
738,E01000041,5,5773.568110132731,1986932.0038579374
738,E01000042,5,236397.6150386619,1986932.0038579374
738,E01000043,6,219832.4250796715,1986932.0038579374
738,E01000044,4,103920.90506737586,1986932.0038579374
738,E01000045,5,179868.3330770334,1986932.0038579374
738,E01000052,4,30462.204985328375,1986932.0038579374
738,E01000066,4,73379.68022576312,1986932.0038579374
738,E01000067,3,6026.863438667595,1986932.0038579374
738,E01000068,5,87218.76410082057,1986932.0038579374
738,E01000069,6,129356.26189572374,1986932.0038579374
738,E01000070,4,136164.8400141525,1986932.0038579374
738,E01000071,5,319045.8196751722,1986932.0038579374
738,E01000072,5,217339.06419275558,1986932.0038579374
738,E01000093,4,36390.1207154973,1986932.0038579374
738,E01000096,5,198.65459212998275,1986932.0038579374
739,E01003488,4,164209.90922208538,1839649.680581042
739,E01003489,2,115029.07393161097,1839649.680581042
739,E01003490,4,56075.82168723595,1839649.680581042
739,E01003491,2,91290.86629511048,1839649.680581042
739,E01003492,3,45306.450489362396,1839649.680581042
739,E01003494,3,7758.849820171562,1839649.680581042
739,E01003524,3,9978.113340044036,1839649.680581042
739,E01003533,1,46938.507675012355,1839649.680581042
739,E01003562,3,61979.606513922416,1839649.680581042
739,E01003563,4,30186.386830618827,1839649.680581042
739,E01003564,2,107414.4192290906,1839649.680581042
739,E01003565,1,81528.33537529128,1839649.680581042
739,E01003566,1,107101.59809505711,1839649.680581042
739,E01003568,4,102901.52102910439,1839649.680581042
739,E01003569,2,114305.47639105152,1839649.680581042
739,E01003571,4,3174.283903327283,1839649.680581042
739,E01003573,2,83630.02789603586,1839649.680581042
739,E01003574,4,121349.51973196211,1839649.680581042
739,E01003592,4,48215.40848816953,1839649.680581042
739,E01003596,4,36798.59152308476,1839649.680581042
739,E01003597,4,15627.69815324717,1839649.680581042
739,E01003599,4,141758.53891673422,1839649.680581042
739,E01003605,4,68905.7030971403,1839649.680581042
739,E01034201,3,80047.43573552696,1839649.680581042
739,E01034202,2,29841.69668580065,1839649.680581042
739,E01034203,3,58438.39195999289,1839649.680581042
739,E01034204,4,9857.448565250992,1839649.680581042
740,E01002512,7,230285.61314539192,1940005.243518595
740,E01002514,2,303638.7304737441,1940005.243518595
740,E01002520,5,21164.891257981886,1940005.243518595
740,E01002521,4,489451.0883213507,1940005.243518595
740,E01002523,5,53374.88944439484,1940005.243518595
740,E01034601,6,190274.09091243407,1940005.243518595
740,E01034602,3,252650.82205180815,1940005.243518595
740,E01034603,7,108897.93978493998,1940005.243518595
740,E01034604,3,212868.44713926493,1940005.243518595
740,E01034605,6,77398.73098728426,1940005.243518595
741,E01004687,1,23614.283990110172,924941.2081086949
741,E01004690,1,99069.10198181716,924941.2081086949
741,E01004691,1,42.90788594821952,924941.2081086949
741,E01004731,1,199502.68334719032,924941.2081086949
741,E01004736,1,87216.6462319892,924941.2081086949
741,E01004744,1,74314.89853160085,924941.2081086949
741,E01004748,1,70350.93074541814,924941.2081086949
741,E01004749,1,76870.60308863476,924941.2081086949
741,E01004750,1,246440.8776461319,924941.2081086949
741,E01004751,2,47518.27465985414,924941.2081086949
742,E01004392,2,17042.354031712195,1131781.2445579963
742,E01004396,4,0.11481946451001585,1131781.2445579963
742,E01004397,2,177039.93081695295,1131781.2445579963
742,E01004405,2,8592.967877006602,1131781.2445579963
742,E01004406,2,48859.67716353537,1131781.2445579963
742,E01004407,4,1236.3053356519213,1131781.2445579963
742,E01004408,3,53191.731104342725,1131781.2445579963
742,E01004409,2,193207.91603783896,1131781.2445579963
742,E01004410,4,30129.762504519065,1131781.2445579963
742,E01004411,4,129526.19257739902,1131781.2445579963
742,E01004412,2,156343.37225867517,1131781.2445579963
742,E01004443,2,58261.38025987682,1131781.2445579963
742,E01004457,4,41222.958697972965,1131781.2445579963
742,E01004458,4,22784.652065135946,1131781.2445579963
742,E01004460,5,35484.18460661186,1131781.2445579963
742,E01004462,4,158857.7444013001,1131781.2445579963
743,E01003777,5,120949.52045631755,1421248.7453322718
743,E01003778,4,125970.0217989801,1421248.7453322718
743,E01003779,6,118531.83708742911,1421248.7453322718
743,E01003789,6,258485.4267045044,1421248.7453322718
743,E01003791,7,220806.37651093394,1421248.7453322718
743,E01003794,7,52917.69431134632,1421248.7453322718
743,E01003795,7,168609.54495382085,1421248.7453322718
743,E01003796,6,353447.6499636621,1421248.7453322718
743,E01004438,3,1530.673545277479,1421248.7453322718
745,E01000851,1,50139.865886466774,209142.7616861211
745,E01000944,2,4124.077859740818,209142.7616861211
745,E01000946,1,26750.09802628297,209142.7616861211
745,E01000951,3,8141.128705290091,209142.7616861211
745,E01004715,1,2585.68732850992,209142.7616861211
745,E01035710,1,49266.521575213614,209142.7616861211
745,E01035711,1,68135.38230461691,209142.7616861211
746,E01004676,2,6108.3821981270285,707382.1744337077
746,E01004681,1,8129.629313136549,707382.1744337077
746,E01004701,4,47325.11130062807,707382.1744337077
746,E01004702,1,57127.83218014492,707382.1744337077
746,E01004703,1,185252.17867940792,707382.1744337077
746,E01004705,2,60550.020180527514,707382.1744337077
746,E01004707,2,7347.200347393329,707382.1744337077
746,E01004708,2,4829.323559871833,707382.1744337077
746,E01004728,4,56018.13062644332,707382.1744337077
746,E01004729,1,23785.784346240624,707382.1744337077
746,E01004754,2,32554.450416345804,707382.1744337077
746,E01004755,3,30.790077496440396,707382.1744337077
746,E01004756,3,36619.51414452231,707382.1744337077
746,E01004757,2,49467.42811269035,707382.1744337077
746,E01033598,2,6740.814617940878,707382.1744337077
746,E01035715,2,125495.58433279081,707382.1744337077
747,E01003013,1,86877.41222307207,394401.7522622027
747,E01003016,1,66522.9948100401,394401.7522622027
747,E01003017,1,15261.083780111405,394401.7522622027
747,E01032582,1,225740.2614489791,394401.7522622027
749,E01003618,4,38739.814139942326,663352.4706498238
749,E01003619,1,266285.06355023175,663352.4706498238
749,E01003634,4,27502.424213430393,663352.4706498238
749,E01003635,4,2175.957084647478,663352.4706498238
749,E01003636,4,117538.83050279805,663352.4706498238
749,E01033586,4,76120.51226686712,663352.4706498238
749,E01034200,1,7352.018275100314,663352.4706498238
749,E01034220,1,37210.71563328919,663352.4706498238
749,E01034221,2,71979.43163870824,663352.4706498238
749,E01034222,4,114.69773241384844,663352.4706498238
749,E01034223,2,18333.005612395053,663352.4706498238
750,E01003619,1,4285.548387668141,651535.3088335493
750,E01003630,3,42.968466030876925,651535.3088335493
750,E01003631,5,120685.39840393311,651535.3088335493
750,E01003632,2,11965.163078594287,651535.3088335493
750,E01003633,4,95912.40228160998,651535.3088335493
750,E01003634,4,75487.8437423012,651535.3088335493
750,E01003635,4,5643.34567391129,651535.3088335493
750,E01003636,4,70768.96172954814,651535.3088335493
750,E01003637,2,418.3178489464594,651535.3088335493
750,E01033586,4,266325.35922100575,651535.3088335493
751,E01000473,2,4985.083270186992,1699465.7361588439
751,E01000474,5,56031.42842948883,1699465.7361588439
751,E01000570,5,2092.839191380896,1699465.7361588439
751,E01000571,4,108204.32152062461,1699465.7361588439
751,E01000610,4,124159.20057480766,1699465.7361588439
751,E01000612,5,1109.1317786126199,1699465.7361588439
751,E01000616,2,146350.7118002539,1699465.7361588439
751,E01000617,4,5214.839354005531,1699465.7361588439
751,E01000620,5,4560.800172505496,1699465.7361588439
751,E01000630,3,276026.05786271277,1699465.7361588439
751,E01000631,4,135545.1022363692,1699465.7361588439
751,E01000632,4,18436.311548479025,1699465.7361588439
751,E01000633,3,242555.39742546022,1699465.7361588439
751,E01000634,2,137366.4880872809,1699465.7361588439
751,E01000636,2,189108.29071262048,1699465.7361588439
751,E01033935,2,182050.52542856606,1699465.7361588439
751,E01033936,3,64660.401429880134,1699465.7361588439
751,E01033942,1,1008.8053356084417,1699465.7361588439
752,E01000479,5,62444.6238294769,1952170.0974701112
752,E01000480,5,279591.71138703113,1952170.0974701112
752,E01000481,4,211417.81171535628,1952170.0974701112
752,E01000483,5,15706.23007942782,1952170.0974701112
752,E01000486,5,7859.1625608648255,1952170.0974701112
752,E01000487,5,46902.20463012147,1952170.0974701112
752,E01000576,5,32604.640100529454,1952170.0974701112
752,E01000578,5,407915.57157372753,1952170.0974701112
752,E01000615,4,273323.4358312428,1952170.0974701112
752,E01033457,3,109091.15984998226,1952170.0974701112
752,E01033931,2,134122.07322056382,1952170.0974701112
752,E01033932,3,127386.64004792558,1952170.0974701112
752,E01033940,1,95435.48204863042,1952170.0974701112
752,E01033941,3,6944.968520065973,1952170.0974701112
752,E01033942,1,141424.38207516493,1952170.0974701112
753,E01001195,5,180692.65346087585,872335.7727209028
753,E01001197,5,339904.2795913637,872335.7727209028
753,E01001247,4,102840.1654315605,872335.7727209028
753,E01001273,6,12.442432242865618,872335.7727209028
753,E01001274,6,205708.34798542687,872335.7727209028
753,E01001350,5,43177.88381943301,872335.7727209028
754,E01002829,2,30975.76004036353,1226546.6092322713
754,E01002830,2,71599.15445242681,1226546.6092322713
754,E01002832,2,37033.25585060896,1226546.6092322713
754,E01002852,4,23918.799128370116,1226546.6092322713
754,E01002853,3,11534.08837653357,1226546.6092322713
754,E01002854,2,159227.62797911422,1226546.6092322713
754,E01002855,2,42029.9889609971,1226546.6092322713
754,E01002856,2,64.8114667641809,1226546.6092322713
754,E01002857,3,59396.733408517764,1226546.6092322713
754,E01004653,1,52192.135628981894,1226546.6092322713
754,E01004674,2,50144.72738863007,1226546.6092322713
754,E01004675,1,93036.90313774705,1226546.6092322713
754,E01004676,2,32083.97299935737,1226546.6092322713
754,E01004678,2,44494.12292053399,1226546.6092322713
754,E01004679,1,87984.83588132527,1226546.6092322713
754,E01004718,1,8589.057341873458,1226546.6092322713
754,E01004721,1,19740.394945753404,1226546.6092322713
754,E01004755,3,126823.72862547667,1226546.6092322713
754,E01004756,3,1470.0544434632686,1226546.6092322713
754,E01004760,2,62694.91691670215,1226546.6092322713
754,E01032512,4,125697.08944809812,1226546.6092322713
754,E01032513,2,49623.98294974172,1226546.6092322713
754,E01035717,2,36190.466940890714,1226546.6092322713
755,E01001880,1,13259.67282833486,728173.3219234612
755,E01001881,1,0.3512283988287968,728173.3219234612
755,E01001883,4,113238.96864447845,728173.3219234612
755,E01001884,2,62652.95365351741,728173.3219234612
755,E01001885,2,21327.370925474625,728173.3219234612
755,E01001909,2,8887.635713732368,728173.3219234612
755,E01001911,1,26729.053142337958,728173.3219234612
755,E01001912,3,72596.80300653743,728173.3219234612
755,E01002846,2,93212.97619018733,728173.3219234612
755,E01002847,2,3179.9961529952875,728173.3219234612
755,E01002848,2,4713.033382389201,728173.3219234612
755,E01002849,3,2730.8959035084076,728173.3219234612
755,E01002893,4,121259.47446776982,728173.3219234612
755,E01002894,2,78413.76137350143,728173.3219234612
755,E01002896,1,82357.4536017867,728173.3219234612
755,E01002897,1,23612.921708511003,728173.3219234612
756,E01000257,5,12176.398698949497,1454418.322593785
756,E01000276,7,815.0425116124595,1454418.322593785
756,E01000278,7,149015.47329876805,1454418.322593785
756,E01000296,5,73224.17871893314,1454418.322593785
756,E01000298,4,136651.3568355551,1454418.322593785
756,E01000299,2,31802.6940975744,1454418.322593785
756,E01000301,6,376554.1075810583,1454418.322593785
756,E01000302,4,232906.02057565312,1454418.322593785
756,E01000303,4,133834.3537194977,1454418.322593785
756,E01000304,4,45691.14414366147,1454418.322593785
756,E01000316,3,38086.83011673403,1454418.322593785
756,E01000317,3,120220.94666961634,1454418.322593785
756,E01000318,5,8346.670933864056,1454418.322593785
756,E01000319,5,22231.527757912198,1454418.322593785
756,E01000323,3,1531.8950299438427,1454418.322593785
756,E01033911,7,71329.6819044511,1454418.322593785
757,E01003496,5,140840.854338666,711206.0100214893
757,E01003498,4,24432.315126968766,711206.0100214893
757,E01003500,4,269759.2650431897,711206.0100214893
757,E01003631,5,73299.94541659189,711206.0100214893
757,E01033586,4,202873.63009607297,711206.0100214893
758,E01000874,2,50486.44080585413,790868.2866154839
758,E01000877,2,290.42513210601055,790868.2866154839
758,E01000932,2,38458.445589304945,790868.2866154839
758,E01000962,3,1197.5507148191011,790868.2866154839
758,E01000964,2,57426.99965840992,790868.2866154839
758,E01000965,2,103380.28134518114,790868.2866154839
758,E01000966,4,36226.846713553474,790868.2866154839
758,E01000968,3,20580.18981266505,790868.2866154839
758,E01000969,1,65400.29226231679,790868.2866154839
758,E01000970,3,75665.88132401013,790868.2866154839
758,E01000971,3,41677.765523815106,790868.2866154839
758,E01000972,1,32428.874858308656,790868.2866154839
758,E01000973,2,242182.89076834897,790868.2866154839
758,E01000974,2,25465.40210679055,790868.2866154839
759,E01002132,5,38730.96705545465,1444214.437954115
759,E01002136,4,181263.85151942988,1444214.437954115
759,E01002138,3,10882.415928049355,1444214.437954115
759,E01002159,4,124556.02148637183,1444214.437954115
759,E01002160,1,221532.36054706128,1444214.437954115
759,E01002161,4,865.6636974051171,1444214.437954115
759,E01002164,5,34278.99105360858,1444214.437954115
759,E01002237,3,72881.9508128447,1444214.437954115
759,E01002238,4,384437.89580075146,1444214.437954115
759,E01002239,5,120977.08733308048,1444214.437954115
759,E01002240,6,149750.82559051565,1444214.437954115
759,E01002241,5,44283.7081757796,1444214.437954115
759,E01002242,5,59772.69895376231,1444214.437954115
760,E01001866,2,16686.083055379735,746086.2856878109
760,E01001868,3,41015.83592301332,746086.2856878109
760,E01001870,2,81599.15563037485,746086.2856878109
760,E01001872,3,41315.17319611342,746086.2856878109
760,E01001879,1,1848.5711813689868,746086.2856878109
760,E01001885,2,8446.755773989647,746086.2856878109
760,E01001886,2,1240.9367888234788,746086.2856878109
760,E01001908,2,30483.85614710722,746086.2856878109
760,E01001909,2,71369.45063343862,746086.2856878109
760,E01001910,2,4587.129017170389,746086.2856878109
760,E01001911,1,121948.77126012991,746086.2856878109
760,E01001912,3,23223.94612560784,746086.2856878109
760,E01001913,1,88987.09774344187,746086.2856878109
760,E01001914,3,66146.04070554201,746086.2856878109
760,E01002814,2,97111.19631172434,746086.2856878109
760,E01002815,2,205.07846978844523,746086.2856878109
760,E01002817,1,7389.406321848909,746086.2856878109
760,E01002848,2,42481.801402947865,746086.2856878109
761,E01003013,1,28444.96327272272,457740.58634537517
761,E01003112,1,168.3052490312905,457740.58634537517
761,E01004731,1,28304.41277725349,457740.58634537517
761,E01004733,1,340286.70523550536,457740.58634537517
761,E01004736,1,48483.023655378915,457740.58634537517
761,E01004743,1,123.81179398547904,457740.58634537517
761,E01035719,2,11929.364361497932,457740.58634537517
762,E01002441,7,147197.9594026891,1494872.6637319608
762,E01002459,5,128211.8263622468,1494872.6637319608
762,E01002467,5,13435.008353755813,1494872.6637319608
762,E01002494,7,139612.9470177056,1494872.6637319608
762,E01002533,7,8719.757462260748,1494872.6637319608
762,E01002534,4,284517.24080520123,1494872.6637319608
762,E01002535,4,5100.292242501529,1494872.6637319608
762,E01002536,6,331892.197772015,1494872.6637319608
762,E01002537,6,436185.43431358505,1494872.6637319608
763,E01004205,1,117916.62860862515,894508.7692790809
763,E01004206,1,26947.258857973786,894508.7692790809
763,E01004208,2,141355.8921237719,894508.7692790809
763,E01004211,1,59813.914363001386,894508.7692790809
763,E01004287,1,2150.4027735614172,894508.7692790809
763,E01004304,2,2.182658721732901,894508.7692790809
763,E01004308,2,92757.20459099441,894508.7692790809
763,E01004309,1,34388.99813423675,894508.7692790809
763,E01004313,2,21259.653337786323,894508.7692790809
763,E01004319,2,123.59548151727222,894508.7692790809
763,E01004321,1,77357.97938932787,894508.7692790809
763,E01004322,2,151193.24020023635,894508.7692790809
763,E01004323,3,38798.322216764805,894508.7692790809
763,E01004324,2,15837.708234299898,894508.7692790809
763,E01004326,2,26588.211928715067,894508.7692790809
763,E01035668,2,54708.82586898838,894508.7692790809
763,E01035686,1,33244.6508210397,894508.7692790809
763,E01035687,2,64.09968951879792,894508.7692790809
764,E01001876,4,59833.68831232247,790383.7851468599
764,E01001943,1,156.72839034600332,790383.7851468599
764,E01001945,1,102.89268147025994,790383.7851468599
764,E01001946,2,33180.91238024586,790383.7851468599
764,E01001955,4,53359.515226416304,790383.7851468599
764,E01001957,3,69699.27060502335,790383.7851468599
764,E01001958,2,42983.166546038934,790383.7851468599
764,E01001961,3,49364.615435389496,790383.7851468599
764,E01002876,2,17133.879431336136,790383.7851468599
764,E01002877,2,12061.355211094928,790383.7851468599
764,E01035484,4,265128.26813569217,790383.7851468599
764,E01035485,2,187379.49279148408,790383.7851468599
765,E01000488,3,34989.30904441842,1680368.6843069552
765,E01000489,6,245837.5959118713,1680368.6843069552
765,E01000491,4,45866.388991261854,1680368.6843069552
765,E01000492,6,8949.549626526052,1680368.6843069552
765,E01000494,4,155958.5985807021,1680368.6843069552
765,E01000504,3,205336.51577752337,1680368.6843069552
765,E01000505,4,35349.43346332771,1680368.6843069552
765,E01000553,4,1606.0757408901204,1680368.6843069552
765,E01000555,5,167529.39041990627,1680368.6843069552
765,E01000556,2,12396.067618033365,1680368.6843069552
765,E01000557,2,124158.23969762893,1680368.6843069552
765,E01000558,4,89011.27360397844,1680368.6843069552
765,E01000559,3,85511.55815780917,1680368.6843069552
765,E01000560,5,140173.52003706887,1680368.6843069552
765,E01000637,2,24504.111749007894,1680368.6843069552
765,E01000639,2,100589.35933156226,1680368.6843069552
765,E01000640,2,590.5528680490543,1680368.6843069552
765,E01000642,2,136780.5514022122,1680368.6843069552
765,E01000644,2,65230.59228517774,1680368.6843069552
766,E01000523,4,21310.5947329922,1712154.6971994112
766,E01000524,1,51727.787220349885,1712154.6971994112
766,E01000525,4,74867.67675303106,1712154.6971994112
766,E01000530,2,11909.19760103932,1712154.6971994112
766,E01000533,2,191221.20079512196,1712154.6971994112
766,E01000534,5,51866.58510961093,1712154.6971994112
766,E01000535,4,204375.16853452387,1712154.6971994112
766,E01001239,2,3044.745651165573,1712154.6971994112
766,E01001246,3,244068.7067010929,1712154.6971994112
766,E01001877,2,697453.4466871966,1712154.6971994112
766,E01033455,1,39591.66573153012,1712154.6971994112
766,E01033485,2,120717.92168175684,1712154.6971994112
767,E01003358,4,29419.085777823937,1824959.1621406076
767,E01003383,1,235512.53613085733,1824959.1621406076
767,E01003384,2,94339.25218743573,1824959.1621406076
767,E01003385,5,94025.87436707823,1824959.1621406076
767,E01003400,2,171671.75897326675,1824959.1621406076
767,E01003401,4,208211.21913817734,1824959.1621406076
767,E01003402,4,182696.50181923667,1824959.1621406076
767,E01003403,5,161450.78103384114,1824959.1621406076
767,E01003404,6,11739.850657191442,1824959.1621406076
767,E01003454,5,93629.97039916406,1824959.1621406076
767,E01003456,1,192915.02024100517,1824959.1621406076
767,E01003457,5,11248.719763498557,1824959.1621406076
767,E01003460,7,1532.6656743208525,1824959.1621406076
767,E01003461,5,175973.20778577166,1824959.1621406076
767,E01003465,7,78829.69703438466,1824959.1621406076
767,E01003474,5,657.3115227494186,1824959.1621406076
767,E01003476,5,72361.30976699512,1824959.1621406076
767,E01003477,5,8744.399867809478,1824959.1621406076
768,E01003400,2,3410.798540349483,1908963.5290922779
768,E01003401,4,2808.1977666950906,1908963.5290922779
768,E01003464,6,3001.0504081024433,1908963.5290922779
768,E01003465,7,11127.261654839689,1908963.5290922779
768,E01003472,5,41401.3844005323,1908963.5290922779
768,E01003473,5,345881.1196881371,1908963.5290922779
768,E01003474,5,490754.9160472024,1908963.5290922779
768,E01003476,5,136270.70416940813,1908963.5290922779
768,E01003477,5,7227.100849323807,1908963.5290922779
768,E01003478,5,242613.424450366,1908963.5290922779
768,E01004492,5,92441.42271585795,1908963.5290922779
768,E01004597,5,13907.08821094268,1908963.5290922779
768,E01004598,5,8706.341319996965,1908963.5290922779
768,E01004599,5,18915.839087036937,1908963.5290922779
768,E01004632,5,1599.2760569320048,1908963.5290922779
768,E01034578,5,414801.214845531,1908963.5290922779
768,E01034579,5,74096.3888810239,1908963.5290922779
769,E01003654,5,221307.52534763762,1922141.6798547362
769,E01003655,6,154427.92295124062,1922141.6798547362
769,E01003656,7,43866.69933437289,1922141.6798547362
769,E01003658,5,265837.7728667534,1922141.6798547362
769,E01003659,6,33501.95469674083,1922141.6798547362
769,E01003660,7,6586.653381133425,1922141.6798547362
769,E01003671,5,130827.56338793974,1922141.6798547362
769,E01003747,6,120165.54027660056,1922141.6798547362
769,E01003748,4,327116.81368957093,1922141.6798547362
769,E01003749,5,194924.78871519535,1922141.6798547362
769,E01003750,5,228977.579119326,1922141.6798547362
769,E01003760,5,169522.31648862315,1922141.6798547362
769,E01003761,6,16120.401800886102,1922141.6798547362
769,E01003762,5,8958.147798715447,1922141.6798547362
770,E01001964,4,98354.493009683,1676525.5733338026
770,E01001969,2,22750.011158727088,1676525.5733338026
770,E01001971,5,87242.02055486891,1676525.5733338026
770,E01001972,1,98908.90088083089,1676525.5733338026
770,E01002026,2,44645.28653743519,1676525.5733338026
770,E01002029,2,255519.37352924043,1676525.5733338026
770,E01002030,1,159627.45040184507,1676525.5733338026
770,E01002032,4,117544.58789708941,1676525.5733338026
770,E01002033,2,89944.01301991283,1676525.5733338026
770,E01002098,1,176498.68697342236,1676525.5733338026
770,E01002099,5,141361.9803224248,1676525.5733338026
770,E01002100,3,84.36229333923104,1676525.5733338026
770,E01002102,5,130478.58888869926,1676525.5733338026
770,E01002103,4,103720.99382654626,1676525.5733338026
770,E01002105,2,129428.53018363217,1676525.5733338026
770,E01033945,2,20416.293856105625,1676525.5733338026
771,E01000275,4,353893.8113925414,1701382.8930674968
771,E01000276,7,288212.12508614355,1701382.8930674968
771,E01000277,4,151593.0409193115,1701382.8930674968
771,E01000278,7,65413.11110444004,1701382.8930674968
771,E01000282,5,17849.622385223436,1701382.8930674968
771,E01000283,5,156558.32553594373,1701382.8930674968
771,E01000284,5,135366.77910882703,1701382.8930674968
771,E01000299,2,87077.83887332234,1701382.8930674968
771,E01000300,1,142137.73410372183,1701382.8930674968
771,E01000301,6,55086.07418692296,1701382.8930674968
771,E01000302,4,10042.851273020111,1701382.8930674968
771,E01000320,5,25788.767392535796,1701382.8930674968
771,E01000321,3,128097.2258917488,1701382.8930674968
771,E01000322,4,33660.5058420395,1701382.8930674968
771,E01000323,3,50605.0799717548,1701382.8930674968
773,E01001851,2,6569.49340776737,488896.0415948489
773,E01001856,2,10767.397135149566,488896.0415948489
773,E01001869,2,139397.5187207863,488896.0415948489
773,E01001894,4,31045.80783690789,488896.0415948489
773,E01001896,2,103.01552199001013,488896.0415948489
773,E01001897,3,26941.153951998145,488896.0415948489
773,E01001898,2,245780.5072248471,488896.0415948489
773,E01001899,2,28291.147795402558,488896.0415948489
774,E01004661,1,2671.866439192394,439627.84636185504
774,E01004670,2,1026.169025124536,439627.84636185504
774,E01004702,1,109380.28025438143,439627.84636185504
774,E01004725,2,9406.456289427317,439627.84636185504
774,E01004728,4,25438.668246057176,439627.84636185504
774,E01033593,1,49316.41374662613,439627.84636185504
774,E01033594,1,18997.392220498707,439627.84636185504
774,E01033598,2,58245.827291691225,439627.84636185504
774,E01033601,1,6579.782456149698,439627.84636185504
774,E01033602,1,37596.22596455447,439627.84636185504
774,E01033604,1,86111.0943787116,439627.84636185504
774,E01033605,1,34857.670049440385,439627.84636185504
775,E01001858,2,973.4505120119601,585326.6430329644
775,E01001860,3,13565.952769334257,585326.6430329644
775,E01001862,4,29348.17766677487,585326.6430329644
775,E01001863,2,15996.614423411238,585326.6430329644
775,E01001940,1,68.76755667210084,585326.6430329644
775,E01001941,1,67598.24589115081,585326.6430329644
775,E01001942,1,76383.01695428533,585326.6430329644
775,E01001943,1,130223.77309233457,585326.6430329644
775,E01001945,1,104937.99103653686,585326.6430329644
775,E01001946,2,67664.46046585591,585326.6430329644
775,E01001954,4,8290.315531573131,585326.6430329644
775,E01001955,4,9392.052207330738,585326.6430329644
775,E01001960,2,59133.02709272925,585326.6430329644
775,E01001961,3,1750.7978329634223,585326.6430329644
776,E01004665,3,12916.909157256356,960179.1740186157
776,E01004668,3,26623.685199329007,960179.1740186157
776,E01004669,3,81096.91984390924,960179.1740186157
776,E01004733,1,6270.344555430752,960179.1740186157
776,E01004737,3,62366.000124704675,960179.1740186157
776,E01004740,3,47299.456984831246,960179.1740186157
776,E01004741,2,51048.48029579466,960179.1740186157
776,E01004742,3,40676.79934940797,960179.1740186157
776,E01004743,1,23386.971739279626,960179.1740186157
776,E01004744,1,34720.572666615364,960179.1740186157
776,E01004746,3,29866.017493153242,960179.1740186157
776,E01004747,2,88989.95559305776,960179.1740186157
