lsoa,total_activity,log_total_activity,direction_balance,post_midnight_share,deep_night_share,post_midnight_persistence,weekend_ratio,volume_band,cluster,max_posterior,entropy,tot_boardings,tot_alightings
E01003177,376.00345,5.932254338599773,0.32053320255439144,0.18618182891672935,0.15657390909578092,0.3246724949866038,0.8165600799676856,medium,1,0.9999998654966564,2.2625713620603048e-06,248.26252,127.74092999999998
E01003178,1698.0143600000001,7.43780357366682,-0.3959476408668299,0.12116085402245949,0.02607390787908295,0.21740379028440632,0.7527179877228479,high,1,1.0,3.2046509910102373e-15,512.8447900000001,1185.1695700000007
E01003179,1218.78689,7.106431442141048,-0.4017573654734668,0.13108942286046413,0.0877431246409288,0.2296461013836283,0.7623033592855394,high,1,1.0,5.1277000490608876e-20,364.56514,854.2217500000002
E01003180,571.15407,6.349408308257605,-0.264015399557601,0.06738626584592139,0.04288902292160852,0.10105810532404115,0.6987811872934758,medium,1,1.0,5.1110084418916784e-14,210.1803,360.97377
E01003181,865.351,6.764290138224095,-0.011226542755483036,0.18693263196090373,0.13596711623375948,0.323079902360019,0.9294200015494245,medium,1,0.9999999999893134,2.8048650143100705e-10,427.81805,437.5329500000001
E01003182,87.71197,4.485394829477893,-0.19647386781986542,0.025456274668098328,0.0,0.03700348686129452,0.9797818859599841,low,2,1.0,1.937349193614396e-21,35.23942999999999,52.47254
E01003183,4329.10099,8.373346144050187,-0.0739873407296049,0.1513945531679546,0.07609694501490481,0.2711998299151889,0.7545514071962391,high,1,1.0,2.5322393940577258e-22,2004.40116,2324.69983
E01003184,1046.94069,6.954582269768064,-0.11019060688146537,0.1205299795922537,0.042981632512535166,0.2023052534576397,0.6927358544906508,medium,1,1.0,1.897208318241031e-13,465.7888299999998,581.1518599999999
E01003185,541.72754,6.296607426050468,0.3231504530856969,0.16820584753730627,0.12917129891531823,0.3292782032218418,0.9240678415930328,medium,1,0.9999999999991472,2.402409766451996e-11,358.3935199999999,183.33402
E01003186,2491.74776,7.8211408991025415,-0.22153400471001128,0.13355490685782737,0.06880817262177452,0.23299742141973867,0.7813384715065087,high,1,1.0,1.2300460402022786e-20,969.87045,1521.87731
E01003187,63.97869,4.174059369988492,-0.25199218677343976,0.014904806584817538,0.0,0.019255516886615195,0.9125326756981119,low,2,1.0,1.4088898856875918e-22,23.92828,40.05041
E01003189,26.01711,3.2964703690026282,1.0,0.029092393428785897,0.029092393428785897,0.037475491652308235,0.8514033924928007,low,0,1.0,-0.0,26.01711,0.0
E01003190,2237.87801,7.713730130969733,-0.16204384170163055,0.07428091667963617,0.04833775546147844,0.11546046118788778,0.6999051101060885,high,1,0.9999999999995453,1.2857568577108731e-11,937.6218300000002,1300.25618
E01003191,281.11599,5.642318298429235,-0.2778348182897742,0.06524744465798618,0.016550463742741918,0.09570798818178199,0.6756403362466311,low,1,0.9867439364099696,0.0704777630261653,101.50609,179.60989999999998
E01003192,519.04581,6.253916903849081,-0.13729861339213967,0.08567945091397616,0.0621767469811576,0.1251628756010499,0.7358135294828846,medium,1,0.9935521208740948,0.0389501749612444,223.89077,295.15504
E01003193,1464.49996,7.289951732856508,-0.006045927102654174,0.05089898397812178,0.02268871349098569,0.0725056111398659,0.6564515079298937,high,1,0.9999999999092212,2.1895560930250675e-09,727.82285,736.6771099999997
E01003194,666.46542,6.503487583689021,-0.13061739947437928,0.08798228421213511,0.05326807503381045,0.13090347792441284,0.7510074652136182,medium,1,0.9999675347571164,0.0003680040560174,289.70672,376.7586999999999
E01003195,233.54709,5.457656377961199,-0.4600327497122743,0.05657655593139696,0.02938268252453927,0.08539871690807717,0.7302585424096554,low,2,0.9999838501399952,0.0001943408116475,63.05389,170.49319999999997
E01003196,82.10828,4.4201443358869374,1.0,0.0277976837415179,0.009218315132164498,0.034483493196806644,0.6081600944958745,low,0,1.0,-0.0,82.10828,0.0
E01003198,226.58746,5.42753460407349,-0.1312765499026292,0.13261682707419026,0.0646424122499983,0.19930297407323813,0.5373166237677864,low,1,0.999959104072142,0.000454127179458,98.42092,128.16654
E01003199,2601.40055,7.864189586502494,0.04553810446453542,0.16192286497363892,0.08764622964348955,0.26918854682749,0.8494134249333827,high,1,1.0,1.2621633331256682e-15,1359.9317,1241.4688499999995
E01003200,1700.0901,7.43902455983492,0.10898050638610275,0.08198249610417706,0.04324933719689328,0.13631396944725388,0.966960147842418,high,1,1.0,1.6015330244146965e-18,942.6833899999998,757.4067099999999
E01003201,186.93837,5.23611408993657,0.23870674597194783,0.16353036564938486,0.10313206432686879,0.2721406915591349,1.120463633129521,low,0,0.999999999991644,2.2161356082572282e-10,115.78090999999996,71.15746000000003
E01003202,2038.44426,7.620432628156139,0.044804668831121296,0.10453973855532356,0.04717202323697583,0.16509521617165962,0.721092172066985,high,1,1.0,2.066929366287325e-21,1064.88804,973.55622
E01003203,1134.5948,7.034911845511193,-0.4004406683337523,0.1358203563069388,0.07088734233578366,0.23136733768984546,0.7698283724965151,medium,1,1.0,3.698951451539796e-20,340.12845,794.46635
E01003205,139.11572999999999,4.942468723985416,-0.35908498629162927,0.2448166717020426,0.12153758600842622,0.4799708729764131,1.0201961060716829,low,0,1.0,8.446990935853973e-32,44.58068,94.53505
E01003207,3381.66285,8.126418503749283,0.4482527375548393,0.1958352471477161,0.14404343117765273,0.3570258591893671,0.9704678100985084,high,1,1.0,2.105487929970669e-18,2448.7512400000005,932.9116100000005
E01003209,736.16156,6.602807081191452,-0.3123378243221502,0.10154618776889139,0.04137458630684275,0.17737043532020266,0.840994683102876,medium,1,1.0,4.73952829338224e-19,253.1152299999999,483.04633
E01003210,2139.93857,7.668999595978147,-0.11236804334995468,0.15155674305174097,0.08479648086346704,0.2709872699732551,0.8818556001841716,high,1,1.0,1.3397123548695017e-18,949.73893,1190.1996400000005
E01003211,1017.59,6.926174597005887,-0.1705326703289144,0.16222753761338063,0.08313633192150079,0.27644658426924107,0.6106716842102345,medium,0,0.9999972700828468,3.7703535434366896e-05,422.0288300000001,595.56117
E01003212,491.68143,6.199862778561561,-0.07069335524833625,0.12022589504753108,0.07979394300085728,0.1979578336918628,0.8229487842080068,medium,1,1.0,8.037472166505961e-17,228.4614100000001,263.2200199999999
E01003213,113.63074,4.741716005658729,-0.27428774995216965,0.06649881889354939,0.00909049787055861,0.09939520838989524,1.1084648610115921,low,2,1.0,3.804021760111689e-13,41.23160999999999,72.39913
E01003214,2041.47396,7.62191707757088,-0.06837870221964526,0.11070844616602409,0.03502442421553102,0.19910435621566003,0.8453692708466854,high,1,1.0,7.617538937706925e-20,950.9403100000004,1090.5336500000003
E01003215,2895.54822,7.97127503807634,-0.1487637460238877,0.24828468233901488,0.19195261407181813,0.4928149550596143,0.8056659031417744,high,1,0.9999999999998296,5.261045599761642e-12,1232.3978099999997,1663.15041
E01003217,435.61771,6.07905800673797,0.044405931062811994,0.09602672030941993,0.06305517284868882,0.13847275170390816,0.777498713462119,medium,1,1.0,5.898410571349575e-13,227.48086,208.13685
E01003218,90.3909,4.515145911140205,0.3715480208737826,0.03731304810550619,0.029131029782865307,0.0465722433428574,0.7480628225407374,low,2,1.0,1.4755942380097466e-19,61.98773,28.40317
E01003219,71.50497,4.283655111235205,-0.7135471842027205,0.07865243492864903,0.039293492466327865,0.129183681626049,0.6805250676567199,low,2,1.0,3.171156268708631e-23,10.2414,61.26356999999999
E01003220,837.93102,6.732128486162299,-0.28410021149473613,0.06595644352681919,0.034268691950323074,0.09559197729590328,0.6957877804859796,medium,1,0.9999999999561736,1.0891454251102891e-09,299.93732000000006,537.9937
E01003221,2232.68483,7.7114078908941455,0.04043494575989927,0.1510684649566056,0.11762990300785085,0.2438019387388052,0.8472976297779818,high,1,1.0,9.574942649228405e-22,1161.48166,1071.2031700000002
E01003222,239.97197,5.484680619672523,-0.44637475785192754,0.04892813106464059,0.010487474849666818,0.07216840823685272,0.748136133049377,low,2,0.9999627578951764,0.0004170390251812,66.42726999999998,173.54470000000003
E01003223,2217.98227,7.704803932815049,-0.40884979211308126,0.12407796208398005,0.04538809500943396,0.22283919314320866,0.832734413243001,high,1,1.0,4.323785525756258e-19,655.58034,1562.40193
E01003224,1168.15414,7.064035809067217,-0.300048998670672,0.15252678041272874,0.091703865382012,0.25048548622049144,0.7637098100271662,medium,1,1.0,9.227877819416821e-15,408.82533,759.32881
E01003225,53.74453,4.002677455029607,-0.4720806005746074,0.08758993705964123,0.03014520733551861,0.12110488254770252,0.6351378123636376,low,0,1.0,1.7051082782016204e-23,14.18639,39.55814000000001
E01003226,1755.34842,7.470992171369533,-0.008147385349285831,0.09589250662839915,0.05098527960619921,0.15474342051779608,0.7643960882005357,high,1,1.0,1.3802667423480733e-22,870.5234600000001,884.8249599999999
E01003227,567.64424,6.343255001325657,-0.6099267033873187,0.07542394863374285,0.009074275112877037,0.12978412181370266,0.8558240548868179,medium,2,0.8155090288636481,0.4781354747900416,110.71143,456.93281
E01003228,108.98425,4.7003371737227395,0.14790329795360344,0.12153499244156837,0.05937702007400151,0.1989012333906718,1.1027571701394658,low,0,1.0,4.0613136720283045e-34,62.55168999999998,46.43256
E01003229,1758.32279,7.472684235576899,-0.18995045272660094,0.14769542968842483,0.07690417298179933,0.2562082263308957,0.7460028685118569,high,1,1.0,3.1087408525593187e-18,712.16429,1046.1585
E01003230,870.64355,6.770380567402769,-0.5365340729854371,0.10544894061410091,0.03814476084960372,0.17785080742849013,0.8088722517387766,medium,1,1.0,1.107756780941946e-15,201.75681,668.8867400000001
E01003231,1668.80411,7.42046159912949,-0.08745649002506355,0.11814514287120254,0.06550853353303403,0.20142978180738166,0.8047816235033751,high,1,1.0,1.0532372139458265e-20,761.4281799999999,907.3759300000002
E01003232,783.43834,6.664967971251101,-0.10755028915230269,0.0991783731186809,0.0551729061408968,0.15841786790485465,0.8049509020010844,medium,1,1.0,3.6119882851159765e-16,349.5896600000001,433.84868
E01003233,225.08042,5.420890776683961,-0.36239153987716916,0.06626058366160859,0.03098181529961602,0.10103219903599822,0.7947146542350975,low,1,0.8912523365541534,0.3438889886789174,71.75659,153.32383000000004
E01003235,212.16445,5.362063933547698,-0.23838249056333422,0.12306354811091114,0.08732165072895107,0.2055974953206561,0.9102354384413504,low,1,0.99999999920783,1.7392817094825898e-08,80.79408,131.37036999999998
E01003236,2691.57863,7.8982546119467525,0.07145199023964616,0.137175650707258,0.07766463058892692,0.22903855716032254,0.7139393993898286,high,1,1.0,1.1117955667075448e-21,1441.9486399999998,1249.6299899999997
E01003237,1234.29672,7.119066479313791,-0.3518795059262574,0.16680984131595195,0.11090981429489662,0.2951374704683835,0.7622411744226615,high,1,1.0,7.009472881756089e-17,399.9864999999999,834.31022
E01003238,642.38241,6.466739275295364,-0.22180696074788228,0.09483768398951022,0.06423482237005836,0.145210055975964,0.7016170534630226,medium,1,0.9999999999999432,1.320922240636977e-12,249.94875999999996,392.43365
E01003239,260.38875,5.566008762773546,-0.08064300012961387,0.14431437610111802,0.11005195116916533,0.2422296880697729,0.7352726275289078,low,1,1.0,3.876819346523281e-14,119.69511,140.69363999999996
E01003240,1839.39818,7.5177372293653715,-0.2926375299555858,0.1263447210761076,0.06597031644339238,0.2110808929926165,0.7532602616151021,high,1,1.0,5.016204120850262e-22,650.56062,1188.8375600000004
E01003241,1105.96116,7.00937384627559,-0.32805797628553257,0.07881943159739895,0.04695551876342565,0.11612761782853637,0.7906283414852718,medium,1,1.0,1.9677636923118184e-15,371.57089,734.39027
E01003243,2135.10994,7.6667416687930015,-0.03629858985153716,0.15961039458230428,0.10351936725094353,0.26279610515865276,0.8066001450710452,high,1,1.0,1.8861726158445295e-20,1028.8042300000002,1106.30571
E01003244,520.50514,6.256719130576339,-0.3475576821393157,0.11843685155539482,0.07991807727393431,0.19416432899563005,0.8305235237559114,medium,1,1.0,3.985805889867008e-15,169.79979000000006,350.70535
E01003245,121.84899,4.810955877525171,-0.17109842272800133,0.0950065322658809,0.05997833876177389,0.1525572508923646,0.7630924740625931,low,2,1.0,4.258003021532302e-15,50.50040999999999,71.34857999999997
E01003246,31.14855,3.4703673485778967,-0.17196530817646402,0.09400630205900433,0.07301014011888193,0.20391370353347535,0.816942032404624,low,0,1.0,2.807189459928731e-95,12.89604,18.25251
E01003247,614.65206,6.422681966290296,-0.0670817893297225,0.18187016244605117,0.11895653615803385,0.3282208642095617,0.8830814812614634,medium,1,0.9999999999737952,6.644208254808453e-10,286.71005,327.94201000000004
E01003248,2853.96375,7.956814424986735,-0.3375916214773226,0.1571253839506546,0.09402394476804408,0.2756913337669667,0.8051761538233019,high,1,1.0,1.0757284400560183e-20,945.2447499999998,1908.719
E01003249,494.48796,6.205543054786631,-0.32663545539106753,0.11826890587993284,0.06674643807303215,0.21165078058203238,0.7737086482157728,medium,1,1.0,1.4732175521736976e-16,166.48532999999998,328.00263
E01003251,1762.72866,7.475185403873416,-0.0885808142473839,0.17846832421729616,0.12242225641239644,0.3304695482362692,0.925447186653561,high,1,1.0,1.6809087987250893e-18,803.29236,959.4363000000004
E01003253,2384.90636,7.777334356288403,-0.13820831103825806,0.15657036949660363,0.0839086822679277,0.2931396234776842,0.963645586834641,high,1,1.0,6.380203277883049e-21,1027.6462399999998,1357.26012
E01003254,855.53641,6.752896827076636,-0.3134023366696924,0.07505480684334638,0.014140286560100931,0.11919589808869997,0.8283223631462328,medium,1,0.9999999999966462,9.186974426042812e-11,293.70465,561.8317600000001
E01003255,5555.37193,8.622700643678352,-0.09861248839913404,0.12634235454330778,0.06395439125891253,0.21374222974464957,0.7728697685656557,high,1,1.0,3.958321985349495e-23,2503.77144,3051.60049
E01003256,974.66049,6.8831146672896955,0.024487491023669164,0.14049583563195425,0.07188986392584765,0.24689484108954146,0.7353092932002966,medium,1,1.0,2.853056944175982e-19,499.26374000000015,475.39675
E01003257,586.7046799999999,6.376224576833453,-0.32717495964068327,0.13323038432214312,0.08310898423377158,0.2167778835718618,0.7920651273148581,medium,1,1.0,2.331923054146768e-14,197.3748,389.3298800000002
E01003258,406.73825,6.01062542440903,-0.3035301695869518,0.1429168513165408,0.0759618993296057,0.25519064750570153,0.8037631522009152,medium,1,1.0,4.789228188741299e-14,141.64045999999996,265.09779
E01003259,1282.33406,7.157216704847326,-0.2360667235182071,0.1409052021904495,0.08844762339074111,0.24021696797229666,0.7850875914805134,high,1,1.0,1.1027861607788865e-21,489.8088299999999,792.5252299999999
E01003260,71.92591,4.2894439942498055,-0.4094756673916256,0.13598062228201216,0.05595480126702603,0.20372937872572305,0.7188117764958787,low,0,0.99999999999946,1.5588411607063756e-11,21.237,50.68891
E01003261,125.09976999999999,4.837073419019964,-0.1879762848484853,0.03035944830274268,0.0025942493739197123,0.04235861686840941,0.7940646905266016,low,2,0.9999631395170072,0.0004131452709898,50.791990000000006,74.30778000000001
E01003263,840.58197,6.7352834182748715,-0.13291863731029113,0.11205196323685125,0.0871260657660787,0.168487051857522,0.7122704038816099,medium,1,1.0,3.6527440445314285e-16,364.4264799999999,476.15549
E01003264,1368.27617,7.222037536134098,0.18914378228190584,0.0989801861418079,0.052120399056573494,0.1583386891451292,0.6692568454160496,high,1,1.0,2.4080773983116675e-20,813.5385500000001,554.7376199999999
E01003265,2232.4352,7.711296127611053,-0.03498054501201196,0.0836413392872501,0.05469708146511935,0.12818478915247444,0.6916575804475753,high,1,0.9999999999998864,3.662605582060435e-12,1077.1717,1155.2635
E01003266,783.27734,6.664762707795629,-0.3830024752152284,0.11886658179081243,0.06280094863972446,0.20052395904383932,0.7837123379813271,medium,1,1.0,3.0396251166428793e-20,241.64009000000007,541.63725
E01003267,177.62189,5.185271225321695,-0.6457356691790634,0.14027730478490008,0.05606977833644265,0.24600761117000017,0.5686151047216017,low,0,1.0,1.0052565283633654e-32,31.46255,146.15934
E01003268,915.6632500000001,6.820740174712834,-0.21942502333690903,0.06970774463210136,0.043847254981566636,0.10174642364990855,0.8033838381034656,medium,1,0.9999999999953388,1.257661342857865e-10,357.37191,558.2913400000001
E01003269,71.91967,4.289358424292817,0.05654433620176505,0.09238793782007064,0.05880727761959976,0.13464216383583186,0.8987347926762906,low,2,1.0,2.4906262877425912e-18,37.99316,33.92651
E01003270,193.9178,5.272577931229895,-0.3003365343459961,0.1579315049985097,0.11260224693143177,0.26265677448359476,0.7183464754819441,low,2,0.9999999971299758,5.975668136149626e-08,67.83860000000001,126.0792
E01003271,9.81904,2.381307544897973,1.0,0.011149766168586745,0.0,0.015251883150625579,1.066379841177165,low,0,1.0,-0.0,9.81904,0.0
E01003272,1332.08384,7.195250213924787,-0.11873697079006679,0.12016055235682463,0.06495270597982782,0.20585493070128086,0.8598000460261304,high,1,1.0,1.391695089013805e-19,586.9581200000003,745.1257199999999
E01003273,112.02413999999999,4.727601424215645,-0.3661366201963256,0.044991909779445755,0.025542173320857446,0.06732961706712777,0.9650737597226585,low,2,0.9999999998755128,2.9649477839723213e-09,35.50399999999999,76.52014
E01003274,1076.79068,6.982668558217622,0.06017535367226614,0.057630847993595184,0.025425545102229153,0.08794099768069293,0.8208021391095865,medium,1,0.999999978299286,4.046293773254309e-07,570.79347,505.9972100000001
E01003275,25.52339,3.2780269852026507,-0.3849829509324585,0.061934562767720115,0.03813208198440725,0.09153334773210638,0.769743329011871,low,2,1.0,9.878328475877988e-33,7.848660000000001,17.674730000000004
E01003276,350.17661,5.861289259315278,-0.1874278524770686,0.05836106529216785,0.03487948552588935,0.08645922136069069,0.741500929521574,medium,1,0.9999811496148604,0.0002239231180626,142.27187999999998,207.90473
E01003277,112.25542,4.729645621937598,-0.3785827000602733,0.055832315268162555,0.006402185302054899,0.0810359917317812,0.7648540783799832,low,2,0.999999933954316,1.157973330390691e-06,34.878730000000004,77.37669
E01003278,2130.38614,7.6645278169975795,-0.11504956561536775,0.14111084575493904,0.0818159706953407,0.24099229533223163,0.7264460211596245,high,1,1.0,3.5476192580171185e-20,942.64307,1187.74307
E01003279,215.02296,5.37538469833141,-0.21585053056659628,0.06822615594167245,0.019556516197154008,0.11084214001893432,1.085496863042298,low,2,1.0,7.291744949498479e-14,84.30507000000001,130.71788999999998
E01003280,972.4282900000001,6.880824160054902,-0.1453455966403446,0.12399179583720256,0.09075262505989003,0.20156824617375493,0.8695334789788783,medium,1,0.9999999999997158,8.40082202063076e-12,415.54506,556.8832299999999
E01003281,131.72704,4.888294688477817,-0.05201832516695132,0.0908983455484918,0.057833532128255524,0.13155508258003215,0.5762714758690967,low,2,0.999999999999602,1.133766391396848e-11,62.437410000000014,69.28963
E01003282,651.91587,6.481448284835454,0.043159970933059254,0.18969435427304443,0.12435833169700254,0.3490931563240014,0.886465116395794,medium,1,0.9999999999957369,1.1658878601260028e-10,340.02627000000007,311.88960000000003
E01003283,170.0336,5.141860028428857,0.4229289975628346,0.1895344802439047,0.1671327314130854,0.3056270848892208,0.6334096878313319,low,0,0.9998806922175504,0.001197142392654,120.97287,49.06073
E01003284,142.86648,4.968885647217345,0.06182219930105375,0.031150833981490968,0.0022885704190374104,0.052027402938961805,0.9910827153298811,low,2,1.0,4.884489239856511e-18,75.8494,67.01707999999999
E01003285,1087.60661,6.992653818000772,0.05137603016222929,0.055453028186358666,0.025791926733508913,0.08490770890188522,0.6725845385080955,medium,1,0.9999999999707824,7.37990232004923e-10,571.7417599999999,515.86485
E01003286,1897.16071,7.548640648925646,-0.1528665697488538,0.12136858453072222,0.07581269696440213,0.19599679848339607,0.7242020214696392,high,1,1.0,1.9199419253654881e-22,803.5741299999999,1093.58658
E01003287,18.19803,2.9548076696029018,-0.168596820644872,0.06675997346965577,0.011922169597478409,0.0955261763267437,0.6090057357647972,low,2,1.0,4.0918602876462635e-60,7.564949999999999,10.633079999999998
E01003288,3713.75871,8.220069004840619,0.06384543760518033,0.12050811454037626,0.07457349322514277,0.19270803400193287,0.8245465761805858,high,1,1.0,4.861354514230788e-23,1975.43263,1738.3260799999994
E01003290,254.61644,5.543678039683812,-0.33243242266681605,0.10915414574172821,0.06704107558804921,0.19274119522615246,0.7617979410135161,low,1,1.0,5.98786250716819e-14,84.98683999999999,169.6296
E01003291,3042.50435,8.020764877208462,0.13507108050642555,0.08067769894889384,0.050035964615794216,0.1117610167596825,0.7219844745658623,high,1,0.9999999982110808,3.782037419181455e-08,1726.7293499999996,1315.775
E01003292,522.79708,6.261104357411261,-0.11538691073025889,0.11985937258869156,0.07173039298536249,0.19372988238745134,0.6604790310167943,medium,1,1.0,6.026270727410046e-15,231.23657,291.56051
E01003293,1572.63689,7.361144709860564,-0.042973219329733456,0.11217822189075063,0.058497063489334776,0.19759836629732516,0.9417116524055522,high,1,0.9937372924069372,0.0380146648582112,752.5278099999998,820.10908
E01003295,332.89704,5.8108326819806955,-0.5769263673837411,0.2621605466963599,0.13892637795758112,0.5674437224503044,0.7113789559661836,low,0,1.0,4.078357891687397e-30,70.41998,262.47706000000005
E01003298,306.66519,5.729012146256594,-0.27551653319374136,0.10022474347349303,0.0422160076270802,0.17425133378174462,0.8336672881296227,low,1,0.9998586908182256,0.0013939430599594,111.08693,195.57826000000009
E01003299,2413.6916,7.789326856068742,0.28181414725891246,0.1905294114625083,0.11645809680076775,0.36377740826393556,0.8734311295721412,high,1,1.0,5.163466403775369e-22,1546.9520200000002,866.7395799999999
E01003300,104.11734999999999,4.655077345133914,-0.36907441459084395,0.10120878028493811,0.046323307306611244,0.14653482006094962,0.8969651595105936,low,2,1.0,8.173674519504554e-14,32.84515,71.27220000000003
E01003301,491.17507,6.198834486531975,-0.29001250002366774,0.1091654957162219,0.08059018549129539,0.16205457023587133,0.8119560628401156,medium,0,0.9999999991322852,1.8972783985619744e-08,174.36408000000003,316.81099000000006
E01003303,15530.33299,9.650614745685287,-0.04701339954978003,0.20595440754937736,0.1176937076092919,0.40989536487493283,0.8582891467645978,high,1,1.0,1.0755478236600196e-21,7400.099620000001,8130.23337
E01003304,1354.28744,7.21176884365814,-0.371187286503964,0.1592745333294976,0.05024710263871309,0.2933682377389333,0.9730606758264487,high,1,0.9999999999998296,4.856709569124429e-12,425.79658,928.49086
E01003305,2498.29038,7.823762122563823,-0.6942816551212915,0.10698536572838262,0.02533169502898218,0.1997570737994255,0.7432703026752534,high,1,1.0,7.078907319678748e-20,381.8866000000001,2116.40378
E01003307,285.96394,5.659356563266374,-0.11714120318806626,0.10743039839218887,0.07439403024031631,0.16308667064670107,0.6936368129952183,low,1,0.9999980468256556,2.762970906579563e-05,126.23289000000004,159.73104999999998
E01003308,674.82128,6.515928662390531,-0.19788157836397816,0.11953361933103235,0.074484091550877,0.1957929191816322,0.7675143718787175,medium,1,1.0,4.753317795962731e-18,270.64329000000004,404.17799
E01003309,310.81298,5.742403585006722,-0.30567861097692894,0.102085183186365,0.04875124584565291,0.16678759390127237,0.8712169580513368,low,1,1.0,1.3809046953465923e-14,107.90205,202.91093
E01003310,741.79182,6.6104158170323455,0.1823734319421317,0.06461106567608146,0.03311763400141026,0.10281668791234883,0.7051873016244375,medium,1,0.9999999999867556,3.4480779896975166e-10,438.53747,303.25435
E01003311,320.86769,5.774140560480498,-0.16548543731529963,0.11521334541349426,0.07312556150480592,0.18239211168118963,0.7733886796610103,low,1,0.9999999999998296,4.572697149276901e-12,133.88437999999996,186.98331
E01003312,37.10022,3.6402200563941993,-0.2308908141245523,0.015971333862710248,0.0,0.021357656951060566,1.0873259406882707,low,2,1.0,1.4529653189267087e-35,14.267060000000004,22.83316
E01003313,340.09648,5.83216536981697,-0.2850935710948846,0.1439927281811326,0.09770724472067456,0.24229786514409524,0.80497210646012,low,1,0.9999999999446344,1.3628124851158243e-09,121.56857999999998,218.52790000000005
E01003314,43.21182,3.78899217414756,-0.3334994915742961,0.07842854107973235,0.04785912743318842,0.12265926786781331,0.7452256354100629,low,2,1.0,3.2567279122484424e-24,14.40035,28.811469999999996
E01003315,99.05677,4.605737724907407,0.3256331697470046,0.11189139318796684,0.10263468110256371,0.17449797353687754,0.8127898741451215,low,1,0.999981737949017,0.0002175133779192,65.65647000000001,33.4003
E01003316,678.49379,6.521348094476589,-0.01425576791203944,0.1587746882694387,0.12719009557920935,0.26212260896082834,0.8003856421391822,medium,1,1.0,5.584147078677119e-15,334.4106699999999,344.08312000000006
E01003318,21800.21396,9.989720933465291,-0.06128817003592386,0.10684425044055851,0.0598969502040612,0.17424923505306328,0.7841827574600696,high,1,1.0,3.9129742416688667e-22,10232.059369999995,11568.154590000002
E01003319,615.35958,6.423830526993471,0.23146645413402026,0.07955959668329204,0.03401975150854074,0.11462716044387838,0.6641351905126247,medium,1,1.0,2.4338001826607962e-18,378.89734,236.46224
E01003320,1070.58182,6.976891172240987,-0.45223859676600897,0.09112855101537218,0.055022286853329896,0.14480602480974616,0.6681741745191505,medium,1,1.0,1.7742503674098524e-13,293.21169999999995,777.3701199999997
E01003321,871.958,6.771887444716645,0.20967764502418698,0.20646035703554533,0.1600213542395391,0.3821489897147496,0.8469454285961268,medium,1,1.0,4.1645425763038235e-16,527.3940500000001,344.5639500000001
E01003322,1279.45818,7.154973245988727,0.03417174604331342,0.12067104842770242,0.08222516503040372,0.19013759023507185,0.9446320325732661,high,0,0.9999999002878944,1.707168950684856e-06,661.5897500000002,617.8684299999999
E01003324,4629.92666,8.440512269603028,0.020530264727778576,0.1411117967903189,0.08699579487507476,0.23259543552459733,0.7757885971251007,high,1,1.0,7.65264383130393e-23,2362.49014,2267.4365199999997
E01003325,45.71541,3.8440740888306153,0.2447456995354521,0.16958767295316832,0.1388002426315328,0.3101915738858399,0.8018413849429148,low,2,1.0,6.595516335806683e-16,28.452029999999997,17.263379999999998
E01003326,152.63076,5.034552061080798,0.3581959494927497,0.07350628405440685,0.06105774484776201,0.09779112032444912,0.7684607364199417,low,2,0.9999999999947136,1.4245238027269672e-10,103.65124,48.97952
E01003327,3645.76136,8.20159475406396,0.09032929681387594,0.07475397950896051,0.04006985800079904,0.11596435398355359,0.7193136377411624,high,1,1.0,1.9771434894569902e-14,1987.5402100000003,1658.22115
E01003328,84.26266999999999,4.445736726821395,-0.08416597765060149,0.20266400293273404,0.13148622041053293,0.32496280731773874,0.9725500277164769,low,0,1.0,1.43272018942129e-26,38.58531,45.67736000000001
E01003330,229.26531,5.439232165867312,-0.4143563193227968,0.05007613232023631,0.01919365821196412,0.07534640437086743,0.7927519042923378,low,1,0.9484627161305176,0.2030170435356332,67.13389000000001,162.13141999999996
E01003331,742.84368,6.611830905230532,-0.3102757769979278,0.10710457952607204,0.08196326042647357,0.16755077920775535,0.7300443008483627,medium,1,1.0,1.9096415812798997e-15,256.1786399999999,486.66504
E01003332,457.08669,6.127058445679068,-0.3603624292801,0.08455945194991348,0.05635797445775549,0.13468286838165383,0.7019999642361069,medium,1,0.999998250387928,2.4942672285465632e-05,146.18491000000003,310.90178
E01003333,457.48935,6.127937063509626,-0.14366190163771023,0.06416564669756793,0.035959132163404454,0.09159428776845842,0.7483018606597476,medium,1,0.999999944691014,9.79540330641515e-07,195.88278000000005,261.60657
E01003334,4233.83937,8.351100677205078,-0.0503057323121826,0.13293532437438693,0.07073963932646789,0.23245300000896646,0.7434531996034144,high,1,1.0,5.699126380422078e-22,2010.42649,2223.4128800000008
E01003335,69.57315,4.2566497605476625,-0.18141783144790766,0.09615936607728699,0.04906519253476377,0.14300304448262066,0.885450146364777,low,0,1.0,9.987768387270888e-42,28.475670000000004,41.09747999999999
E01003336,792.10452,6.675955016228247,-0.31029579278249797,0.14266066806436098,0.08504620072108665,0.24471676881808366,0.8349381261984418,medium,1,1.0,4.7463607307803404e-17,273.15891,518.9456100000001
E01003337,691.27223,6.539979274211527,-0.33432280362253236,0.18077535097858624,0.10881184971078614,0.34523213255943563,0.8199464232597612,medium,1,1.0,1.2888714441354045e-17,230.08208,461.19015
