unit,k5,k6,Station,mode_label,lon,lat,best_matched_k6_for_k5,follows_best_match
566,0,3,East Ham,LU,0.052826568311649,51.53940709913807,2,False
567,0,5,East Putney,LU,-0.2110636822805433,51.459149587092405,2,False
568,3,5,Edgware,LU,-0.2747777712374005,51.61360827412279,5,True
569,3,5,Edgware Road (DIS),LU,-0.1677731663889066,51.51987245129845,5,True
570,3,5,Elephant & Castle LU,LU,-0.1011862761028003,51.49583746787788,5,True
571,0,2,Elm Park,LU,0.1986662037147443,51.54971988694184,2,True
572,0,2,Epping,LU,0.1139996191841897,51.69356092525262,2,True
573,1,0,Woolwich Arsenal,DLR,0.0687233333333333,51.49034666666666,0,True
574,4,3,Euston LU,"LO,LU",-0.1345986091511734,51.52808458451346,4,False
575,4,3,Euston Square,LU,-0.1358768735158491,51.525633154752434,4,False
576,0,2,Fairlop,LU,0.091053095971659,51.595558107334746,2,True
577,4,4,Farringdon,"EZL,LU",-0.1051919886781835,51.52047027577585,4,True
578,3,5,Finchley Central,LU,-0.1925548488048729,51.60093175153773,5,True
579,3,5,Finchley Road,LU,-0.1810915387963695,51.54723083836693,5,True
580,3,5,Finsbury Park LU,LU,-0.106679347654079,51.56457021452156,5,True
581,0,3,Fulham Broadway,LU,-0.1947664399933353,51.48076777565934,2,False
582,3,5,Gants Hill,LU,0.0661941322556114,51.57653500920319,5,True
583,3,5,Gloucester Road,LU,-0.183734689874311,51.49448863919927,5,True
584,3,5,Golders Green,LU,-0.1940222522452373,51.57228620318889,5,True
585,3,5,Goldhawk Road,LU,-0.2266448641540456,51.50199179519617,5,True
586,4,4,Goodge Street,LU,-0.1343429023656584,51.520601842773736,4,True
587,0,2,Grange Hill,LU,0.0923218422133414,51.61319815416051,2,True
588,4,4,Great Portland Street,LU,-0.1442909711973862,51.52384645620309,4,True
589,0,5,Greenford,LU,-0.3465040750206399,51.54259127112355,2,False
590,4,4,Green Park,LU,-0.1425418901108901,51.50686769929983,4,True
591,4,4,Gunnersbury,"LO,LU",-0.2751361823945699,51.49174191093943,4,True
592,0,2,Hainault,LU,0.0935081961587912,51.6036401975141,2,True
593,4,4,Hammersmith (DIS),LU,-0.2230418838988803,51.49199951963806,4,True
594,3,5,Hampstead,LU,-0.1785230935437581,51.5565898798849,5,True
595,3,5,Hanger Lane,LU,-0.2926845249496959,51.53018552933825,5,True
596,3,5,Harlesden,"LO,LU",-0.2585901442236528,51.5366984829526,5,True
597,0,3,Harrow & Wealdstone,"LO,LU",-0.3348864548890388,51.59204382510434,2,False
598,3,5,Harrow-on-the-Hill,LU,-0.3367522322346986,51.57941460314498,5,True
599,4,3,Wood Lane,LU,-0.223589832503072,51.51014064093162,4,False
601,3,5,Hendon Central,LU,-0.2263467398232382,51.58317142482077,5,True
602,3,5,High Barnet,LU,-0.1941662468819022,51.65052191222786,5,True
603,4,4,Highbury & Islington,"LO,LU",-0.1037367147978817,51.5474243924603,4,True
604,3,5,Highgate,LU,-0.1464678822653945,51.57784395375154,5,True
605,4,3,High Street Kensington,LU,-0.1922060959253196,51.50044509893274,4,False
606,0,2,Hillingdon,LU,-0.4493839489109262,51.55394931648672,2,True
607,4,4,Holborn,LU,-0.1204164211277831,51.5175781351181,4,True
608,3,5,Holland Park,LU,-0.2056604531683881,51.5071535735316,5,True
609,3,5,Holloway Road,LU,-0.1132635134211874,51.55275576448648,5,True
610,0,2,Hornchurch,LU,0.219106840074,51.55404895710733,2,True
611,3,5,Hounslow Central,LU,-0.3662939172379908,51.47131979963469,5,True
612,3,5,Hounslow East,LU,-0.3563344605692854,51.47326292270873,5,True
613,1,0,Hounslow West,LU,-0.3857939831542604,51.47361867347103,0,True
