iteration,ARI_K5,ARI_K6,ARI_difference_K5_minus_K6
109,0.4317140420442293,0.2584219923895194,0.1732920496547099
110,0.347722547457484,0.6475964177942711,-0.29987387033678714
111,0.32947249800698836,0.5539730006380297,-0.22450050263104132
112,0.3549291534981469,0.36835854516145955,-0.01342939166331264
113,0.34252171392175673,0.3348524455378042,0.007669268383952543
114,0.6908650634310862,0.6295491257657101,0.06131593766537613
115,0.31595926671053426,0.47364274442910037,-0.1576834777185661
116,0.3424990163483411,0.3498608210563148,-0.0073618047079736515
117,0.3114503726615416,0.45607877547199804,-0.14462840281045647
118,0.41588760999026897,0.5057640043934195,-0.08987639440315054
119,0.27785681976708304,0.28158691324860136,-0.003730093481518315
120,0.3257133361595895,0.5132875579311037,-0.18757422177151423
121,0.6408885496681023,0.340146687192232,0.30074186247587026
122,0.7258025406327144,0.31547189127859104,0.4103306493541234
123,0.33727544778152785,0.4087858635597838,-0.07151041577825595
124,0.7253609836070182,0.6643001774808888,0.06106080612612941
125,0.2980816681498704,0.6272118975100691,-0.3291302293601987
126,0.3841799640214644,0.46014508168053875,-0.07596511765907432
127,0.5155038335030135,0.4788325115841793,0.036671321918834265
128,0.7672076351228827,0.6358066483283126,0.13140098679457013
129,0.3768959687510388,0.7120619836160785,-0.3351660148650397
130,0.5521226172647563,0.5303916301544227,0.02173098711033361
131,0.660309313808613,0.3814209653117269,0.2788883484968861
132,0.32085595013835316,0.4597527252345376,-0.13889677509618442
133,0.5619099623089873,0.29838822213201904,0.2635217401769682
134,0.75701187818872,0.6410673761340802,0.1159445020546398
135,0.5751566480067434,0.3021974296772319,0.2729592183295115
136,0.35588835556435805,0.6160986298532719,-0.26021027428891386
137,0.46879097487804844,0.6155559059152808,-0.14676493103723232
138,0.37674793996248457,0.4670194135411857,-0.09027147357870113
139,0.7240832092721454,0.30494942581131723,0.4191337834608282
140,0.5253333653091796,0.3275165423039978,0.19781682300518183
141,0.47840200839749525,0.5580082785553011,-0.07960627015780586
142,0.38650057368145246,0.5592088411811402,-0.17270826749968776
143,0.3042041561404243,0.3437848841094416,-0.03958072796901729
144,0.7702477162517354,0.6290670731336356,0.14118064311809975
145,0.3532384639464884,0.4160982248195251,-0.06285976087303669
146,0.6872986507608914,0.3350184209622012,0.35228022979869017
147,0.39580986326314266,0.33538024604835637,0.06042961721478629
148,0.6559481873817525,0.3386644036362776,0.31728378374547495
149,0.7850718255164301,0.48993707066921893,0.29513475484721113
150,0.3664549277945497,0.45520104435942,-0.0887461165648703
151,0.3795443844242726,0.6281451934485165,-0.24860080902424392
152,0.4426523060070517,0.2198269295296537,0.222825376477398
153,0.5373806813065158,0.44879738876285374,0.0885832925436621
154,0.6466537916869461,0.7282838255945345,-0.08163003390758838
155,0.8375536551335064,0.5093134145814348,0.3282402405520717
156,0.5132728581270479,0.42056764513249484,0.09270521299455309
157,0.762821215811286,0.31028594437574003,0.452535271435546
158,0.4443218030780761,0.5400081577828316,-0.0956863547047555
159,0.3048914962635666,0.5540764733714888,-0.2491849771079222
160,0.4268674557466355,0.5595437169011446,-0.1326762611545091
161,0.6440085967985817,0.43587718569425116,0.20813141110433053
162,0.34153514300354526,0.3984278106658295,-0.056892667662284235
163,0.5087274322979716,0.5310048280377486,-0.02227739573977705
164,0.5201498873131368,0.7955156457576152,-0.2753657584444784
165,0.2892823213243272,0.5643613218830639,-0.2750790005587367
166,0.6766840409665733,0.6746621120928503,0.002021928873722989
167,0.763234184767475,0.4848460763511343,0.27838810841634065
168,0.23405669269615703,0.30000462067673417,-0.06594792798057714
169,0.33962974443317967,0.4844718265153297,-0.14484208208215005
170,0.6058864476155152,0.5193330033686108,0.08655344424690448
171,0.48468541870013393,0.6693501881706476,-0.1846647694705137
172,0.4385353303448673,0.5098695231241006,-0.07133419277923331
173,0.6439308929366139,0.47646801603876576,0.1674628768978481
174,0.4101691119322838,0.28068839868632994,0.12948071324595384
175,0.7443441485932202,0.6189090438051749,0.12543510478804532
176,0.3624472419739305,0.33997171940117016,0.022475522572760365
177,0.4413695854696361,0.7117461191583235,-0.2703765336886874
178,0.2520207164714246,0.4481128263720268,-0.19609210990060222
179,0.4669228791315383,0.27850725158951933,0.18841562754201896
180,0.6460654458716149,0.6492930691870941,-0.003227623315479211
181,0.4116144523563411,0.7065531080624868,-0.29493865570614575
182,0.6185403714174992,0.4768073039583679,0.14173306745913128
183,0.44720978248113374,0.6254694658494616,-0.17825968336832787
184,0.2804316311327424,0.3942311522028291,-0.11379952107008673
185,0.35219760342616696,0.583261114638062,-0.231063511211895
186,0.4350949865274734,0.45900163892920204,-0.023906652401728623
187,0.6440183018142355,0.6119206409396241,0.03209766087461141
188,0.43059086847067396,0.6318355693061245,-0.20124470083545054
189,0.5560711925471261,0.7363690593392365,-0.18029786679211035
190,0.31192900510834753,0.3720194417702755,-0.06009043666192798
191,0.5941883165852991,0.5165193284010673,0.07766898818423185
192,0.38162118192404626,0.5430012178290898,-0.16138003590504357
193,0.6074831298512652,0.32106141280734113,0.28642171704392405
194,0.4408050397663293,0.5228406263844839,-0.08203558661815463
195,0.32839288914798914,0.5760398629134502,-0.24764697376546108
196,0.28210759955475,0.4966599503691587,-0.2145523508144087
197,0.6970505965068504,0.5193303521690794,0.177720244337771
198,0.36972632653856174,0.3307933899089015,0.03893293662966024
199,0.39577711286017264,0.2742807568060208,0.12149635605415182
200,0.7341458430119602,0.5720375927633647,0.16210825024859543
