lsoa,hospitality_industry_share,shiftwork_industry_share
E01001318,0.058823529411764705,0.3164705882352941
E01001319,0.0493046776232617,0.3097345132743363
E01001320,0.08103975535168195,0.3532110091743119
E01001321,0.04365904365904366,0.30561330561330563
E01001322,0.05070993914807302,0.3417849898580122
E01001323,0.059800664451827246,0.3133997785160576
E01001324,0.07723035952063914,0.3395472703062583
E01001325,0.04880952380952381,0.3464285714285714
E01001326,0.05296343001261034,0.3682219419924338
E01001327,0.04508670520231214,0.37456647398843934
E01001328,0.05867665418227216,0.38951310861423216
E01001329,0.04410011918951132,0.34088200238379024
E01001330,0.06108897742363878,0.3452855245683931
E01001331,0.04938271604938271,0.4458161865569273
E01001332,0.061746987951807226,0.32831325301204817
E01001333,0.09016393442622951,0.4375
E01001334,0.047619047619047616,0.4468864468864469
E01001335,0.04294478527607362,0.31533742331288345
E01001336,0.028894472361809045,0.4723618090452261
E01001337,0.05627306273062731,0.25830258302583026
E01001338,0.05972045743329098,0.3570520965692503
E01001339,0.044444444444444446,0.3474747474747475
E01001340,0.047895500725689405,0.2786647314949202
E01001341,0.0650887573964497,0.3431952662721893
E01001342,0.06818181818181818,0.3235930735930736
E01001343,0.055152394775036286,0.3004354136429608
E01001344,0.058118081180811805,0.2693726937269373
E01001345,0.060240963855421686,0.38433734939759034
E01001346,0.040437158469945354,0.2907103825136612
E01001347,0.055499495459132187,0.2754793138244198
E01001348,0.06563706563706563,0.28314028314028317
E01001349,0.03400309119010819,0.33848531684698613
E01001350,0.07049608355091384,0.1631853785900783
E01001351,0.08725490196078431,0.2107843137254902
E01001352,0.0611587982832618,0.18776824034334766
E01001353,0.08928571428571429,0.2193877551020408
E01001354,0.052385406922357346,0.18802619270346116
E01001355,0.06111603188662533,0.21612046058458811
E01001356,0.05772811918063315,0.31471135940409684
E01001357,0.043222003929273084,0.22789783889980353
E01001358,0.05180388529139685,0.2377428307123034
E01001359,0.07246376811594203,0.46273291925465837
E01001360,0.07545271629778671,0.471830985915493
E01001361,0.09608938547486033,0.4603351955307262
E01001362,0.09020368574199807,0.4422890397672163
E01001363,0.06109725685785536,0.4688279301745636
E01001364,0.06569343065693431,0.4335766423357664
E01001365,0.07692307692307693,0.4576923076923077
E01001366,0.07741935483870968,0.4451612903225806
E01001367,0.09107635694572216,0.47194112235510577
E01001368,0.0677731673582296,0.43568464730290457
E01001369,0.08603491271820449,0.47506234413965087
E01001370,0.08315789473684211,0.4642105263157895
E01001371,0.08932714617169374,0.4582366589327146
E01001372,0.07598499061913697,0.4512195121951219
E01001373,0.09153318077803203,0.46910755148741423
E01001374,0.04155844155844156,0.18874458874458874
E01001375,0.02145922746781116,0.12660944206008584
E01001376,0.06418918918918919,0.22747747747747749
E01001377,0.02564102564102564,0.15384615384615385
E01001379,0.04157782515991471,0.14392324093816633
E01001380,0.032679738562091505,0.15904139433551198
E01001381,0.06075216972034716,0.2111861137897782
E01001382,0.02656042496679947,0.1567065073041169
E01001383,0.04054054054054054,0.20270270270270271
E01001384,0.047337278106508875,0.18047337278106507
E01001385,0.041304347826086954,0.15543478260869564
E01001386,0.036561264822134384,0.14031620553359686
E01001387,0.051224944320712694,0.1893095768374165
E01001388,0.05417276720351391,0.22547584187408493
E01001389,0.0417607223476298,0.2200902934537246
E01001390,0.06726013847675569,0.21364985163204747
E01001391,0.0629514963880289,0.22187822497420023
E01001392,0.0647410358565737,0.19123505976095617
E01001393,0.08592321755027423,0.226691042047532
E01001394,0.12594187298170076,0.24542518837459634
E01001395,0.08187919463087248,0.2966442953020134
E01001396,0.08655126498002663,0.26764314247669774
E01001397,0.08047210300429185,0.2972103004291845
E01001398,0.016717325227963525,0.1899696048632219
E01001399,0.03924221921515562,0.23410013531799728
E01001400,0.03907380607814761,0.21707670043415342
E01001401,0.03912363067292645,0.24100156494522693
E01001402,0.04580152671755725,0.23991275899672845
E01001403,0.05357142857142857,0.24872448979591838
E01001404,0.041033434650455926,0.24164133738601823
E01001405,0.040446304044630406,0.22454672245467225
E01001406,0.04568527918781726,0.23096446700507617
E01001407,0.02890932982917214,0.2733245729303548
E01001408,0.03002309468822171,0.19399538106235564
E01001409,0.04252998909487459,0.29334787350054525
E01001410,0.05860805860805861,0.297924297924298
E01001411,0.044571428571428574,0.19428571428571428
E01001412,0.045454545454545456,0.2800982800982801
E01001413,0.017902813299232736,0.20460358056265984
E01001414,0.05834683954619125,0.31766612641815234
E01001415,0.04995004995004995,0.18481518481518483
E01001416,0.02097902097902098,0.1853146853146853
E01001417,0.041294642857142856,0.21205357142857145
E01001418,0.050980392156862744,0.2431372549019608
E01001419,0.043528064146620846,0.2279495990836197
E01001420,0.06307490144546649,0.24178712220762155
E01001421,0.03994673768308921,0.2596537949400799
E01001422,0.03684210526315789,0.18026315789473685
E01001423,0.05757575757575758,0.34393939393939393
E01001424,0.0734341252699784,0.31965442764578833
E01001425,0.08516483516483517,0.3351648351648352
E01001426,0.06543385490753911,0.32432432432432434
E01001427,0.08333333333333333,0.3317307692307693
E01001428,0.05730659025787966,0.3137535816618911
E01001429,0.07769423558897243,0.3220551378446115
E01001430,0.0815450643776824,0.3447782546494993
E01001431,0.0707070707070707,0.35064935064935066
E01001432,0.07612903225806451,0.352258064516129
E01001433,0.08028169014084507,0.30140845070422534
E01001434,0.08157524613220815,0.3178621659634318
E01001435,0.05582137161084529,0.31100478468899523
E01001436,0.06258148631029987,0.29595827900912647
E01001437,0.05152224824355972,0.3793911007025761
E01001438,0.09037037037037036,0.3214814814814815
E01001439,0.0740276035131744,0.3538268506900878
E01001440,0.06595092024539877,0.3236196319018405
E01001441,0.0657439446366782,0.3408304498269896
E01001442,0.07692307692307693,0.39829059829059826
E01001444,0.06318681318681318,0.30219780219780223
E01001445,0.05896414342629482,0.2653386454183267
E01001446,0.049429657794676805,0.311787072243346
E01001447,0.06919945725915876,0.36906377204884666
E01001448,0.057285180572851806,0.31382316313823166
E01001449,0.06086956521739131,0.30724637681159417
E01001450,0.037521815008726006,0.25043630017452007
E01001451,0.02531645569620253,0.189873417721519
E01001452,0.029780564263322883,0.14576802507836992
E01001453,0.017218543046357615,0.2052980132450331
E01001454,0.04087193460490463,0.19073569482288827
E01001455,0.04160887656033287,0.1914008321775312
E01001456,0.023876404494382022,0.15168539325842695
E01001457,0.02564102564102564,0.18840579710144928
E01001458,0.106544901065449,0.2983257229832572
E01001459,0.05790960451977401,0.3163841807909604
E01001460,0.0702576112412178,0.36533957845433257
E01001461,0.0757314974182444,0.3493975903614458
E01001462,0.0684931506849315,0.2602739726027397
E01001463,0.04372355430183357,0.2863187588152327
E01001464,0.06946983546617916,0.3546617915904936
E01001465,0.04201680672268908,0.28431372549019607
E01001466,0.07004830917874397,0.29106280193236717
E01001467,0.061016949152542375,0.30847457627118646
E01001468,0.026239067055393587,0.16034985422740525
E01001469,0.0351288056206089,0.19789227166276346
E01001470,0.04907161803713528,0.21750663129973474
E01001471,0.026755852842809364,0.22073578595317725
E01001472,0.03117505995203837,0.18944844124700239
E01001473,0.04073033707865169,0.25280898876404495
E01001474,0.03854875283446712,0.19047619047619047
E01001475,0.0273972602739726,0.182648401826484
E01001476,0.10526315789473684,0.3391812865497076
E01001477,0.08211920529801324,0.3350993377483444
E01001478,0.045020463847203276,0.3015006821282401
E01001479,0.09348441926345609,0.32294617563739375
E01001480,0.06334841628959276,0.30316742081447967
E01001481,0.056195965417867436,0.3515850144092219
E01001482,0.08127721335268505,0.3613933236574746
E01001483,0.054945054945054944,0.3802197802197802
E01001484,0.04695652173913043,0.29043478260869565
E01001485,0.08333333333333333,0.3362573099415205
E01001486,0.06924882629107981,0.34976525821596244
E01001487,0.07640750670241286,0.34986595174262736
E01001488,0.05977584059775841,0.323785803237858
E01001489,0.0938375350140056,0.32352941176470584
E01001491,0.06706586826347305,0.31017964071856285
E01001492,0.07068366164542295,0.3290845886442642
E01001493,0.054502369668246446,0.28672985781990523
E01001494,0.03969465648854962,0.24732824427480915
E01001495,0.06750241080038573,0.21793635486981677
E01001496,0.06407563025210083,0.17542016806722688
E01001497,0.0625,0.3173076923076923
E01001498,0.07563025210084033,0.2226890756302521
E01001499,0.04700854700854701,0.2720797720797721
E01001500,0.056439942112879886,0.22286541244573083
E01001501,0.08052434456928839,0.20599250936329588
E01001502,0.06467661691542288,0.31965174129353235
E01001503,0.08064516129032258,0.3185483870967742
E01001504,0.10422163588390501,0.3865435356200528
E01001505,0.07608695652173914,0.34903381642512077
E01001507,0.09900990099009901,0.4004400440044004
E01001508,0.06588735387885228,0.32199787460148777
E01001509,0.09748892171344166,0.36336779911373707
E01001511,0.039125431530494824,0.23014959723820483
E01001512,0.045768566493955096,0.2219343696027634
E01001513,0.07151664611590629,0.30209617755856966
E01001514,0.0477326968973747,0.2279236276849642
E01001515,0.0784557907845579,0.2752179327521793
E01001516,0.04314159292035398,0.3086283185840708
E01001517,0.0765625,0.353125
E01001518,0.04024390243902439,0.23414634146341465
E01001520,0.047619047619047616,0.20426065162907267
E01001521,0.05530973451327434,0.16039823008849557
E01001522,0.02485207100591716,0.21301775147928992
E01001523,0.03717472118959108,0.19206939281288726
E01001524,0.048,0.21200000000000002
E01001525,0.05357142857142857,0.18973214285714285
E01001526,0.04563233376792699,0.18904823989569752
E01001527,0.04743083003952569,0.233201581027668
E01001528,0.07087628865979381,0.3041237113402062
E01001529,0.07172995780590717,0.2647679324894515
E01001530,0.07341772151898734,0.21139240506329116
E01001531,0.05327868852459016,0.15846994535519127
E01001532,0.03236994219653179,0.17341040462427748
E01001533,0.04231311706629055,0.17348377997179126
E01001534,0.039473684210526314,0.24043062200956938
E01001535,0.05666156202143951,0.18376722817764166
E01001536,0.05876180482686254,0.17523609653725078
E01001537,0.03933253873659118,0.233611442193087
E01001538,0.03636363636363636,0.20606060606060606
E01001539,0.02843016069221261,0.23609394313967863
E01001540,0.05888767720828789,0.17011995637949837
E01001541,0.03316326530612245,0.16709183673469385
E01001542,0.037241379310344824,0.2386206896551724
E01001543,0.02564102564102564,0.18974358974358974
E01001544,0.04449938195302843,0.21384425216316438
E01001545,0.07380607814761216,0.3140376266280752
E01001546,0.07095046854082998,0.2931726907630522
E01001547,0.07227488151658767,0.3009478672985782
E01001548,0.06102635228848821,0.3148404993065187
E01001549,0.06639004149377593,0.37344398340248963
E01001550,0.061224489795918366,0.3482993197278912
E01001551,0.042028985507246375,0.3536231884057971
E01001552,0.07142857142857142,0.3486682808716707
E01001553,0.10675039246467818,0.35478806907378335
E01001554,0.08548387096774193,0.3419354838709677
E01001555,0.09435897435897436,0.2676923076923077
E01001556,0.05630026809651475,0.29088471849865954
E01001557,0.058394160583941604,0.29635036496350364
E01001558,0.1395045632333768,0.36897001303780963
E01001559,0.06787878787878789,0.3284848484848485
E01001560,0.08142857142857143,0.33714285714285713
E01001562,0.06761565836298933,0.27283511269276395
E01001563,0.04838709677419355,0.22473118279569892
E01001564,0.03493975903614458,0.1819277108433735
E01001565,0.04312354312354312,0.20745920745920746
E01001566,0.042269187986651836,0.18909899888765294
E01001567,0.026350461133069828,0.18708827404479578
E01001568,0.042467138523761376,0.22851365015166836
E01001569,0.043528064146620846,0.17869415807560138
E01001570,0.06469298245614036,0.20614035087719298
E01001571,0.0580168776371308,0.2805907172995781
E01001572,0.0492379835873388,0.24853458382180538
E01001573,0.04920212765957447,0.2646276595744681
E01001574,0.05655172413793103,0.2937931034482758
E01001575,0.0597667638483965,0.3250728862973761
E01001576,0.057034220532319393,0.36248415716096327
E01001577,0.04814814814814815,0.3271604938271605
E01001578,0.050699300699300696,0.3024475524475524
E01001579,0.04685408299866131,0.3239625167336011
E01001580,0.028955532574974147,0.14581178903826267
E01001581,0.04664391353811149,0.1626848691695108
E01001582,0.056129985228951254,0.20236336779911374
E01001583,0.042269187986651836,0.15127919911012236
E01001584,0.020460358056265986,0.09974424552429667
E01001585,0.031055900621118012,0.11180124223602483
E01001586,0.04066265060240964,0.15813253012048192
E01001587,0.016666666666666666,0.13771929824561402
E01001588,0.06830601092896176,0.2527322404371585
E01001589,0.06984478935698447,0.25942350332594233
E01001590,0.054989816700611,0.1894093686354379
E01001591,0.06798245614035088,0.2850877192982456
E01001592,0.04145077720207254,0.16407599309153714
E01001593,0.048167539267015703,0.1518324607329843
E01001594,0.06230031948881789,0.25
E01001595,0.06465067778936393,0.25651720542231493
E01001596,0.03553921568627451,0.19485294117647056
E01001597,0.0622568093385214,0.19844357976653698
E01001598,0.06297229219143577,0.2141057934508816
E01001599,0.05102040816326531,0.1951530612244898
E01001600,0.03880983182406209,0.18628719275549804
E01001601,0.035961272475795295,0.1908713692946058
E01001602,0.058888888888888886,0.2677777777777778
E01001603,0.05843293492695883,0.2403718459495352
E01001604,0.03439153439153439,0.17063492063492064
E01001605,0.0267022696929239,0.19225634178905207
E01001606,0.0337995337995338,0.19230769230769232
E01001607,0.03229974160206718,0.17829457364341084
E01001608,0.029895366218236172,0.16741405082212257
E01001609,0.05670103092783505,0.17010309278350516
E01001610,0.04597701149425287,0.17126436781609194
E01001611,0.05602923264311815,0.220462850182704
E01001613,0.06367041198501873,0.19975031210986266
E01001614,0.03626220362622036,0.1603905160390516
E01001615,0.06583969465648855,0.2347328244274809
E01001617,0.039440203562340966,0.1717557251908397
E01001618,0.05131004366812227,0.21179039301310043
E01001619,0.06457399103139014,0.21524663677130046
E01001620,0.05857142857142857,0.2957142857142857
E01001621,0.05019815059445178,0.22985468956406868
E01001623,0.058004640371229696,0.23433874709976799
E01001624,0.05082592121982211,0.2363405336721728
E01001625,0.07837837837837838,0.2945945945945946
E01001629,0.07399577167019028,0.2653276955602537
E01001631,0.06263982102908278,0.34004474272930646
E01001632,0.08081896551724138,0.3717672413793104
E01001633,0.07912087912087912,0.29450549450549446
E01001634,0.047619047619047616,0.30952380952380953
E01001635,0.04918032786885246,0.24121779859484777
E01001636,0.07289002557544758,0.27877237851662406
E01001637,0.06900452488687783,0.24321266968325794
E01001638,0.0703883495145631,0.24757281553398058
E01001641,0.038425492033739454,0.15557638238050608
E01001642,0.014783526927138331,0.13093980992608237
E01001644,0.0683076923076923,0.13784615384615384
E01001645,0.04918032786885246,0.23185011709601874
E01001646,0.05988455988455989,0.22294372294372294
E01001647,0.0463768115942029,0.21304347826086956
E01001648,0.05555555555555555,0.16884531590413943
E01001649,0.044630404463040445,0.23709902370990238
E01001650,0.09011264080100125,0.2390488110137672
E01001651,0.058524173027989825,0.30025445292620867
E01001652,0.05436013590033975,0.20385050962627407
E01001653,0.06398809523809523,0.27380952380952384
E01001654,0.0695266272189349,0.23224852071005916
E01001655,0.07032348804500703,0.25316455696202533
E01001656,0.019933554817275746,0.15614617940199338
E01001657,0.037484885126964934,0.11850060459492141
E01001658,0.06289308176100629,0.20125786163522014
E01001659,0.037138927097661624,0.23383768913342504
E01001660,0.05341246290801187,0.241839762611276
E01001661,0.0691114245416079,0.22143864598025387
E01001664,0.029042386185243328,0.17268445839874413
E01001665,0.06512042818911686,0.15254237288135591
E01001666,0.08108108108108109,0.23552123552123552
E01001669,0.0685820203892493,0.28915662650602414
E01001671,0.050505050505050504,0.25757575757575757
E01001672,0.0970873786407767,0.3365695792880259
E01001673,0.0849740932642487,0.37305699481865284
E01001674,0.10071942446043165,0.3062692702980473
E01001675,0.14428690575479566,0.3586321934945788
E01001676,0.06888068880688807,0.2915129151291513
E01001677,0.08176795580110498,0.292817679558011
E01001678,0.05017921146953405,0.2747909199522103
E01001679,0.047895500725689405,0.18577648766328012
E01001680,0.03655352480417755,0.1671018276762402
E01001681,0.06451612903225806,0.19208211143695014
E01001682,0.059190031152647975,0.21962616822429906
E01001683,0.04366197183098591,0.2507042253521127
E01001684,0.03422619047619048,0.24702380952380953
E01001685,0.045454545454545456,0.21791443850267378
E01001686,0.05561613958560523,0.2268266085059978
E01001687,0.07679738562091504,0.30718954248366015
E01001688,0.04017857142857143,0.2919642857142857
E01001690,0.041719342604298354,0.31605562579013907
E01001692,0.056218057921635436,0.32708688245315165
E01001693,0.04723127035830619,0.28501628664495116
E01001694,0.05795314426633785,0.28236744759556104
E01001695,0.08062418725617686,0.27828348504551365
E01001696,0.06756756756756757,0.23399715504978663
E01001697,0.07650695517774343,0.27357032457496133
E01001698,0.0722291407222914,0.24782067247820672
E01001699,0.05013192612137203,0.18733509234828497
E01001700,0.07497656982193064,0.2858481724461106
E01001701,0.033482142857142856,0.17410714285714285
E01001702,0.0576271186440678,0.30338983050847457
E01001703,0.07107843137254902,0.33700980392156865
E01001704,0.044529262086514,0.21755725190839692
E01001705,0.10274669379450661,0.27263479145473046
E01001708,0.06532066508313539,0.1959619952494062
E01001710,0.056577086280056574,0.3437057991513437
E01001712,0.06422018348623854,0.29663608562691135
E01001714,0.06278026905829596,0.2304932735426009
E01001715,0.0340522133938706,0.1623155505107832
E01001716,0.057757644394110984,0.19365798414496038
E01001717,0.07293354943273905,0.15235008103727715
E01001718,0.051390058972198824,0.14574557708508845
E01001719,0.0496054114994363,0.17925591882750846
E01001720,0.0466786355475763,0.125673249551167
E01001722,0.05015045135406219,0.2246740220661986
E01001723,0.031683168316831684,0.17128712871287127
E01001724,0.06322505800464037,0.1513921113689095
E01001725,0.04316546762589928,0.21007194244604316
E01001726,0.08818011257035648,0.27392120075046905
E01001727,0.03802281368821293,0.21039290240811154
E01001728,0.03636363636363636,0.2097902097902098
E01001729,0.06077981651376147,0.2809633027522936
E01001730,0.0757825370675453,0.2471169686985173
E01001731,0.061794019933554815,0.19269102990033224
E01001732,0.0821256038647343,0.2560386473429952
E01001733,0.050597976080956765,0.14903403863845446
E01001734,0.06373429084380611,0.19838420107719928
E01001735,0.05137844611528822,0.19423558897243107
E01001736,0.04096638655462185,0.15336134453781514
E01001737,0.043478260869565216,0.12753623188405797
E01001738,0.0411599625818522,0.1627689429373246
E01001739,0.0373073803730738,0.1492295214922952
E01001740,0.05420054200542006,0.2262872628726287
E01001741,0.03558718861209965,0.12692763938315538
E01001742,0.03494347379239465,0.14388489208633093
E01001744,0.04640151515151515,0.18276515151515152
E01001745,0.04957904583723106,0.25444340505144997
E01001746,0.06259314456035768,0.29508196721311475
E01001747,0.0528169014084507,0.16971830985915493
E01001749,0.03876852907639681,0.1596351197263398
E01001750,0.03858784893267652,0.17323481116584566
E01001751,0.03311965811965812,0.11965811965811966
E01001753,0.0517503805175038,0.2694063926940639
E01001755,0.049338146811071,0.2298435619735259
E01001756,0.038109756097560975,0.16234756097560976
E01001757,0.05417276720351391,0.3089311859443631
E01001758,0.06852589641434263,0.199203187250996
E01001759,0.049342105263157895,0.18421052631578946
E01001760,0.07258064516129033,0.16756272401433692
E01001761,0.050335570469798654,0.20917225950782997
E01001762,0.03148148148148148,0.17037037037037037
E01001763,0.05,0.184375
E01001764,0.05758582502768549,0.21926910299003322
E01001765,0.05771812080536913,0.26040268456375837
E01001767,0.04491725768321513,0.16430260047281325
E01001768,0.04757462686567164,0.14085820895522388
E01001769,0.0440324449594438,0.19582850521436848
E01001770,0.06553398058252427,0.1966019417475728
E01001772,0.05448354143019296,0.21452894438138478
E01001773,0.04676753782668501,0.16643741403026135
E01001774,0.0546875,0.18489583333333334
E01001775,0.05449936628643853,0.24714828897338403
E01001776,0.05512679162072767,0.2105843439911797
E01001777,0.06281725888324872,0.20177664974619292
E01001780,0.07209062821833162,0.2615859938208033
E01001781,0.08835341365461848,0.23293172690763053
E01001783,0.10599721059972106,0.24267782426778242
E01001784,0.07665903890160183,0.21739130434782608
E01001785,0.05377720870678617,0.1587708066581306
E01001786,0.06467661691542288,0.2517412935323383
E01001787,0.08029197080291971,0.2408759124087591
E01001788,0.05602716468590832,0.2546689303904924
E01001789,0.04302325581395349,0.21511627906976744
E01001790,0.054635761589403975,0.27980132450331124
E01001791,0.04930662557781202,0.22033898305084745
E01001792,0.05125408942202835,0.17557251908396948
E01001793,0.05795454545454545,0.15000000000000002
E01001794,0.037392138063279005,0.16778523489932887
E01001795,0.04825737265415549,0.17962466487935658
E01001796,0.0605726872246696,0.16740088105726872
E01001798,0.05257731958762887,0.24742268041237114
E01001799,0.03908794788273615,0.19381107491856678
E01001800,0.05045871559633028,0.2217125382262997
E01001801,0.030405405405405407,0.1891891891891892
E01001802,0.03986710963455149,0.21594684385382057
E01001803,0.0260950605778192,0.17893755824790308
E01001804,0.045234248788368334,0.2148626817447496
E01001805,0.028963414634146343,0.15243902439024393
E01001806,0.05115089514066496,0.1649616368286445
E01001807,0.050387596899224806,0.20284237726098192
E01001808,0.0421216848673947,0.23088923556942276
E01001809,0.03687943262411347,0.23546099290780143
E01001811,0.05622489959839357,0.2182061579651941
E01001812,0.048859934853420196,0.18241042345276873
E01001813,0.10271041369472182,0.275320970042796
E01001814,0.04591104734576758,0.21951219512195122
E01001815,0.05080213903743316,0.21390374331550804
E01001816,0.05037783375314862,0.16498740554156172
E01001819,0.02736318407960199,0.1691542288557214
E01001820,0.0589171974522293,0.20222929936305734
E01001821,0.04692556634304207,0.26860841423948223
E01001822,0.04161248374512354,0.25877763328998704
E01001823,0.0441400304414003,0.2222222222222222
E01001824,0.03339517625231911,0.2189239332096475
E01001825,0.022988505747126436,0.21455938697318006
E01001826,0.03041144901610018,0.21288014311270126
E01001827,0.04120443740095087,0.2868462757527734
E01001828,0.07104984093319194,0.2863202545068929
E01001829,0.03203883495145631,0.12135922330097088
E01001830,0.06268364348677767,0.19882468168462292
E01001831,0.05174035747883349,0.1909689557855127
E01001832,0.06514657980456026,0.17480998914223672
E01001833,0.05361702127659575,0.1676595744680851
E01001834,0.03976311336717428,0.1598984771573604
E01001835,0.0379746835443038,0.14050632911392405
E01001836,0.041586073500967116,0.20889748549323017
E01001837,0.04449648711943794,0.11709601873536299
E01001838,0.0744047619047619,0.2708333333333333
E01001839,0.05439056356487549,0.19003931847968547
E01001840,0.05655172413793103,0.23448275862068965
E01001841,0.04376012965964344,0.1653160453808752
E01001842,0.039141414141414144,0.20454545454545453
E01001843,0.03289473684210526,0.15625
E01001844,0.06293706293706294,0.17182817182817184
E01001845,0.05393586005830904,0.2303206997084548
E01001846,0.05502846299810247,0.22580645161290322
E01001847,0.05810810810810811,0.1810810810810811
E01001848,0.05587892898719441,0.21653084982537835
E01001849,0.059901338971106416,0.18181818181818182
E01001850,0.05517241379310345,0.2744827586206896
E01001851,0.038560411311053984,0.15167095115681234
E01001852,0.058991436726926735,0.17602283539486202
E01001853,0.04659090909090909,0.18068181818181817
E01001854,0.06928838951310862,0.20692883895131087
E01001855,0.06025267249757046,0.16034985422740525
E01001856,0.056910569105691054,0.1916376306620209
E01001857,0.08038147138964577,0.28065395095367845
E01001858,0.07640449438202247,0.19775280898876405
E01001859,0.06306306306306306,0.21968121968121967
E01001860,0.08839779005524862,0.23093922651933702
E01001861,0.0584958217270195,0.24930362116991642
E01001862,0.07892004153686397,0.21183800623052962
E01001863,0.04600484261501211,0.1828087167070218
E01001864,0.056422569027611044,0.19687875150060025
E01001865,0.04009163802978236,0.15693012600229095
E01001866,0.06546854942233633,0.17201540436456997
E01001867,0.05555555555555555,0.1611111111111111
E01001868,0.08843537414965986,0.29931972789115646
E01001869,0.027190332326283987,0.12386706948640483
E01001870,0.0776794493608653,0.19075712881022616
E01001871,0.04430379746835443,0.18354430379746833
E01001872,0.0468187274909964,0.16686674669867946
E01001873,0.0751592356687898,0.2178343949044586
E01001875,0.11392405063291139,0.25316455696202533
E01001876,0.05893719806763285,0.15362318840579708
E01001877,0.05662983425414365,0.2886740331491713
E01001878,0.09090909090909091,0.2965034965034965
E01001879,0.07449494949494949,0.18434343434343434
E01001880,0.03930635838150289,0.20346820809248556
E01001881,0.04442508710801394,0.16376306620209058
E01001882,0.0392156862745098,0.17352941176470588
E01001883,0.060019361084220714,0.17521781219748306
E01001884,0.04592901878914405,0.1941544885177453
E01001885,0.1068840579710145,0.26992753623188404
E01001886,0.05141388174807198,0.2532133676092545
E01001887,0.07797537619699042,0.2024623803009576
E01001888,0.042725173210161664,0.16166281755196305
E01001889,0.05896510228640193,0.16125150421179302
E01001890,0.05353728489483748,0.14244741873804972
E01001891,0.05792276964047936,0.14380825565912117
E01001892,0.060514372163388806,0.2102874432677761
E01001893,0.08870967741935484,0.22983870967741937
E01001894,0.07464607464607464,0.2072072072072072
E01001895,0.04895960832313342,0.19094247246022034
E01001896,0.0708955223880597,0.16791044776119401
E01001897,0.05393586005830904,0.16763848396501457
E01001898,0.0711864406779661,0.16271186440677965
E01001899,0.06432038834951456,0.21723300970873788
E01001900,0.09113300492610837,0.23399014778325125
E01001901,0.03731343283582089,0.1535181236673774
E01001902,0.06551059730250482,0.18015414258188825
E01001903,0.06851119894598155,0.1712779973649539
E01001904,0.04386839481555334,0.14755732801595214
E01001905,0.04048140043763676,0.14879649890590807
E01001906,0.03854875283446712,0.13378684807256236
E01001907,0.034334763948497854,0.15736766809728184
E01001908,0.053763440860215055,0.17956989247311828
E01001909,0.0694980694980695,0.19498069498069498
E01001910,0.07279236276849642,0.175417661097852
E01001911,0.10270270270270271,0.2716216216216216
E01001912,0.12020905923344948,0.26306620209059234
E01001913,0.03512396694214876,0.15289256198347106
E01001914,0.0784729586426299,0.20466595970307527
E01001915,0.036684782608695655,0.12771739130434784
E01001916,0.025179856115107913,0.1528776978417266
E01001917,0.046511627906976744,0.19151846785225718
E01001918,0.05481120584652863,0.1997563946406821
E01001919,0.04291287386215865,0.15344603381014305
E01001920,0.07113543091655267,0.22982216142270862
E01001921,0.03713188220230474,0.17157490396927016
E01001922,0.030660377358490566,0.13561320754716982
E01001923,0.04142011834319527,0.15739644970414202
E01001924,0.025611175785797437,0.14435389988358555
E01001925,0.02956298200514139,0.14652956298200515
E01001926,0.02967741935483871,0.15096774193548387
E01001927,0.023547880690737835,0.11616954474097331
E01001928,0.05319148936170213,0.13711583924349882
E01001929,0.025956284153005466,0.1325136612021858
E01001930,0.04455445544554455,0.1943069306930693
E01001931,0.055627425614489,0.17723156532988357
E01001932,0.07790821771611527,0.16755602988260404
E01001933,0.04774193548387097,0.1535483870967742
E01001934,0.0767590618336887,0.20788912579957355
E01001935,0.046632124352331605,0.15889464594127806
E01001937,0.03575076608784474,0.153217568947906
E01001938,0.04596273291925466,0.23229813664596272
E01001940,0.06538461538461539,0.26153846153846155
E01001941,0.10831721470019343,0.19632495164410058
E01001942,0.08265947888589398,0.20485175202156336
E01001943,0.07510204081632653,0.2522448979591837
E01001944,0.0867579908675799,0.2952815829528158
E01001945,0.05981112277019937,0.1731374606505771
E01001946,0.06782768102658111,0.1851512373968836
E01001947,0.08660130718954248,0.2826797385620915
E01001948,0.03255813953488372,0.16651162790697674
E01001949,0.0223463687150838,0.14748603351955308
E01001950,0.029904306220095694,0.1303827751196172
E01001951,0.048919226393629126,0.19908987485779295
E01001952,0.06853020739404869,0.1848512173128945
E01001953,0.044340723453908985,0.1866977829638273
E01001954,0.06557377049180328,0.18169398907103823
E01001955,0.07867494824016563,0.23809523809523808
E01001956,0.07923497267759563,0.22404371584699453
E01001957,0.08373590982286634,0.322061191626409
E01001958,0.10666666666666667,0.33999999999999997
E01001959,0.08545918367346939,0.26147959183673475
E01001960,0.09650735294117647,0.21507352941176472
E01001961,0.08940397350993377,0.31788079470198677
E01001962,0.025547445255474453,0.14963503649635035
E01001963,0.032467532467532464,0.13528138528138528
E01001964,0.054086538461538464,0.1454326923076923
E01001965,0.020481927710843374,0.11686746987951807
E01001966,0.025245441795231416,0.09396914446002805
E01001967,0.018617021276595744,0.11835106382978723
E01001968,0.04400440044004401,0.1606160616061606
E01001969,0.1185929648241206,0.21306532663316585
E01001970,0.09514370664023786,0.24677898909811694
E01001971,0.06206088992974239,0.3079625292740047
E01001972,0.06561360874848117,0.23086269744835966
E01001973,0.06430868167202572,0.19774919614147912
