lsoa,no_car_household_share
E01002122,0.23172905525846701
E01002123,0.232421875
E01002124,0.17038539553752535
E01002125,0.3115942028985507
E01002127,0.2916666666666667
E01002128,0.48383084577114427
E01002129,0.5167224080267558
E01002130,0.5139765554553652
E01002131,0.3464696223316913
E01002132,0.2846625766871166
E01002133,0.4215080346106304
E01002134,0.20783645655877342
E01002135,0.2919605077574048
E01002136,0.28169014084507044
E01002137,0.23608017817371937
E01002138,0.17681728880157171
E01002139,0.2874251497005988
E01002140,0.2234910277324633
E01002141,0.21559633027522937
E01002142,0.20426829268292682
E01002143,0.17375231053604437
E01002144,0.1426086956521739
E01002145,0.24358974358974358
E01002146,0.05905511811023622
E01002147,0.0836734693877551
E01002148,0.102880658436214
E01002149,0.05496828752642706
E01002150,0.25139664804469275
E01002151,0.30451127819548873
E01002152,0.12954186413902052
E01002153,0.15942028985507245
E01002155,0.16031746031746033
E01002156,0.09213051823416507
E01002157,0.22128378378378377
E01002158,0.08008213552361396
E01002159,0.24233576642335766
E01002160,0.4078807241746539
E01002161,0.2594670406732118
E01002162,0.2647058823529412
E01002163,0.12244897959183673
E01002164,0.23380281690140844
E01002165,0.2781954887218045
E01002166,0.18106995884773663
E01002167,0.2320675105485232
E01002168,0.2826086956521739
E01002169,0.29411764705882354
E01002170,0.16336633663366337
E01002171,0.20185185185185187
E01002172,0.17479674796747968
E01002173,0.08274647887323944
E01002174,0.14807302231237324
E01002175,0.16296296296296298
E01002176,0.17248062015503876
E01002177,0.16033755274261605
E01002178,0.08893280632411067
E01002179,0.433589462129528
E01002181,0.32193396226415094
E01002182,0.3008720930232558
E01002183,0.2857142857142857
E01002184,0.29402756508422667
E01002185,0.25193199381761977
E01002186,0.2889733840304182
E01002187,0.18601583113456466
E01002188,0.10634920634920635
E01002189,0.23586206896551723
E01002190,0.07450331125827815
E01002191,0.09878419452887538
E01002192,0.21171171171171171
E01002193,0.23751686909581646
E01002194,0.11314984709480122
E01002195,0.13432835820895522
E01002196,0.10474631751227496
E01002197,0.125
E01002198,0.16666666666666666
E01002199,0.14345991561181434
E01002200,0.1649122807017544
E01002201,0.1130952380952381
E01002202,0.3668555240793201
E01002203,0.17509025270758122
E01002204,0.33700787401574805
E01002206,0.2097130242825607
E01002207,0.1206581352833638
E01002208,0.1273100616016427
E01002209,0.28463855421686746
E01002210,0.12040816326530612
E01002211,0.23829787234042554
E01002212,0.29675425038639874
E01002214,0.24271844660194175
E01002215,0.35121951219512193
E01002216,0.1329479768786127
E01002217,0.3346153846153846
E01002218,0.2631578947368421
E01002219,0.3856
E01002220,0.16194331983805668
E01002221,0.31346153846153846
E01002222,0.13333333333333333
E01002223,0.14731369150779897
E01002224,0.22684310018903592
E01002225,0.1239193083573487
E01002226,0.28584392014519056
E01002227,0.2969230769230769
E01002228,0.13468869123252858
E01002229,0.21447721179624665
E01002230,0.10900473933649289
E01002231,0.1849624060150376
E01002232,0.2972972972972973
E01002233,0.4352517985611511
E01002234,0.26384364820846906
E01002235,0.33943427620632277
E01002236,0.3359683794466403
E01002237,0.45229244114002476
E01002238,0.2403225806451613
E01002239,0.2698412698412698
E01002240,0.3063063063063063
E01002241,0.2328767123287671
E01002242,0.136
E01002243,0.4069627851140456
E01002244,0.2534435261707989
E01002245,0.2680577849117175
E01002246,0.17795275590551182
E01002247,0.26823793490460157
E01002248,0.31378763866877973
E01002250,0.21
E01002251,0.2840466926070039
E01002252,0.13902053712480253
E01002253,0.09508196721311475
E01002254,0.13385826771653545
E01002255,0.13132911392405064
E01002256,0.15057283142389524
E01002257,0.1582952815829528
E01002258,0.2529335071707953
E01002259,0.17218543046357615
E01002260,0.144
E01002261,0.23780487804878048
E01002262,0.1834319526627219
E01002263,0.14403973509933773
E01002264,0.3314285714285714
E01002265,0.16586921850079744
E01002266,0.2026578073089701
E01002267,0.31117021276595747
E01002268,0.13962264150943396
E01002269,0.11600587371512482
E01002270,0.16692426584234932
E01002271,0.05973025048169557
E01002272,0.11688311688311688
E01002273,0.06639004149377593
E01002274,0.14771048744460857
E01002275,0.098
E01002276,0.14616497829232997
E01002277,0.24058919803600654
E01002278,0.30254777070063693
E01002279,0.23266563944530047
E01002280,0.34234234234234234
E01002281,0.3367662203913491
E01002282,0.383008356545961
E01002283,0.2632450331125828
E01002284,0.2747395833333333
E01002285,0.13761467889908258
E01002286,0.11822660098522167
E01002287,0.15780730897009967
E01002288,0.14098360655737704
E01002289,0.17377567140600317
E01002290,0.17014446227929375
E01002291,0.25930851063829785
E01002292,0.1633281972265023
E01002294,0.1674565560821485
E01002295,0.19975186104218362
E01002296,0.15251798561151078
E01002297,0.3362962962962963
E01002298,0.15062111801242237
E01002299,0.19119878603945373
E01002300,0.19763313609467456
E01002301,0.1233974358974359
E01002302,0.15127388535031847
E01002303,0.26322263222632225
E01002304,0.13043478260869565
E01002305,0.13495934959349593
E01002306,0.30060422960725075
E01002307,0.16314199395770393
E01002308,0.20179372197309417
E01002309,0.24655436447166923
E01002310,0.34615384615384615
E01002311,0.23338257016248154
E01002312,0.24216524216524216
E01002313,0.22065727699530516
E01002314,0.29475308641975306
E01002315,0.24375
E01002316,0.39263803680981596
E01002317,0.10990990990990991
E01002318,0.11538461538461539
E01002319,0.2677595628415301
E01002320,0.07421150278293136
E01002321,0.16524216524216523
E01002322,0.1326949384404925
E01002323,0.16427432216905902
E01002324,0.22935779816513763
E01002325,0.2932692307692308
E01002326,0.2236024844720497
E01002327,0.15091210613598674
E01002328,0.1296875
E01002329,0.17873651771956856
E01002330,0.21337126600284495
E01002331,0.13464696223316913
E01002332,0.1753623188405797
E01002333,0.12959381044487428
E01002334,0.09803921568627451
E01002335,0.2094240837696335
E01002336,0.1393841166936791
E01002337,0.11717171717171718
E01002338,0.17348927875243664
E01002339,0.09348914858096828
E01002340,0.14341846758349705
E01002341,0.11904761904761904
E01002342,0.2671009771986971
E01002343,0.12125984251968504
E01002344,0.1632928475033738
E01002345,0.35578144853875476
E01002346,0.2595281306715064
E01002347,0.163003663003663
E01002348,0.14551083591331268
E01002349,0.15604026845637584
E01002350,0.3891336270190896
E01002351,0.22014388489208633
E01002352,0.27351485148514854
E01002353,0.34032634032634035
E01002354,0.13074204946996468
E01002355,0.10229276895943562
E01002356,0.5205913410770855
E01002358,0.30813287514318444
E01002359,0.19729206963249515
E01002360,0.34705075445816186
E01002361,0.34263392857142855
E01002362,0.17891373801916932
E01002363,0.2531847133757962
E01002364,0.15985130111524162
E01002365,0.24344569288389514
E01002366,0.18971631205673758
E01002367,0.1593172119487909
E01002368,0.31536113936927773
E01002369,0.18758434547908232
E01002370,0.23094688221709006
E01002371,0.1633587786259542
E01002372,0.14518760195758565
E01002373,0.17731629392971246
E01002374,0.21518987341772153
E01002375,0.2680115273775216
E01002376,0.06072106261859583
E01002377,0.19168900804289543
E01002378,0.08264462809917356
E01002379,0.22338830584707647
E01002380,0.34050514499532275
E01002381,0.1795275590551181
E01002382,0.2047872340425532
E01002383,0.15514592933947774
E01002384,0.15805022156573117
E01002385,0.09333333333333334
E01002386,0.25901639344262295
E01002387,0.10066006600660066
E01002388,0.07718120805369127
E01002389,0.08589951377633712
E01002390,0.060836501901140684
E01002391,0.12460063897763578
E01002392,0.29132569558101473
E01002393,0.23333333333333334
E01002394,0.1895551257253385
E01002395,0.18850574712643678
E01002396,0.2934027777777778
E01002397,0.2777777777777778
E01002398,0.1594488188976378
E01002399,0.1724137931034483
E01002400,0.17767295597484276
E01002401,0.2723684210526316
E01002402,0.208984375
E01002403,0.2291950886766712
E01002404,0.2916053019145803
E01002405,0.2701863354037267
E01002408,0.29848484848484846
E01002409,0.22857142857142856
E01002410,0.20411160058737152
E01002411,0.21739130434782608
E01002412,0.20780856423173805
E01002413,0.28833333333333333
E01002414,0.32015065913371
E01002415,0.12792511700468018
E01002416,0.11298482293423272
E01002417,0.1744340878828229
E01002418,0.14393939393939395
E01002419,0.18322981366459629
E01002420,0.15476190476190477
E01002421,0.11802232854864433
E01002422,0.1696969696969697
E01002423,0.173841059602649
E01002424,0.15037593984962405
E01002425,0.2512479201331115
E01002426,0.26033690658499237
E01002427,0.19729206963249515
E01002428,0.142578125
E01002429,0.1965648854961832
E01002430,0.07984790874524715
E01002431,0.09650924024640657
E01002432,0.22870662460567823
E01002433,0.1834319526627219
E01002434,0.07926829268292683
E01002435,0.0924956369982548
E01002436,0.14962962962962964
E01002437,0.1288135593220339
E01002438,0.09252669039145907
E01002439,0.19935691318327975
E01002440,0.16429699842022116
E01002441,0.1906779661016949
E01002442,0.13935681470137826
E01002443,0.28175182481751826
E01002444,0.23609022556390977
E01002445,0.32057416267942584
E01002446,0.1873015873015873
E01002447,0.3082287308228731
E01002448,0.33377135348226017
E01002449,0.3763586956521739
E01002450,0.0931174089068826
E01002451,0.10756972111553785
E01002452,0.134765625
E01002453,0.14492753623188406
E01002454,0.20705521472392638
E01002455,0.242467718794835
E01002456,0.20125786163522014
E01002457,0.20532319391634982
E01002458,0.06578947368421052
E01002459,0.08557844690966719
E01002460,0.18668831168831168
E01002461,0.09487666034155598
E01002462,0.061068702290076333
E01002463,0.08620689655172414
E01002464,0.09646302250803858
E01002465,0.22308892355694226
E01002466,0.09667194928684628
E01002467,0.20766773162939298
E01002468,0.12421383647798742
E01002469,0.12577639751552794
E01002470,0.2647058823529412
E01002471,0.13291139240506328
E01002472,0.2596754057428215
E01002473,0.1595900439238653
E01002474,0.19681620839363242
E01002475,0.22644163150492264
E01002476,0.11075949367088607
E01002477,0.20567375886524822
E01002478,0.18140929535232383
E01002479,0.182648401826484
E01002480,0.10057471264367816
E01002481,0.24386503067484663
E01002482,0.08038585209003216
E01002483,0.23415977961432508
E01002484,0.22241379310344828
E01002485,0.2715311004784689
E01002486,0.24238026124818576
E01002487,0.2523961661341853
E01002488,0.1580952380952381
E01002489,0.2563176895306859
E01002490,0.2359882005899705
E01002491,0.26857142857142857
E01002492,0.1903807615230461
E01002493,0.28477905073649756
E01002494,0.1271585557299843
E01002495,0.15142857142857144
E01002496,0.23741935483870968
E01002497,0.23814328960645811
E01002498,0.13904761904761906
E01002499,0.17551622418879056
E01002501,0.220703125
E01002502,0.2874779541446208
E01002503,0.30727272727272725
E01002505,0.3292867981790592
E01002506,0.4946236559139785
E01002507,0.20437956204379562
E01002508,0.386685552407932
E01002509,0.08661417322834646
E01002511,0.2367601246105919
E01002512,0.13932291666666666
E01002513,0.19655172413793104
E01002514,0.33408833522083803
E01002516,0.07862903225806452
E01002518,0.21149897330595482
E01002519,0.3322884012539185
E01002520,0.2602040816326531
E01002521,0.5704433497536946
E01002523,0.23217550274223034
E01002525,0.16011644832605532
E01002526,0.21263791374122368
E01002527,0.2197452229299363
E01002528,0.1896551724137931
E01002529,0.29106945975744214
E01002530,0.28640776699029125
E01002531,0.22887864823348694
E01002533,0.14358974358974358
E01002534,0.18896321070234115
E01002535,0.289
E01002536,0.18771331058020477
E01002537,0.20945945945945946
E01002538,0.1616294349540079
E01002539,0.14676258992805755
E01002540,0.2826086956521739
E01002541,0.18204488778054864
E01002542,0.2962962962962963
E01002543,0.2542901716068643
E01002544,0.1687612208258528
E01002545,0.26774847870182555
E01002546,0.16630196936542668
E01002547,0.2632612966601179
E01002548,0.3074829931972789
E01002549,0.23776223776223776
E01002550,0.2981132075471698
E01002551,0.21313868613138687
E01002552,0.176056338028169
E01002553,0.23482428115015974
E01002555,0.171875
E01002556,0.243202416918429
E01002557,0.2095890410958904
E01002558,0.2935444579780755
E01002559,0.23311546840958605
E01002560,0.26777609682299547
E01002561,0.34505862646566166
E01002562,0.3333333333333333
E01002563,0.2761394101876676
E01002564,0.3706777316735823
E01002565,0.402081362346263
E01002567,0.39150401836969
E01002569,0.38006230529595014
E01002570,0.45577211394302847
E01002571,0.21525423728813559
E01002572,0.4281098546042003
E01002573,0.3223787167449139
E01002574,0.33771929824561403
E01002575,0.34186746987951805
E01002576,0.3700564971751412
E01002577,0.3142437591776799
E01002578,0.23378839590443687
E01002579,0.23186528497409326
E01002580,0.4845360824742268
E01002581,0.3448275862068966
E01002582,0.24639769452449567
E01002583,0.2542056074766355
E01002584,0.3464566929133858
E01002585,0.29366602687140114
E01002586,0.26907630522088355
E01002587,0.35945945945945945
E01002588,0.4099462365591398
E01002589,0.3083538083538084
E01002590,0.38
E01002591,0.17483660130718953
E01002592,0.33118556701030927
E01002593,0.27363896848137537
E01002594,0.20556414219474498
E01002595,0.27871148459383754
E01002596,0.25396825396825395
E01002598,0.2496194824961948
E01002599,0.23297491039426524
E01002600,0.203125
E01002601,0.1981981981981982
E01002602,0.09836065573770492
E01002603,0.2021604938271605
E01002604,0.35135135135135137
E01002605,0.28399518652226236
E01002606,0.3646677471636953
E01002607,0.25224071702944945
E01002608,0.2721804511278195
E01002609,0.18796992481203006
E01002610,0.28976377952755905
E01002611,0.15578635014836795
E01002612,0.39805825242718446
E01002613,0.20126782884310618
E01002614,0.25274725274725274
E01002615,0.38170347003154576
E01002616,0.19576719576719576
E01002617,0.1234375
E01002618,0.18425760286225404
E01002619,0.2807570977917981
E01002620,0.30846325167037864
E01002621,0.28618421052631576
E01002622,0.2774869109947644
E01002623,0.3001841620626151
E01002624,0.3391472868217054
E01002625,0.15337423312883436
E01002626,0.19175257731958764
E01002627,0.29720853858784896
E01002628,0.21745788667687596
E01002629,0.3159682899207248
E01002630,0.4167893961708395
E01002631,0.18884892086330934
E01002632,0.23237179487179488
E01002633,0.35175202156334234
E01002634,0.29390018484288355
E01002635,0.20503597122302158
E01002636,0.20745542949756887
E01002637,0.3170731707317073
E01002638,0.24675324675324675
E01002639,0.31876138433515483
E01002640,0.39228295819935693
E01002641,0.5391658189216684
E01002643,0.4216061185468451
E01002645,0.45045045045045046
E01002646,0.4165554072096128
E01002647,0.2860927152317881
E01002649,0.4432284541723666
E01002650,0.2597730138713745
E01002651,0.3528368794326241
E01002652,0.25486725663716814
E01002653,0.18166666666666667
E01002654,0.20516717325227962
E01002655,0.22807017543859648
E01002656,0.2179732313575526
E01002657,0.23795620437956205
E01002658,0.1663286004056795
E01002659,0.22612085769980506
E01002660,0.4032520325203252
E01002661,0.36688311688311687
E01002662,0.495092693565976
E01002663,0.43231441048034935
E01002665,0.4028268551236749
E01002666,0.23700623700623702
E01002667,0.33150984682713347
E01002668,0.3160040774719674
E01002669,0.2951977401129944
E01002670,0.23756906077348067
E01002671,0.18018018018018017
E01002672,0.41274658573596357
E01002673,0.4512820512820513
E01002674,0.24966622162883845
E01002675,0.19358533791523483
E01002676,0.18538324420677363
E01002677,0.3523809523809524
E01002678,0.2575558475689882
E01002679,0.19743178170144463
E01002680,0.22297297297297297
E01002681,0.27491408934707906
E01002682,0.2978723404255319
E01002686,0.336322869955157
E01002687,0.4467805519053876
E01002689,0.4230769230769231
E01002690,0.3436426116838488
E01002691,0.3544520547945205
E01002692,0.5242334322453017
E01002693,0.5298759864712514
E01002694,0.6891891891891891
E01002695,0.7701612903225806
E01002696,0.6674418604651163
E01002697,0.7303506650544136
E01002698,0.6528447444551592
E01002699,0.5708502024291497
E01002700,0.45901639344262296
E01002701,0.775811209439528
E01002702,0.7795698924731183
E01002703,0.7628774422735346
E01002704,0.8019625334522748
E01002706,0.7535596933187295
E01002707,0.7966292134831461
E01002708,0.7132867132867133
E01002709,0.6961483594864479
E01002710,0.6417445482866043
E01002711,0.760914760914761
E01002712,0.6895424836601307
E01002713,0.7059942911512845
E01002714,0.6091794158553546
E01002715,0.710948905109489
E01002716,0.7144240077444337
E01002717,0.5551401869158878
E01002718,0.6146666666666667
E01002719,0.5608695652173913
E01002720,0.6977491961414791
E01002721,0.655
E01002722,0.7263610315186246
E01002723,0.7319727891156462
E01002724,0.7487019730010385
E01002725,0.7366548042704626
E01002726,0.7150127226463104
E01002727,0.699501246882793
E01002728,0.7420091324200914
E01002729,0.6444780635400907
E01002730,0.7128463476070529
E01002732,0.6924019607843137
E01002733,0.5759075907590759
E01002734,0.7467948717948718
E01002735,0.7102473498233216
E01002736,0.6631944444444444
E01002737,0.6596306068601583
E01002738,0.6028368794326241
E01002739,0.5625
E01002740,0.5806122448979592
E01002741,0.6346456692913386
E01002742,0.5084033613445378
E01002743,0.5748407643312102
E01002744,0.6201780415430267
E01002745,0.5873715124816447
E01002747,0.5579598145285936
E01002748,0.6401734104046243
E01002749,0.599009900990099
E01002751,0.7170675830469645
E01002752,0.6017069701280228
E01002753,0.6411483253588517
E01002754,0.48335974643423135
E01002755,0.6196721311475409
E01002756,0.5247863247863248
E01002757,0.49665551839464883
E01002758,0.6944444444444444
E01002759,0.46991869918699186
E01002760,0.6240928882438317
E01002762,0.6554132712456344
E01002763,0.7185314685314685
E01002764,0.6608040201005025
E01002765,0.7014925373134329
E01002766,0.6788008565310493
E01002767,0.704135737009544
E01002768,0.6768867924528302
E01002769,0.4702549575070821
E01002770,0.7037444933920705
E01002771,0.6427503736920778
E01002772,0.7216494845360825
E01002773,0.685131195335277
E01002774,0.6666666666666666
E01002775,0.6913767019667171
E01002776,0.688413948256468
E01002777,0.6400523560209425
E01002778,0.6781456953642384
E01002779,0.6469072164948454
E01002780,0.6858638743455497
E01002781,0.6889580093312597
E01002782,0.6344086021505376
E01002783,0.7202007528230866
E01002784,0.6484687083888149
E01002785,0.5326504481434059
E01002786,0.6896162528216704
E01002787,0.6784
E01002788,0.6103603603603603
E01002789,0.48333333333333334
E01002790,0.6642651296829971
E01002791,0.6662749706227967
E01002792,0.6583710407239819
E01002793,0.7322222222222222
E01002794,0.7066929133858267
E01002795,0.6721311475409836
E01002796,0.6262425447316103
E01002797,0.7322654462242563
E01002798,0.544543429844098
E01002799,0.7167832167832168
E01002800,0.7358490566037735
E01002801,0.6464379947229552
E01002802,0.6407766990291263
E01002804,0.6586741889985895
E01002805,0.6888888888888889
E01002806,0.5292439372325249
E01002807,0.7068322981366459
E01002808,0.6184971098265896
E01002809,0.6227951153324288
E01002810,0.6943396226415094
E01002811,0.6180081855388813
E01002812,0.6049046321525886
E01002813,0.45454545454545453
E01002814,0.5896180215475024
E01002815,0.6687797147385103
E01002816,0.6293577981651376
E01002817,0.4612850082372323
E01002818,0.65
E01002819,0.5621716287215411
E01002821,0.5512104283054003
E01002823,0.5924092409240924
E01002824,0.4882032667876588
E01002825,0.45604395604395603
E01002826,0.6110236220472441
E01002827,0.519496855345912
E01002828,0.5493630573248408
E01002829,0.6509695290858726
E01002830,0.6686893203883495
E01002831,0.6805399325084365
E01002832,0.6412213740458015
E01002833,0.6344086021505376
E01002834,0.6258169934640523
E01002835,0.6145510835913313
E01002836,0.6497175141242938
E01002837,0.5050709939148073
E01002839,0.7368421052631579
E01002840,0.6449814126394052
E01002841,0.5385878489326765
E01002842,0.6923076923076923
E01002843,0.6576862123613312
E01002844,0.5122749590834698
E01002845,0.6172638436482085
E01002846,0.7535014005602241
E01002847,0.6979020979020979
E01002848,0.7408450704225352
E01002849,0.6441136671177267
E01002850,0.6719492868462758
E01002851,0.7763819095477387
E01002852,0.663924794359577
E01002853,0.633276740237691
E01002854,0.6492374727668845
E01002855,0.6837016574585635
E01002856,0.6990920881971465
E01002857,0.6594594594594595
E01002858,0.7210031347962382
E01002859,0.5753012048192772
E01002860,0.43804537521815007
E01002861,0.5398550724637681
E01002862,0.7552447552447552
E01002863,0.5180505415162455
E01002864,0.3465160075329567
E01002865,0.4234875444839858
E01002866,0.6044386422976501
E01002867,0.591358024691358
E01002868,0.30303030303030304
E01002869,0.5927903871829105
E01002870,0.6507246376811594
E01002871,0.39069767441860465
E01002872,0.6091603053435114
E01002873,0.5167682926829268
E01002874,0.5775127768313458
E01002875,0.4411764705882353
E01002876,0.3706896551724138
E01002877,0.5381578947368421
E01002878,0.6534391534391535
E01002879,0.6119828815977175
E01002880,0.6563876651982379
E01002881,0.5745098039215686
E01002882,0.5928571428571429
E01002883,0.5254237288135594
E01002884,0.7154882154882155
E01002885,0.7434620174346201
E01002886,0.5428571428571428
E01002887,0.6515426497277677
E01002888,0.6719128329297821
E01002889,0.4840989399293286
E01002890,0.3787610619469027
E01002891,0.5392857142857143
E01002892,0.5975039001560063
E01002893,0.6792035398230089
E01002894,0.667687595712098
E01002896,0.5125827814569537
E01002897,0.5796269727403156
E01002898,0.46439169139465875
E01002899,0.6210691823899371
E01002900,0.3538732394366197
E01002901,0.5022727272727273
E01002902,0.5988779803646563
E01002903,0.31802120141342755
E01002904,0.5432595573440644
E01002905,0.5871559633027523
E01002906,0.49147286821705427
E01002907,0.6116504854368932
E01002908,0.46452702702702703
E01002909,0.5798237022526934
E01002910,0.5427215189873418
E01002911,0.3915966386554622
E01002912,0.6023391812865497
E01002913,0.5165644171779141
E01002914,0.5
E01002915,0.10995850622406639
E01002916,0.14446529080675422
E01002917,0.09109311740890688
E01002918,0.1592775041050903
E01002919,0.2928660826032541
E01002920,0.10732538330494037
E01002921,0.46740331491712706
E01002922,0.22797202797202798
E01002923,0.5058275058275058
E01002924,0.12093862815884476
E01002925,0.3308270676691729
E01002926,0.1636060100166945
E01002927,0.2519561815336463
E01002928,0.33602150537634407
E01002929,0.20149253731343283
E01002930,0.3462986198243413
E01002931,0.23407202216066483
E01002932,0.33086053412462907
E01002933,0.32425742574257427
E01002934,0.1404833836858006
E01002935,0.36744759556103573
E01002937,0.21621621621621623
E01002938,0.22193877551020408
E01002939,0.17028380634390652
E01002940,0.19934640522875818
E01002941,0.19626168224299065
E01002942,0.15019011406844107
E01002943,0.16796875
E01002944,0.166351606805293
E01002945,0.1609375
E01002946,0.12211221122112212
E01002947,0.08617886178861789
E01002948,0.1433778857837181
E01002949,0.12099125364431487
E01002950,0.25280898876404495
E01002951,0.18825561312607944
E01002952,0.06369426751592357
E01002953,0.13470319634703196
E01002954,0.473015873015873
E01002955,0.18832391713747645
E01002956,0.10730593607305935
E01002957,0.3843478260869565
E01002958,0.17384615384615384
E01002959,0.052854122621564484
E01002960,0.2117039586919105
E01002961,0.12227805695142378
E01002962,0.2003780718336484
E01002963,0.35575679172056923
E01002964,0.4900095147478592
E01002965,0.40384615384615385
E01002966,0.2653846153846154
E01002967,0.3389296956977964
E01002968,0.4595300261096606
E01002969,0.5091185410334347
E01002970,0.3307453416149068
E01002971,0.27983539094650206
E01002972,0.47581552305961755
E01002973,0.2748091603053435
E01002974,0.3365921787709497
E01002975,0.158
E01002976,0.15123456790123457
E01002977,0.2330246913580247
E01002978,0.16204986149584488
E01002979,0.1285475792988314
E01002980,0.081419624217119
E01002981,0.1147227533460803
E01002982,0.13346228239845262
E01002983,0.09212730318257957
E01002984,0.2713310580204778
E01002985,0.24749163879598662
E01002986,0.14675052410901468
E01002987,0.4603340292275574
E01002988,0.34231378763866877
E01002989,0.31120783460282914
E01002990,0.3918918918918919
E01002991,0.2735294117647059
E01002992,0.26229508196721313
E01002993,0.38404907975460123
E01002994,0.15604026845637584
E01002995,0.189873417721519
E01002996,0.19594594594594594
E01002997,0.17851239669421487
E01002998,0.24875621890547264
E01002999,0.4028683181225554
E01003000,0.1589895988112927
E01003001,0.1430817610062893
E01003002,0.2531328320802005
E01003003,0.2633181126331811
E01003004,0.1625615763546798
E01003005,0.11551724137931034
E01003006,0.1899159663865546
E01003007,0.12903225806451613
E01003008,0.12992125984251968
E01003009,0.19974226804123713
E01003010,0.1660377358490566
E01003011,0.23646723646723647
E01003013,0.7680555555555556
E01003014,0.7120500782472613
E01003015,0.6982543640897756
E01003016,0.6643026004728132
E01003017,0.7079530638852672
E01003018,0.6345123258306538
E01003019,0.5468926553672316
E01003020,0.661037394451146
E01003021,0.5763779527559055
E01003022,0.5292517006802722
E01003023,0.6195652173913043
E01003024,0.6313775510204082
E01003025,0.5259433962264151
E01003026,0.48717948717948717
E01003027,0.3044315992292871
E01003028,0.42070116861435725
E01003029,0.6118568232662193
E01003030,0.4959785522788204
E01003031,0.6413502109704642
E01003032,0.6171779141104294
E01003033,0.3813559322033898
E01003034,0.5640287769784172
E01003035,0.6640522875816993
E01003036,0.5793650793650794
E01003037,0.644891122278057
E01003038,0.5071335927367056
E01003039,0.5639958376690947
E01003040,0.5564924114671164
E01003041,0.7104874446085672
E01003042,0.6495049504950495
E01003043,0.5333333333333333
E01003044,0.6632653061224489
E01003045,0.6005706134094151
E01003046,0.6693548387096774
E01003047,0.7432762836185819
E01003048,0.6531165311653117
E01003049,0.6618037135278515
E01003050,0.6900662251655629
E01003051,0.6977272727272728
E01003052,0.6437659033078881
E01003053,0.5900537634408602
E01003054,0.6766169154228856
E01003055,0.6863691194209891
E01003056,0.6332899869960988
E01003057,0.6380027739251041
E01003058,0.6242707117852976
E01003059,0.6876430205949656
E01003060,0.7194767441860465
E01003061,0.7608024691358025
E01003062,0.5150812064965197
E01003063,0.562396006655574
E01003064,0.36378205128205127
E01003065,0.5190058479532164
E01003066,0.4944237918215613
E01003067,0.4148264984227129
E01003068,0.4440993788819876
E01003069,0.36801541425818884
E01003070,0.5052950075642966
E01003071,0.5344655344655345
E01003072,0.4310099573257468
E01003073,0.5264750378214826
E01003074,0.585544373284538
E01003075,0.6414814814814814
E01003076,0.6147455867082036
E01003077,0.6396965865992414
E01003078,0.38225806451612904
E01003079,0.5040983606557377
E01003080,0.3649851632047478
E01003081,0.5787545787545788
E01003082,0.5079113924050633
E01003083,0.35304347826086957
E01003084,0.4188976377952756
E01003085,0.3352601156069364
E01003086,0.44694533762057875
E01003087,0.5382059800664452
E01003088,0.6330275229357798
E01003089,0.652232746955345
E01003090,0.6246600181323663
E01003091,0.6097201767304861
E01003092,0.6578947368421053
E01003093,0.7033542976939203
E01003094,0.6335877862595419
E01003095,0.5294964028776978
E01003096,0.6554132712456344
E01003097,0.6855895196506551
E01003098,0.5953846153846154
E01003099,0.6741130091984231
E01003100,0.7239057239057239
E01003101,0.6724409448818898
E01003102,0.7117346938775511
E01003104,0.7269585253456221
E01003105,0.696524064171123
E01003106,0.6358024691358025
E01003107,0.6409966024915063
E01003108,0.7285513361462729
E01003110,0.6266233766233766
E01003111,0.6965174129353234
E01003112,0.6826568265682657
E01003113,0.4851351351351351
E01003114,0.48906560636182905
E01003115,0.5239520958083832
E01003116,0.3354330708661417
E01003117,0.5517661388550548
E01003118,0.4928774928774929
E01003119,0.541813898704358
E01003120,0.6831683168316832
E01003121,0.673469387755102
E01003122,0.6670391061452514
E01003123,0.5652797704447633
E01003124,0.6842105263157895
E01003125,0.7017291066282421
E01003126,0.726890756302521
E01003127,0.5788146279949559
E01003128,0.6760168302945302
E01003129,0.6700125470514429
E01003130,0.5236270753512133
E01003131,0.5063424947145877
E01003132,0.5297397769516728
E01003133,0.5133991537376587
E01003134,0.4170692431561997
E01003135,0.5092592592592593
E01003136,0.5922459893048129
E01003137,0.6604774535809018
E01003138,0.4411764705882353
E01003139,0.34572490706319703
E01003140,0.3097165991902834
E01003141,0.4554054054054054
E01003142,0.3142857142857143
E01003143,0.4019607843137255
E01003144,0.23946360153256704
E01003145,0.5655080213903744
E01003146,0.45886654478976235
E01003147,0.4693366708385482
E01003148,0.442838370565046
E01003149,0.3553956834532374
E01003150,0.5686977299880526
E01003151,0.585995085995086
E01003152,0.40711462450592883
E01003153,0.6313725490196078
E01003154,0.4659367396593674
E01003155,0.45241379310344826
E01003156,0.44545454545454544
E01003157,0.35901926444833626
E01003158,0.41379310344827586
E01003159,0.5988095238095238
E01003160,0.6557632398753894
E01003161,0.42452830188679247
E01003162,0.6290322580645161
E01003163,0.3554817275747508
E01003164,0.5944609297725024
E01003165,0.42532005689900426
E01003166,0.5605381165919282
E01003167,0.29955947136563876
E01003168,0.5007541478129713
E01003169,0.5341796875
E01003170,0.3553826199740597
E01003171,0.5913154533844189
E01003172,0.602827763496144
E01003173,0.5082212257100149
E01003174,0.6094316807738815
E01003175,0.49508196721311476
