lsoa,total_activity,log_total_activity,direction_balance,post_midnight_share,deep_night_share,post_midnight_persistence,weekend_ratio,activity_band
E01002897,577.52164,6.360475953021399,0.49609884748214794,0.05450240790977113,0.02344121685206462,0.07707569801697871,0.7514638110813348,at_least_450
E01002898,274.7933,5.619651672098205,0.13383295735376377,0.04646303239562245,0.00268838432378082,0.07102573724972604,0.6234233260420782,below_450
E01002899,1926.87981,7.564176134015703,0.08468593067047603,0.05926330194927934,0.028523989775989196,0.0867847144736348,0.840512190245669,at_least_450
E01002900,316.55037,5.760636451419145,0.4286055012350799,0.03337999573338044,0.005121143911472918,0.0482111113255561,0.6091558386133364,below_450
E01002901,2214.06931,7.703038973186065,0.08695079649516488,0.09341312354851258,0.05340076729576275,0.14375664144137923,0.7722238657312831,at_least_450
E01002902,8464.85301,9.043796058539401,0.2142604210442161,0.07510173528695449,0.040877294572183004,0.11567472412446828,0.7922674056282786,at_least_450
E01002903,1926.27927,7.563864582667292,0.3144794524004819,0.058506937054874704,0.03167759781789065,0.08339676294848246,0.6971556759139234,at_least_450
E01002905,1491.62323,7.308290408022513,-0.11627399366795867,0.09449425777580575,0.06196711618657213,0.14411087465447983,0.707713876149138,at_least_450
E01002906,1397.02484,7.242815690876245,-0.028832457982636898,0.07638108997403367,0.0461187504726115,0.11590415184318628,0.8299521606530796,at_least_450
E01002908,391.60394,5.972801317451708,-0.3182591063818203,0.06737268782331454,0.03487819862077996,0.10645352621069182,0.7866264802544578,below_450
E01002909,1060.63597,6.967566365262376,-0.06858363477904678,0.1174515795461849,0.06854280078771983,0.18175731206868734,0.9056911064757011,at_least_450
E01002910,480.82430999999997,6.177579545528883,0.1565314990001233,0.08257912333925047,0.04496621645440515,0.14044863140044858,0.8112105286409204,at_least_450
E01002911,2838.55507,7.951402653388974,0.18040297171335132,0.07293709471699628,0.03697145463519227,0.11390881751339109,0.8104275397303442,at_least_450
E01002912,3241.24673,8.084021803656471,0.16654615799643244,0.06729582107438023,0.03511498490582357,0.09606846906993444,0.6950584499852279,at_least_450
E01002913,2704.2655,7.902955338035196,-0.21102505652643944,0.08463993272849873,0.03491960756072213,0.12751087707117012,0.7219771749844476,at_least_450
E01002914,1128.99427,7.029967840897069,0.2166990360367374,0.04634506249531275,0.028891962401190928,0.06379953376855307,0.8453117007702728,at_least_450
E01002915,187.64009,5.239840913888184,-0.3156186399185803,0.1516246341600028,0.0673317732900256,0.24823329979158631,0.7242950682803203,below_450
E01002916,1540.57842,7.340562118559002,-0.2185155624859396,0.09520774022006617,0.0556211283291895,0.14740397932784546,0.7905658482541708,at_least_450
E01002918,90.57943,4.51720668314319,0.017271581417547015,0.0565863574102862,0.05140615258894873,0.07266629512845926,0.7905306539290194,below_450
E01002919,2868.07531,7.961745065201159,-0.24074009758132883,0.06940960696042531,0.034602117892085615,0.10456187356205873,0.807295571575958,at_least_450
E01002920,268.59141,5.596907516512743,-0.24129740411281206,0.02017715309659382,0.010171807058163177,0.02726515878954872,0.7514899077110833,below_450
E01002921,828.6993,6.721063345991445,-0.3750939333483207,0.07274270655230432,0.025104063681482533,0.11187773241188077,0.7561667349244632,at_least_450
E01002922,211.41935,5.358562386913191,-0.3674817371257645,0.010714251084396956,0.007694754524597676,0.013427501303360342,0.760132889533772,below_450
E01002926,423.98989,6.052065380406178,-0.2537079598761187,0.026367373995639376,0.00668997083869146,0.03764296802285508,0.857120803403945,below_450
E01002928,631.65996,6.449933089813332,-0.1752224092215692,0.10243378415184017,0.06448403030010008,0.15754478059740054,0.8769607675369805,at_least_450
E01002929,152.52561,5.033867393501821,0.24782428341050405,0.036319933419705706,0.012931336580132345,0.06166653438489364,0.9087772684248211,below_450
E01002930,1981.78954,7.5922599907643376,0.28676565726550357,0.07018042390111717,0.02646119022305466,0.10993715979743739,0.7172335855448737,at_least_450
E01002931,2916.17295,7.978370258476932,-0.13955533398662107,0.0936814601479655,0.04560028581295221,0.15433364652230866,0.8791261387555642,at_least_450
E01002932,570.44057,6.34816048832627,-0.020332231979923926,0.14526614052012465,0.07063268659169876,0.23687093917269125,0.9469057594624306,at_least_450
E01002935,1253.55494,7.134536159187907,-0.23349393844676644,0.08411200549375203,0.035783920248441604,0.1368262840647766,0.860667236323636,at_least_450
E01002938,286.90572,5.662633065430489,-0.13075298742736807,0.05097751275227276,0.011725733456969766,0.07477253683607261,0.8108721910017386,below_450
E01002939,71.75704999999999,4.287125808572895,-0.50905813435753,0.029033244817059788,0.022670943133810545,0.03948827154702232,0.8185277672122171,below_450
E01002940,709.06303,6.565353740743013,-0.2635830696179435,0.10559607091629075,0.05423588365621036,0.16879804788874925,0.7205818245941935,at_least_450
E01002941,1352.22826,7.210248320519408,-0.31042500176708326,0.07629365030427628,0.04313245161730313,0.11566149644764424,0.7830254835492187,at_least_450
E01002945,103.34298,4.647683357661773,-0.9583404697638873,0.13805233795270855,0.046194139166492,0.23765256883338065,0.7123654898512191,below_450
E01002946,413.74875,6.027672915202238,-0.23490432297378544,0.13328579240420668,0.08560274804455603,0.21165938328467193,0.9439075050473226,below_450
E01002947,326.94158,5.79283548276462,-0.2619512024135933,0.15930304735176234,0.08534050639872726,0.2794856301746745,0.779945827085142,below_450
E01002948,683.2048,6.528257288011442,-0.08742748879984444,0.10677482066870723,0.08332760542665976,0.17128465291780842,0.832204659204865,at_least_450
E01002949,469.60543,6.154020014688233,-0.25119613714858446,0.12537729812877163,0.0742271016755492,0.20496040305145888,0.8398742655528186,at_least_450
E01002950,167.80518,5.128745268894805,-0.4577392664517269,0.14969102860829445,0.0879028287446192,0.2519989726992828,0.6945343837318267,below_450
E01002951,290.68576,5.675677058404048,-0.2533995473324871,0.11404077722967922,0.06066127903891817,0.18163258451646902,0.765007237048816,below_450
E01002952,380.18296,5.943279469836543,0.028633266467282002,0.04952044668177658,0.022013427429782757,0.07130923915040221,0.6966516676664392,below_450
E01002953,493.49112,6.203529193368667,-0.08989292451706125,0.05956423288832431,0.03551285786054265,0.09272876664931405,0.6679946938241483,at_least_450
E01002954,3648.63375,8.202382099076141,-0.11005343301448105,0.08874821157371578,0.04927823188611354,0.13310743402517194,0.7888400413399937,at_least_450
E01002955,804.69034,6.691699475136992,-0.20231404791065344,0.09134308732971741,0.043567467207323504,0.13897556924794305,0.8137431690902285,at_least_450
E01002956,797.71879,6.6830089313759276,-0.1897334648466786,0.11569238578421852,0.042255655028509476,0.187026981173034,0.7232391345356851,at_least_450
E01002957,538.0702,6.2898458036157345,-0.472329930183831,0.12548905328709897,0.04996487447176967,0.20713666127529481,0.8496616403262806,at_least_450
E01002959,180.57484,5.201667910313267,-0.24577576809703947,0.06260971905056097,0.02815425449082496,0.10118747204772764,0.8039980981794633,below_450
E01002960,500.63783,6.217878405135154,-0.31538729304575325,0.09303983280688156,0.04915369659540111,0.14642097352507683,0.789703175835705,at_least_450
E01002961,332.07518,5.808368230264954,-0.31148717588589425,0.07086732588686694,0.03141731339270824,0.10729309441082713,0.6744069915434963,below_450
E01002963,101.63101999999999,4.6311402262226755,0.383253459426069,0.14937073346307062,0.09371302187068475,0.2334148556323421,0.6565360301226646,below_450
E01002964,3826.71502,8.250023303615592,-0.854226819325574,0.20898865628096863,0.1209845670713154,0.3768630709688073,0.9627730926860416,at_least_450
E01002965,1872.84261,7.535746473145402,0.030281845200008546,0.0719450845898898,0.03750213692543016,0.11015245723113114,0.5230836966122846,at_least_450
E01002966,365.55212,5.9041407213113075,-0.23533503238881504,0.01844284202208976,0.006509550539605677,0.02737390179182034,0.7587972214954418,below_450
E01002967,554.62845,6.320099815472739,-0.042562818405727336,0.07289701781435842,0.0371852002903926,0.11201388846369233,0.5154360887540088,at_least_450
E01002968,26797.58496,10.19610436510498,0.23346914766158086,0.10069993673041795,0.05437309564182458,0.15616815002391132,0.8785838952090288,at_least_450
E01002969,656.36874,6.488245109141216,-0.4342534959845893,0.11859586731689872,0.0557791493848412,0.19509782583523572,0.8768154051921168,at_least_450
E01002970,523.13797,6.261754951189996,-0.1688107441331395,0.11385227877838804,0.07191771990857403,0.1814557632562472,0.7171649778439004,at_least_450
E01002971,563.61999,6.336152920789508,0.38644525365397353,0.08331851395121738,0.040128207659916384,0.13257339610471755,0.6489995496309836,at_least_450
E01002972,687.82911,6.534993214125274,0.060907526871027635,0.11929304649522611,0.06998088522307525,0.20064762738690975,0.8478587412896013,at_least_450
E01002973,949.24398,6.856718772674337,-0.4577439827429825,0.10805891020767917,0.05990004803612239,0.17036804643039405,0.8048055554539899,at_least_450
E01002974,1587.97257,7.3708429039585175,-0.1970731962958277,0.06142311387658289,0.031671497952889704,0.08863651667581006,0.7977131056201936,at_least_450
E01002975,703.67733,6.55774001009791,-0.35694165392538657,0.024508505908524863,0.00953456891953589,0.03279914676209299,0.6670349487892812,at_least_450
E01002978,2029.51931,7.616046857054046,-0.18349162196441485,0.07740413664750989,0.03703018228488794,0.1175405943029263,0.7729927206458951,at_least_450
E01002981,117.99221,4.779058028783913,-0.19492634301874673,0.11719502499359914,0.09176504109889967,0.19278465295806868,0.676442418614223,below_450
E01002982,708.22091,6.564167057690961,-0.17006172551443027,0.09511944514600676,0.05809314497647351,0.1446206590802497,0.757926210898513,at_least_450
E01002983,230.40693,5.4441777624528855,-0.22476437666176105,0.13591605078892374,0.0808188798835174,0.2129415940564571,0.6797806124659121,below_450
E01002984,5030.55597,8.523484553230826,-0.041353625969099424,0.08172085201946376,0.04604921829346031,0.12869789243805918,0.8734442773468741,at_least_450
E01002987,7326.63688,8.899408352724459,0.19040642287160825,0.07188025128386054,0.030068443899733704,0.11163240144757394,0.8207388653293275,at_least_450
E01002988,225.19674,5.421405151553409,0.12940586972973053,0.01990934682269379,0.0,0.02708068061930072,0.5840260385668544,below_450
E01002990,684.2585,6.5297961393379955,-0.1684619482257071,0.06567107313975638,0.022039112411464376,0.10084852281882366,0.9406649837466375,at_least_450
E01002991,105.31877,4.666441845489312,-0.15071055235453282,0.013209801063950897,0.004112657221500023,0.01800626473676949,0.6290247436402103,below_450
E01002993,820.42907,6.711045591692421,0.24812074247929805,0.11539103557117986,0.06544988709383494,0.1854014077636116,0.48203475130743406,at_least_450
E01002994,605.66909,6.407983485900248,-0.4386667808984606,0.05891008900586292,0.022816485483847293,0.08508475765368324,0.7255789663809185,at_least_450
E01002995,672.13657,6.511948236249469,-0.2706738751024959,0.07125062396173444,0.024236503007119516,0.10205705809187186,0.5844532744173208,at_least_450
E01002996,1363.26691,7.2183725010784,-0.27739120433870135,0.08630870384728989,0.046756060410796586,0.12975774282415425,0.6785856500960632,at_least_450
E01002997,350.45802,5.862090273108311,-0.2867610791158382,0.08550510557584044,0.030624923350305984,0.12885714197254702,0.6024089813842002,below_450
E01002998,275.51255,5.622256208720776,-0.527178562283279,0.04541390219792166,0.014293504960118877,0.06987213311964574,0.6534488013470663,below_450
E01002999,943.09416,6.850225906933935,-0.17522526064629643,0.08146133573767436,0.041918847212456485,0.12703119893789835,0.8081839389860677,at_least_450
E01003000,397.13750999999996,5.986797448124752,0.008028126076532074,0.05725618816515217,0.045734788436378127,0.08432485505343244,0.584486281957169,below_450
E01003001,706.80875,6.562173930084174,0.26705658355248146,0.07541833628969646,0.061290879604985075,0.11623116453242133,0.7755433047004957,at_least_450
E01003002,1150.4568,7.048783202273878,-0.30335110366595247,0.11505975713299273,0.05894049215928839,0.18026937106875757,0.6856737773899381,at_least_450
E01003005,206.39508,5.334625573238254,-0.08764230232619882,0.06519292998650937,0.03105771707348838,0.0800993754921568,0.7748630786651273,below_450
E01003006,830.11968,6.722773803739582,-0.3133273987673681,0.041556899361788406,0.0214808423768486,0.05590145339209112,0.7238708514695655,at_least_450
E01003007,105.05556,4.66396310773634,-0.5237676140130043,0.04523530215821037,0.004369497435452251,0.06342058687484169,0.6976967134114184,below_450
E01003008,213.34472,5.367585560130381,-0.23851023826603257,0.04577479114552261,0.021021003003964665,0.06653739565004846,0.603331362268102,below_450
E01003009,397.97603,5.988901339897307,-0.37214580486166476,0.03129188458912965,0.014996883103738683,0.04283502217488082,0.6752370725880763,below_450
E01003010,570.87241,6.348915907057782,-0.3376953004262371,0.06693451869569245,0.03463197669685947,0.0969667586653525,0.5257294080933657,at_least_450
E01003011,304.65181,5.722446578263188,-0.3179001299877391,0.03810658469417923,0.009019805265558734,0.05743708545248493,0.907001472989935,below_450
E01003013,14853.96661,9.606089540166144,0.19074711721059948,0.1500581776250539,0.07574808800516081,0.26067662426890886,0.9105090565786216,at_least_450
E01003014,4761.60539,8.468550148323969,0.03600810146092343,0.16497043867803587,0.09413904834310514,0.303966884748113,0.8037777997799768,at_least_450
E01003016,581.77022,6.3677929748686175,-0.08809000226928088,0.1580112849365167,0.08078208265799511,0.2627453469844522,1.197891075149856,at_least_450
E01003018,4211.13571,8.345725092582871,-0.14345242509413217,0.13829625072804885,0.06267105792228198,0.24897444150658926,0.7901250771338811,at_least_450
E01003019,1314.00033,7.181592195562404,-0.2998516674649541,0.06879078181053425,0.03726402412699546,0.10471501877826889,0.6978747355537209,at_least_450
E01003020,9164.99292,9.123255492648958,-0.05749439247793757,0.242682281308298,0.19160433241229385,0.4779095824462036,0.8909049316427746,at_least_450
E01003023,3837.6749,8.252882507903616,-0.29102273358277425,0.19833911673966964,0.13447249010071174,0.3884323092952245,0.7453962840094029,at_least_450
E01003024,6164.65343,8.726749400249513,-0.24774935158033695,0.1472115424337812,0.0811556603596449,0.2629245936247856,0.7944862080814766,at_least_450
E01003026,390.2203,5.969270828429881,0.19212506371400975,0.06318623095723107,0.017689879281011265,0.10139203687271757,0.7985697042077328,below_450
E01003030,825.79307,6.717554446059859,0.041494378246598795,0.093384084707807,0.04446317283820268,0.15492420076077984,0.7657583795655283,at_least_450
E01003031,244.47579,5.503198327300506,-0.16087241194721166,0.06547969432883313,0.03589901478588125,0.09516839744793981,0.6832757108924226,below_450
E01003032,16943.78761,9.73771554988175,0.11501154965197302,0.13132697252925493,0.06590904381620728,0.23460799335416763,0.8486214595753634,at_least_450
E01003034,1276.00684,7.152274212322031,-0.23067989196672334,0.10520303323765882,0.05476404813002413,0.17512896114274437,0.7409251899616771,at_least_450
E01003035,413.72242,6.027609428969176,0.26854048663836005,0.15380469349473494,0.07208545768440588,0.28759082738543856,0.7824871226609362,below_450
E01003037,3213.2667500000002,8.075354539119793,-0.22035072874046324,0.10732897292140467,0.055799961207702406,0.17742403357203465,0.7956929121908621,at_least_450
E01003039,885.22376,6.786969469509566,-0.2545818471930758,0.0718793178348489,0.01821333851228756,0.11292033954002338,0.9173258794965907,at_least_450
E01003040,491.82401,6.200152132623361,0.09509985085925356,0.07520726773790486,0.0421512971682696,0.10778740871379128,0.8510119459006288,at_least_450
E01003041,1534.7385,7.336766651818051,0.19859417092879342,0.14776239730742402,0.08236891170710842,0.24546805280345219,0.7871560214872086,at_least_450
E01003042,1437.49983,7.271356064812937,-0.3708934769056634,0.10725635355379484,0.05099174863902418,0.17573438131961674,0.7534446013258316,at_least_450
E01003043,82.06331,4.419603088118919,-0.12253307842445058,0.01833706195862682,0.00407636494311526,0.025864687190774928,0.7691275448027566,below_450
E01003044,187.9938,5.241714210288768,-0.16551492655608857,0.01550476664655962,0.0,0.0213543952668673,0.8942122856105428,below_450
E01003046,173.47895,5.1618041039935605,-0.42762980753572705,0.006082467065888974,0.0,0.008480626600947531,0.8352217275786377,below_450
E01003047,56297.0055,10.938414387212513,0.21086498463936953,0.13788179390820351,0.07161489060017588,0.2502252658764297,0.8201903946569514,at_least_450
E01003048,128.52339,4.863861482590786,-0.20057212932214127,0.02426134262409356,0.0,0.03458069979629643,0.8699598914634947,below_450
E01003051,1949.3688399999999,7.575773782389378,0.02099577009756655,0.14957684970485113,0.09109966587954695,0.26116937597006834,0.8255430267577248,at_least_450
E01003052,191.99636,5.262671328623405,0.14340813544590122,0.014523192002181709,3.197977294986217e-05,0.019297170262786573,0.7617506701863167,below_450
E01003053,745.8116,6.615812944487479,0.02377898117969741,0.10897044240127131,0.06668913436047388,0.18214124119545586,0.8417904034368874,at_least_450
E01003054,1281.00853,7.156183291124626,0.003475035408234165,0.17972778838560896,0.07567559288617695,0.3340921260737292,0.8885267073150004,at_least_450
E01003057,3718.36933,8.221309397948282,-0.15020195156353658,0.11552121962021453,0.06148277637606268,0.19165584756577111,0.8735120326726574,at_least_450
E01003060,1197.46076,7.088793312412285,-0.0625979092625966,0.20848782552173148,0.1420534648667736,0.39491231946759026,0.7953567505594231,at_least_450
E01003061,10297.21147,9.239725515450596,0.04529552212838061,0.17155358857556802,0.08663263569938125,0.32494212327354155,0.831326012393037,at_least_450
E01003062,1879.48143,7.539283102828397,0.9397238950107637,0.11512524494588913,0.07484087778403854,0.19871450739473434,0.949156696583406,at_least_450
E01003064,202.54804,5.315902045818865,0.15917241164120877,0.09286009383255449,0.0683975515141988,0.14098473730928754,0.753597218256018,below_450
E01003067,805.07249,6.692173676427712,-0.37914651635904245,0.10495674743525268,0.05811094104084962,0.17273569118744256,0.7153333818215237,at_least_450
E01003068,243.49159,5.499180911595329,-0.16002027010460607,0.11087339813255973,0.08758926745683496,0.17707580533634493,0.796455246469713,below_450
E01003069,998.07056,6.906825406784959,-0.2842784582284443,0.12532178085685644,0.06243993410646237,0.1994024207566156,0.7495627277833751,at_least_450
E01003072,994.25095,6.902994916414007,-0.2250938055427556,0.10287466157311692,0.059437790831379136,0.16234098014350626,0.7393385821157473,at_least_450
E01003074,7813.30054,8.963710736610729,0.006175154757326166,0.07818876886566044,0.03710109940299314,0.1261516794456175,0.8294824836351646,at_least_450
E01003076,9022.64035,9.107603118112054,0.10246610239762025,0.10805566798415056,0.06419394739589726,0.1668332031308221,0.7394227610398987,at_least_450
E01003077,3061.1727,8.026879975672218,-0.15209057626836925,0.1541492872976425,0.08862149136505758,0.2911904647508218,0.8256976331642928,at_least_450
E01003078,124.16328999999999,4.829619204808669,-0.0779868993484306,0.06765534321779006,0.02285796389576984,0.10907248313171898,0.8548584179915543,below_450
E01003079,598.73858,6.396493860271322,-0.7988274949644968,0.11167245979038132,0.023567581030104996,0.19131940540845085,0.5992839306905657,at_least_450
E01003081,6078.10059,8.712612034741282,-0.15938032542498615,0.1685524342399868,0.11313645929640662,0.30316223113965524,0.719105418480895,at_least_450
E01003082,353.82535,5.871625696586582,-0.008448885869822495,0.1446784691939116,0.11260832498293295,0.23709253484420206,0.7344994714501804,below_450
E01003083,714.37125,6.572801638709586,-0.48022801869476134,0.1356636202814713,0.07638720063272422,0.24220828322013777,0.7445329547087799,at_least_450
E01003084,289.01367,5.669928059800597,0.44322848119952246,0.09828054153978252,0.0330721726761229,0.19199797216800588,1.0520540759469525,below_450
E01003085,51.452369999999995,3.9599055197127795,0.053798687990465784,0.13884025167353808,0.059725334323763896,0.20330858925754397,0.7943764512323055,below_450
E01003086,343.10087,5.840934841135025,-0.31050778157455555,0.13621568490922217,0.07792746197350069,0.22300140426451706,0.8039372801297868,below_450
E01003087,2878.5227,7.965379830228729,-0.2575865738352524,0.11598196533242555,0.06421105173150102,0.18327874278484513,0.7725231505877476,at_least_450
E01003089,4063.1861,8.309968780532715,-0.23953922760269333,0.14483383372472158,0.09281310545928477,0.261578167945577,0.7982184759639995,at_least_450
E01003090,2227.05211,7.7088829894630715,-0.023064206611671956,0.13862836824235783,0.07662905561738292,0.2391420634419117,0.9630218418334731,at_least_450
E01003091,384.28985,5.953995908175861,-0.11492988950918162,0.17283607672698095,0.08853569772920102,0.3147893105054291,0.8599046420861509,below_450
E01003096,1904.17915,7.55233132513388,-0.003223956107281206,0.1213447379675384,0.07714469513018246,0.20242729174243787,0.866312362488289,at_least_450
E01003097,661.0788,6.495384582085744,-0.2286633605555041,0.15013595958605844,0.09565142612348179,0.261221577506536,0.7387879164927856,at_least_450
E01003099,8030.94873,8.991182458694006,-0.03459357285674019,0.14393120275840685,0.0763378139509054,0.2592981375988143,0.8666906333988683,at_least_450
E01003100,1066.3045299999999,6.972891618265826,-0.13433210304377113,0.13159149759965852,0.07598614440848339,0.224173490061527,0.7775444628633073,at_least_450
E01003101,2578.80593,7.855469454156195,-0.17097924464599007,0.1619403132053446,0.08989647003022054,0.2998707220043717,0.7171817764197599,at_least_450
E01003102,23398.83395,10.06048420516677,0.024978329742794795,0.13762221899095958,0.07574671685723039,0.24951567281028567,0.8575345349048689,at_least_450
E01003104,1149.01167,7.047527369131894,-0.20552643299088505,0.19823945739384874,0.12746308312081808,0.39778031482140397,0.9098364974372894,at_least_450
E01003105,108.8952,4.699527184386595,-0.10553192427214422,0.13909456064179135,0.11120324862803871,0.2366996846760827,0.8150472918613462,below_450
E01003106,1966.03943,7.584284863943102,-0.20188567123498632,0.13212899295717584,0.07180446019844068,0.2240865911986235,0.7939213347672099,at_least_450
E01003107,187.56071,5.239420024000506,-0.3696123244575051,0.022028973978612046,0.005306975005586191,0.03250288762382091,0.716708715483254,below_450
E01003108,2327.07442,7.7527967756943355,-0.10745818777897101,0.16991641376041597,0.09833223984302143,0.31755937657840283,0.8390452711146216,at_least_450
E01003110,1068.63658,6.97507422490376,-0.06547200545951738,0.10875090950002851,0.0654048544735386,0.17777827817058442,0.7973020803735014,at_least_450
E01003112,353.49757,5.870701491223723,0.05375287303955158,0.06343732433577973,0.03629292274908707,0.09350731425134091,0.7178295957019104,below_450
E01003115,939.33094,6.846231877133909,-0.09649246728740775,0.17444434439687465,0.12352429272690624,0.29578286813963717,0.8308957853521275,at_least_450
E01003116,67.28386,4.2236734282557284,-0.42557635664779037,0.019136535864618942,0.0,0.02370201996773412,0.601077285365251,below_450
E01003117,8274.88496,9.02110113833383,-0.09494560030717339,0.12117299332219357,0.05805955397837941,0.2148507156383817,0.8266481691558257,at_least_450
E01003118,7540.59209,8.92818859123234,-0.048729609772592775,0.1542630507148942,0.09378875976302811,0.2695916583823553,0.8165576431272736,at_least_450
E01003119,1752.68362,7.469473780379588,-0.23074383498831344,0.08663554463982495,0.04925398344283037,0.13335313193681692,0.8204791879701121,at_least_450
E01003120,14275.37594,9.566361417970246,-0.08834628140798365,0.14877731199000566,0.08130855571709729,0.2721933602544996,0.7787959037276561,at_least_450
E01003121,2034.27278,7.618385133119615,-0.14896471258883973,0.09271352487939204,0.045105037486663904,0.1559298338814004,0.9062564129378758,at_least_450
E01003125,880.11497,6.781188116854333,0.18305766347776137,0.1853989371411328,0.13725699950314446,0.3134730548125106,0.8570741510220053,at_least_450
E01003126,2474.7216,7.814287188064284,-0.0212196070863082,0.1587220275605951,0.0946624379889843,0.2775416993347618,0.8097829703215624,at_least_450
E01003127,2996.75232,8.005618060173012,-0.0883097939839086,0.1572829315437053,0.08775296785287881,0.2892278158131439,0.8703353418674342,at_least_450
E01003128,3226.9626200000002,8.079606449397142,-0.20124120929544576,0.17225535138054993,0.10051668649325723,0.3232156113778084,0.8540939105511036,at_least_450
E01003131,7938.8115,8.979644813405214,-0.18793706085602363,0.16434330378042103,0.08517822976398923,0.2998113096096611,0.7697626275709493,at_least_450
E01003133,58.144729999999996,4.07998749093529,-0.1590931800698016,0.004081539289975206,0.0,0.005704375750393901,0.6467782373633899,below_450
E01003134,136.27259,4.921968657010099,-0.15543676098032633,0.023906274915593807,0.0,0.0328134019475293,0.8124918494524278,below_450
E01003137,12544.5449,9.437120893488949,-0.2143857335151313,0.20966595288761727,0.11964776019893714,0.41716067942007556,0.7892889421545272,at_least_450
E01003139,1507.9144900000001,7.319145790495566,-0.1333013319608063,0.21428511506643852,0.14147314149093426,0.4026307597298651,0.837090910774056,at_least_450
E01003141,1309.93225,7.178493804320026,-0.32967708826162573,0.08596078155950432,0.03608200347766077,0.13289967414659995,0.657407841007833,at_least_450
E01003144,1605.42733,7.3817679425498985,-0.25074385023705803,0.13594790366500115,0.0861169156750309,0.23418556925673664,0.7934692244081593,at_least_450
E01003145,1166.46534,7.062590301736207,0.05670551685659167,0.14024609595343826,0.06912703467040006,0.2350391431363585,0.7188908087990962,at_least_450
E01003146,1265.555,7.144055895265495,0.1428859117146232,0.18135427539696022,0.11085185551003314,0.32316310815091803,0.7063537218937042,at_least_450
E01003147,1692.17812,7.434362586285931,-0.1879610404134052,0.14317561321499653,0.08647266400064314,0.24263505147981973,0.8169616739429701,at_least_450
E01003148,50.984869999999994,3.9509527147054446,-0.09559051538230855,0.016076534077658723,0.004239296873758823,0.021338521959938787,0.7977436485868722,below_450
E01003150,15094.68975,9.622164535035393,-0.07505572944949065,0.16304510730338131,0.09926375598412017,0.28927635265379315,0.7748677460742869,at_least_450
E01003151,138.358,4.93704616168089,-0.3686861619855737,0.19639247459489148,0.11221295479842147,0.3501323153058856,0.8727618132544668,below_450
E01003152,453.97921,6.120251725599333,0.03226524404058063,0.2002059301349945,0.14130774843191607,0.350229193924363,0.6884582383352195,at_least_450
E01003153,1023.43571,6.931897213147704,0.0955523136866116,0.1659079689529301,0.08894566518496799,0.3016286308994363,0.7684325422675461,at_least_450
E01003154,542.63623,6.298280328326879,-0.32389129269897815,0.11721817763624078,0.06406700857404969,0.1701801572889766,0.7307495140610435,at_least_450
E01003156,235.65527,5.466604525278188,-0.1211824798146886,0.028261324264040436,0.0211595098212741,0.03934130387075833,0.7547359432251205,below_450
E01003158,51.80058,3.9665221755003675,-0.14333198585807347,0.07466383581033263,0.06771873982878185,0.10755989222958394,0.7516734299769048,below_450
E01003159,1255.39239,7.135999710657927,-0.3813402676433303,0.10200983455061409,0.05400086103755973,0.16619316032416903,0.7310153802742719,at_least_450
E01003160,528.62932,6.272177365628114,-0.17538092665764357,0.06764795036340397,0.03996337168736687,0.10522417967329346,0.7380211701587965,at_least_450
E01003162,3705.72456,8.217903897719529,-0.26825585763449183,0.1770831801918921,0.1166062568881266,0.3245345928476689,0.7642028394400506,at_least_450
E01003163,313.28559,5.750302094836471,-0.1268497220060457,0.07071678592047594,0.05232225969920927,0.10897412659189444,0.7446217788715874,below_450
E01003164,6032.40228,8.705066356144822,-0.17494047827327586,0.1095251276909205,0.051143149226447145,0.18605952128241068,0.753354448454191,at_least_450
E01003165,743.53594,6.612761124968314,-0.35618609101800786,0.10375339758290635,0.044861718453044784,0.17819098101315892,0.798824333442731,at_least_450
E01003166,5658.60467,8.641109322468111,-0.07407922879334139,0.12043759013827697,0.07125883031514199,0.20160084048993365,0.8005951984471827,at_least_450
E01003167,289.36964,5.671154732030838,0.010234038373894387,0.022044434239887774,0.00705201831125062,0.033401427880554335,0.664526366733581,below_450
E01003169,1945.32323,7.5736973486445995,-0.26689304995345164,0.14517674268455633,0.09298376599347966,0.2540996164514603,0.7782629748417879,at_least_450
E01003170,73.82177,4.315108885416446,-0.21003221678374817,0.03850625635229283,0.023289335923535836,0.05744365819063187,0.7891119625045402,below_450
E01003172,3044.53498,8.021431856009297,-0.34955822383095103,0.12957043443133637,0.07809239557497218,0.22250863459526582,0.7715588052625032,at_least_450
E01003174,80.00528,4.394514337733162,0.6101104827081413,0.029816032141878637,0.02300748150622059,0.04434052521097829,0.8240234151327213,below_450
E01003175,162.91056,5.099320913204492,-0.14915104337005528,0.08094938719749045,0.046646147432063335,0.1278189695128606,0.8212586715666047,below_450
E01003176,5324.4474,8.580252005827589,0.0883471437805922,0.1293539419696399,0.06296350115131195,0.22816276575340516,0.8458664765126905,at_least_450
E01003177,1521.84301,7.328334268133653,-0.0009999520252749726,0.11671664477402303,0.06015092844563513,0.19749147139768075,0.8177853231993212,at_least_450
E01003179,1218.78689,7.106431442141048,-0.40175736547346674,0.13108942286046413,0.0877431246409288,0.2296461013836283,0.7623033592855394,at_least_450
E01003180,1665.45505,7.418453924686755,-0.374711397944964,0.06662607315640251,0.028910483053865663,0.10702612193935704,0.7063958525229457,at_least_450
