lsoa,alightings,boardings,total_activity,direction_ratio,exact_direction_zero,near_zero_ratio_lt_0_01,eligible_two_direction_clustering,exclusion_reason
E01002490,980.32063,653.27684,1633.5974700000002,0.6663909949543753,False,False,True,
E01002492,252.58097999999998,183.85121,436.43219,0.7278901602171313,False,False,True,
E01002495,209.16333,156.23848,365.40181,0.746968792283045,False,False,True,
E01002496,786.05502,608.58266,1394.63768,0.7742239977043847,False,False,True,
E01002497,702.64833,955.8336400000001,1658.48197,0.7351157153246877,False,False,True,
E01002499,146.19464,145.72903,291.92367,0.9968151363141631,False,False,True,
E01002501,265.03953,234.10390999999998,499.14344,0.883279222537106,False,False,True,
E01002503,682.93279,640.54775,1323.48054,0.937936733130064,False,False,True,
E01002505,1723.05056,1694.34411,3417.3946699999997,0.9833397517946311,False,False,True,
E01002506,7354.046560000001,8284.45009,15638.496650000001,0.8876927834808165,False,False,True,
E01002508,6272.8135,4631.53832,10904.35182,0.738351031797773,False,False,True,
E01002509,231.4277,109.38763,340.81533,0.4726643785510551,False,False,True,
E01002511,251.49268,126.49025,377.98293,0.5029579787371943,False,False,True,
E01002512,92.96338,89.39522,182.3586,0.9616175745761395,False,False,True,
E01002513,357.00377000000003,524.26417,881.2679400000001,0.6809616037655215,False,False,True,
E01002514,4493.20896,2161.706,6654.91496,0.481105156524926,False,False,True,
E01002516,301.54137,201.38839000000002,502.92976,0.6678632189009422,False,False,True,
E01002518,52.482639999999996,31.15737,83.64000999999999,0.5936700211727154,False,False,True,
E01002519,422.11373,278.9468,701.06053,0.6608332782731328,False,False,True,
E01002521,366.76565999999997,1629.614,1996.37966,0.22506290446694735,False,False,True,
E01002523,117.92649,58.57993,176.50642,0.4967495428720044,False,False,True,
E01002525,404.18145,222.22675,626.4082,0.5498192705281255,False,False,True,
E01002526,1226.13055,779.16065,2005.2912000000001,0.6354630426588751,False,False,True,
E01002527,125.60126,76.32813999999999,201.9294,0.6077020246452941,False,False,True,
E01002529,931.9078099999999,1340.66382,2272.57163,0.6951092407341909,False,False,True,
E01002530,532.40284,278.55001,810.9528499999999,0.523194072368209,False,False,True,
E01002533,39.80681,30.07829,69.8851,0.755606641175216,False,False,True,
E01002534,24.300829999999998,29.059169999999998,53.36,0.8362534098530687,False,False,True,
E01002535,1588.84012,1647.51537,3236.35549,0.964385612985207,False,False,True,
E01002536,25.930819999999997,43.12898,69.0598,0.6012388885617048,False,False,True,
E01002537,237.38984,383.49427,620.88411,0.6190179582083456,False,False,True,
E01002538,126.55145,124.38924,250.94069000000002,0.9829143798826485,False,False,True,
E01002539,93.27361,45.93278,139.20639,0.49245204511758467,False,False,True,
E01002540,117.20914,68.32433,185.53347000000002,0.5829266386563369,False,False,True,
E01002541,459.80039,341.81398,801.61437,0.7433964551443726,False,False,True,
E01002542,398.46893,87.9631,486.43203,0.2207527196662485,False,False,True,
E01002543,148.64801,100.22762999999999,248.87563999999998,0.6742614986907661,False,False,True,
E01002546,467.65416,157.35282999999998,625.00699,0.3364726403802331,False,False,True,
E01002548,171.24137,207.31136,378.55273,0.8260105476130203,False,False,True,
E01002549,496.07538,115.6569,611.73228,0.23314380165369222,False,False,True,
E01002551,17.638759999999998,7.55797,25.19673,0.42848646957042336,False,False,True,
E01002552,178.32607,82.51981,260.84587999999997,0.46274675374161506,False,False,True,
E01002553,454.13171,259.152,713.2837099999999,0.5706538308016412,False,False,True,
E01002555,485.76937,254.1705,739.9398699999999,0.5232328666585133,False,False,True,
E01002557,1112.33781,556.45492,1668.7927300000001,0.5002571296214412,False,False,True,
E01002558,1198.3857600000001,644.08352,1842.4692800000003,0.5374592568589933,False,False,True,
E01002559,330.51389,277.00082,607.5147099999999,0.8380913128945957,False,False,True,
E01002560,87.09031,61.70136,148.79167,0.7084756042319749,False,False,True,
E01002562,236.95029,299.53816,536.4884500000001,0.7910520983369865,False,False,True,
E01002563,682.54299,980.1586,1662.7015900000001,0.6963597421886621,False,False,True,
E01002564,321.55252,218.32333,539.87585,0.6789663162957018,False,False,True,
E01002565,1994.8985,1213.66221,3208.5607099999997,0.6083829377785386,False,False,True,
E01002569,356.26285,175.93783,532.20068,0.49384276244351605,False,False,True,
E01002570,2004.62447,2357.42623,4362.0507,0.8503445174613162,False,False,True,
E01002571,181.81968,73.79273,255.61241,0.4058566707410331,False,False,True,
E01002572,420.69362,275.86094,696.55456,0.6557288413358872,False,False,True,
E01002573,208.27607,113.46701,321.74308,0.5447913915410445,False,False,True,
E01002575,682.8936699999999,678.56258,1361.45625,0.9936577388394888,False,False,True,
E01002576,499.84426,207.68715,707.53141,0.41550372109904793,False,False,True,
E01002578,556.92279,327.08941,884.0121999999999,0.5873155415313495,False,False,True,
E01002579,32.60666,12.79296,45.39962,0.39234193259904576,False,False,True,
E01002581,300.65304000000003,413.79451,714.4475500000001,0.726575710248065,False,False,True,
E01002583,2339.2361,1458.41883,3797.65493,0.6234594404557967,False,False,True,
E01002584,1968.91235,1677.9558100000002,3646.86816,0.8522247371753243,False,False,True,
E01002585,784.3808300000001,628.2912,1412.6720300000002,0.8010027476066696,False,False,True,
E01002587,1213.0901999999999,784.1765399999999,1997.2667399999998,0.64642888055645,False,False,True,
E01002588,936.39114,785.21326,1721.6044,0.8385526373092339,False,False,True,
E01002589,477.49812,455.32047,932.81859,0.9535544768218146,False,False,True,
E01002590,290.15792,150.22208999999998,440.38000999999997,0.5177252787034039,False,False,True,
E01002591,152.622,71.81958,224.44158000000002,0.47057160828714073,False,False,True,
E01002592,1815.00796,1746.32167,3561.32963,0.9621564800189637,False,False,True,
E01002593,4776.00142,3817.50136,8593.502779999999,0.799309092332724,False,False,True,
E01002594,191.22829,78.30838,269.53666999999996,0.409502066875147,False,False,True,
E01002595,198.09118999999998,130.79788,328.88906999999995,0.6602912527306237,False,False,True,
E01002596,262.97695999999996,212.64005,475.61700999999994,0.8085881363903515,False,False,True,
E01002598,27.25496,156.71871,183.97367,0.17391005834593715,False,False,True,
E01002601,159.26085,85.13242,244.39327,0.5345470653961724,False,False,True,
E01002602,90.00994,50.23078,140.24072,0.5580581433561671,False,False,True,
E01002603,225.92582,156.41304,382.33885999999995,0.6923203377108469,False,False,True,
E01002604,153.29297,67.82201,221.11498,0.44243392244275787,False,False,True,
E01002605,778.79928,549.06494,1327.86422,0.705014699037729,False,False,True,
E01002606,393.59361,238.69178,632.28539,0.6064422133275995,False,False,True,
E01002607,1682.8934,1083.22622,2766.11962,0.6436689454008199,False,False,True,
E01002608,1107.45616,673.19867,1780.65483,0.6078783922245735,False,False,True,
E01002609,206.45633,137.33286999999999,343.7892,0.665190890490013,False,False,True,
E01002610,92.55019999999999,62.09931,154.64951,0.670979749368451,False,False,True,
E01002611,359.57231,321.33047,680.90278,0.8936463155352534,False,False,True,
E01002612,4179.35218,4614.91238,8794.26456,0.9056189664862067,False,False,True,
E01002613,45.32535,167.99126,213.31661000000003,0.2698077864288892,False,False,True,
E01002614,1193.50999,1031.12282,2224.63281,0.8639415075193464,False,False,True,
E01002615,667.27303,334.03119,1001.30422,0.5005914745273011,False,False,True,
E01002616,813.97264,214.39171,1028.3643499999998,0.2633893321033493,False,False,True,
E01002617,24.79114,42.09981,66.89095,0.5888658404871661,False,False,True,
E01002618,55.33217,28.80096,84.13313,0.5205102203654763,False,False,True,
E01002619,1945.2855,1084.75057,3030.03607,0.5576305226148038,False,False,True,
E01002620,659.99264,422.80804,1082.80068,0.6406253863679449,False,False,True,
E01002621,366.51474,148.645,515.15974,0.40556349793735447,False,False,True,
E01002622,1390.96907,1375.83225,2766.80132,0.9891177882194029,False,False,True,
E01002623,579.39426,491.69367,1071.0879300000001,0.8486340026910173,False,False,True,
E01002624,5708.35171,6008.93465,11717.28636,0.9499773325043567,False,False,True,
E01002626,315.89055,169.52109,485.41164000000003,0.536645018345753,False,False,True,
E01002628,1553.18174,1057.31997,2610.50171,0.6807445276816092,False,False,True,
E01002629,1541.14285,1151.61429,2692.7571399999997,0.7472469472897986,False,False,True,
E01002630,133.46774,54.38598,187.85372,0.407484085667443,False,False,True,
E01002631,469.50775,320.60827,790.1160199999999,0.6828604426657494,False,False,True,
E01002633,1335.76005,1186.6063,2522.3663500000002,0.8883379166789723,False,False,True,
E01002634,624.66727,311.13903,935.8063,0.4980876139068403,False,False,True,
E01002635,66.85733,41.30122,108.15855,0.6177515614219113,False,False,True,
E01002636,369.2312,204.71926,573.95046,0.5544473489780928,False,False,True,
E01002637,1607.7340100000001,1404.59462,3012.32863,0.8736486329601251,False,False,True,
E01002638,489.44073,319.93787,809.3786,0.653680518170198,False,False,True,
E01002639,2.49418,15.54599,18.04017,0.1604388012600034,False,False,True,
E01002640,256.55821,240.74083,497.29904,0.9383477924951223,False,False,True,
E01002641,395.95779,561.65085,957.6086399999999,0.7049892117140034,False,False,True,
E01002643,681.6379499999999,570.83683,1252.47478,0.8374487218618036,False,False,True,
E01002646,99.56347,71.88832,171.45179,0.7220350998212497,False,False,True,
E01002649,858.40338,616.72933,1475.1327099999999,0.718460975771088,False,False,True,
E01002650,694.63757,470.34718,1164.98475,0.6771116339129195,False,False,True,
E01002652,802.6668099999999,601.61929,1404.2860999999998,0.7495255596777448,False,False,True,
E01002653,257.87511,157.65578,415.53089,0.6113648579733034,False,False,True,
E01002654,245.3021,83.82822999999999,329.13032999999996,0.3417346610567133,False,False,True,
E01002655,104.51722,54.93446,159.45168,0.5256020012778756,False,False,True,
E01002657,349.17115,208.19191,557.36306,0.5962460243350575,False,False,True,
E01002659,117.63598999999999,63.65986,181.29585,0.5411597250127279,False,False,True,
E01002660,1.7896999999999994,1.358649999999999,3.1483499999999984,0.7591495781415877,False,False,True,
E01002662,1209.2405899999999,4026.96284,5236.20343,0.30028600661236793,False,False,True,
E01002663,725.12872,528.26631,1253.3950300000001,0.7285138423423636,False,False,True,
E01002665,1100.1232400000001,798.11943,1898.24267,0.7254818378348228,False,False,True,
E01002666,298.78706999999997,177.66851,476.45557999999994,0.5946325254302337,False,False,True,
E01002667,429.08445,288.88889,717.97334,0.6732681410384366,False,False,True,
E01002668,594.57479,461.93868,1056.5134699999999,0.7769227484401079,False,False,True,
E01002669,53.0659,31.318669999999997,84.38457,0.5901844687454655,False,False,True,
E01002670,718.68895,576.75583,1295.4447799999998,0.8025110585045171,False,False,True,
E01002671,166.86042,50.9002,217.76062000000002,0.3050465772530118,False,False,True,
E01002672,485.56264,245.09148,730.6541199999999,0.5047576971737364,False,False,True,
E01002673,4.50596,1.11578,5.62174,0.24762314800841553,False,False,True,
E01002674,66.87265,27.84031,94.71296,0.41631833043852756,False,False,True,
E01002675,190.98588,116.94105,307.92693,0.6123020717552523,False,False,True,
E01002676,217.41486,238.61892,456.03378,0.911138395899202,False,False,True,
E01002677,2183.46612,1500.24793,3683.71405,0.6870946685447081,False,False,True,
E01002678,305.42591,282.00147,587.42738,0.9233056553715433,False,False,True,
E01002679,272.70071,204.44767,477.14838,0.7497144763576156,False,False,True,
E01002680,169.99705,141.89081,311.88786,0.8346663074447468,False,False,True,
E01002681,1392.55646,1150.25709,2542.81355,0.826003916566514,False,False,True,
E01002682,959.21717,822.70361,1781.92078,0.8576823223462524,False,False,True,
E01002686,914.78471,758.4465,1673.23121,0.8290983569237838,False,False,True,
E01002687,112.39856999999999,48.433989999999994,160.83256,0.4309128665960786,False,False,True,
E01002691,147.35362999999998,186.31112,333.66474999999997,0.79090088664595,False,False,True,
E01002692,1858.99579,2240.40593,4099.40172,0.8297584670292316,False,False,True,
E01002693,1330.83835,2004.36765,3335.206,0.6639691825000269,False,False,True,
E01002694,79.52886,51.09975,130.62860999999998,0.6425309001034342,False,False,True,
E01002695,559.05713,575.76823,1134.82536,0.9709759949763119,False,False,True,
E01002696,1109.4662,1331.0686,2440.5348000000004,0.8335154176125859,False,False,True,
E01002697,1477.32026,1306.0509299999999,2783.37119,0.8840675683957654,False,False,True,
E01002698,118.54101,31.93933,150.48034,0.26943696531689754,False,False,True,
E01002700,81.05924999999999,81.44953,162.50878,0.9952083210302134,False,False,True,
E01002703,78.76494,3.3391699999999997,82.10410999999999,0.04239411596073075,False,False,True,
E01002704,8814.30733,7411.82082,16226.12815,0.8408852269960503,False,False,True,
E01002706,500.29969,574.36346,1074.66315,0.8710506932317734,False,False,True,
E01002707,2151.04879,1574.07622,3725.1250099999997,0.7317715094691088,False,False,True,
E01002708,838.54142,332.53631,1171.07773,0.3965651571510922,False,False,True,
E01002710,1258.40686,1216.3316,2474.73846,0.9665646609714127,False,False,True,
E01002711,1497.07873,956.28932,2453.36805,0.6387702268670934,False,False,True,
E01002712,931.0916100000001,824.20422,1755.29583,0.885202069429022,False,False,True,
E01002713,1073.6486,607.91213,1681.5607300000001,0.5662114494444458,False,False,True,
E01002714,901.81764,826.64034,1728.4579800000001,0.9166380245123615,False,False,True,
E01002716,3063.59496,1613.94955,4677.54451,0.5268155781272078,False,False,True,
E01002717,151.80729,80.18786,231.99515,0.5282214049140855,False,False,True,
E01002718,219.05238,79.03447,298.08685,0.36080169501011583,False,False,True,
E01002719,152.506,268.57897,421.08497,0.5678255449412141,False,False,True,
E01002720,861.99637,903.42805,1765.4244199999998,0.9541394801722173,False,False,True,
E01002723,100.4318,142.98128,243.41307999999998,0.7024122318669969,False,False,True,
E01002724,3148.56698,3024.88467,6173.45165,0.9607179041177647,False,False,True,
E01002726,2435.44708,2727.58335,5163.03043,0.89289556632614,False,False,True,
E01002727,2118.03392,1354.65532,3472.6892399999997,0.6395815039638271,False,False,True,
E01002728,430.18882,346.05162,776.24044,0.8044179762737674,False,False,True,
E01002730,1559.80322,1971.52055,3531.32377,0.7911676193281374,False,False,True,
E01002732,525.60711,837.5510800000001,1363.15819,0.6275523040338029,False,False,True,
E01002734,14194.0323,16229.35236,30423.384660000003,0.8745901860497901,False,False,True,
E01002738,1507.66346,948.18231,2455.84577,0.6289084634312223,False,False,True,
E01002741,450.80679,282.00361,732.8104,0.6255531554881859,False,False,True,
E01002743,516.26192,428.15112,944.41304,0.8293292675934727,False,False,True,
E01002745,212.33814999999998,241.41779,453.75594,0.8795464079097071,False,False,True,
E01002747,724.35198,538.09899,1262.4509699999999,0.7428694955731328,False,False,True,
E01002748,698.0463100000001,88.05516,786.1014700000001,0.1261451550399285,False,False,True,
E01002749,653.47937,486.57549,1140.05486,0.7445919677617366,False,False,True,
E01002752,203.86918,123.48082000000001,327.35,0.6056865485994499,False,False,True,
E01002754,51.57308,13.77449,65.34756999999999,0.26708682126411687,False,False,True,
E01002756,722.50587,141.54916,864.05503,0.1959142006694008,False,False,True,
E01002758,1649.22688,1064.38912,2713.616,0.645386715986584,False,False,True,
E01002759,85.37733999999999,114.34831,199.72564999999997,0.7466427794166787,False,False,True,
E01002762,482.42784,818.65574,1301.08358,0.5892926860807205,False,False,True,
E01002763,2147.06828,1318.57194,3465.64022,0.6141266918628224,False,False,True,
E01002764,1468.71513,724.5229899999999,2193.23812,0.49330396017640255,False,False,True,
E01002765,1953.2821999999999,1407.55405,3360.83625,0.7206096743215087,False,False,True,
E01002766,138.44962,265.46904,403.91866000000005,0.5215283107966188,False,False,True,
E01002767,824.43244,360.66787,1185.10031,0.4374741367527944,False,False,True,
E01002768,455.05565,338.99039,794.04604,0.7449427119518238,False,False,True,
E01002770,9240.92591,8625.39106,17866.31697,0.9333903489764047,False,False,True,
E01002771,602.65984,533.0325799999999,1135.6924199999999,0.8844667333399882,False,False,True,
E01002772,639.89739,908.60569,1548.50308,0.7042630230501858,False,False,True,
E01002773,84.94005,72.99544,157.93549000000002,0.8593759951871939,False,False,True,
E01002774,1724.38931,1124.29222,2848.68153,0.6519944269429506,False,False,True,
E01002775,154.18917,108.73373000000001,262.9229,0.7051969343891015,False,False,True,
E01002776,582.37788,235.54286,817.92074,0.4044502170995917,False,False,True,
E01002778,101.27295,185.70541,286.97836,0.5453419477655497,False,False,True,
E01002779,3851.02436,2672.89982,6523.92418,0.6940750226778623,False,False,True,
E01002780,610.04465,294.23267,904.27732,0.4823133355894523,False,False,True,
E01002781,205.2212,105.3532,310.5744,0.5133641163778401,False,False,True,
E01002782,136.00788,49.97821,185.98609,0.36746554684919724,False,False,True,
E01002784,239.46373,104.46025,343.92398000000003,0.4362257699735989,False,False,True,
E01002785,773.29038,730.43731,1503.7276900000002,0.9445834694077017,False,False,True,
E01002786,4405.76531,3587.11016,7992.87547,0.8141854837020359,False,False,True,
E01002788,162.45320999999998,160.47566,322.92886999999996,0.9878269564510299,False,False,True,
E01002789,1159.7342899999999,568.39558,1728.1298699999998,0.49010845406666387,False,False,True,
E01002790,868.34287,1626.36768,2494.71055,0.5339154735293312,False,False,True,
E01002791,4441.37581,2547.15769,6988.5335,0.5735064536229822,False,False,True,
E01002793,3034.3602,2435.63402,5469.9942200000005,0.8026845395612557,False,False,True,
E01002794,10567.50901,13785.32327,24352.832280000002,0.7665768007774836,False,False,True,
E01002795,2365.65133,3382.7877,5748.43903,0.6993200696573422,False,False,True,
E01002796,66.76271,42.88682,109.64953,0.6423768597769624,False,False,True,
E01002797,441.05529,285.36262,726.41791,0.6469996539436133,False,False,True,
E01002798,544.2789,438.68797,982.96687,0.8059984871726609,False,False,True,
E01002801,845.69012,891.58711,1737.2772300000001,0.9485221472078034,False,False,True,
E01002804,866.4332,259.57639,1126.0095900000001,0.29959192468617313,False,False,True,
E01002805,1089.29198,798.60306,1887.8950399999999,0.7331395756718966,False,False,True,
E01002807,400.22955,377.14455,777.3741,0.9423206007652357,False,False,True,
E01002808,323.21447,202.67494,525.88941,0.62706023031704,False,False,True,
E01002810,193.06586,411.55384000000004,604.6197,0.46911446628708403,False,False,True,
E01002811,694.05226,414.33206,1108.3843200000001,0.5969753055771333,False,False,True,
E01002814,459.14665,859.6962100000001,1318.8428600000002,0.5340801141835905,False,False,True,
E01002815,263.99478,279.20591,543.20069,0.9455200285695957,False,False,True,
E01002817,1448.33431,2210.09107,3658.4253799999997,0.6553278865562766,False,False,True,
E01002818,1176.63403,1711.56618,2888.20021,0.6874604346295274,False,False,True,
E01002819,489.22252,1753.71737,2242.93989,0.27896314900501895,False,False,True,
E01002821,4403.33025,5043.66817,9446.99842,0.873041227452519,False,False,True,
E01002823,1.20067,0.4915799999999997,1.6922499999999996,0.4094214063814368,False,False,True,
E01002825,2418.12882,2870.14233,5288.2711500000005,0.8425118136911349,False,False,True,
E01002826,2557.4779,3992.66069,6550.1385900000005,0.6405447641482401,False,False,True,
E01002827,3618.56082,2488.93677,6107.49759,0.6878250480808554,False,False,True,
E01002830,182.58471,202.56258,385.14729,0.9013743308364259,False,False,True,
E01002831,2005.7995,2196.14538,4201.94488,0.9133272861926838,False,False,True,
E01002832,16.419369999999997,89.03567,105.45504,0.18441339296935708,False,False,True,
E01002833,771.2590299999999,1678.32309,2449.58212,0.4595414521765293,False,False,True,
E01002835,1019.03939,905.26963,1924.3090200000001,0.8883558760177072,False,False,True,
E01002837,71.22444,82.44635,153.67079,0.863888334656416,False,False,True,
E01002839,81.00932999999999,222.34943,303.35876,0.36433342779426053,False,False,True,
E01002840,740.30943,682.56271,1422.87214,0.921996508946266,False,False,True,
E01002843,527.59596,599.28853,1126.88449,0.8803705287000904,False,False,True,
E01002844,856.10135,1141.7744,1997.8757500000002,0.749799040861312,False,False,True,
E01002845,1715.03009,1737.43127,3452.4613600000002,0.9871067245152091,False,False,True,
E01002846,608.06322,224.86022,832.92344,0.36979743652312996,False,False,True,
E01002849,1888.14374,1787.8125,3675.95624,0.9468624989324171,False,False,True,
E01002850,195.24199,40.75249,235.99447999999998,0.20872810198257047,False,False,True,
E01002851,220.13272,263.90571,484.03843,0.8341339791397465,False,False,True,
E01002852,3244.31657,2351.2420899999997,5595.55866,0.7247264683544737,False,False,True,
E01002854,399.01348,145.45852,544.472,0.3645453782664184,False,False,True,
E01002857,76.35826,32.089679999999994,108.44793999999999,0.42025158771297294,False,False,True,
E01002858,79.91974,71.5751,151.49484,0.8955872479064622,False,False,True,
E01002859,2000.62519,711.16549,2711.79068,0.35547162634696206,False,False,True,
E01002861,139.79819,333.76069,473.55888000000004,0.4188575652812798,False,False,True,
E01002862,52.67008,82.14649,134.81657,0.6411726173571141,False,False,True,
E01002863,98.27308,100.34248,198.61556,0.9793766309144442,False,False,True,
E01002864,762.39212,484.68604,1247.07816,0.6357437692299338,False,False,True,
E01002866,272.00682,141.69731,413.70412999999996,0.5209329310198912,False,False,True,
E01002867,294.35281,211.90883,506.26163999999994,0.7199144115525855,False,False,True,
E01002868,523.95145,523.28578,1047.2372300000002,0.9987295196911852,False,False,True,
E01002869,378.2613,395.83845,774.0997500000001,0.9555951424122644,False,False,True,
E01002870,439.01671,391.05978,830.0764899999999,0.8907628595731584,False,False,True,
E01002873,646.82371,604.66345,1251.4871600000001,0.9348195507551819,False,False,True,
E01002874,377.70912,120.91113,498.62025,0.3201170519790468,False,False,True,
E01002875,10.726109999999998,6.753659999999999,17.47977,0.6296467218777357,False,False,True,
E01002877,119.18111999999999,230.47469,349.65581,0.5171115318562745,False,False,True,
E01002878,788.52576,388.08321,1176.60897,0.49216300809246866,False,False,True,
E01002880,497.8459,323.07653,820.92243,0.6489488614850499,False,False,True,
E01002882,95.02523,85.93761,180.96284,0.9043662404184658,False,False,True,
E01002883,1400.10888,1463.75068,2863.85956,0.9565214207108003,False,False,True,
E01002884,1345.79072,2434.9883600000003,3780.7790800000002,0.5526887693212628,False,False,True,
E01002885,229.58619,352.40426,581.99045,0.651485285677307,False,False,True,
E01002886,1173.81899,1005.36705,2179.18604,0.8564924051876175,False,False,True,
E01002887,138.00313,377.43043,515.4335599999999,0.3656385893421471,False,False,True,
E01002891,447.71972,640.7875399999999,1088.5072599999999,0.6987022875007839,False,False,True,
E01002892,3.41042,144.10045,147.51086999999998,0.023666962872079856,False,False,True,
E01002893,18.68387,39.51775,58.20162,0.4727969077186834,False,False,True,
E01002894,1117.04039,828.12978,1945.1701699999999,0.741360641399905,False,False,True,
E01002896,607.38376,248.93557,856.31933,0.409848906727437,False,False,True,
E01002897,145.50691,432.01473,577.5216399999999,0.3368100666382371,False,False,True,
E01002898,119.00845,155.78485,274.7933,0.7639282638844535,False,False,True,
E01002899,881.8501,1045.02971,1926.87981,0.843851702551117,False,False,True,
E01002900,90.43757,226.1128,316.55037,0.39996660958601193,False,False,True,
E01002901,1010.77711,1203.2922,2214.06931,0.8400096917440335,False,False,True,
E01002902,3325.58502,5139.26799,8464.85301,0.6470931320318246,False,False,True,
E01002903,660.25201,1266.02726,1926.27927,0.5215148447909408,False,False,True,
E01002905,832.53011,659.09312,1491.6232300000001,0.7916748140196395,False,False,True,
E01002906,718.65225,678.37259,1397.02484,0.9439511112641753,False,False,True,
E01002908,258.11773,133.48621,391.60393999999997,0.5171524249806474,False,False,True,
E01002909,566.68912,493.94685,1060.63597,0.8716363744551863,False,False,True,
E01002910,202.78008,278.04422999999997,480.82430999999997,0.7293087146602539,False,False,True,
E01002911,1163.23565,1675.31942,2838.5550700000003,0.6943366358159927,False,False,True,
E01002912,1350.71477,1890.53196,3241.24673,0.7144628065425565,False,False,True,
E01002913,1637.46664,1066.79886,2704.2655000000004,0.6514934924109355,False,False,True,
E01002914,442.17115,686.82312,1128.9942700000001,0.6437918834182519,False,False,True,
E01002915,123.4314,64.20869,187.64009,0.5201973727916884,False,False,True,
E01002916,938.6093900000001,601.96903,1540.57842,0.6413413677866572,False,False,True,
E01002918,44.50749,46.07194,90.57943,0.9660433226818753,False,False,True,
E01002919,1779.26802,1088.80729,2868.07531,0.6119411340850155,False,False,True,
E01002920,166.70091,101.8905,268.59141,0.611217419269037,False,False,True,
E01002921,569.76969,258.92960999999997,828.6993,0.454446093824331,False,False,True,
E01002922,144.55605,66.8633,211.41935,0.46254238407870163,False,False,True,
E01002926,265.77975,158.21014,423.98988999999995,0.5952678486604039,False,False,True,
E01002927,0.25318999999999997,0.1106,0.36378999999999995,0.4368260989770529,False,False,True,
E01002928,371.17047,260.48949,631.65996,0.7018055342603089,False,False,True,
E01002929,57.363029999999995,95.16258,152.52561,0.6027897730389402,False,False,True,
E01002930,706.74018,1275.04936,1981.78954,0.5542845651089147,False,False,True,
E01002931,1661.57022,1254.60273,2916.17295,0.7550705440544065,False,False,True,
E01002932,291.01945,279.42112,570.44057,0.9601458596667679,False,False,True,
E01002933,3.6630499999999997,0.9977199999999999,4.660769999999999,0.27237411446745197,False,False,True,
E01002935,773.12621,480.42873000000003,1253.55494,0.6214104809614461,False,False,True,
E01002938,162.20974999999999,124.69597,286.90572,0.7687328905938146,False,False,True,
E01002939,54.14278,17.61427,71.75705,0.32532998859681755,False,False,True,
E01002940,447.98001999999997,261.08301,709.06303,0.5828005677574639,False,False,True,
E01002941,885.99686,466.2314,1352.2282599999999,0.5262224067024346,False,False,True,
E01002942,34.36303,9.38185,43.74488,0.273021616545456,False,False,True,
E01002943,25.1549,5.5410900000000005,30.695990000000002,0.2202787528473578,False,False,True,
E01002945,101.19037,2.1526099999999997,103.34298,0.021272874088710217,False,False,True,
E01002946,255.47006,158.27868999999998,413.74875,0.6195586676575721,False,False,True,
E01002947,206.29216,120.64941999999999,326.94158,0.5848473349641595,False,False,True,
E01002948,371.46783999999997,311.73696,683.2048,0.8392030922515393,False,False,True,
E01002949,293.78425,175.82118,469.60542999999996,0.598470408131137,False,False,True,
E01002950,122.3081,45.49708,167.80518,0.3719874644443009,False,False,True,
E01002951,182.1727,108.51306,290.68575999999996,0.5956603816049276,False,False,True,
E01002952,184.64854,195.53442,380.18296,0.9443275511288498,False,False,True,
E01002953,268.92624,224.56488,493.49112,0.8350426496127711,False,False,True,
E01002954,2025.0892099999999,1623.54454,3648.63375,0.8017150711103735,False,False,True,
E01002955,483.74525,320.94509,804.69034,0.6634588970124254,False,False,True,
E01002956,474.53637,323.18242,797.7187899999999,0.6810487887366778,False,False,True,
E01002957,396.10843,141.96177,538.0702,0.358391185968953,False,False,True,
E01002959,112.47788,68.09696,180.57484,0.6054253511890515,False,False,True,
E01002960,329.26632,171.37151,500.63783,0.5204647411250565,False,False,True,
E01002961,217.75617,114.31901,332.07518,0.5249863184129295,False,False,True,
E01002963,31.34029,70.29073,101.63101999999999,0.4458666171200669,False,False,True,
E01002964,3547.7988100000002,278.91621,3826.71502,0.07861669303620968,False,False,True,
E01002965,908.06474,964.77787,1872.8426100000001,0.941216385902384,False,False,True,
E01002966,225.78967,139.76245,365.55212,0.6189939956066192,False,False,True,
E01002967,289.1175,265.51095,554.6284499999999,0.9183496329347064,False,False,True,
E01002968,10270.58782,16526.99714,26797.58496,0.6214430687558044,False,False,True,
E01002969,470.69957999999997,185.66916,656.36874,0.39445363431171965,False,False,True,
E01002970,305.72464,217.41333,523.13797,0.7111410123829076,False,False,True,
E01002971,172.90586,390.71413,563.61999,0.44253802645939627,False,False,True,
E01002972,322.96756999999997,364.86154,687.8291099999999,0.8851784433075626,False,False,True,
E01002973,691.87735,257.36663,949.24398,0.3719830256041768,False,False,True,
E01002974,950.4597,637.51287,1587.97257,0.6707416106122122,False,False,True,
E01002975,477.42454000000004,226.25279,703.67733,0.47390272397811806,False,False,True,
E01002978,1200.95955,828.55976,2029.5193100000001,0.6899147935498743,False,False,True,
E01002979,0.20718999999999999,0.77408,0.98127,0.26765967341876806,False,False,True,
E01002981,70.496,47.49621,117.99221,0.6737433329550613,False,False,True,
E01002982,414.33109,293.88982,708.22091,0.7093115315097401,False,False,True,
E01002983,141.0971,89.30983,230.40693000000002,0.6329671552427371,False,False,True,
E01002984,2619.29385,2411.26212,5030.555969999999,0.9205771700643667,False,False,True,
E01002986,3.9210699999999994,4.6,8.521069999999998,0.8524065217391303,False,False,True,
E01002987,2965.79908,4360.8378,7326.63688,0.6800984618139202,False,False,True,
