lsoa,alpha,cluster_raw,cluster_aligned_to_alpha5,max_posterior,normalized_entropy,total_activity,activity_band,min_direction_reliability
E01034149,100.0,2,2,0.9993116101448837,0.005470469080968224,20841.31776,at_least_450,0.9864615726333623
E01034150,100.0,0,0,0.9969853701318466,0.01867220047763503,15650.91124,at_least_450,0.986700477793714
E01034152,100.0,1,1,0.9996370781619636,0.002947970667718098,3752.0339599999998,at_least_450,0.946620227688216
E01034153,100.0,1,1,0.9999999977990228,4.1941501345547834e-08,588.13539,at_least_450,0.6815724512788336
E01034155,100.0,1,1,0.9999902445806648,0.00011133259660369682,5240.23554,at_least_450,0.9613368074119258
E01034156,100.0,1,1,0.9995775041251311,0.0033725092274516635,4302.08092,at_least_450,0.9551113832917423
E01034173,100.0,0,0,0.9999749586252654,0.0002642920039733202,1815.9085599999999,at_least_450,0.8983970798182788
E01034174,100.0,1,1,0.9998343995217995,0.0014630297347486634,1835.66356,at_least_450,0.8853793681578933
E01034175,100.0,1,1,1.0,1.0868832195855627e-14,574.22802,at_least_450,0.6151910861016102
E01034177,100.0,1,1,0.999764231571027,0.0020071108197164942,50.72257,below_450,0.011496395767583427
E01034179,100.0,2,2,0.9999999999915303,2.04428988617837e-10,777.35135,at_least_450,0.770144057614771
E01034180,100.0,1,1,0.9999395319592957,0.000619291432215192,931.07113,at_least_450,0.8182448938129417
E01034182,100.0,1,1,0.999972315540828,0.00029026469083875576,1126.9727599999999,at_least_450,0.8379467516361544
E01034185,100.0,1,1,0.9989134468285937,0.007738320012945283,5062.3876199999995,at_least_450,0.955291010677374
E01034187,100.0,2,2,0.9999999999996021,1.0064139381638591e-11,20616.97401,at_least_450,0.9878365859332384
E01034188,100.0,2,2,0.999999935810083,1.032541109601116e-06,37785.45351,at_least_450,0.9930408966102127
E01034190,100.0,1,1,0.9983581724118764,0.011076321465625844,1546.68828,at_least_450,0.8358856587156605
E01034192,100.0,1,1,0.9999994169019709,8.152601858781248e-06,2497.42204,at_least_450,0.9114781682634131
E01034198,100.0,0,0,0.9999978110755107,2.8150961132174598e-05,2408.31505,at_least_450,0.9220389794344207
E01034199,100.0,0,0,0.9792371059036213,0.09192958610271855,866.89923,at_least_450,0.8057777883866265
E01034200,100.0,0,0,0.9994524574604278,0.0045861711641318305,1049.73656,at_least_450,0.783950340553677
E01034202,100.0,0,0,0.9999999999412807,1.3125378572655707e-09,1421.27777,at_least_450,0.8694724520304734
E01034203,100.0,0,0,0.9127544691022458,0.26953847835823436,5804.46206,at_least_450,0.9598647582022056
E01034204,100.0,2,2,0.9055928577554052,0.28455668096619735,542.29707,at_least_450,0.717056907438789
E01034205,100.0,1,1,0.9999702466851649,0.00030944043767832866,2334.77858,at_least_450,0.916517801209784
E01034206,100.0,1,1,0.9339796569483882,0.22139553941471268,2696.14853,at_least_450,0.9254434233755594
E01034208,100.0,0,0,0.9999999999391207,1.3591906858787028e-09,226.61541,below_450,0.4784324244792317
E01034209,100.0,2,2,1.0,1.2194969045035342e-42,16264.13759,at_least_450,0.9865683947386747
E01034211,100.0,1,1,0.9940298628030673,0.03324708018121819,204.19482,below_450,0.5040129567687277
E01034212,100.0,2,2,0.9999999979154381,3.982503948710146e-08,243.62589,below_450,0.4726659006259983
E01034215,100.0,1,1,0.999954701513429,0.00046949735601746484,396.85406,below_450,0.6211414009402967
E01034216,100.0,1,1,0.999408972522136,0.004536945072906741,58.967929999999996,below_450,0.1583717894303448
E01034218,100.0,0,0,0.6662539299420395,0.5796407502246794,149.02772,below_450,0.4084235167033099
E01034219,100.0,2,2,0.5068613447775183,0.8297223079256993,7540.65721,at_least_450,0.9720716660041601
E01034220,100.0,2,2,0.9999999999999432,1.525894196222836e-12,42107.431019999996,at_least_450,0.994076462146166
E01034221,100.0,2,2,0.9982008765051781,0.011986744140290943,909.5487899999999,at_least_450,0.790821712764785
E01034222,100.0,2,2,1.0,2.4796741388163225e-31,250.84779999999998,below_450,0.4500281558085633
E01034223,100.0,2,2,0.9999999745479048,4.282847610678351e-07,2171.35651,at_least_450,0.9112066764055183
E01034224,100.0,2,2,0.999938253399065,0.0006009598463733238,1753.20404,at_least_450,0.8850494511513619
E01034225,100.0,2,2,1.0,3.809097840183538e-15,521.67635,at_least_450,0.6982055361538602
E01034227,100.0,1,1,0.9999999996906013,6.630047941444695e-09,449.84401,below_450,0.6702952868381549
E01034229,100.0,1,1,0.9999999999993747,1.70256712141232e-11,316.08254,below_450,0.5009616967142619
E01034230,100.0,1,1,0.9999999829439049,2.9647418281321196e-07,581.31287,at_least_450,0.4116226646715184
E01034383,100.0,1,1,0.9999057647152514,0.0008808991911701491,9254.41362,at_least_450,0.9651735884003002
E01034384,100.0,0,0,0.9999999949910148,9.264185923997143e-08,439.48251999999997,below_450,0.580517117523373
E01034385,100.0,1,1,0.9999152625107061,0.0008003084830366793,7772.57539,at_least_450,0.9738170405382068
E01034386,100.0,1,1,0.9999983612862946,2.220576462466353e-05,12563.60895,at_least_450,0.9769383874035018
E01034388,100.0,1,1,0.991309024381085,0.045417872485558654,708.28646,at_least_450,0.7348204109684324
E01034391,100.0,1,1,0.9998573521856675,0.0012796169647128915,146.7733,below_450,0.39483957923438007
E01034392,100.0,0,0,0.9999125915424636,0.0008231502261043546,545.58053,at_least_450,0.7110596206513317
E01034394,100.0,1,1,0.9991217902114394,0.0064895188539296576,22602.70137,at_least_450,0.9907501282214913
E01034395,100.0,0,0,0.8861880518527634,0.3226004468108531,1180.21564,at_least_450,0.8504147632132267
E01034470,100.0,0,0,0.9998929552145331,0.0009882200262226251,587.57816,at_least_450,0.6884882030326732
E01034471,100.0,0,0,0.999999999251429,1.5357679047797677e-08,2861.89596,at_least_450,0.9240701814756831
E01034473,100.0,1,1,0.915426804149065,0.26378743599166776,10554.21246,at_least_450,0.9773841534924838
E01034474,100.0,0,0,0.9999978595163441,2.738307205152062e-05,1872.1772,at_least_450,0.8984056091238509
E01034475,100.0,1,1,0.9998203661446131,0.0015737678825961865,1995.18267,at_least_450,0.8889350561179508
E01034476,100.0,1,1,0.9999999998916564,2.361173293692996e-09,996.6464,at_least_450,0.8098139935211995
E01034477,100.0,0,0,0.9999893141968755,0.00012112306171016539,767.29564,at_least_450,0.7066016448968021
E01034478,100.0,2,2,0.9996055903419082,0.003172877556568573,747.4129,at_least_450,0.7618635416177991
E01034479,100.0,1,1,0.9999999900558123,1.7584278623617773e-07,460.73622,at_least_450,0.4939758072869609
E01034481,100.0,1,1,0.9997590224689188,0.002046660533724979,424.36775,below_450,0.6499203376224277
E01034482,100.0,0,0,0.9998821838083315,0.0010773772277964683,7976.10559,at_least_450,0.9378064884587469
E01034483,100.0,1,1,0.9999999983911607,3.1116054140870343e-08,380.58738,below_450,0.35030357715054067
E01034484,100.0,0,0,0.9899999403706151,0.05097785378745988,11439.02825,at_least_450,0.9823434997160737
E01034485,100.0,2,2,0.9999999999586748,9.368164496475383e-10,2343.79646,at_least_450,0.9125746029326429
E01034578,100.0,0,0,0.9999529457033476,0.0004981821538331763,1367.54107,at_least_450,0.8405229545757226
E01034579,100.0,1,1,0.9999999985745944,2.7728612306087275e-08,805.12766,at_least_450,0.751535856258126
E01034580,100.0,1,1,0.9999952412617968,5.7423666039354754e-05,4817.21429,at_least_450,0.9517436577545938
E01034581,100.0,1,1,0.9999999999407123,1.3281563301599179e-09,862.35128,at_least_450,0.7851994379184812
E01034589,100.0,1,1,0.9999942650554374,7.139914578880837e-05,2541.68703,at_least_450,0.9225940498742792
E01034591,100.0,1,1,0.9999999574685612,6.958039309204582e-07,266.27977,below_450,0.5272824446266928
E01034593,100.0,1,1,0.9999980527073463,2.508042402806771e-05,118.95192999999999,below_450,0.3379867568222782
E01034594,100.0,1,1,0.9996549607400431,0.002817720055750675,935.69405,at_least_450,0.590805614948984
E01034595,100.0,1,1,0.9987511579394628,0.009338599951897576,1387.97396,at_least_450,0.824462939536242
E01034597,100.0,1,1,0.9999999763271606,3.9994046486445775e-07,931.36952,at_least_450,0.8181316952770367
E01034598,100.0,1,1,0.9999999989427693,2.0850949579624718e-08,846.96128,at_least_450,0.7573531931009495
E01034601,100.0,1,1,0.9999997733038101,3.3732301882094136e-06,161.30267,below_450,0.3593600570733312
E01034602,100.0,1,1,0.9999745969144762,0.0002677812094645547,4985.0891,at_least_450,0.901051680133566
E01034605,100.0,1,1,0.9985317851046448,0.010053962073092006,2159.48257,at_least_450,0.9147423278262021
E01034607,100.0,0,0,0.6055804183047885,0.6104852568814083,2394.45883,at_least_450,0.8984429383013125
E01034608,100.0,1,1,0.9994571581368209,0.004228188466110785,1093.86707,at_least_450,0.8425592510153117
E01034609,100.0,1,1,0.9999281222423189,0.0007251233808818683,5610.46523,at_least_450,0.9621256864548896
E01034610,100.0,2,2,0.9999898682456744,0.0001152774442787889,588.7019,at_least_450,0.6686582295123596
E01034612,100.0,2,2,0.9994149851725145,0.0047631711972967,1840.05396,at_least_450,0.8990987021843002
E01034613,100.0,2,2,0.9999141807099077,0.0008096377167209062,286.60561,below_450,0.47456359748229787
E01034615,100.0,2,2,1.0,1.8312195528108393e-157,571.61385,at_least_450,0.7085365137440336
E01034616,100.0,1,1,0.999029053245249,0.007018960245751035,16303.23848,at_least_450,0.9858122232480836
E01034617,100.0,0,0,0.9999999932124979,1.2267915304733867e-07,3191.68434,at_least_450,0.936091470795173
E01035484,100.0,1,1,0.9997589871739688,0.0020469552981355536,2854.59029,at_least_450,0.9280678516389945
E01035485,100.0,1,1,0.9999977573642264,2.8630589647222388e-05,2746.82336,at_least_450,0.9227592771399145
E01035486,100.0,1,1,0.9996218806747768,0.0032819037904445792,803.65723,at_least_450,0.7614763336460458
E01035487,100.0,1,1,0.9996914719358494,0.002550971065016284,269.15905,below_450,0.3485948866001408
E01035488,100.0,1,1,0.9156970320928747,0.26320128509301904,940.2981199999999,at_least_450,0.7657773654834817
E01035489,100.0,1,1,0.9999999886185833,2.0075921767746065e-07,1612.8839600000001,at_least_450,0.8618045069972524
E01035490,100.0,0,0,0.986386720774585,0.06817215372744416,4240.11568,at_least_450,0.9516153655354623
E01035493,100.0,1,1,0.9995864198420973,0.0033092411060866244,9757.26404,at_least_450,0.979910838152437
E01035495,100.0,2,2,0.9997616960198925,0.002026373365386346,1744.85979,at_least_450,0.8571949197949548
E01035496,100.0,2,2,0.9939336054632151,0.03633759048346983,971.60748,at_least_450,0.8284684439657266
E01035498,100.0,1,1,0.9999999478982899,8.755330636009795e-07,411.61405,below_450,0.6589315060793414
E01035638,100.0,0,0,0.9873269990255517,0.061852209564558926,1904.57104,at_least_450,0.9048435245490337
E01035640,100.0,1,1,0.999999979661027,3.4640700965686737e-07,291.87885,below_450,0.5598423390471079
E01035641,100.0,2,2,0.9862372249141985,0.06614553452060132,410.89354000000003,below_450,0.6429093291080462
E01035642,100.0,0,0,0.9992522649913991,0.00557987864981494,2721.39056,at_least_450,0.9227252402957178
E01035643,100.0,0,0,0.9064514565089594,0.2827866119209494,1451.84284,at_least_450,0.8762701166385526
E01035645,100.0,1,1,0.9873396538426112,0.061902090837850844,1871.22902,at_least_450,0.9034031028893929
E01035648,100.0,1,1,0.9999889587428091,0.0001247618073042544,86.15091,below_450,0.21403754102527545
E01035649,100.0,1,1,0.6349562982650577,0.5973597980960731,5257.0914299999995,at_least_450,0.9624236175950464
E01035651,100.0,0,0,0.9999998588800836,2.154625714366418e-06,269.04051,below_450,0.5711705876541041
E01035652,100.0,0,0,0.750742010768143,0.5111937934245043,3910.20779,at_least_450,0.9421139886819766
E01035655,100.0,1,1,0.6448775440327442,0.5921707194657642,2651.07572,at_least_450,0.928287458174915
E01035657,100.0,1,1,0.9999991203857693,1.197837630425978e-05,194.17174,below_450,0.47744042376655293
E01035658,100.0,1,1,0.999999984189799,2.7954623710535935e-07,472.08687,at_least_450,0.6926822511799543
E01035659,100.0,0,0,0.9999727222078774,0.0002857846020295274,1215.1142,at_least_450,0.8377678728214335
E01035660,100.0,1,1,0.7327429962525824,0.5284924873905782,3567.72496,at_least_450,0.9369648695636739
E01035663,100.0,1,1,0.9747814393623401,0.10928605670364099,853.65831,at_least_450,0.7725211820882179
E01035665,100.0,2,2,0.9999921035393683,9.163656989422704e-05,953.45724,at_least_450,0.7923110907372907
E01035667,100.0,2,2,1.0,2.4474682751244788e-107,332.87327999999997,below_450,0.5488405382296286
E01035668,100.0,1,1,0.9999790810443442,0.00022420800217390097,68.38423999999999,below_450,0.17375515886622683
E01035669,100.0,1,1,0.9955561836039986,0.026255113437746145,1766.57972,at_least_450,0.853320061536928
E01035670,100.0,2,2,0.9996344783785247,0.002965804054194485,2485.40764,at_least_450,0.9144668992973131
E01035671,100.0,2,2,0.9978364213859793,0.0140513053463143,312.27018,below_450,0.5775759933395562
E01035672,100.0,0,0,0.9999999921252538,1.4340654917213437e-07,216.664,below_450,0.4826944480440289
E01035676,100.0,1,1,0.9977884867029453,0.014318647715977614,2299.5321,at_least_450,0.8976847805190185
E01035678,100.0,2,2,0.9999157375369918,0.0008036944232929309,258.88045999999997,below_450,0.5049471130050294
E01035679,100.0,2,2,0.9999889769736566,0.00012457305186352885,571.4497,at_least_450,0.6595045607491362
E01035681,100.0,1,1,0.999999994606128,1.0111128383071722e-07,534.20499,at_least_450,0.7213125399045607
E01035685,100.0,1,1,0.9999889271903425,0.00012508949535988372,219.02594,below_450,0.4925663765042807
E01035687,100.0,2,2,0.9999999960217565,7.430184080394193e-08,1811.59501,at_least_450,0.8859434572445135
E01035690,100.0,2,2,0.8980530179137013,0.3265503759058062,1836.65938,at_least_450,0.8882250450117744
E01035691,100.0,0,0,0.9999537305343901,0.0004773312161726414,97.06679,below_450,0.2208427676288219
E01035694,100.0,0,0,0.9999938346898801,7.293553887844305e-05,3778.24062,at_least_450,0.9388523606819676
E01035695,100.0,2,2,0.6199953004237986,0.6044593111110882,2471.97541,at_least_450,0.9121943433506212
E01035696,100.0,1,1,0.9999467882307131,0.0005458301579960383,194.41528,below_450,0.3412441131927065
E01035702,100.0,1,1,0.9998801109099313,0.0010950967724006643,429.39872,below_450,0.46038989312428263
E01035703,100.0,1,1,0.9999864717532784,0.00015036213221674322,274.07860999999997,below_450,0.5386966186646669
E01035704,100.0,1,1,0.9993887645914494,0.004673363352065665,96.76393,below_450,0.009740391560532292
E01035705,100.0,0,0,0.9999907878861034,0.00010930286741130984,1850.42345,at_least_450,0.8615420537766233
E01035706,100.0,2,2,0.9990252812008176,0.007038262288096514,579.31371,at_least_450,0.7409745160367858
E01035707,100.0,0,0,0.8932391158729215,0.30920673218719985,1205.34773,at_least_450,0.7948846908394375
E01035708,100.0,0,0,0.8145672985607856,0.4365025019796636,10585.28684,at_least_450,0.9802792973307755
E01035709,100.0,1,1,0.8353922973657253,0.4071097347661537,727.16499,at_least_450,0.7256077650807344
E01035710,100.0,2,2,0.9999999999981242,4.7591836606185535e-11,18338.28398,at_least_450,0.9890247239056802
E01035711,100.0,2,2,1.0,4.998535721111995e-14,4431.69367,at_least_450,0.9498601843720241
E01035712,100.0,2,2,1.0,2.2017161260554908e-20,440.98046,below_450,0.6729985911471301
E01035713,100.0,1,1,0.9999999973524609,5.086792415226456e-08,3329.55961,at_least_450,0.9338083646647578
E01035715,100.0,1,1,0.9985336846921067,0.010048441789449351,465.42131,at_least_450,0.6845157357556805
E01035716,100.0,2,2,1.0,2.349133816844879e-46,27988.77176,at_least_450,0.9910832599231498
E01035717,100.0,1,1,0.9995740772800965,0.0033967582531140273,1090.5444,at_least_450,0.8164715027685916
E01035718,100.0,2,2,0.9999247249407465,0.0007190705543141253,28564.75996,at_least_450,0.9910238351743332
E01035720,100.0,1,1,0.847012113596615,0.4413553436749882,1184.66019,at_least_450,0.8172794644446485
E01035721,100.0,2,2,0.9907561212821117,0.04778523509398392,525.80713,at_least_450,0.7114154357188273
E01035722,100.0,2,2,0.9999999998418048,3.393577710580311e-09,55.461149999999996,below_450,0.023443031279705647
E01000001,200.0,1,2,0.9955481829160591,0.025983691290094764,2639.39277,at_least_450,0.8176661415633878
E01000002,200.0,1,2,0.9999943721692032,6.926904129104027e-05,186.04697,below_450,0.09217863781949301
E01000005,200.0,1,2,0.9999732444239209,0.0002810899454060442,12380.10901,at_least_450,0.9678527577609001
E01000007,200.0,0,1,0.9988398013737391,0.008193516823902507,135.92386,below_450,0.13873312638238716
E01000008,200.0,2,0,0.508022665934183,0.6308125767814706,422.68066,below_450,0.377125268050248
E01000009,200.0,1,2,0.9999999999705551,6.771064743727999e-10,31483.76693,at_least_450,0.9859239268055173
E01000011,200.0,1,2,1.0,1.2079001035322074e-14,440.40113,below_450,0.4833131726439023
E01000013,200.0,1,2,1.0,2.641891820238254e-18,7928.70168,at_least_450,0.9444207822100172
E01000017,200.0,2,0,0.9999999994229256,1.169976989349513e-08,1630.97699,at_least_450,0.7554605865006394
E01000019,200.0,2,0,0.5081687319485152,0.6308082709520283,211.85787,below_450,0.3294576432139337
E01000020,200.0,0,1,0.9992175200502406,0.0058066762689790675,106.56273,below_450,0.151904288667355
E01000021,200.0,0,1,0.9999888366667266,0.00012602994176920436,529.83531,at_least_450,0.5345212753800529
E01000024,200.0,2,0,1.0,2.115148110961817e-13,2780.44804,at_least_450,0.8444791497861744
E01000027,200.0,2,0,0.9884129998234547,0.057503007258353805,1813.19829,at_least_450,0.7721939217465619
E01000029,200.0,2,0,1.0,9.041947718954424e-23,1086.15141,at_least_450,0.6489287570073381
E01000030,200.0,2,0,0.9791234489092653,0.09232662660762454,586.74213,at_least_450,0.4589087016381728
E01000031,200.0,0,1,0.9310953898083184,0.22828458867918708,326.12029,below_450,0.3954635037236577
E01000032,200.0,0,1,0.999946782846109,0.0005251471146551373,1031.2933,at_least_450,0.7121793150498026
E01000034,200.0,2,0,0.9999995748321788,6.064661739780978e-06,935.89282,at_least_450,0.650921540951005
E01000035,200.0,0,1,0.9992634704908115,0.005506274117269647,1559.36796,at_least_450,0.7763157026488583
E01000036,200.0,1,2,1.0,4.971436417375084e-23,1377.68542,at_least_450,0.7748375312061109
E01000038,200.0,0,1,0.9919186906237962,0.04276844866864524,119.95133,below_450,0.19677040657996045
E01000040,200.0,0,1,0.9999265685836677,0.0007031001645488709,917.44285,at_least_450,0.623432457584091
E01000041,200.0,0,1,0.9987437741756262,0.008780692806325036,457.29978,at_least_450,0.4235661546752431
E01000042,200.0,0,1,0.9999999545100887,7.441941992229838e-07,501.4594,at_least_450,0.4953089980753104
E01000043,200.0,0,1,0.9999997364182952,3.874483786693648e-06,232.72266,below_450,0.350837713096041
E01000045,200.0,2,0,0.7391813575923376,0.5223967152297453,1363.51447,at_least_450,0.7602067746573858
E01000049,200.0,0,1,0.9999727237943339,0.00028575653452280077,172.56324999999998,below_450,0.25695308933084576
E01000050,200.0,0,1,0.9998934932878085,0.0009837421836456767,2528.45067,at_least_450,0.8494832704229848
E01000052,200.0,2,0,0.9999999984368628,3.0272511610548133e-08,1066.69421,at_least_450,0.6415597298951838
E01000057,200.0,0,1,0.9999642399289747,0.0003658208861042693,383.26941,below_450,0.4811585987909698
E01000058,200.0,0,1,0.9937573752491305,0.034509786444621014,332.64933,below_450,0.4063106741214653
E01000060,200.0,2,0,0.9541170670752085,0.1694952155615604,4320.63502,at_least_450,0.9014828238874695
E01000061,200.0,2,0,0.9999947743803089,6.260631417699586e-05,1594.3102,at_least_450,0.7826696780680508
E01000062,200.0,2,0,0.9925055902236777,0.040178764303550024,262.85855,below_450,0.29073157456278304
E01000063,200.0,2,0,0.9999999999998295,4.030926363767836e-12,300.84599000000003,below_450,0.2737597750572577
E01000064,200.0,0,1,0.659245565282392,0.583949978475663,846.65155,at_least_450,0.6513884943526593
E01000065,200.0,2,0,0.9999776284800178,0.000238409205158402,387.33546,below_450,0.40323340078785125
E01000067,200.0,0,1,0.9959824215168467,0.023825314018778347,932.78253,at_least_450,0.661822945441659
E01000068,200.0,2,0,0.9987408927519194,0.008814379534214663,356.51837,below_450,0.4682291088088858
E01000070,200.0,2,0,0.9999998116114348,2.8881704731913906e-06,2044.36725,at_least_450,0.8222869271571265
E01000071,200.0,0,1,0.9997003458408934,0.0024855612675713664,172.35817,below_450,0.2759332297483411
E01000072,200.0,0,1,0.9686085911687041,0.12702030209228735,588.9061399999999,at_least_450,0.5280000405919966
E01000073,200.0,0,1,0.9419807161884054,0.20160193862363196,178.48488,below_450,0.3065188682693062
E01000074,200.0,0,1,0.9995910640496711,0.0032762704580895654,248.53352,below_450,0.3590182621145469
E01000075,200.0,0,1,0.999086512813598,0.006650227835664419,2451.90586,at_least_450,0.8550480446155161
E01000077,200.0,0,1,0.543556609697447,0.6274715998563081,248.14658,below_450,0.33300236910888514
E01000078,200.0,0,1,0.9999975206068298,3.138701501178683e-05,944.23233,at_least_450,0.6729790913132144
E01000079,200.0,0,1,0.9999993251167328,9.342908060244165e-06,190.02383,below_450,0.2850029146856183
E01000080,200.0,0,1,0.9999997155917817,4.160964794955097e-06,150.17558,below_450,0.24946392961172514
E01000082,200.0,2,0,1.0,8.15673526084091e-16,2130.38171,at_least_450,0.781004729060529
E01000083,200.0,2,0,0.9995007927884184,0.0039088404249106945,3707.97441,at_least_450,0.8846858581878791
E01000084,200.0,2,0,0.999999989787284,1.803484396506757e-07,492.38879,at_least_450,0.4597930591457184
E01000085,200.0,0,1,0.9998828134588061,0.0010721909890983872,365.29094,below_450,0.39882358793805656
E01000086,200.0,0,1,0.9997271226561252,0.002286707793909516,460.19189,at_least_450,0.4848264385423185
E01000087,200.0,0,1,0.9999682740018896,0.00032833371680778694,4075.67162,at_least_450,0.8923742906826728
E01000088,200.0,2,0,1.0,1.4043961473187765e-20,569.3558400000001,at_least_450,0.5551633875980619
E01000090,200.0,2,0,0.9975515212810633,0.016064952259423938,694.37927,at_least_450,0.5267389197512956
E01000091,200.0,2,0,0.9999999999997158,7.482588104355821e-12,1882.5985600000001,at_least_450,0.6711123073852783
E01000093,200.0,2,0,0.9999996435172487,5.149231601414058e-06,1785.10476,at_least_450,0.7813582191408307
E01000094,200.0,2,0,0.9999999712398453,4.807510525138677e-07,1899.96005,at_least_450,0.7919019583534429
E01000095,200.0,1,2,0.9999999999987494,3.293783407455486e-11,2911.23072,at_least_450,0.8741957333231348
E01000096,200.0,0,1,0.999999998830674,2.2954855712762667e-08,689.84582,at_least_450,0.6208686914351128
E01000097,200.0,0,1,0.9998539197805427,0.0013072485757579825,163.92717,below_450,0.2906301679809043
E01000098,200.0,0,1,0.9998159068317577,0.0017246295215966375,1071.16598,at_least_450,0.6778516104302693
E01000099,200.0,2,0,0.9999817249929901,0.00019812385944696734,1255.98559,at_least_450,0.7047033637505603
E01000101,200.0,0,1,0.9990308410686306,0.007003505990372919,876.97961,at_least_450,0.6116404333339347
E01000103,200.0,0,1,0.9992906964670468,0.005327059591843303,74.24595,below_450,0.13967378838969127
E01000104,200.0,0,1,0.9976080170791004,0.015315913379346255,1155.84378,at_least_450,0.6732226001275772
E01000105,200.0,0,1,0.9999948759169088,6.234694311306628e-05,981.07857,at_least_450,0.7051713389393037
E01000106,200.0,0,1,0.9950012324259512,0.02864754246233841,470.59413,at_least_450,0.4615112036498124
E01000108,200.0,0,1,0.9988861108121765,0.007907795420028504,84.88645,below_450,0.11202536979037495
E01000110,200.0,2,0,0.9999762568858016,0.00025174006471482727,449.95845,below_450,0.4555167087901627
E01000111,200.0,0,1,0.7678492060343843,0.4932241736008166,956.5851700000001,at_least_450,0.6830690628483714
E01000112,200.0,2,0,0.997547639463621,0.015646820236153523,1749.22865,at_least_450,0.7869982791058464
E01000113,200.0,1,2,1.0,4.74711271452927e-16,2953.30215,at_least_450,0.8518595397930682
E01000114,200.0,2,0,0.9999621723206894,0.0003850733646176038,2011.63745,at_least_450,0.8097630334151802
E01000117,200.0,0,1,0.9974323871847002,0.016274673364573864,93.97646,below_450,0.1276832300284929
E01000118,200.0,0,1,0.9999622198627844,0.00038459616149802666,1245.77555,at_least_450,0.6875279076637467
E01000120,200.0,0,1,0.9998775605244381,0.0011153772419676576,384.81483000000003,below_450,0.48152034825241247
E01000121,200.0,0,1,0.9999358023078613,0.0006225407709755902,159.61935,below_450,0.20719913920853736
E01000123,200.0,0,1,0.9982908985408673,0.011466894717307545,183.53364,below_450,0.19902312860764984
E01000124,200.0,0,1,0.9999970495954681,3.688302559793295e-05,347.31354,below_450,0.42386846686645946
E01000126,200.0,2,0,0.9999992433217265,1.0396398263814729e-05,689.69366,at_least_450,0.5572511753265643
E01000127,200.0,2,0,0.998882534331396,0.007930039808999303,407.94238,below_450,0.4292668424638939
E01000128,200.0,0,1,0.9986679419176552,0.009239626969394033,175.85193,below_450,0.2191245152032162
E01000129,200.0,0,1,0.9999988381026057,1.5537087451200663e-05,8335.30012,at_least_450,0.9538515308172912
E01000130,200.0,2,0,0.9980877550350836,0.012634183886262394,1070.64712,at_least_450,0.644239387189537
E01000131,200.0,0,1,0.9999972391351575,3.47189416297579e-05,673.35157,at_least_450,0.624853451345434
E01000133,200.0,0,1,0.9976297192321406,0.015196642363644201,676.92957,at_least_450,0.4721938108548989
E01000134,200.0,0,1,0.9996771646523588,0.002655943936520972,198.29953,below_450,0.19772146477768576
E01000135,200.0,0,1,0.8863443618190849,0.3223077446475948,351.19986,below_450,0.3160943983959405
E01000136,200.0,0,1,0.999999705790217,4.299591665168785e-06,672.60646,at_least_450,0.6266783491455274
E01000138,200.0,2,0,0.9999780983881906,0.00023414507205157098,806.34834,at_least_450,0.5747910900789556
E01000139,200.0,0,1,0.995604796895972,0.0257045816452378,3278.256,at_least_450,0.8504051734737884
E01000140,200.0,0,1,0.9889345879955996,0.05538060795861529,2788.01492,at_least_450,0.8419774961416435
E01000141,200.0,0,1,0.9997787054554382,0.002036087940673959,13337.33686,at_least_450,0.9668522481123548
E01000143,200.0,0,1,0.9999789216476036,0.0002309470638046757,892.29094,at_least_450,0.6264809958479814
E01000144,200.0,0,1,0.9999938691873137,7.257875413252251e-05,1412.7100599999999,at_least_450,0.7469448877723985
E01000146,200.0,0,1,0.9998047635638536,0.0016955939256818537,12464.71686,at_least_450,0.9621664924525075
E01000150,200.0,2,0,0.9999935927989498,7.557266188361659e-05,1173.64326,at_least_450,0.7031711884182622
E01000151,200.0,2,0,0.9779668101645301,0.09634864021575455,1243.1433299999999,at_least_450,0.7026074265616921
E01000152,200.0,0,1,0.9999977304581936,2.8913397922382872e-05,163.56078,below_450,0.20016934014730398
E01000154,200.0,0,1,0.9998131778997875,0.0016312675430025804,1383.21973,at_least_450,0.7455848800076528
E01000156,200.0,0,1,0.9999959401685021,4.957182505419149e-05,2350.38875,at_least_450,0.7813493295831536
E01000159,200.0,0,1,0.9999073357553667,0.0008676301117005952,68.4619,below_450,0.14482061030219218
E01000160,200.0,0,1,0.9999911129402062,0.00010217590893463177,748.78141,at_least_450,0.6359608634629718
E01000161,200.0,0,1,0.9998504840600847,0.0013348292547958034,1132.46133,at_least_450,0.6759255598418362
E01000162,200.0,0,1,0.9999997327090357,3.92560862949813e-06,2737.34542,at_least_450,0.8473874625992455
E01000164,200.0,0,1,0.9999799628158473,0.0002155449664612677,3036.6691,at_least_450,0.8480527865834986
E01000167,200.0,0,1,0.9999968103665248,3.964671545089301e-05,99.6601,below_450,0.14432887274826936
E01000170,200.0,0,1,0.999840249357735,0.0014165755006318983,479.61152,at_least_450,0.4744331571081431
E01000171,200.0,0,1,0.9999998962964067,1.6126332448494624e-06,1963.27381,at_least_450,0.8219584374257038
E01000172,200.0,0,1,0.9998851594769348,0.0010528402883705104,138.08132,below_450,0.20382362113596691
E01000173,200.0,0,1,0.9994872629994727,0.004002296082646167,128.67479,below_450,0.21700223275728317
E01000174,200.0,0,1,0.9999658868516296,0.0003504374683165459,808.55397,at_least_450,0.6084511665287142
