K,cluster,metric,value
4,0,post_midnight_persistence,0.0970746571123974
4,0,post_midnight_persistence,0.4152928339065648
4,0,post_midnight_persistence,0.5263657927432182
4,0,post_midnight_persistence,0.7986504575083214
4,0,post_midnight_persistence,0.1731125432235298
4,0,post_midnight_persistence,0.2027472545799958
4,0,post_midnight_persistence,0.1752084527213416
4,0,post_midnight_persistence,0.7496589341569386
4,0,post_midnight_persistence,0.8441232550119129
4,0,post_midnight_persistence,0.2207930812701441
4,0,post_midnight_persistence,0.5660006119379568
4,0,post_midnight_persistence,0.6143155079844986
4,0,post_midnight_persistence,0.2587134099908962
4,0,post_midnight_persistence,0.3028133270499544
4,0,post_midnight_persistence,0.2214641545586828
4,0,post_midnight_persistence,0.6373730074710111
4,0,post_midnight_persistence,0.1802328565831204
4,0,post_midnight_persistence,0.3263037940819365
4,0,post_midnight_persistence,0.5585272896956635
4,0,post_midnight_persistence,0.5008283616882179
4,0,post_midnight_persistence,0.4230826442761021
4,0,post_midnight_persistence,0.0846425425551973
4,0,post_midnight_persistence,0.3595605546064859
4,0,post_midnight_persistence,0.2336360154020468
4,0,post_midnight_persistence,0.1672221363832735
4,0,post_midnight_persistence,0.5032893188411641
4,0,post_midnight_persistence,0.1829658019986203
4,0,post_midnight_persistence,0.2267226875463615
4,0,post_midnight_persistence,0.2687398757439712
4,0,post_midnight_persistence,0.403691972137788
4,0,post_midnight_persistence,0.2040302725423738
4,0,post_midnight_persistence,0.2801540632663583
4,0,post_midnight_persistence,0.2567175847414934
4,0,post_midnight_persistence,0.4123692903636234
4,0,post_midnight_persistence,0.5442031909384097
4,0,post_midnight_persistence,0.4870056161020339
4,0,post_midnight_persistence,0.2705896036183253
4,0,post_midnight_persistence,0.6018794102686486
4,0,post_midnight_persistence,0.3656839138864766
4,0,post_midnight_persistence,0.2759391577828493
4,0,post_midnight_persistence,0.312220441892341
4,0,post_midnight_persistence,0.206015875533002
4,0,post_midnight_persistence,1.3749838397541714
4,0,post_midnight_persistence,0.1619342949984183
4,0,post_midnight_persistence,0.3479945094375012
4,0,post_midnight_persistence,0.1635054563756383
4,0,post_midnight_persistence,0.6636157822171881
4,0,post_midnight_persistence,0.2479140841106628
4,0,post_midnight_persistence,0.2139568735928838
4,0,post_midnight_persistence,0.1904324466882653
4,0,post_midnight_persistence,0.2996857063183118
4,0,post_midnight_persistence,0.1817216977445652
4,0,post_midnight_persistence,0.6228448658304764
4,0,post_midnight_persistence,0.2219798210101115
4,0,weekend_ratio,0.9209520651246086
4,0,weekend_ratio,0.7703795520043313
4,0,weekend_ratio,0.9961634439962151
4,0,weekend_ratio,0.9124974203580146
4,0,weekend_ratio,0.7688580178944068
4,0,weekend_ratio,0.889796253632652
4,0,weekend_ratio,0.7720079369673642
4,0,weekend_ratio,0.8100937542486439
4,0,weekend_ratio,0.7988666735264145
4,0,weekend_ratio,0.7630790404037258
4,0,weekend_ratio,0.6737164543883613
4,0,weekend_ratio,0.6847437416036767
4,0,weekend_ratio,0.8115082854230511
4,0,weekend_ratio,0.6898172232095687
4,0,weekend_ratio,0.882547891237721
4,0,weekend_ratio,0.8108093140473516
4,0,weekend_ratio,0.981327124640907
4,0,weekend_ratio,0.788782355741242
4,0,weekend_ratio,0.8618673459307437
4,0,weekend_ratio,0.7016303161163541
4,0,weekend_ratio,0.8042082180773831
4,0,weekend_ratio,0.8331370647410967
4,0,weekend_ratio,0.6732683329753073
4,0,weekend_ratio,0.703066081300188
4,0,weekend_ratio,0.7794930617052358
4,0,weekend_ratio,0.6526858543277932
4,0,weekend_ratio,0.7931433034153197
4,0,weekend_ratio,0.9125767396490024
4,0,weekend_ratio,0.7665898581207335
4,0,weekend_ratio,0.6495450310335978
4,0,weekend_ratio,0.6790233926166852
4,0,weekend_ratio,0.8293398261032585
4,0,weekend_ratio,0.819400862393182
4,0,weekend_ratio,0.8236863118135029
4,0,weekend_ratio,0.7959309352670703
4,0,weekend_ratio,0.8372279412439936
4,0,weekend_ratio,0.5985132367495529
4,0,weekend_ratio,0.582770306059272
4,0,weekend_ratio,0.8289118540765692
4,0,weekend_ratio,0.6754627373785782
4,0,weekend_ratio,0.7615655836516191
4,0,weekend_ratio,0.7796344308884996
4,0,weekend_ratio,0.8174413015039665
4,0,weekend_ratio,0.9611624627435944
4,0,weekend_ratio,0.8692268911490961
4,0,weekend_ratio,0.8130381107728899
4,0,weekend_ratio,0.9225559564853842
4,0,weekend_ratio,0.7877789669573079
4,0,weekend_ratio,0.7704941990858545
4,0,weekend_ratio,0.79988976295743
4,0,weekend_ratio,0.7006004711587677
4,0,weekend_ratio,0.7863630754198517
4,0,weekend_ratio,0.9761853889015228
4,0,weekend_ratio,0.8623247583657503
4,0,weekend_ratio,0.7758871926115518
4,0,weekend_ratio,0.8421313271490073
4,0,weekend_ratio,0.7092734584418612
4,0,weekend_ratio,0.7428041172580102
4,0,weekend_ratio,0.7617908181288122
4,0,weekend_ratio,0.7856295700525814
4,0,weekend_ratio,0.6901660183302717
4,0,weekend_ratio,1.1755804497435252
4,0,weekend_ratio,1.293075391889437
4,0,weekend_ratio,0.9648861861742172
4,0,weekend_ratio,0.9180868447702052
4,0,weekend_ratio,0.7999997825212314
4,0,weekend_ratio,0.7026621941025807
4,0,weekend_ratio,0.8838135228406452
4,0,weekend_ratio,0.9221922427340964
4,0,weekend_ratio,0.8276901555074856
4,0,weekend_ratio,0.847344188545219
4,0,weekend_ratio,0.8920423509342572
4,0,weekend_ratio,0.7472909443020375
4,0,weekend_ratio,0.6704038521174248
4,0,weekend_ratio,0.8552819126617438
4,0,weekend_ratio,0.8982343048762841
4,0,weekend_ratio,0.8462277337821901
4,0,weekend_ratio,0.7749881364760463
4,0,weekend_ratio,0.7569324306288024
4,0,weekend_ratio,0.811640465762007
4,0,weekend_ratio,0.8833810541966443
4,0,weekend_ratio,0.5626685915565564
4,0,weekend_ratio,0.7898698264106998
4,0,weekend_ratio,0.8040938753520551
4,0,weekend_ratio,0.8241853984585136
4,0,weekend_ratio,0.75385839905514
4,0,weekend_ratio,0.8531074002226545
4,0,weekend_ratio,0.8208954448446889
4,0,weekend_ratio,0.7853837275382495
4,0,weekend_ratio,0.9038300254687116
4,0,weekend_ratio,0.8410852171717257
4,0,weekend_ratio,0.8627557250654462
4,0,weekend_ratio,1.039128993380808
4,0,weekend_ratio,1.0004161423207287
4,0,weekend_ratio,0.8619102057105757
4,0,weekend_ratio,0.8920421766041612
4,0,weekend_ratio,0.7492994901376967
4,0,weekend_ratio,0.9627730926860416
4,0,weekend_ratio,0.482034751307434
4,0,weekend_ratio,1.197891075149856
4,0,weekend_ratio,0.7824871226609362
4,0,weekend_ratio,0.5992839306905657
4,0,weekend_ratio,1.0520540759469523
4,0,weekend_ratio,0.8599046420861509
4,0,weekend_ratio,0.7934692244081593
4,0,weekend_ratio,0.9240678415930328
4,0,weekend_ratio,1.2083813016070128
4,0,weekend_ratio,0.9244085987522936
4,0,weekend_ratio,0.9730606758264488
4,0,weekend_ratio,0.9430202818341218
4,0,weekend_ratio,0.7005558369470489
4,0,weekend_ratio,0.7214588912860668
4,0,weekend_ratio,0.8949478191175604
4,0,weekend_ratio,0.8639419004069806
4,0,weekend_ratio,1.3073998030087386
4,0,weekend_ratio,0.8820514197586407
4,0,weekend_ratio,0.8063113494942813
4,0,weekend_ratio,0.6333341002875097
4,0,weekend_ratio,0.7761154584955902
4,0,weekend_ratio,0.8123561927311752
4,0,weekend_ratio,0.6544140235019491
4,0,weekend_ratio,0.8443872126206212
4,0,weekend_ratio,0.8244355757812982
4,0,weekend_ratio,1.2049159121403967
4,0,weekend_ratio,0.9329624965639256
4,0,weekend_ratio,0.7908037670654658
4,0,weekend_ratio,0.768207831628865
4,0,weekend_ratio,0.7819452050254762
4,0,weekend_ratio,0.9217467954190376
4,0,weekend_ratio,0.7910198732470585
4,0,weekend_ratio,0.6354600136746243
4,0,weekend_ratio,0.7251066550048701
4,0,weekend_ratio,0.8669520631815538
4,0,weekend_ratio,0.946728562621652
4,0,weekend_ratio,0.9747140332293598
4,0,weekend_ratio,1.0805454837127668
4,0,weekend_ratio,0.963288570502322
4,0,weekend_ratio,2.0370844108801207
4,0,weekend_ratio,1.869014525210472
4,0,weekend_ratio,1.0440787602498236
4,0,weekend_ratio,1.1130074509322798
4,0,weekend_ratio,1.204077781145073
4,0,weekend_ratio,1.984484554320524
4,0,weekend_ratio,0.9160866160193982
4,0,weekend_ratio,1.0271686875714456
4,0,weekend_ratio,1.1125230631625511
4,0,weekend_ratio,0.9812526888678376
4,0,weekend_ratio,1.0583585754767564
4,0,weekend_ratio,0.9845841563139812
4,0,weekend_ratio,0.9439177401197631
4,0,weekend_ratio,0.8081815148024684
4,0,weekend_ratio,0.7774889009672025
4,0,weekend_ratio,0.6294389041874865
4,0,weekend_ratio,0.8461324340288459
4,0,weekend_ratio,0.8057250428979634
4,0,weekend_ratio,0.7913732827572975
4,0,weekend_ratio,0.7607650592642299
4,0,weekend_ratio,0.7966672905101706
4,0,weekend_ratio,0.7911166186731411
4,0,weekend_ratio,0.6967348346869673
4,0,weekend_ratio,0.967019399343024
4,0,weekend_ratio,0.9687254189186036
4,0,weekend_ratio,1.140425865806043
4,0,weekend_ratio,0.9336851171771176
4,0,weekend_ratio,0.9520658524188153
4,0,weekend_ratio,0.8935959380692198
4,0,weekend_ratio,0.8502709935943463
4,0,weekend_ratio,0.5353880102057655
4,0,weekend_ratio,0.6744901699561427
4,0,weekend_ratio,1.1203660405642752
4,0,weekend_ratio,0.9101254759096706
4,0,weekend_ratio,0.8760015568944627
4,0,weekend_ratio,0.7995112028562416
4,0,weekend_ratio,0.9911424440140764
4,0,weekend_ratio,0.9254067506915088
4,0,weekend_ratio,0.6029861326614302
4,0,weekend_ratio,0.8740557678818893
4,0,weekend_ratio,0.94878246534058
4,0,weekend_ratio,0.7450026967660254
4,0,weekend_ratio,0.912714641771141
4,0,weekend_ratio,0.7708144148405072
4,0,weekend_ratio,0.5832355586134401
4,0,weekend_ratio,1.145107464604151
4,0,weekend_ratio,1.3338987135647036
4,0,weekend_ratio,0.8442276482365241
4,0,weekend_ratio,1.0409181419332982
4,0,weekend_ratio,0.6688104721913203
4,0,weekend_ratio,1.278600929730999
4,0,weekend_ratio,0.925121745848058
4,0,weekend_ratio,1.0718053095151785
4,0,weekend_ratio,0.9388581166627123
4,0,weekend_ratio,0.6084006875350885
4,0,weekend_ratio,0.9013570657791266
4,0,weekend_ratio,0.7750103616228448
4,0,weekend_ratio,0.90167701054636
4,0,weekend_ratio,0.856141786878121
4,0,weekend_ratio,0.9447367172811432
4,0,weekend_ratio,0.8625934764062897
4,0,weekend_ratio,0.6276836582527276
4,0,weekend_ratio,0.7927244699694532
4,0,weekend_ratio,0.8060644570233966
4,0,weekend_ratio,0.856671926104161
4,0,weekend_ratio,1.291080473899693
4,0,weekend_ratio,0.9173033894511496
4,0,weekend_ratio,1.0079386475614809
4,0,weekend_ratio,1.0172229475388104
4,0,weekend_ratio,1.1483594326413384
4,0,weekend_ratio,0.962857004150598
4,0,weekend_ratio,1.0604221843766213
4,0,weekend_ratio,1.0411658216882087
4,0,weekend_ratio,0.7232529731866398
4,0,weekend_ratio,0.491356104330405
4,0,weekend_ratio,0.7903955585101196
4,0,weekend_ratio,0.701353314062259
4,0,weekend_ratio,0.8337118224227347
4,0,weekend_ratio,0.7971023867180926
4,0,weekend_ratio,0.964697645242435
4,0,weekend_ratio,1.5971275674972882
4,0,weekend_ratio,1.9106741047799576
4,0,weekend_ratio,1.658249044055119
4,0,weekend_ratio,0.9726514396451216
4,0,weekend_ratio,0.9859437309838792
4,0,weekend_ratio,0.8992925354423208
4,0,weekend_ratio,0.8148880974882525
4,1,log_total_activity,7.878682961589385
4,1,log_total_activity,9.423927123001912
4,1,log_total_activity,10.35725911832279
4,1,log_total_activity,7.930726948772826
4,1,log_total_activity,6.939538111089153
4,1,log_total_activity,7.352676944225077
4,1,log_total_activity,7.8357574316639855
4,1,log_total_activity,8.37138908648571
4,1,log_total_activity,7.374823479068246
4,1,log_total_activity,7.623332636705641
4,1,log_total_activity,7.805028666025112
4,1,log_total_activity,7.664525738535811
4,1,log_total_activity,8.21851067803198
4,1,log_total_activity,8.313036155057342
4,1,log_total_activity,7.487792415931241
4,1,log_total_activity,7.550114327012476
4,1,log_total_activity,7.976674636947216
4,1,log_total_activity,7.136471744721833
4,1,log_total_activity,6.777623370130829
4,1,log_total_activity,7.467501715525516
4,1,log_total_activity,7.607201305097153
4,1,log_total_activity,6.537696396959126
4,1,log_total_activity,9.02837476622414
4,1,log_total_activity,6.976952108334936
4,1,log_total_activity,8.095371846380248
4,1,log_total_activity,7.933443737200846
4,1,log_total_activity,9.498397638533852
4,1,log_total_activity,7.2539727759260435
4,1,log_total_activity,9.430737504131548
4,1,log_total_activity,7.068719771969226
4,1,log_total_activity,7.126202483703952
4,1,log_total_activity,7.232891888026739
4,1,log_total_activity,7.762761390038424
4,1,log_total_activity,7.033031353794395
4,1,log_total_activity,7.915109155670572
4,1,log_total_activity,8.018845756881136
4,1,log_total_activity,7.582877893657404
4,1,log_total_activity,7.488570001835535
4,1,log_total_activity,9.549928662227078
4,1,log_total_activity,8.045969970771157
4,1,log_total_activity,8.07141096131823
4,1,log_total_activity,7.490014786139895
4,1,log_total_activity,8.495554988962283
4,1,log_total_activity,8.339517238276251
4,1,log_total_activity,9.365850756699912
4,1,log_total_activity,7.648947774951966
4,1,log_total_activity,7.079596255865737
4,1,log_total_activity,8.536757180436647
4,1,log_total_activity,9.16063708548743
4,1,log_total_activity,7.391806126208121
4,1,log_total_activity,7.944298865109301
4,1,log_total_activity,7.440421369884586
4,1,log_total_activity,8.836654385782296
4,1,log_total_activity,7.441887431265208
4,1,log_total_activity,8.457691088339837
4,1,log_total_activity,7.78685989019527
4,1,log_total_activity,7.766434241089603
4,1,log_total_activity,7.865409081368528
4,1,log_total_activity,8.46611931085045
4,1,log_total_activity,7.61491013732874
4,1,log_total_activity,8.115807373677919
4,1,log_total_activity,7.327825846199423
4,1,log_total_activity,7.507476092248249
4,1,log_total_activity,8.87064410394651
4,1,log_total_activity,7.399810255257567
4,1,log_total_activity,7.982335899754467
4,1,log_total_activity,7.11381098919118
4,1,log_total_activity,9.34079182771072
4,1,log_total_activity,8.453185234571203
4,1,log_total_activity,9.379841454910943
4,1,log_total_activity,7.144577828743294
4,1,log_total_activity,7.475760208036515
4,1,log_total_activity,8.171164980764981
4,1,log_total_activity,6.505521678923042
4,1,log_total_activity,8.334369131588778
4,1,log_total_activity,8.262588910643016
4,1,log_total_activity,7.203975856922591
4,1,log_total_activity,7.979408601736885
4,1,log_total_activity,7.104585745650054
4,1,log_total_activity,7.181682799799996
4,1,log_total_activity,7.973080792478001
4,1,log_total_activity,8.310613267693615
4,1,log_total_activity,7.88105661443951
4,1,log_total_activity,8.29008348027808
4,1,log_total_activity,8.935883756342157
4,1,log_total_activity,7.145152916397646
4,1,log_total_activity,8.097735477820128
4,1,log_total_activity,7.867719105126246
4,1,log_total_activity,6.9917289977895365
4,1,log_total_activity,8.100023367601363
4,1,log_total_activity,8.128566315240422
4,1,log_total_activity,7.733843343475661
4,1,log_total_activity,8.357454968638072
4,1,log_total_activity,7.448204598029704
4,1,log_total_activity,7.840920472905033
4,1,log_total_activity,8.169640957304702
4,1,log_total_activity,8.207226550839696
4,1,log_total_activity,7.893050478542674
4,1,log_total_activity,7.50932207688852
4,1,log_total_activity,8.160767447853084
4,1,log_total_activity,8.899571427475703
4,1,log_total_activity,8.079143610799264
4,1,log_total_activity,7.409060426494232
4,1,log_total_activity,8.050310941593189
4,1,log_total_activity,8.138690900447584
4,1,log_total_activity,8.087287834771216
4,1,log_total_activity,9.152005786835518
4,1,log_total_activity,7.616377176105351
4,1,log_total_activity,8.173272217302404
4,1,log_total_activity,8.294824507314873
4,1,log_total_activity,7.353831344943885
4,1,log_total_activity,7.457742598775317
4,1,log_total_activity,7.59220988333382
4,1,log_total_activity,7.398513551575674
4,1,log_total_activity,7.976273503114729
4,1,log_total_activity,9.183967147748875
4,1,log_total_activity,7.386084597044772
4,1,log_total_activity,8.280295144229832
4,1,log_total_activity,8.946356358523277
4,1,log_total_activity,8.125147341953138
4,1,log_total_activity,8.204900870515399
4,1,log_total_activity,7.123949717040781
4,1,log_total_activity,7.777220992522328
4,1,log_total_activity,7.206809290135522
4,1,log_total_activity,7.7130875849836755
4,1,log_total_activity,10.130024572716348
4,1,log_total_activity,8.207831533844502
4,1,log_total_activity,7.964394243938157
4,1,log_total_activity,8.741097579620641
4,1,log_total_activity,8.839567432373832
4,1,log_total_activity,9.11380177297385
4,1,log_total_activity,8.164330269622731
4,1,log_total_activity,7.041303775210392
4,1,log_total_activity,8.864276560315238
4,1,log_total_activity,6.793983319443627
4,1,log_total_activity,7.653140933356793
4,1,log_total_activity,6.799357277052367
4,1,log_total_activity,8.44603020407313
4,1,log_total_activity,7.208010778563939
4,1,log_total_activity,7.087502433176888
4,1,log_total_activity,7.570847495082419
4,1,log_total_activity,7.64862991638091
4,1,log_total_activity,7.749705934229949
4,1,log_total_activity,6.6510757427852525
4,1,log_total_activity,7.001840791005091
4,1,log_total_activity,9.048004960931983
4,1,log_total_activity,8.609570427068999
4,1,log_total_activity,6.732748750015241
4,1,log_total_activity,7.835268451047048
4,1,log_total_activity,6.926675409149111
4,1,log_total_activity,7.117333953957172
4,1,log_total_activity,7.102586668835181
4,1,log_total_activity,10.089907311466217
4,1,log_total_activity,8.404082840992439
4,1,log_total_activity,7.524403777301604
4,1,log_total_activity,8.592520005337603
4,1,log_total_activity,9.861462098732494
4,1,log_total_activity,7.381678902501138
4,1,log_total_activity,7.560474137522639
4,1,log_total_activity,6.966206510106906
4,1,log_total_activity,7.856407301872642
4,1,log_total_activity,7.253431478884614
4,1,log_total_activity,8.509009627211318
4,1,log_total_activity,7.534177817248664
4,1,log_total_activity,6.662468273523078
4,1,log_total_activity,7.094142559508819
4,1,log_total_activity,6.869004190737813
4,1,log_total_activity,7.916777202473079
4,1,log_total_activity,6.687076500119146
4,1,log_total_activity,7.13233600506577
4,1,log_total_activity,7.52927582094778
4,1,log_total_activity,10.14066082109668
4,1,log_total_activity,6.964514500933382
4,1,log_total_activity,7.20533700278508
4,1,log_total_activity,7.770464331691368
4,1,log_total_activity,7.628028041767425
4,1,log_total_activity,7.483797373400985
4,1,log_total_activity,8.553018116556064
4,1,log_total_activity,8.542264155837161
4,1,log_total_activity,8.396962284165326
4,1,log_total_activity,9.32199804584948
4,1,log_total_activity,7.663230007027769
4,1,log_total_activity,9.19736302022445
4,1,log_total_activity,8.702726491702611
4,1,log_total_activity,8.747959406667652
4,1,log_total_activity,7.031038838979227
4,1,log_total_activity,8.374539955276687
4,1,log_total_activity,7.661683008024852
4,1,log_total_activity,8.376242238948656
4,1,log_total_activity,8.235994491079946
4,1,log_total_activity,8.103626420285051
4,1,log_total_activity,7.964217378970511
4,1,log_total_activity,7.425167195425924
4,1,log_total_activity,6.878148800604103
4,1,log_total_activity,7.182516315728302
4,1,log_total_activity,6.709277900884391
4,1,log_total_activity,7.298181453765608
4,1,log_total_activity,8.324378102389955
4,1,log_total_activity,9.04498801564259
4,1,log_total_activity,8.012536537036942
4,1,log_total_activity,7.643295769299692
4,1,log_total_activity,7.395104211176088
4,1,log_total_activity,6.535399603906502
4,1,log_total_activity,8.013975523620742
4,1,log_total_activity,7.512210498434455
4,1,log_total_activity,7.63517341881171
4,1,log_total_activity,7.838333989803853
4,1,log_total_activity,7.461320921643058
4,1,log_total_activity,6.427575132184951
4,1,log_total_activity,7.048210676513855
4,1,log_total_activity,8.989153235633543
4,1,log_total_activity,7.10608390302584
4,1,log_total_activity,7.483684308058589
4,1,log_total_activity,7.30124350977829
4,1,log_total_activity,7.053112278920381
4,1,log_total_activity,7.781153962752759
4,1,log_total_activity,8.510076062633031
4,1,log_total_activity,7.713115281433581
4,1,log_total_activity,6.622108054821606
4,1,log_total_activity,7.446197742931452
4,1,log_total_activity,8.842089613215018
4,1,log_total_activity,7.78462506773833
4,1,log_total_activity,7.463441200813492
4,1,log_total_activity,7.236292120617078
4,1,log_total_activity,8.234294155320303
4,1,log_total_activity,7.593337497233899
4,1,log_total_activity,6.47196858793919
4,1,log_total_activity,8.06314645114433
4,1,log_total_activity,8.46005558700683
4,1,log_total_activity,7.438434099353894
4,1,log_total_activity,9.157628543523703
4,1,log_total_activity,7.310608499078569
4,1,log_total_activity,7.444117313387116
4,1,log_total_activity,8.006957377011837
4,1,log_total_activity,10.154209469427936
4,1,log_total_activity,8.412217921541725
4,1,log_total_activity,7.317263934256792
4,1,log_total_activity,8.594811647889022
4,1,log_total_activity,8.902903464686144
4,1,log_total_activity,7.051400679658044
4,1,log_total_activity,7.431779790924534
4,1,log_total_activity,8.523324365297578
4,1,log_total_activity,7.469953130520357
4,1,log_total_activity,7.607658133502664
4,1,log_total_activity,7.130099254720977
4,1,log_total_activity,9.586701857159644
4,1,log_total_activity,8.655717629267997
4,1,log_total_activity,7.668022224526511
4,1,log_total_activity,7.039399649800384
4,1,log_total_activity,6.871108057955517
4,1,log_total_activity,7.472900397668415
4,1,log_total_activity,8.801139288293983
4,1,log_total_activity,7.400225691839273
4,1,log_total_activity,6.876311256829706
4,1,log_total_activity,7.390503333199588
4,1,log_total_activity,7.125129008844127
4,1,log_total_activity,9.087480562910836
4,1,log_total_activity,7.444463714087957
4,1,log_total_activity,7.345388545752422
4,1,log_total_activity,7.164684794225355
4,1,log_total_activity,8.639921440656337
4,1,log_total_activity,7.743091345809342
4,1,log_total_activity,8.262327707880845
4,1,log_total_activity,8.668360273309903
4,1,log_total_activity,8.736563352439415
4,1,log_total_activity,7.044188749003519
4,1,log_total_activity,8.592367991877651
4,1,log_total_activity,7.716335505022122
4,1,log_total_activity,7.33956598721525
4,1,log_total_activity,6.634071662689762
4,1,log_total_activity,9.198011810613377
4,1,log_total_activity,9.66877672688869
4,1,log_total_activity,8.818958626126431
4,1,log_total_activity,8.518720877908775
4,1,log_total_activity,9.094668355051006
4,1,log_total_activity,6.634578520615707
4,1,log_total_activity,8.205143942747258
4,1,log_total_activity,6.192297006758329
4,1,log_total_activity,8.368888384462402
4,1,log_total_activity,6.935868113986653
4,1,log_total_activity,8.355008725979122
4,1,log_total_activity,7.804213757361261
4,1,log_total_activity,6.986215334922859
4,1,log_total_activity,7.1004926688273535
4,1,log_total_activity,7.111203879762816
4,1,log_total_activity,7.625797349234037
4,1,log_total_activity,6.86426897793058
4,1,log_total_activity,10.099964900830953
4,1,log_total_activity,7.524237153272088
4,1,log_total_activity,8.468230520068298
4,1,log_total_activity,6.86924787456368
4,1,log_total_activity,6.937472146400626
4,1,log_total_activity,8.235913733083013
4,1,log_total_activity,7.385138791030984
4,1,log_total_activity,8.03557293527285
4,1,log_total_activity,7.734174544799355
4,1,log_total_activity,8.012127238853115
4,1,log_total_activity,7.731971392174073
4,1,log_total_activity,7.241565067288405
4,1,log_total_activity,7.667763126161648
4,1,log_total_activity,8.884950888538246
4,1,log_total_activity,8.15135308395692
4,1,log_total_activity,8.430547491558574
4,1,log_total_activity,8.478087808092216
4,1,log_total_activity,8.127784177576482
4,1,log_total_activity,8.487634368154692
4,1,log_total_activity,7.41129036121715
4,1,log_total_activity,7.150316457999497
4,1,log_total_activity,7.118742860970003
4,1,log_total_activity,6.782208563807044
4,1,log_total_activity,8.641611459372672
4,1,log_total_activity,7.863487938001493
4,1,log_total_activity,7.868911592487858
4,1,log_total_activity,7.392570898328074
4,1,log_total_activity,7.469840569470275
4,1,log_total_activity,9.960912400296074
4,1,log_total_activity,7.146395368310754
4,1,log_total_activity,7.070480160770283
4,1,log_total_activity,7.811322934695256
4,1,log_total_activity,7.353868452885833
4,1,log_total_activity,8.791060785845232
4,1,log_total_activity,7.437042495965802
4,1,log_total_activity,7.583394811166043
4,1,log_total_activity,7.604473251668833
4,1,log_total_activity,7.784967067173245
4,1,log_total_activity,7.883095874332596
4,1,log_total_activity,7.176062005839909
4,1,log_total_activity,9.17284217771506
4,1,log_total_activity,6.617321116335135
4,1,log_total_activity,7.291123042543228
4,1,log_total_activity,7.422616259732046
4,1,log_total_activity,9.024987257852295
4,1,log_total_activity,7.785665047094774
4,1,log_total_activity,7.705301465097187
4,1,log_total_activity,6.936649646943873
4,1,log_total_activity,7.174748390710289
4,1,log_total_activity,7.121289270014292
4,1,log_total_activity,7.687722568657845
4,1,log_total_activity,8.318028166085918
4,1,log_total_activity,7.083494209418343
4,1,log_total_activity,9.198518522463983
4,1,log_total_activity,8.361521413639174
4,1,log_total_activity,7.230182385778054
4,1,log_total_activity,7.377608646939211
4,1,log_total_activity,8.028167864941047
4,1,log_total_activity,8.065852990237339
4,1,log_total_activity,10.338181680681949
4,1,log_total_activity,7.316547678843982
4,1,log_total_activity,7.919815339780979
4,1,log_total_activity,7.358771285100552
4,1,log_total_activity,7.375033986498542
4,1,log_total_activity,7.488505473668335
4,1,log_total_activity,7.496068849489558
4,1,log_total_activity,8.569178269266422
4,1,log_total_activity,7.737188559474053
4,1,log_total_activity,8.908177181766726
4,1,log_total_activity,7.769498572744808
4,1,log_total_activity,7.409821521133299
4,1,log_total_activity,7.981734953926574
4,1,log_total_activity,8.348154046733551
4,1,log_total_activity,7.259577682366791
4,1,log_total_activity,6.620429716306527
4,1,log_total_activity,8.406529487569534
4,1,log_total_activity,7.356471531236179
4,1,log_total_activity,7.443040194462764
4,1,log_total_activity,7.656322686665939
4,1,log_total_activity,8.70326729193609
4,1,log_total_activity,7.890364879983452
4,1,log_total_activity,8.402859544023956
4,1,log_total_activity,9.224931766906154
4,1,log_total_activity,6.95094788218792
4,1,log_total_activity,7.825277867808869
4,1,log_total_activity,8.124653833702009
4,1,log_total_activity,7.719700784062699
4,1,log_total_activity,6.6453546408531325
4,1,log_total_activity,8.790540446049185
4,1,log_total_activity,7.787622943519953
4,1,log_total_activity,7.922764245728891
4,1,log_total_activity,7.348358070884217
4,1,log_total_activity,7.155711498118825
4,1,log_total_activity,7.353665997186825
4,1,log_total_activity,9.049951106075373
4,1,log_total_activity,7.536990819207009
4,1,log_total_activity,9.589951784264311
4,1,log_total_activity,8.354870254475372
4,1,log_total_activity,8.336821997826862
4,1,log_total_activity,8.677963107681698
4,1,log_total_activity,8.089581270093792
4,1,log_total_activity,7.4837031128811295
4,1,log_total_activity,8.769430184669845
4,1,log_total_activity,7.514154140676903
4,1,log_total_activity,6.990906326143864
4,1,log_total_activity,7.881747663781833
4,1,log_total_activity,7.832850695608495
4,1,log_total_activity,7.338420799183964
4,1,log_total_activity,8.108067908031563
4,1,log_total_activity,7.521859501119347
4,1,log_total_activity,8.038491423605231
4,1,log_total_activity,6.813591687594013
4,1,log_total_activity,6.998008804523555
4,1,log_total_activity,7.05240477950114
4,1,log_total_activity,7.357362062168688
4,1,log_total_activity,7.847631106961996
4,1,log_total_activity,8.374495361939061
4,1,log_total_activity,10.351738985723395
4,1,log_total_activity,6.5003048013315015
4,1,log_total_activity,7.546539827975814
4,1,log_total_activity,7.009985469279845
4,1,log_total_activity,7.134111823102391
4,1,log_total_activity,7.942885405702124
4,1,log_total_activity,8.146218074219423
4,1,log_total_activity,8.584253922855526
4,1,log_total_activity,7.312268647663314
4,1,log_total_activity,7.596811553183576
4,1,log_total_activity,6.679028947912749
4,1,log_total_activity,7.214676275761782
4,1,log_total_activity,7.698776595055527
4,1,log_total_activity,8.659346945909537
4,1,log_total_activity,7.578748768660557
4,1,log_total_activity,10.53172127527853
4,1,log_total_activity,8.4879460243714
4,1,log_total_activity,6.731741621493849
4,1,log_total_activity,8.274349326971576
4,1,log_total_activity,7.578019254735679
