lsoa,tot_boardings,tot_alightings,total_activity
E01000533,1336.1337399999995,1665.88685,3002.0205899999996
E01000535,490.55827999999974,1030.1957899999998,1520.7540699999995
E01000536,9.71318,2.6997,12.41288
E01000541,976.4410999999999,2268.3879800000004,3244.8290800000004
E01000543,4258.61858,3275.4892999999975,7534.107879999998
E01000544,208.30287999999982,163.0295899999999,371.3324699999997
E01000545,1130.3762700000004,927.1776099999996,2057.55388
E01000546,80.18369000000003,68.0612,148.24489000000003
E01000547,102.48922999999999,220.91003000000018,323.39926000000014
E01000548,4245.94846,3389.1943299999994,7635.142789999999
E01000549,16.4589,14.144309999999995,30.603209999999997
E01000550,2778.996730000001,3787.4306200000015,6566.427350000003
E01000551,279.00660999999997,295.23771,574.24432
E01000552,299.91370999999987,552.54488,852.45859
E01000553,1273.5371300000002,1686.2266699999998,2959.7637999999997
E01000554,166.63457000000002,306.44163000000003,473.0762000000001
E01000555,147.18739999999994,193.29998000000003,340.48738
E01000556,2439.5828,3902.279250000001,6341.862050000002
E01000557,447.3408199999999,493.4729299999998,940.8137499999997
E01000558,301.15249000000006,1156.7587999999998,1457.91129
E01000559,959.8391900000001,780.4089300000002,1740.2481200000002
E01000561,242.22461000000004,619.0440500000001,861.2686600000002
E01000562,41.910680000000006,36.22295,78.13363000000001
E01000563,226.29391999999996,271.63831000000016,497.9322300000001
E01000564,708.7979999999997,1013.6145100000001,1722.4125099999997
E01000565,703.82502,1280.8583200000007,1984.6833400000007
E01000567,55.151509999999995,50.87919,106.0307
E01000568,2819.4040600000003,2286.144749999999,5105.548809999999
E01000571,580.0859600000001,911.2604900000005,1491.3464500000005
E01000572,28.996099999999995,46.75189999999999,75.74799999999999
E01000573,2.6804799999999993,7.42988,10.11036
E01000574,115.33485999999999,168.32200999999998,283.65686999999997
E01000575,752.8018699999996,803.1320299999998,1555.9338999999993
E01000576,238.25912999999994,431.6429400000001,669.9020700000001
E01000577,378.6465999999998,319.9861700000001,698.6327699999999
E01000578,1026.9899999999998,759.0076599999996,1785.9976599999995
E01000580,196.41439000000008,344.26100000000014,540.6753900000002
E01000581,1147.55844,1113.7522800000006,2261.3107200000004
E01000583,1328.6881199999996,1616.3537300000005,2945.04185
E01000584,10.785649999999997,19.76296,30.548609999999996
E01000586,4053.88197,4840.760389999998,8894.642359999998
E01000587,73.78715999999999,118.87019000000001,192.65735
E01000589,294.00256000000013,376.2175400000002,670.2201000000003
E01000590,157.35550999999992,206.85368000000005,364.20919
E01000591,1197.7524199999998,930.70397,2128.45639
E01000592,1037.2828400000003,859.3230599999997,1896.6059
E01000594,2202.30536,1724.9378200000003,3927.2431800000004
E01000595,355.19655,624.4443999999999,979.6409499999999
E01000596,456.7988699999998,315.8874100000002,772.68628
E01000599,266.65581000000043,315.60699,582.2628000000004
E01000601,1708.93762,1783.4464600000003,3492.3840800000003
E01000602,345.8334200000001,590.2964399999998,936.12986
E01000603,95.62097000000001,98.47544000000002,194.09641000000005
E01000604,96.80787000000004,245.44040999999996,342.24828
E01000605,368.19004,402.39637999999997,770.58642
E01000606,123.62946000000001,251.76931999999994,375.39877999999993
E01000608,3332.63893,4382.649220000004,7715.288150000004
E01000609,28.89435,120.54915000000001,149.4435
E01000611,256.08617000000004,0.0,256.08617000000004
E01000612,644.2376800000001,1874.2061300000003,2518.44381
E01000615,366.9227699999998,272.1403299999999,639.0630999999996
E01000616,761.9217100000004,883.4143899999995,1645.3361
E01000620,1502.4746299999995,2149.3045899999984,3651.7792199999976
E01000621,1713.2700100000002,1972.46795,3685.7379600000004
E01000622,0.8190999999999999,9.08953,9.90863
