lsoa,tot_boardings,tot_alightings,total_activity
E01000095,1279.6635099999999,1130.8361200000002,2410.4996300000003
E01000096,327.52171999999996,362.32410000000016,689.8458200000001
E01000097,202.56664999999998,346.94032000000004,549.50697
E01000098,132.42029,211.21983999999995,343.64012999999994
E01000099,420.79344999999984,556.4435899999999,977.2370399999998
E01000101,305.23526000000004,46.62993999999999,351.8652
E01000102,197.01235000000003,280.3919900000001,477.4043400000001
E01000103,32.46995999999999,41.77598999999999,74.24595
E01000104,412.0374300000001,743.80635,1155.8437800000002
E01000105,1957.61125,1645.99717,3603.60842
E01000106,100.77206999999999,270.76753,371.5396
E01000108,59.65478999999999,25.23166,84.88645
E01000110,167.32072999999997,282.63771999999994,449.9584499999999
E01000111,535.43765,580.46856,1115.90621
E01000112,1244.59543,1122.5326499999999,2367.12808
E01000113,1035.43139,739.92529,1775.3566799999999
E01000114,534.68609,1636.9064600000004,2171.5925500000003
E01000115,26.315820000000002,28.737860000000005,55.05368000000001
E01000116,7.404159999999999,10.42255,17.82671
E01000117,96.48759,213.25933,309.74692
E01000118,344.98287000000005,645.5727999999999,990.55567
E01000120,199.07162999999997,185.7432,384.81483
E01000121,52.27015999999999,107.34919,159.61935
E01000123,43.91362999999999,129.51245,173.42607999999998
E01000124,183.86411999999996,310.32445999999993,494.1885799999999
E01000126,251.72338999999994,437.97027,689.6936599999999
E01000127,150.42646000000002,257.51592000000005,407.94238000000007
E01000128,56.122780000000006,119.72914999999999,175.85192999999998
E01000129,3587.4814600000013,3039.6371,6627.118560000001
E01000130,362.1757799999999,708.4713400000002,1070.64712
E01000131,149.99448,162.87973999999997,312.87422
E01000133,178.92696999999993,498.0025999999999,676.9295699999998
E01000134,152.72768,235.33863,388.06631
E01000135,167.77637,183.21079000000003,350.98716
E01000136,304.48401999999993,292.87073999999996,597.3547599999999
E01000137,55.20688,110.23362999999999,165.44051
E01000138,217.39237999999997,548.1151200000002,765.5075000000002
E01000139,1208.20588,1995.0980599999996,3203.30394
E01000140,792.93799,1587.56207,2380.50006
E01000141,4557.26193,5196.50583,9753.767759999999
E01000143,179.02572999999998,268.27553000000006,447.30126000000007
E01000144,2882.8178600000006,1029.3629500000002,3912.1808100000007
E01000145,192.87285,253.47424999999998,446.34709999999995
E01000146,7410.396309999999,6113.990259999999,13524.386569999999
E01000147,17.88636,31.19761,49.08397
E01000150,189.51706000000004,326.89519000000007,516.4122500000001
E01000151,453.04894,746.6962300000001,1199.7451700000001
E01000152,66.65679,124.88264999999997,191.53943999999996
E01000153,2.8589499999999997,12.56055,15.4195
E01000154,586.1167999999999,797.1029299999997,1383.2197299999996
E01000156,714.7010599999998,1635.68769,2350.3887499999996
E01000158,77.06372,285.24065999999993,362.3043799999999
E01000159,34.59284000000001,33.86906,68.46190000000001
E01000160,349.39148000000006,399.38992999999994,748.78141
E01000161,580.9667200000001,876.6688,1457.6355200000003
E01000162,946.6837600000002,1465.487470000001,2412.1712300000013
E01000164,1116.2465799999998,1920.4225199999996,3036.669099999999
E01000166,26.151,3.1482099999999984,29.29921
E01000167,33.734660000000005,65.92544,99.6601
E01000168,0.05513,7.716899999999999,7.772029999999999
E01000169,1.1018299999999999,27.04073,28.14256
E01000170,66.61774999999999,253.71195999999992,320.3297099999999
E01000171,923.3332099999999,1039.9406,1963.2738099999997
E01000172,65.36012000000001,106.04641999999997,171.40653999999998
E01000173,59.08672000000001,36.26284999999999,95.34957
E01000174,424.71573,543.1200500000001,967.8357800000001
E01000175,33.632929999999995,74.70697,108.3399
E01000176,96.33294999999998,200.73827,297.07122
E01000178,235.46993999999995,224.9299000000001,460.39984000000004
E01000180,37.605129999999996,43.543679999999995,81.14881
E01000181,212.40227000000002,209.89971000000003,422.30198000000007
E01000182,1351.5899999999997,1143.69448,2495.28448
E01000183,176.12883,163.06536999999997,339.19419999999997
E01000184,244.21896000000004,694.80056,939.01952
E01000185,94.60419,47.47794,142.08213
E01000186,143.55047,255.57738000000003,399.12785
E01000187,68.84893000000001,222.6323,291.48123
E01000188,89.74984,684.87782,774.6276600000001
E01000189,148.44911000000002,62.613229999999994,211.06234
E01000190,62.69650999999999,22.94178,85.63828999999998
E01000191,206.86608999999999,259.70963000000006,466.57572000000005
E01000192,148.19019,159.92338,308.11357
E01000193,5772.654230000001,6695.562260000001,12468.216490000003
E01000194,3681.12521,1761.9899999999993,5443.11521
E01000195,120.58843999999999,0.0,120.58843999999999
E01000196,1494.8510399999993,1704.4183599999992,3199.2693999999983
E01000197,161.51583000000002,213.64635999999993,375.16218999999995
E01000198,131.55182000000002,211.74073999999996,343.29256
E01000199,32.43852999999999,43.518640000000005,75.95716999999999
E01000200,143.01649999999998,231.76608,374.78257999999994
E01000201,122.53643999999997,298.02486,420.56129999999996
E01000202,171.14149999999998,223.22784000000001,394.36933999999997
E01000203,772.7896999999999,926.93231,1699.72201
E01000204,69.04759000000001,28.815129999999996,97.86272000000001
E01000205,83.42331,207.35231000000005,290.77562000000006
E01000206,200.34896,159.20809,359.55705
E01000207,29.13371,39.24005,68.37376
E01000208,2719.3015599999994,1463.8792299999993,4183.1807899999985
E01000209,22.966169999999998,41.92801,64.89418
E01000210,519.5482399999999,726.2338799999999,1245.7821199999998
E01000211,1868.4341900000002,2699.92488,4568.35907
E01000212,134.38300000000004,99.11564,233.49864000000002
E01000213,50.27667999999999,57.67884,107.95551999999999
E01000214,2774.306220000001,5150.352529999999,7924.6587500000005
E01000215,317.2416400000001,424.2711700000001,741.5128100000002
E01000218,697.45025,745.1357500000001,1442.5860000000002
E01000219,281.80913,382.42280000000005,664.23193
E01000221,952.0694799999998,982.57866,1934.6481399999998
E01000222,544.2914900000001,1065.2298999999998,1609.5213899999999
E01000223,1269.25136,1838.1227700000002,3107.37413
E01000224,305.87696,163.44897,469.32592999999997
E01000225,22.402800000000003,13.599900000000002,36.002700000000004
E01000226,56.02591000000001,287.63574000000006,343.66165000000007
E01000227,100.52902999999999,72.36737000000001,172.8964
E01000228,89.35510000000001,118.60493,207.96003000000002
E01000229,171.84809,347.2988,519.14689
E01000230,154.79791999999998,151.8183,306.61622
E01000231,158.43833000000006,308.99262,467.43095000000005
E01000232,184.66418999999996,262.94017999999994,447.6043699999999
E01000233,394.86747,585.60043,980.4679
E01000234,90.4339,170.22629,260.66019
E01000235,361.29047,679.68863,1040.9791
E01000236,349.06551000000013,403.45752,752.5230300000001
E01000237,778.9941600000003,1073.97524,1852.9694000000004
E01000238,34.57451999999999,57.330070000000006,91.90459
E01000239,569.3679299999999,1316.34817,1885.7160999999999
E01000240,239.17408,492.62217999999996,731.79626
E01000242,153.93285,224.33343999999997,378.26628999999997
E01000243,957.7963200000002,1273.9476799999998,2231.7439999999997
E01000244,1074.85722,1114.3666500000004,2189.2238700000007
E01000245,450.30526,589.8253899999999,1040.1306499999998
E01000246,407.6984699999999,260.19559000000004,667.8940599999999
E01000247,27.85579,58.556740000000005,86.41253
E01000248,1130.9397700000002,833.41148,1964.3512500000002
E01000249,26.40573,20.316779999999998,46.72251
E01000250,2863.18087,2489.00586,5352.18673
E01000251,728.4138399999999,976.55324,1704.96708
E01000252,40.08118999999999,52.356950000000005,92.43814
E01000253,95.11398999999999,87.87631999999998,182.99030999999997
E01000255,251.41109,311.52693999999997,562.93803
E01000256,181.55159,355.0247500000001,536.5763400000001
E01000257,1069.74563,1058.12303,2127.86866
E01000258,114.17688,190.02420999999995,304.20108999999997
E01000259,91.45687000000001,134.28466000000003,225.74153000000004
E01000260,272.94249999999994,611.7822999999999,884.7247999999997
E01000261,212.86747,169.25179999999995,382.1192699999999
E01000263,234.69831000000002,333.7525899999999,568.4508999999999
E01000264,2546.9938299999994,2595.711950000001,5142.70578
E01000265,297.57099999999997,550.22456,847.79556
E01000266,50.4556,52.358470000000004,102.81407
E01000267,34.756919999999994,37.509049999999995,72.26596999999998
E01000268,1033.43953,1374.30245,2407.74198
E01000269,76.93381,248.32340999999997,325.25721999999996
E01000270,30.632640000000006,77.93835999999997,108.57099999999998
E01000271,236.79864999999995,326.99387,563.79252
E01000272,9.37276,9.21422,18.586979999999997
E01000273,1593.2714300000002,1339.9077800000005,2933.1792100000007
E01000274,326.06219,677.7469400000001,1003.8091300000001
E01000275,13.105179999999999,13.174639999999998,26.279819999999997
E01000276,19.58757,18.96063,38.548199999999994
E01000277,41.75666,19.701439999999998,61.458099999999995
E01000278,170.98881,227.00041,397.98922
E01000279,75.76579000000001,73.67859,149.44438000000002
E01000280,42.333079999999995,25.263819999999996,67.59689999999999
E01000281,845.5772099999999,1184.8606100000002,2030.43782
E01000282,616.0008199999999,339.95413999999994,955.9549599999998
E01000283,33.122440000000005,36.26918,69.39162
E01000284,255.38874999999996,286.63967,542.02842
E01000285,49.94531,294.54015000000004,344.48546000000005
E01000286,200.29134999999997,41.80005,242.09139999999996
E01000287,75.65498000000001,304.24228,379.89726
E01000288,157.80644000000004,329.5733600000001,487.37980000000016
E01000289,54.68422999999999,100.16319999999999,154.84742999999997
E01000290,69.00354999999999,157.39523000000003,226.39878000000002
E01000292,93.91467,209.67224000000002,303.58691
E01000293,438.56906000000015,457.5845000000001,896.1535600000002
E01000294,0.0,216.83584999999997,216.83584999999997
E01000296,2752.948540000001,2007.01216,4759.9607000000005
E01000297,119.43301999999998,184.28091,303.71393
E01000298,980.2205199999999,698.3473299999999,1678.56785
E01000299,1004.2090299999999,942.6328899999999,1946.8419199999998
E01000301,157.93487999999996,366.89753,524.83241
E01000302,631.89002,889.17894,1521.06896
E01000304,5.305770000000001,0.056139999999999995,5.361910000000001
E01000305,824.34034,1289.4686499999998,2113.8089899999995
E01000307,6494.9562,5287.198009999999,11782.154209999999
E01000308,958.1019999999996,821.06499,1779.1669899999997
E01000309,478.9663499999999,905.77492,1384.74127
E01000310,2758.24067,2944.989109999999,5703.22978
E01000311,1098.81223,675.6124800000001,1774.4247100000002
E01000312,772.1296400000001,790.8585299999999,1562.98817
E01000313,2506.03992,2833.6585200000004,5339.69844
E01000314,785.13443,708.90366,1494.03809
E01000315,60.531740000000006,79.14299,139.67473
E01000316,1280.37414,1423.85827,2704.2324099999996
E01000318,239.03757999999996,518.47875,757.5163299999999
E01000321,804.0936899999999,817.24025,1621.33394
E01000323,5725.32808,6286.159879999998,12011.487959999999
E01000324,237.22689,297.57448000000005,534.80137
E01000325,80.30318999999999,56.98804999999998,137.29123999999996
E01000326,111.22654999999999,217.29810999999995,328.5246599999999
E01000327,109.85433999999998,160.19590000000002,270.05024000000003
E01000328,11.320879999999997,22.851449999999996,34.172329999999995
E01000329,83.41532000000001,120.21135000000002,203.62667000000005
E01000330,194.36471999999992,245.74168,440.1063999999999
E01000331,133.60773999999995,156.72696999999997,290.3347099999999
E01000332,281.11125,572.37011,853.48136
E01000333,342.6164600000001,592.5657600000001,935.1822200000001
E01000334,42.11097000000001,89.14650000000003,131.25747000000004
E01000335,1575.78623,1156.1640599999998,2731.9502899999998
E01000336,237.45136000000002,353.68658,591.1379400000001
E01000337,40.187740000000005,37.89743000000001,78.08517
E01000338,57.91638999999999,161.78727999999998,219.70367
E01000340,166.19257000000002,306.19309000000004,472.38566000000003
E01000342,16.06758,14.9906,31.05818
E01000343,216.80961,368.12644999999986,584.9360599999999
E01000344,125.80339000000002,245.04931000000005,370.8527000000001
E01000345,55.17793,79.66589,134.84382
E01000347,351.18463999999994,433.65473000000014,784.8393700000001
E01000349,121.24461999999998,189.47532999999996,310.7199499999999
E01000350,147.83437999999998,179.71926999999997,327.55364999999995
E01000352,257.46908,287.17065999999994,544.63974
E01000353,56.264239999999994,157.69510000000002,213.95934000000003
E01000354,79.40471999999998,175.67406,255.07878
E01000356,929.1007699999998,677.59284,1606.6936099999998
E01000357,9.950959999999997,18.813629999999996,28.76458999999999
E01000358,73.29432000000001,159.78002,233.07434
E01000359,74.11620999999998,274.93369999999993,349.0499099999999
E01000360,2386.5364,2302.45128,4688.98768
E01000361,2.29131,6.8509,9.14221
E01000362,6778.482010000001,5067.654290000001,11846.136300000002
E01000363,49.48763,47.29050999999999,96.77814
E01000364,22.887639999999998,71.43158,94.31922
E01000365,23.040580000000002,2018.6395700000005,2041.6801500000006
E01000367,129.46309000000002,299.66609,429.12918
E01000369,81.72758000000002,104.78414,186.51172000000003
E01000370,593.5529099999999,672.66332,1266.21623
E01000372,11.884799999999998,36.98854000000001,48.873340000000006
E01000374,91.78179000000003,188.22925000000004,280.0110400000001
E01000375,57.70517,115.13247000000001,172.83764000000002
E01000376,39.54895,20.41316,59.962109999999996
E01000377,9.814199999999998,22.098619999999997,31.912819999999996
E01000379,20.67425,24.294189999999997,44.96844
E01000380,29.66767,47.67015,77.33782
E01000381,32.89247,28.27117,61.16364
E01000382,28.200250000000004,18.634479999999996,46.83473
E01000383,94.64523000000001,115.97691000000002,210.62214000000003
E01000384,147.90262,254.17127,402.07389
E01000385,91.47425999999999,100.16281000000002,191.63707
E01000386,742.76612,1020.9766300000002,1763.7427500000003
E01000387,7.958179999999998,13.11333,21.071509999999996
E01000389,423.8943499999999,439.84581000000003,863.74016
E01000390,25.46434,27.865300000000005,53.329640000000005
E01000391,8.07826,7.421589999999999,15.499849999999999
E01000392,1646.4324799999995,1890.0301599999998,3536.4626399999993
E01000394,126.20406000000001,200.86156,327.06562
E01000396,14.710439999999995,23.64135,38.351789999999994
E01000398,79.80932000000001,149.47952,229.28884000000002
E01000399,255.60926,412.2152299999999,667.82449
E01000400,482.21423000000004,460.7122799999999,942.92651
E01000401,87.52937000000003,33.347210000000004,120.87658000000003
E01000402,84.13912999999997,122.88148999999997,207.02061999999995
E01000403,1884.7233800000001,2264.5815999999995,4149.30498
E01000404,415.79597999999993,704.4756099999997,1120.2715899999996
E01000405,113.71985000000001,188.66306,302.38291000000004
E01000406,287.66117999999994,582.83394,870.4951199999999
E01000407,137.83139,191.01172999999997,328.84312
E01000408,514.18841,858.5981400000001,1372.78655
E01000409,105.41064,281.23211,386.64275
E01000410,29.311939999999996,52.04042000000002,81.35236000000002
E01000411,63.406160000000014,39.58329999999998,102.98946
E01000412,108.77409000000002,82.96302000000001,191.73711000000003
E01000413,74.46118000000001,119.09158999999998,193.55277
E01000414,2012.3752699999995,1871.0357600000004,3883.41103
E01000415,26.66433,29.55047,56.2148
E01000416,3665.8428400000007,376.84270999999995,4042.6855500000006
E01000417,3919.7462299999993,3639.489709999999,7559.235939999999
E01000418,114.43204,428.0051199999999,542.43716
E01000419,6.15199,99.65934999999999,105.81133999999999
E01000420,92.97022,260.38930000000005,353.35952000000003
E01000421,64.72449999999999,130.28322,195.00772
E01000422,409.8889099999999,543.0906999999997,952.9796099999996
E01000423,111.11063000000003,101.91894,213.02957000000004
E01000424,18.146839999999997,9.85901,28.005849999999995
E01000425,8.63077,8.63519,17.26596
E01000426,151.33063000000004,283.50776999999994,434.8384
E01000427,56.25572000000001,101.19840000000002,157.45412000000005
E01000428,1285.11961,1595.8584799999996,2880.9780899999996
E01000429,113.28711999999999,158.01799999999997,271.30512
E01000430,194.99244000000002,263.64269000000013,458.6351300000001
E01000431,40.62183999999999,53.061720000000015,93.68356
E01000433,538.92663,674.3106799999999,1213.23731
E01000434,184.99083000000005,389.5002999999998,574.4911299999999
E01000435,32.059979999999996,143.23534,175.29532
E01000436,73.71686,120.04988999999998,193.76674999999997
E01000437,10.95062,18.410409999999995,29.361029999999996
E01000439,420.33528,599.94691,1020.28219
E01000440,16.05545,28.924939999999996,44.98039
E01000442,258.59201999999993,420.68304000000006,679.2750599999999
E01000443,74.97662,156.80563999999998,231.78225999999998
E01000444,46.91502,223.34864,270.26365999999996
E01000445,100.9632,160.53743,261.50063
E01000447,709.41603,478.65834999999987,1188.0743799999998
E01000448,196.46550999999994,171.73566,368.20116999999993
E01000449,62.67705999999999,125.13708,187.81413999999998
E01000450,38.89086,37.65006,76.54092
E01000451,286.12808999999993,626.9758800000001,913.10397
E01000452,91.42652999999997,54.13228999999999,145.55881999999997
E01000454,124.99035999999997,294.63743000000005,419.62779
E01000455,37.1048,89.31144,126.41624
E01000456,24.019269999999995,27.04574,51.065009999999994
E01000457,1400.18413,1500.59927,2900.7834000000003
E01000459,302.88981000000007,300.87607999999994,603.76589
E01000460,31.808319999999988,75.97962000000001,107.78793999999999
E01000461,117.41638999999999,143.35652000000002,260.77291
E01000462,2245.4136399999998,1817.7341400000005,4063.1477800000002
E01000463,42.84085,50.28913,93.12998
E01000464,19.80653,52.90316999999999,72.70969999999998
E01000465,232.13619000000003,372.02603,604.16222
E01000466,368.10346000000015,817.78802,1185.8914800000002
E01000467,1031.24167,1914.3088500000001,2945.5505200000002
E01000469,319.77729999999997,673.2719599999998,993.0492599999998
E01000470,324.64047999999997,471.24926,795.88974
E01000472,1737.4152500000002,2245.75153,3983.1667800000005
E01000473,3134.4879,3452.7532899999997,6587.24119
E01000474,334.43194,633.8467800000001,968.27872
E01000475,648.0919,870.2453699999999,1518.33727
E01000476,148.72547999999995,186.97932000000003,335.7048
E01000477,210.57422000000003,370.85657,581.43079
E01000478,151.60096,292.81714999999997,444.41810999999996
E01000479,440.62208999999984,806.5990200000002,1247.22111
E01000480,223.95795999999999,299.27537,523.23333
E01000481,1670.9567799999998,1634.78343,3305.74021
E01000483,683.0662100000002,618.6741499999999,1301.7403600000002
E01000485,289.4568600000001,528.0709200000001,817.5277800000002
E01000486,4.00413,11.465200000000001,15.469330000000001
E01000487,688.9412599999999,630.26434,1319.2055999999998
E01000488,544.6494500000002,167.29053000000002,711.9399800000002
E01000489,380.53071,514.29356,894.82427
E01000490,1494.9816400000007,661.8415799999999,2156.8232200000007
E01000491,95.38429000000004,140.88819999999998,236.27249
E01000493,428.71783000000016,657.8824799999999,1086.60031
E01000494,351.31747,552.0019099999998,903.3193799999999
E01000495,2541.09275,1109.2772700000003,3650.3700200000003
E01000497,892.6497199999999,1792.32226,2684.97198
E01000498,110.36253999999998,126.02409999999999,236.38663999999997
E01000499,1590.2004200000001,2137.6608499999998,3727.86127
E01000501,43.10147,182.78293999999997,225.88440999999997
E01000502,40.09689,78.92474,119.02163
E01000503,28.379039999999996,63.19899999999999,91.57803999999999
E01000506,334.5699399999999,312.01892,646.5888599999998
E01000507,150.37063,157.60096000000004,307.97159000000005
E01000508,888.3859500000002,1336.94402,2225.3299700000002
E01000510,2120.52949,2397.9093900000007,4518.438880000001
E01000511,250.26381999999998,400.29156000000006,650.55538
E01000512,165.96006,251.62250999999998,417.58257
E01000513,148.52690999999993,661.494,810.02091
E01000515,1665.8559599999999,2068.66782,3734.52378
E01000516,812.74162,1728.77479,2541.51641
E01000518,1002.4212899999999,1470.9561499999995,2473.3774399999993
E01000519,946.76091,1730.8415799999998,2677.6024899999998
E01000520,476.77878999999996,709.428,1186.20679
E01000521,1174.78012,2258.480369999999,3433.2604899999988
E01000523,949.4461599999998,941.1415900000002,1890.5877500000001
E01000524,2533.978,1648.0759699999996,4182.05397
E01000525,1642.0876399999997,2683.79216,4325.8798
E01000526,717.3257000000001,932.5488,1649.8745000000001
E01000528,282.25424999999996,324.80785999999995,607.0621099999998
E01000530,62.073730000000005,115.84286999999998,177.9166
E01000531,275.25793,327.58705000000003,602.8449800000001
E01000532,151.05318,111.64104,262.69422
E01000533,1350.0491200000001,1656.72907,3006.77819
E01000535,472.75146000000007,966.0776199999999,1438.82908
E01000536,9.71318,2.6997,12.41288
E01000541,995.2728100000002,2256.5805100000002,3251.85332
E01000543,4259.664699999999,3293.4082299999995,7553.072929999998
E01000544,208.34482999999997,160.46612000000002,368.81095
E01000545,1115.7754099999997,914.41473,2030.1901399999997
E01000546,80.74997,67.78046000000002,148.53043000000002
E01000547,104.49058000000001,208.98212000000004,313.47270000000003
E01000548,4174.276239999999,3321.3578599999987,7495.6340999999975
E01000549,16.67742,14.261139999999997,30.93856
E01000550,2773.1088,3738.4556399999997,6511.56444
E01000551,282.42083999999994,294.63093000000015,577.05177
E01000552,302.6368,550.4162599999999,853.0530599999998
E01000553,1292.06691,1660.1080499999998,2952.17496
E01000554,166.41125,304.30875,470.71999999999997
E01000555,153.28220999999996,189.89124000000004,343.17345
E01000556,2424.7204500000003,3842.93545,6267.6559
E01000557,446.3309599999999,490.0648600000001,936.39582
E01000558,297.9319899999999,1132.35025,1430.28224
E01000559,937.01765,781.39819,1718.4158400000001
E01000561,237.91971,606.4531699999999,844.3728799999999
E01000562,41.78591,36.886799999999994,78.67271
E01000563,229.05405000000005,265.42941999999994,494.48347
E01000564,718.9065100000001,1013.3245300000001,1732.2310400000001
E01000565,713.2072299999999,1268.4829599999996,1981.6901899999993
E01000567,53.98416,51.09257,105.07673
E01000568,2830.5833299999995,2304.79917,5135.3825
E01000571,581.66598,909.0979999999998,1490.7639799999997
E01000572,32.17633,47.63546000000001,79.81179
E01000573,2.7347999999999995,7.485350000000001,10.22015
E01000574,123.77473,167.52161000000004,291.29634000000004
E01000575,750.8953200000001,800.7727800000001,1551.6681000000003
E01000576,240.02947000000006,429.08909,669.1185600000001
E01000577,387.94135,316.03521,703.9765600000001
E01000578,1022.5505699999999,754.1736300000001,1776.7242
E01000580,190.15109,332.8214900000001,522.9725800000001
E01000581,1152.3196200000002,1106.74358,2259.0632000000005
E01000583,1320.2581999999998,1589.80456,2910.06276
E01000584,10.781039999999997,20.314499999999995,31.095539999999993
E01000586,4068.90631,4809.577720000001,8878.484030000001
E01000587,74.67495999999998,119.43472999999999,194.10968999999997
E01000589,299.3169,371.5935999999999,670.9105
E01000590,163.77662999999998,207.56874,371.34537
E01000591,1208.38329,927.1105799999997,2135.49387
E01000592,1060.1320599999997,854.3774000000001,1914.5094599999998
E01000594,2196.4561099999996,1747.9025499999998,3944.3586599999994
E01000595,366.6111000000001,616.2694799999999,982.88058
E01000596,464.4838700000001,312.68980999999997,777.1736800000001
E01000599,270.75287999999995,307.79234,578.54522
E01000601,1728.65876,1776.98285,3505.64161
E01000602,356.76748,589.38194,946.14942
E01000603,94.23903000000004,100.95189000000002,195.19092000000006
E01000604,100.20177000000002,244.60662999999997,344.8084
E01000605,374.54427999999996,402.26324999999997,776.8075299999999
E01000606,133.85069000000001,252.60478999999998,386.45547999999997
E01000608,3353.9991800000003,4324.85899,7678.8581699999995
E01000609,29.584850000000007,122.03663999999999,151.62149
E01000611,259.19577000000004,0.0,259.19577000000004
E01000612,647.4571400000001,1850.6363200000003,2498.0934600000005
E01000615,365.63973999999996,269.78062,635.42036
E01000616,756.36864,872.5036400000001,1628.87228
E01000620,1524.5274000000004,2133.31053,3657.8379300000006
E01000621,1713.6578100000002,1926.8849,3640.54271
E01000622,0.8190999999999999,9.060899999999998,9.879999999999999
E01000623,451.0158899999999,789.3278300000001,1240.3437199999998
E01000625,766.72702,1141.9831499999998,1908.7101699999998
E01000626,922.6642200000003,1474.6542499999996,2397.31847
E01000627,369.95838,638.1817299999999,1008.1401099999998
E01000628,983.4214599999998,1312.8060099999998,2296.22747
E01000631,188.29273,91.36585999999998,279.65859
E01000633,10284.936839999995,9695.616119999999,19980.552959999994
E01000634,2087.2577899999997,1581.3186900000005,3668.57648
E01000636,1426.4822900000001,1449.2037899999998,2875.68608
E01000638,3825.4977200000003,5865.27717,9690.77489
E01000640,2132.6878799999995,2758.4327800000005,4891.1206600000005
E01000642,1730.3102299999998,2324.90304,4055.21327
E01000643,886.1514099999997,1199.0840299999998,2085.2354399999995
E01000644,1142.6684599999999,1450.5109500000003,2593.17941
E01000645,23.400180000000002,31.25961,54.65979
E01000646,130.56477999999998,197.22866,327.79344
E01000648,71.52219,122.02111,193.5433
E01000649,259.7061,246.10875,505.81485
E01000650,71.32367,79.78381999999998,151.10748999999998
E01000651,65.59751999999997,128.50806,194.10557999999997
E01000652,13.061739999999997,18.686339999999994,31.74807999999999
E01000653,60.816129999999994,70.74229,131.55841999999998
E01000654,5.674159999999999,10.153839999999997,15.827999999999996
E01000655,4.9075299999999995,13.244219999999999,18.15175
E01000656,69.79445,87.89424,157.68869
E01000657,116.63418999999999,142.61336999999997,259.24755999999996
E01000658,14.42125,24.1455,38.56675
E01000659,116.64555,268.09836000000007,384.7439100000001
E01000661,397.57049,744.3061999999999,1141.8766899999998
