lsoa,boardings,alightings,total_activity,direction_ratio,exact_direction_zero,near_zero_ratio_lt_0_01,hub_split_supported,supporting_hubs,missing_direction,eligible_two_direction_clustering,exclusion_reason
E01002880,182.34882,131.01876,313.36758,0.7185062124339494,False,False,False,,,True,
E01002882,90.05537000000001,97.11495000000001,187.17032,0.9273069697302012,False,False,False,,,True,
E01002883,557.2404,557.12631,1114.36671,0.9997952589223609,False,False,False,,,True,
E01002884,3376.87492,3013.85447,6390.72939,0.8924981059114858,False,False,False,,,True,
E01002885,352.40426,229.58619,581.99045,0.651485285677307,False,False,False,,,True,
E01002886,974.86538,1042.9897999999998,2017.8551799999998,0.9346835223124906,False,False,False,,,True,
E01002887,377.43043,138.00313,515.4335599999999,0.3656385893421471,False,False,False,,,True,
E01002888,168.56791,67.40308999999999,235.971,0.3998571851546358,False,False,False,,,True,
E01002889,1142.49949,643.76075,1786.26024,0.5634669911318736,False,False,False,,,True,
E01002891,159.08172000000002,78.1288,237.21052000000003,0.4911236815895628,False,False,False,,,True,
E01002892,209.98165,35.74627,245.72792,0.17023520864799377,False,False,False,,,True,
E01002893,39.51775,18.68387,58.20162,0.4727969077186834,False,False,False,,,True,
E01002894,769.41715,851.77342,1621.19057,0.903311998160262,False,False,False,,,True,
E01002896,248.93557,607.38376,856.31933,0.409848906727437,False,False,False,,,True,
E01002897,698.9320399999999,485.98774000000003,1184.91978,0.695329033706911,False,False,False,,,True,
E01002898,134.64022,71.07263999999999,205.71285999999998,0.5278707952200316,False,False,False,,,True,
E01002899,560.19955,650.83838,1211.03793,0.8607352719426289,False,False,False,,,True,
E01002900,126.43723,75.43841,201.87564,0.5966471267995985,False,False,False,,,True,
E01002901,968.73303,886.6851899999999,1855.41822,0.9153039718280277,False,False,False,,,True,
E01002902,4958.62493,2980.7418799999996,7939.3668099999995,0.6011226745475987,False,False,False,,,True,
E01002903,603.39308,437.89632,1041.2894000000001,0.7257231388865115,False,False,False,,,True,
E01002905,234.25299,730.32722,964.5802100000001,0.3207507314324119,False,False,False,,,True,
E01002906,640.49486,673.26339,1313.7582499999999,0.9513288105565937,False,False,False,,,True,
E01002908,183.42938999999998,396.57354,580.00293,0.4625356245401546,False,False,False,,,True,
E01002909,138.38803,406.76033,545.14836,0.3402200750500915,False,False,False,,,True,
E01002910,1062.3097699999998,394.93206,1457.24183,0.371767323574554,False,False,False,,,True,
E01002911,2131.0077600000004,1564.5891299999998,3695.5968900000003,0.7342015169386336,False,False,False,,,True,
E01002912,930.7025,837.5507299999999,1768.2532299999998,0.8999124102492472,False,False,False,,,True,
E01002913,1155.30176,1560.39098,2715.69274,0.7403924880416831,False,False,False,,,True,
E01002914,1834.28746,895.53856,2729.82602,0.4882214917393591,False,False,False,,,True,
E01002915,64.20868999999999,123.4314,187.64009,0.5201973727916883,False,False,False,,,True,
E01002916,601.96903,938.6093900000001,1540.57842,0.6413413677866572,False,False,False,,,True,
E01002918,46.07194,44.50749,90.57943,0.9660433226818753,False,False,False,,,True,
E01002919,1324.9373699999999,1898.01448,3222.95185,0.698064943108337,False,False,False,,,True,
E01002920,101.8905,166.70091000000002,268.59141,0.6112174192690369,False,False,False,,,True,
E01002921,218.62953,565.5247499999999,784.15428,0.3865958651677049,False,False,False,,,True,
E01002922,107.16338,148.80098999999998,255.96436999999997,0.7201792138614133,False,False,False,,,True,
E01002923,70.23881999999999,268.0964,338.33522,0.2619909107321097,False,False,False,,,True,
E01002925,70.29774,155.28238,225.58012,0.4527090581687376,False,False,False,,,True,
E01002926,158.21014,265.77975,423.98988999999995,0.5952678486604039,False,False,False,,,True,
E01002927,0.1106,0.25318999999999997,0.36378999999999995,0.4368260989770529,False,False,False,,,True,
E01002928,260.48949,371.17047,631.65996,0.7018055342603089,False,False,False,,,True,
E01002929,120.28494,69.67448999999999,189.95943,0.5792453319592626,False,False,False,,,True,
E01002930,1275.04936,706.74018,1981.78954,0.5542845651089147,False,False,False,,,True,
E01002931,895.52234,274.66283999999996,1170.18518,0.3067068544599345,False,False,False,,,True,
E01002932,279.42112,291.01945,570.44057,0.9601458596667679,False,False,False,,,True,
E01002933,0.99772,3.66305,4.66077,0.27237411446745197,False,False,False,,,True,
E01002935,491.51381,809.81314,1301.32695,0.6069471903110883,False,False,False,,,True,
E01002938,124.69597,162.20974999999999,286.90572,0.7687328905938146,False,False,False,,,True,
E01002939,17.61427,54.14278,71.75705,0.32532998859681755,False,False,False,,,True,
E01002940,265.14245,456.87259,722.01504,0.580342213132112,False,False,False,,,True,
E01002941,446.54648,726.7919999999999,1173.33848,0.6144075333795639,False,False,False,,,True,
E01002942,9.381849999999998,34.36303,43.74488,0.2730216165454559,False,False,False,,,True,
E01002943,5.54109,26.76492,32.30601,0.20702808003909592,False,False,False,,,True,
E01002944,16.17625,138.02906,154.20531,0.11719452410963316,False,False,False,,,True,
E01002945,86.49672999999999,256.31531,342.81204,0.33746220621780254,False,False,False,,,True,
E01002946,158.27869,255.47006000000002,413.74875000000003,0.6195586676575721,False,False,False,,,True,
E01002947,141.15109,62.182,203.33309000000003,0.44053503235433744,False,False,False,,,True,
E01002948,308.55932,324.55717,633.11649,0.9507086840817599,False,False,False,,,True,
E01002949,36.55441,316.86735999999996,353.42177,0.1153618662395521,False,False,False,,,True,
E01002950,79.03626,124.61829,203.65455,0.6342268057120668,False,False,False,,,True,
E01002951,108.51306,182.1727,290.68575999999996,0.5956603816049276,False,False,False,,,True,
E01002952,229.27228,160.003,389.27527999999995,0.6978732884760425,False,False,False,,,True,
E01002953,185.48262,219.53725,405.01986999999997,0.8448799463416801,False,False,False,,,True,
E01002954,1623.5445399999999,2025.08921,3648.63375,0.8017150711103733,False,False,False,,,True,
E01002955,320.94509,483.74525,804.69034,0.6634588970124254,False,False,False,,,True,
E01002956,323.18242,474.53637,797.7187899999999,0.6810487887366778,False,False,False,,,True,
E01002957,141.96177,396.10843,538.0702,0.358391185968953,False,False,False,,,True,
E01002959,34.3591,137.12342,171.48252000000002,0.2505706173314522,False,False,False,,,True,
E01002960,171.37151,329.26632,500.63783,0.5204647411250565,False,False,False,,,True,
E01002961,128.27891,254.8337,383.11261,0.5033828335891211,False,False,False,,,True,
E01002963,70.29073,31.34029,101.63101999999999,0.4458666171200669,False,False,False,,,True,
E01002964,318.98336,3584.92876,3903.91212,0.08897899549892312,False,False,False,,,True,
E01002965,964.77787,908.0647399999999,1872.84261,0.9412163859023839,False,False,False,,,True,
E01002966,140.33724999999998,215.01726,355.35451,0.6526789988859498,False,False,False,,,True,
E01002967,232.94468999999998,259.71867999999995,492.66336999999993,0.8969115737073668,False,False,False,,,True,
E01002968,16490.29895,9838.62764,26328.926590000003,0.5966312478525443,False,False,False,,,True,
E01002969,103.04488,295.7124,398.75728000000004,0.3484631689438793,False,False,False,,,True,
E01002970,147.47896,222.44513,369.92409,0.662990284390582,False,False,False,,,True,
E01002971,390.71413,172.90586,563.61999,0.44253802645939627,False,False,False,,,True,
E01002972,647.32468,987.74559,1635.07027,0.6553556771637927,False,False,False,,,True,
E01002973,327.301,775.15686,1102.45786,0.42223840991357536,False,False,False,,,True,
E01002974,426.58892999999995,423.98193,850.5708599999999,0.9938887303053082,False,False,False,,,True,
E01002975,182.29215,472.81417,655.10632,0.38554713789563455,False,False,False,,,True,
E01002977,107.64221,39.02439,146.66660000000002,0.3625379857957208,False,False,False,,,True,
E01002978,828.55976,1200.95955,2029.5193100000001,0.6899147935498743,False,False,False,,,True,
E01002979,0.77408,0.20718999999999999,0.98127,0.26765967341876806,False,False,False,,,True,
E01002981,51.86507,75.10637,126.97144,0.6905548757049502,False,False,False,,,True,
E01002982,293.33832,414.25948,707.5978,0.7081028537958866,False,False,False,,,True,
E01002983,21.8109,102.14432,123.95522,0.21353022860204074,False,False,False,,,True,
E01002984,2411.2621200000003,2619.29385,5030.55597,0.9205771700643669,False,False,False,,,True,
E01002985,359.08039,1386.90738,1745.9877700000002,0.2589072602670843,False,False,False,,,True,
E01002986,4.6,3.9210699999999994,8.521069999999998,0.8524065217391303,False,False,False,,,True,
E01002987,4360.8378,2965.79908,7326.63688,0.6800984618139202,False,False,False,,,True,
E01002988,127.16926,98.02748,225.19673999999998,0.7708425762641066,False,False,False,,,True,
E01002990,317.05975,429.16383,746.2235800000001,0.7387848831528976,False,False,False,,,True,
E01002991,31.19089,43.562689999999996,74.75358,0.7160000909034773,False,False,False,,,True,
E01002993,511.99726999999996,308.4318,820.4290699999999,0.6024090714389942,False,False,False,,,True,
E01002994,169.99108999999999,435.678,605.66909,0.39017597858969233,False,False,False,,,True,
E01002995,245.10338,427.03319,672.13657,0.5739679859544407,False,False,False,,,True,
E01002996,492.55433,870.71258,1363.26691,0.5656910688025203,False,False,False,,,True,
E01002997,124.98015,225.47787,350.45802,0.5542900950767363,False,False,False,,,True,
E01002998,45.75401,194.89475,240.64875999999998,0.23476266035898866,False,False,False,,,True,
E01002999,248.38356,130.79525999999998,379.17882,0.5265858175154587,False,False,False,,,True,
E01003000,216.51427999999999,183.53802,400.05229999999995,0.8476947571310308,False,False,False,,,True,
E01003001,211.65326,140.27895,351.93221,0.6627771762173662,False,False,False,,,True,
E01003002,400.73223,749.72457,1150.4568,0.5345059319584524,False,False,False,,,True,
E01003005,100.69046,162.33809,263.02855,0.6202515996091861,False,False,False,,,True,
E01003006,386.65249,982.11144,1368.76393,0.39369512893567354,False,False,False,,,True,
E01003007,25.01543,80.04012999999999,105.05555999999999,0.31253609907929936,False,False,False,,,True,
E01003008,109.23839000000001,167.49445,276.73284,0.6521911024514544,False,False,False,,,True,
E01003009,96.92697999999999,237.66093,334.58790999999997,0.4078372494797525,False,False,False,,,True,
E01003010,203.44328000000002,475.52466999999996,678.96795,0.42782907561872663,False,False,False,,,True,
E01003011,89.50394,107.05232999999998,196.55626999999998,0.8360765244436997,False,False,False,,,True,
E01003013,8843.65896,6010.30765,14853.96661,0.6796177551830876,False,False,False,,,True,
E01003014,2039.1134000000002,1933.5240800000001,3972.6374800000003,0.948218024559105,False,False,False,,,True,
E01003015,343.38823,273.45921,616.84744,0.7963558040413906,False,False,False,,,True,
E01003016,265.26104,316.50918,581.77022,0.8380832429568077,False,False,False,,,True,
E01003018,1236.08276,810.15638,2046.2391400000001,0.6554224411316926,False,False,False,,,True,
E01003019,240.37328,739.62149,979.99477,0.32499499169500873,False,False,False,,,True,
E01003020,3290.42325,3114.93984,6405.36309,0.9466684384752023,False,False,False,,,True,
E01003023,1099.38756,776.18468,1875.57224,0.7060155201319542,False,False,False,,,True,
E01003024,2318.68227,3845.97116,6164.65343,0.6028860263216326,False,False,False,,,True,
E01003025,417.22925,2055.8533899999998,2473.0826399999996,0.20294698640937622,False,False,False,,,True,
E01003026,536.1752299999999,494.40163,1030.57686,0.9220896496841156,False,False,False,,,True,
E01003029,336.10681999999997,561.10672,897.21354,0.5990069411394681,False,False,False,,,True,
E01003030,312.20014,256.71647,568.91661,0.8222817260748186,False,False,False,,,True,
E01003031,125.62746000000001,116.3462,241.97366,0.9261207700927805,False,False,False,,,True,
E01003032,7176.469770000001,6548.93894,13725.40871,0.9125571694563133,False,False,False,,,True,
E01003034,490.82885999999996,785.1779799999999,1276.00684,0.6251179637004084,False,False,False,,,True,
E01003035,593.37211,329.92985999999996,923.30197,0.5560252233627899,False,False,False,,,True,
E01003037,1522.7880300000002,2581.1529499999997,4103.940979999999,0.5899642754607007,False,False,False,,,True,
E01003039,2833.21489,1389.41894,4222.633830000001,0.4904036558977706,False,False,False,,,True,
E01003040,103.51106999999999,459.71879,563.22986,0.2251617124459933,False,False,False,,,True,
E01003041,919.76431,614.9741899999999,1534.7385,0.6686214971746401,False,False,False,,,True,
E01003042,335.71223,757.17753,1092.88976,0.4433732073375183,False,False,False,,,True,
E01003043,36.00392,46.05939,82.06331,0.781684690135931,False,False,False,,,True,
E01003044,78.43901,109.55479,187.9938,0.7159797394527432,False,False,False,,,True,
E01003045,821.00995,1123.18192,1944.19187,0.7309679183582299,False,False,False,,,True,
E01003046,68.41292,172.96121,241.37412999999998,0.39553909226236333,False,False,False,,,True,
E01003047,29954.75508,11970.47152,41925.226599999995,0.3996184074291553,False,False,False,,,True,
E01003048,86.6435,120.89704,207.54054000000002,0.7166718060260202,False,False,False,,,True,
E01003050,311.84003,742.5548699999999,1054.3949,0.41995553810050434,False,False,False,,,True,
E01003051,1450.08979,1361.70158,2811.79137,0.9390463882929622,False,False,False,,,True,
E01003052,109.76509999999999,82.23125999999999,191.99635999999998,0.7491566991694081,False,False,False,,,True,
E01003053,220.86888,131.62116,352.49004,0.5959244235765582,False,False,False,,,True,
E01003055,7290.32135,13785.62781,21075.94916,0.5288349178201119,False,False,False,,,True,
E01003057,980.35921,1365.4374,2345.79661,0.7179818056836585,False,False,False,,,True,
E01003058,464.83074,353.9318,818.76254,0.7614208130899432,False,False,False,,,True,
E01003059,538.42274,582.83545,1121.25819,0.9237988869757321,False,False,False,,,True,
E01003060,756.3903700000001,640.29696,1396.6873300000002,0.8465165414520017,False,False,False,,,True,
E01003061,2956.66409,2875.43838,5832.10247,0.9725279208163278,False,False,False,,,True,
E01003062,95.65043,153.56388,249.21431,0.6228706255663766,False,False,False,,,True,
E01003064,156.22007,51.58286,207.80293,0.33019355323550936,False,False,False,,,True,
E01003066,69.19139,185.74669,254.93808,0.37250402685506806,False,False,False,,,True,
E01003067,183.70562999999999,284.56011,468.26574,0.645577589915888,False,False,False,,,True,
E01003068,124.50746,202.45181,326.95927,0.6149980086619131,False,False,False,,,True,
E01003069,378.72229,767.12772,1145.8500099999999,0.4936887041443373,False,False,False,,,True,
E01003071,598.6053099999999,125.54059999999998,724.14591,0.2097218282276848,False,False,False,,,True,
E01003072,329.17431,424.94626,754.12057,0.774625737381475,False,False,False,,,True,
E01003074,3691.3787,3667.94511,7359.32381,0.993651805489369,False,False,False,,,True,
E01003076,4973.5775699999995,4049.0627799999997,9022.64035,0.814114733913761,False,False,False,,,True,
E01003077,753.79577,1226.0094199999999,1979.8051899999998,0.6148368501116411,False,False,False,,,True,
E01003078,312.15989,164.86282,477.02271,0.5281358216777946,False,False,False,,,True,
E01003079,576.5347,704.4691,1281.0038,0.8183960091365257,False,False,False,,,True,
E01003080,6.05047,9.861769999999998,15.912239999999997,0.6135277947062242,False,False,False,,,True,
E01003081,2579.58538,3410.3797,5989.96508,0.756392427505946,False,False,False,,,True,
E01003082,300.59722999999997,220.45044000000001,521.0476699999999,0.7333748218504875,False,False,False,,,True,
E01003083,180.16169999999997,528.01509,708.17679,0.34120558940843904,False,False,False,,,True,
E01003085,66.0324,242.92430000000002,308.9567,0.2718229506064234,False,False,False,,,True,
E01003086,115.92645999999999,85.5532,201.47966,0.7379954498739978,False,False,False,,,True,
E01003087,910.18355,1590.1594400000001,2500.34299,0.572385087372119,False,False,False,,,True,
E01003089,1544.9468200000001,2518.23928,4063.1861,0.6135027883450378,False,False,False,,,True,
E01003090,1399.61321,1598.86788,2998.48109,0.875377651591825,False,False,False,,,True,
E01003091,170.06173,214.22812,384.28985,0.7938347682834542,False,False,False,,,True,
E01003093,479.47411,853.75039,1333.2245,0.5616092427202287,False,False,False,,,True,
E01003096,392.60482,424.94419000000005,817.5490100000001,0.9238973710877185,False,False,False,,,True,
E01003097,212.57022,104.25182,316.82204,0.4904347372835197,False,False,False,,,True,
E01003099,4516.87298,4599.57186,9116.44484,0.9820203091685147,False,False,False,,,True,
E01003100,1013.17121,1496.4433099999999,2509.61452,0.6770528514040401,False,False,False,,,True,
E01003101,1032.56818,1447.67116,2480.23934,0.7132615531278526,False,False,False,,,True,
E01003102,769.3315699999999,1061.52559,1830.85716,0.7247414261581767,False,False,False,,,True,
E01003104,243.85948,588.33015,832.18963,0.4144942767254066,False,False,False,,,True,
E01003105,48.70164,60.193560000000005,108.8952,0.8090838953535893,False,False,False,,,True,
E01003106,1057.34509,1589.14822,2646.49331,0.6653533488525066,False,False,False,,,True,
E01003107,58.86564,173.42662,232.29226,0.339426784653936,False,False,False,,,True,
E01003108,190.44027999999997,196.26878,386.70905999999997,0.9703034787295258,False,False,False,,,True,
E01003110,610.89804,725.86966,1336.7676999999999,0.8416084507513375,False,False,False,,,True,
E01003112,186.24954,167.24802999999997,353.49757,0.8979782178253969,False,False,False,,,True,
E01003114,3397.27933,5178.46695,8575.74628,0.6560395890911305,False,False,False,,,True,
E01003115,424.34629,514.98465,939.33094,0.8239979385793343,False,False,False,,,True,
E01003117,3744.6105199999997,4530.27444,8274.88496,0.8265747626538934,False,False,False,,,True,
E01003118,1935.6736799999999,1592.91104,3528.58472,0.8229233348877276,False,False,False,,,True,
E01003119,836.08511,2551.30941,3387.39452,0.32770823747324324,False,False,False,,,True,
E01003120,6345.19999,6294.76743,12639.96742,0.9920518565089388,False,False,False,,,True,
E01003121,554.82449,576.26104,1131.0855299999998,0.9628006259107851,False,False,False,,,True,
E01003122,310.79447,592.39278,903.18725,0.5246425690738499,False,False,False,,,True,
E01003124,409.76988,462.51502,872.2849,0.8859601575749908,False,False,False,,,True,
E01003125,294.08879,420.59127,714.68006,0.69922704291984,False,False,False,,,True,
E01003126,1006.4774600000001,913.3791799999999,1919.85664,0.9075008793540194,False,False,False,,,True,
E01003127,1336.04365,885.60852,2221.6521700000003,0.6628589717109916,False,False,False,,,True,
E01003128,1578.5533500000001,2591.52639,4170.07974,0.6091210786396816,False,False,False,,,True,
E01003130,20.52432,18.93825,39.46257,0.9227224093173367,False,False,False,,,True,
E01003131,3223.4073,4881.6137100000005,8105.02101,0.6603159306515467,False,False,False,,,True,
E01003132,5.23137,10.698179999999999,15.929549999999999,0.4889962591767946,False,False,False,,,True,
E01003133,19.21578,22.9994,42.215180000000004,0.8354904910562884,False,False,False,,,True,
E01003134,57.545410000000004,78.72718,136.27259,0.7309471773280841,False,False,False,,,True,
E01003137,4784.14444,7141.11924,11925.26368,0.6699432230738105,False,False,False,,,True,
E01003138,43.73084,34.52552,78.25636,0.7895004989613738,False,False,False,,,True,
E01003139,485.88543,760.2639300000001,1246.1493600000001,0.6391009895734497,False,False,False,,,True,
E01003141,705.95704,793.37306,1499.3301000000001,0.8898172569660986,False,False,False,,,True,
E01003144,524.84615,799.8066899999999,1324.6528399999997,0.6562162539550651,False,False,False,,,True,
E01003145,799.31105,798.38804,1597.69909,0.9988452430377386,False,False,False,,,True,
E01003146,723.19249,542.36251,1265.555,0.7499559487958731,False,False,False,,,True,
E01003147,252.57679,815.4073,1067.98409,0.309755370107675,False,False,False,,,True,
E01003148,23.00162,28.68087,51.68249,0.8019847375620056,False,False,False,,,True,
E01003149,181.43331,244.60851,426.04182000000003,0.7417293453935843,False,False,False,,,True,
E01003150,3549.82626,2917.34431,6467.17057,0.8218273505025004,False,False,False,,,True,
E01003151,100.40601,268.61787,369.02387999999996,0.373787529474491,False,False,False,,,True,
E01003152,180.27622,77.15034,257.42656,0.42795627731710817,False,False,False,,,True,
E01003153,2214.59735,2860.66147,5075.25882,0.7741556885443002,False,False,False,,,True,
E01003154,46.0873,58.3829,104.4702,0.7893972378898616,False,False,False,,,True,
E01003156,103.54898999999999,132.10628,235.65526999999997,0.7838309427833408,False,False,False,,,True,
E01003158,22.18795,29.612629999999996,51.80058,0.7492731986318002,False,False,False,,,True,
E01003159,607.95465,981.4432999999999,1589.39795,0.6194495902106623,False,False,False,,,True,
E01003160,217.95891,310.67041,528.62932,0.7015760207095358,False,False,False,,,True,
E01003161,34.69303,58.2936,92.98662999999999,0.5951430345698328,False,False,False,,,True,
E01003162,1355.82112,2349.90344,3705.72456,0.5769688647291823,False,False,False,,,True,
E01003163,93.04186,141.98737,235.02922999999998,0.6552826494356505,False,False,False,,,True,
E01003164,2471.59491,3516.1877,5987.78261,0.7029189340489417,False,False,False,,,True,
E01003165,175.26199,130.10959,305.37158,0.7423719769471977,False,False,False,,,True,
E01003166,2264.20786,3011.1526599999997,5275.36052,0.7519405741454503,False,False,False,,,True,
E01003167,4.12345,5.182089999999999,9.305539999999999,0.7957117688037069,False,False,False,,,True,
E01003169,481.04328999999996,2466.1382999999996,2947.1815899999997,0.19505933223615238,False,False,False,,,True,
E01003170,63.117869999999996,58.154889999999995,121.27275999999999,0.9213696533168816,False,False,False,,,True,
E01003172,922.23697,994.7269399999999,1916.96391,0.9271257597587537,False,False,False,,,True,
E01003174,443.82154,72.72644,516.54798,0.163864151343353,False,False,False,,,True,
E01003175,56.54374,48.458549999999995,105.00228999999999,0.8570099890810193,False,False,False,,,True,
E01003176,2663.9891900000002,2240.10576,4904.094950000001,0.8408839526860091,False,False,False,,,True,
E01003177,248.26252,127.74093,376.00345,0.5145397299600439,False,False,False,,,True,
E01003178,512.84479,1185.16957,1698.0143600000001,0.4327184927638667,False,False,False,,,True,
E01003179,364.56514,854.2217499999999,1218.7868899999999,0.42678044664631876,False,False,False,,,True,
E01003180,210.1803,360.97377,571.15407,0.5822592040413351,False,False,False,,,True,
E01003181,427.81804999999997,437.53295,865.351,0.9777961865500643,False,False,False,,,True,
E01003182,35.23943,52.472539999999995,87.71197,0.6715785056336133,False,False,False,,,True,
E01003183,2004.40116,2324.69983,4329.10099,0.8622193429592154,False,False,False,,,True,
E01003184,465.78883,581.15186,1046.9406900000001,0.8014924532806278,False,False,False,,,True,
E01003185,358.39351999999997,183.33401999999998,541.72754,0.5115439029143161,False,False,False,,,True,
E01003186,969.87045,1521.87731,2491.74776,0.6372855706745506,False,False,False,,,True,
E01003187,23.92828,40.05041,63.97869,0.5974540585227467,False,False,False,,,True,
E01003189,26.017109999999995,0.0,26.017109999999995,0.0,True,False,False,,alightings,False,zero_alighting_direction
E01003190,937.62183,1300.2561799999999,2237.87801,0.7211054593872418,False,False,False,,,True,
E01003191,101.50609,179.6099,281.11599,0.5651475224918002,False,False,False,,,True,
E01003192,223.89077,295.15504,519.04581,0.7585530980599213,False,False,False,,,True,
E01003193,727.82285,736.67711,1464.49996,0.9879808129235887,False,False,False,,,True,
E01003194,289.70672,376.7587,666.46542,0.7689450037915515,False,False,False,,,True,
E01003195,63.05389,170.4932,233.54709,0.36983228656626776,False,False,False,,,True,
E01003196,82.10828,0.0,82.10828,0.0,True,False,False,,alightings,False,zero_alighting_direction
E01003198,98.42092,128.16654,226.58746,0.7679143089920348,False,False,False,,,True,
E01003199,1359.9316999999999,1241.46885,2601.40055,0.9128905885494103,False,False,False,,,True,
E01003200,942.6833899999999,757.40671,1700.0901,0.8034582109270006,False,False,False,,,True,
E01003201,115.78091,71.15746,186.93837000000002,0.6145871543072169,False,False,False,,,True,
E01003202,1064.88804,973.55622,2038.4442600000002,0.9142334061710374,False,False,False,,,True,
E01003203,340.12845,794.46635,1134.5948,0.4281219084987048,False,False,False,,,True,
E01003205,44.58068,94.53505,139.11572999999999,0.47157831936408773,False,False,False,,,True,
E01003207,2448.75124,932.91161,3381.66285,0.38097443086950716,False,False,False,,,True,
E01003209,253.11523,483.04633,736.16156,0.5239978326716611,False,False,False,,,True,
E01003210,949.73893,1190.19964,2139.9385700000003,0.7979660706333267,False,False,False,,,True,
E01003211,422.02882999999997,595.56117,1017.5899999999999,0.7086238177683747,False,False,False,,,True,
E01003212,228.46141,263.22002,491.68143,0.8679484562002542,False,False,False,,,True,
E01003213,41.231609999999996,72.39913,113.63074,0.5695042191805343,False,False,False,,,True,
E01003214,950.94031,1090.53365,2041.47396,0.8719953850117325,False,False,False,,,True,
E01003215,1232.39781,1663.1504100000002,2895.54822,0.7410020179714232,False,False,False,,,True,
E01003217,227.48086,208.13685,435.61771,0.91496423039723,False,False,False,,,True,
E01003218,61.98773,28.403170000000003,90.3909,0.45820632567122566,False,False,False,,,True,
E01003219,10.241399999999999,61.26357,71.50497,0.16716949404025913,False,False,False,,,True,
E01003220,299.93732,537.9937,837.93102,0.5575108407403284,False,False,False,,,True,
E01003221,1161.48166,1071.20317,2232.68483,0.9222729956838062,False,False,False,,,True,
E01003222,66.42727,173.54469999999998,239.97196999999997,0.38276749448413006,False,False,False,,,True,
E01003223,655.58034,1562.40193,2217.98227,0.4195977535690832,False,False,False,,,True,
E01003224,408.82533,759.3288100000001,1168.15414,0.538403554054534,False,False,False,,,True,
E01003225,14.18639,39.55814,53.74453,0.35862125974578174,False,False,False,,,True,
E01003226,870.52346,884.82496,1755.34842,0.9838369161737932,False,False,False,,,True,
E01003227,110.71143000000001,456.93281,567.6442400000001,0.2422925812659415,False,False,False,,,True,
E01003228,62.55169,46.432559999999995,108.98425,0.742307042383667,False,False,False,,,True,
E01003229,712.1642899999999,1046.1585,1758.32279,0.6807422489039662,False,False,False,,,True,
E01003230,201.75681,668.88674,870.64355,0.30163075141839407,False,False,False,,,True,
E01003231,761.42818,907.3759299999999,1668.80411,0.8391540428012015,False,False,False,,,True,
E01003232,349.58966,433.84867999999994,783.4383399999999,0.8057870776511294,False,False,False,,,True,
E01003233,71.75659,153.32383,225.08042,0.4680067671150663,False,False,False,,,True,
E01003235,80.79408000000001,131.37036999999998,212.16445,0.6150099143360868,False,False,False,,,True,
E01003236,1441.94864,1249.62999,2691.57863,0.86662586678538,False,False,False,,,True,
E01003237,399.9865,834.31022,1234.2967199999998,0.4794217910934856,False,False,False,,,True,
E01003238,249.94876,392.43365,642.3824099999999,0.636919795231627,False,False,False,,,True,
E01003239,119.69511,140.69364,260.38874999999996,0.8507499699346751,False,False,False,,,True,
E01003240,650.56062,1188.83756,1839.39818,0.5472241472586045,False,False,False,,,True,
E01003241,371.57088999999996,734.39027,1105.9611599999998,0.5059583510004837,False,False,False,,,True,
E01003243,1028.80423,1106.30571,2135.1099400000003,0.9299456928591645,False,False,False,,,True,
E01003244,169.79979,350.70535,520.50514,0.48416652326518544,False,False,False,,,True,
E01003245,50.50041,71.34858,121.84899,0.7077983892601647,False,False,False,,,True,
E01003246,12.89604,18.252509999999997,31.148549999999997,0.7065351559867658,False,False,False,,,True,
E01003247,286.71005,327.94201,614.65206,0.8742705760692265,False,False,False,,,True,
E01003248,945.24475,1908.719,2853.96375,0.495224676864431,False,False,False,,,True,
E01003249,166.48533,328.00263,494.48796000000004,0.5075731557396354,False,False,False,,,True,
E01003251,803.29236,959.4363,1762.72866,0.8372545003769402,False,False,False,,,True,
E01003253,1027.64624,1357.26012,2384.90636,0.7571475982068935,False,False,False,,,True,
E01003254,293.70465,561.83176,855.53641,0.5227626327141064,False,False,False,,,True,
E01003255,2503.77144,3051.60049,5555.371929999999,0.8204781222852668,False,False,False,,,True,
E01003256,499.26374,475.39675,974.66049,0.9521956271048244,False,False,False,,,True,
E01003257,197.3748,389.32988,586.70468,0.5069603185863875,False,False,False,,,True,
E01003258,141.64046000000002,265.09779,406.73825,0.5342951369002361,False,False,False,,,True,
E01003259,489.80883000000006,792.52523,1282.3340600000001,0.6180356302347625,False,False,False,,,True,
E01003260,21.237,50.68891,71.92591,0.4189673835953466,False,False,False,,,True,
E01003261,50.79199,74.30778,125.09976999999999,0.6835352906519344,False,False,False,,,True,
E01003263,364.42647999999997,476.15549,840.58197,0.7653518391649753,False,False,False,,,True,
E01003264,813.53855,554.73762,1368.27617,0.6818824012703516,False,False,False,,,True,
E01003265,1077.1716999999999,1155.2635,2232.4352,0.9324034733201558,False,False,False,,,True,
E01003266,241.64009,541.63725,783.27734,0.44612900977545394,False,False,False,,,True,
E01003267,31.46255,146.15934000000001,177.62189,0.21526198736255922,False,False,False,,,True,
E01003268,357.37191,558.29134,915.6632500000001,0.6401172369967265,False,False,False,,,True,
E01003269,37.993159999999996,33.92651,71.91967,0.8929636281899164,False,False,False,,,True,
E01003270,67.8386,126.0792,193.9178,0.53806337603665,False,False,False,,,True,
E01003271,9.81904,0.0,9.81904,0.0,True,False,False,,alightings,False,zero_alighting_direction
