lsoa,boardings_audit,alightings_audit,total_activity,direction_ratio,exact_direction_zero,near_zero_ratio_lt_0_01,alightings_current,boardings_current,boarding_abs_diff,alighting_abs_diff
E01000795,33.31226,105.22626,138.53852,0.3165774398900047,False,False,105.22626,33.31226,0.0,0.0
E01000797,158.11252000000002,170.51734,328.62986,0.9272518560282492,False,False,170.51734,158.11252,2.842170943040401e-14,0.0
E01000798,121.15433,125.49145,246.64578,0.9654389203407882,False,False,125.49145,121.15433,0.0,0.0
E01000799,3250.2163499999997,3135.88041,6386.09676,0.9648220525381335,False,False,3135.88041,3250.21635,4.547473508864641e-13,0.0
E01000800,209.77326000000002,284.77393,494.54719,0.736630842577479,False,False,284.77393,209.77326,2.842170943040401e-14,0.0
E01000801,373.00124,465.45029999999997,838.45154,0.8013771609987146,False,False,465.4503,373.00124,0.0,5.684341886080802e-14
E01000802,239.1989,225.20469,464.40359,0.9414955085495794,False,False,225.20469,239.1989,0.0,0.0
E01000803,33.90369,54.093619999999994,87.99731,0.6267594958518213,False,False,54.093619999999994,33.90369,0.0,0.0
E01000804,25.957669999999997,20.966299999999997,46.92397,0.8077111697621551,False,False,20.966299999999997,25.957669999999997,0.0,0.0
E01000805,223.84232000000003,162.40005,386.24237000000005,0.7255109310875618,False,False,162.40005,223.84232,2.842170943040401e-14,0.0
E01000806,588.8685,1035.1413,1624.0098,0.5688774083306308,False,False,1035.1413,588.8685,0.0,0.0
E01000807,1000.70471,570.44334,1571.14805,0.5700416259657657,False,False,570.44334,1000.70471,0.0,0.0
E01000808,11.41108,8.18015,19.59123,0.7168602796580166,False,False,8.18015,11.41108,0.0,0.0
E01000809,96.36091,82.07466,178.43556999999998,0.8517422676892528,False,False,82.07466,96.36090999999999,1.4210854715202004e-14,0.0
E01000810,9.28355,30.24561,39.52916,0.30693875904635415,False,False,30.24561,9.28355,0.0,0.0
E01000811,0.2767799999999998,0.5269199999999999,0.8036999999999997,0.5252789797312681,False,False,0.5269199999999999,0.2767799999999998,0.0,0.0
E01000813,117.96397999999999,226.48604,344.45002,0.5208443752206537,False,False,226.48604,117.96398,1.4210854715202004e-14,0.0
E01000815,12.92541,32.01676,44.94217,0.4037076206336931,False,False,32.01676,12.92541,0.0,0.0
E01000816,35.42189,85.14083,120.56271999999998,0.41603881474963306,False,False,85.14083,35.42189,0.0,0.0
E01000818,14.42386,17.956879999999998,32.380739999999996,0.8032497850406084,False,False,17.956879999999998,14.42386,0.0,0.0
E01000819,444.39943,866.10422,1310.50365,0.5131015641512519,False,False,866.10422,444.39943,0.0,0.0
E01000820,94.33088,117.80425,212.13513,0.8007425878098625,False,False,117.80425,94.33088,0.0,0.0
E01000822,120.50396,120.40218999999999,240.90615,0.9991554634387118,False,False,120.40218999999999,120.50396,0.0,0.0
E01000823,69.68776,127.45738999999999,197.14515,0.5467533895053084,False,False,127.45739,69.68776,0.0,1.4210854715202004e-14
E01000824,192.68291,438.51851,631.20142,0.4393951580287911,False,False,438.51851,192.68291,0.0,0.0
E01000825,19.43772,25.02236,44.46008,0.7768140175427097,False,False,25.02236,19.43772,0.0,0.0
E01000826,26.57463,24.611659999999997,51.18629,0.9261336846458444,False,False,24.611659999999997,26.57463,0.0,0.0
E01000827,210.23366,507.46235,717.69601,0.4142842518267611,False,False,507.46235,210.23366,0.0,0.0
E01000828,145.64185,179.71993,325.36178,0.8103822987244653,False,False,179.71993,145.64185,0.0,0.0
E01000829,16.194779999999998,11.212029999999999,27.406809999999997,0.692323699364857,False,False,11.21203,16.194779999999998,0.0,1.7763568394002505e-15
E01000830,42.12802,58.19675,100.32477,0.7238895642797922,False,False,58.196749999999994,42.12802,0.0,7.105427357601002e-15
E01000831,23.71097,50.22276,73.93373,0.47211602866907354,False,False,50.22276,23.71097,0.0,0.0
E01000832,185.18882,192.97027,378.15909,0.9596753945568921,False,False,192.97027,185.18882,0.0,0.0
E01000834,42.71003999999999,87.4679,130.17793999999998,0.4882938769537166,False,False,87.4679,42.71004,7.105427357601002e-15,0.0
E01000835,541.16554,565.1226,1106.28814,0.9576073227296165,False,False,565.1226,541.16554,0.0,0.0
E01000837,72.71492,65.68854999999999,138.40347,0.9033710000643608,False,False,65.68854999999999,72.71491999999999,1.4210854715202004e-14,0.0
E01000838,177.93407,253.22599,431.16006,0.7026690664729951,False,False,253.22599,177.93407,0.0,0.0
E01000840,88.1301,97.57704,185.70713999999998,0.903184806589747,False,False,97.57704,88.1301,0.0,0.0
E01000841,18.02646,26.93043,44.95689,0.6693714136759049,False,False,26.930429999999998,18.02646,0.0,3.552713678800501e-15
E01000843,55.44265,61.85749,117.30014,0.8962964711306586,False,False,61.85749,55.44265,0.0,0.0
E01000844,3.7773299999999996,37.55672,41.33405,0.10057667442737278,False,False,37.55672,3.77733,4.440892098500626e-16,0.0
E01000845,35.25385,36.3801,71.63395,0.9690421411705851,False,False,36.3801,35.25385,0.0,0.0
E01000846,210.82907,236.17672,447.00579,0.8926750697528529,False,False,236.17672,210.82907,0.0,0.0
E01000847,91.88313,39.83586,131.71899,0.43354922715410327,False,False,39.83586,91.88313,0.0,0.0
E01000848,436.99469,116.07941,553.0741,0.2656311681956593,False,False,116.07941,436.99469,0.0,0.0
E01000849,362.41038000000003,799.3841600000001,1161.79454,0.4533619730468515,False,False,799.3841600000001,362.41038,5.684341886080802e-14,0.0
E01000850,4786.89089,3516.32471,8303.2156,0.7345738164506189,False,False,3516.32471,4786.89089,0.0,0.0
E01000851,288.21184,379.56802999999996,667.77987,0.7593153722667318,False,False,379.56803,288.21184,0.0,5.684341886080802e-14
E01000855,2486.6097,3434.3419400000002,5920.95164,0.7240425512201618,False,False,3434.34194,2486.6097,0.0,4.547473508864641e-13
E01000856,4959.61326,2826.79995,7786.413210000001,0.569963785845673,False,False,2826.79995,4959.61326,0.0,0.0
E01000858,1092.57861,759.1296600000001,1851.70827,0.6948055298281924,False,False,759.12966,1092.57861,0.0,1.1368683772161603e-13
E01000860,94.50138,82.13771,176.63909,0.8691694237692613,False,False,82.13771,94.50138,0.0,0.0
E01000861,1186.37608,836.76325,2023.13933,0.7053102840711353,False,False,836.76325,1186.37608,0.0,0.0
E01000862,170.31055,143.93612,314.24667,0.8451391883826339,False,False,143.93612000000002,170.31055,0.0,2.842170943040401e-14
E01000863,7481.61864,8310.53867,15792.157309999999,0.9002567627785312,False,False,8310.53867,7481.61864,0.0,0.0
E01000867,878.94875,1427.6575500000001,2306.6063000000004,0.6156579706386871,False,False,1427.65755,878.94875,0.0,2.2737367544323206e-13
E01000868,300.58497,622.89392,923.47889,0.48256205486802634,False,False,622.89392,300.58497,0.0,0.0
E01000869,540.163,1641.4986,2181.6616,0.3290669879340744,False,False,1641.4986,540.163,0.0,0.0
E01000871,438.05912,696.15341,1134.21253,0.6292565887165589,False,False,696.15341,438.05912,0.0,0.0
E01000872,839.37256,342.25336,1181.62592,0.40774904531070205,False,False,342.25336,839.37256,0.0,0.0
E01000873,95.62373,67.65679,163.28052,0.7075313836847821,False,False,67.65679,95.62373,0.0,0.0
E01000874,82.7125,133.60439,216.31689,0.6190851962274594,False,False,133.60439,82.71249999999999,1.4210854715202004e-14,0.0
E01000875,223.80729,283.44965,507.25694,0.7895839349245977,False,False,283.44964999999996,223.80729,0.0,5.684341886080802e-14
E01000876,378.2817,1148.30683,1526.58853,0.3294256292109662,False,False,1148.30683,378.2817,0.0,0.0
E01000877,686.50643,670.15972,1356.66615,0.976188555145798,False,False,670.15972,686.50643,0.0,0.0
E01000878,38.31211,32.87775,71.18986,0.8581555544708971,False,False,32.87775,38.31211,0.0,0.0
E01000879,91.46607,70.2296,161.69567,0.7678213352776609,False,False,70.2296,91.46607,0.0,0.0
E01000880,224.0836,247.93646999999999,472.02007,0.9037944276612473,False,False,247.93647,224.0836,0.0,2.842170943040401e-14
E01000881,210.00322,368.28592,578.28914,0.5702178894050579,False,False,368.28592,210.00322,0.0,0.0
E01000882,33.709019999999995,47.35805,81.06707,0.7117907092880724,False,False,47.35805,33.70902,7.105427357601002e-15,0.0
E01000883,602.96813,652.79238,1255.76051,0.923675196698834,False,False,652.79238,602.96813,0.0,0.0
E01000884,180.99776,105.21646999999999,286.21423,0.5813136582463783,False,False,105.21647,180.99776,0.0,1.4210854715202004e-14
E01000886,171.68175000000002,227.21902,398.90077,0.7555782522079358,False,False,227.21902,171.68175,2.842170943040401e-14,0.0
E01000887,699.4267600000001,932.56984,1631.9966,0.7499993351704362,False,False,932.56984,699.4267600000001,0.0,0.0
E01000888,223.16105,181.06766,404.22871,0.8113766268800043,False,False,181.06766,223.16105,0.0,0.0
E01000890,158.19324,533.95358,692.1468199999999,0.2962677766857561,False,False,533.95358,158.19324,0.0,0.0
E01000891,228.65495,25.377689999999998,254.03264000000001,0.11098683846555693,False,False,25.37769,228.65494999999999,2.842170943040401e-14,3.552713678800501e-15
E01000895,583.37028,377.61985,960.9901299999999,0.6473073156897879,False,False,377.61985,583.37028,0.0,0.0
E01000896,137.68453,412.92962,550.61415,0.33343340688420464,False,False,412.92962,137.68453,0.0,0.0
E01000897,137.76236,106.50407,244.26643,0.7730999236656515,False,False,106.50407,137.76236,0.0,0.0
E01000898,1315.02742,772.31887,2087.34629,0.5873024837763459,False,False,772.31887,1315.0274200000001,2.2737367544323206e-13,0.0
E01000899,411.1947,234.43496,645.6296600000001,0.5701312784430344,False,False,234.43496,411.1947,0.0,0.0
E01000900,566.56845,857.5704800000001,1424.13893,0.6606669226767227,False,False,857.57048,566.56845,0.0,1.1368683772161603e-13
E01000901,111.76915,58.08363,169.85278,0.5196749729241029,False,False,58.08363,111.76915,0.0,0.0
E01000902,82.81577,8.98302,91.79879,0.10846992064434105,False,False,8.98302,82.81577,0.0,0.0
E01000903,111.21641,392.81683000000004,504.03324000000003,0.28312536914469777,False,False,392.81683,111.21641,0.0,5.684341886080802e-14
E01000904,1057.7762500000001,899.56572,1957.3419700000002,0.8504310056120091,False,False,899.5657199999999,1057.77625,2.2737367544323206e-13,1.1368683772161603e-13
E01000905,25.13759,46.51285,71.65044,0.5404439848342985,False,False,46.51285,25.13759,0.0,0.0
E01000906,497.62429999999995,713.77229,1211.3965899999998,0.6971751453113989,False,False,713.77229,497.6243,5.684341886080802e-14,0.0
E01000907,7.92409,94.95080999999999,102.8749,0.08345468564196556,False,False,94.95081,7.92409,0.0,1.4210854715202004e-14
E01000908,60.73379,69.51566,130.24945,0.8736706232811428,False,False,69.51566,60.73379,0.0,0.0
E01000909,589.25631,883.43612,1472.69243,0.667005000882237,False,False,883.43612,589.25631,0.0,0.0
E01000911,28.552459999999996,87.53766,116.09012,0.3261734435213369,False,False,87.53766,28.55246,3.552713678800501e-15,0.0
E01000912,668.88734,1191.86943,1860.75677,0.5612085713113726,False,False,1191.86943,668.88734,0.0,0.0
E01000913,318.12494000000004,451.44293,769.5678700000001,0.7046847316891197,False,False,451.44293,318.12494,5.684341886080802e-14,0.0
E01000914,12522.5898,11509.65864,24032.24844,0.9191116872645625,False,False,11509.65864,12522.5898,0.0,0.0
E01000916,554.79193,847.52116,1402.31309,0.6546054024185072,False,False,847.52116,554.79193,0.0,0.0
E01000917,509.37901999999997,527.41273,1036.7917499999999,0.9658072151576621,False,False,527.41273,509.37902,5.684341886080802e-14,0.0
E01000918,2366.28135,1135.08704,3501.36839,0.47969234089598,False,False,1135.08704,2366.28135,0.0,0.0
E01000919,7992.658880000001,6280.48821,14273.147090000002,0.7857820913282865,False,False,6280.48821,7992.65888,9.094947017729282e-13,0.0
E01000920,1073.93998,980.8039299999999,2054.74391,0.9132762987369181,False,False,980.80393,1073.9399799999999,2.2737367544323206e-13,1.1368683772161603e-13
E01000921,476.43397,841.5541400000001,1317.98811,0.5661358519369888,False,False,841.55414,476.43397,0.0,1.1368683772161603e-13
E01000922,708.54959,637.04883,1345.5984199999998,0.8990885592072673,False,False,637.04883,708.54959,0.0,0.0
E01000924,126.36053000000001,371.85612,498.21664999999996,0.33981027393068053,False,False,371.85612000000003,126.36053,1.4210854715202004e-14,5.684341886080802e-14
E01000925,122.68856,52.3857,175.07425999999998,0.4269811301069961,False,False,52.3857,122.68856,0.0,0.0
E01000926,235.45635,603.8357100000001,839.29206,0.38993445750334965,False,False,603.8357100000001,235.45635,0.0,0.0
E01000927,1017.94621,1152.55584,2170.50205,0.8832077151246746,False,False,1152.55584,1017.9462100000001,1.1368683772161603e-13,0.0
E01000928,894.2824599999999,813.01688,1707.29934,0.9091276150043244,False,False,813.01688,894.28246,1.1368683772161603e-13,0.0
E01000929,574.55596,623.63423,1198.19019,0.9213027963522785,False,False,623.63423,574.55596,0.0,0.0
E01000930,697.15525,1103.0453400000001,1800.2005900000001,0.6320277369559442,False,False,1103.0453400000001,697.15525,0.0,0.0
E01000931,886.87814,960.64994,1847.52808,0.9232063658901598,False,False,960.64994,886.87814,0.0,0.0
E01000932,289.01698,564.74607,853.76305,0.5117644820441158,False,False,564.74607,289.01698,0.0,0.0
E01000933,1761.4099700000002,1729.09764,3490.50761,0.9816554177901013,False,False,1729.09764,1761.40997,2.2737367544323206e-13,0.0
E01000934,190.29012,188.27008,378.5602,0.9893844199583247,False,False,188.27008,190.29012,0.0,0.0
E01000935,132.00751,218.38272999999998,350.39023999999995,0.6044777899790886,False,False,218.38273,132.00751,0.0,2.842170943040401e-14
E01000938,1416.52132,2561.51109,3978.03241,0.5530022202636647,False,False,2561.51109,1416.52132,0.0,0.0
E01000942,2539.89376,2093.00782,4632.90158,0.8240532942606229,False,False,2093.00782,2539.89376,0.0,0.0
E01000946,475.24452,1580.72117,2055.96569,0.30065044298736127,False,False,1580.72117,475.24451999999997,5.684341886080802e-14,0.0
E01000947,2971.67059,3341.22931,6312.8999,0.8893943858046666,False,False,3341.22931,2971.67059,0.0,0.0
E01000948,236.21502999999998,75.26366,311.47869,0.3186235016459368,False,False,75.26366,236.21502999999998,0.0,0.0
E01000952,20.99205,119.03193,140.02398,0.17635646166536995,False,False,119.03193,20.99205,0.0,0.0
E01000954,209.10144,84.47484,293.57628,0.403989757315875,False,False,84.47484,209.10144,0.0,0.0
E01000955,65.10943,140.46172,205.57115000000002,0.46353860681757275,False,False,140.46172,65.10943,0.0,0.0
E01000956,2802.0649,1691.66942,4493.73432,0.6037224262721396,False,False,1691.66942,2802.0649,0.0,0.0
E01000957,35.02706,13.81739,48.844449999999995,0.39447758390227444,False,False,13.81739,35.02706,0.0,0.0
E01000958,68.78718,91.68290999999999,160.47009,0.7502726516861213,False,False,91.68290999999999,68.78717999999999,1.4210854715202004e-14,0.0
E01000959,1365.80125,1093.35689,2459.15814,0.8005241538620645,False,False,1093.35689,1365.80125,0.0,0.0
E01000960,2666.27221,2238.50011,4904.77232,0.8395617302705938,False,False,2238.50011,2666.27221,0.0,0.0
E01000963,1802.59205,2173.75544,3976.34749,0.8292524618132756,False,False,2173.75544,1802.59205,0.0,0.0
E01000964,25.534119999999998,15.26846,40.80258,0.5979630392588426,False,False,15.26846,25.534119999999998,0.0,0.0
E01000965,14.043289999999999,52.43289,66.47618,0.267833605967552,False,False,52.43289,14.043289999999999,0.0,0.0
E01000969,1070.96971,982.1718,2053.14151,0.9170864412215728,False,False,982.1718,1070.96971,0.0,0.0
E01000970,25.64657,23.9382,49.58477,0.933387973518486,False,False,23.9382,25.646569999999997,3.552713678800501e-15,0.0
E01000972,1238.80681,669.93605,1908.74286,0.5407913845743227,False,False,669.93605,1238.80681,0.0,0.0
E01000973,1816.73107,1959.8505,3776.5815700000003,0.9269743125814954,False,False,1959.8505,1816.73107,0.0,0.0
E01000974,501.9485,765.96327,1267.91177,0.6553166707327885,False,False,765.96327,501.94849999999997,5.684341886080802e-14,0.0
E01000975,7482.879199999999,1686.13347,9169.01267,0.22533217828773716,False,False,1686.13347,7482.8792,9.094947017729282e-13,0.0
E01000976,627.99729,1048.6827600000001,1676.6800500000002,0.5988439153896264,False,False,1048.68276,627.99729,0.0,2.2737367544323206e-13
E01000977,256.55503999999996,475.43397000000004,731.98901,0.5396228628762054,False,False,475.43397,256.55504,5.684341886080802e-14,5.684341886080802e-14
E01000978,119.99558999999999,243.47605,363.47164,0.4928435055521888,False,False,243.47605000000001,119.99558999999999,0.0,2.842170943040401e-14
E01000979,238.97743,504.93249000000003,743.90992,0.47328590402253573,False,False,504.93249,238.97743,0.0,5.684341886080802e-14
E01000980,99.23032,277.09088,376.32120000000003,0.35811470951335533,False,False,277.09088,99.23032,0.0,0.0
E01000981,130.76562,202.4689,333.23452,0.6458553387705471,False,False,202.4689,130.76561999999998,2.842170943040401e-14,0.0
E01000982,70.70318,48.53648,119.23966,0.6864822770347812,False,False,48.53648,70.70317999999999,1.4210854715202004e-14,0.0
E01000983,87.46973,214.99094,302.46067,0.4068530980886916,False,False,214.99094,87.46973,0.0,0.0
E01000984,129.30081,302.15391,431.45472,0.4279302889047506,False,False,302.15391,129.30080999999998,2.842170943040401e-14,0.0
E01000985,111.48383,91.40737999999999,202.89121,0.8199160362538674,False,False,91.40738,111.48383,0.0,1.4210854715202004e-14
E01000986,106.5012,51.02589,157.52709,0.4791109395950468,False,False,51.02589,106.5012,0.0,0.0
E01000989,17.191,42.20891,59.399910000000006,0.407283675413556,False,False,42.208909999999996,17.191,0.0,7.105427357601002e-15
E01000990,6.58761,50.47658,57.064189999999996,0.13050824758729693,False,False,50.47658,6.58761,0.0,0.0
E01000991,20.23799,56.20641,76.4444,0.360065515659157,False,False,56.20641,20.23799,0.0,0.0
E01000992,451.38851,576.91755,1028.30606,0.7824142461951452,False,False,576.91755,451.38851,0.0,0.0
E01000993,180.95559,210.0088,390.96439,0.8616571781753907,False,False,210.0088,180.95559,0.0,0.0
E01000994,111.22057,198.07474000000002,309.29531000000003,0.5615080953785424,False,False,198.07474,111.22057,0.0,2.842170943040401e-14
E01000995,135.76914,68.36595,204.13509,0.503545577441236,False,False,68.36595,135.76914,0.0,0.0
E01000997,308.11923,510.85909000000004,818.97832,0.6031393705845578,False,False,510.85909000000004,308.11923,0.0,0.0
E01000998,370.15126,516.57238,886.7236399999999,0.7165525574557432,False,False,516.57238,370.15126,0.0,0.0
E01001000,472.71941000000004,480.31517,953.03458,0.9841858836147108,False,False,480.31517,472.71941,5.684341886080802e-14,0.0
E01001003,126.00711,270.65627,396.66338,0.46556139268452934,False,False,270.65627,126.00711,0.0,0.0
E01001004,145.30104,397.17053,542.4715699999999,0.3658404363485881,False,False,397.17053,145.30104,0.0,0.0
E01001005,300.08974,1010.30154,1310.39128,0.2970298748629048,False,False,1010.30154,300.08974,0.0,0.0
E01001006,162.50628,170.76615,333.27243,0.9516305192803141,False,False,170.76615,162.50628,0.0,0.0
E01001007,307.72765,274.43105,582.1587,0.8917984782972868,False,False,274.43105,307.72765,0.0,0.0
E01001008,229.68747000000002,326.97907000000004,556.66654,0.7024531264340559,False,False,326.97907,229.68747,2.842170943040401e-14,5.684341886080802e-14
E01001010,823.63786,536.42079,1360.05865,0.6512823366327526,False,False,536.42079,823.63786,0.0,0.0
E01001011,1976.17383,2713.5995300000004,4689.77336,0.7282481472127907,False,False,2713.59953,1976.17383,0.0,4.547473508864641e-13
E01001013,4510.11382,3119.63236,7629.74618,0.6916970357080701,False,False,3119.63236,4510.1138200000005,9.094947017729282e-13,0.0
E01001015,216.89482999999998,356.78825,573.68308,0.6079091169622317,False,False,356.78825,216.89482999999998,0.0,0.0
E01001016,77.55727999999999,244.66512999999998,322.22240999999997,0.316993598556525,False,False,244.66513,77.55727999999999,0.0,2.842170943040401e-14
E01001018,244.93194999999997,477.84754,722.7794899999999,0.5125734245696859,False,False,477.84754,244.93195,2.842170943040401e-14,0.0
E01001019,54.37772,109.01191,163.38963,0.49882366064405254,False,False,109.01191,54.37772,0.0,0.0
E01001020,155.74628,210.27412,366.0204,0.740682115326413,False,False,210.27412,155.74628,0.0,0.0
E01001021,57.15871,151.80271,208.96141999999998,0.37653286953836335,False,False,151.80271,57.15871,0.0,0.0
E01001022,30.45273,81.7595,112.21223,0.37246717506834065,False,False,81.7595,30.45273,0.0,0.0
E01001023,1355.23035,1286.33338,2641.56373,0.9491621701063586,False,False,1286.33338,1355.23035,0.0,0.0
E01001024,31.33936,54.556039999999996,85.8954,0.5744434530072198,False,False,54.556039999999996,31.33936,0.0,0.0
E01001025,59.3685,53.08912,112.45761999999999,0.8942304420694477,False,False,53.08912,59.3685,0.0,0.0
E01001026,43.70834,124.44986,168.1582,0.35121244812971264,False,False,124.44986,43.70834,0.0,0.0
E01001027,47.79273,83.5758,131.36853,0.5718489084160726,False,False,83.5758,47.79273,0.0,0.0
E01001028,32.56796,55.72636,88.29432,0.5844264724988317,False,False,55.72636,32.56796,0.0,0.0
E01001029,207.81294,58.77513999999999,266.58808,0.28282714252538843,False,False,58.77513999999999,207.81294,0.0,0.0
E01001030,1.91817,9.2614,11.17957,0.20711447513334916,False,False,9.261399999999998,1.9181699999999997,2.220446049250313e-16,1.7763568394002505e-15
E01001031,33.9461,35.960679999999996,69.90678,0.9439782562509943,False,False,35.960679999999996,33.9461,0.0,0.0
E01001032,62.423730000000006,54.2271,116.65083000000001,0.8686936842767966,False,False,54.2271,62.42373,7.105427357601002e-15,0.0
E01001033,451.07839,952.10479,1403.18318,0.47376968873352693,False,False,952.10479,451.07838999999996,5.684341886080802e-14,0.0
E01001034,258.33167000000003,360.51486,618.84653,0.716563167465552,False,False,360.51486,258.33167,5.684341886080802e-14,0.0
E01001035,189.74609999999998,549.2490700000001,738.99517,0.34546458130552676,False,False,549.24907,189.74609999999998,0.0,1.1368683772161603e-13
E01001036,69.46323,275.74766999999997,345.2109,0.25190867433258823,False,False,275.74767,69.46323,0.0,5.684341886080802e-14
E01001037,479.29735,869.9789,1349.27625,0.5509298558850105,False,False,869.9789,479.29735,0.0,0.0
E01001038,334.19037,321.7653,655.95567,0.9628203828853598,False,False,321.7653,334.19037000000003,5.684341886080802e-14,0.0
E01001039,24.64375,55.44334,80.08709,0.44448530698186656,False,False,55.44334,24.64375,0.0,0.0
E01001040,105.83008000000001,386.45694000000003,492.28702000000004,0.27384701643603554,False,False,386.45694000000003,105.83008,1.4210854715202004e-14,0.0
E01001041,750.44055,727.13949,1477.58004,0.9689501586767932,False,False,727.13949,750.44055,0.0,0.0
E01001042,1011.00593,615.98864,1626.99457,0.6092829148885408,False,False,615.98864,1011.00593,0.0,0.0
E01001044,275.58191999999997,252.92748,528.5093999999999,0.9177941716931214,False,False,252.92748,275.58191999999997,0.0,0.0
E01001047,42.17114,83.76358,125.93472,0.5034543652503869,False,False,83.76357999999999,42.171139999999994,7.105427357601002e-15,1.4210854715202004e-14
E01001049,176.32976,343.50467,519.83443,0.5133256558054946,False,False,343.50467,176.32976,0.0,0.0
E01001050,424.41649,315.61007,740.02656,0.7436329111529102,False,False,315.61007,424.41648999999995,5.684341886080802e-14,0.0
E01001051,134.19051,362.63743,496.82794,0.3700404285349143,False,False,362.63743,134.19051,0.0,0.0
E01001052,164.72518,296.87293999999997,461.59812,0.5548676144076992,False,False,296.87293999999997,164.72518,0.0,0.0
E01001053,152.822,299.55254,452.37454,0.5101675986456332,False,False,299.55254,152.822,0.0,0.0
E01001054,238.14066,328.93261,567.07327,0.7239800882010452,False,False,328.93261,238.14066,0.0,0.0
E01001055,256.67809,490.50566,747.1837499999999,0.5232928199034441,False,False,490.50566,256.67809,0.0,0.0
E01001057,53.60225,32.66379,86.26604,0.6093734871204101,False,False,32.66379,53.60225,0.0,0.0
E01001058,45.976789999999994,151.14628,197.12306999999998,0.304187373979697,False,False,151.14628,45.976789999999994,0.0,0.0
E01001059,47.690659999999994,146.89528,194.58594,0.32465753834976857,False,False,146.89527999999999,47.69066,7.105427357601002e-15,2.842170943040401e-14
E01001060,90.31161,281.79216,372.10377000000005,0.32049014422544614,False,False,281.79216,90.31161,0.0,0.0
E01001061,204.8528,221.40663999999998,426.25944,0.9252333173024984,False,False,221.40664,204.8528,0.0,2.842170943040401e-14
E01001062,541.81071,722.51931,1264.3300199999999,0.7498909752322052,False,False,722.51931,541.81071,0.0,0.0
E01001063,388.75347,273.30622999999997,662.0597,0.703032258464471,False,False,273.30622999999997,388.75347,0.0,0.0
E01001064,353.46582,628.10427,981.57009,0.5627502261686582,False,False,628.1042699999999,353.46582,0.0,1.1368683772161603e-13
E01001065,1529.14662,1516.8966899999998,3046.04331,0.9919890415740512,False,False,1516.89669,1529.14662,0.0,2.2737367544323206e-13
E01001066,29.82667,397.62519,427.45185999999995,0.07501202325737964,False,False,397.62519,29.82667,0.0,0.0
E01001067,10.97762,50.05983,61.03745,0.21928999758888515,False,False,50.05983,10.97762,0.0,0.0
E01001068,49.11918,105.4974,154.61658,0.4655961189564861,False,False,105.4974,49.11918,0.0,0.0
E01001069,17.010620000000003,12.63036,29.640980000000003,0.7424985097544944,False,False,12.63036,17.01062,3.552713678800501e-15,0.0
E01001070,81.84933000000001,256.27043,338.11976,0.31938655583478753,False,False,256.27043,81.84933,1.4210854715202004e-14,0.0
E01001071,56.19052,110.37158,166.5621,0.5091031586210871,False,False,110.37158,56.19052,0.0,0.0
E01001073,21.41854,64.06475999999999,85.48329999999999,0.334326390983124,False,False,64.06475999999999,21.41854,0.0,0.0
E01001074,471.52502,859.18416,1330.70918,0.5488055319828056,False,False,859.18416,471.52502,0.0,0.0
E01001075,215.98666,346.3107,562.29736,0.6236788525448391,False,False,346.3107,215.98666,0.0,0.0
E01001076,312.75957999999997,455.34341,768.10299,0.6868652826226254,False,False,455.34341,312.75957999999997,0.0,0.0
E01001077,29.79894,108.25309999999999,138.05203999999998,0.27527100840530205,False,False,108.25309999999999,29.798939999999998,3.552713678800501e-15,0.0
E01001078,285.28638,169.76439,455.05077,0.5950665783624159,False,False,169.76439,285.28638,0.0,0.0
E01001079,215.88490000000002,479.81675,695.70165,0.4499319792399911,False,False,479.81675,215.8849,2.842170943040401e-14,0.0
E01001080,213.62804999999997,217.14359000000002,430.77164,0.9838100677989157,False,False,217.14359,213.62805,2.842170943040401e-14,2.842170943040401e-14
E01001081,122.71674999999999,273.54889,396.26563999999996,0.4486099358692335,False,False,273.54889000000003,122.71674999999999,0.0,5.684341886080802e-14
E01001082,72.91458,141.18216999999999,214.09675,0.5164574251833642,False,False,141.18217,72.91458,0.0,2.842170943040401e-14
E01001083,310.80039,491.03164,801.83203,0.6329538968201723,False,False,491.03164,310.80039,0.0,0.0
E01001084,814.66811,1014.5867400000001,1829.25485,0.8029556053531706,False,False,1014.58674,814.66811,0.0,1.1368683772161603e-13
E01001085,1046.33902,1022.39093,2068.72995,0.9771124945717882,False,False,1022.39093,1046.33902,0.0,0.0
E01001087,1848.2813,2029.95401,3878.23531,0.9105040266404854,False,False,2029.95401,1848.2813,0.0,0.0
E01001089,181.23265,213.9526,395.18525,0.8470691639176154,False,False,213.9526,181.23265,0.0,0.0
E01001090,127.77623,296.57313,424.34936,0.43084223442629477,False,False,296.57313,127.77623,0.0,0.0
E01001091,188.35714,142.58547,330.94260999999995,0.7569953015850633,False,False,142.58547,188.35714,0.0,0.0
E01001092,49.34868,99.75126999999999,149.09994999999998,0.4947173103660736,False,False,99.75126999999999,49.348679999999995,7.105427357601002e-15,0.0
E01001093,288.89364,245.613,534.5066400000001,0.850184863882777,False,False,245.613,288.89364,0.0,0.0
E01001094,173.67167,234.18229,407.85396000000003,0.7416088979230667,False,False,234.18229,173.67167,0.0,0.0
E01001095,442.08711,589.96544,1032.0525499999999,0.7493440802227331,False,False,589.96544,442.08711,0.0,0.0
E01001096,1.67484,1.8971299999999998,3.57197,0.8828282721795556,False,False,1.8971299999999998,1.67484,0.0,0.0
E01001097,4470.2554,4283.87309,8754.12849,0.9583061160219168,False,False,4283.87309,4470.2554,0.0,0.0
