logical_hub_code,lsoa_for_audit,n_stops,boardings,alightings,logical_hub_source,logical_hub_name,n_lsoa,cross_lsoa,has_unmatched_stop
490G00005538,E01000604,2,50.48577,44.38855,stop_area,Conduit Way,1,False,False
490G00005539,E01002511,1,38.43583,63.50362,stop_area,Coney Green,1,False,False
490G00005541,E01002511,1,24.762839999999997,40.95739,stop_area,Harlington Road,1,False,False
490G00005543,E01000760,1,12.2174,1.49325,stop_area,Coney Hall Parade,1,False,False
490G00005544,E01000760,2,4.36203,11.022589999999997,stop_area,Coney Hall,1,False,False
490G00005545,E01000838,2,99.20906,158.25875,stop_area,Tiepigs Lane,1,False,False
490G00005546,E01001572,2,133.1396,486.30439,stop_area,Conference Road,1,False,False
490G00005547,E01000760,1,2.48822,27.49334,stop_area,Coney Hall / Kingsway,1,False,False
490G00005549,E01001400,2,50.71289999999999,51.39489,stop_area,Conifer Gardens,1,False,False
490G00005551,E01003797,1,28.177809999999997,14.8967,stop_area,Lonsdale Road / Suffolk Road,1,False,False
490G00005552,E01001024,2,11.0717,20.152829999999998,stop_area,Coniston Road,1,False,False
490G00005554,E01003439,2,169.32502,363.77792999999997,stop_area,Connaught Gardens,1,False,False
490G00005555,E01000285,1,0.94,171.45487,stop_area,Connaught Road,1,False,False
490G00005557,E01000065,2,135.1394,252.19606,stop_area,Connor Road,1,False,False
490G00005558,E01003907,2,6.70963,4.94796,stop_area,Constance Road,1,False,False
490G00005559,E01001159,2,115.17542,223.57103,stop_area,Convent Hill,1,False,False
490G00005560,E01000287,1,72.02318,0.62283,stop_area,Mays Lane,1,False,False
490G00005562,E01002638,2,72.13925,102.93950000000001,stop_area,Convent Way Shopping Precinct,1,False,False
490G00005563,E01003432,1,20.08525,1.0047399999999997,stop_area,Conway Gardens,1,False,False
490G00005565,E01001631,1,0.8739099999999999,111.52084,stop_area,Conway Road,2,True,False
490G00005565,E01001632,1,121.98252,1.84255,stop_area,Conway Road,2,True,False
490G00005566,E01003119,2,106.65616,184.81107,stop_area,Conyers Road,1,False,False
490G00005568,E01002419,2,8.345769999999998,4.20219,stop_area,Hoylake Gardens,1,False,False
490G00005569,E01002961,2,45.92941,80.15048999999999,stop_area,Coombe Girls School,1,False,False
490G00005571,E01002952,1,36.04408,16.68135,stop_area,Coombe Hill School,2,True,False
490G00005571,E01002959,1,12.03994,50.29379,stop_area,Coombe Hill School,2,True,False
490G00005572,E01001415,2,1.7047799999999993,0.21508,stop_area,Coombehurst Close,1,False,False
490G00005573,E01002953,1,21.43352,6.5230999999999995,stop_area,Coombe Lane West,1,False,False
490G00005574,E01034152,2,1308.37596,1473.55115,stop_area,Coombe Road,1,False,False
490G00005575,E01001035,2,86.40931,296.91686,stop_area,Birdhurst Gardens,1,False,False
490G00005576,E01003258,1,63.98857,16.49325,stop_area,Coombe Road,2,True,False
490G00005576,E01003331,1,31.9681,136.13848,stop_area,Coombe Road,2,True,False
490G00005577,E01004076,2,7.64537,2.0712099999999998,stop_area,Therapia Lane,1,False,False
490G00005578,E01003263,2,16.80865,19.27358,stop_area,Coopers Lane,1,False,False
490G00005580,E01000745,2,25.615359999999995,64.47637999999999,stop_area,St Christophers Hospice,1,False,False
490G00005581,E01002700,1,42.47918,32.36303,stop_area,Copenhagen Street Pentonville,1,False,False
490G00005582,E01000712,2,275.02218,152.54506,stop_area,Copers Cope Road,1,False,False
490G00005583,E01000612,1,99.38594,383.29064,stop_area,Copland Avenue,2,True,False
490G00005583,E01000631,1,172.03813,79.89666,stop_area,Copland Avenue,2,True,False
490G00005584,E01000636,1,132.46735,127.35984,stop_area,Cecil Avenue (HA9),1,False,False
490G00005585,E01002694,1,14.01761,62.59683,stop_area,Barnsbury Road,1,False,False
490G00005586,E01003708,2,37.7188,255.87347,stop_area,Copper Beech Close,1,False,False
490G00005588,E01033936,2,1177.4528599999999,832.76442,stop_area,Ark Elvin Academy / Park Lane,1,False,False
490G00005589,E01000315,2,7.850499999999999,16.56451,stop_area,Coppetts Close,1,False,False
490G00005590,E01000164,2,74.62344999999999,157.52028,stop_area,Osier Crescent,1,False,False
490G00005591,E01003722,2,77.71015,206.54598,stop_area,Coppice Path,1,False,False
490G00005592,E01003462,1,53.81198,42.86249,stop_area,Woodhayes Road,1,False,False
490G00005593,E01002946,2,59.669129999999996,148.97546,stop_area,Copt Gilders,1,False,False
490G00005594,E01003462,1,14.308539999999999,46.40394,stop_area,High Cedar Drive,1,False,False
490G00005595,E01000256,1,15.859409999999999,38.57221,stop_area,Copthall Gardens/ Page Street,2,True,False
490G00005595,E01000260,1,25.02813,48.358689999999996,stop_area,Copthall Gardens/ Page Street,2,True,False
490G00005596,E01000255,2,141.29693,98.98330999999999,stop_area,Barnet Copthall Leisure Centre,1,False,False
490G00005597,E01003163,1,23.72216,41.36206,stop_area,Copthorne Avenue,1,False,False
490G00005598,E01002271,2,11.510299999999999,33.731399999999994,stop_area,Copthorne Gardens,1,False,False
490G00005599,E01034154,2,148.38697000000002,258.95963,stop_area,Corbet Close,1,False,False
490G00005600,E01002385,2,30.17457,34.345870000000005,stop_area,Corbets Tey,1,False,False
490G00005601,E01002385,2,0.71387,0.1926599999999997,stop_area,South Essex Crematorium,1,False,False
490G00005602,E01002386,2,44.560900000000004,18.48881,stop_area,Corbets Tey Road,1,False,False
490G00005603,E01004035,2,224.36779,288.51161,stop_area,Corbetts Lane,1,False,False
490G00005604,E01002218,1,115.86962,259.84808,stop_area,Corbins Lane South Harrow,2,True,False
490G00005604,E01034599,1,134.64276999999998,184.93485,stop_area,Corbins Lane South Harrow,2,True,False
490G00005605,E01000344,2,33.90296,63.38511,stop_area,Corbylands Road,1,False,False
490G00005607,E01002710,1,177.91121,85.14825,stop_area,York Way / Kings Place,1,False,False
490G00005609,E01001648,2,18.286360000000002,26.965889999999998,stop_area,Corelli College,1,False,False
490G00005612,E01004453,2,121.69582,101.23109,stop_area,Cork Tree Retail Park,1,False,False
490G00005613,E01001296,2,119.58986999999999,169.90531,stop_area,Allenby Road,1,False,False
490G00005614,E01001294,1,35.09186,109.62079,stop_area,Ascot Gardens,1,False,False
490G00005615,E01002887,1,51.50345,15.800429999999999,stop_area,Cornwall Gardens,1,False,False
490G00005616,E01002468,1,50.244859999999996,5.876619999999999,stop_area,Cornwall Road,2,True,False
490G00005616,E01002470,1,10.155209999999999,68.91807,stop_area,Cornwall Road,2,True,False
490G00005619,E01033708,2,860.2249099999999,612.42821,stop_area,Great Eastern Street,1,False,False
490G00005621,E01000480,2,161.13917,173.01772,stop_area,Corringham Road,1,False,False
490G00005622,E01002887,1,40.72547,37.43566,stop_area,Cromwell Road (SW7),1,False,False
490G00005624,E01000855,1,683.46281,164.67532,stop_area,Southampton Row,1,False,False
490G00005625,E01033708,1,462.20388,254.88793,stop_area,Pitfield Street Shoreditch,1,False,False
490G00005626,E01001260,2,177.63977,173.85890999999998,stop_area,Costons Lane,1,False,False
490G00005628,E01002356,2,105.16428,60.42971,stop_area,Cotleigh Road,1,False,False
490G00005630,E01001470,2,32.77804999999999,104.16167999999999,stop_area,Cotswold Way,1,False,False
490G00005631,E01003916,1,382.21547,213.12639000000001,stop_area,Cottage Green,1,False,False
490G00005632,E01003445,2,57.572649999999996,136.76326,stop_area,Cottenham Park Road,1,False,False
490G00005633,E01002994,2,34.44024,105.09658999999999,stop_area,Malvern Road (KT6),1,False,False
490G00005634,E01003298,2,36.44712,70.04982,stop_area,Cottesbrook Street,1,False,False
490G00005636,E01003679,1,2.4076,116.20127,stop_area,Couchmore Avenue,2,True,False
490G00005636,E01003710,1,56.357130000000005,1.26934,stop_area,Couchmore Avenue,2,True,False
490G00005637,E01001023,1,60.10722,85.07378,stop_area,Chipstead Valley Rd / Brighton Rd,1,False,False
490G00005638,E01001022,2,25.56677,6.980179999999999,stop_area,Coulsdon Common / The Fox,1,False,False
490G00005639,E01001016,2,10.865689999999999,46.69575999999999,stop_area,Coulsdon Court Road,1,False,False
490G00005640,E01001023,2,276.06057,298.66292,stop_area,Coulsdon Library,1,False,False
490G00005641,E01001019,2,1.5189,0.19390999999999992,stop_area,Coulsdon Rise,1,False,False
490G00005643,E01004622,2,181.8149,145.72648,stop_area,County Arms,1,False,False
490G00005644,E01000423,2,50.94038,67.04487,stop_area,County Gate,1,False,False
490G00005645,E01003919,1,135.27079,185.68386,stop_area,County Grove,1,False,False
490G00005646,E01003013,2,1027.9041399999999,659.6506400000001,stop_area,County Hall,1,False,False
490G00005647,E01001147,1,89.53346,300.53423,stop_area,County Road,2,True,False
490G00005647,E01001157,1,240.30718,212.72382,stop_area,County Road,2,True,False
490G00005648,E01002298,2,8.036059999999999,11.282849999999998,stop_area,Court Avenue,1,False,False
490G00005649,E01001020,2,0.8414399999999997,2.98739,stop_area,Keston Avenue,1,False,False
490G00005651,E01003903,2,19.903609999999997,31.26892,stop_area,Court Close Avenue,1,False,False
490G00005652,E01002139,1,40.98881,119.16189,stop_area,Courtenay Avenue,2,True,False
490G00005652,E01002151,1,39.416489999999996,23.660519999999998,stop_area,Courtenay Avenue,2,True,False
490G00005653,E01000716,2,2.15455,7.50032,stop_area,Courtenay Drive,1,False,False
490G00005655,E01000782,2,86.07742999999999,150.77773,stop_area,Court Farm Road,1,False,False
490G00005656,E01000840,2,31.84123,29.577930000000002,stop_area,Courtfield Rise,1,False,False
490G00005657,E01001023,2,151.69568999999998,43.580290000000005,stop_area,The Avenue Coulsdon,1,False,False
490G00005658,E01033341,1,26.69437,94.56084,stop_area,Courthill Road,1,False,False
490G00005659,E01001267,1,30.592679999999998,17.704469999999997,stop_area,Courthope Road,1,False,False
490G00005660,E01002139,1,41.97693,78.03355,stop_area,Long Elmes / Boxtree Lane,1,False,False
490G00005663,E01001083,2,55.54439,74.46834999999999,stop_area,Courtland Avenue,1,False,False
490G00005664,E01001658,2,169.59543,291.04113,stop_area,Courtlands Avenue (SE12),1,False,False
490G00005665,E01003828,2,57.489360000000005,139.91233,stop_area,Courtlands Avenue (TW12),1,False,False
490G00005666,E01002096,2,199.1384,404.00867,stop_area,Courtman Road,1,False,False
490G00005669,E01000565,2,206.45995,350.93431,stop_area,Pasture Road (HA0),1,False,False
490G00005670,E01000791,2,13.05717,42.90752,stop_area,Court Road,1,False,False
490G00005672,E01001615,2,19.089299999999998,17.95543,stop_area,Middle Park Avenue /Court Road,1,False,False
490G00005676,E01001247,2,30.71971,31.002679999999998,stop_area,Court Way (W3),1,False,False
490G00005677,E01001060,1,0.8811799999999999,32.06521,stop_area,Courtwood Primary School,1,False,False
490G00005678,E01035496,2,279.79219,210.58245,stop_area,Covent Garden Market East Side,1,False,False
490G00005679,E01035667,1,32.22525,30.407239999999998,stop_area,Coventry Cross Estate,1,False,False
490G00005686,E01000007,2,32.21606,103.7078,stop_area,Cowbridge Lane,1,False,False
490G00005687,E01001267,2,439.33275000000003,605.6027,stop_area,Cowgate Road,1,False,False
490G00005688,E01034607,2,311.35384,418.28298,stop_area,Cowley Mill Road,1,False,False
490G00005690,E01001554,2,826.72447,926.6025,stop_area,Nutfield Close,1,False,False
490G00005691,E01000335,2,265.04716,106.18234000000001,stop_area,Anderson Way,1,False,False
490G00005692,E01000551,1,172.08633,117.65852,stop_area,Neville Close,1,False,False
490G00005693,E01002479,2,4.03471,14.853539999999999,stop_area,Cranbourne Road (HA6),1,False,False
490G00005697,E01003788,1,62.815220000000004,15.04769,stop_area,Cranbrook Road (IG1),1,False,False
490G00005698,E01034039,1,211.28563,257.74709,stop_area,Cranbrook Road (TW4),1,False,False
490G00005700,E01002672,1,68.88443,135.39751,stop_area,Crane Avenue,1,False,False
490G00005701,E01002591,1,4.270009999999999,0.17116999999999988,stop_area,Crane Valley Walkway,1,False,False
490G00005703,E01002633,2,222.58381,232.90995,stop_area,Cranford Community School,1,False,False
490G00005704,E01002584,2,1677.95581,1968.91235,stop_area,Waye Avenue,1,False,False
490G00005705,E01002619,1,188.50988,370.32738,stop_area,Cranford Lane,2,True,False
490G00005705,E01002620,1,439.56967000000003,757.79477,stop_area,Cranford Lane,2,True,False
490G00005706,E01002633,1,97.38689000000001,136.31289,stop_area,Quinton Close,1,False,False
490G00005709,E01002272,2,21.363429999999997,50.666889999999995,stop_area,Cranham Road,1,False,False
490G00005710,E01001102,1,51.30133,2.6450499999999995,stop_area,Cranleigh Gardens (CR2),1,False,False
490G00005712,E01002022,2,149.10286,392.87332,stop_area,Cranley Gardens,1,False,False
490G00005714,E01004614,1,4.61255,93.33088,stop_area,Cranmer Terrace,1,False,False
490G00005715,E01002388,1,0.54896,21.22815,stop_area,Cranston Park Avenue,2,True,False
490G00005715,E01002389,1,13.80891,2.03669,stop_area,Cranston Park Avenue,2,True,False
490G00005716,E01003229,1,77.32864,198.68641,stop_area,Brockley Rise / Cranston Road,1,False,False
490G00005717,E01003229,1,154.7587,232.06688,stop_area,Kilmorie Road Honor Oak Park,2,True,False
490G00005717,E01003316,1,143.00992,150.46698,stop_area,Kilmorie Road Honor Oak Park,2,True,False
490G00005718,E01001811,2,289.21767,191.52855,stop_area,Cranwich Road,1,False,False
490G00005719,E01003454,2,33.62495,70.59383,stop_area,Craven Gardens,1,False,False
490G00005720,E01000521,2,265.45368,798.23744,stop_area,Craven Park,1,False,False
490G00005722,E01000786,1,3.1469899999999997,0.1915399999999999,stop_area,Craven Road (BR6),1,False,False
490G00005724,E01003229,1,57.19979,135.45643,stop_area,Stanstead Road / Colfe Road,1,False,False
490G00005725,E01033791,1,77.86951,190.77693,stop_area,Crayford Bridge,1,False,False
490G00005726,E01033791,1,139.63637,34.49875,stop_area,Crayford Bridge Sainsbury's,1,False,False
490G00005727,E01033791,2,17.66094,19.57497,stop_area,Crayford High Street,1,False,False
490G00005728,E01033791,2,616.13853,494.93348,stop_area,Crayford Town Hall,1,False,False
490G00005729,E01000722,1,4.44299,6.363969999999999,stop_area,Cray Valley Road,2,True,False
490G00005729,E01000733,2,3.53207,4.242369999999999,stop_area,Cray Valley Road,2,True,False
490G00005733,E01003253,1,48.94178,101.48631,stop_area,Creek Road,1,False,False
490G00005734,E01034476,1,36.33766,0.6046099999999999,stop_area,Long Reach Road,1,False,False
490G00005736,<UNMATCHED>,2,213.29226,217.78417000000002,stop_area,Creekside,0,False,True
490G00005738,E01000809,2,23.78257,14.439199999999996,stop_area,Crescent Drive,1,False,False
490G00005741,E01003596,2,28.71904,34.745889999999996,stop_area,Crescent Road (E13),1,False,False
490G00005742,E01001629,1,406.27367,139.47706,stop_area,Burrage Road / Arthur Grove,1,False,False
490G00005743,E01000457,1,63.00547,85.21288,stop_area,Station Road / Crescent Road,1,False,False
490G00005744,E01000170,1,66.61775,253.71196,stop_area,Crescent Road (EN4),2,True,False
490G00005744,E01000174,1,113.92376,45.35805,stop_area,Crescent Road (EN4),2,True,False
490G00005745,E01001695,1,113.94018,77.04792,stop_area,Crescent Road (SE18),1,False,False
490G00005747,E01000462,1,52.45345,76.15688,stop_area,Crescent Road (DA15),1,False,False
490G00005748,E01000686,2,79.26107999999999,139.75336,stop_area,Crescent Way (BR6),1,False,False
490G00005749,E01000324,1,30.128179999999997,39.78127,stop_area,Crescent Way (N12),1,False,False
490G00005751,E01003258,1,9.942179999999999,179.02249,stop_area,Crescent Wood Road,2,True,False
490G00005751,E01003945,1,51.41177,28.675479999999997,stop_area,Crescent Wood Road,2,True,False
490G00005752,E01002759,2,114.34831,85.37734,stop_area,Cressida Road,1,False,False
490G00005753,E01000130,2,227.87894,559.4440400000001,stop_area,Burnt Oak Leisure Centre,1,False,False
490G00005754,E01002836,1,21.14463,47.93581,stop_area,Cresswell Gardens,2,True,False
490G00005754,E01002898,1,66.58772,16.782249999999998,stop_area,Cresswell Gardens,2,True,False
490G00005755,E01003893,2,1295.00399,851.3403000000001,stop_area,Cresswell Road,1,False,False
490G00005756,E01000887,1,69.24493,42.40477,stop_area,Cressy Road,1,False,False
490G00005757,E01001549,2,707.19107,915.6845000000001,stop_area,Ingersoll Road,1,False,False
490G00005758,E01000766,2,28.71342,59.24274,stop_area,Crest Road,1,False,False
490G00005759,E01000130,1,134.29684,149.0273,stop_area,Cressingham Road,1,False,False
490G00005760,E01004644,2,71.60758,165.83747,stop_area,Crestway,1,False,False
490G00005761,E01001199,1,36.02992,24.88893,stop_area,Creswick Road,2,True,False
490G00005761,E01001202,1,16.78475,12.416369999999999,stop_area,Creswick Road,2,True,False
490G00005762,E01034187,1,1279.30668,1176.27579,stop_area,Vincent Road /Woolwich Arsenal,1,False,False
490G00005765,E01004105,2,59.334630000000004,98.26338,stop_area,Crichton Road,1,False,False
490G00005766,E01003328,2,38.58530999999999,45.67735999999999,stop_area,Cricketers Walk,1,False,False
490G00005768,E01033713,1,51.86094,14.887459999999999,stop_area,Cricketfield Road,1,False,False
490G00005774,E01000138,1,91.56554,145.63181,stop_area,Cricklewood Lane Child's Hill,2,True,False
490G00005774,E01000139,1,106.42102,283.12682,stop_area,Cricklewood Lane Child's Hill,2,True,False
490G00005775,E01000139,2,182.31203,245.85352,stop_area,Dersingham Road,1,False,False
490G00005777,E01035498,2,218.41781,193.19624,stop_area,Riverlight Quay,1,False,False
490G00005778,E01002609,1,7.7346900000000005,10.877139999999999,stop_area,Crispen Road,1,False,False
490G00005779,E01000235,2,122.19614000000001,231.78646999999998,stop_area,Edwin Road,1,False,False
490G00005780,E01000386,2,97.01217,109.73002,stop_area,Crittalls Corner,1,False,False
490G00005781,E01004344,2,754.6154,1122.1270399999999,stop_area,Walthamstow / Crooked Billet Roundabout,1,False,False
490G00005783,E01001060,1,29.31015,21.17805,stop_area,Crofters Mead,1,False,False
490G00005784,E01000443,1,27.61757,53.4144,stop_area,Crofton Avenue,2,True,False
490G00005784,E01000445,1,25.28514,25.71457,stop_area,Crofton Avenue,2,True,False
490G00005785,E01000724,1,6.87916,9.04007,stop_area,Crockenhill Road,1,False,False
490G00005788,E01000755,1,17.672549999999998,22.670379999999998,stop_area,Crofton Lane / Crofton Road,1,False,False
490G00005790,E01000755,1,28.72945,60.68279,stop_area,Crofton Road / Crofton Lane,2,True,False
490G00005790,E01000757,1,20.95927,19.72342,stop_area,Crofton Road / Crofton Lane,2,True,False
490G00005791,E01000755,2,1.94638,5.729189999999999,stop_area,Allington Road / Crofton Road,1,False,False
490G00005792,E01000813,2,23.37151,38.99702,stop_area,Crofton School,1,False,False
490G00005793,E01001036,2,31.508359999999996,45.84853,stop_area,Melville Avenue,1,False,False
490G00005796,E01000707,1,81.94557999999999,34.07581,stop_area,Cromwell Road Elmers End,2,True,False
490G00005796,E01000771,1,44.23018,104.60019,stop_area,Cromwell Road Elmers End,2,True,False
490G00005797,E01002835,1,218.17867999999999,60.94766,stop_area,Natural History Museum /Cromwell Road,2,True,False
490G00005797,E01035713,2,33.99197,157.1619,stop_area,Natural History Museum /Cromwell Road,2,True,False
490G00005798,E01002649,1,50.91703,343.93748,stop_area,Cromwell Road (TW3),2,True,False
490G00005798,E01002651,1,216.49455,143.8088,stop_area,Cromwell Road (TW3),2,True,False
490G000058,E01001987,2,17.91673,15.621299999999998,stop_area,Stanhope Road / Crouch End,1,False,False
490G00005801,E01001784,2,38.76854,48.523219999999995,stop_area,Crondall St /Hoxton St Market,1,False,False
490G00005802,E01004344,1,216.88841,31.43059,stop_area,Waltham Park Way,2,True,False
490G00005802,E01004403,1,36.13805,376.54527,stop_area,Waltham Park Way,2,True,False
490G00005803,E01000201,2,47.69695,83.23613,stop_area,Crooked Usage,1,False,False
490G00005804,E01004403,2,270.32075999999995,529.23675,stop_area,Crooked Billet / Walthamstow Avenue,1,False,False
490G00005805,E01000389,1,96.08297,61.77549,stop_area,Crook Log / Dallin Road,2,True,False
490G00005805,E01000394,1,58.626999999999995,114.64814,stop_area,Crook Log / Dallin Road,2,True,False
490G00005806,E01000016,1,60.60476,50.1008,stop_area,Croppath Road,1,False,False
490G00005808,E01000062,1,21.04464,130.77706,stop_area,Robinson Road,1,False,False
490G00005810,E01000448,2,17.504099999999998,24.04976,stop_area,Cross Lane,1,False,False
490G00005813,E01000975,2,71.93481,59.34667999999999,stop_area,Cross Road (CR0),1,False,False
490G00005814,E01002325,2,66.45166,120.07892999999999,stop_area,Cross Road (RM7),1,False,False
490G00005816,E01002793,1,673.70128,415.02546,stop_area,Cross Street (N1),2,True,False
490G00005816,E01002799,1,490.7771,505.72569,stop_area,Cross Street (N1),2,True,False
490G00005817,E01000403,3,578.1706399999999,811.8257000000001,stop_area,Erith Town Centre / Riverside,1,False,False
490G00005819,E01000807,2,7.586919999999999,2.761569999999999,stop_area,Crossway (BR5),1,False,False
490G00005820,E01002185,2,43.85116,78.16524000000001,stop_area,Crossway (HA5),1,False,False
490G00005821,E01000403,1,660.61356,758.25836,stop_area,Erith Town Centre / Cross Street,1,False,False
490G00005822,E01004092,1,0.7206400000000001,0.11473,stop_area,Crossways,2,True,False
490G00005822,E01004106,1,0.33273,7.36011,stop_area,Crossways,2,True,False
490G00005825,E01001599,1,6.87111,13.153609999999999,stop_area,Crouch Croft,1,False,False
490G00005826,E01001990,3,1829.8191700000002,2538.30668,stop_area,Crouch End Broadway,1,False,False
490G00005829,E01002254,2,12.810139999999999,53.44722,stop_area,Crouch Valley,1,False,False
490G00005830,E01004519,1,221.77113,406.24369,stop_area,Crowborough Road,1,False,False
490G00005831,E01001846,2,21.58169,27.1486,stop_area,Crowfoot Close,1,False,False
490G00005834,E01002248,2,85.71664,100.23447,stop_area,Crow Lane,2,True,False
490G00005834,E01002250,1,8.635019999999999,7.597149999999999,stop_area,Crow Lane,2,True,False
490G00005835,E01001169,1,88.42303,4.86663,stop_area,Crowley Crescent,2,True,False
490G00005835,E01001171,1,4.62265,172.79107,stop_area,Crowley Crescent,2,True,False
490G00005838,E01000661,1,43.53319,51.48328,stop_area,Newton Terrace,1,False,False
490G00005839,E01001084,2,763.88672,959.6262300000001,stop_area,Crown Point / Beulah Hill,1,False,False
490G00005840,E01003087,1,263.9321,128.64006,stop_area,Crown Point / Knights Hill,1,False,False
490G00005841,E01003895,2,136.93258,197.30182,stop_area,Marble Hill Park / Crown Road,1,False,False
490G00005842,E01001513,1,2.8100099999999997,0.6269999999999998,stop_area,Crown Road /Great Cambridge Rd,1,False,False
490G00005843,E01001511,1,154.14061999999998,43.33286,stop_area,Crown Road (EN1),2,True,False
490G00005843,E01001513,1,98.03232,116.46235,stop_area,Crown Road (EN1),2,True,False
490G00005844,E01004143,1,0.11043,213.14659,stop_area,Crown Road (SM1),2,True,False
490G00005844,E01034155,1,1694.57555,726.99403,stop_area,Crown Road (SM1),2,True,False
490G00005845,E01002521,3,327.45304999999996,272.49099,stop_area,Crown Walk,1,False,False
490G00005846,E01001614,2,2.76626,1.7966799999999996,stop_area,Riefield Road / Leigh Stationers' Academy,1,False,False
490G00005847,E01003050,1,288.02586,599.2088,stop_area,Morval Road,2,True,False
490G00005847,E01003176,1,348.01648,234.97734,stop_area,Morval Road,2,True,False
490G00005848,E01002877,2,230.47469,119.18111999999999,stop_area,Crowthorne Road,1,False,False
490G00005849,E01000735,2,58.56608,85.36420999999999,stop_area,Croxley Green,1,False,False
490G00005850,E01004069,1,14.849839999999999,14.6237,stop_area,Croxted Close,1,False,False
490G00005851,E01003170,1,29.15841,44.66336,stop_area,Thurlow Park Road/Croxted Road,1,False,False
490G00005852,E01001186,2,282.50138,386.34863,stop_area,Croydon Arena,1,False,False
490G00005853,E01001171,2,72.57634,105.43934,stop_area,Croydon Bowling Club,1,False,False
490G00005854,E01001176,2,89.67828,98.51544000000001,stop_area,Croydon Crematorium,1,False,False
490G00005855,E01034150,4,1872.2912,1164.92895,stop_area,Croydon Flyover,1,False,False
490G00005856,E01001011,1,315.40306,484.88517,stop_area,Montague Road,2,True,False
490G00005856,E01001013,1,878.07454,388.57081,stop_area,Montague Road,2,True,False
490G00005859,E01000759,2,1.0593299999999999,1.0801299999999998,stop_area,Baston Road / Croydon Road,1,False,False
490G00005860,E01003508,1,395.61877,292.27019,stop_area,Croydon Road (E13),1,False,False
490G00005861,E01004077,2,26.04159,36.17705,stop_area,Hilliers Lane,1,False,False
490G00005862,E01000699,1,9.12198,34.94638,stop_area,Croydon Road (SE20),1,False,False
490G00005863,E01001990,1,445.65663,303.09556,stop_area,Crouch End Broadway /Park Road,1,False,False
490G00005868,E01003346,2,50.88047,110.10996,stop_area,Crutchley Road,1,False,False
490G00005869,E01003948,2,1968.94881,2016.71135,stop_area,Crystal Palace Parade,2,True,False
490G00005869,E01034383,2,306.66014,3646.93876,stop_area,Crystal Palace Parade,2,True,False
490G00005870,E01034383,1,133.71295,444.69523,stop_area,Anerley Hill / Crystal Palace,1,False,False
490G00005872,E01003330,1,52.987339999999996,41.54642,stop_area,Crystal Palace Park Road,2,True,False
490G00005872,E01003332,1,31.912,82.70087,stop_area,Crystal Palace Park Road,2,True,False
490G00005874,E01004072,2,199.19644,570.85378,stop_area,Crystal Palace Rd /Lordship Ln,1,False,False
490G00005875,E01003954,2,55.513239999999996,66.98137,stop_area,Crystal Palace Road,1,False,False
490G00005876,E01001162,2,25.883139999999997,47.24059,stop_area,Crystal Terrace,1,False,False
490G00005877,E01034383,1,362.06207,374.68431,stop_area,Crystal Palace Park / Anerley Hill,1,False,False
490G00005878,E01035705,2,94.3168,215.18723,stop_area,Cubitt Town School,1,False,False
490G00005879,E01034383,1,1781.0535,0.0,stop_area,Crystal Palace Bus Station,1,False,False
490G00005880,E01001283,2,122.22639999999998,241.78734,stop_area,Cuckoo Avenue,1,False,False
490G00005881,E01001476,2,275.5673,383.28223,stop_area,Cuckoo Hall Lane,1,False,False
490G00005882,E01002186,2,49.14681,76.13691999999999,stop_area,Cuckoo Hill,1,False,False
490G00005889,E01000748,2,0.0,0.00342,stop_area,Cudham Lane South,1,False,False
490G00005891,E01000749,2,0.0,0.0,stop_area,Cudham Park Road,1,False,False
490G00005894,E01002778,1,102.73698,52.613279999999996,stop_area,Culford Road,1,False,False
490G00005895,E01001471,1,2.03605,27.43517,stop_area,Culloden Road,2,True,False
490G00005895,E01001474,1,13.4386,2.6673099999999996,stop_area,Culloden Road,2,True,False
490G00005896,E01033938,2,61.9432,31.7368,stop_area,Cumberland Avenue,1,False,False
490G00005897,E01000410,1,7.65416,12.75949,stop_area,Cumberland Avenue Falconwood,1,False,False
490G00005898,E01000354,2,24.144479999999998,108.70864,stop_area,Long Lane / Kipling Road,1,False,False
490G00005899,E01001248,1,97.42497,106.31195,stop_area,Cumberland Road (W7),2,True,False
490G00005899,E01001253,1,133.40752,200.77716,stop_area,Cumberland Road (W7),2,True,False
490G000059,E01001987,1,14.87346,9.07002,stop_area,Alford House,1,False,False
490G00005900,E01000831,1,5.23465,7.2207799999999995,stop_area,Highfield Drive,1,False,False
490G00005901,E01000831,2,9.97676,21.65823,stop_area,Durham Avenue / Shortlands,1,False,False
490G00005902,E01003502,2,451.89083000000005,657.52821,stop_area,Rokeby School,1,False,False
490G00005903,E01000946,2,64.94009,82.675,stop_area,Cumberland Terrace,1,False,False
490G00005904,E01002697,1,803.96226,459.64212,stop_area,Penton Rise,2,True,False
490G00005904,E01002728,1,201.25491,707.0392,stop_area,Penton Rise,2,True,False
490G00005905,E01001246,1,27.96156,6.296099999999999,stop_area,Cunard Road,1,False,False
490G00005908,E01000469,1,56.52473,70.98483,stop_area,Curlew Close,1,False,False
490G00005909,E01000938,1,126.0486,241.35855999999998,stop_area,Kings Cross / Caledonian Road,1,False,False
490G00005910,E01033708,2,580.41099,904.52097,stop_area,Curtain Road,1,False,False
490G00005911,E01034475,1,20.38861,219.51034,stop_area,Curzon Crescent,1,False,False
490G00005912,E01004464,2,84.61088,85.26325,stop_area,Wood Street Market,1,False,False
490G00005913,E01001412,1,1.5402900000000002,12.27718,stop_area,Crews Hill,1,False,False
