NLC,Station,cluster,n_intersecting_lsoa,imd_income,imd_employment,imd_education,imd_health,imd_living_env,population_density,no_car_household_share,deprived_1plus_share,deprived_2plus_share,private_rented_share,social_rented_share,asian_share,black_share,dependent_children_share,lone_parent_dependent_share,one_person_share,age_0_19_share,age_20_34_share,age_35_64_share,age_65plus_share,self_employed_share,part_time_employee_share,unemployed_share,hospitality_industry_share,shiftwork_industry_share,accom_food_share,transport_storage_share,admin_support_share,wholesale_retail_share,health_social_share,manufacturing_share,public_admin_share,bres_manufacturing_share,bres_wholesale_retail_share,bres_transport_storage_share,bres_accom_food_share,bres_info_comms_share,bres_professional_sci_share,bres_education_share,bres_health_social_share,bres_admin_support_share,poi_count,shannon_group,bres_total_jobs,bres_manufacturing_per_km2,bres_wholesale_retail_per_km2,bres_transport_storage_per_km2,bres_accom_food_per_km2,bres_info_comms_per_km2,bres_professional_sci_per_km2,bres_education_per_km2,bres_health_social_per_km2,bres_admin_support_per_km2,cluster_name,log1p_poi_count
5418,Honor Oak Park,0,16.0,0.193625,0.1130625,4.9974375,-0.1454375,37.6584375,8689.271989654204,0.3944284374278284,0.44906114725628965,0.1592102786203295,0.23446789494719372,0.19847275353278718,0.05653316836038507,0.19579621999227803,0.34100183266005785,0.07837638116468157,0.2611960932962205,0.24252885545866773,0.2302865490513991,0.43086028893458606,0.09632430655534702,0.1439521444159906,0.10832817312696773,0.040997632883357504,0.043023940514363805,0.1662338578852025,0.043023940514363805,0.025456312612851563,0.049369243760278125,0.0914083015120727,0.1358706921261172,0.02193710125946542,0.062109096555538826,0.009270833333333332,0.09319444444444444,0.0,0.1320734126984127,0.07137896825396824,0.1461706349206349,0.16299603174603175,0.10426091269841267,0.056130952380952365,42.75,1.6544958382873949,232.1875,21.924029720324892,122.81559128220283,0.0,203.96084013657256,48.41691483104401,104.43666448466394,180.49706239878907,92.57785291810721,64.59114351927279,C0 outer arrival-oriented,3.7784916128036232
542,Embankment,1,5.0,0.1526,0.09280000000000001,5.7986,-0.004200000000000004,49.1648,4397.396085574127,0.7399332467493213,0.4204932177401027,0.13061092524156784,0.5155910179492906,0.2364740991364175,0.21155045544521447,0.07143076432244434,0.10501778295003025,0.029724390576557302,0.5065958904328924,0.15416410456178134,0.3748666163969732,0.35994588009856765,0.1110233989426777,0.11666386020324164,0.06269335380910748,0.03325849797676332,0.06350001851080518,0.14114098313897405,0.06350001851080518,0.01669637268909748,0.03794561955570404,0.08649899089417241,0.09643878572106598,0.02141009513763082,0.08764573360602518,0.00435641057537604,0.07042972417110345,0.015313595727388801,0.10654139921381298,0.09578682556268757,0.15262722877378046,0.05128431274982994,0.03975295649433576,0.07041037634141079,1033.8,1.8506120054323112,44200.0,344.5847669486046,6125.3755306924395,1004.3162489157519,10312.982614638178,9298.442533912783,12980.520743444884,4961.351416094055,2849.711728408974,6351.977716684954,C1 central departure-oriented,6.941963450311874
5421,Denmark Hill,0,20.0,0.25345000000000006,0.1286,10.248050000000003,0.061,38.8245,15667.454442638216,0.5874538252646062,0.5179865827863377,0.19321585546600495,0.24366270219003744,0.3942375981540983,0.08143441260133247,0.28471210745967757,0.26505474677501184,0.09546324073830223,0.31370956492949664,0.20784052263958258,0.31486377948405314,0.3926058805481663,0.08468981732819776,0.11300749654140892,0.11101675488660272,0.045067661600141515,0.05199222345401157,0.20622989086758658,0.05199222345401157,0.03381764109231064,0.07749072573031673,0.09492152404495917,0.18083911746095277,0.019264513705635637,0.05696997785580956,0.03832738095238094,0.11238839285714283,0.07005853174603174,0.08560714285714284,0.03533035714285712,0.08365178571428569,0.13720734126984127,0.24217460317460318,0.05890674603174599,49.2,1.7109950683736799,1573.0,99.06585570340697,378.47282521341566,861.1242757692459,478.9919675978208,73.66504325942631,234.64416833751005,1235.765451760883,3987.7840952261404,233.59908038050057,C0 outer arrival-oriented,3.9160150266976834
5423,Peckham Rye,2,19.0,0.2807368421052631,0.1428421052631579,10.118842105263159,0.18994736842105267,41.74057894736842,13330.23964884316,0.5502682070408582,0.5252496796813884,0.20667682508292443,0.23703193020001648,0.4054240912897856,0.07198719423980937,0.302598116066234,0.26746394400804135,0.09629748683954588,0.3080017220730846,0.2098648829075078,0.31543156664026806,0.38721256025813944,0.08749099019408459,0.11884937689767476,0.10907108316829532,0.044384480605385544,0.057157143690487765,0.19519650390508053,0.057157143690487765,0.02932654383248377,0.06957564727752648,0.0962943127950702,0.157637378866655,0.023436031313038053,0.0589052624384143,0.010451127819548864,0.09098057644110276,0.03198203842940684,0.13009816207184627,0.04356725146198829,0.08551482873851292,0.18061716791979945,0.14580409356725146,0.04899644945697574,63.21052631578947,1.782086471994291,508.94736842105266,55.82790585202371,377.50352962532213,153.17841387117852,454.3289179116497,92.4353318856267,178.96041774661012,628.364268234787,317.40339690906177,134.48552264500913,"C2 central interchange, direction-balanced",4.1621671585608615
5424,Queens Road Peckham,4,21.0,0.3390952380952381,0.17133333333333334,14.563857142857144,0.3642857142857143,37.247,13715.747905702463,0.5751764421536473,0.5959670235042134,0.2538940952051495,0.2083313310698433,0.484819845591171,0.07637236964768009,0.36395987384751055,0.27281926758687947,0.11072166165508988,0.32563615829093834,0.21799036542935515,0.3014853120137032,0.3889030844547206,0.0916212381022209,0.10432557061498063,0.12009631719053762,0.05223378061652994,0.06117267481151217,0.23108903399792538,0.06117267481151217,0.04176244991973456,0.08207278209799354,0.10725380198019717,0.16612441065513606,0.02263289257430958,0.056333944318155374,0.017641723356009067,0.10875377928949355,0.03054988662131518,0.14760865457294026,0.05471371882086166,0.04681594860166287,0.12750755857898716,0.15567838246409674,0.05638038548752832,52.095238095238095,1.7688316060148868,360.7142857142857,37.146524685288654,273.8961843060448,116.05396402152088,278.7341476907985,108.93034280060928,87.5076036959099,259.31858044119906,282.3621867663838,113.56244605637791,C4 inner-middle ring mixed,3.9720872461707963
543,Chesham,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C0 outer arrival-oriented,
5437,Sydenham,0,19.0,0.28726315789473683,0.15310526315789472,10.497736842105263,0.09599999999999999,31.710631578947368,9351.496004535577,0.4288165990606099,0.5197366130905411,0.1969170095367656,0.21852698591909936,0.2970775922104959,0.06656503127758619,0.23179589056359665,0.3122503273809912,0.10133028735757332,0.3141439174843645,0.23986904405278037,0.2103839210918778,0.4320533246975605,0.11769371015778114,0.12817021310581045,0.1107122881841831,0.04795518811346684,0.04729348464313423,0.19946388572681079,0.04729348464313423,0.040186151218779026,0.056225899124751,0.10305183538328067,0.15327758721989507,0.02080724491294694,0.059810251686074956,0.007428571428571428,0.10386215538847118,0.007236842105263159,0.10622807017543859,0.05655764411027568,0.0671578947368421,0.1750375939849624,0.17708020050125314,0.0661904761904762,50.68421052631579,1.7417259706813253,385.5263157894737,22.52640723545311,170.9211265852281,16.168965110968344,195.4644550800551,68.99752234850484,84.2580155018546,267.56693957799695,189.3517546409775,133.20489887702593,C0 outer arrival-oriented,3.9451523291880255
544,Chigwell,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C0 outer arrival-oriented,
545,Chiswick Park,0,11.0,0.12081818181818184,0.06618181818181817,3.047181818181818,-1.1715454545454547,42.309363636363635,10497.896729790029,0.41866360082014287,0.3746955669364547,0.10512524800017055,0.3729184555734703,0.10843938263641172,0.1109116227436555,0.040246404871535364,0.2519571077425019,0.037852023951744515,0.3460152513174033,0.19503471689468596,0.23608288345481207,0.4324775725523237,0.13640482709817822,0.14434331664433897,0.07140904500747677,0.03460871254055507,0.04903467692087422,0.17518780834524927,0.04903467692087422,0.03032676223281853,0.04583510764585004,0.0990259384665806,0.08835728677549987,0.048892499706044895,0.033271608063423344,0.01970707070707069,0.14056565656565653,0.007424242424242419,0.07952525252525251,0.11366666666666667,0.19550505050505051,0.07689393939393939,0.08788383838383837,0.07350505050505049,103.9090909090909,1.6629010930234893,2093.181818181818,263.7381071138209,1084.6498641296564,124.03287775365082,465.4152073136933,1047.2800698000435,1100.089160565448,316.6773693477977,327.33929312912835,445.02076254587354,C0 outer arrival-oriented,4.6530941742696745
546,Chorleywood,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C0 outer arrival-oriented,
547,Clapham Common,3,15.0,0.17459999999999998,0.089,6.340066666666667,-0.18473333333333333,44.877199999999995,13254.389065108195,0.5663030469751563,0.40736594479079274,0.13471821529277714,0.3653936333495862,0.263007625946293,0.05016875732053648,0.15598568987340963,0.18054396226526945,0.0508827583332683,0.30893073770422175,0.14646557984539302,0.4350550110152642,0.33375104085995805,0.08472836827938471,0.10728945379562685,0.06822154850154108,0.03283460148588424,0.04131046530940639,0.16317612073921464,0.04131046530940639,0.023365950785769637,0.05268443520870228,0.08712573474474267,0.10835178348999346,0.024930642889744746,0.0531076878168595,0.006147619047619046,0.09142698412698412,0.012595238095238095,0.18244126984126977,0.053372222222222196,0.1118079365079365,0.10604920634920632,0.1088722222222222,0.0649174603174603,62.0,1.7366759233195628,556.6666666666666,41.813395891530256,562.3549461587413,63.94807472376189,893.5671184833838,283.78377121731313,399.90272609077755,215.84768698344936,274.83847708024024,275.7203015916879,"C3 late-night, extended-duration persistent",4.143134726391533
548,Clapham North,3,13.0,0.21323076923076922,0.10284615384615384,8.31,0.15930769230769232,46.79576923076923,17091.53539688724,0.6234033799755192,0.463638427802587,0.1521096532255744,0.3814416841295072,0.2987800984097403,0.058704696052001855,0.1976554457228389,0.1587126590029637,0.0609147868402838,0.2979946172149353,0.13089913641874235,0.4931035073573448,0.3115363940728751,0.06446096215103755,0.09438194138015729,0.07542958168085893,0.03610779040380335,0.048211229159605594,0.18918633634203127,0.048211229159605594,0.02439713105989056,0.07032197417130609,0.09446723111083453,0.1150681075817597,0.027028526497893963,0.05794474825999351,0.014824786324786324,0.15401739926739924,0.005961538461538462,0.08829059829059828,0.03374847374847374,0.06226221001221,0.03673382173382173,0.10713736263736262,0.16666605616605615,51.23076923076923,1.6825158634553954,761.5384615384615,60.2292171038374,601.584019663908,37.123489154567444,271.6796379646748,198.6755163803362,245.91921166600227,175.70215288786045,392.19419435275074,1394.0637173574387,"C3 late-night, extended-duration persistent",3.9556717700971595
549,Clapham South,4,20.0,0.11965,0.0625,3.835699999999999,-0.6463500000000001,43.3391,12870.862056922098,0.42669465576344434,0.35561420405190747,0.09838751712966676,0.3296556313949788,0.15774411857587617,0.07134131742964321,0.09221725002494113,0.2715843016010452,0.04709778519282112,0.25289587151118326,0.19769578045661812,0.3616215573470466,0.35358303384564005,0.08709962835069508,0.12089489310373844,0.06335323385323104,0.02755932985181402,0.03051585954613021,0.14640328037549308,0.03051585954613021,0.018867991645190912,0.04816083755569772,0.0793744511746044,0.1038711883825932,0.02543533627682017,0.047280760127338776,0.002777777777777775,0.11199999999999999,0.026285714285714284,0.08292460317460318,0.05013095238095235,0.12551984126984125,0.1844960317460317,0.09804761904761904,0.06345238095238094,38.4,1.6234365132823125,376.25,8.583615589790712,395.9689874799559,51.301068020581965,315.4829461593454,89.8011678131363,201.49697127820963,441.5512968829066,195.1862534429375,248.79545555318882,C4 inner-middle ring mixed,3.673765816303888
550,Cockfosters,4,6.0,0.1655,0.09416666666666666,6.573166666666666,-0.9573333333333333,21.38416666666667,2839.3635805675526,0.1651354763332846,0.45114132034241683,0.14130487290813631,0.18080004414023657,0.08043733995751244,0.14811404286186974,0.04104226055588117,0.32430859379743576,0.0542714912781432,0.256655828051823,0.22691903543772737,0.16398157961508145,0.39778916067670017,0.21131022427049093,0.14192795213427878,0.10976857919302073,0.028340876198218245,0.04208224197481564,0.20371348623013988,0.04208224197481564,0.03207599926150203,0.04332815875617895,0.12830932821245883,0.12368187775970234,0.040650268888344644,0.04342969113486089,0.006095238095238084,0.08927380952380952,0.044537037037037035,0.10654761904761904,0.034208994708994696,0.10214682539682539,0.21402116402116403,0.09396560846560846,0.07053835978835978,73.5,1.705297690280636,525.0,5.606598197146309,68.44320533959083,35.29981161924439,69.91042223244948,25.90332084265903,80.33143103894531,139.62624381543415,57.8617218848161,54.50284019991475,C4 inner-middle ring mixed,4.310799125385514
551,Colindale,4,23.0,0.34752173913043477,0.134,17.44013043478261,-0.6029130434782608,23.788869565217393,16579.124003629153,0.39719026207365316,0.5487507424934401,0.2076010134359043,0.3503580270672376,0.26440011326200413,0.3090762782559268,0.15381238216798082,0.3518924047420683,0.09896658588105843,0.27316612277459185,0.25176940897668676,0.29487925877192817,0.37961048122812996,0.07374085102325498,0.13172610954402533,0.10843425029805162,0.04820902462847114,0.06764223630971901,0.25925847223411375,0.06764223630971901,0.057159574540165875,0.06567828686881118,0.13642061082513662,0.13789852535020605,0.027923988668386347,0.041154910821409894,0.04675638371290544,0.15433298826777084,0.011318150448585225,0.06043305728088335,0.06586611456176672,0.046223602484472034,0.08761007591442373,0.13190683229813663,0.043628019323671476,36.30434782608695,1.5529569112576926,780.4347826086956,166.41013003345543,672.3003200971426,30.86022129456093,330.48095811798606,709.6832181574647,227.97646401630251,323.1297162980885,1112.610746531808,320.6036572878312,C4 inner-middle ring mixed,3.6191098835588127
552,Colliers Wood,4,18.0,0.21861111111111114,0.0925,9.522555555555556,-0.5406666666666667,29.373611111111114,10257.505928817198,0.4571864095742164,0.4586667678165736,0.1530962006328996,0.38665335029014003,0.17363536743283453,0.16493132480981265,0.09832845845034621,0.2634469781988292,0.06135765995174093,0.27861546921848906,0.190206246085894,0.33009693781851485,0.39472229387856467,0.08497452221702628,0.13171570552073195,0.09478796448554631,0.03748217242998585,0.0577989851848368,0.2202814131174062,0.0577989851848368,0.033379490854214794,0.06753927059743797,0.11936265166575333,0.14111631866795663,0.027138169196249937,0.04857167019613681,0.040508597883597876,0.15715343915343916,0.059441798941798935,0.062191137566137575,0.04723693783068782,0.11941600529100528,0.07138227513227513,0.11547420634920634,0.07259887566137564,65.5,1.6256322406101502,1465.2777777777778,134.99325582872297,579.5217870875598,407.1889389962884,221.80094192161454,147.06736673969627,270.00558496146607,285.123302273795,2232.76971225571,227.51960656885453,C4 inner-middle ring mixed,4.197201947661808
553,Covent Garden,1,4.0,0.22675,0.12725,12.498249999999999,0.28425,57.75,8082.553965234824,0.8183576680550669,0.5032028194380698,0.19008304530332504,0.40898955923079794,0.39685529588715535,0.24045193339062187,0.05591040780026263,0.10493432459398287,0.03624565324533907,0.542095837933835,0.1391488285565808,0.3555653980483293,0.3860822777891688,0.11920349560592082,0.11647995881104825,0.06616994831151762,0.037424712025271874,0.0755134761972802,0.1527455011511727,0.0755134761972802,0.024981027119601273,0.030437579596227123,0.09732689443534415,0.09422504582737982,0.0181007293878137,0.04266939112633445,0.008717305222373226,0.08117511171195893,0.004747013152421375,0.11827778379340356,0.18454502302853046,0.20684497473079771,0.07168939411807584,0.021846048162649147,0.10442094717160752,1190.0,1.705895052351842,40500.0,1581.6476278319562,11764.465039384731,794.3796902699227,16192.381627061415,28232.5647878644,31178.652397304584,9946.231775005868,3627.337128044425,17664.994987021266,C1 central departure-oriented,7.0825485693553
554,Croxley,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C0 outer arrival-oriented,
555,Dagenham East,0,12.0,0.3779166666666666,0.17666666666666667,24.6825,0.31450000000000006,20.817083333333333,6946.739263193162,0.3256032518155944,0.6150557354133841,0.24172703426320483,0.22857250784230473,0.29571838700101927,0.16784686245292488,0.23265611912101203,0.43052742913267644,0.12727078077750062,0.24864942331281514,0.30036324017875454,0.2115928141774304,0.385529519849634,0.10251442579418085,0.12329383313594228,0.12053088306165959,0.04633470181367732,0.05328221751570698,0.2949015197236401,0.05328221751570698,0.08428595758568612,0.07784439449909604,0.1327711676388579,0.17778093548943763,0.032681460048549854,0.049257580401058466,0.022638888888888885,0.1592361111111111,0.04332142857142856,0.0674940476190476,0.005861111111111109,0.07799206349206349,0.1416005291005291,0.12240079365079365,0.045280423280423254,53.666666666666664,1.671371014438366,362.5,64.3313769923718,216.11342509697604,36.47947566733185,77.78143592994469,10.7834333869194,88.30962617394302,133.47962216304688,149.25961383850546,49.88165786289156,C0 outer arrival-oriented,4.001254139156089
