MSOA11CD,hour,rail_entry,rail_exit,bus_alighting,bus_boarding
E02000259,19,88.76621684,338.82412297999997,74.83294000000001,59.262119999999996
E02000259,20,48.102384580000006,223.09491986000003,44.646119999999996,25.009300000000003
E02000259,21,37.535734842000004,196.01842096000001,42.31635,22.642220000000002
E02000259,22,31.453843188,250.24313075999999,33.37323,17.15244
E02000259,23,5.926089770000001,62.78477544000001,23.385939999999998,9.61957
E02000260,0,0.0,0.0,123.48785,95.11300000000001
E02000260,1,0.0,0.0,68.8267,34.29824
E02000260,2,0.0,0.0,41.62449,22.205219999999997
E02000260,3,0.0,0.0,43.223839999999996,52.157740000000004
E02000260,4,0.0,0.0,90.45209,176.97046999999998
E02000260,5,0.0,0.0,242.98138,303.57197
E02000260,18,0.0,0.0,937.50739,819.0720299999999
E02000260,19,0.0,0.0,805.31341,741.86078
E02000260,20,0.0,0.0,546.93067,528.6400299999999
E02000260,21,0.0,0.0,332.81614,335.0967
E02000260,22,0.0,0.0,352.85505,279.18704
E02000260,23,0.0,0.0,289.70583,209.76004999999998
E02000261,0,0.0,0.0,62.449200000000005,31.70371
E02000261,1,0.0,0.0,30.123779999999996,16.028319999999997
E02000261,2,0.0,0.0,17.05265,14.55471
E02000261,3,0.0,0.0,14.24949,9.35629
E02000261,4,0.0,0.0,33.933949999999996,20.32136
E02000261,5,0.0,0.0,66.07773,91.13568
E02000261,18,0.0,0.0,579.13229,390.73698
E02000261,19,0.0,0.0,440.88386,295.2333
E02000261,20,0.0,0.0,335.67769,197.00431
E02000261,21,0.0,0.0,270.56410999999997,128.997
E02000261,22,0.0,0.0,210.18502,142.75141
E02000261,23,0.0,0.0,154.39346,102.27219
E02000262,0,1.443837938,19.212738639999998,35.066100000000006,37.57455
E02000262,1,0.0,0.0,30.104969999999998,22.16349
E02000262,2,0.0,0.0,25.985459999999996,16.89726
E02000262,3,0.0,0.0,16.90527,19.30179
E02000262,4,0.0,0.0,22.10201,26.29001
E02000262,5,27.072277999999997,0.3253978184,33.76968,55.66739
E02000262,18,186.4505092,304.2207592,328.80476999999996,293.19866
E02000262,19,116.85004418,165.5548814,253.65801,218.43509999999998
E02000262,20,58.396830120000004,95.33721080000002,173.65674,166.91179999999997
E02000262,21,48.1389978,74.46443060000001,123.70821,145.81365
E02000262,22,53.58819676,65.2247069,94.3827,108.76341
E02000262,23,21.241479232000007,60.83405356,66.81065,59.317949999999996
E02000263,0,0.0,0.0,73.17655,43.980850000000004
E02000263,1,0.0,0.0,26.057299999999998,9.338549999999998
E02000263,2,0.0,0.0,12.92078,9.336389999999998
E02000263,3,0.0,0.0,13.38041,26.39087
E02000263,4,0.0,0.0,20.540129999999998,71.02933
E02000263,5,0.0,0.0,119.98366,198.77649000000002
E02000263,18,0.0,0.0,622.4492600000001,614.6868400000001
E02000263,19,0.0,0.0,503.5611,487.29999
E02000263,20,0.0,0.0,335.38804,342.86956000000004
E02000263,21,0.0,0.0,222.37390000000002,258.59702
E02000263,22,0.0,0.0,203.65659,181.10608000000002
E02000263,23,0.0,0.0,153.32515,105.26918
E02000264,0,5.17364802049358,54.87973692800001,15.508999999999997,21.07812
E02000264,1,0.5184770929957202,10.390125052,8.907259999999999,7.21804
E02000264,2,0.0,0.0,5.566949999999999,2.6611899999999995
E02000264,3,0.0,0.0,4.3137799999999995,2.82479
E02000264,4,3.6269834454810934,0.0,8.299489999999999,6.8795
E02000264,5,46.129162976,7.633139452776,19.114109999999997,23.01885
E02000264,18,191.3900198,369.66717760000006,193.07915,159.11917
E02000264,19,106.8800904,238.53301228,136.03086,109.43165
E02000264,20,63.82524292,163.96752410000002,94.69903999999998,75.04532
E02000264,21,47.26782058,133.32246528000002,74.91097,58.069829999999996
E02000264,22,39.10933800000001,126.61408014,58.369730000000004,51.85882
E02000264,23,19.204732454000002,108.21050732,37.092349999999996,36.01739
E02000265,0,0.0,0.0,88.13929999999999,62.24669
E02000265,1,0.0,0.0,41.763400000000004,28.966099999999997
E02000265,2,0.0,0.0,21.8888,21.00517
E02000265,3,0.0,0.0,15.345449999999998,18.72614
E02000265,4,0.0,0.0,25.91407,30.99269
E02000265,5,0.0,0.0,47.884100000000004,106.71443
E02000265,18,0.0,0.0,769.56881,615.60928
E02000265,19,0.0,0.0,589.2725,429.10179000000005
E02000265,20,0.0,0.0,412.97701,322.55962999999997
E02000265,21,0.0,0.0,266.09249,316.84791
E02000265,22,0.0,0.0,206.92093,206.45954999999998
E02000265,23,0.0,0.0,153.43257999999997,123.03030000000001
E02000266,0,4.45824568,147.61264681000003,78.15136999999999,57.809729999999995
E02000266,1,0.640886938,9.959913740632,20.48882,12.92137
E02000266,2,0.33628010799999997,0.16616805188800002,14.035599999999999,9.22624
E02000266,3,0.004841014,0.0047993447966,17.72692,13.67838
E02000266,4,17.289982253500003,0.6018492030643999,39.543169999999996,36.05478
E02000266,5,434.72589226,41.224140089840006,172.04951,150.19327
E02000266,18,552.0817476,1930.3425882000001,725.5761900000001,689.11825
E02000266,19,331.3136578,1320.0578718000002,590.88061,581.74009
E02000266,20,237.77029504,853.8570357400001,408.49679,415.27089
E02000266,21,179.10030016000002,620.4827270799999,303.96278,297.44914
E02000266,22,124.53648860000001,505.93165104,225.57394,259.3431
E02000266,23,44.260957044,457.97810428,146.60795,141.91093
E02000267,0,0.0,0.0,59.03239,28.06252
E02000267,1,0.0,0.0,25.177899999999998,16.36334
E02000267,2,0.0,0.0,12.671380000000001,7.868539999999999
E02000267,3,0.0,0.0,7.35284,9.657969999999999
E02000267,4,0.0,0.0,14.95133,26.259800000000002
E02000267,5,0.0,0.0,40.4058,71.23233
E02000267,18,0.0,0.0,485.00737,308.73827
E02000267,19,0.0,0.0,372.9264,231.09637999999998
E02000267,20,0.0,0.0,249.40454,155.13501
E02000267,21,0.0,0.0,186.64381000000003,117.28295
E02000267,22,0.0,0.0,144.0832,88.14408999999999
E02000267,23,0.0,0.0,107.62763000000001,68.64038000000001
E02000268,0,0.0,0.0,14.570459999999999,9.49963
E02000268,1,0.0,0.0,3.30449,3.81021
E02000268,2,0.0,0.0,2.92584,2.395409999999999
E02000268,3,0.0,0.0,1.5125099999999996,1.30633
E02000268,4,0.0,0.0,2.61775,3.9020399999999995
E02000268,5,0.0,0.0,8.38515,9.62555
E02000268,18,0.0,0.0,209.82069,150.16163
E02000268,19,0.0,0.0,131.58498,109.46821
E02000268,20,0.0,0.0,77.27045,69.00539
E02000268,21,0.0,0.0,57.176559999999995,56.85211
E02000268,22,0.0,0.0,51.3785,48.40831
E02000268,23,0.0,0.0,31.18714,26.590829999999997
E02000269,0,13.593876738211202,142.644842928,16.73933,27.80465
E02000269,1,1.4949399374208001,20.746585780000004,3.4126,7.30438
E02000269,2,0.0,0.0,1.7190899999999998,1.7400399999999996
E02000269,3,0.0,0.0,1.6672599999999997,0.5980899999999998
E02000269,4,0.0,0.0,4.25863,3.3111499999999996
E02000269,5,118.49617380000001,11.098136209506848,28.27906,30.20797
E02000269,18,403.63508198000005,948.0946885,202.78595,241.55702000000002
E02000269,19,205.23901542000002,666.5711694,144.96437,155.7305
E02000269,20,109.02774772000001,439.93260144000004,90.08866,104.8295
E02000269,21,82.15339908000001,390.262646,66.13645,87.26116
E02000269,22,67.12198476,402.6364727,54.097010000000004,96.43304
E02000269,23,43.994947739632,332.179164212,36.0598,62.436949999999996
E02000270,0,17.9132037612,144.90194208000003,81.28188999999999,67.45284000000001
E02000270,1,2.19802237,21.407751735999998,31.906290000000002,28.38972
E02000270,2,0.0,0.0,18.26572,17.011300000000002
E02000270,3,0.0,0.0,13.636660000000001,16.86923
E02000270,4,19.3886286,0.0049946135999999995,24.04064,22.88142
E02000270,5,99.15808156,43.32016282376,107.93699000000001,97.74826999999999
E02000270,18,501.61167912,848.79308346,690.3017100000001,581.06192
E02000270,19,245.65922006,608.16883668,558.41025,425.1386800000001
E02000270,20,140.53829670800002,447.98961956,382.06183,301.89387999999997
E02000270,21,103.118494812,391.36772176,279.5943,265.20812
E02000270,22,82.66500097400001,397.20852638,219.98135,208.65617000000003
E02000270,23,49.652205837800004,321.91716565400003,147.87796,127.83689
E02000271,0,0.0,0.0,1.7199599999999995,2.62324
E02000271,1,0.0,0.0,0.18720999999999988,1.03504
E02000271,2,0.0,0.0,0.81735,0.5987699999999998
E02000271,3,0.0,0.0,0.08616999999999991,1.90793
E02000271,4,0.0,0.0,0.4536899999999998,0.7596799999999998
E02000271,5,0.0,0.0,2.4686799999999995,2.54265
E02000271,18,0.0,0.0,28.680039999999998,41.00849
E02000271,19,0.0,0.0,17.8114,28.74975
E02000271,20,0.0,0.0,9.03793,13.754760000000001
E02000271,21,0.0,0.0,8.9252,7.74564
E02000271,22,0.0,0.0,8.30468,7.42576
E02000271,23,0.0,0.0,4.08881,4.92104
E02000272,0,0.0,0.0,9.85601,1.4144999999999999
E02000272,1,0.0,0.0,2.2549,0.32701
E02000272,2,0.0,0.0,0.0,0.0
E02000272,4,0.0,0.0,0.13721999999999998,2.76041
E02000272,5,0.0,0.0,1.3141099999999994,13.6762
E02000272,18,0.0,0.0,95.08907,67.30971
E02000272,19,0.0,0.0,61.53600000000001,48.234410000000004
E02000272,20,0.0,0.0,38.640769999999996,35.89018
E02000272,21,0.0,0.0,33.43684,19.61442
E02000272,22,0.0,0.0,26.460050000000003,9.41846
E02000272,23,0.0,0.0,23.51663,6.16594
E02000274,0,0.0,0.0,70.92123000000001,23.36637
E02000274,1,0.0,0.0,23.152,15.68535
E02000274,2,0.0,0.0,7.145009999999999,8.9052
E02000274,3,0.0,0.0,9.7929,61.728809999999996
E02000274,4,0.0,0.0,23.57162,140.09742
E02000274,5,0.0,0.0,71.98607,289.89185000000003
E02000274,18,0.0,0.0,700.1552300000001,407.73076
E02000274,19,0.0,0.0,603.82474,362.9482
E02000274,20,0.0,0.0,405.40306000000004,265.33965
E02000274,21,0.0,0.0,237.56136,185.52804999999998
E02000274,22,0.0,0.0,230.2532,120.72689
E02000274,23,0.0,0.0,170.92311,56.907669999999996
E02000275,0,0.0,0.0,32.52915,20.22583
E02000275,1,0.0,0.0,5.96027,6.56785
E02000275,2,0.0,0.0,1.94367,3.1494
E02000275,3,0.0,0.0,1.1049199999999997,17.39013
E02000275,4,0.0,0.0,5.92769,54.02745
E02000275,5,0.0,0.0,26.64761,89.44140999999999
E02000275,18,0.0,0.0,313.07475,189.54570999999999
E02000275,19,0.0,0.0,268.91547,166.25689
E02000275,20,0.0,0.0,165.07773,159.9318
E02000275,21,0.0,0.0,105.41304,126.96966
E02000275,22,0.0,0.0,99.26156999999999,84.08868000000001
E02000275,23,0.0,0.0,75.46295,48.8732
E02000276,0,0.0,0.0,18.82178,8.78391
E02000276,1,0.0,0.0,4.7993,3.1611499999999997
E02000276,2,0.0,0.0,4.137459999999999,1.0887099999999994
E02000276,3,0.0,0.0,1.64593,2.56043
E02000276,4,0.0,0.0,3.8229099999999994,6.01975
E02000276,5,0.0,0.0,13.400319999999999,28.7278
E02000276,18,0.0,0.0,179.18376,141.88785000000001
E02000276,19,0.0,0.0,123.13988,99.22675000000001
E02000276,20,0.0,0.0,77.83796000000001,66.44219
E02000276,21,0.0,0.0,65.97129000000001,43.767709999999994
E02000276,22,0.0,0.0,50.35128,29.47609
E02000276,23,0.0,0.0,29.61521,14.85865
E02000277,0,0.0,0.0,21.21013,11.476729999999998
E02000277,1,0.0,0.0,24.42156,4.628629999999999
E02000277,2,0.0,0.0,6.9474599999999995,4.8993400000000005
E02000277,3,0.0,0.0,5.868,6.96499
E02000277,4,0.0,0.0,9.72945,16.00552
E02000277,5,0.0,0.0,19.90046,35.85605
E02000277,18,0.0,0.0,134.70866999999998,75.39475
E02000277,19,0.0,0.0,99.52945,54.54666
E02000277,20,0.0,0.0,70.1503,40.914139999999996
E02000277,21,0.0,0.0,47.05967,27.103869999999997
E02000277,22,0.0,0.0,44.37532,27.15296
E02000277,23,0.0,0.0,31.19564,15.10918
E02000278,0,0.9594058618200002,26.540230544,34.67478,13.789459999999998
E02000278,1,0.0,0.0,18.28828,7.749689999999999
E02000278,2,0.0,0.0,10.65775,5.7187399999999995
E02000278,3,0.0,0.0,5.93956,6.529660000000001
E02000278,4,0.0,0.0,12.64445,16.16537
E02000278,5,51.121687480000006,1.6745745361039999,27.08219,64.36454
E02000278,18,79.16280837,263.47728556000004,179.58983999999998,143.57649999999998
E02000278,19,43.299628639999995,148.84883062,136.44027,110.85001000000001
E02000278,20,31.096342756000002,116.374454992,97.73826000000001,74.92862
E02000278,21,27.65479012,109.836879956,76.26206,48.69458999999999
E02000278,22,23.930945180000002,88.662684308,55.58951,32.753029999999995
E02000278,23,10.948896691880002,61.170185720000006,40.94502,23.719249999999995
E02000279,0,0.0,0.0,21.5759,5.954549999999999
E02000279,1,0.0,0.0,11.99495,0.10934
E02000279,2,0.0,0.0,3.3116700000000003,0.05463
E02000279,5,0.0,0.0,15.52778,20.894370000000002
E02000279,18,0.0,0.0,205.50573,131.67272
E02000279,19,0.0,0.0,162.6247,94.20375999999999
E02000279,20,0.0,0.0,111.22601,63.38433
E02000279,21,0.0,0.0,89.06823,54.696470000000005
E02000279,22,0.0,0.0,60.94283,63.5142
E02000279,23,0.0,0.0,46.542989999999996,20.94486
E02000280,0,0.0,0.0,11.31311,2.9548499999999986
E02000280,1,0.0,0.0,1.9978399999999998,0.3820399999999999
E02000280,4,0.0,0.0,0.06348,0.86725
E02000280,5,0.0,0.0,13.578,31.82642
E02000280,18,0.0,0.0,182.93234,136.74729
E02000280,19,0.0,0.0,130.88724,94.13226
E02000280,20,0.0,0.0,91.23445,55.45397
E02000280,21,0.0,0.0,60.35467,35.28984
E02000280,22,0.0,0.0,44.83561,21.12633
E02000280,23,0.0,0.0,30.489669999999997,19.36762
E02000281,0,0.0,0.0,12.62786,1.1440299999999999
E02000281,1,0.0,0.0,2.99686,0.4920799999999999
E02000281,4,0.0,0.0,0.45325,3.91284
E02000281,5,0.0,0.0,3.46269,39.54007
E02000281,18,0.0,0.0,174.56338000000002,74.025
E02000281,19,0.0,0.0,122.07455,53.384660000000004
E02000281,20,0.0,0.0,63.83974,37.63407
E02000281,21,0.0,0.0,42.9251,19.433549999999997
E02000281,22,0.0,0.0,30.21013,18.451629999999998
E02000281,23,0.0,0.0,21.345679999999998,9.288849999999998
E02000282,0,0.0,0.0,60.906769999999995,25.058139999999998
E02000282,1,0.0,0.0,31.19433,14.007369999999998
E02000282,2,0.0,0.0,18.09297,7.948169999999999
E02000282,3,0.0,0.0,13.35411,13.38586
E02000282,4,0.0,0.0,16.80949,40.57585
E02000282,5,0.0,0.0,49.607150000000004,135.72636
E02000282,18,0.0,0.0,481.84283,310.50703999999996
E02000282,19,0.0,0.0,336.70324,243.3156
E02000282,20,0.0,0.0,250.74523,159.25939
E02000282,21,0.0,0.0,190.58152,100.75138000000001
E02000282,22,0.0,0.0,137.83794,76.81683
E02000282,23,0.0,0.0,96.29195,42.213989999999995
E02000283,0,0.0,0.0,8.089319999999999,7.43187
E02000283,1,0.0,0.0,6.9182,0.0
E02000283,2,0.0,0.0,0.0,0.0
E02000283,4,0.0,0.0,0.0,9.50198
E02000283,5,0.0,0.0,31.27932,25.87562
E02000283,18,0.0,0.0,102.62412,48.64951
E02000283,19,0.0,0.0,77.90864,28.97378
E02000283,20,0.0,0.0,44.09604,13.94356
E02000283,21,0.0,0.0,35.36086,10.6547
E02000283,22,0.0,0.0,25.10112,10.908769999999999
E02000283,23,0.0,0.0,21.9643,33.16404
E02000284,0,0.0,66.47623578588313,22.347239999999996,9.285569999999998
E02000284,1,0.0,5.404467287776001,7.329949999999999,1.6341899999999998
E02000284,2,0.0,0.0,1.6647,1.5218099999999999
E02000284,3,0.0,0.0,2.5911399999999998,2.8261399999999997
E02000284,4,0.0,0.0,1.9790299999999998,7.04624
E02000284,5,73.61189412954118,0.0,27.12517,24.49684
E02000284,18,212.9359918,594.9256680000001,248.12216,228.93511
E02000284,19,111.6884612,336.6043552,171.60645000000002,147.90999
E02000284,20,62.090414800000005,182.38440379999997,120.05164,93.33449999999999
E02000284,21,39.315849,143.313952,75.80035000000001,69.36085
E02000284,22,30.1105696,129.7429724,55.340759999999996,51.512440000000005
E02000284,23,11.171905200000003,113.42227202318611,48.08779,41.16398
E02000285,0,0.0,0.0,1.31285,0.49243999999999993
E02000285,5,0.0,0.0,0.2851199999999998,8.43285
E02000285,18,0.0,0.0,44.829269999999994,27.72634
E02000285,19,0.0,0.0,31.35474,16.48165
E02000285,20,0.0,0.0,22.38897,11.46969
E02000285,21,0.0,0.0,10.892299999999999,5.086699999999999
E02000285,22,0.0,0.0,9.51713,3.2485199999999996
E02000285,23,0.0,0.0,8.182129999999999,1.3172199999999998
E02000286,0,0.0,0.0,10.571539999999999,1.31127
E02000286,1,0.0,0.0,3.17393,0.0
E02000286,2,0.0,0.0,0.05466,0.0
E02000286,4,0.0,0.0,0.17298,0.27149
E02000286,5,0.0,0.0,10.3751,11.36665
E02000286,18,0.0,0.0,128.28647,93.18181
E02000286,19,0.0,0.0,90.86569,86.46085
E02000286,20,0.0,0.0,50.72631,56.844170000000005
E02000286,21,0.0,0.0,40.16182,30.70554
E02000286,22,0.0,0.0,29.43452,12.06552
E02000286,23,0.0,0.0,24.08726,5.640499999999999
E02000287,0,1.54514108,58.61960324,4.268549999999999,4.861879999999999
E02000287,1,0.0,9.94887876,0.99369,1.4133399999999998
E02000287,2,0.0,0.0,1.53336,0.48944
E02000287,3,0.0,0.0,0.5987,0.59751
E02000287,4,0.0,0.0,1.79991,2.9811199999999998
E02000287,5,59.8050166,0.24686188,12.014119999999998,9.458649999999999
E02000287,18,104.7084634,307.837178,115.03733,96.8471
E02000287,19,53.21726992000001,219.646646,78.98955,59.13055
E02000287,20,27.706446180000004,127.98767699999999,43.78729,38.652120000000004
E02000287,21,31.5734184,96.04174520000001,33.83217,38.97118
E02000287,22,24.3468038,99.89644000000001,19.60501,24.622059999999998
E02000287,23,12.83510122,107.1815264,13.390069999999998,12.21055
E02000288,0,0.0,0.0,64.55757,52.184560000000005
E02000288,1,0.0,0.0,23.3278,16.23928
E02000288,2,0.0,0.0,13.709930000000002,12.085799999999999
E02000288,3,0.0,0.0,11.97402,17.902189999999997
E02000288,4,0.0,0.0,25.243570000000002,46.73296
E02000288,5,0.0,0.0,130.56211,155.22701
E02000288,18,0.0,0.0,676.81213,568.81794
E02000288,19,0.0,0.0,482.82612,435.37622
E02000288,20,0.0,0.0,353.84017,319.23428
E02000288,21,0.0,0.0,224.02503000000002,250.30182
E02000288,22,0.0,0.0,192.53391,205.67464999999999
E02000288,23,0.0,0.0,125.60280999999999,122.99642999999999
E02000289,0,0.0,0.0,4.100089999999999,0.81956
E02000289,1,0.0,0.0,1.1680499999999998,0.32795
E02000289,4,0.0,0.0,0.0,1.46602
E02000289,5,0.0,0.0,0.1126599999999999,11.26896
E02000289,18,0.0,0.0,58.217029999999994,41.43578
E02000289,19,0.0,0.0,40.270739999999996,22.087799999999998
E02000289,20,0.0,0.0,21.83411,17.69482
E02000289,21,0.0,0.0,16.167659999999998,5.51047
E02000289,22,0.0,0.0,11.846549999999999,4.062869999999998
E02000289,23,0.0,0.0,9.556650000000001,2.0275999999999996
E02000290,0,0.0,0.0,9.34014,2.9553999999999996
E02000290,5,0.0,0.0,16.97296,4.272399999999999
E02000290,18,0.0,0.0,90.67525,98.5542
E02000290,19,0.0,0.0,51.188959999999994,69.92657
E02000290,20,0.0,0.0,38.169,46.28827
E02000290,21,0.0,0.0,40.38867,38.52653
E02000290,22,0.0,0.0,53.033179999999994,29.11404
E02000290,23,0.0,0.0,32.75197,31.072609999999997
E02000291,0,5.03199404e-06,20.8728232,31.055730000000004,45.31956
E02000291,1,0.0,0.0,9.67873,11.991389999999999
E02000291,2,0.0,0.0,1.3641099999999997,6.956670000000001
E02000291,3,0.0,0.0,0.5559099999999999,9.23935
E02000291,4,0.0,0.0,3.9598099999999996,22.971090000000004
E02000291,5,49.40088020420001,0.31798925966800007,61.47485,70.77018
E02000291,18,146.471006002,529.7153079740001,505.30415,657.2189
E02000291,19,70.41471539702,268.23704595400005,345.14541,406.82448999999997
E02000291,20,41.24148528281199,147.41325475600001,250.11590999999999,297.77979
E02000291,21,28.967964367172403,111.56476681000001,161.10939,189.53219
E02000291,22,17.9875784330632,90.738840748,120.89312999999999,143.10313
E02000291,23,10.91785550641966,59.633833688,77.29666999999999,84.95739999999999
E02000292,0,1.4429198064000004,15.343159159999999,33.35043999999999,20.39773
E02000292,1,0.0,0.0,5.819029999999999,5.683050000000001
E02000292,2,0.0,0.0,0.18103,0.81941
E02000292,3,0.0,0.0,0.0,0.0
E02000292,4,0.0,0.0,1.73529,3.89866
E02000292,5,32.37238254000001,2.359713944,46.68123,67.50468
E02000292,18,104.9436886,222.006752828,385.81632,276.22765
E02000292,19,77.703688464,174.96755637200002,268.98699,191.86807
E02000292,20,56.261929228,113.16875596000003,164.04977,145.53951
E02000292,21,40.166644186,96.15839734000001,118.5726,110.70624000000001
E02000292,22,27.748599384000002,70.44966584000001,89.63831,82.80869999999999
E02000292,23,13.7221966136,50.6761462,59.94731,45.295100000000005
E02000293,0,0.0,0.0,9.13088,2.3512499999999994
E02000293,1,0.0,0.0,2.63921,0.05459
E02000293,2,0.0,0.0,6.75007,0.0
E02000293,3,0.0,0.0,5.73937,0.16305
E02000293,4,0.0,0.0,9.23987,1.62881
E02000293,5,0.0,0.0,26.654590000000002,5.51967
E02000293,18,0.0,0.0,175.9916,168.66836
E02000293,19,0.0,0.0,124.66155,90.68318000000001
E02000293,20,0.0,0.0,78.18101999999999,47.17823
E02000293,21,0.0,0.0,48.98702,33.92744
E02000293,22,0.0,0.0,30.717699999999997,16.38478
E02000293,23,0.0,0.0,18.68928,6.523009999999999
E02000294,0,0.0,0.0,42.45139,9.85619
E02000294,1,0.0,0.0,16.82563,4.792209999999999
E02000294,2,0.0,0.0,11.54859,5.280379999999999
E02000294,3,0.0,0.0,7.1747,8.92389
E02000294,4,0.0,0.0,7.99851,21.82028
E02000294,5,0.0,0.0,20.41011,88.51142999999999
E02000294,18,0.0,0.0,311.67553,167.81596
E02000294,19,0.0,0.0,210.44949000000003,142.35185
E02000294,20,0.0,0.0,146.89423,87.30972
E02000294,21,0.0,0.0,124.50845999999999,63.18304
E02000294,22,0.0,0.0,93.02247,37.62939
E02000294,23,0.0,0.0,67.54554999999999,26.602179999999997
E02000295,0,0.0,0.0,7.1458699999999995,1.63996
E02000295,1,0.0,0.0,2.7286099999999998,0.43767
E02000295,2,0.0,0.0,1.19801,0.76138
E02000295,3,0.0,0.0,0.7475999999999999,1.4666000000000001
E02000295,4,0.0,0.0,0.58043,1.84281
E02000295,5,0.0,0.0,2.74629,8.925080000000001
E02000295,18,0.0,0.0,97.7723,71.67842
E02000295,19,0.0,0.0,73.71495,46.98686
E02000295,20,0.0,0.0,37.43539,37.11285
E02000295,21,0.0,0.0,31.60905,16.00859
E02000295,22,0.0,0.0,20.705479999999998,10.206259999999999
E02000295,23,0.0,0.0,18.218239999999998,5.365819999999999
E02000296,0,7.62703836,202.4051618548,27.963829999999998,78.25372
E02000296,1,1.51466136,28.2574236,7.100770000000001,15.94525
E02000296,2,0.0,0.0,3.9731799999999997,4.785839999999999
E02000296,3,0.0,0.0,3.94355,2.7702299999999997
E02000296,4,0.0,0.0,7.85431,5.636839999999999
E02000296,5,229.54422041,4.063781258000001,59.64212,19.045389999999998
E02000296,18,425.43709594600006,1468.208312112,566.1530399999999,735.74658
E02000296,19,222.36446531400003,992.616359076,373.31870999999995,493.6339
E02000296,20,144.924645248,613.7236447596,228.19290999999998,333.43825000000004
E02000296,21,100.90845189200002,509.98868884840005,150.58423,250.14714
E02000296,22,76.01623574800001,506.699155486,119.46548,226.56611999999998
E02000296,23,37.202167882000005,405.4353707962,69.52914,168.56083
E02000297,0,0.0,0.0,20.5627,5.889259999999998
E02000297,1,0.0,0.0,7.958409999999999,1.25123
E02000297,2,0.0,0.0,8.38401,1.1954799999999999
E02000297,3,0.0,0.0,6.74816,4.9457699999999996
E02000297,4,0.0,0.0,3.6685999999999996,11.37938
E02000297,5,0.0,0.0,11.681289999999999,37.72868
E02000297,18,0.0,0.0,214.1914,169.38616
E02000297,19,0.0,0.0,160.40859,111.63135999999999
E02000297,20,0.0,0.0,99.69514000000001,80.40169
E02000297,21,0.0,0.0,73.19614999999999,44.31232
E02000297,22,0.0,0.0,56.37263,43.405199999999994
E02000297,23,0.0,0.0,38.18322,19.47029
E02000298,0,0.0,0.0,21.36898,4.90349
E02000298,1,0.0,0.0,7.842129999999999,2.7721299999999998
E02000298,2,0.0,0.0,4.73052,1.4128399999999999
E02000298,3,0.0,0.0,4.657830000000001,3.80445
E02000298,4,0.0,0.0,4.3625799999999995,8.12971
E02000298,5,0.0,0.0,9.95453,30.116509999999998
E02000298,18,0.0,0.0,131.81245,94.5522
E02000298,19,0.0,0.0,99.32117000000001,65.54506
E02000298,20,0.0,0.0,63.005939999999995,42.212880000000006
E02000298,21,0.0,0.0,46.37538,32.077439999999996
E02000298,22,0.0,0.0,39.024770000000004,27.54808
E02000298,23,0.0,0.0,35.471019999999996,12.237929999999999
E02000299,0,0.0,0.0,43.50633,16.23399
E02000299,1,0.0,0.0,11.223759999999999,9.695519999999998
E02000299,2,0.0,0.0,12.54148,8.709919999999999
E02000299,3,0.0,0.0,6.59037,14.31086
E02000299,4,0.0,0.0,11.38182,43.634190000000004
E02000299,5,0.0,0.0,16.03105,117.56778
E02000299,18,0.0,0.0,355.76473999999996,181.20132
E02000299,19,0.0,0.0,256.48784,158.41648
E02000299,20,0.0,0.0,173.75173,105.76945
E02000299,21,0.0,0.0,143.35611999999998,74.41234
E02000299,22,0.0,0.0,121.72388000000001,52.44834999999999
E02000299,23,0.0,0.0,74.37571,30.31402
E02000300,0,0.0,0.0,6.24151,0.87131
E02000300,1,0.0,0.0,0.8846,0.0
E02000300,4,0.0,0.0,0.057489999999999895,4.38428
E02000300,5,0.0,0.0,1.2377799999999999,22.57386
E02000300,18,0.0,0.0,65.37918,37.14359
E02000300,19,0.0,0.0,45.42785,33.54555
E02000300,20,0.0,0.0,30.94502,22.70949
E02000300,21,0.0,0.0,19.51276,12.57714
E02000300,22,0.0,0.0,14.25781,8.497060000000001
E02000300,23,0.0,0.0,8.804749999999999,3.0053799999999997
E02000301,0,0.0,0.0,24.915979999999998,9.81685
E02000301,1,0.0,0.0,3.5798499999999995,3.1605799999999995
E02000301,2,0.0,0.0,1.3015299999999999,1.8508599999999997
E02000301,3,0.0,0.0,1.20799,1.578
E02000301,4,0.0,0.0,1.65523,2.0056499999999993
E02000301,5,0.0,0.0,20.2573,98.12782
E02000301,18,0.0,0.0,282.73127999999997,163.83954
E02000301,19,0.0,0.0,201.24223,125.3313
E02000301,20,0.0,0.0,136.02389,81.23969
E02000301,21,0.0,0.0,102.99246,51.961659999999995
E02000301,22,0.0,0.0,84.13963,31.00867
E02000301,23,0.0,0.0,62.404360000000004,20.09714
E02000302,0,0.0,0.0,6.6175299999999995,1.1415599999999997
E02000302,1,0.0,0.0,1.50294,0.32645
E02000302,2,0.0,0.0,0.40746,0.16302
E02000302,3,0.0,0.0,0.35303,0.16305
E02000302,4,0.0,0.0,0.2725299999999998,1.51754
E02000302,5,0.0,0.0,0.9482099999999997,22.91827
E02000302,18,0.0,0.0,49.73471,20.58921
E02000302,19,0.0,0.0,40.74923,14.136489999999998
E02000302,20,0.0,0.0,21.8297,9.54327
E02000302,21,0.0,0.0,12.39504,4.6613299999999995
E02000302,22,0.0,0.0,12.268989999999999,1.9702499999999996
E02000302,23,0.0,0.0,8.0991,0.49112
E02000303,0,1.21583029,39.593137434,13.06456,4.088449999999998
