lsoa,bus_cluster,n_stopareas,bus_activity,dist_min_m,dist_mean_m,dist_wmean_m,nearest_rail_nlc,nearest_rail_cluster,dist_centre_wmean_m,log_total_activity,direction_balance,post_midnight_share,deep_night_share,post_midnight_persistence,weekend_ratio,within_800m,within_1200m,bus_cluster_name,nearest_rail_cluster_name
E01002728,1,1,776.24044,485.56238240075174,485.56238240075174,485.56238240075174,507,1,2910.5334562584912,6.638329567076614,-0.1193936661328477,0.1229228302708423,0.0235517115864672,0.2261425410373426,0.8023327971723314,True,True,"C1 relatively high activity, stronger night-persistence",C1 central departure-oriented
E01002730,1,2,3531.32377,368.15381327583555,489.8458231540935,543.8667054821913,510,4,5840.413354472676,8.144524274497883,0.1085576563695098,0.093707446041625,0.0225641988117798,0.1534346941733335,0.8844741959714757,True,True,"C1 relatively high activity, stronger night-persistence",C4 inner–middle ring mixed
E01002732,1,2,1363.15819,234.77616750834883,321.83207688360835,355.47093148561487,580,4,6107.950854754776,7.188149235016116,0.2116730520867417,0.1224771229741549,0.037516006582446,0.2123193875704463,0.8618282729940586,True,True,"C1 relatively high activity, stronger night-persistence",C4 inner–middle ring mixed
E01002734,1,5,16698.905840000003,51.32832070326152,123.14176423487154,81.32571163700005,580,4,6497.707401188908,9.684817479655022,-0.0968412380720093,0.1012164340831785,0.0301372799790484,0.1760995720664444,0.8907935258467935,True,True,"C1 relatively high activity, stronger night-persistence",C4 inner–middle ring mixed
E01002735,3,2,13724.47882,128.19943722976845,144.11730434764985,139.80040984048918,580,4,6640.99228388985,9.507987145722431,0.2831274345794318,0.032493850658344,2.693181088196045e-05,0.0507533085431466,0.7347142978896996,True,True,C3 moderate activity with destination characteristics,C4 inner–middle ring mixed
E01002738,1,6,2455.8457700000004,389.6315333900798,469.12098108102373,544.0411299195385,1441,4,5269.715927973277,7.792519099558056,-0.2362808942649251,0.0402978476774834,0.0083150485489418,0.0615857285121851,0.7655174978314521,True,True,"C1 relatively high activity, stronger night-persistence",C4 inner–middle ring mixed
E01002741,2,1,732.8104,1108.9625891931755,1108.9625891931755,1108.9625891931755,510,4,6332.615968144602,6.572075262471688,-0.249759050131147,0.0438399953065889,0.0110620438155084,0.0657481111729871,0.7606634889468075,False,True,"C2 moderate activity and persistence, transitional",C4 inner–middle ring mixed
E01002743,2,3,944.41304,756.1514398584453,938.9702723158554,1002.2981478870008,1441,4,6145.582626699025,6.832135436836413,-0.0997536182963488,0.0494054532899792,0.0085785783649048,0.0761860416204425,0.7663533363689288,True,True,"C2 moderate activity and persistence, transitional",C4 inner–middle ring mixed
E01002745,2,1,453.75594,747.2141593947481,747.2141593947481,747.2141593947481,1441,4,5589.805900029088,6.082585327255846,0.0312307707933003,0.0434875043153485,0.0234825642535149,0.0675699417113456,1.0142933171166,True,True,"C2 moderate activity and persistence, transitional",C4 inner–middle ring mixed
E01002747,2,2,1262.4509699999999,565.068848643183,600.9209466612568,592.4807836889842,580,4,6304.642837411067,7.121383074761645,-0.1621340821958183,0.0565407568543262,0.0137242849706019,0.088018602297252,0.858941346223977,True,True,"C2 moderate activity and persistence, transitional",C4 inner–middle ring mixed
E01002748,2,1,786.1014700000001,165.9665716534735,165.9665716534735,165.9665716534735,580,4,6502.195629170196,6.662700022579961,-0.7755291681387982,0.0541265130322623,0.0097920929409207,0.0760599327518777,0.800120038774337,True,True,"C2 moderate activity and persistence, transitional",C4 inner–middle ring mixed
E01002749,2,1,1140.05486,605.6268021064358,605.6268021064358,605.6268021064358,510,4,6003.630984662532,7.0249706602199,-0.1583602241262357,0.057556642248319,0.0173496588458157,0.091944960484323,0.8334336073941364,True,True,"C2 moderate activity and persistence, transitional",C4 inner–middle ring mixed
E01002752,2,1,327.35,678.4071277848352,678.4071277848352,678.4071277848352,510,4,5828.203582580142,5.776450145788489,-0.2610504218546868,0.0696210491942882,0.0224571582279301,0.1103698775217992,0.8194090923934457,True,True,"C2 moderate activity and persistence, transitional",C4 inner–middle ring mixed
E01002756,3,2,864.05503,316.51224304914336,417.582653140602,479.88059985419784,7406,2,7478.501619528413,6.755561275281653,-0.682228631091323,0.0329481775145218,0.0,0.0493033007774242,0.5601928518505015,True,True,C3 moderate activity with destination characteristics,"C2 central interchange, direction-balanced"
E01002758,1,6,2713.6160000000004,499.90099019705895,592.2430136182692,555.1240123537274,7406,2,7034.323711856243,7.870928966983952,-0.2399796586355238,0.0692620749455607,0.0211152519435531,0.1066350732074355,0.8159770192381189,True,True,"C1 relatively high activity, stronger night-persistence","C2 central interchange, direction-balanced"
E01002759,2,1,199.72565,528.4523776264302,528.4523776264302,528.4523776264302,508,4,6807.938381037243,5.274088811266415,0.1417949779962692,0.0302905291584703,0.0067280935338257,0.0434830075298454,0.9162120301716844,True,True,"C2 moderate activity and persistence, transitional",C4 inner–middle ring mixed
E01002762,2,2,1301.08358,383.9111059782452,402.6997126294251,413.83904148087225,609,4,5297.114060943115,7.121684347040916,0.2576481889640598,0.0602287628598403,0.0284194674767933,0.0994891315858974,0.9173425301139884,True,True,"C2 moderate activity and persistence, transitional",C4 inner–middle ring mixed
E01002763,1,2,3465.64022,484.7207576429831,584.3392163575235,567.899372563432,609,4,5347.720193307179,8.121370119118456,-0.2428891221852133,0.109570003396214,0.029557839201821,0.1971846319215729,0.8574166083316584,True,True,"C1 relatively high activity, stronger night-persistence",C4 inner–middle ring mixed
E01002764,1,3,2193.23812,609.4686629297835,623.8041419782548,626.7869944577837,534,4,4949.183243963974,7.664815789976167,-0.362196126878479,0.1082047906700854,0.0264414217435878,0.1821773287060218,0.8559843055030208,True,True,"C1 relatively high activity, stronger night-persistence",C4 inner–middle ring mixed
E01002765,1,4,3360.83625,42.36565700483341,175.27903808666633,90.81600504147772,534,4,4695.619253753093,8.078993807342327,-0.1661279211153324,0.0723909517935093,0.0191465968822112,0.1208874355733077,0.7595283017777323,True,True,"C1 relatively high activity, stronger night-persistence",C4 inner–middle ring mixed
E01002766,2,3,403.91866000000005,501.97832093968026,566.0800283184318,624.7902982319807,534,4,4553.362012760046,5.95283649829449,0.2890424584609244,0.0686925449284786,0.0372983878321211,0.1042191779132583,0.7517902359400195,True,True,"C2 moderate activity and persistence, transitional",C4 inner–middle ring mixed
E01002767,2,1,1185.10031,358.07529946924774,358.07529946924774,358.07529946924774,609,4,5403.449638888106,7.061206288382833,-0.3924837936522798,0.0756513965863109,0.0094953029472867,0.1228129462239148,0.7588880460162358,True,True,"C2 moderate activity and persistence, transitional",C4 inner–middle ring mixed
E01002768,1,3,794.04604,111.24732476874989,188.7244375950718,192.65590033224768,733,3,5731.6702544433265,6.657016623483694,-0.1558055855922319,0.1042444130098472,0.0234526075198256,0.1731939592080965,0.759832438107107,True,True,"C1 relatively high activity, stronger night-persistence","C3 late-night, extended-duration persistent"
E01002770,1,7,17866.31697,94.39081109433758,365.2619739926909,142.54640364720763,508,4,6501.332980312076,9.764686114728732,-0.0321217177201782,0.0704579936982653,0.02050462144668,0.1080680589250032,0.7535950243224566,True,True,"C1 relatively high activity, stronger night-persistence",C4 inner–middle ring mixed
E01002771,1,2,1135.6924199999999,304.7800141398071,361.8478113044739,320.3318921267439,508,4,6118.122982475142,6.988232030906376,-0.1006008707118783,0.1165058780509282,0.0498145439387833,0.1901367586699779,0.7624923417645261,True,True,"C1 relatively high activity, stronger night-persistence",C4 inner–middle ring mixed
E01002772,2,2,1548.50308,262.9514579138868,271.27646573883436,274.0230522335967,508,4,6601.533122651767,7.317199785438205,0.191953859829153,0.0483088427582065,0.0086377436568152,0.0726911988435939,0.8466682344886646,True,True,"C2 moderate activity and persistence, transitional",C4 inner–middle ring mixed
E01002773,3,1,157.93549,409.1702193697196,409.1702193697196,409.1702193697196,508,4,6521.215377519746,5.060987475776132,-0.0837907978763888,0.0195083504730353,0.0,0.024361636934761,0.9701463503941964,True,True,C3 moderate activity with destination characteristics,C4 inner–middle ring mixed
E01002774,1,3,2848.68153,14.508618128546908,162.8102972419313,106.00167585463579,1524,2,6236.936904531916,7.930377515751454,-0.2210837863311429,0.0770087233843924,0.0188373868763506,0.1222206712391191,0.7674528099739278,True,True,"C1 relatively high activity, stronger night-persistence","C2 central interchange, direction-balanced"
E01002775,3,1,262.92289999999997,78.64477096412705,78.64477096412705,78.64477096412705,1441,4,5252.695498503602,5.563504143975548,-0.1690111405518142,0.0301316469266027,0.0048297323474716,0.0473599799382838,0.9579114779866976,True,True,C3 moderate activity with destination characteristics,C4 inner–middle ring mixed
E01002776,2,3,817.92074,399.46213838109867,505.13597829622523,554.046466013175,1429,2,5330.205284439479,6.665559506246819,-0.4292500406619445,0.0504214746094061,0.0138862932571333,0.0807142672480495,0.9714224173934752,True,True,"C2 moderate activity and persistence, transitional","C2 central interchange, direction-balanced"
E01002778,2,2,286.97835999999995,286.457675756821,356.9525204688057,362.77975422062195,1443,3,5617.581170674651,5.6372117744852845,0.2888246930776326,0.0715995046178471,0.0106822810419501,0.1172134945529494,0.8219223392510299,True,True,"C2 moderate activity and persistence, transitional","C3 late-night, extended-duration persistent"
E01002779,1,3,6523.92418,531.0084745086466,566.9750815166826,539.9279250912545,1441,4,5721.105124412137,8.753419824756776,-0.1990883335058885,0.0676777186509609,0.0190124186848322,0.1113148408346849,0.8080370903594433,True,True,"C1 relatively high activity, stronger night-persistence",C4 inner–middle ring mixed
E01002780,2,1,904.27732,347.3110997362451,347.3110997362451,347.3110997362451,1441,4,5492.844254118261,6.798435223571688,-0.3531132384394209,0.0759141956321843,0.0100385679292358,0.1276820163432617,0.9880028653881742,True,True,"C2 moderate activity and persistence, transitional",C4 inner–middle ring mixed
E01002781,0,3,310.5744,193.13207915827965,390.60377455460497,269.2738391506897,1441,4,5440.105085455366,5.7037985411938,-0.366344395384663,0.0261756649942967,0.0,0.0381460809229239,0.792547335432846,True,True,"C0 low activity, weak night-persistence",C4 inner–middle ring mixed
E01002782,3,2,185.98609,520.6092584655021,524.8088825066823,524.7943550110003,1441,4,5567.418308528286,5.196922920074434,-0.4852885933869519,0.0747234612343266,0.0108444294478862,0.1243000632656263,0.8074955089136387,True,True,C3 moderate activity with destination characteristics,C4 inner–middle ring mixed
E01002784,2,1,343.92398000000003,669.5925928437958,669.5925928437958,669.5925928437958,619,3,4940.635181836441,5.809225626899531,-0.4352479148568868,0.1203307681698279,0.0235308680131067,0.194081465586039,0.7546413983453998,True,True,"C2 moderate activity and persistence, transitional","C3 late-night, extended-duration persistent"
E01002785,1,1,1503.72769,613.9727192636494,613.9727192636494,613.9727192636494,1524,2,5875.819347120875,7.293243783461117,-0.0451328709206108,0.0674538037311788,0.0172569867971536,0.1103793869270266,0.7974310707375112,True,True,"C1 relatively high activity, stronger night-persistence","C2 central interchange, direction-balanced"
E01002786,1,5,7992.875470000001,702.6727048135441,764.1987713687856,720.8311939976511,609,4,5648.975030464789,8.966785886309566,-0.1116929110459863,0.0867898940869772,0.0234187214034326,0.1399723392786595,0.7802850510377366,True,True,"C1 relatively high activity, stronger night-persistence",C4 inner–middle ring mixed
E01002788,3,3,322.92886999999996,380.4927445672104,552.4989721392694,585.8344852080087,733,3,5595.271114502702,5.76944851615372,-0.0173640796038313,0.0181462978213902,0.0,0.0254083051707905,0.8346159998956917,True,True,C3 moderate activity with destination characteristics,"C3 late-night, extended-duration persistent"
E01002789,1,1,1279.20546,98.8379596530937,98.8379596530937,98.8379596530937,733,3,5552.2031663115495,7.127485082082712,-0.1632669756784326,0.0674273052457079,0.0234070632367918,0.1046710613491901,0.8411717612779518,True,True,"C1 relatively high activity, stronger night-persistence","C3 late-night, extended-duration persistent"
E01002790,1,2,2494.7105500000002,348.81477636811655,463.69104076971746,484.8913742284597,603,3,4321.156824437899,7.780431487521038,0.3108465982680953,0.0824673450811887,0.0269304994967034,0.1330645695700022,0.90067062896249,True,True,"C1 relatively high activity, stronger night-persistence","C3 late-night, extended-duration persistent"
E01002791,1,5,6988.5335,190.10776157851805,396.3966867325883,217.98625505421512,603,3,4634.237556743076,8.827503759340937,-0.2662794767944823,0.0752076310544211,0.0147040137501228,0.1240531385809547,0.7569211579128012,True,True,"C1 relatively high activity, stronger night-persistence","C3 late-night, extended-duration persistent"
E01002793,1,2,5469.9942200000005,837.5385065791211,871.66378025294,879.7711001513053,603,3,4173.081747331768,8.573057302785777,-0.1244851215873126,0.0772942336472343,0.0241015787409976,0.1254691957749844,0.951699132848756,False,True,"C1 relatively high activity, stronger night-persistence","C3 late-night, extended-duration persistent"
E01002794,1,4,24352.83228,242.11968032924804,563.954314586636,357.73686919774923,507,1,3419.518952037564,10.06553556617043,0.1395542989694325,0.0788594196093826,0.0273117156902223,0.1313317848249958,0.8548560342946667,True,True,"C1 relatively high activity, stronger night-persistence",C1 central departure-oriented
E01002795,1,2,5748.4390300000005,89.35886868243732,177.25663921801177,119.27527544204919,603,3,4687.041049687871,8.637819418703302,0.1810607953076073,0.065731816906588,0.0152057501981674,0.1057514110417596,0.8135864336860235,True,True,"C1 relatively high activity, stronger night-persistence","C3 late-night, extended-duration persistent"
E01002796,0,2,109.64953,392.65888503891006,402.30638297639064,402.90518765925583,1439,2,4437.260469683624,4.687870374813182,-0.2130758868966929,0.0282409824569619,0.0130817593232437,0.039171537966236,0.8468513284596116,True,True,"C0 low activity, weak night-persistence","C2 central interchange, direction-balanced"
E01002797,2,3,726.41791,985.8377148395166,1031.7061423187822,1025.8161518854552,1441,4,4277.463115992723,6.535130016639344,-0.2334418362162005,0.0750003906685243,0.0258625325045297,0.1209987150260156,0.69951020703377,False,True,"C2 moderate activity and persistence, transitional",C4 inner–middle ring mixed
E01002798,1,2,982.96687,995.6153875869938,1058.6160389525182,1008.4662923613815,1022,4,4183.6415757588675,6.871829777051975,-0.1198910263828154,0.0608206811461214,0.0210079324930381,0.092144194831919,0.7775480803799725,False,True,"C1 relatively high activity, stronger night-persistence",C4 inner–middle ring mixed
E01002801,1,1,1737.27723,695.4895183989292,695.4895183989292,695.4895183989291,507,1,3809.2374564996603,7.437968696954134,0.0165836036500444,0.0937334953947015,0.0201437391089661,0.1637280638197805,0.710846250229757,True,True,"C1 relatively high activity, stronger night-persistence",C1 central departure-oriented
E01002804,2,3,1126.00959,302.8696089078599,449.86934377342095,485.47272214633267,7406,2,6766.2235908818175,7.0102038380065705,-0.5496513801026961,0.0662709954611081,0.0128562771163577,0.1099514840260503,0.7200652508984433,True,True,"C2 moderate activity and persistence, transitional","C2 central interchange, direction-balanced"
E01002805,3,3,1887.8950399999999,139.94641831786907,178.68147988688085,190.44790191121365,7406,2,7061.819626780091,7.527679333488867,-0.1669234480056369,0.0251149422753752,0.0004234177841939,0.0382335388078382,0.7938008769132046,True,True,C3 moderate activity with destination characteristics,"C2 central interchange, direction-balanced"
E01002807,1,2,777.3741,546.9808040507454,594.9373261046054,580.5836409738743,7406,2,6617.356760441716,6.623779317077401,-0.0594402062484002,0.0785541616606902,0.0216506655881309,0.1246888733294762,0.8001787704272123,True,True,"C1 relatively high activity, stronger night-persistence","C2 central interchange, direction-balanced"
E01002808,2,1,525.88941,753.5479414078443,753.5479414078443,753.5479414078443,1524,2,6283.677028619469,6.229546857441836,-0.2727665312769575,0.1041226260200746,0.0213877111209318,0.1895934264585281,0.7734549694504326,True,True,"C2 moderate activity and persistence, transitional","C2 central interchange, direction-balanced"
E01002810,2,1,604.6197,412.87104524294267,412.87104524294267,412.87104524294267,1524,2,6041.2784243072265,6.364010500141212,0.3410174890501161,0.0808320898972578,0.0377370073647868,0.1238020677871727,0.7557266671401524,True,True,"C2 moderate activity and persistence, transitional","C2 central interchange, direction-balanced"
E01002811,3,2,1108.3843200000001,5.830951894845301,78.21653835692653,63.80801096984204,7406,2,7156.414917036679,6.993218720203793,-0.2743315714313886,0.0212096387635115,0.0,0.031249352660947,0.739073484858146,True,True,C3 moderate activity with destination characteristics,"C2 central interchange, direction-balanced"
E01002814,1,4,1318.84286,358.160460628814,407.35535278976886,392.4678853673837,760,4,5392.820109166392,7.146428073010712,0.3032407707031923,0.0788762917312128,0.0276404942770444,0.1209094704816857,0.824714501927617,True,True,"C1 relatively high activity, stronger night-persistence",C4 inner–middle ring mixed
E01002815,2,2,543.20069,331.3883916673055,364.38255969263747,369.16303258423125,562,4,4898.61064256017,6.2606178866404845,0.0280752183272883,0.1528957663582967,0.075165221542913,0.2553644686521451,0.828257867453806,True,True,"C2 moderate activity and persistence, transitional",C4 inner–middle ring mixed
E01002817,1,6,3658.4253799999997,314.06430315072515,471.2529311829945,409.75032233904693,605,2,4940.486786967801,8.176088904595462,0.2275889236217978,0.0530800802568701,0.0180193453163496,0.0771720117520938,0.8996484349582461,True,True,"C1 relatively high activity, stronger night-persistence","C2 central interchange, direction-balanced"
E01002818,1,3,2888.20021,100.75768421219932,232.14432516619368,175.22988791911217,626,2,2377.035874260448,7.915216532267801,0.226408209259198,0.0964484706234893,0.0334893038344453,0.1502916601301403,0.8279413962920079,True,True,"C1 relatively high activity, stronger night-persistence","C2 central interchange, direction-balanced"
E01002819,1,3,2242.93989,266.2369646157692,370.26118178086284,420.94874978432483,708,2,2822.83887402872,7.700984431669388,0.5725390379841391,0.0837990586592799,0.0151348637447784,0.1307030650899195,1.0111165865006986,True,True,"C1 relatively high activity, stronger night-persistence","C2 central interchange, direction-balanced"
E01002821,1,4,9446.99842,83.2389042275279,170.27321734123802,107.51390693440793,708,2,3522.2867762601763,9.114252409677457,0.0896110965649405,0.0842853015278284,0.0260569537279001,0.1336224847919224,0.7879646144567943,True,True,"C1 relatively high activity, stronger night-persistence","C2 central interchange, direction-balanced"
E01002825,1,1,5288.2711500000005,100.50676351995804,100.50676351995804,100.50676351995804,605,2,4596.470928875761,8.53441126987693,0.1052597958225084,0.0818868254382619,0.0289766687749664,0.1261411745026785,0.8969690374752805,True,True,"C1 relatively high activity, stronger night-persistence","C2 central interchange, direction-balanced"
E01002826,1,3,6550.1385900000005,297.2067161300711,338.41702649085323,335.780583329367,605,2,4344.966120405037,8.741917630069304,0.2467661845305705,0.0608990140223558,0.0176975692213816,0.0919039830354313,0.8548696963568339,True,True,"C1 relatively high activity, stronger night-persistence","C2 central interchange, direction-balanced"
E01002827,1,3,6107.497589999999,57.11588770139462,172.6934876010108,102.64662973664566,663,2,4673.489175118934,8.66587596200864,-0.1818208624536323,0.0816580623409307,0.0264297542182152,0.1269541692057992,0.9058996776771836,True,True,"C1 relatively high activity, stronger night-persistence","C2 central interchange, direction-balanced"
E01002830,2,1,385.14729,389.56591796270106,389.56591796270106,389.56591796270106,754,4,5317.118110405298,5.910736045998541,0.0332244643995216,0.0890012773602222,0.0151470616529852,0.1574895826375641,0.7885245504404326,True,True,"C2 moderate activity and persistence, transitional",C4 inner–middle ring mixed
E01002831,1,1,4201.94488,68.133369447435,68.133369447435,68.133369447435,627,4,5810.3536897507365,8.308685439853152,0.0461665312267387,0.0759358542024659,0.0201625406784609,0.1194441247530066,0.8008055231085783,True,True,"C1 relatively high activity, stronger night-persistence",C4 inner–middle ring mixed
E01002833,2,3,2449.58212,411.5648585973614,472.6286714715975,484.01798746502635,627,4,5447.492267331451,7.778170590092146,0.3728149760897007,0.0495416031615905,0.0129655952371441,0.0683692839591856,1.0608815866665675,True,True,"C2 moderate activity and persistence, transitional",C4 inner–middle ring mixed
E01002835,1,4,1924.30902,89.49920077602299,198.672828616034,114.39594593286651,583,4,4078.584208193442,7.526570630795882,-0.0392259008634334,0.1187538898835005,0.0407919338703221,0.2101257094829459,0.9079845172377286,True,True,"C1 relatively high activity, stronger night-persistence",C4 inner–middle ring mixed
E01002837,3,1,153.67079,431.0088302328818,431.0088302328818,431.0088302328818,583,4,4100.388518177271,5.024967692818501,0.0843414237681733,0.0334094442548801,0.0,0.0508465617521417,0.7287403564034001,True,True,C3 moderate activity with destination characteristics,C4 inner–middle ring mixed
E01002839,2,2,303.35875999999996,251.23813711198082,308.89498495790855,294.33892052976375,583,4,4445.800963702748,5.679187755607434,0.4683347846527039,0.2259561310524593,0.0980824621360591,0.4186024978204275,0.8307252397308766,True,True,"C2 moderate activity and persistence, transitional",C4 inner–middle ring mixed
E01002840,2,2,1422.87214,870.6879144931684,965.4656675903403,985.5629852407371,9586,2,4344.913214111512,7.232677614405096,-0.0453550289807859,0.0636880070762572,0.0248705430603967,0.0957286591425937,0.7700950533909482,False,True,"C2 moderate activity and persistence, transitional","C2 central interchange, direction-balanced"
E01002843,2,2,1126.88449,461.0337418357798,628.2120361442819,762.5451545217841,9586,2,4673.934271624149,6.992979888152443,0.0480936170515499,0.0745796062679158,0.0166038208534982,0.1186043929805102,0.7757658740715105,True,True,"C2 moderate activity and persistence, transitional","C2 central interchange, direction-balanced"
E01002844,1,1,1997.87575,854.1532609414897,854.1532609414897,854.1532609414897,708,2,3813.6819479343058,7.57691235438557,0.1551258231528604,0.0656108206375277,0.0081846155920989,0.1067345658670721,0.8363209794131641,False,True,"C1 relatively high activity, stronger night-persistence","C2 central interchange, direction-balanced"
E01002845,1,2,3452.4613600000002,1093.7129930247486,1111.2147473550865,1114.8497686334586,708,2,4208.730835231634,8.122270917804206,0.0144395368986582,0.0882334445188772,0.0216427359892843,0.1463453336008923,0.8077118458835219,False,True,"C1 relatively high activity, stronger night-persistence","C2 central interchange, direction-balanced"
E01002846,2,1,832.92344,244.29931795495798,244.29931795495798,244.29931795495798,755,2,5024.619388570641,6.687834765596545,-0.4860064263621295,0.0782029210489713,0.0290645534105225,0.1122151789843212,0.8660282493142955,True,True,"C2 moderate activity and persistence, transitional","C2 central interchange, direction-balanced"
E01002847,2,1,804.2782,287.21301908487095,287.21301908487095,287.21301908487095,562,4,5130.1440525583685,6.663374556906122,-0.3704913157861766,0.0856467116532134,0.0326378496052234,0.1333578966956471,0.7435843327109817,True,True,"C2 moderate activity and persistence, transitional",C4 inner–middle ring mixed
E01002849,1,1,2871.6780400000002,52.694033171235034,52.694033171235034,52.694033171235034,562,4,4805.566043662287,7.939928892140036,0.0744441313911975,0.069335949586269,0.0157467842123621,0.1090325519005666,0.8397733794882831,True,True,"C1 relatively high activity, stronger night-persistence",C4 inner–middle ring mixed
E01002850,2,1,235.99447999999998,301.73819402230964,301.73819402230964,301.73819402230964,562,4,4822.17139886172,5.443186462575247,-0.6520265977170242,0.1064625084146962,0.038404597492415,0.168079533155276,1.2767234501484197,True,True,"C2 moderate activity and persistence, transitional",C4 inner–middle ring mixed
E01002851,2,1,484.03843,173.67583865306645,173.67583865306645,173.67583865306645,562,4,4893.861563223872,6.162287033954604,0.1020527755935087,0.1130946485291208,0.0365909370924998,0.1831407019202084,1.0375469467530694,True,True,"C2 moderate activity and persistence, transitional",C4 inner–middle ring mixed
E01002852,1,7,5595.55866,261.02824223499874,688.9265368875584,783.9233713093276,617,4,6499.568358716582,8.59236595676214,-0.1779770277908405,0.0592863935325032,0.0176423828056773,0.0899979928447318,0.7070496908494968,True,True,"C1 relatively high activity, stronger night-persistence",C4 inner–middle ring mixed
E01002854,2,4,544.472,96.28821858426618,275.55060080640703,232.9467475104124,754,4,5497.207045830842,6.274473203643613,-0.4838058241227755,0.0955442089603811,0.0240791175318534,0.1543425337419965,1.0098394507791515,True,True,"C2 moderate activity and persistence, transitional",C4 inner–middle ring mixed
E01002858,0,1,151.49484,537.4694085964182,537.4694085964182,537.4694085964182,708,2,3132.393493799909,5.017297055209733,-0.0565382200041865,0.0313057906996278,0.0,0.0443831051302916,0.8274545226388135,True,True,"C0 low activity, weak night-persistence","C2 central interchange, direction-balanced"
E01002859,1,2,2711.79068,159.24280685037866,172.34684482827066,176.7913946167263,702,2,2717.601279883975,7.864959532707793,-0.477170219648842,0.0440086036094045,0.015161375024308,0.0628033931088871,0.7556498491004464,True,True,"C1 relatively high activity, stronger night-persistence","C2 central interchange, direction-balanced"
E01002861,2,2,473.55888000000004,417.4802293924418,447.542536131583,468.1440635099623,702,2,3054.006446842001,6.133778924898781,0.4308171302078106,0.0531103755561843,0.0129598565000031,0.0779763198626601,0.843834428490846,True,True,"C2 moderate activity and persistence, transitional","C2 central interchange, direction-balanced"
E01002862,0,1,134.81657,338.14717679878686,338.14717679878686,338.14717679878686,708,2,3232.2032733106375,4.874155635795,0.2651194587921897,0.0384607358443215,0.0,0.0593965788502918,0.7075130590218133,True,True,"C0 low activity, weak night-persistence","C2 central interchange, direction-balanced"
E01002863,2,1,198.61556,481.74475267881513,481.74475267881513,481.74475267881513,702,2,2488.275105369179,5.259046720148112,0.0428399990820608,0.0933231481819813,0.0327411005515005,0.1497461765007108,0.649692891305158,True,True,"C2 moderate activity and persistence, transitional","C2 central interchange, direction-balanced"
E01002864,2,2,1247.0781599999998,273.2120640772965,366.85853080776826,445.12685352040774,618,2,5390.949494739543,7.114781236914864,-0.2186607725132617,0.0358147849354096,0.0074642406578604,0.0546456965646011,0.9647766606646888,True,True,"C2 moderate activity and persistence, transitional","C2 central interchange, direction-balanced"
E01002866,0,2,413.70412999999996,306.8303481683325,383.92416087840036,385.4077295602244,700,2,5903.853434984662,6.014275854567722,-0.3280428437550761,0.0159251395398062,0.0002648021006032,0.0226547905673055,0.7126744467905356,True,True,"C0 low activity, weak night-persistence","C2 central interchange, direction-balanced"
E01002867,3,2,506.26164,148.52380939580007,202.04328905983763,225.53650119453417,618,2,5628.9863582043035,6.216358765110623,-0.16512779866851,0.0475171747559045,0.0,0.0773082196212581,0.8456603219746528,True,True,C3 moderate activity with destination characteristics,"C2 central interchange, direction-balanced"
E01002868,1,1,1047.23723,86.56002222844094,86.56002222844094,86.56002222844094,608,4,5329.5857249883875,6.919789684167711,0.0107657733709339,0.1001781008146604,0.0380784682643562,0.1540602186263085,0.8628584133371829,True,True,"C1 relatively high activity, stronger night-persistence",C4 inner–middle ring mixed
E01002869,1,2,774.09975,262.9285278770856,314.30965754209086,326.84559987017263,608,4,5878.374761055672,6.632520931149545,0.0137587033570697,0.0486382450159754,0.0121561065859501,0.0682281541442641,0.7117087954952718,True,True,"C1 relatively high activity, stronger night-persistence",C4 inner–middle ring mixed
E01002870,2,2,830.07649,282.40400220154066,405.0240999948194,441.86312336681385,630,2,6138.7529061151,6.688667566622189,-0.0823832922368984,0.0527300013215311,0.0183755024579207,0.0757246266164784,0.703917473023737,True,True,"C2 moderate activity and persistence, transitional","C2 central interchange, direction-balanced"
E01002873,1,2,1251.48716,373.7117225504389,377.67037406945974,375.26677482413595,700,2,5985.033534321419,7.084604003780672,-0.0503930334921899,0.1143392161154121,0.0424489388046232,0.1847981941306317,0.7830731497376946,True,True,"C1 relatively high activity, stronger night-persistence","C2 central interchange, direction-balanced"
E01002874,2,1,498.62025,341.6630296538797,341.6630296538797,341.6630296538797,627,4,5642.999645578582,6.199223093846275,-0.5157743090964894,0.0471761223707678,0.0118664205692383,0.0675020966314122,0.8437794587200929,True,True,"C2 moderate activity and persistence, transitional",C4 inner–middle ring mixed
E01002877,2,1,349.65581,296.65468116894874,296.65468116894874,296.65468116894874,630,2,6306.622313092803,5.823446554853303,0.3174906999545732,0.0358236429897834,0.0173118845852609,0.0485028805540533,0.550980145578021,True,True,"C2 moderate activity and persistence, transitional","C2 central interchange, direction-balanced"
E01002878,1,3,1176.6089699999998,90.6781651350419,236.48319736967326,234.63222306910444,627,4,6099.273585605226,7.031228123598226,-0.3500324410602762,0.0718340631982143,0.0234321198060245,0.1063151026511332,0.8727644867901116,True,True,"C1 relatively high activity, stronger night-persistence",C4 inner–middle ring mixed
E01002880,2,1,820.92243,10.138829293854592,10.138829293854592,10.138829293854592,630,2,6286.958724216344,6.689790283272921,-0.2248043366151174,0.0372163685404182,0.0124526742139072,0.0550741803152505,0.8454693292327206,True,True,"C2 moderate activity and persistence, transitional","C2 central interchange, direction-balanced"
