iteration,K,sample_unique_n,model_seed,adjusted_rand_index,converged,n_iter,convergence_warnings
45,7,263,336610953,0.514088662645952,True,23,0
46,6,260,2057001354,0.5043768983782326,True,18,0
46,7,260,2057001355,0.324856431969325,True,17,0
47,6,267,1437846723,0.3318267006343455,True,27,0
47,7,267,1437846724,0.38069796098406145,True,35,0
48,6,257,1732202605,0.2632925995502833,True,14,0
48,7,257,1732202606,0.27441267433808714,True,41,0
49,6,267,536805752,0.2560468894848002,True,22,0
49,7,267,536805753,0.4006164674239761,True,26,0
50,6,259,1924364260,0.308732755668618,True,30,0
50,7,259,1924364261,0.31866462702145476,True,13,0
51,6,268,1025577801,0.47712184478670205,True,12,0
51,7,268,1025577802,0.28429780987992515,True,11,0
52,6,263,2061136402,0.5558252092245071,True,9,0
52,7,263,2061136403,0.5196074422378268,True,11,0
53,6,264,1811368098,0.5237085256576822,True,28,0
53,7,264,1811368099,0.5461576199068952,True,37,0
54,6,266,368713927,0.43921268091518745,True,18,0
54,7,266,368713928,0.6288484757508731,True,36,0
55,6,264,1949310512,0.4331992424328907,True,24,0
55,7,264,1949310513,0.44828283452512796,True,17,0
56,6,255,692322834,0.33313313711680287,True,34,0
56,7,255,692322835,0.4073612865116349,True,25,0
57,6,269,838785668,0.5044606627227703,True,21,0
57,7,269,838785669,0.3981388317295992,True,13,0
58,6,259,712345627,0.5740417655686318,True,16,0
58,7,259,712345628,0.417521037885465,True,14,0
59,6,259,1232062857,0.3953658981304754,True,29,0
59,7,259,1232062858,0.3575154501753438,True,13,0
60,6,279,1582446143,0.5094690312811533,True,14,0
60,7,279,1582446144,0.6416059677124503,True,23,0
61,6,257,2013452162,0.5287009684575728,True,53,0
61,7,257,2013452163,0.3487564332098954,True,25,0
62,6,266,321169112,0.5671592268779785,True,38,0
62,7,266,321169113,0.4780555497163054,True,9,0
63,6,265,1345729614,0.6057339385943052,True,16,0
63,7,265,1345729615,0.37130273177964235,True,15,0
64,6,264,1565175645,0.4499073998314094,True,17,0
64,7,264,1565175646,0.4915664510062144,True,29,0
65,6,264,279563430,0.36708320869461053,True,16,0
65,7,264,279563431,0.6127039433967428,True,5,0
66,6,271,1904181121,0.6728759724204625,True,12,0
66,7,271,1904181122,0.30479672732301943,True,12,0
67,6,266,1280127498,0.6166331220966317,True,19,0
67,7,266,1280127499,0.36031448937435934,True,6,0
68,6,260,1036579849,0.5455061081490217,True,12,0
68,7,260,1036579850,0.5426740504504596,True,27,0
69,6,263,173344666,0.4717697961919606,True,8,0
69,7,263,173344667,0.6651957442673171,True,20,0
70,6,254,1447026410,0.5136519160046775,True,6,0
70,7,254,1447026411,0.3706502936837559,True,35,0
71,6,269,199285667,0.5691180408749276,True,34,0
71,7,269,199285668,0.38308407787215937,True,25,0
72,6,266,1714334831,0.6372160288660563,True,27,0
72,7,266,1714334832,0.4444767733277001,True,32,0
73,6,258,1567191090,0.46945245114524575,True,14,0
73,7,258,1567191091,0.6367203239151306,True,29,0
74,6,270,2128356980,0.2052877833487191,True,17,0
74,7,270,2128356981,0.6610606191558588,True,70,0
75,6,261,720889932,0.48415330886477426,True,6,0
75,7,261,720889933,0.6425831723959433,True,37,0
76,6,255,732897257,0.6139808480244321,True,34,0
76,7,255,732897258,0.3098405699958649,True,37,0
77,6,263,1610361385,0.305538543724649,True,15,0
77,7,263,1610361386,0.28779148192833454,True,6,0
78,6,264,936554267,0.6410080110837653,True,8,0
78,7,264,936554268,0.6678269084405069,True,33,0
79,6,262,698596596,0.44743215262615343,True,15,0
79,7,262,698596597,0.5729706387416592,True,51,0
80,6,271,1874534785,0.5134727232191046,True,10,0
80,7,271,1874534786,0.26437352221149757,True,23,0
81,6,267,125913659,0.32108628956744306,True,26,0
81,7,267,125913660,0.3479889786660397,True,11,0
82,6,262,1333164118,0.48739672472723866,True,21,0
82,7,262,1333164119,0.7054113628185577,True,14,0
83,6,275,1062045676,0.3115638979951755,True,31,0
83,7,275,1062045677,0.47911404244065037,True,18,0
84,6,258,905369595,0.3360389653088258,True,21,0
84,7,258,905369596,0.3536810743448656,True,23,0
85,6,266,1730098064,0.35728062832960716,True,8,0
85,7,266,1730098065,0.3372020282105651,True,18,0
86,6,262,337700106,0.5891995122731132,True,26,0
86,7,262,337700107,0.5700668842361164,True,12,0
87,6,263,309285605,0.5935390470334484,True,23,0
87,7,263,309285606,0.3251004706518908,True,10,0
88,6,264,276312480,0.2772981527117244,True,17,0
88,7,264,276312481,0.2754400102372199,True,15,0
89,6,254,1789380855,0.506863345492932,True,21,0
89,7,254,1789380856,0.5613767137330883,True,15,0
90,6,273,840624401,0.46476269725576275,True,14,0
90,7,273,840624402,0.33953647614961846,True,14,0
91,6,273,2094579672,0.4734944373892121,True,21,0
91,7,273,2094579673,0.288986791799735,True,17,0
92,6,263,1860281433,0.6650529267804132,True,43,0
92,7,263,1860281434,0.3819369832306314,True,31,0
93,6,264,429534737,0.5677753115690869,True,56,0
93,7,264,429534738,0.4269596475985919,True,49,0
94,6,274,854847778,0.5167705447772983,True,16,0
94,7,274,854847779,0.34916135882113425,True,41,0
95,6,256,1776760011,0.4875294844451067,True,18,0
95,7,256,1776760012,0.44171719555948097,True,6,0
96,6,259,1222474357,0.3539649065904373,True,27,0
96,7,259,1222474358,0.7472280157207873,True,17,0
97,6,260,844943981,0.3681725402434464,True,39,0
97,7,260,844943982,0.49323301116596713,True,17,0
98,6,271,1602528098,0.253379933319639,True,9,0
98,7,271,1602528099,0.6974464612017166,True,14,0
99,6,249,1482930915,0.4056131266764139,True,16,0
99,7,249,1482930916,0.4658818718564705,True,31,0
100,6,268,419097700,0.307429368593215,True,20,0
100,7,268,419097701,0.594504640831523,True,24,0
101,6,271,426422316,0.6077170042735452,True,26,0
101,7,271,426422317,0.3572646993286342,True,16,0
102,6,260,819914206,0.6559645120828521,True,16,0
102,7,260,819914207,0.33068876286913973,True,17,0
103,6,269,550104945,0.612762422953672,True,18,0
103,7,269,550104946,0.45008850760874053,True,22,0
104,6,268,1740717191,0.34805371218141734,True,31,0
104,7,268,1740717192,0.3708038554291631,True,12,0
105,6,274,316584910,0.3987177528736871,True,13,0
105,7,274,316584911,0.3486862489135637,True,15,0
106,6,261,1382686159,0.2982629939039387,True,8,0
106,7,261,1382686160,0.26189941422477725,True,10,0
107,6,269,1276915055,0.48939862888281127,True,23,0
107,7,269,1276915056,0.2870339469020249,True,12,0
108,6,270,846493967,0.44862625267456735,True,35,0
108,7,270,846493968,0.59249375060328,True,16,0
109,6,259,795764048,0.39730232496182294,True,10,0
109,7,259,795764049,0.41242083439506977,True,23,0
110,6,268,1670378241,0.6549112379966525,True,27,0
110,7,268,1670378242,0.5294846718993471,True,51,0
111,6,258,1277274910,0.3704109026841442,True,12,0
111,7,258,1277274911,0.4687788706802571,True,17,0
112,6,258,1795100294,0.3644259182673845,True,26,0
112,7,258,1795100295,0.3683957387371711,True,22,0
113,6,262,1174075132,0.4734292042452603,True,36,0
113,7,262,1174075133,0.5425887498547209,True,19,0
114,6,265,763878393,0.31469623802629826,True,7,0
114,7,265,763878394,0.6255552296110891,True,20,0
115,6,267,215600924,0.44199160236938323,True,16,0
115,7,267,215600925,0.2839277870601121,True,17,0
116,6,266,622842621,0.5232112092338252,True,36,0
116,7,266,622842622,0.24969754261831156,True,13,0
117,6,276,110501803,0.8527536590606916,True,17,0
117,7,276,110501804,0.6446453692689378,True,17,0
118,6,273,1208409594,0.29945846494561873,True,20,0
118,7,273,1208409595,0.31810044005913296,True,23,0
119,6,269,891270297,0.27530303185687915,True,20,0
119,7,269,891270298,0.38590864045017376,True,23,0
120,6,276,722788596,0.43880219716405827,True,16,0
120,7,276,722788597,0.7047654278135379,True,20,0
121,6,265,474240628,0.23838128632341582,True,22,0
121,7,265,474240629,0.3896579530451619,True,17,0
122,6,265,627937204,0.3889593711969342,True,17,0
122,7,265,627937205,0.5991393988484202,True,10,0
123,6,268,280563706,0.6544855926564443,True,14,0
123,7,268,280563707,0.2848392367412457,True,30,0
124,6,255,1878399410,0.3705955303822964,True,15,0
124,7,255,1878399411,0.2961075985738278,True,16,0
125,6,264,1283471340,0.34153995330888426,True,25,0
125,7,264,1283471341,0.374526198824077,True,25,0
126,6,260,1658997808,0.39295765961352186,True,10,0
126,7,260,1658997809,0.371102440658868,True,15,0
127,6,260,1423136764,0.528253110665099,True,24,0
127,7,260,1423136765,0.6197894396776983,True,14,0
128,6,270,894470106,0.6295777074242135,True,17,0
128,7,270,894470107,0.4990516451226603,True,35,0
129,6,273,1365678332,0.5076818731798151,True,13,0
129,7,273,1365678333,0.5043384882191813,True,15,0
130,6,269,969026343,0.4105365016869695,True,35,0
130,7,269,969026344,0.7295217346298641,True,17,0
131,6,264,97018555,0.6172484543779434,True,20,0
131,7,264,97018556,0.5818694321229558,True,14,0
132,6,260,1609670499,0.49208073725755863,True,24,0
132,7,260,1609670500,0.35163198619163527,True,20,0
133,6,269,1779781790,0.4492306834272004,True,44,0
133,7,269,1779781791,0.37873321589785036,True,12,0
134,6,263,1919818722,0.34021472512531875,True,26,0
134,7,263,1919818723,0.38424904820330014,True,21,0
135,6,268,1310042474,0.3642801853590025,True,18,0
135,7,268,1310042475,0.33487060056255213,True,12,0
136,6,271,1974408733,0.38660453883094664,True,12,0
136,7,271,1974408734,0.26561344391671743,True,32,0
137,6,266,1019491343,0.2447239557596355,True,8,0
137,7,266,1019491344,0.315088349377108,True,6,0
138,6,264,1740402667,0.5502626324806412,True,30,0
138,7,264,1740402668,0.5176721483252357,True,17,0
139,6,262,704784821,0.5800133164801571,True,32,0
139,7,262,704784822,0.35503453262738294,True,28,0
140,6,261,515581874,0.4364413023368363,True,15,0
140,7,261,515581875,0.43292441671813015,True,18,0
141,6,261,650052649,0.5282148141878013,True,50,0
141,7,261,650052650,0.6376245392092162,True,16,0
142,6,275,1580825289,0.4387194062432199,True,15,0
142,7,275,1580825290,0.4003891417374385,True,20,0
143,6,264,553665177,0.3020256912404665,True,19,0
143,7,264,553665178,0.49212408298904287,True,8,0
144,6,265,1638829396,0.474205406945901,True,11,0
144,7,265,1638829397,0.47903383613595113,True,10,0
145,6,267,1404677176,0.31074962480319984,True,18,0
145,7,267,1404677177,0.3774356813108799,True,29,0
146,6,260,220050304,0.6199408137820243,True,26,0
146,7,260,220050305,0.4514556023691799,True,32,0
147,6,271,1496592051,0.3431174630480159,True,20,0
147,7,271,1496592052,0.28308461399013934,True,15,0
148,6,271,40432583,0.5946924362487622,True,29,0
148,7,271,40432584,0.3508308599013817,True,8,0
149,6,271,1722292411,0.5326208074952175,True,22,0
149,7,271,1722292412,0.31060796310040806,True,14,0
150,6,269,127389743,0.5516941983221767,True,11,0
150,7,269,127389744,0.5144198296058206,True,10,0
151,6,263,1514058038,0.3306243789389891,True,12,0
151,7,263,1514058039,0.33010840312739254,True,21,0
152,6,269,1194424025,0.24089794915442508,True,14,0
152,7,269,1194424026,0.22858746304045277,True,7,0
153,6,264,433254547,0.5055010677518587,True,16,0
153,7,264,433254548,0.6808187248936417,True,24,0
154,6,262,602455131,0.38629697735573987,True,18,0
154,7,262,602455132,0.4723796380818392,True,18,0
155,6,266,2113850467,0.5208129636254931,True,15,0
155,7,266,2113850468,0.5650591791808831,True,16,0
156,6,267,984406391,0.3451703903487569,True,15,0
156,7,267,984406392,0.4109496955075799,True,12,0
157,6,266,249966296,0.3110137731005661,True,16,0
157,7,266,249966297,0.48477084937131126,True,7,0
158,6,277,704145829,0.39574286164292327,True,17,0
158,7,277,704145830,0.5398026941589371,True,31,0
159,6,270,1466521909,0.615716482896658,True,37,0
159,7,270,1466521910,0.6854194477763635,True,8,0
160,6,264,1273863985,0.33675021054671067,True,20,0
160,7,264,1273863986,0.5022892425160612,True,16,0
161,6,260,229529966,0.3728346013051439,True,16,0
161,7,260,229529967,0.38304289391216867,True,12,0
162,6,270,486714958,0.4700769208349244,True,15,0
162,7,270,486714959,0.40282585238224317,True,23,0
163,6,258,832056054,0.6094530853287736,True,15,0
163,7,258,832056055,0.35689430825078944,True,48,0
164,6,274,2030290472,0.6522790450989892,True,49,0
164,7,274,2030290473,0.3688453024664707,True,10,0
165,6,255,1746584022,0.4044733962173567,True,12,0
165,7,255,1746584023,0.3587501680642329,True,19,0
166,6,279,1252511608,0.563248850476112,True,16,0
166,7,279,1252511609,0.580779390373409,True,24,0
167,6,265,8510039,0.4175413571917276,True,6,0
167,7,265,8510040,0.5497951969568962,True,43,0
168,6,273,1242645031,0.46286463087599966,True,42,0
168,7,273,1242645032,0.5033661964582543,True,18,0
169,6,264,1551091680,0.6012052745510882,True,25,0
169,7,264,1551091681,0.34632972993886435,True,8,0
170,6,263,1961573116,0.4580494584395024,True,24,0
170,7,263,1961573117,0.4611521920286418,True,16,0
171,6,271,1454278936,0.5962867199319609,True,17,0
171,7,271,1454278937,0.33104595126743575,True,15,0
172,6,251,217778175,0.3948590880429184,True,45,0
172,7,251,217778176,0.520602965582256,True,35,0
173,6,276,1478018592,0.5809436038635837,True,17,0
173,7,276,1478018593,0.5841627011767948,True,32,0
174,6,264,175013535,0.3760141753123531,True,28,0
174,7,264,175013536,0.4240341687255017,True,14,0
175,6,260,1568469469,0.6052679797348594,True,18,0
175,7,260,1568469470,0.647660734087114,True,16,0
176,6,259,426490438,0.30487998159353835,True,20,0
176,7,259,426490439,0.3305527778293282,True,39,0
177,6,267,1758903194,0.5432129091138532,True,23,0
177,7,267,1758903195,0.2591798437055464,True,14,0
178,6,267,118027268,0.35551590048593085,True,18,0
178,7,267,118027269,0.36181940533992724,True,29,0
179,6,267,1050565534,0.4993149898737742,True,32,0
179,7,267,1050565535,0.5595228226436685,True,22,0
180,6,261,1488465044,0.49844955843631106,True,44,0
180,7,261,1488465045,0.5587952781797476,True,48,0
181,6,275,1841809086,0.5539528428221625,True,18,0
181,7,275,1841809087,0.3606199457995885,True,26,0
182,6,252,630572526,0.6249731795586229,True,41,0
182,7,252,630572527,0.31747360877732095,True,16,0
183,6,257,470920616,0.6576611121851401,True,27,0
183,7,257,470920617,0.5083730851111408,True,21,0
184,6,266,213088104,0.2571158355585867,True,30,0
184,7,266,213088105,0.6096874685416909,True,16,0
185,6,262,36022484,0.44777395152022303,True,27,0
185,7,262,36022485,0.38915688558538175,True,15,0
186,6,261,875048463,0.3223971301706204,True,19,0
186,7,261,875048464,0.2836577403645809,True,15,0
187,6,260,743251182,0.42789333316011896,True,15,0
187,7,260,743251183,0.5912980535514858,True,11,0
188,6,259,285494019,0.37858697969655647,True,6,0
188,7,259,285494020,0.38219738587201224,True,8,0
189,6,262,1733891133,0.4765672581112293,True,28,0
189,7,262,1733891134,0.3877165967655101,True,22,0
190,6,285,311987923,0.517066922667114,True,16,0
190,7,285,311987924,0.3248202662343158,True,11,0
191,6,277,1483996471,0.20323839922922354,True,15,0
191,7,277,1483996472,0.29985680799101905,True,16,0
192,6,271,1062172313,0.32492441163862734,True,22,0
192,7,271,1062172314,0.31295063751467495,True,20,0
193,6,261,93013883,0.30693865142235305,True,15,0
193,7,261,93013884,0.2940720530567016,True,29,0
194,6,260,25955500,0.6766138513012095,True,13,0
194,7,260,25955501,0.5425557026222155,True,11,0
195,6,271,945265136,0.5930189741076383,True,36,0
195,7,271,945265137,0.27694447750027107,True,18,0
196,6,267,1676692213,0.5021441468610242,True,12,0
196,7,267,1676692214,0.3509638765839582,True,20,0
197,6,264,2136431382,0.3145213270883146,True,14,0
197,7,264,2136431383,0.4030615161358532,True,10,0
198,6,266,1773870441,0.5667981413899699,True,22,0
198,7,266,1773870442,0.6398351341004289,True,25,0
199,6,255,1231392226,0.5336347010741348,True,14,0
199,7,255,1231392227,0.5943129228321437,True,15,0
200,6,254,167206728,0.35625518082278596,True,17,0
200,7,254,167206729,0.4956607872449126,True,60,0
