lsoa,retained_for_fit,min_direction_activity,exclusion_reason,cluster,LSOA21CD,COA,ACS,OPS,WIC,WAL,GRQ,URB,DIS,DRN,CRN,DUN,LOU,DIU,REU,MEU,HDU,OUT,n_lsoa11_sources,signature_dominant_code,signature_dominant_type,distance_centre_km,signature_dominant_collapsed
E01001331,True,237.73482,retained,2,E01001331,0.0,0.03227615012597623,0.0,0.0,0.0,0.0,0.0,0.8507633865947912,0.0,0.11696046327923255,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,DIS,Disconnected suburbia,18.763369500504908,DIS
E01001333,True,1827.33342,retained,1,E01001333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7608325487053167,0.0,0.23916745129468323,0.0,0.0,0.0,0.0,0.0,0.0,1,DRN,Dense residential neighbourhoods,17.427518293486926,DRN
E01001334,True,63.50167,retained,0,E01001334,0.0,0.0,0.0,0.0,0.3346652225043267,0.0,0.0,0.0,0.6653347774956734,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,DRN,Dense residential neighbourhoods,17.062786410193763,DRN
E01001336,True,363.96278,retained,3,E01001336,0.0,0.0,0.05908360673670379,0.0,0.6170952494064671,0.0,0.0,0.012606882728524173,0.311214261128305,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,WAL,Warehouse/Park land,17.191708735465443,WAL
E01001337,True,2569.074,retained,1,E01001337,0.0,0.0,0.0,0.0,0.7636460804096812,0.0,0.0,0.0,0.23635391959031885,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,WAL,Warehouse/Park land,15.394646503069248,WAL
E01001338,True,2595.65213,retained,1,E01001338,0.0,0.0,0.0,0.0,0.3724141985290866,0.0,0.0,0.0,0.6275858014709134,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,DRN,Dense residential neighbourhoods,16.700125229735313,DRN
E01001339,True,98.895,retained,3,E01001339,0.0,0.0,0.0,0.0,0.9671245243150624,0.0,0.0,0.0,0.0328754756849376,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,WAL,Warehouse/Park land,16.299153655431713,WAL
E01001341,True,476.39773,retained,2,E01001341,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,DRN,Dense residential neighbourhoods,13.383730686655705,DRN
E01001342,True,119.09014,retained,2,E01001342,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,DRN,Dense residential neighbourhoods,13.270669102515345,DRN
E01001343,True,59.42776,retained,2,E01001343,0.0,0.03010350278138433,0.6813199147459869,0.0,0.021554155446573978,0.0,0.0,0.005276498911667434,0.2617459281143875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,OPS,Open sprawl,13.80620813211862,OPS
E01001344,True,542.31177,retained,1,E01001344,0.0,0.6276029569602323,0.31858361229527277,0.0,0.0010610224719695479,0.0,0.0,0.0,0.05275240827252555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,ACS,Accessible suburbia,14.249502748405996,ACS
E01001347,True,235.85179,retained,0,E01001347,0.0,0.6348333450708114,0.026005254878641016,0.0,0.0,0.0,0.0,0.0,0.3391614000505478,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,ACS,Accessible suburbia,13.414777904918784,ACS
E01001348,True,393.54112,retained,2,E01001348,0.0,0.906664140912254,0.0,0.0,0.0,0.0,0.0,0.0,0.093335859087746,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,ACS,Accessible suburbia,14.223423636239431,ACS
E01001349,True,257.38185,retained,2,E01001349,0.0,0.6351259223455863,0.0,0.0,0.0,0.0,0.0,0.0,0.36487407765441376,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,ACS,Accessible suburbia,14.953891735078722,ACS
E01001351,True,2454.83115,retained,1,E01001351,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.055598981457019025,0.0,0.944401018542981,0.0,0.0,0.0,0.0,0.0,0.0,1,DUN,Dense urban neighbourhoods,10.291069866330941,DUN
E01001352,True,1056.90572,retained,1,E01001352,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9999059926551291,0.0,9.400734487081751e-05,0.0,0.0,0.0,0.0,0.0,0.0,1,DRN,Dense residential neighbourhoods,11.064338397639734,DRN
E01001353,True,525.70561,retained,1,E01001353,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3427697567894414,0.0,0.5537298347885755,0.10350040842198313,0.0,0.0,0.0,0.0,0.0,1,DUN,Dense urban neighbourhoods,10.607321427885488,DUN
E01001354,True,330.49431,retained,2,E01001354,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6696345854975431,0.0,0.33036541450245693,0.0,0.0,0.0,0.0,0.0,0.0,1,DRN,Dense residential neighbourhoods,10.751697538141446,DRN
E01001355,True,4232.6628200000005,retained,1,E01001355,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.45593241290609043,0.5440675870939097,0.0,0.0,0.0,0.0,0.0,1,LOU,Local urbanity,9.78395706248276,LOU
E01001357,True,40.27132,retained,0,E01001357,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20292657041520465,0.7970734295847953,0.0,0.0,0.0,0.0,0.0,1,LOU,Local urbanity,10.004404979851774,LOU
E01001358,True,108.43023,retained,3,E01001358,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004528173535901614,0.0,0.7842927265387478,0.2111790999253506,0.0,0.0,0.0,0.0,0.0,1,DUN,Dense urban neighbourhoods,10.343406440799138,DUN
E01001359,True,318.36921,retained,1,E01001359,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,DRN,Dense residential neighbourhoods,17.944200334030366,DRN
E01001361,True,7275.36274,retained,1,E01001361,0.0,0.0,0.0,0.0,0.0010860858998351592,0.0,0.0,0.0,0.9989139141001647,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,DRN,Dense residential neighbourhoods,17.11371337354427,DRN
E01001362,True,2722.48952,retained,1,E01001362,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,DRN,Dense residential neighbourhoods,17.83700726374359,DRN
E01001363,True,1856.72211,retained,1,E01001363,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,DRN,Dense residential neighbourhoods,18.133390117376678,DRN
E01001367,True,3595.8271,retained,1,E01001367,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7515779951493096,0.0,0.2484220048506905,0.0,0.0,0.0,0.0,0.0,0.0,1,DRN,Dense residential neighbourhoods,17.90620829986853,DRN
E01001369,True,281.37417,retained,0,E01001369,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7634861377021768,0.0,0.23651386229782323,0.0,0.0,0.0,0.0,0.0,0.0,1,DRN,Dense residential neighbourhoods,17.613194670279945,DRN
E01001370,True,1335.96387,retained,1,E01001370,0.0,0.0,0.07419965903742692,0.0,0.06524214505022037,0.0,0.0,0.02524017285872578,0.835318023053627,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,DRN,Dense residential neighbourhoods,18.893428420521264,DRN
E01001375,True,74.71992,retained,2,E01001375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.98847521997248,0.011524780027519957,0.0,0.0,0.0,0.0,0.0,1,DUN,Dense urban neighbourhoods,9.108269924407114,DUN
E01001376,True,157.80327,retained,2,E01001376,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.41858730849962555,0.5814126915003744,0.0,0.0,0.0,0.0,0.0,1,LOU,Local urbanity,9.508858027600251,LOU
E01001377,True,70.19481999999999,retained,2,E01001377,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9485300252719846,0.05146997472801535,0.0,0.0,0.0,0.0,0.0,1,DUN,Dense urban neighbourhoods,9.193362628242227,DUN
E01001384,True,131.16661,retained,2,E01001384,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1,DUN,Dense urban neighbourhoods,13.417170116089757,DUN
E01001385,True,437.65389,retained,2,E01001385,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1,DUN,Dense urban neighbourhoods,13.153341413998463,DUN
E01001386,True,123.58611,retained,2,E01001386,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5814422804831431,0.0,0.41855771951685683,0.0,0.0,0.0,0.0,0.0,0.0,1,DRN,Dense residential neighbourhoods,12.64328579566641,DRN
E01001387,True,50.26423,retained,2,E01001387,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.30007465071730505,0.0,0.699925349282695,0.0,0.0,0.0,0.0,0.0,0.0,1,DUN,Dense urban neighbourhoods,12.864439360180107,DUN
E01001388,True,1764.82189,retained,1,E01001388,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1,DUN,Dense urban neighbourhoods,13.291474734724005,DUN
E01001390,True,170.18075,retained,2,E01001390,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.47900615674730446,0.0,0.5209938432526956,0.0,0.0,0.0,0.0,0.0,0.0,1,DUN,Dense urban neighbourhoods,11.54575652354223,DUN
E01001393,True,367.39005,retained,2,E01001393,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3083535225375713,0.0,0.6916464774624286,0.0,0.0,0.0,0.0,0.0,0.0,1,DUN,Dense urban neighbourhoods,11.50354788095185,DUN
E01001394,True,1341.99164,retained,1,E01001394,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9992335302465207,0.0,0.0007664697534792173,0.0,0.0,0.0,0.0,0.0,0.0,1,DRN,Dense residential neighbourhoods,11.633025784281193,DRN
E01001395,True,84.15317999999999,retained,0,E01001395,0.0,0.0,0.04168716353104297,0.0,0.0,0.0,0.0,0.026876841750798686,0.9036247744320297,0.0,0.02781122028612865,0.0,0.0,0.0,0.0,0.0,0.0,1,DRN,Dense residential neighbourhoods,11.628627815597659,DRN
E01001396,True,705.48863,retained,1,E01001396,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.27745801142301857,0.0,0.7225419885769814,0.0,0.0,0.0,0.0,0.0,0.0,1,DUN,Dense urban neighbourhoods,11.3988859278326,DUN
E01001397,True,85.76176,retained,0,E01001397,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,DRN,Dense residential neighbourhoods,12.021611500413135,DRN
E01001398,True,49.10444,retained,0,E01001398,0.0,0.5949818262090377,0.0,0.0,0.0,0.0,0.0,0.0,0.00015869254138689857,0.4048594812495753,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,ACS,Accessible suburbia,15.158625726865603,ACS
E01001399,True,43.98838,retained,3,E01001399,0.0,0.14553102390014952,0.0,0.0,0.0,0.0,0.0,0.0,0.23590563339931128,0.6185633427005391,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,CRN,Connected residential neighbourhoods,14.680061732618327,CRN
E01001400,True,419.36867,retained,2,E01001400,0.0,0.19112696972102972,0.0,0.0,0.0,0.0008287597636153272,0.0,0.0,0.05406387299666281,0.7539803975186923,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,CRN,Connected residential neighbourhoods,14.859703125792809,CRN
E01001402,True,538.3374699999999,retained,1,E01001402,0.0,6.395968944424032e-08,0.07398417231381048,0.0,0.0,0.029941568844325753,0.0,0.0,0.6898296057654714,0.206244589116703,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,DRN,Dense residential neighbourhoods,14.32008456519361,DRN
E01001403,True,116.46072,retained,0,E01001403,0.0,0.0,0.06321355029071918,0.0,0.0,0.0,0.0,0.0,0.9074052236012635,0.029381226108017293,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,DRN,Dense residential neighbourhoods,14.169393495907096,DRN
E01001404,True,54.0159,retained,3,E01001404,0.0,0.0,0.10831050334556319,0.0,0.0,0.0,0.0,0.0,0.8916894966544369,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,DRN,Dense residential neighbourhoods,13.541741237262546,DRN
E01001406,True,86.47945,retained,0,E01001406,0.0,0.010564417353912272,0.0,0.0,0.0,0.0,0.0,0.0,0.77973678993906,0.20969879270702768,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,DRN,Dense residential neighbourhoods,15.547243634119036,DRN
E01001408,True,106.91788,retained,0,E01001408,0.0,0.0,0.0,0.0,0.04241559700928075,0.0,0.0,0.0,0.9575844029907192,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,DRN,Dense residential neighbourhoods,17.72627979846544,DRN
E01001409,True,168.2994,retained,3,E01001409,0.0,0.0,0.0,0.0,0.06888929463183097,0.0,0.0,0.04078812932951245,0.8903225760386565,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,DRN,Dense residential neighbourhoods,17.86884587744973,DRN
E01001411,True,507.6721,retained,3,E01001411,0.0,0.0,4.6124645408249815e-05,0.0,0.00016413147741205052,0.0,0.0,0.0021593696908241517,0.9976303741863556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,DRN,Dense residential neighbourhoods,17.73612530898303,DRN
E01001412,True,143.07325,retained,3,E01001412,0.05324941344788074,0.0,0.013939851272965535,0.0,0.038231626397681795,0.0,0.8945231844319984,0.0,5.592444947352687e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,URB,Urban buffer,19.121410864979424,URB
E01001414,True,134.35728,retained,3,E01001414,0.0,0.0,0.0,0.0,0.6722963930650377,0.0,0.2930906217299357,0.0015360330609146134,0.03307695214411196,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,WAL,Warehouse/Park land,17.880952000351243,WAL
E01001415,True,566.09775,retained,2,E01001415,0.0,0.0012002637821088525,0.0,0.0,0.5566438816910529,0.0,0.20955077781316478,0.0,0.053245522420513156,0.1793595542931602,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,WAL,Warehouse/Park land,16.332815838576828,WAL
E01001418,True,66.29581,retained,2,E01001418,0.0,0.04746674724810123,0.0,0.0,0.6334086409681288,0.0,0.0,0.0,0.0555750262025091,0.26354958558126096,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,WAL,Warehouse/Park land,15.747696539734363,WAL
E01001419,True,746.03914,retained,2,E01001419,0.0,0.00011255620967833604,0.0,0.0,0.6319363379251679,0.0,0.0,0.007185828708220263,0.05225067229104292,0.3085146048658907,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,WAL,Warehouse/Park land,15.702239975095491,WAL
E01001423,True,90.10075,retained,0,E01001423,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8477210033009318,0.08325560347076745,0.06902339322830092,0.0,0.0,0.0,0.0,0.0,0.0,1,DRN,Dense residential neighbourhoods,13.72787154953632,DRN
E01001425,True,404.40066,retained,1,E01001425,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3160542628729537,0.0,0.6839457371270463,0.0,0.0,0.0,0.0,0.0,0.0,1,DUN,Dense urban neighbourhoods,12.961644585098279,DUN
E01001426,True,141.11875,retained,3,E01001426,0.0,0.0,0.0,0.0,0.0479334105992159,0.0,0.0,0.0,0.7483773614404,0.0,0.20368922796038405,0.0,0.0,0.0,0.0,0.0,0.0,1,DRN,Dense residential neighbourhoods,13.47596313123621,DRN
E01001427,True,844.28717,retained,3,E01001427,0.0,0.0,0.031418065989314174,0.0,0.6893954684082548,0.0,0.0,0.0,0.27805196372507673,0.0,0.0011345018773542524,0.0,0.0,0.0,0.0,0.0,0.0,1,WAL,Warehouse/Park land,13.42511825146279,WAL
E01001429,True,10481.84153,retained,1,E01001429,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0341617958014723,0.0,0.9658382041985276,0.0,0.0,0.0,0.0,0.0,0.0,1,DUN,Dense urban neighbourhoods,13.761802539605652,DUN
E01001430,True,864.4136,retained,1,E01001430,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333122427916378,0.0,0.6666877572083622,0.0,0.0,0.0,0.0,0.0,0.0,1,DUN,Dense urban neighbourhoods,13.1941295626263,DUN
E01001433,True,162.49493,retained,0,E01001433,0.0,0.0,0.005858638493921409,0.0,0.21107062224663756,0.0,0.0,0.0,0.783070739259441,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,DRN,Dense residential neighbourhoods,18.571425805461956,DRN
E01001436,True,48.36374,retained,3,E01001436,0.0,0.0,0.33325051765959945,0.0,0.0,0.0,0.0,0.0,0.6667494823404005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,DRN,Dense residential neighbourhoods,17.8044354527505,DRN
E01001437,True,134.31303,retained,0,E01001437,0.0,0.0,0.01915112742323603,0.0,0.8885522796248431,0.0,0.0,0.0,0.09229659295192094,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,WAL,Warehouse/Park land,18.007051951701534,WAL
E01001438,True,194.98475,retained,3,E01001438,0.0,0.004761245187710165,0.5385929495555547,0.0,0.175903574188863,0.0,0.0,0.0,0.2807422310678721,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,OPS,Open sprawl,17.831637146744512,OPS
E01001439,True,1717.51089,retained,1,E01001439,0.0,0.0,0.00028529064384263594,0.0,0.0,0.0,0.0,0.0,0.9997147093561574,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,DRN,Dense residential neighbourhoods,17.825822908169044,DRN
E01001440,True,205.17422,retained,2,E01001440,0.0,0.0,0.10275507887797014,0.0,0.0,0.0,0.0,0.0,0.8972449211220298,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,DRN,Dense residential neighbourhoods,17.186386233727973,DRN
E01001441,True,432.54461,retained,2,E01001441,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,DRN,Dense residential neighbourhoods,18.72759969918423,DRN
E01001442,True,100.22797,retained,2,E01001442,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,DRN,Dense residential neighbourhoods,19.095864376297857,DRN
E01001444,True,510.04311,retained,1,E01001444,0.0,0.2528003480568364,0.7471996519431636,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,OPS,Open sprawl,20.19260397202977,OPS
E01001445,True,206.33562,retained,2,E01001445,0.0,0.000288685329321252,0.9324505200703493,0.0,0.05089096886793784,0.0,0.0,0.0,0.016369825732391527,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,OPS,Open sprawl,20.131164769859126,OPS
E01001446,True,160.8854,retained,2,E01001446,0.0,0.27572479747559087,0.035781362432528094,0.0,0.0,0.0,0.0,0.0,0.6884938400918811,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,DRN,Dense residential neighbourhoods,19.543112963335012,DRN
E01001447,True,449.31467,retained,2,E01001447,0.0,0.17032231659448988,0.11161160120265277,0.0,0.0,0.0,0.0,0.0,0.7180660822028574,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,DRN,Dense residential neighbourhoods,19.602830373219334,DRN
E01001449,True,51.72643,retained,2,E01001449,0.0,0.0,0.021727452173939604,0.0,0.41049958770793965,0.0,0.0,0.0,0.5677729601181207,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,DRN,Dense residential neighbourhoods,19.26379010044542,DRN
E01001450,True,1430.23794,retained,1,E01001450,0.0,0.04596609490632155,0.14267202247673708,0.0,0.0,0.0,0.0,0.20941494304678418,0.5601326723908655,0.041814267179291695,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,DRN,Dense residential neighbourhoods,15.987891489750844,DRN
E01001451,True,728.47946,retained,2,E01001451,0.0,0.03421422942134514,0.8961341388620471,0.0,0.0,0.0,0.0,0.02751474474063206,0.038142623600804344,0.003994263375171295,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,OPS,Open sprawl,15.815983328557108,OPS
E01001453,True,54.82585,retained,3,E01001453,0.0,0.9920119379645681,0.007988062035431995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,ACS,Accessible suburbia,15.255985529245141,ACS
E01001454,True,80.37903,retained,0,E01001454,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,ACS,Accessible suburbia,15.141001797900243,ACS
E01001455,True,138.37058,retained,2,E01001455,0.0,0.29177211270365044,0.02781803909072958,0.0,0.0,0.005365953384942676,0.0,0.0,0.0,0.6750438948206774,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,CRN,Connected residential neighbourhoods,15.03133810792057,CRN
E01001458,True,1285.23038,retained,1,E01001458,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9288560655879737,0.0,0.07114393441202628,0.0,0.0,0.0,0.0,0.0,0.0,1,DRN,Dense residential neighbourhoods,12.531761252766634,DRN
E01001461,True,292.68714,retained,3,E01001461,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9998793214250674,0.00012067857493261111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,DRN,Dense residential neighbourhoods,13.946817499108047,DRN
E01001465,True,754.24956,retained,1,E01001465,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,DRN,Dense residential neighbourhoods,12.775306727344924,DRN
E01001468,True,270.3594,retained,0,E01001468,0.0,0.0,0.009298502620367088,0.0,0.46105284510394295,0.0,0.5217745919185831,0.007874060357106919,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,URB,Urban buffer,17.79640330598622,URB
E01001469,True,77.25174,retained,0,E01001469,0.0,0.0,0.04651894030604833,0.0,0.11180768153374528,0.0,9.344516731394574e-05,0.8415799329928925,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,DIS,Disconnected suburbia,17.351309186320147,DIS
E01001470,True,197.32967,retained,3,E01001470,0.0,0.04251842319109265,0.41418209449149457,0.0,0.25746337737751496,0.0,0.285433874513184,0.000402230426713886,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,OPS,Open sprawl,16.820701808755626,OPS
E01001471,True,43.63072,retained,0,E01001471,0.0,0.0,0.5962730678133596,0.0,0.07141894289922097,0.0,0.0,0.3323079892874194,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,OPS,Open sprawl,17.07539581104266,OPS
E01001474,True,233.68174,retained,2,E01001474,0.0,0.18525808712345915,0.3510478075357666,0.0,0.0,0.0,0.0,0.4636679974999029,2.610784087132561e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,DIS,Disconnected suburbia,16.44629260642642,DIS
E01001476,True,249.86014,retained,2,E01001476,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,DRN,Dense residential neighbourhoods,15.583334607261985,DRN
E01001478,True,128.70573,retained,3,E01001478,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5504592874426859,0.44954071255731415,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,DRN,Dense residential neighbourhoods,15.125700975080163,DRN
E01001479,True,1088.87852,retained,1,E01001479,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9968000154189013,0.0,0.0031999845810988165,0.0,0.0,0.0,0.0,0.0,0.0,1,DRN,Dense residential neighbourhoods,14.98083497192083,DRN
E01001480,True,207.55163,retained,3,E01001480,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5154784269466463,0.4845215730533538,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,DRN,Dense residential neighbourhoods,14.821993081792327,DRN
E01001481,True,79.6967,retained,0,E01001481,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,DRN,Dense residential neighbourhoods,15.252452644473095,DRN
E01001483,True,78.16897,retained,0,E01001483,0.0,0.0,0.28552567994511757,0.0,0.6082206889817362,0.0,0.0,0.0,0.10625363107314621,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,WAL,Warehouse/Park land,15.228242189502376,WAL
E01001485,True,461.06532,retained,1,E01001485,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1,DUN,Dense urban neighbourhoods,14.157656249705793,DUN
E01001486,True,260.08324,retained,3,E01001486,0.0,0.0,0.0,0.0,0.09660581743852469,0.0,0.0,0.0,0.6924799014180099,0.0,0.2109142811434654,0.0,0.0,0.0,0.0,0.0,0.0,1,DRN,Dense residential neighbourhoods,13.952039206584228,DRN
E01001488,True,91.43174,retained,0,E01001488,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8145666252063658,0.0,0.18543337479363428,0.0,0.0,0.0,0.0,0.0,0.0,1,DRN,Dense residential neighbourhoods,14.4918832255767,DRN
E01001489,True,97.56609,retained,0,E01001489,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7475609369846496,0.0,0.25243906301535024,0.0,0.0,0.0,0.0,0.0,0.0,1,DRN,Dense residential neighbourhoods,14.675165992317599,DRN
E01001491,True,881.99024,retained,1,E01001491,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11449043596078107,0.0,0.8855095640392189,0.0,0.0,0.0,0.0,0.0,0.0,1,DUN,Dense urban neighbourhoods,14.328928014775862,DUN
E01001492,True,249.18913,retained,0,E01001492,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.44537230858578014,0.0,0.55462769141422,0.0,0.0,0.0,0.0,0.0,0.0,1,DUN,Dense urban neighbourhoods,14.303583683167599,DUN
E01001493,True,70.88888,retained,2,E01001493,0.0,0.0,0.09576594643330395,0.0,0.0,0.0,0.0,0.0,0.9042340535666961,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,DRN,Dense residential neighbourhoods,13.183527306320727,DRN
E01001498,True,580.01416,retained,1,E01001498,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9932919223890988,0.006708077610901246,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,DRN,Dense residential neighbourhoods,12.482393859544299,DRN
E01001499,True,759.1667,retained,2,E01001499,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,DRN,Dense residential neighbourhoods,12.444745120843493,DRN
E01001500,True,203.86509,retained,2,E01001500,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,DRN,Dense residential neighbourhoods,12.10417447239633,DRN
