lsoa21cd,tot_boardings,tot_alightings,min_direction_activity,total_activity,log_total_activity,direction_balance,post_midnight_share,deep_night_share,post_midnight_persistence,weekend_ratio,passes_both_directions_36,retained_for_fit,exclusion_reason,post_2300_share,cluster,volume_band,lad22cd,lnc_grp
E01000634,1857.73237,1544.49607,1544.49607,3402.22844,8.132479801251675,0.0920679800090084,0.0946006024216292,0.0449287761523738,0.1545570066988402,0.8596765430797016,True,True,retained,0.1609027229223914,1,high,E09000005,2
E01000636,1220.20498,1405.9667,1220.20498,2626.17168,7.87366313966286,-0.0707347967441336,0.1909411954362405,0.075286300399066,0.3411836367399109,0.92309825106481,True,True,retained,0.2638251091033013,1,high,E09000005,2
E01000638,2001.30311,3983.8559,2001.30311,5985.15901,8.69720525170835,-0.3312447984569084,0.0995135582872342,0.025664858651767,0.1666459899604322,0.8062957158069822,True,True,retained,0.1836419965056199,1,high,E09000005,4
E01000640,2775.64581,3606.35521,2775.64581,6382.00102,8.761393645055511,-0.1301644104093233,0.1217785515176868,0.0504592100488257,0.2093972803558364,0.9246982151681858,True,True,retained,0.197498583289164,1,high,E09000005,2
E01000642,4155.98498,4544.16241,4155.98498,8700.14739,9.071210179854804,-0.0446173395230261,0.0767809658911996,0.0249601265663155,0.1224429610398999,0.8564085603246423,True,True,retained,0.1520467654973831,1,high,E09000005,2
E01000643,1453.58816,1876.04343,1453.58816,3329.63159,8.110917231656709,-0.1268774813612337,0.0918307451546013,0.0259647194181023,0.1409343991657284,0.7364306642619873,True,True,retained,0.1530266806484737,1,high,E09000005,5
E01000646,125.37294,196.27302,125.37294,321.64596,5.776555622995538,-0.2204289461617985,0.0125046184320176,0.0,0.0170813917448759,0.7020719323796614,True,True,retained,0.079749019698553,0,low,E09000006,5
E01000648,67.19715,121.89937,67.19715,189.09652,5.247531943172168,-0.2892820026513444,0.0472320696330106,0.0,0.069085224230996,0.8434360255500517,True,True,retained,0.1218864842145164,0,low,E09000006,5
E01000649,247.5301,237.09422,237.09422,484.62432,6.185435320863531,0.0215339585103777,0.0168792808417043,0.0,0.0219126197017679,0.7125612843156889,True,True,retained,0.0876749231239571,3,medium,E09000006,7
E01000650,76.63651999999999,80.92459,76.63651999999999,157.56111,5.066140071061716,-0.0272152817405259,0.0180553437329808,0.0,0.0231651812055222,0.8847657331428634,True,True,retained,0.0644137376285302,0,low,E09000006,7
E01000651,54.01213,125.44347,54.01213,179.4556,5.1954847641345605,-0.3980446416829567,0.0226389703079759,0.0,0.0312490409396749,0.8848021758579835,True,True,retained,0.0626236238935981,0,low,E09000006,5
E01000653,65.61251,77.99739,65.61251,143.60989999999998,4.974039772111352,-0.0862397369540679,0.0130735415873139,0.0,0.0155910319740344,0.5580861013467564,True,True,retained,0.0494697788940734,0,low,E09000006,7
E01000656,63.45317,90.83334,63.45317,154.28651,5.0452718622478,-0.1774631495650526,0.0156891227885056,0.0,0.0221383153124521,0.7016158200362619,True,True,retained,0.066769026015301,0,low,E09000006,7
E01000657,107.08333,139.19779,107.08333,246.28112,5.510525827092154,-0.1303975716855599,0.0184598803188811,0.0,0.0264614729505195,0.8483013002825462,True,True,retained,0.088143703423145,0,low,E09000006,6
E01000659,105.71674,266.4349,105.71674,372.15164,5.921984878583148,-0.4318620226959095,0.0267866346094833,0.0,0.0379932158905383,0.7079893724669745,True,True,retained,0.1002887693844369,0,low,E09000006,6
E01000661,353.46413,741.46935,353.46413,1094.93348,6.999361772235383,-0.3543641938869199,0.0362148210136016,0.0062169530152644,0.0513016529019177,0.6771549770620374,True,True,retained,0.0995437457990598,2,medium,E09000006,6
E01000662,169.11894,219.72005,169.11894,388.83899,5.965733807725409,-0.1301338376586154,0.0446010828286535,0.0116054976894163,0.0653436036032981,0.8178103184639722,True,True,retained,0.1145954010424726,2,low,E09000006,7
E01000663,85.65034,122.68493,85.65034,208.33527,5.34393712934965,-0.1777643795023281,0.0469136118910638,0.0088228459828237,0.065198788476168,0.6624581979268115,True,True,retained,0.0993717002406745,2,low,E09000006,7
E01000665,357.50305000000003,625.2406,357.50305000000003,982.74365,6.8913653448187855,-0.2724388501518172,0.0529391973176321,0.0132843493824661,0.0768090909865331,0.6920810734390976,True,True,retained,0.1273457325315711,3,medium,E09000006,7
E01000666,167.12633,234.25736,167.12633,401.38369,5.997406086154949,-0.1672490229984183,0.0102543777999549,0.0,0.0145047931181435,0.7954699377439111,True,True,retained,0.0689951801479527,0,low,E09000006,7
E01000667,36.8308,98.41225,36.8308,135.24304999999998,4.914440423068029,-0.4553391098470494,0.037908047770292,0.0066549815313984,0.0556548729169588,0.6139590483492132,True,True,retained,0.1091409133408334,3,low,E09000006,7
E01000668,610.58547,1300.07908,610.58547,1910.66455,7.55572963365848,-0.3608658620897111,0.0534858617646933,0.0110518091728869,0.0773119838101195,0.6125790461405171,True,True,retained,0.1156868483271958,1,high,E09000006,5
E01000670,355.62653,240.77897,240.77897,596.4055,6.392596112301397,0.1925662322027547,0.1318148977499369,0.064565786197478,0.2173325332096084,0.7644695516462144,True,True,retained,0.1983509206404032,2,medium,E09000006,5
E01000671,222.39653,483.57558,222.39653,705.97211,6.560991216745056,-0.3699566120253674,0.0597371474065738,0.0222360625549357,0.0947322840264933,0.7176185358803931,True,True,retained,0.1301617425084965,2,medium,E09000006,5
E01000672,61.24673,102.96253,61.24673,164.20926,5.107212912784717,-0.2540404846839941,0.0692253896034852,0.0191749844070912,0.0957487938167949,0.7476906108446009,True,True,retained,0.1238888720404683,2,low,E09000006,5
E01000673,49.13114,88.10978999999999,49.13114,137.24093,4.928998032463672,-0.2840162187767162,0.011647472805671,0.0,0.0144346353952202,0.7943857952779195,True,True,retained,0.0491992439864696,0,low,E09000006,5
E01000674,137.53804,196.79319,137.53804,334.33123,5.815118789606099,-0.1772348637607082,0.0408208051637892,0.0134244114736155,0.0533603441418793,0.7415806745947601,True,True,retained,0.0852059498001428,2,low,E09000006,4
E01000676,3661.82944,3156.68342,3156.68342,6818.51286,8.827543320133904,0.0740844859241051,0.0416971670857859,0.0077568307174828,0.0602735540152755,0.8209605884068307,True,True,retained,0.1077746475057612,1,high,E09000006,3
E01000677,164.17282,153.36201,153.36201,317.53483,5.763731825391175,0.0340460603959572,0.0302684590537674,0.0026268299449228,0.0418439444287738,0.781753855657812,True,True,retained,0.1047669006892881,3,low,E09000006,4
E01000678,200.58472,242.55803,200.58472,443.14275,6.096146019768288,-0.0947173568787935,0.0387046160633339,0.0107505764226087,0.057169388203447,0.7211342992489606,True,True,retained,0.1027962208565975,2,low,E09000006,4
E01000679,51.09534,59.16735,51.09534,110.26269,4.711893981956887,-0.0732070839193203,0.0088961188957026,0.0,0.0115541049105328,0.6535448302240204,True,True,retained,0.0688963782762782,0,low,E09000006,5
E01000682,79.59469,172.29972,79.59469,251.89441,5.532972049833371,-0.3680313112148857,0.0402292770212725,0.0101565175662294,0.0502214923066462,0.5067892032391593,True,True,retained,0.0830349510336493,0,low,E09000006,7
E01000683,71.04817,117.7146,71.04817,188.76277,5.245774713088991,-0.2472226382352834,0.0096293882527788,2.670018033746803e-05,0.0120185619328827,0.6510413490718875,True,True,retained,0.0444974928053874,0,low,E09000006,6
E01000684,66.91954,37.7614,37.7614,104.68094,4.660424554951196,0.2785429706687769,0.0052924629832326,0.0,0.0062175770393393,0.524883453352361,True,True,retained,0.0073139389080762,0,low,E09000006,6
E01000685,51.66107,122.95533,51.66107,174.6164,5.16830207091751,-0.4082907447410437,0.0254712043084154,0.0,0.0344924525439801,0.5010999599024311,True,True,retained,0.0968947933871045,0,low,E09000006,7
E01000686,225.59884,404.52051,225.59884,630.1193499999999,6.447494988871232,-0.2839488582599471,0.0358985008157581,0.0035593098355097,0.0502905670587508,0.6560643538017038,True,True,retained,0.1028831601505334,3,medium,E09000006,6
E01000687,85.52006,66.02893,66.02893,151.54899,5.027485790360689,0.1286127344035747,0.0199538116354322,0.0,0.0278299592965747,0.6750452226785627,True,True,retained,0.0704026466953029,0,low,E09000006,6
E01000690,132.34331,325.22867,132.34331,457.57198,6.128117269560237,-0.4215410218081973,0.0165992463087446,0.0,0.0218916847049775,0.5947908118074294,True,True,retained,0.0696017924873808,0,medium,E09000006,6
E01000691,136.67802,356.32725,136.67802,493.00527,6.202546185147214,-0.4455312009139375,0.0912203027768851,0.0308282100108179,0.1376457241456904,0.690000295445191,True,True,retained,0.171248047713567,2,medium,E09000006,5
E01000692,599.9154,551.34783,551.34783,1151.26323,7.049483313417973,0.0421863295329947,0.0374621623240759,0.0053664616735826,0.0568311946377174,0.8004541964115671,True,True,retained,0.1252814962221975,2,medium,E09000006,6
E01000693,461.17847,325.99787,325.99787,787.17634,6.669721846548372,0.1717284846239154,0.0176607823349975,0.0,0.0247580854659051,0.7926365550147842,True,True,retained,0.0936415339922437,3,medium,E09000006,7
E01000694,116.94243,44.46343,44.46343,161.40586,5.090098510820417,0.4490481324531835,0.025744294538005,0.0,0.0353714875308798,0.4522913457323379,True,True,retained,0.1225842729625801,0,low,E09000006,7
E01000696,373.21488,486.07754,373.21488,859.29242,6.757272354708561,-0.1313437164964169,0.0493039028553283,0.0146281169336976,0.0720449301251344,0.8599572140677002,True,True,retained,0.1260015769718997,2,medium,E09000006,7
E01000697,530.3121,237.3903,237.3903,767.7024,6.644703898504499,0.3815564468731633,0.0283508557482691,0.0,0.0409169470958553,0.6650286357589194,True,True,retained,0.1083181712080097,3,medium,E09000006,7
E01000698,35.89135,74.39975999999999,35.89135,110.29111,4.712149380877547,-0.3491524384875625,0.012853438504699,0.0,0.0164180065559918,0.6425827144276421,True,True,retained,0.0791368406755539,0,low,E09000006,7
E01000699,147.52013,188.75933,147.52013,336.27946,5.820911844868018,-0.1226337166117728,0.0579032391689935,0.0193147984714855,0.0858747718912713,0.6747178705867402,True,True,retained,0.1223407757345631,3,low,E09000006,6
E01000700,45.19273,39.72807,39.72807,84.9208,4.453425941704173,0.0643500767774208,0.0108392761255193,0.0,0.0143154878592538,0.8961239020341919,True,True,retained,0.0906835545590715,0,low,E09000006,5
E01000702,347.73536,251.03922,251.03922,598.77458,6.39655388462322,0.1614900552391519,0.0404505815861454,0.0136723740009136,0.0586844935144941,0.8021569488462852,True,True,retained,0.1237356802955796,2,medium,E09000006,6
E01000703,1161.12874,893.8990699999999,893.8990699999999,2055.02781,7.628531152748168,0.1300370090855365,0.0349937989403656,0.0114674360538215,0.0491521518438142,0.7518449294698181,True,True,retained,0.1004699882869225,2,high,E09000006,5
E01000704,68.56304,95.96048,68.56304,164.52352,5.109113299523391,-0.1665259775623569,0.0205116569351299,0.0,0.028800884172166,0.8248684863435652,True,True,retained,0.0949876953763206,0,low,E09000006,6
E01000705,278.72408,580.6193499999999,278.72408,859.34343,6.757331646742974,-0.3513092198773195,0.0506668794803027,0.0156846023713708,0.0749550448767944,0.7710754153808889,True,True,retained,0.1223851795783206,3,medium,E09000006,6
E01000706,450.39268,476.03159,450.39268,926.42427,6.832411141552393,-0.0276751277252267,0.0329450997651432,0.001317258236337,0.0493140863916269,0.8501945488430868,True,True,retained,0.1139153446400967,3,medium,E09000006,5
E01000707,120.70854,138.26608,120.70854,258.97462,5.56058401086622,-0.0677963732507841,0.0238153066891265,0.004003403885678,0.0357149020173294,0.8178875012226006,True,True,retained,0.1017148707467936,0,low,E09000006,6
E01000708,336.49787,278.69482,278.69482,615.19269,6.423559723060718,0.0939592601466054,0.0369047623111386,0.0069733110775422,0.0534429840620913,0.8536114527451092,True,True,retained,0.1227340006266979,3,medium,E09000006,6
E01000710,99.63474,96.22779,96.22779,195.86253,5.282505667891315,0.0173945981398279,0.0148990723238385,0.0,0.0203896074677233,1.0431315696090993,True,True,retained,0.0489717966984292,3,low,E09000006,5
E01000712,281.46973,159.87505000000002,159.87505000000002,441.34478,6.09208962324939,0.2755095007581146,0.0373390617648179,0.0017298720515058,0.054505397272653,0.8491561400062497,True,True,retained,0.10602620019659,3,low,E09000006,5
E01000713,33.28164,58.1968,33.28164,91.47844,4.526975536269681,-0.2723610065934661,0.0119908035161071,0.0,0.0163956798153471,0.9024240826138148,True,True,retained,0.0822469206951932,0,low,E09000006,7
E01000714,2510.69686,2043.07089,2043.07089,4553.76775,8.423929820468773,0.1026899033223642,0.0378584349190843,0.0109722811401613,0.0552882630511654,0.8447648754778418,True,True,retained,0.1089207063755063,1,high,E09000006,4
E01000715,175.66781,239.36639,175.66781,415.0342,6.0307674684205415,-0.1534779061580949,0.0262965558019074,0.0,0.0361976328527089,0.7034851449685737,True,True,retained,0.0841981696930036,0,low,E09000006,6
E01000716,61.11167,65.81587999999999,61.11167,126.92755,4.851464088047302,-0.0370621665666752,0.0180666844983614,0.0,0.0233796213458891,0.8739153674312232,True,True,retained,0.0509517437309709,0,low,E09000006,5
E01000717,132.37573,212.01419,132.37573,344.38992,5.844673981731432,-0.2312450376015651,0.0303433096996567,0.0,0.042618896097127,0.6993127360780755,True,True,retained,0.0994705942612954,0,low,E09000006,6
E01000718,83.52218,197.57972,83.52218,281.1019,5.642268353185552,-0.4057515797652026,0.0306292131074176,0.0062472718967748,0.0423933500689131,0.8214728149822695,True,True,retained,0.0917725564999738,3,low,E09000006,6
E01000719,60.96601,56.06828,56.06828,117.03429,4.770975175471972,0.0418486752899513,0.0230384616337656,0.0146283623372261,0.0315916186701851,0.6099877595685632,True,True,retained,0.0576194378587677,0,low,E09000006,5
E01000722,503.73007,777.34638,503.73007,1281.07645,7.156236269087951,-0.2135831237862502,0.069616938161653,0.0234638221629942,0.0999552578253106,0.7620474002626321,True,True,retained,0.128448594929678,1,medium,E09000006,5
E01000724,33.01577,46.47826,33.01577,79.49403,4.388183020183735,-0.1693522142480385,0.0272420457234335,0.0,0.0354967609070443,0.7365129086087673,True,True,retained,0.0625015488584488,0,low,E09000006,6
E01000727,348.95032,773.17617,348.95032,1122.12649,7.023871584192481,-0.37805528501515,0.0592910252034064,0.0120673472381888,0.0880607378984076,0.7390101204232875,True,True,retained,0.1358964175241955,2,medium,E09000006,5
E01000728,78.91531,160.80462,78.91531,239.71993,5.483634141527464,-0.3416040960799546,0.0627780510364741,0.0317621484371366,0.0932363810196931,0.608719424990151,True,True,retained,0.1096447842279947,2,low,E09000006,7
E01000730,878.42504,970.779,878.42504,1849.20404,7.5230512038825585,-0.0499425471728906,0.0509559615714445,0.0154483277031992,0.0737373442221027,0.6603238965674529,True,True,retained,0.1148229916261701,2,high,E09000006,5
E01000732,37.40521,116.77488,37.40521,154.18008999999998,5.04458631343728,-0.5147854693819417,0.004857825676454,0.0,0.0064430731544038,0.7537614855560549,True,True,retained,0.0626106782010569,0,low,E09000006,7
E01000735,137.7076,285.13797,137.7076,422.84557,6.049369167189012,-0.3486624443056125,0.0499735163359994,0.0047160479888674,0.0702678524844235,0.634455484369677,True,True,retained,0.1130867470126268,3,low,E09000006,6
E01000736,43.30496,131.6752,43.30496,174.98015999999998,5.170371261411228,-0.5050300559789178,0.0239367137394319,0.0,0.0329975996589038,0.6391133594478098,True,True,retained,0.0820951929635908,0,low,E09000006,5
E01000737,106.20328,183.66363,106.20328,289.86691,5.672865808601384,-0.2672272940709238,0.0378123532623989,0.0,0.0521428022638164,0.6860836415770634,True,True,retained,0.0967296336101281,0,low,E09000006,5
E01000738,200.67822,276.61362,200.67822,477.29184,6.170221090118392,-0.1590963717292967,0.0734447502810859,0.0332311359020929,0.1182967853024463,0.7334011039348262,True,True,retained,0.1423575982359136,3,medium,E09000006,6
E01000741,1110.31137,914.64817,914.64817,2024.95954,7.613798714224223,0.0966257330751408,0.0700981116886908,0.0138594769157708,0.1110963091409614,0.6112582367145875,True,True,retained,0.1579563214384026,1,high,E09000006,4
E01000742,38.06077,83.4176,38.06077,121.47837,4.8079344429656405,-0.3733737125382897,0.0091398987325891,0.0,0.0121376921309318,0.8496774863041673,True,True,retained,0.0697783481948267,0,low,E09000006,5
E01000743,832.1824799999999,1354.96321,832.1824799999999,2187.14569,7.690809747248345,-0.2390241913880003,0.0767187301546427,0.0248340475206295,0.1203705226114604,0.6841677656982303,True,True,retained,0.1497963082651343,1,high,E09000006,4
E01000744,243.55454,345.81377,243.55454,589.36831,6.380746596371428,-0.1735064954544298,0.0553637164509235,0.0174933905082205,0.0825172927963612,0.8685347016505918,True,True,retained,0.1085167439694882,2,medium,E09000006,5
E01000745,391.3738,594.14276,391.3738,985.51656,6.894180111941138,-0.2057489120223407,0.0716165337698638,0.0237600269243573,0.1068055566694909,0.8667042274037803,True,True,retained,0.1448428933553384,2,medium,E09000006,5
E01000747,61.20665,81.41789,61.20665,142.62454,4.96720253337876,-0.1417094141022295,0.0208447298059646,0.0,0.0287850550900972,0.7874851436598838,True,True,retained,0.0872019639817944,0,low,E09000006,7
E01000751,342.22038,510.0115,342.22038,852.2318799999999,6.749031351112448,-0.1968843503014696,0.0257890728049272,0.0025069116165896,0.0319076799541352,0.7458371999328718,True,True,retained,0.0628986913749342,3,medium,E09000006,6
E01000752,118.24761,252.86323,118.24761,371.11084,5.919191766882026,-0.3627369655922743,0.0303915401662748,0.0052264439378812,0.0422043668415092,0.7621663706393103,True,True,retained,0.094387461169283,3,low,E09000006,7
E01000753,51.51364,104.42638,51.51364,155.94002,5.055863694136556,-0.3393146929184695,0.0107676015432087,0.0,0.0145119228353934,0.5875717637560653,True,True,retained,0.0785204465152691,0,low,E09000006,7
E01000754,663.77977,344.88495,344.88495,1008.66472,6.917373594328216,0.3161554217936759,0.0268230259902418,0.0049714438312068,0.0375060479338211,0.5402086950050725,True,True,retained,0.1129294876101148,2,medium,E09000006,6
E01000755,94.42044,165.19699,94.42044,259.61743,5.563053546567686,-0.2726186373542023,0.0275164113595916,0.0012575426850192,0.0373517209762539,0.6735039778029178,True,True,retained,0.0994147041668195,2,low,E09000006,5
E01000756,1136.34375,789.92867,789.92867,1926.27242,7.563861028427758,0.1798370139151968,0.0160771496692041,0.002825488203792,0.0208512033820228,0.8124463887646276,True,True,retained,0.0744463547892151,3,high,E09000006,3
E01000757,97.0265,163.63588,97.0265,260.66238,5.567055046814504,-0.2555389082229664,0.0186275441818646,0.0045326065080814,0.0263947423825849,0.8610540746974078,True,True,retained,0.1042637990184851,2,low,E09000006,7
E01000760,245.96593,406.69292,245.96593,652.65885,6.482585579272137,-0.2462649361147864,0.0395102127244578,0.0088883648785272,0.0553137298105783,0.804806685509687,True,True,retained,0.1129449022257186,2,medium,E09000006,6
E01000761,44.69375,121.79921,44.69375,166.49296,5.120941320531096,-0.4631154374335106,0.0276445922998786,0.0,0.0416079629018422,0.8037062372726659,True,True,retained,0.1211168928704252,0,low,E09000006,7
E01000762,104.93903,183.20991,104.93903,288.14894,5.666941918680164,-0.2716334129148627,0.0224230566317544,0.0018816657802038,0.0312059314829373,0.4934789066568399,True,True,retained,0.0653448178570429,2,low,E09000006,5
E01000763,143.80937,238.44023,143.80937,382.2496,5.948686474046226,-0.2475630059521317,0.0446897001331067,0.0076135854687617,0.0646661591580758,0.6788885072853381,True,True,retained,0.121457393284388,2,low,E09000006,7
E01000765,711.56967,519.76752,519.76752,1231.33719,7.116667799828137,0.1557673653956638,0.0340887535444292,0.005718725997385,0.0517688896707678,0.7833369509147665,True,True,retained,0.1257947792513276,2,medium,E09000006,7
E01000766,41.25772,115.02835,41.25772,156.28607,5.058066249245191,-0.4720230664191633,0.0196963171445798,0.0,0.0279576068420781,0.6282350131696903,True,True,retained,0.0852173197521698,0,low,E09000006,7
E01000767,413.80679,373.36421,373.36421,787.171,6.669715071391826,0.0513771213624485,0.0263768228250278,0.0041314657171059,0.0391347234937451,0.7627061276868784,True,True,retained,0.1040324021083093,2,medium,E09000006,6
E01000769,186.75083,120.01253,120.01253,306.76336,5.729331175982572,0.217556294858682,0.0094047737643765,0.0,0.0141114433463486,0.6852519734020562,True,True,retained,0.02903583400573,0,low,E09000006,5
E01000770,228.78927,232.46019,228.78927,461.24946,6.1361047020675255,-0.0079586434637777,0.0240545322264442,0.0068919538680869,0.0304255811877673,0.7691751191306256,True,True,retained,0.0728052234467656,2,medium,E09000006,6
E01000771,213.33388,268.25734,213.33388,481.59122,6.179169959904838,-0.1140458083932676,0.0360768205034967,0.0050700882794333,0.054174982936122,0.6977844265089648,True,True,retained,0.1143640035630217,3,medium,E09000006,6
E01000772,50.90983,93.6367,50.90983,144.54653,4.980495829302837,-0.2955924988306533,0.1004551959842965,0.0621985875413266,0.1531537783986243,0.7174100640412652,True,True,retained,0.1690105601289771,2,low,E09000006,6
E01000773,41.50735,61.279,41.50735,102.78635,4.642334459194352,-0.1923567672166585,0.0111021551013339,0.0,0.0146371934658203,0.8435565684981985,True,True,retained,0.0446150680513511,0,low,E09000006,6
E01000774,59.95683,114.59953,59.95683,174.55636,5.167960130952776,-0.3130375770897147,0.0345584658158545,0.006025847468405,0.0439487264857666,0.6124205465606396,True,True,retained,0.0941171092247799,0,low,E09000006,5
E01000775,404.55156,346.69118,346.69118,751.24274,6.623059064416724,0.0770195529610043,0.0294864879492878,0.0049375252531558,0.0410345735414657,0.7263022492649216,True,True,retained,0.0823209020296156,3,medium,E09000006,6
E01000777,92.86766,102.68909,92.86766,195.55675,5.280951193684695,-0.0502229148316281,0.0199627473866281,0.0044820748964175,0.0282262306520155,0.8549352653606803,True,True,retained,0.0859644578875441,0,low,E09000006,6
E01000778,266.31166,428.30996,266.31166,694.62162,6.544805863078202,-0.2332180504257842,0.0375042026477667,0.011533818944478,0.053303648115629,0.7410046844056802,True,True,retained,0.1019091372364712,3,medium,E09000006,6
E01000779,215.96792,311.00592,215.96792,526.97384,6.2690467370243,-0.1803467132258406,0.0362573595683611,0.0,0.0528386561881748,0.7967908566735286,True,True,retained,0.1012969638113345,3,medium,E09000006,7
E01000780,101.49583,268.87021,101.49583,370.36604,5.917188206935006,-0.4519161098031558,0.0648696894564091,0.0124359404010151,0.1021149375280756,0.8406192389985119,True,True,retained,0.1490865361197803,3,low,E09000006,5
E01000781,326.87293,715.3215,326.87293,1042.19443,6.950042851817644,-0.3727217866631661,0.0842874779133102,0.0414186151426658,0.1319119913178652,0.7336631736837761,True,True,retained,0.1511436498466029,1,medium,E09000006,6
E01000782,64.48303,150.36931,64.48303,214.85234,5.374594562804434,-0.3997456113347428,0.0479322682731777,0.0150810086592494,0.0712217189187679,0.726828356905007,True,True,retained,0.1361556034251244,2,low,E09000006,5
E01000784,50.83711,169.34234,50.83711,220.17945,5.398974362981675,-0.5382211191825578,0.0411948980706419,0.0,0.0552105388485579,0.8027729999059217,True,True,retained,0.0952653846669159,3,low,E09000006,6
E01000785,47.11446,122.33477,47.11446,169.44923,5.13843748111991,-0.4439106037838001,0.0276941358777493,0.0,0.0395225342663383,0.6706893564267511,True,True,retained,0.1122945793262088,0,low,E09000006,5
E01000787,47.8139,232.21159,47.8139,280.02549,5.638445376963457,-0.6585032312594115,0.0429310560263638,0.0,0.0635160090665376,0.7242331773539926,True,True,retained,0.1242038358722272,0,low,E09000006,6
E01000788,470.94433,448.43959,448.43959,919.38392,6.824790887343669,0.0244780657029546,0.0434142898648912,0.0094569415571244,0.0666042170088952,0.8334142039842082,True,True,retained,0.1231209699643213,2,medium,E09000006,6
E01000789,84.63043,154.26131,84.63043,238.89174,5.480187738239966,-0.291474623609841,0.0264585539876765,0.0,0.0362420113369349,0.7695608411171246,True,True,retained,0.0655830126232074,0,low,E09000006,6
E01000790,4906.7427,3936.11932,3936.11932,8842.86202,9.087478940317864,0.1097634880884412,0.0293371149988835,0.0059566212704515,0.0418908095497026,0.7102756267757099,True,True,retained,0.0955522632931459,1,high,E09000006,3
E01000791,63.22427999999999,93.64201,63.22427999999999,156.86629,5.06174840891911,-0.1939086466569714,0.0263476620757716,0.0,0.0343172290746821,0.5770247816994146,True,True,retained,0.0654027069805756,0,low,E09000006,5
E01000794,61.8364,78.96534,61.8364,140.80174,4.95442988482669,-0.121652900028082,0.0242025418151792,1.576685060852089e-05,0.0316548604361711,0.7276004056611209,True,True,retained,0.0755436687075031,0,low,E09000006,6
E01000795,40.79129,104.98269,40.79129,145.77398,4.988893852513736,-0.4403488194532386,0.0165240051756836,0.0,0.0217682455468436,0.6719665410557364,True,True,retained,0.0613483284191047,0,low,E09000006,7
E01000797,154.86244,168.57394,154.86244,323.43638,5.782089461452805,-0.042393190277482,0.0487394769877154,0.011114024959097,0.0687376674623065,0.6669535856551138,True,True,retained,0.1205139941276859,2,low,E09000006,5
E01000798,165.17184,212.15427,165.17184,377.32611,5.935756548554116,-0.1245141238701981,0.0839660950046632,0.0301751447839111,0.1355249675064062,0.7857452308388491,True,True,retained,0.1518452831159762,2,low,E09000006,5
E01000799,2461.98739,2699.57096,2461.98739,5161.55835,8.549187539868852,-0.0460294263650047,0.087352963858289,0.0324578893891609,0.1372534145102468,0.8525233043563918,True,True,retained,0.158338173199185,1,high,E09000006,3
E01000801,344.83638,455.0189,344.83638,799.85528,6.685680256587514,-0.1377530695302779,0.0768460264461841,0.0352817324654029,0.113803060755534,0.742616983650882,True,True,retained,0.1282396735569464,2,medium,E09000006,3
E01000802,261.00473,251.10188,251.10188,512.10661,6.24048364034399,0.0193374774053394,0.0345540745900545,0.002963523552254,0.0499344150076319,0.74706449288184,True,True,retained,0.1040686039963436,3,medium,E09000006,3
E01000805,184.18066,126.36596,126.36596,310.54662,5.741548989950478,0.18617075916009,0.0480167840822096,0.0021422226395508,0.071848593933022,0.7837118895047483,True,True,retained,0.0992915009025053,3,low,E09000006,6
E01000806,1117.11977,1308.00379,1117.11977,2425.12356,7.794050019781635,-0.0787110492629909,0.0743096364129174,0.0217502072348016,0.1160020126321078,0.8416307056038183,True,True,retained,0.1361954233787576,1,high,E09000006,5
E01000807,997.61709,556.67582,556.67582,1554.29291,7.349419173434067,0.2836925184198389,0.0254560770015993,0.0035831791833882,0.0383707307225826,0.7716613439860035,True,True,retained,0.113887928627301,2,high,E09000006,7
E01000809,88.77062,73.64889,73.64889,162.41951,5.096320575543059,0.0931029160228349,0.0165108243461638,0.0008899177198601,0.0250946683468313,0.9909180583749146,True,True,retained,0.1442947956190731,3,low,E09000006,7
E01000813,113.03862,226.46334,113.03862,339.50196,5.830420881813822,-0.3340915027412507,0.0396676944074196,0.0045520797582435,0.0565036136524729,0.736566341346577,True,True,retained,0.1082255313047382,2,low,E09000006,7
E01000819,392.23506,862.20087,392.23506,1254.43593,7.135238145833921,-0.3746431354210334,0.0257077059328171,0.0019347819541489,0.0361883766062985,0.7146118441596165,True,True,retained,0.1080141813221182,3,medium,E09000006,6
E01000820,87.63152,117.85335,87.63152,205.48487,5.330227140951667,-0.1470756946728,0.0230456870133552,0.0,0.030718982231079,0.7175602656716581,True,True,retained,0.0815214764960554,0,low,E09000006,7
E01000824,318.87871,661.21821,318.87871,980.09692,6.888671251831016,-0.3492914761940074,0.0454360064716864,0.0191273124294687,0.0669127463703917,0.6739779173113524,True,True,retained,0.1122944249227923,2,medium,E09000006,5
E01000827,196.57995,503.35014,196.57995,699.93009,6.5524081531026965,-0.4382869009103466,0.0383960489539748,0.0105877431273171,0.0548588943352236,0.7493543138248114,True,True,retained,0.1156878253369561,2,medium,E09000006,6
E01000828,143.35273,184.14654,143.35273,327.49927,5.794534615699973,-0.1245615295569971,0.0371384949957293,0.0074569326520941,0.0507382110331934,0.6696597164795671,True,True,retained,0.096067969861429,3,low,E09000006,5
E01000832,182.80746,192.07473,182.80746,374.88219,5.929275769825442,-0.0247204861879407,0.016881463480567,0.0,0.0231507996269275,0.8498173825275428,True,True,retained,0.0881823700400384,0,low,E09000006,7
E01000834,40.98202,86.31237999999999,40.98202,127.2944,4.854327622968301,-0.3561064744403523,0.0260757739539209,0.0,0.0349112661904901,0.6924158640065288,True,True,retained,0.1043682204401764,0,low,E09000006,6
