lsoa,boardings_Weekday,boardings_Saturday,boardings_Sunday,alightings_Weekday,alightings_Saturday,alightings_Sunday
E01002402,41.963390000000004,41.067569999999996,37.7513,95.73277000000002,75.26361999999999,72.22243
E01002403,61.59455,51.19079,52.78763000000001,168.68471,134.98241000000002,105.20973000000001
E01002404,64.48850999999999,47.62343,54.974039999999995,177.03994,158.92242,119.24482
E01002405,190.53857000000002,144.14469,123.97363000000001,186.53834,150.95488,132.54104
E01002408,64.47434,40.78487,51.26131,102.48354000000002,79.46971,77.22356
E01002409,50.486839999999994,35.29552,37.81554,142.91121,118.35733,92.42152999999999
E01002410,397.26588000000004,360.04704999999996,318.31347000000005,658.3860699999999,558.4399900000001,442.06737999999996
E01002411,39.24143,32.277449999999995,33.04598,91.24976999999998,77.86746,71.2657
E01002412,628.03591,468.13735,422.15048,685.8404300000001,555.9044799999998,461.13139
E01002413,40.36229,33.84463,26.72735,72.23259999999999,52.94373999999999,46.33194999999999
E01002414,356.16118,195.4161,161.46587000000002,336.90989,321.6685599999999,251.36547
E01002417,320.80926,265.95139,193.12636000000003,186.44125000000005,162.17796,137.95545
E01002421,38.67458,30.59492,41.13239,46.9158,38.54174999999999,26.576789999999995
E01002422,47.16659999999999,39.69442,40.799620000000004,48.067479999999996,36.748369999999994,28.17623
E01002423,114.13165000000001,112.86217,92.86912000000001,28.092749999999995,33.7198,25.667779999999997
E01002424,223.77361000000002,202.10396,204.55744,469.37865,405.98330000000004,308.07703000000004
E01002425,23.123489999999997,15.864279999999997,19.39087,90.74943000000002,71.92196,53.17733
E01002426,208.51951999999997,168.39609000000004,163.57578999999998,271.5968899999999,217.34847000000002,179.97344999999999
E01002428,14.393699999999999,12.017219999999998,12.46217,26.941179999999996,24.27621,22.868340000000003
E01002429,35.374570000000006,33.0957,34.863429999999994,97.85848000000001,92.94787,62.44286999999999
E01002432,43.82383,48.76561000000001,30.467779999999998,22.20726,25.85053,12.18868
E01002433,46.48648,41.704910000000005,23.390209999999996,50.485569999999996,45.33624,23.585199999999997
E01002436,42.405330000000006,47.48997,30.753320000000002,55.017739999999996,55.06849,28.59156
E01002437,39.899319999999996,44.19464,49.455040000000004,48.52501,41.162189999999995,36.413920000000005
E01002439,122.05246,107.88401000000002,78.93447,141.04546,142.59275,85.22376
E01002441,20.549699999999998,31.635309999999997,15.51996,82.38249,74.58413999999999,52.42873
E01002443,3239.2989400000006,2855.1040199999998,2780.85997,3598.1786599999996,3359.56647,3090.5798699999996
E01002444,8332.369540000002,7770.980200000001,7749.91592,7666.028289999998,7222.366109999999,6763.934520000001
E01002445,66.25944,64.31490000000001,56.17633,151.81537000000003,115.66883000000001,100.45615000000001
E01002446,315.10685000000007,267.51324,301.27333,620.09204,509.63563000000005,512.4055999999999
E01002447,1156.7096900000001,987.2945000000002,999.97628,1407.0001200000002,1289.8310999999999,1199.4707400000002
E01002448,392.0475400000001,435.8815,341.98879,661.09314,618.1322600000001,459.54546
E01002452,114.7775,94.18364,78.83405,142.04684,117.17831000000001,91.56062
E01002453,35.62161,21.55571,25.445600000000002,66.72337,48.971070000000005,28.545040000000004
E01002455,82.91191999999997,76.5464,73.86125,63.83438999999999,57.885020000000004,36.88222
E01002456,39.867670000000004,34.76322,34.23718,54.03305,48.764309999999995,29.02208
E01002457,141.97286,122.04466000000001,108.50734,175.25007,152.05503999999996,115.41539
E01002458,19.98023999999999,23.68515,10.531989999999999,37.052589999999995,28.544280000000004,19.23917
E01002460,58.16372,54.555600000000005,47.64460999999999,51.84256,52.02852,27.8735
E01002461,27.890169999999994,20.903739999999996,11.55018,30.677419999999998,22.64678,10.43356
E01002465,24.07286,25.085570000000004,19.42024,28.507420000000003,30.67196,17.078380000000003
E01002468,17.191959999999998,20.58115,11.760209999999999,32.48162,28.84569,19.06393
E01002469,21.418859999999995,28.537639999999996,10.443570000000001,29.240689999999997,27.284859999999995,18.26914
E01002470,150.16572,189.29323,109.6903,126.11211000000002,159.48078,78.30406000000002
E01002472,76.99494999999997,73.51311999999999,49.84232000000001,50.69073999999999,54.24464,36.25803
E01002474,67.62629999999999,63.559380000000004,56.74743,70.27359999999999,65.58367,53.366150000000005
E01002475,137.97402,90.60198,79.76484999999998,158.92885,135.00304,127.71557
E01002478,243.15887999999998,194.91988,140.05812,206.75563,163.74261,146.43469000000002
E01002479,22.745740000000005,9.68578,7.311229999999999,45.68233,29.697409999999998,24.850219999999997
E01002481,42.21868,31.698210000000007,51.41317,57.54572,42.722030000000004,32.36854
E01002483,37.514720000000004,28.016719999999996,19.21029,35.274789999999996,32.96584,23.30372
E01002485,259.43706000000003,216.6082,219.90287,233.11086999999998,202.45756999999998,151.08706
E01002486,105.20065,101.51412,102.94185,242.12313999999998,205.76091000000002,178.38871
E01002487,102.36274,87.56707,92.78574,42.29121000000001,35.55359,30.00912
E01002488,21.82665,18.876779999999997,18.711280000000002,184.57740000000004,153.67027000000002,118.43785
E01002489,716.4870099999999,635.8527200000001,476.93742,799.15341,720.45268,539.27856
E01002490,234.18776999999997,225.87814999999998,193.21091999999996,371.81812999999994,320.80624,287.69626
E01002492,66.93088,68.41894,48.50139000000001,91.34858000000003,85.86541000000003,75.36699
E01002495,59.52349999999999,51.41264,45.302339999999994,85.91281,77.35567999999999,45.894839999999995
E01002496,274.29669,206.27304000000004,128.01293,335.87243,257.04715,193.13544000000002
E01002497,338.78022,382.65881000000013,234.39461,239.70345,272.20545,190.73943
E01002499,52.04744999999999,47.753119999999996,45.92846,56.50049999999999,47.3933,42.300839999999994
E01002501,107.55673,68.37837999999999,58.1688,116.68208000000001,88.40247000000001,59.95498
E01002503,216.26808,218.53377000000003,205.74589999999995,270.25762000000003,230.41213000000005,182.26304000000002
E01002505,653.6530799999999,593.0273500000001,447.6636799999999,703.2979599999999,591.51334,428.23926000000006
E01002506,3009.89991,2886.0925599999996,2388.4576200000006,2652.8788500000005,2573.1847,2127.98301
E01002508,1694.5434799999998,1582.4443199999996,1354.5505199999998,2364.5092600000003,2225.2707399999995,1683.0335
E01002509,45.72139000000001,32.071600000000004,31.59464,99.57875,76.16825,55.6807
E01002511,43.32508,49.246010000000005,33.91916,92.44051999999999,91.96457000000001,67.08759
E01002512,48.02323,23.401429999999998,17.97056,42.746179999999995,27.703150000000004,22.514049999999997
E01002513,224.90023000000002,173.14708,126.21686,154.80353999999994,110.36773000000001,91.8325
E01002514,841.8925699999998,794.8281099999999,524.98532,1801.3191299999999,1502.29232,1189.59751
E01002516,78.64948,64.60342,58.135490000000004,114.60257,106.49674,80.44206
E01002519,104.33022,91.94231999999998,82.67425999999999,179.98936000000003,136.14904999999996,105.97532
E01002521,615.63649,573.61473,440.36278000000004,149.80244000000002,120.1979,96.76532000000003
E01002523,22.83469,16.946270000000002,18.798969999999997,53.24916,34.24409,30.433239999999994
E01002525,82.44537,63.64786,76.13352,158.08952000000002,130.61061,115.48131999999998
E01002526,292.87845000000004,249.70261999999994,236.57958000000005,497.91774000000004,400.91189999999995,327.30091
E01002527,29.980909999999998,22.91707,23.43016,50.32486,37.24907,38.02733
E01002529,479.53049000000004,440.02723000000003,421.1061000000001,345.73983,292.191,293.97698
E01002530,97.61411999999999,86.71614,94.21975,213.32327,174.67758,144.40199
E01002535,620.8158500000001,619.2448300000001,407.45469,600.2812700000001,579.8361,408.72275
E01002537,162.27685,139.57044,81.64697999999997,108.65152999999998,72.90487,55.83344
E01002538,35.12732,49.489270000000005,39.772650000000006,54.84411,51.40161,20.30573
E01002539,19.62412,13.780280000000001,12.52838,47.510659999999994,27.70232,18.060630000000003
E01002540,30.3337,18.66717,19.32346,45.52733,43.94082999999999,27.74098
E01002541,129.93676999999997,136.75748000000002,75.11973,179.85858,161.86748,118.07433
E01002542,36.24635,29.637770000000003,22.078979999999998,160.44555,129.51915,108.50423
E01002543,36.607699999999994,26.91302,36.70690999999999,56.617700000000006,54.971090000000004,37.05922
E01002546,62.95388,50.592420000000004,43.806529999999995,187.59190999999998,152.79471,127.26754
E01002548,90.08803999999999,65.82296,51.400360000000006,71.63081000000001,49.74313000000001,49.86743
E01002549,41.27390999999999,39.72011000000001,34.66288,184.64559,159.71193000000002,151.71786000000003
E01002552,31.54500999999999,26.31413,24.66067,68.96280999999999,63.19667,46.16658999999999
E01002553,99.26748000000003,85.42368,74.46083999999999,177.16460000000004,167.25974,109.70736999999998
E01002555,98.48811999999998,76.71736,78.96502000000001,189.43128,158.4445,137.89358999999996
E01002557,200.68196,187.15774999999996,168.61521,423.10218,392.29290999999995,296.94272
E01002558,233.83454999999998,213.50482,196.74414999999996,460.80221,415.64477,321.93877999999995
E01002559,121.00325999999998,82.78531,73.21225,131.3913,110.05008,89.07251
E01002560,22.392829999999996,22.508419999999997,16.800110000000004,39.457010000000004,34.08741,13.54589
E01002562,102.71594999999999,118.27127,78.55094,98.80013,71.44667,66.70348999999999
E01002563,396.8575500000001,335.57813999999996,247.72290999999998,277.54171,244.43042999999997,160.57084999999998
E01002564,87.66568,77.11316,53.544489999999996,116.65557,118.89303999999997,86.00390999999998
E01002565,457.89996,448.83855,306.9237,760.50908,723.48594,510.90347999999994
E01002569,61.00412,78.3548,36.57891,139.06751,126.61671999999997,90.57862
E01002570,682.8236499999999,699.19592,501.82601,448.45035999999993,463.51651,290.17463000000004
E01002571,30.86596,25.762310000000003,17.16446,71.30397,54.82901,55.686699999999995
E01002572,102.13463,108.67188999999999,65.05442000000001,175.4128,153.27252,92.00829999999999
E01002573,229.59731,208.45821999999998,148.99212999999997,384.83551,376.75750999999997,249.16602000000003
E01002575,271.54297999999994,253.18070999999995,153.83889,278.2085799999999,249.40493999999998,155.28015000000005
E01002576,80.82161999999997,82.70908999999999,44.15644,191.87521,181.67396,126.29508999999999
E01002578,149.68601,121.88962000000001,55.51378,232.64706999999999,204.21717,120.05855000000001
E01002581,112.13564,212.15813999999997,89.50073,110.19211000000001,111.27251999999999,79.18841
E01002583,513.5997500000001,451.99367,492.8254099999999,854.6127899999999,757.3661499999998,727.2571599999999
E01002584,590.3452699999999,560.0988699999999,527.51167,734.33242,654.8137200000001,579.76621
E01002585,227.60155,209.52414000000002,191.16551,293.57120999999995,258.86742,231.94219999999999
E01002587,286.86688999999996,256.63032999999996,240.67932,464.99864999999994,399.0787299999999,349.0128199999999
E01002588,274.36,271.43265,239.42060999999998,341.27515999999997,296.90918999999997,298.20679
E01002589,164.48268,152.36069999999998,138.47708999999998,181.97378000000006,157.28361999999998,138.24072
E01002590,55.89632,48.960539999999995,45.36523000000001,103.08591,92.36113,94.71087999999999
E01002591,27.38882,21.71684,22.71392,65.38035,52.55086,34.69078999999999
E01002592,697.41048,581.0644199999998,467.84677,699.2023699999997,599.53331,516.2722800000001
E01002593,1470.2075100000002,1271.66348,1075.6303699999999,1835.6563700000002,1543.7672300000002,1396.57782
E01002594,29.814329999999998,27.961340000000003,20.532709999999998,73.36098,68.78494,49.08237
E01002595,41.90284,43.353080000000006,45.541959999999996,81.49300000000001,60.58865,56.00954000000001
E01002596,77.6805,60.03664,74.92291,112.30688999999998,87.47453,63.195539999999994
E01002601,32.47511,30.42289,22.234419999999997,60.961890000000004,54.56647,43.73249
E01002602,17.2631,17.286830000000002,15.68085,30.496179999999995,33.92362,25.590139999999998
E01002603,57.78989000000001,51.58786,47.03529,94.34053999999999,86.83866,44.74662
E01002604,20.575750000000003,25.89522,21.35104,61.514190000000006,56.24528,35.5335
E01002605,208.34144,180.51151000000002,160.21199000000001,318.23322000000013,255.32120999999998,205.24485
E01002606,89.72294,79.29648,69.67236000000001,161.63967,128.86102,103.09292
E01002607,402.97164,355.1882,325.0663800000001,667.4311800000002,557.0184800000001,458.44374000000005
E01002608,262.58991,209.87157,200.73719,448.78609,364.54468,294.12539000000004
E01002609,41.431369999999994,50.63335,45.26815,88.23476999999997,63.666750000000015,54.55481
E01002610,25.20763,17.02616,19.86552,36.742160000000005,28.81454,26.993499999999997
E01002611,116.96481,101.46158000000003,102.90407999999996,139.58202,131.96380999999997,88.02647999999998
E01002612,1735.0337099999997,1644.1512500000003,1235.72742,1544.63313,1467.7712700000002,1166.94778
E01002613,63.159130000000005,57.872530000000005,46.95960000000001,20.994639999999997,13.091209999999998,11.2395
E01002614,407.13178000000005,375.5180399999999,248.47299999999998,464.06578,437.21916999999996,292.22504000000004
E01002615,142.34265000000002,99.99838,91.69015999999999,271.74206,226.95319999999998,168.57777000000002
E01002616,86.85033,64.19716,63.34422000000001,330.69986000000006,274.1294,209.14337999999998
E01002619,384.71214999999995,350.82968999999997,349.20872999999995,733.841,639.32844,572.1160600000001
E01002620,162.15558000000001,126.59596999999998,134.05649000000003,256.53315000000003,209.02537,194.43412
E01002621,51.92939,50.714279999999995,46.001329999999996,148.53572999999997,124.59974,93.37927
E01002622,482.43572000000006,439.73969999999997,453.65683,499.30588,465.4862599999999,426.1769300000001
E01002623,175.00223,142.90956,173.78188000000003,252.79119999999998,174.01141000000004,152.59165
E01002624,2149.18722,2032.87957,1826.86786,2098.8351600000005,1939.6974,1669.81915
E01002626,59.528439999999996,57.44975,52.5429,127.73405999999999,108.58738,79.56911
E01002628,379.66366999999997,354.83572000000004,322.82057999999995,610.91505,522.8791099999999,419.3875799999999
E01002629,458.10033999999996,365.23932,328.27463,599.5140799999999,540.1142799999999,401.5144899999999
E01002630,23.20274,19.72578,11.45746,51.17638,48.523779999999995,33.76758
E01002631,109.21629,107.3778,104.01418000000001,179.11484999999996,156.81940000000003,133.5735
E01002633,473.99957,370.74484,341.86189,529.38227,408.23924999999997,398.13853
E01002634,112.22408999999999,99.05915999999999,99.85578000000001,240.85855999999998,214.85634000000002,168.95236999999995
E01002635,13.285200000000001,14.911839999999998,13.10418,28.444869999999998,26.6137,11.798759999999998
E01002636,76.16669999999999,64.88405,63.66851,155.70567999999997,119.43138,94.09414000000001
E01002637,517.7428299999999,522.74768,364.10410999999993,630.56294,539.46151,437.70956
E01002638,115.68852999999999,102.91471999999999,101.33462,194.85576,159.31181,135.27316000000002
E01002640,86.40387000000001,82.68093,71.65603,112.29453,79.57364000000001,64.69004
E01002641,211.03139,191.89225,158.72720999999999,135.9683,141.68223999999998,118.30725000000001
E01002643,213.99786,190.36878000000002,166.47019,267.19391999999993,236.47859999999997,177.96543
E01002646,22.975769999999997,25.929539999999996,22.98301,39.042849999999994,37.194689999999994,23.325929999999996
E01002649,209.19102,211.02809999999997,196.51021,335.87504,275.96494999999993,246.56339000000006
E01002650,159.02445999999998,166.20236,145.12036,280.34044,218.33790000000005,195.95923000000005
E01002652,207.12433,202.81736000000004,191.67759999999998,300.43145,275.55618000000004,226.67917999999995
E01002653,56.90596000000001,53.13019,47.61963,100.51723999999999,93.26202,64.09585
E01002654,31.10755,26.57452,26.146160000000002,110.51629,83.04573,51.74008
E01002655,22.802880000000002,19.633090000000003,12.498489999999999,42.64334999999999,34.124559999999995,27.74931
E01002657,78.038,79.09054000000002,51.063370000000006,137.34595000000002,123.73042000000002,88.09478
E01002659,19.109949999999998,28.75008,15.79983,42.37047999999999,43.81732,31.448189999999997
E01002662,1395.60124,1461.6728399999997,1169.68876,419.67447,428.23802000000006,361.32809999999995
E01002663,190.48224000000002,167.20203999999998,170.58203,286.21945999999997,228.39866999999998,210.51059
E01002665,274.64625,268.8291,254.64408,367.99401,409.4662599999999,322.66297
E01002666,55.56296,65.1319,56.97365,108.81863999999997,105.34821,84.62021999999999
E01002667,104.43757,108.33942,76.1119,182.12202000000002,145.55334,101.40908999999998
E01002668,177.71105,172.77590999999998,111.45172000000002,233.8663,219.70373,141.00476000000003
E01002670,232.77936999999997,173.1982,170.77826000000002,308.99553000000003,250.89114999999998,158.80226999999996
E01002671,20.6687,19.61556,10.61594,66.02932,60.484379999999994,40.34672
E01002672,90.63607,86.54165000000002,67.91375999999998,184.07652000000002,182.65257,118.83355
E01002675,40.048199999999994,44.14503,32.74782,76.17664,65.82902,48.98022000000001
E01002676,99.63731,77.35807,61.62353999999999,85.65470000000002,76.99345,54.766709999999996
E01002677,625.43049,477.82645999999994,396.99098000000004,837.98843,726.63658,618.84111
E01002678,124.38475,103.97522,53.64150000000001,121.52099,106.04812,77.85679999999999
E01002679,81.64962000000001,71.47860999999999,51.31944,105.75696000000002,105.00923999999999,61.934509999999996
E01002680,59.22249,43.84177,38.82655,69.88345,59.691,40.422599999999996
E01002681,468.86888000000005,356.13331,325.2549,517.2037899999999,509.7400099999999,365.61265999999995
E01002682,314.45829,275.60563999999994,232.63968,374.04438,327.84733000000006,257.32546
E01002686,280.3327,261.52304000000004,216.59076,357.67897,303.1044500000001,254.00129
E01002687,23.395199999999996,14.375309999999999,10.663480000000002,41.13128,35.50638,35.760909999999996
E01002691,83.08144999999999,62.073090000000015,41.15657999999999,69.98576999999999,49.13223,28.235629999999997
E01002692,990.0208700000001,722.1174400000002,528.26762,738.5222500000001,651.06417,469.40937
E01002693,745.30654,776.53984,482.52126999999996,479.0280900000001,518.54823,333.26203000000004
E01002694,21.545519999999996,15.933609999999998,13.62062,27.175419999999995,33.382169999999995,18.971270000000004
E01002695,222.53302000000002,201.7772,151.45801,208.41906999999995,208.68914,141.94891999999996
E01002696,516.97155,514.54327,299.5537800000001,421.7953499999999,404.49478999999997,283.17605999999995
E01002697,494.25323000000003,461.55098999999996,350.24671,517.0129199999999,557.8355899999999,402.47175
E01002700,26.447350000000004,30.038710000000002,24.963470000000004,32.94364,24.0456,24.070010000000003
E01002704,3278.3176399999998,2327.74462,1805.7585600000004,3311.50791,3175.3650399999997,2327.4343799999997
E01002706,221.95418,213.19526999999997,139.21401,189.16039000000004,184.10104,127.03825999999998
E01002707,646.8669899999999,534.9833799999999,392.2258499999999,847.12322,752.64968,551.27589
E01002708,150.49630000000002,91.02389000000001,91.01612000000002,329.9724000000001,281.44355999999993,227.12546
E01002710,495.67711,414.47919,306.17529999999994,475.6908899999999,457.79452,324.92144999999994
E01002711,372.18791,325.91996,258.18145,549.7505000000001,506.2741600000001,441.05407
E01002712,278.43174,324.2976499999999,221.47482999999994,346.35265,318.115,266.62395999999995
E01002713,245.59538,199.37454,162.94221000000002,390.83972,389.2188299999999,293.59005
E01002714,305.2244799999999,314.73731000000004,206.67855,356.23473000000007,317.9236299999999,227.65927999999997
E01002716,594.8173,594.26679,424.8654600000001,1260.77732,1023.12563,779.69201
E01002717,25.77068,25.12061,29.29657,52.67802,62.02429999999999,37.10497
E01002718,27.915750000000003,33.550540000000005,17.568179999999998,112.33816,69.47692,37.2373
E01002719,88.04038999999997,106.794,73.74457999999998,51.79399999999999,56.81103000000001,43.90097000000001
E01002720,337.19247,355.85074,210.38484000000003,336.82027,292.48012,232.69598
E01002723,77.46713,36.08235,29.431800000000003,39.454649999999994,34.630649999999996,26.346500000000002
E01002724,1483.5274900000002,880.5088100000002,660.8483699999998,1264.61683,1086.1924500000002,797.7577000000001
E01002726,1238.8804300000002,928.3006000000001,560.40232,891.3991900000001,906.5712300000001,637.47666
E01002727,531.4880999999999,534.10271,289.06451,814.65132,798.1977700000001,505.18483000000015
E01002728,137.58065,114.84506999999999,93.6259,160.03612999999996,156.32817,113.82452
E01002730,689.50562,735.7943899999999,546.22054,588.3507999999998,534.79066,436.6617600000001
E01002732,297.03225,290.58461,249.93422,204.25582999999997,166.38846999999998,154.96280999999996
E01002734,2692.96321,2677.7815,2135.3423000000003,3338.4945900000002,3336.32853,2517.99571
E01002735,3804.40335,2932.2202,1986.6418,1757.6198499999996,2143.35727,1100.2363500000001
E01002738,366.44762999999995,358.02473,223.70995,604.7854800000001,538.54985,364.32813
E01002741,99.73407999999999,111.70000999999999,70.56952,191.52702000000002,156.97419,102.30557999999999
E01002743,153.30809,167.06004000000001,107.78299000000003,220.04838999999996,171.69531000000003,124.51821999999997
E01002745,77.51451000000002,112.17331999999999,51.72996,74.31432,80.19724999999998,57.826579999999986
E01002747,194.93438999999995,206.74099999999999,136.42359999999996,271.50487,275.47947000000005,177.36764
E01002748,34.2374,30.24949,23.56827,268.34699000000006,247.60256,182.09676
E01002749,161.2073,204.04968,121.31851,267.57714999999996,232.70311999999996,153.19910000000002
E01002752,47.71659,47.94003000000001,27.8242,76.4564,75.33384000000001,52.078939999999996
E01002756,63.755300000000005,50.8055,26.988359999999997,343.20548,222.78101,156.51938
E01002758,402.4265,378.14408000000003,283.8185399999999,633.61808,564.8712199999998,450.73758
E01002759,42.685370000000006,41.49447,30.168469999999996,28.09145,30.538870000000003,26.747020000000003
E01002762,288.73500999999993,292.05765999999994,237.86307,175.85084999999998,171.70965999999999,134.86733
E01002763,472.63860999999997,496.8664300000001,349.0669,805.48846,739.76957,601.81025
E01002764,252.70313999999996,265.1545,206.66534999999993,557.8037499999999,504.12480000000005,406.7865800000001
E01002765,551.25662,460.33007000000003,395.9673599999999,784.59763,607.9175699999998,560.7669999999999
E01002766,106.59832,95.02945000000001,63.84127,56.21318,46.24084,35.995599999999996
E01002767,132.70327,138.53661999999997,89.42798,337.03828999999996,272.52299999999997,214.87115
E01002768,128.26302999999996,128.71753,82.00983,187.11721,153.43320000000003,114.50524
E01002770,3566.13963,2916.5465799999993,2142.70485,3562.48996,3348.85655,2329.5793999999996
E01002771,205.40689000000003,191.37780999999998,136.24788,245.42218999999997,192.36002000000005,164.87762999999995
E01002772,347.0185099999999,314.78746,246.79972000000004,229.74065999999996,238.36145999999997,171.79527
E01002773,25.778669999999995,22.306819999999995,24.90995,28.1257,27.17608,29.63827
E01002774,409.0915800000001,419.54277999999994,295.65785999999997,714.39861,599.8998599999999,410.09084
E01002775,40.785419999999995,38.745340000000006,29.202970000000004,49.71888,63.07546,41.39483
E01002776,78.91533999999999,97.53030000000001,59.09722,202.18666000000002,220.61528,159.57594
E01002778,72.93701999999999,61.31499,51.4534,35.423320000000004,32.427690000000005,33.42194
E01002779,973.5357200000001,1006.7922900000001,692.57181,1530.42253,1356.29764,964.3041899999998
E01002780,93.00262,127.22323999999998,74.00680999999999,210.73994,241.96368999999999,157.34102
E01002781,38.90184,36.913720000000005,29.537639999999996,82.54789000000001,77.08689,45.586420000000004
E01002782,17.16967,19.93997,12.868569999999998,53.72936,50.158030000000004,32.12049
E01002784,41.956970000000005,28.67238,33.8309,95.18928999999999,75.52641000000001,68.74802999999999
E01002785,265.5310800000001,300.44531,164.46092000000002,313.6127499999999,265.05937,194.61826
E01002786,1361.47328,1377.87678,847.7600999999999,1756.1219499999997,1523.33636,1126.307
E01002788,58.711099999999995,61.35805,40.40651,62.718109999999996,53.17825,46.556850000000004
E01002789,200.27336000000003,208.27655000000001,142.87517,278.63799,276.45492,172.68746999999996
E01002790,568.1099999999999,664.4161,393.8415800000001,326.70588,329.21359,212.42340000000002
E01002791,950.4543,919.2648300000001,677.43856,1836.07339,1616.6675199999997,988.6349
E01002793,795.1232299999999,993.47896,647.0318299999999,1095.92503,1199.3311700000002,739.1039999999999
E01002794,5127.30411,5278.70839,3379.3107700000005,3889.38704,4065.1931400000003,2612.9288300000003
E01002795,1302.28694,1196.8536,883.6471600000001,885.8634800000001,953.6827500000002,526.1051
E01002796,14.34893,18.18173,10.35616,26.61807,22.80942,17.33522
E01002797,113.12801999999999,100.151,72.0836,190.17166,150.59700999999995,100.28662
E01002798,157.8844,175.31189,105.49167999999999,227.40568000000002,180.15194999999997,136.72126999999998
E01002801,336.55507,318.52804,236.50400000000002,380.73072,270.96945,193.98995
E01002804,99.46240999999999,96.5785,63.53548,362.44969,284.09830000000005,219.88521000000003
E01002805,286.60578999999996,307.69124,204.30603,443.11395999999996,374.27383000000003,271.90419
E01002807,145.16855,132.43290000000002,99.5431,154.32473000000005,142.74587000000002,103.15895000000002
E01002808,71.73072,77.85344,53.090779999999995,135.02803999999998,101.90515,86.28127999999998
E01002810,160.89039999999997,153.16076000000004,97.50268,81.17666999999999,60.90746000000001,50.981730000000006
E01002811,153.51593000000003,171.80186999999998,89.01426000000001,294.73901,257.07005999999996,142.24319
E01002814,306.37621,324.8372000000001,228.48280000000003,192.03299999999996,158.56967000000003,108.54397999999999
E01002815,108.22778000000002,101.71855000000001,69.25958,92.49564,103.43997,68.05917000000001
E01002817,785.1677100000003,864.38018,560.5431800000001,527.7013099999999,516.2784200000001,404.35458
E01002818,666.5696399999999,573.0494000000001,471.94713999999993,426.70395,421.86619999999994,328.06388
E01002819,575.3044600000002,754.4922099999999,423.9207,169.73444999999995,192.77022,126.71785000000003
E01002821,1906.79424,1732.6028800000004,1404.2710499999998,1757.50992,1570.22774,1075.5925899999997
E01002825,1053.6484999999998,1089.1432399999999,727.3505900000001,842.61714,933.7060900000001,641.8055899999999
E01002826,1480.2191899999998,1456.68923,1055.75227,945.5141299999999,912.76367,699.2000999999999
E01002827,828.1217399999999,930.9587399999999,729.8562899999998,1354.82649,1286.9163099999998,976.81802
E01002830,76.80337999999999,69.48658999999998,56.27261,73.01463999999999,63.8455,45.72456999999999
E01002831,850.52039,741.56969,604.0553000000001,766.6659500000001,717.8515399999999,521.28201
E01002833,509.9755,715.98726,452.3603300000001,277.04889000000003,293.51199,200.69815
E01002835,334.16374999999994,330.86362,240.24226000000002,351.2144600000001,380.20963,287.6153
E01002837,33.952890000000004,28.729539999999997,19.763920000000002,28.65107,24.331409999999998,18.241960000000002
E01002839,84.43006,87.85595999999998,50.06340999999999,28.671909999999997,28.304419999999997,24.032999999999994
E01002840,286.36271999999997,233.76532999999995,162.43466000000004,274.53601000000003,268.46997999999996,197.30344000000005
E01002843,234.72766000000001,197.86435999999998,166.69651,207.67718999999997,178.26696000000004,141.65180999999995
E01002844,429.54332999999997,421.17026999999996,291.0607999999999,319.69291,295.3397300000001,241.06871000000004
E01002845,663.0021300000001,633.15647,441.2726699999999,660.0538499999999,621.4024399999998,433.57379999999995
E01002846,81.43096999999999,86.52797000000001,56.90128000000001,224.17164999999997,247.87896999999998,136.01260000000002
E01002847,99.89811999999999,82.20849,75.14789999999998,223.41407,163.45680000000002,160.15282
E01002849,595.6071099999999,524.0847900000001,410.86609000000004,472.45851,495.24137999999994,373.42015999999995
E01002850,17.08501,11.974570000000003,11.692909999999998,49.219449999999995,98.19623999999997,47.826299999999996
E01002851,87.4799,91.19018000000001,85.23563,69.76437,89.47860999999997,60.889739999999996
E01002852,1007.4493000000001,845.7683199999998,498.02446999999995,1307.30946,1144.5282400000003,792.47887
E01002854,38.32016999999999,73.96741999999999,33.17093,143.12016000000003,153.02397000000002,102.86934999999998
E01002858,27.02578,25.22774,19.321579999999997,29.946690000000004,31.853289999999998,18.11976
E01002859,245.29974000000004,288.61562999999995,177.25012,838.7631199999998,721.2188500000001,440.64322
E01002861,129.24912999999998,116.81347,87.69809,47.881239999999984,50.983250000000005,40.93369999999999
E01002862,31.384920000000005,26.8794,23.88217,24.864729999999998,13.235799999999998,14.569550000000001
E01002863,44.333949999999994,30.830399999999994,25.178129999999996,41.48956,38.010560000000005,18.772959999999998
E01002864,170.80524,183.96092,129.91988,254.51855,290.04636999999997,217.82720000000003
E01002866,56.57528,56.385319999999986,28.73671,114.20874,102.90780999999998,54.89027
E01002867,78.32237,78.77077999999999,54.81568,110.13953000000001,111.26993000000002,72.94335000000001
E01002868,198.04045000000002,183.98463,141.2607,186.43321999999998,206.78077,130.73746
E01002869,168.52745,130.81632000000002,96.49468,149.55741,131.39395000000002,97.30993999999998
E01002870,167.22506000000004,119.08360000000002,104.75111999999997,177.16692999999998,156.27529,105.57448999999998
E01002873,230.10171000000003,204.09667,170.46507000000003,256.99816,218.3802,171.44534999999996
E01002874,48.83318,35.50718,36.570769999999996,137.59805000000003,139.49324,100.61783
E01002877,107.89761999999999,72.64335999999999,49.93371,58.34503,32.2718,28.564289999999996
E01002878,137.47125,141.94864,108.66332,293.28952,286.52281,208.71343000000002
