lsoa,zero_bin_share
E01001767,0.16666666666666666
E01001769,0.18055555555555555
E01001770,0.0
E01001772,0.19444444444444445
E01001774,0.0
E01001775,0.3055555555555556
E01001776,0.3472222222222222
E01001777,0.0
E01001781,0.013888888888888888
E01001784,0.3888888888888889
E01001786,0.013888888888888888
E01001787,0.027777777777777776
E01001788,0.0
E01001791,0.09722222222222222
E01001792,0.0
E01001793,0.05555555555555555
E01001795,0.0
E01001796,0.4166666666666667
E01001798,0.0
E01001800,0.0
E01001801,0.20833333333333334
E01001802,0.19444444444444445
E01001803,0.013888888888888888
E01001805,0.16666666666666666
E01001806,0.08333333333333333
E01001807,0.0
E01001808,0.0
E01001809,0.0
E01001811,0.013888888888888888
E01001813,0.0
E01001814,0.0
E01001815,0.3472222222222222
E01001816,0.3888888888888889
E01001819,0.16666666666666666
E01001820,0.19444444444444445
E01001821,0.2222222222222222
E01001822,0.4166666666666667
E01001824,0.0
E01001826,0.027777777777777776
E01001827,0.0
E01001828,0.3472222222222222
E01001829,0.041666666666666664
E01001830,0.0
E01001831,0.0
E01001832,0.0
E01001834,0.0
E01001836,0.0
E01001837,0.3472222222222222
E01001839,0.0
E01001840,0.0
E01001841,0.1111111111111111
E01001844,0.0
E01001845,0.125
E01001846,0.0
E01001847,0.18055555555555555
E01001848,0.0
E01001849,0.0
E01001850,0.0
E01001856,0.05555555555555555
E01001857,0.0
E01001858,0.013888888888888888
E01001860,0.0
E01001861,0.0
E01001866,0.0
E01001867,0.013888888888888888
E01001869,0.027777777777777776
E01001871,0.027777777777777776
E01001875,0.0
E01001876,0.0
E01001877,0.0
E01001879,0.013888888888888888
E01001882,0.0
E01001883,0.0
E01001884,0.0
E01001886,0.0
E01001887,0.0
E01001891,0.0
E01001894,0.0
E01001898,0.0
E01001899,0.013888888888888888
E01001902,0.041666666666666664
E01001903,0.013888888888888888
E01001905,0.1388888888888889
E01001909,0.0
E01001911,0.027777777777777776
E01001912,0.0
E01001914,0.0
E01001915,0.0
E01001918,0.027777777777777776
E01001920,0.0
E01001921,0.0
E01001922,0.06944444444444445
E01001924,0.013888888888888888
E01001925,0.013888888888888888
E01001928,0.027777777777777776
E01001929,0.013888888888888888
E01001930,0.0
E01001932,0.0
E01001933,0.013888888888888888
E01001937,0.0
E01001938,0.013888888888888888
E01001940,0.0
E01001941,0.0
E01001942,0.0
E01001943,0.0
E01001948,0.027777777777777776
E01001950,0.0
E01001951,0.013888888888888888
E01001952,0.041666666666666664
E01001953,0.0
E01001954,0.013888888888888888
E01001955,0.3611111111111111
E01001956,0.027777777777777776
E01001959,0.0
E01001962,0.08333333333333333
E01001963,0.041666666666666664
E01001964,0.20833333333333334
E01001966,0.25
E01001968,0.06944444444444445
E01001969,0.0
E01001970,0.0
E01001971,0.041666666666666664
E01001972,0.041666666666666664
E01001973,0.0
E01001974,0.0
E01001975,0.0
E01001976,0.3472222222222222
E01001977,0.013888888888888888
E01001978,0.0
E01001979,0.0
E01001980,0.3333333333333333
E01001981,0.013888888888888888
E01001983,0.0
E01001984,0.0
E01001986,0.3194444444444444
E01001989,0.2777777777777778
E01001990,0.0
E01001991,0.013888888888888888
E01001992,0.16666666666666666
E01001994,0.09722222222222222
E01001995,0.375
E01001997,0.027777777777777776
E01001999,0.0
E01002002,0.0
E01002003,0.0
E01002005,0.013888888888888888
E01002008,0.041666666666666664
E01002009,0.013888888888888888
E01002010,0.06944444444444445
E01002011,0.0
E01002013,0.2222222222222222
E01002014,0.0
E01002015,0.2916666666666667
E01002017,0.0
E01002019,0.2777777777777778
E01002020,0.25
E01002021,0.2638888888888889
E01002022,0.0
E01002028,0.0
E01002029,0.0
E01002030,0.0
E01002031,0.0
E01002033,0.06944444444444445
E01002034,0.0
E01002036,0.2638888888888889
E01002037,0.0
E01002038,0.0
E01002042,0.027777777777777776
E01002043,0.0
E01002046,0.0
E01002047,0.0
E01002048,0.027777777777777776
E01002049,0.013888888888888888
E01002051,0.0
E01002052,0.4305555555555556
E01002053,0.0
E01002055,0.0
E01002056,0.0
E01002058,0.4722222222222222
E01002060,0.3194444444444444
E01002061,0.4583333333333333
E01002062,0.25
E01002064,0.25
E01002066,0.0
E01002067,0.0
E01002068,0.041666666666666664
E01002069,0.0
E01002070,0.027777777777777776
E01002071,0.027777777777777776
E01002072,0.0
E01002074,0.0
E01002075,0.0
E01002076,0.4027777777777778
E01002077,0.0
E01002078,0.20833333333333334
E01002081,0.0
E01002082,0.0
E01002083,0.08333333333333333
E01002084,0.013888888888888888
E01002085,0.013888888888888888
E01002086,0.3333333333333333
E01002088,0.0
E01002089,0.3611111111111111
E01002090,0.2777777777777778
E01002091,0.16666666666666666
E01002092,0.25
E01002096,0.18055555555555555
E01002098,0.0
E01002099,0.4444444444444444
E01002100,0.19444444444444445
E01002102,0.3888888888888889
E01002103,0.0
E01002104,0.2361111111111111
E01002105,0.0
E01002106,0.375
E01002108,0.375
E01002109,0.09722222222222222
E01002110,0.05555555555555555
E01002111,0.3611111111111111
E01002112,0.013888888888888888
E01002113,0.3333333333333333
E01002114,0.013888888888888888
E01002118,0.09722222222222222
E01002119,0.1388888888888889
E01002121,0.375
E01002122,0.027777777777777776
E01002123,0.0
E01002125,0.2222222222222222
E01002129,0.0
E01002130,0.0
E01002132,0.3055555555555556
E01002133,0.0
E01002135,0.3611111111111111
E01002136,0.0
E01002137,0.4444444444444444
E01002139,0.3888888888888889
E01002141,0.4305555555555556
E01002142,0.0
E01002144,0.2916666666666667
E01002145,0.4027777777777778
E01002148,0.2777777777777778
E01002150,0.3611111111111111
E01002151,0.3611111111111111
E01002152,0.3611111111111111
E01002153,0.2916666666666667
E01002155,0.3194444444444444
E01002157,0.2222222222222222
E01002159,0.3333333333333333
E01002160,0.2916666666666667
E01002161,0.2222222222222222
E01002163,0.2361111111111111
E01002166,0.2916666666666667
E01002172,0.2638888888888889
E01002174,0.2361111111111111
E01002175,0.2777777777777778
E01002176,0.2222222222222222
E01002177,0.4444444444444444
E01002179,0.0
E01002181,0.2361111111111111
E01002184,0.375
E01002185,0.4166666666666667
E01002186,0.3611111111111111
E01002187,0.4305555555555556
E01002189,0.3194444444444444
E01002191,0.375
E01002192,0.3333333333333333
E01002193,0.3333333333333333
E01002195,0.3888888888888889
E01002198,0.3055555555555556
E01002199,0.2916666666666667
E01002200,0.375
E01002201,0.3055555555555556
E01002202,0.0
E01002203,0.041666666666666664
E01002204,0.2222222222222222
E01002207,0.2638888888888889
E01002209,0.2222222222222222
E01002211,0.4027777777777778
E01002212,0.19444444444444445
E01002214,0.2222222222222222
E01002216,0.2222222222222222
E01002217,0.4305555555555556
E01002218,0.25
E01002219,0.0
E01002221,0.0
E01002225,0.2638888888888889
E01002226,0.20833333333333334
E01002227,0.3055555555555556
E01002228,0.2777777777777778
E01002232,0.0
E01002233,0.0
E01002235,0.3888888888888889
E01002240,0.013888888888888888
E01002242,0.2916666666666667
E01002243,0.06944444444444445
E01002244,0.3055555555555556
E01002245,0.09722222222222222
E01002246,0.0
E01002247,0.05555555555555555
E01002248,0.0
E01002250,0.125
E01002251,0.013888888888888888
E01002253,0.3611111111111111
E01002254,0.3055555555555556
E01002258,0.2916666666666667
E01002259,0.375
E01002260,0.3194444444444444
E01002261,0.013888888888888888
E01002262,0.1527777777777778
E01002263,0.2222222222222222
E01002265,0.20833333333333334
E01002266,0.027777777777777776
E01002269,0.4722222222222222
E01002272,0.3333333333333333
E01002273,0.4583333333333333
E01002274,0.3055555555555556
E01002276,0.3611111111111111
E01002277,0.027777777777777776
E01002278,0.0
E01002279,0.06944444444444445
E01002281,0.027777777777777776
E01002282,0.027777777777777776
E01002283,0.2638888888888889
E01002285,0.3194444444444444
E01002288,0.2777777777777778
E01002291,0.18055555555555555
E01002292,0.3888888888888889
E01002294,0.3472222222222222
E01002295,0.4027777777777778
E01002296,0.4444444444444444
E01002299,0.375
E01002300,0.3611111111111111
E01002301,0.013888888888888888
E01002302,0.027777777777777776
E01002303,0.25
E01002304,0.2777777777777778
E01002306,0.25
E01002307,0.08333333333333333
E01002308,0.4027777777777778
E01002310,0.013888888888888888
E01002312,0.3888888888888889
E01002313,0.375
E01002314,0.027777777777777776
E01002315,0.05555555555555555
E01002316,0.013888888888888888
E01002319,0.0
E01002321,0.027777777777777776
E01002322,0.2361111111111111
E01002325,0.2361111111111111
E01002326,0.0
E01002328,0.1111111111111111
E01002329,0.18055555555555555
E01002331,0.4305555555555556
E01002335,0.1111111111111111
E01002336,0.3888888888888889
E01002337,0.013888888888888888
E01002338,0.08333333333333333
E01002341,0.3333333333333333
E01002342,0.2916666666666667
E01002344,0.2222222222222222
E01002345,0.20833333333333334
E01002346,0.4305555555555556
E01002348,0.3333333333333333
E01002349,0.3333333333333333
E01002350,0.0
E01002352,0.3472222222222222
E01002353,0.0
E01002356,0.0
E01002358,0.3055555555555556
E01002360,0.3611111111111111
E01002361,0.0
E01002362,0.3611111111111111
E01002363,0.09722222222222222
E01002365,0.0
E01002366,0.027777777777777776
E01002367,0.3194444444444444
E01002368,0.0
E01002370,0.0
E01002371,0.027777777777777776
E01002372,0.05555555555555555
E01002373,0.013888888888888888
E01002374,0.08333333333333333
E01002375,0.375
E01002377,0.3611111111111111
E01002379,0.06944444444444445
E01002380,0.3888888888888889
E01002382,0.3888888888888889
E01002384,0.3472222222222222
E01002385,0.4444444444444444
E01002386,0.3194444444444444
E01002393,0.0
E01002396,0.0
E01002400,0.1388888888888889
E01002401,0.0
E01002402,0.3472222222222222
E01002403,0.3472222222222222
E01002404,0.3333333333333333
E01002405,0.125
E01002408,0.18055555555555555
E01002409,0.013888888888888888
E01002410,0.0
E01002411,0.20833333333333334
E01002412,0.08333333333333333
E01002413,0.041666666666666664
E01002414,0.027777777777777776
E01002417,0.3333333333333333
E01002421,0.3472222222222222
E01002422,0.3055555555555556
E01002423,0.027777777777777776
E01002424,0.18055555555555555
E01002425,0.3194444444444444
E01002426,0.027777777777777776
E01002428,0.3611111111111111
E01002429,0.3055555555555556
E01002432,0.3333333333333333
E01002433,0.3472222222222222
E01002436,0.3611111111111111
E01002437,0.3472222222222222
E01002439,0.4166666666666667
E01002441,0.4166666666666667
E01002443,0.0
E01002444,0.0
E01002445,0.013888888888888888
E01002446,0.0
E01002447,0.0
E01002448,0.013888888888888888
E01002452,0.18055555555555555
E01002453,0.4166666666666667
E01002455,0.027777777777777776
E01002456,0.1388888888888889
E01002457,0.0
E01002458,0.3472222222222222
E01002460,0.16666666666666666
E01002461,0.4305555555555556
E01002465,0.3333333333333333
E01002468,0.3333333333333333
E01002469,0.25
E01002470,0.2638888888888889
E01002472,0.3472222222222222
E01002474,0.3472222222222222
E01002475,0.3472222222222222
E01002478,0.3333333333333333
E01002479,0.4583333333333333
E01002481,0.3472222222222222
E01002483,0.3611111111111111
E01002485,0.3333333333333333
E01002486,0.3333333333333333
E01002487,0.3611111111111111
E01002488,0.3611111111111111
E01002489,0.0
E01002490,0.0
E01002492,0.3055555555555556
E01002495,0.25
E01002496,0.2638888888888889
E01002497,0.16666666666666666
E01002499,0.3194444444444444
E01002501,0.013888888888888888
E01002503,0.0
E01002505,0.0
E01002506,0.0
E01002508,0.0
E01002509,0.125
E01002511,0.013888888888888888
E01002512,0.3472222222222222
E01002513,0.2222222222222222
E01002514,0.0
E01002516,0.18055555555555555
E01002519,0.013888888888888888
E01002521,0.0
E01002523,0.1527777777777778
E01002525,0.027777777777777776
E01002526,0.0
E01002527,0.2916666666666667
E01002529,0.0
E01002530,0.18055555555555555
E01002535,0.125
E01002537,0.1388888888888889
E01002538,0.4027777777777778
E01002539,0.4444444444444444
E01002540,0.3055555555555556
E01002541,0.25
E01002542,0.3055555555555556
E01002543,0.2638888888888889
E01002546,0.0
E01002548,0.18055555555555555
E01002549,0.25
E01002552,0.20833333333333334
E01002553,0.125
E01002555,0.19444444444444445
E01002557,0.16666666666666666
E01002558,0.19444444444444445
E01002559,0.2638888888888889
E01002560,0.3055555555555556
E01002562,0.027777777777777776
E01002563,0.18055555555555555
E01002564,0.125
E01002565,0.05555555555555555
E01002569,0.2777777777777778
E01002570,0.0
E01002571,0.2777777777777778
E01002572,0.19444444444444445
E01002573,0.013888888888888888
E01002575,0.0
E01002576,0.2222222222222222
E01002578,0.18055555555555555
E01002581,0.027777777777777776
E01002583,0.0
E01002584,0.0
E01002585,0.0
E01002587,0.0
E01002588,0.09722222222222222
E01002589,0.08333333333333333
E01002590,0.2222222222222222
E01002591,0.2361111111111111
E01002592,0.0
E01002593,0.0
E01002594,0.2777777777777778
E01002595,0.3472222222222222
E01002596,0.2638888888888889
E01002601,0.375
E01002602,0.4027777777777778
E01002603,0.20833333333333334
E01002604,0.25
E01002605,0.0
E01002606,0.013888888888888888
E01002607,0.0
E01002608,0.0
E01002609,0.027777777777777776
E01002610,0.3333333333333333
E01002611,0.0
E01002612,0.0
E01002613,0.041666666666666664
E01002614,0.18055555555555555
E01002615,0.027777777777777776
E01002616,0.3611111111111111
E01002619,0.0
E01002620,0.0
E01002621,0.375
E01002622,0.0
E01002623,0.09722222222222222
E01002624,0.0
E01002626,0.2916666666666667
E01002628,0.0
E01002629,0.0
E01002630,0.4027777777777778
E01002631,0.1388888888888889
E01002633,0.0
E01002634,0.0
E01002635,0.4305555555555556
E01002636,0.013888888888888888
E01002637,0.0
E01002638,0.1111111111111111
E01002640,0.027777777777777776
E01002641,0.2916666666666667
E01002643,0.027777777777777776
E01002646,0.4444444444444444
E01002649,0.0
E01002650,0.125
E01002652,0.0
E01002653,0.3055555555555556
E01002654,0.2916666666666667
E01002655,0.375
E01002657,0.013888888888888888
E01002659,0.375
E01002662,0.0
E01002663,0.0
E01002665,0.125
E01002666,0.1388888888888889
E01002667,0.2777777777777778
E01002668,0.2777777777777778
E01002670,0.3194444444444444
E01002671,0.3472222222222222
E01002672,0.3472222222222222
E01002675,0.3888888888888889
E01002676,0.3611111111111111
E01002677,0.0
E01002678,0.3472222222222222
E01002679,0.3611111111111111
E01002680,0.3611111111111111
E01002681,0.0
E01002682,0.0
E01002686,0.0
E01002687,0.3055555555555556
E01002691,0.027777777777777776
E01002692,0.0
E01002693,0.0
E01002694,0.3611111111111111
E01002695,0.0
E01002696,0.0
E01002697,0.0
E01002700,0.3888888888888889
E01002704,0.0
E01002706,0.013888888888888888
E01002707,0.0
E01002708,0.0
E01002710,0.0
E01002711,0.0
E01002712,0.0
E01002713,0.0
E01002714,0.0
E01002716,0.0
E01002717,0.041666666666666664
E01002718,0.25
E01002719,0.041666666666666664
E01002720,0.0
E01002723,0.375
E01002724,0.0
E01002726,0.0
E01002727,0.0
E01002728,0.0
E01002730,0.0
E01002732,0.0
E01002734,0.0
E01002735,0.2222222222222222
E01002738,0.0
E01002741,0.05555555555555555
E01002743,0.027777777777777776
E01002745,0.06944444444444445
E01002747,0.013888888888888888
E01002748,0.125
E01002749,0.013888888888888888
E01002752,0.1111111111111111
E01002756,0.2916666666666667
E01002758,0.0
E01002759,0.1111111111111111
E01002762,0.013888888888888888
E01002763,0.0
E01002764,0.0
E01002765,0.0
E01002766,0.06944444444444445
E01002767,0.013888888888888888
E01002768,0.0
E01002770,0.0
E01002771,0.0
E01002772,0.013888888888888888
E01002773,0.3611111111111111
E01002774,0.0
E01002775,0.2222222222222222
E01002776,0.08333333333333333
E01002778,0.041666666666666664
E01002779,0.0
E01002780,0.0
E01002781,0.3611111111111111
E01002782,0.2638888888888889
E01002784,0.013888888888888888
E01002785,0.0
E01002786,0.0
E01002788,0.3611111111111111
E01002789,0.0
E01002790,0.0
E01002791,0.0
E01002793,0.0
E01002794,0.0
E01002795,0.0
E01002796,0.375
E01002797,0.027777777777777776
E01002798,0.0
E01002801,0.0
E01002804,0.027777777777777776
E01002805,0.19444444444444445
E01002807,0.0
E01002808,0.027777777777777776
E01002810,0.06944444444444445
E01002811,0.2777777777777778
E01002814,0.0
E01002815,0.0
E01002817,0.0
E01002818,0.0
E01002819,0.0
E01002821,0.0
E01002825,0.0
E01002826,0.0
E01002827,0.0
E01002830,0.013888888888888888
E01002831,0.0
E01002833,0.0
E01002835,0.0
E01002837,0.2777777777777778
E01002839,0.0
E01002840,0.0
E01002843,0.0
E01002844,0.0
E01002845,0.0
E01002846,0.0
E01002847,0.0
E01002849,0.0
E01002850,0.041666666666666664
E01002851,0.0
E01002852,0.0
E01002854,0.027777777777777776
E01002858,0.3333333333333333
E01002859,0.0
E01002861,0.06944444444444445
E01002862,0.3611111111111111
E01002863,0.06944444444444445
E01002864,0.013888888888888888
E01002866,0.3055555555555556
E01002867,0.2777777777777778
E01002868,0.0
E01002869,0.0
E01002870,0.027777777777777776
E01002873,0.0
E01002874,0.08333333333333333
E01002877,0.06944444444444445
E01002878,0.0
E01002880,0.0
E01002882,0.16666666666666666
E01002883,0.0
E01002884,0.0
E01002885,0.0
E01002886,0.0
E01002887,0.3055555555555556
E01002891,0.0
E01002894,0.0
E01002896,0.05555555555555555
E01002897,0.09722222222222222
E01002898,0.3055555555555556
E01002899,0.0
E01002900,0.3055555555555556
E01002901,0.0
E01002902,0.0
E01002903,0.0
E01002905,0.0
E01002906,0.027777777777777776
E01002908,0.05555555555555555
E01002909,0.0
E01002910,0.013888888888888888
E01002911,0.0
E01002912,0.0
E01002913,0.0
E01002914,0.2916666666666667
E01002915,0.3333333333333333
E01002916,0.0
E01002918,0.4444444444444444
E01002919,0.0
E01002920,0.3888888888888889
E01002921,0.013888888888888888
E01002922,0.4583333333333333
E01002926,0.3611111111111111
E01002928,0.027777777777777776
E01002929,0.25
E01002930,0.0
E01002931,0.0
E01002932,0.0
E01002935,0.0
E01002938,0.3055555555555556
E01002940,0.027777777777777776
E01002941,0.027777777777777776
E01002946,0.027777777777777776
E01002947,0.027777777777777776
E01002948,0.041666666666666664
E01002949,0.05555555555555555
E01002950,0.18055555555555555
E01002951,0.05555555555555555
E01002952,0.1111111111111111
E01002953,0.06944444444444445
E01002954,0.0
E01002955,0.0
E01002956,0.0
E01002957,0.027777777777777776
E01002959,0.19444444444444445
E01002960,0.041666666666666664
E01002961,0.09722222222222222
E01002964,0.0
E01002965,0.0
E01002966,0.3611111111111111
E01002967,0.027777777777777776
E01002968,0.0
E01002969,0.0
E01002970,0.041666666666666664
E01002971,0.041666666666666664
E01002972,0.0
E01002973,0.0
E01002974,0.013888888888888888
E01002975,0.3333333333333333
E01002978,0.0
E01002981,0.3611111111111111
E01002982,0.027777777777777776
E01002983,0.06944444444444445
E01002984,0.0
E01002987,0.0
E01002988,0.4166666666666667
E01002990,0.013888888888888888
E01002991,0.4583333333333333
E01002993,0.05555555555555555
E01002994,0.09722222222222222
E01002995,0.06944444444444445
E01002996,0.0
E01002997,0.06944444444444445
E01002998,0.3611111111111111
E01002999,0.0
E01003000,0.375
E01003001,0.1527777777777778
E01003002,0.013888888888888888
E01003005,0.3888888888888889
E01003006,0.1388888888888889
E01003008,0.2916666666666667
E01003009,0.3194444444444444
E01003010,0.09722222222222222
E01003011,0.19444444444444445
E01003013,0.0
E01003014,0.0
E01003016,0.0
E01003018,0.0
E01003019,0.0
E01003020,0.0
E01003023,0.0
E01003024,0.0
E01003026,0.013888888888888888
E01003030,0.0
E01003031,0.3611111111111111
E01003032,0.0
E01003034,0.013888888888888888
E01003035,0.013888888888888888
E01003037,0.0
E01003039,0.041666666666666664
E01003040,0.027777777777777776
E01003041,0.0
E01003042,0.0
E01003043,0.375
E01003044,0.4305555555555556
E01003046,0.4305555555555556
E01003047,0.0
E01003048,0.4166666666666667
E01003051,0.0
E01003052,0.3888888888888889
E01003053,0.0
E01003054,0.0
E01003057,0.0
E01003060,0.0
E01003061,0.0
E01003062,0.20833333333333334
E01003064,0.1111111111111111
E01003067,0.027777777777777776
E01003068,0.3472222222222222
E01003069,0.0
E01003072,0.0
E01003074,0.0
E01003076,0.0
E01003077,0.0
E01003078,0.3194444444444444
E01003079,0.08333333333333333
E01003081,0.0
E01003082,0.027777777777777776
E01003083,0.027777777777777776
E01003084,0.013888888888888888
E01003086,0.027777777777777776
E01003087,0.0
E01003089,0.0
E01003090,0.0
E01003091,0.027777777777777776
E01003096,0.0
E01003097,0.0
E01003099,0.0
E01003100,0.0
E01003101,0.0
E01003102,0.0
E01003104,0.0
E01003105,0.3194444444444444
E01003106,0.0
E01003107,0.375
E01003108,0.0
E01003110,0.0
E01003112,0.3055555555555556
E01003115,0.0
E01003117,0.0
E01003118,0.0
E01003119,0.013888888888888888
E01003120,0.0
E01003121,0.0
E01003125,0.0
E01003126,0.0
E01003127,0.0
E01003128,0.0
E01003131,0.0
E01003134,0.5
E01003137,0.0
E01003139,0.0
E01003141,0.013888888888888888
E01003144,0.0
E01003145,0.0
E01003146,0.0
E01003147,0.0
E01003150,0.0
E01003151,0.06944444444444445
E01003152,0.027777777777777776
E01003153,0.0
E01003154,0.027777777777777776
E01003156,0.3611111111111111
E01003159,0.0
E01003160,0.3194444444444444
E01003162,0.0
E01003163,0.3333333333333333
E01003164,0.0
E01003165,0.041666666666666664
E01003166,0.0
E01003167,0.3888888888888889
E01003169,0.0
E01003172,0.0
E01003175,0.3472222222222222
E01003176,0.0
E01003177,0.0
E01003179,0.0
E01003180,0.0
E01003181,0.0
E01003183,0.0
E01003185,0.027777777777777776
E01003186,0.0
E01003190,0.2222222222222222
E01003191,0.2916666666666667
E01003192,0.2222222222222222
E01003193,0.25
E01003194,0.18055555555555555
E01003195,0.2916666666666667
E01003198,0.041666666666666664
E01003199,0.0
E01003200,0.0
E01003202,0.0
E01003203,0.0
E01003207,0.0
E01003209,0.0
E01003210,0.0
E01003211,0.013888888888888888
E01003212,0.027777777777777776
E01003213,0.2916666666666667
E01003214,0.0
E01003215,0.0
E01003217,0.013888888888888888
E01003218,0.3888888888888889
E01003219,0.3472222222222222
E01003220,0.05555555555555555
E01003221,0.0
E01003223,0.0
E01003224,0.027777777777777776
E01003226,0.06944444444444445
E01003227,0.041666666666666664
E01003229,0.0
E01003231,0.013888888888888888
E01003232,0.027777777777777776
E01003233,0.3194444444444444
E01003235,0.05555555555555555
E01003236,0.09722222222222222
E01003237,0.0
E01003238,0.25
E01003239,0.041666666666666664
E01003240,0.0
E01003241,0.0
E01003243,0.0
E01003244,0.013888888888888888
E01003245,0.3055555555555556
E01003247,0.013888888888888888
E01003248,0.0
E01003249,0.1388888888888889
E01003251,0.0
E01003253,0.0
E01003254,0.3055555555555556
E01003255,0.0
E01003256,0.0
E01003257,0.0
E01003258,0.041666666666666664
E01003259,0.013888888888888888
E01003260,0.3194444444444444
E01003261,0.3472222222222222
E01003263,0.013888888888888888
E01003264,0.013888888888888888
E01003265,0.0
E01003266,0.013888888888888888
E01003268,0.2361111111111111
E01003269,0.4166666666666667
E01003270,0.3472222222222222
E01003272,0.0
E01003273,0.2777777777777778
E01003274,0.2777777777777778
E01003276,0.2916666666666667
E01003278,0.0
E01003279,0.2777777777777778
E01003280,0.18055555555555555
E01003281,0.3472222222222222
E01003282,0.0
E01003284,0.3611111111111111
E01003285,0.2222222222222222
E01003286,0.0
E01003288,0.0
E01003290,0.2222222222222222
E01003291,0.0
E01003292,0.25
E01003295,0.013888888888888888
E01003298,0.2777777777777778
E01003299,0.0
E01003301,0.16666666666666666
E01003302,0.0
E01003303,0.0
E01003304,0.0
E01003305,0.0
E01003307,0.18055555555555555
E01003308,0.0
E01003309,0.20833333333333334
E01003310,0.20833333333333334
E01003311,0.18055555555555555
E01003313,0.18055555555555555
E01003318,0.0
E01003319,0.013888888888888888
E01003320,0.3055555555555556
E01003321,0.0
E01003322,0.0
E01003325,0.0
E01003326,0.3611111111111111
E01003327,0.16666666666666666
E01003328,0.1527777777777778
E01003330,0.0
E01003331,0.2916666666666667
E01003332,0.3611111111111111
E01003333,0.2777777777777778
E01003334,0.0
E01003336,0.013888888888888888
E01003337,0.0
E01003339,0.0
E01003340,0.0
E01003342,0.0
E01003344,0.3194444444444444
E01003346,0.2916666666666667
E01003347,0.3055555555555556
E01003348,0.013888888888888888
E01003350,0.3333333333333333
E01003351,0.2638888888888889
E01003352,0.3333333333333333
E01003354,0.2222222222222222
E01003355,0.0
E01003356,0.027777777777777776
E01003358,0.0
E01003359,0.0
E01003360,0.0
E01003361,0.19444444444444445
E01003363,0.3194444444444444
E01003364,0.2916666666666667
E01003366,0.3055555555555556
E01003370,0.0
E01003374,0.0
E01003375,0.041666666666666664
E01003376,0.3333333333333333
E01003377,0.2777777777777778
E01003378,0.3333333333333333
E01003379,0.3888888888888889
E01003380,0.2361111111111111
E01003382,0.3194444444444444
E01003383,0.0
E01003384,0.25
E01003386,0.3472222222222222
E01003387,0.3333333333333333
E01003388,0.3333333333333333
E01003389,0.0
E01003390,0.0
E01003392,0.0
E01003393,0.0
E01003394,0.3333333333333333
E01003399,0.013888888888888888
E01003400,0.0
E01003401,0.013888888888888888
E01003402,0.0
E01003404,0.013888888888888888
E01003410,0.3055555555555556
E01003411,0.3611111111111111
E01003412,0.3055555555555556
E01003413,0.0
E01003414,0.3194444444444444
E01003415,0.0
E01003416,0.041666666666666664
E01003417,0.05555555555555555
E01003421,0.3194444444444444
E01003422,0.3333333333333333
E01003423,0.2222222222222222
E01003426,0.041666666666666664
E01003427,0.0
E01003428,0.2916666666666667
E01003430,0.2916666666666667
E01003431,0.2638888888888889
E01003432,0.25
E01003433,0.0
E01003435,0.0
E01003436,0.20833333333333334
E01003437,0.0
E01003438,0.027777777777777776
E01003439,0.013888888888888888
E01003440,0.041666666666666664
E01003441,0.013888888888888888
E01003444,0.4027777777777778
E01003445,0.027777777777777776
E01003446,0.0
E01003447,0.027777777777777776
E01003448,0.2361111111111111
E01003449,0.027777777777777776
E01003451,0.041666666666666664
E01003452,0.027777777777777776
E01003454,0.375
E01003456,0.0
E01003458,0.3888888888888889
E01003459,0.3611111111111111
E01003460,0.0
E01003461,0.013888888888888888
E01003462,0.4166666666666667
E01003463,0.4166666666666667
E01003464,0.18055555555555555
E01003467,0.3055555555555556
E01003469,0.0
E01003470,0.013888888888888888
E01003471,0.3194444444444444
E01003478,0.0
E01003480,0.0
E01003481,0.1388888888888889
E01003483,0.09722222222222222
E01003485,0.0
E01003486,0.0
E01003488,0.0
E01003491,0.2222222222222222
E01003497,0.0
E01003498,0.0
E01003499,0.0
E01003500,0.16666666666666666
E01003501,0.0
E01003502,0.0
E01003503,0.0
E01003506,0.0
E01003507,0.2638888888888889
E01003509,0.2361111111111111
E01003512,0.013888888888888888
E01003513,0.5138888888888888
E01003515,0.0
E01003516,0.0
E01003517,0.20833333333333334
E01003518,0.08333333333333333
E01003520,0.0
E01003521,0.0
E01003523,0.0
E01003525,0.0
E01003528,0.3055555555555556
E01003529,0.0
E01003530,0.3055555555555556
E01003531,0.0
E01003532,0.2777777777777778
E01003533,0.027777777777777776
E01003535,0.18055555555555555
E01003537,0.013888888888888888
E01003538,0.0
E01003539,0.19444444444444445
E01003540,0.0
E01003541,0.20833333333333334
E01003542,0.041666666666666664
E01003543,0.19444444444444445
E01003544,0.18055555555555555
E01003545,0.4583333333333333
E01003549,0.4166666666666667
E01003550,0.19444444444444445
E01003551,0.0
E01003553,0.0
E01003555,0.0
E01003556,0.0
E01003558,0.0
E01003559,0.0
E01003561,0.3333333333333333
E01003562,0.3472222222222222
E01003564,0.3472222222222222
E01003565,0.0
E01003566,0.0
E01003567,0.20833333333333334
E01003569,0.0
E01003570,0.18055555555555555
E01003571,0.2361111111111111
E01003572,0.3611111111111111
E01003573,0.20833333333333334
E01003574,0.0
E01003575,0.2916666666666667
E01003576,0.0
E01003578,0.0
E01003583,0.2916666666666667
E01003586,0.0
E01003587,0.0
E01003589,0.013888888888888888
E01003590,0.05555555555555555
E01003591,0.0
E01003593,0.013888888888888888
E01003594,0.2777777777777778
