lsoa,alightings,boardings,total_activity,exact_direction_zero
E01002533,39.80681,30.07829,69.8851,False
E01002534,23.53849,28.571699999999996,52.110189999999996,False
E01002535,1525.10553,1590.24011,3115.34564,False
E01002536,25.900319999999997,37.34883,63.24915,False
E01002537,205.08397,377.48922,582.57319,False
E01002538,126.55145,119.78998,246.34143,False
E01002539,93.27361,45.05672,138.33033,False
E01002540,116.34582,50.60331,166.94913,False
E01002541,449.47197,307.45254,756.92451,False
E01002542,394.59745,77.04956,471.64700999999997,False
E01002543,146.95893,79.80527,226.76420000000002,False
E01002546,424.91395,138.72323,563.63718,False
E01002548,145.04737,172.82205,317.86942,False
E01002549,486.84668,100.90516,587.75184,False
E01002551,17.638759999999998,7.0176099999999995,24.656369999999995,False
E01002552,177.41523,60.99652,238.41175,False
E01002553,451.31272,212.24764,663.56036,False
E01002555,472.20973,201.86396,674.0736899999999,False
E01002557,1084.34834,443.2812,1527.62954,False
E01002558,1192.99255,556.25541,1749.24796,False
E01002559,290.94653999999997,241.57595,532.52249,False
E01002560,85.753,46.7849,132.5379,False
E01002562,236.08001,281.57526,517.65527,False
E01002563,651.0293,961.31551,1612.34481,False
E01002564,319.35002000000003,201.94722,521.29724,False
E01002565,1960.83148,1133.36173,3094.1932100000004,False
E01002569,354.05221,171.50342,525.5556300000001,False
E01002570,1122.46837,1858.99816,2981.46653,False
E01002571,179.32786,73.14365000000001,252.47151,False
E01002572,415.05854,271.75444,686.8129799999999,False
E01002573,996.21689,570.77586,1566.99275,False
E01002575,663.80174,655.68986,1319.4915999999998,False
E01002576,496.57113,194.52524,691.09637,False
E01002578,549.69845,309.59446,859.29291,False
E01002579,32.60666,11.26408,43.87074,False
E01002581,294.95925,396.58242,691.5416700000001,False
E01002583,2209.98672,1234.55812,3444.5448399999996,False
E01002584,1817.2954,1445.77067,3263.06607,False
E01002585,655.2496,549.64924,1204.8988399999998,False
E01002587,1163.9469199999999,665.01987,1828.96679,False
E01002588,630.19056,701.01708,1331.20764,False
E01002589,427.72937,390.62977,818.35914,False
E01002590,285.93318,132.55056,418.48374,False
E01002591,152.13182,55.81474,207.94656,False
E01002592,1503.39956,1620.66832,3124.06788,False
E01002593,4500.29876,3333.2644,7833.56316,False
E01002594,187.49736,75.60424,263.10159999999996,False
E01002595,195.06241,120.5236,315.58601,False
E01002596,258.2384,132.66172,390.90012,False
E01002598,27.25496,127.88369,155.13865,False
E01002601,159.21865,78.43884,237.65749,False
E01002602,89.77498,44.6148,134.38978,False
E01002603,223.35808,119.71714,343.07522,False
E01002604,152.6408,64.30921,216.95001000000002,False
E01002605,744.50881,443.65882,1188.16763,False
E01002606,390.47872,201.77035,592.2490700000001,False
E01002607,1630.94382,916.59206,2547.53588,False
E01002608,1071.7179099999998,602.44088,1674.15879,False
E01002609,202.07908,122.55959,324.63867,False
E01002610,92.3972,51.66689,144.06409,False
E01002611,350.69757,260.4205,611.11807,False
E01002612,3930.05866,4294.73987,8224.79853,False
E01002613,45.197829999999996,148.90973,194.10755999999998,False
E01002614,1161.55173,920.79567,2082.3473999999997,False
E01002615,656.4251899999999,260.25536999999997,916.6805599999999,False
E01002616,808.11814,168.38451,976.50265,False
E01002617,24.61168,41.77569,66.38737,False
E01002618,55.33217,28.80096,84.13313,False
E01002619,1905.25484,895.74496,2800.9998,False
E01002620,648.03999,361.79164000000003,1009.83163,False
E01002621,366.3923,122.71924,489.11154,False
E01002622,1333.34774,1206.35718,2539.70492,False
E01002623,569.27514,418.17351,987.44865,False
E01002624,5276.52768,5407.03784,10683.56552,False
E01002626,313.55593,150.27753,463.83346,False
E01002628,1514.57981,919.70059,2434.2804,False
E01002629,1500.02111,1045.63869,2545.6598,False
E01002630,133.3319,50.065,183.3969,False
E01002631,459.43372,267.86800999999997,727.3017299999999,False
E01002633,1108.61119,1099.89495,2208.5061400000004,False
E01002634,612.90198,259.94276,872.84474,False
E01002635,66.85167,40.97694,107.82861,False
E01002636,364.94248,161.79512,526.7375999999999,False
E01002637,1502.5629,1280.88264,2783.4455399999997,False
E01002638,483.68467,262.10968,745.79435,False
E01002639,2.49418,15.54599,18.04017,False
E01002640,250.82984,200.72998,451.55982,False
E01002641,349.84053,547.54701,897.38754,False
E01002643,676.83511,493.02243999999996,1169.85755,False
E01002646,99.56347,71.88832,171.45179,False
E01002649,844.09049,557.25298,1401.34347,False
E01002650,671.00667,434.75363,1105.7603,False
E01002652,796.42853,538.85338,1335.2819100000002,False
E01002653,250.59762999999998,131.05928,381.65691,False
E01002654,245.04042,71.93988999999999,316.98031000000003,False
E01002655,104.17974,51.58676,155.7665,False
E01002657,347.06423,184.9935,532.05773,False
E01002659,117.28325,58.0291,175.31234999999998,False
E01002660,1.7896999999999994,1.087679999999999,2.8773799999999987,False
E01002662,1139.15434,3841.54574,4980.7000800000005,False
E01002663,712.06692,433.91078999999996,1145.97771,False
E01002665,1068.73883,696.37802,1765.1168499999999,False
E01002666,293.2283,114.15753,407.38583,False
E01002667,426.45471,271.07115,697.52586,False
E01002668,585.0863899999999,435.52224,1020.60863,False
E01002669,53.0659,28.834889999999998,81.90079,False
E01002670,712.63051,515.9291,1228.5596099999998,False
E01002671,165.97558,44.2889,210.26448,False
E01002672,479.9634,229.20204,709.16544,False
E01002673,4.50596,1.11578,5.62174,False
E01002674,66.87265,27.84031,94.71296,False
E01002675,190.8451,103.11401,293.95911,False
E01002676,207.03374,229.1128,436.14653999999996,False
E01002677,2110.8707,1382.0973,3492.968,False
E01002678,300.03531,265.25891,565.29422,False
E01002679,268.30397,184.35523,452.6592,False
E01002680,167.48099,122.07012,289.55111,False
E01002681,1375.88598,1099.0976,2474.98358,False
E01002682,920.49938,765.20166,1685.70104,False
E01002686,898.02916,707.33267,1605.36183,False
E01002687,112.39263,46.269389999999994,158.66201999999998,False
E01002691,144.58748,177.10492,321.6924,False
E01002692,1730.09071,2176.15228,3906.2429899999997,False
E01002693,1282.91355,1968.31266,3251.22621,False
E01002694,78.88929,50.99165,129.88094,False
E01002695,549.14779,559.48078,1108.6285699999999,False
E01002696,1079.45858,1292.08684,2371.54542,False
E01002697,1450.1051,1268.82492,2718.93002,False
E01002698,117.74829,31.39755,149.14584,False
E01002700,80.10607,74.29793000000001,154.404,False
E01002703,77.63427,3.06803,80.7023,False
E01002704,8223.2711,7111.61015,15334.88125,False
E01002706,488.19823,557.73357,1045.9318,False
E01002707,2081.38739,1496.35598,3577.74337,False
E01002708,825.20313,316.89341,1142.09654,False
E01002710,1230.63902,1178.38446,2409.02348,False
E01002711,1296.9313,890.06271,2186.99401,False
E01002712,901.33688,795.9977,1697.33458,False
E01002713,1050.98471,569.22258,1620.2072899999998,False
E01002714,882.64734,801.6402,1684.28754,False
E01002716,3043.68464,1528.78485,4572.4694899999995,False
E01002717,150.59915,76.61208,227.21123,False
E01002718,217.00838,78.33094,295.33932,False
E01002719,141.59878999999998,249.31635,390.91513999999995,False
E01002720,846.76831,853.45289,1700.2212,False
E01002723,100.25282,131.71212,231.96494,False
E01002724,2936.58399,2929.76305,5866.347040000001,False
E01002726,2335.73083,2650.45752,4986.18835,False
E01002727,2052.72885,1313.00126,3365.73011,False
E01002728,426.94683,335.87119,762.8180199999999,False
E01002730,1534.8258700000001,1908.64051,3443.46638,False
E01002732,521.34078,801.31039,1322.65117,False
E01002734,8813.52298,7257.21301,16070.735990000001,False
E01002735,4826.65287,8639.20732,13465.86019,False
E01002738,1496.77282,924.63938,2421.4121999999998,False
E01002741,446.07138,267.78042999999997,713.8518099999999,False
E01002743,509.27864,416.88997,926.16861,False
E01002745,211.75383,225.40669,437.16052,False
E01002747,718.8739,518.28782,1237.16172,False
E01002748,693.93121,87.73008,781.66129,False
E01002749,650.62868,472.73289,1123.36157,False
E01002752,202.78443,118.8275,321.61193,False
E01002754,51.57308,13.77449,65.34756999999999,False
E01002756,721.52607,136.29558,857.82165,False
E01002758,1623.75234,995.24601,2618.99835,False
E01002759,83.33708,110.87544,194.21251999999998,False
E01002762,459.3431,778.1917,1237.5348,False
E01002763,2090.93033,1273.69857,3364.6289,False
E01002764,1451.4199800000001,679.58003,2131.00001,False
E01002765,1880.3728999999998,1344.61274,3224.98564,False
E01002766,136.44818,247.39522,383.8434,False
E01002767,811.01784,353.83283,1164.85067,False
E01002768,449.16092,328.06481,777.22573,False
E01002770,8983.08004,8423.93676,17407.0168,False
E01002771,595.86732,486.93633,1082.8036499999998,False
E01002772,608.04704,896.93395,1504.98099,False
E01002773,84.94005,71.80616,156.74621000000002,False
E01002774,1696.98671,1082.48957,2779.47628,False
E01002775,151.81649000000002,107.9184,259.73489,False
E01002776,560.19634,223.70616,783.9024999999999,False
E01002778,99.45040999999999,180.22862,279.67903,False
E01002779,3795.89788,2535.40862,6331.306500000001,False
E01002780,605.8182,289.62525999999997,895.44346,False
E01002781,204.27178,94.73304,299.00482,False
E01002782,133.46455,46.25076,179.71531,False
E01002784,238.51013,93.85075,332.36088,False
E01002785,767.8238,701.50861,1469.33241,False
E01002786,4356.3730399999995,3480.99463,7837.36767,False
E01002788,162.45320999999998,156.9078,319.36100999999996,False
E01002789,723.98252,520.75757,1244.74009,False
E01002790,824.33335,1567.9739299999999,2392.30728,False
E01002791,4316.90064,2501.34244,6818.24308,False
E01002793,2972.16592,2314.10397,5286.26989,False
E01002794,10117.69447,13399.63953,23517.334000000003,False
E01002795,2309.41499,3330.60072,5640.01571,False
E01002796,65.27659,42.34502,107.62161,False
E01002797,424.25672000000003,263.66663,687.92335,False
E01002798,539.6263,424.08585999999997,963.71216,False
E01002801,835.0655399999999,863.22939,1698.29493,False
E01002804,857.6393,249.24101,1106.88031,False
E01002805,1083.94753,773.83934,1857.78687,False
E01002807,398.23548999999997,353.54925000000003,751.78474,False
E01002808,322.34432,184.18113,506.52545,False
E01002810,190.96327,388.6068,579.57007,False
E01002811,693.37766,394.84408,1088.22174,False
E01002814,441.94151,826.62155,1268.56306,False
E01002815,253.93592,268.60641,522.54233,False
E01002817,1372.54505,2181.37874,3553.92379,False
E01002818,1058.90771,1678.7317600000001,2737.63947,False
E01002819,472.24242,1737.28061,2209.52303,False
E01002821,4134.45887,4948.38222,9082.841090000002,False
E01002823,1.20067,0.38347999999999965,1.5841499999999995,False
E01002825,2275.2508900000003,2810.58493,5085.83582,False
E01002826,2357.20318,3901.68518,6258.88836,False
E01002827,3427.59028,2372.93396,5800.52424,False
E01002830,177.87589,190.10175,367.97764,False
E01002831,1935.31557,2122.65814,4057.97371,False
E01002832,16.153209999999998,84.22457,100.37778,False
E01002833,748.51471,1638.38766,2386.9023700000002,False
E01002835,964.25987,891.4673,1855.7271700000001,False
E01002837,69.20792,81.95742,151.16534000000001,False
E01002839,77.54645,214.16513,291.71158,False
E01002840,722.82284,660.10032,1382.92316,False
E01002843,517.81881,570.14282,1087.96163,False
E01002844,824.42431,1127.16643,1951.59074,False
E01002845,1659.51727,1708.14475,3367.6620199999998,False
E01002846,595.57844,206.00415,801.58259,False
E01002847,535.99189,246.19751,782.1894,False
E01002849,1298.62934,1507.53155,2806.16089,False
E01002850,190.1298,40.04785,230.17764999999997,False
E01002851,212.59441999999999,260.91764,473.51206,False
E01002852,3174.2663900000002,2215.08555,5389.3519400000005,False
E01002854,393.09478,136.75188,529.84666,False
E01002857,76.33126,28.73831,105.06957,False
E01002858,79.24174,70.76086,150.00259999999997,False
E01002859,1922.83619,680.56884,2603.40503,False
E01002861,130.96204,329.21358,460.17562,False
E01002862,47.71712,82.14649,129.86361,False
E01002863,91.55144,99.74665,191.29809,False
E01002864,748.87588,480.13862,1229.0145,False
E01002866,271.07306,137.15633,408.22938999999997,False
E01002867,291.20977,208.66633,499.87609999999995,False
E01002868,500.11088,510.99622999999997,1011.1071099999999,False
E01002869,373.97981,384.41433,758.39414,False
E01002870,434.17168,368.07958,802.25126,False
E01002873,626.27087,566.17967,1192.4505399999998,False
E01002874,372.40026,118.96611,491.36637,False
E01002875,10.580409999999999,6.645359999999999,17.225769999999997,False
E01002877,115.04903999999999,222.08641,337.13545,False
E01002878,763.05135,367.36793,1130.41928,False
E01002880,491.853,311.30059,803.15359,False
E01002882,92.27137,85.93761,178.20898,False
E01002883,1319.06667,1414.58155,2733.64822,False
E01002884,1308.49912,2398.12425,3706.62337,False
E01002885,214.41037,326.33868,540.74905,False
E01002886,1137.99219,979.89518,2117.88737,False
E01002887,121.20751,375.3181,496.52561000000003,False
E01002891,435.89958,637.3745799999999,1073.27416,False
E01002892,3.30198,143.61217,146.91414999999998,False
E01002893,18.68387,36.482389999999995,55.166259999999994,False
E01002894,1083.14675,809.24226,1892.38901,False
E01002896,565.26478,245.79152,811.0563,False
E01002897,141.35495,426.48531,567.8402600000001,False
E01002898,118.54200999999999,155.51254,274.05455,False
E01002899,853.5117,1032.79499,1886.3066900000001,False
E01002900,89.57405,225.35522,314.92927,False
E01002901,965.05234,1167.2382,2132.29054,False
E01002902,3165.93518,5067.44123,8233.37641,False
E01002903,640.40857,1253.8371300000001,1894.2457000000002,False
E01002905,820.55669,616.10661,1436.6633000000002,False
E01002906,709.50188,642.91118,1352.4130599999999,False
E01002908,257.72301,130.56334999999999,388.28635999999995,False
E01002909,552.38231,458.77623,1011.1585399999999,False
E01002910,197.50280999999998,271.23051,468.73331999999994,False
E01002911,1123.01836,1650.14802,2773.16638,False
E01002912,1305.58089,1860.72652,3166.30741,False
E01002913,1605.20971,1035.32642,2640.5361300000004,False
E01002914,419.0243,677.35111,1096.3754099999999,False
E01002915,123.0316,51.97435,175.00594999999998,False
E01002916,925.03155,551.04824,1476.07979,False
E01002918,44.50749,41.4156,85.92309,False
E01002919,1756.3943,1037.04353,2793.43783,False
E01002920,166.57173,99.28762,265.85935,False
E01002921,567.39764,249.11856,816.5162,False
E01002922,144.55605,65.23648,209.79253,False
E01002926,265.76305,155.39036,421.15341,False
E01002927,0.25318999999999997,0.1106,0.36378999999999995,False
E01002928,369.98955,240.90994999999998,610.8995,False
E01002929,57.07544,94.08002,151.15546,False
E01002930,682.90729,1261.78505,1944.69234,False
E01002931,1631.11246,1204.27367,2835.38613,False
E01002932,282.56576,268.11406,550.6798200000001,False
E01002933,3.6630499999999997,0.9977199999999999,4.660769999999999,False
E01002935,759.25727,460.10899,1219.36626,False
E01002938,162.10411,121.43743,283.54154,False
E01002939,54.14278,15.98747,70.13025,False
E01002940,445.36264,232.28198,677.64462,False
E01002941,876.42441,433.73773,1310.16214,False
E01002942,34.24549,6.995889999999999,41.24137999999999,False
E01002943,25.1549,3.80385,28.958750000000002,False
E01002945,98.14705000000001,1.9360499999999998,100.0831,False
E01002946,255.35284,133.16081,388.51365,False
E01002947,200.9934,108.84866,309.84206,False
E01002948,343.91272,295.81967000000003,639.73239,False
E01002949,293.01021,149.72339,442.73359999999997,False
E01002950,122.3081,34.23811,156.54621,False
E01002951,180.97095,97.72676,278.69771,False
E01002952,183.41078,190.82487,374.23564999999996,False
E01002953,258.4659,221.04705,479.51295,False
E01002954,1971.47161,1570.02367,3541.49528,False
E01002955,480.00132,302.20053,782.20185,False
E01002956,461.34207999999995,315.75844,777.10052,False
E01002957,395.63813,123.37401,519.01214,False
E01002959,112.43418,65.1748,177.60898,False
E01002960,326.80089,162.92992,489.73081,False
E01002961,215.39481,106.9028,322.29761,False
E01002963,29.72713,64.33581,94.06294,False
E01002964,3318.1035,267.22821,3585.3317100000004,False
E01002965,880.59892,940.4046,1821.00352,False
E01002966,225.35925,137.81329,363.17254,False
E01002967,286.02894,254.24057,540.26951,False
E01002968,9399.26697,16091.98871,25491.255680000002,False
E01002969,468.15578999999997,170.19266,638.34845,False
E01002970,304.58166,195.82285,500.40450999999996,False
E01002971,171.83183,378.30483,550.13666,False
E01002972,315.78359,343.25131,659.0349,False
E01002973,687.27322,229.35459,916.6278100000001,False
E01002974,934.08036,619.67385,1553.75421,False
E01002975,476.56094,220.40713,696.96807,False
E01002978,1189.62706,790.8487,1980.47576,False
E01002979,0.20718999999999999,0.77408,0.98127,False
E01002981,70.38092,36.78373,107.16465,False
E01002982,400.44840999999997,277.64846,678.09687,False
E01002983,139.84097,76.97357000000001,216.81454000000002,False
E01002984,2563.22535,2328.16878,4891.394130000001,False
E01002986,3.9210699999999994,4.6,8.521069999999998,False
E01002987,2853.4153,4319.6433,7173.0586,False
E01002988,98.02748,127.16926,225.19673999999998,False
E01002990,398.82481,277.34339,676.1682000000001,False
E01002991,60.59571,44.28992,104.88562999999999,False
E01002993,266.60866,505.44217,772.0508299999999,False
E01002994,434.0099,159.27101,593.28091,False
E01002995,421.06719,241.90752,662.97471,False
E01002996,865.38491,459.18768,1324.57259,False
E01002997,223.31013000000002,118.36979,341.67992000000004,False
E01002998,208.49785,63.07666,271.57451,False
E01002999,547.83701,369.84953,917.6865399999999,False
E01003000,192.24004,186.73447,378.97451,False
E01003001,255.39262,415.9282,671.32082,False
E01003002,743.84496,359.80120999999997,1103.64617,False
E01003005,112.12213,87.86279,199.98492,False
E01003006,537.05962,276.59785999999997,813.65748,False
E01003007,80.01555,24.58097,104.59652,False
E01003008,131.75755,77.10245,208.86,False
E01003009,272.93749,119.07014,392.00763,False
E01003010,380.99383,177.18792,558.18175,False
E01003011,199.47316999999998,102.6561,302.12926999999996,False
E01003013,5544.61726,8576.427959999999,14121.04522,False
E01003014,2149.2539,2372.49019,4521.74409,False
E01003016,303.19366,257.94167,561.1353300000001,False
E01003018,2376.3467,1703.01312,4079.35982,False
E01003019,847.51187,432.62447,1280.13634,False
E01003020,4426.2143399999995,3844.14745,8270.361789999999,False
E01003023,2374.0329500000003,1193.73246,3567.76541,False
E01003024,3798.3514600000003,2109.28312,5907.63458,False
E01003026,156.81729,231.18609999999998,388.00338999999997,False
E01003030,382.43359,417.73313,800.1667199999999,False
E01003031,141.56584,94.13351,235.69935,False
E01003032,7158.68953,9163.45882,16322.14835,False
E01003034,778.00479,461.21579,1239.22058,False
E01003035,147.63845,250.10419,397.74264,False
E01003037,1932.84328,1188.91278,3121.75606,False
E01003039,547.944,326.35883,874.30283,False
E01003040,218.30963,263.5509,481.86053000000004,False
E01003041,603.43346,877.95018,1481.38364,False
E01003042,964.11247,431.14404,1395.2565100000002,False
E01003043,46.04947,35.679320000000004,81.72879,False
E01003044,109.55479,78.43901,187.9938,False
E01003046,123.83186,49.64709,173.47895,False
E01003047,20546.92443,33156.97168,53703.89611,False
E01003048,170.02639,105.40933,275.43572,False
E01003051,929.55507,939.06063,1868.6156999999998,False
E01003052,82.22512,109.7651,191.99022000000002,False
E01003053,358.71812,355.17515,713.89327,False
E01003054,620.0344,613.30415,1233.33855,False
E01003057,2077.89682,1502.23056,3580.12738,False
E01003060,623.69985,489.72804,1113.42789,False
E01003061,4744.91774,5143.25753,9888.17527,False
E01003062,56.64391,1729.45217,1786.09608,False
E01003064,85.04438,106.13383,191.17821,False
E01003066,5.722789999999999,5.662669999999999,11.385459999999998,False
E01003067,552.30073,222.14395,774.4446800000001,False
E01003068,141.22149,80.94284999999999,222.16433999999998,False
E01003069,636.97654,329.49091,966.46745,False
E01003071,14.792319999999998,13.945219999999999,28.737539999999996,False
E01003072,598.30688,358.47955,956.78643,False
E01003074,3205.2094,3179.25093,6384.46033,False
E01003076,3910.09846,4779.91166,8690.010119999999,False
E01003077,1637.06527,1135.8978,2772.96307,False
E01003078,65.70774,55.61743,121.32517,False
E01003079,535.88215,54.91287,590.79502,False
E01003080,10.255679999999998,7.099659999999999,17.355339999999998,False
E01003081,3340.59442,2253.34082,5593.93524,False
E01003082,174.29895,154.93914,329.23809,False
E01003083,527.15187,156.1782,683.33007,False
E01003084,79.19626,204.60171,283.79796999999996,False
E01003085,24.192149999999998,27.001839999999998,51.19399,False
E01003086,219.77659,108.96936,328.74595,False
E01003087,1789.0843,1009.45173,2798.53603,False
E01003089,2477.75814,1402.86811,3880.62625,False
E01003090,1123.75406,1025.4850099999999,2149.2390699999996,False
E01003091,211.22339,157.53903,368.76242,False
E01003096,942.90782,880.08699,1822.9948100000001,False
E01003097,403.8834,228.81068,632.69408,False
E01003099,3973.6632799999998,3687.6002599999997,7661.26354,False
E01003100,596.12862,424.7467,1020.8753199999999,False
E01003101,1486.13752,993.46697,2479.6044899999997,False
E01003102,10785.02372,11507.18506,22292.20878,False
E01003104,678.05461,408.73719,1086.7918,False
E01003105,60.03948,36.74622,96.78569999999999,False
E01003106,1163.30852,730.7784,1894.0869200000002,False
E01003107,128.31297,58.252359999999996,186.56533000000002,False
E01003108,1254.78978,958.44597,2213.23575,False
E01003110,554.60448,462.04893000000004,1016.65341,False
E01003112,166.17173,174.49638,340.66810999999996,False
E01003115,489.42721,403.93576,893.36297,False
E01003116,47.95914,19.32472,67.28386,False
E01003117,4547.49725,3615.98014,8163.47739,False
E01003118,3795.23141,3313.33654,7108.56795,False
E01003119,1072.73598,619.36114,1692.09712,False
E01003120,7456.36238,6052.77622,13509.138599999998,False
E01003121,1160.08336,828.23943,1988.3227900000002,False
E01003125,344.16712,473.89486999999997,818.0619899999999,False
E01003126,1236.53854,1138.47219,2375.01073,False
E01003127,1549.9453,1293.52003,2843.46533,False
E01003128,1868.48726,1189.42997,3057.91723,False
E01003130,18.93825,20.52432,39.46257,False
E01003131,4508.77419,2922.22327,7430.9974600000005,False
E01003133,33.697579999999995,24.44715,58.144729999999996,False
E01003134,78.72718,57.54541,136.27259,False
E01003137,7315.41116,4400.14228,11715.55344,False
E01003139,846.00732,544.91483,1390.92215,False
E01003141,862.90748,421.82985,1284.73733,False
E01003144,993.18898,568.48632,1561.6752999999999,False
E01003145,541.83479,580.63037,1122.46516,False
E01003146,514.41109,663.66723,1178.07832,False
E01003147,998.08876,611.96423,1610.0529900000001,False
E01003148,27.92927,22.83946,50.76873,False
E01003150,7602.45324,6492.94722,14095.40046,False
E01003151,92.63042,35.92389,128.55431,False
E01003152,219.41033,202.60573,422.01606,False
E01003153,418.81678999999997,557.46761,976.2844,False
E01003154,356.99511,161.34855,518.34366,False
E01003156,130.41634,100.25258,230.66891999999999,False
E01003158,26.80845,21.48426,48.29271,False
E01003159,863.95897,338.83540999999997,1202.79438,False
E01003160,308.79449999999997,198.70901,507.50351,False
E01003162,2325.17644,1111.7879,3436.9643400000004,False
E01003163,175.26661000000001,121.62716999999999,296.89378,False
E01003164,3497.43116,2365.08033,5862.51149,False
E01003165,499.69108,226.67919,726.37027,False
E01003166,2992.51462,2443.2129,5435.72752,False
E01003167,141.16347,146.16553,287.32899999999995,False
E01003169,1220.11557,618.6034099999999,1838.7189799999999,False
E01003170,42.9441,29.15841,72.10251,False
E01003172,2034.76988,863.67337,2898.4432500000003,False
E01003174,15.59661,62.567949999999996,78.16456,False
E01003175,93.47796,61.83345,155.31141,False
E01003176,2382.69491,2777.16707,5159.86198,False
E01003177,755.73821,714.83698,1470.57519,False
E01003179,843.78998,301.11862,1144.9086,False
E01003180,1141.24166,501.42254,1642.6642,False
E01003181,1009.00977,833.8866,1842.89637,False
E01003182,52.47254,35.23943,87.71197000000001,False
E01003183,3592.3556200000003,2871.7758400000002,6464.1314600000005,False
E01003185,179.71436,326.1076,505.82196,False
E01003186,2863.23741,2029.88524,4893.12265,False
E01003187,40.05041,23.928279999999997,63.97869,False
E01003189,0.0,25.260209999999997,25.260209999999997,True
E01003190,1253.16187,834.25249,2087.4143599999998,False
E01003191,193.07326,125.78958,318.86284,False
E01003192,291.78396,195.56161,487.34556999999995,False
E01003193,725.00155,706.27079,1431.27234,False
E01003194,213.4065,145.49595,358.90245,False
E01003195,249.67786,130.6174,380.29526,False
E01003196,0.0,81.35137999999999,81.35137999999999,True
E01003198,122.58094,93.17218,215.75312,False
E01003199,1185.50941,1297.74152,2483.25093,False
E01003200,825.40208,932.50887,1757.91095,False
E01003202,1072.50417,1708.65135,2781.1555200000003,False
E01003203,366.02964,221.79306,587.8226999999999,False
E01003207,2046.05191,1859.18167,3905.23358,False
E01003209,481.39112,233.85161,715.2427299999999,False
E01003210,1178.70019,864.88819,2043.5883800000001,False
E01003211,571.82793,391.51164,963.3395700000001,False
E01003212,261.34323,200.42660999999998,461.76984,False
E01003213,92.2664,56.03239,148.29879,False
E01003214,1063.66787,931.66696,1995.33483,False
E01003215,478.77753,344.39353,823.17106,False
E01003217,745.76196,407.79703,1153.55899,False
E01003218,73.47364,42.60163,116.07527,False
E01003219,73.1892,42.484,115.67320000000001,False
E01003220,603.07111,273.51495,876.58606,False
E01003221,1620.19418,1105.1918,2725.38598,False
E01003223,1847.7519,1067.88439,2915.63629,False
E01003224,692.34029,283.99056,976.33085,False
E01003225,5.73461,2.42121,8.15582,False
E01003226,551.44678,645.12976,1196.57654,False
E01003227,782.80734,313.33852,1096.14586,False
E01003229,1366.67239,947.90617,2314.57856,False
E01003231,890.2277,707.74,1597.9677000000001,False
E01003232,457.55351,364.65949,822.213,False
E01003233,176.27334,75.02932,251.30266,False
E01003235,130.135,71.09508,201.23008,False
E01003236,70.04579,43.59701,113.6428,False
E01003237,854.07137,395.51294,1249.58431,False
E01003238,389.14643,217.41106,606.55749,False
E01003239,139.97979999999998,97.55652,237.53632,False
E01003240,1169.1081,587.64499,1756.75309,False
E01003241,1910.16678,1052.23901,2962.40579,False
E01003243,1087.96124,921.57509,2009.5363300000001,False
E01003244,349.44815,152.23949,501.68764,False
E01003245,70.74878,44.00799,114.75676999999999,False
E01003246,17.643749999999997,12.13862,29.782369999999997,False
E01003247,322.61464,242.52652,565.14116,False
E01003248,1893.23345,822.02065,2715.2541,False
E01003249,138.53094,60.87267,199.40361,False
E01003251,953.90117,708.35593,1662.2570999999998,False
E01003253,1336.44086,951.80712,2288.24798,False
E01003254,118.53214,41.72969,160.26183,False
E01003255,2955.06141,2365.89231,5320.9537199999995,False
E01003256,578.57531,502.83335999999997,1081.4086699999998,False
E01003257,824.57862,439.18676,1263.76538,False
E01003258,415.38473999999997,150.61895,566.00369,False
E01003259,612.27503,322.72495,934.99998,False
E01003260,78.16968,43.4174,121.58708,False
E01003261,85.79106,43.15474,128.9458,False
E01003263,634.29999,888.90604,1523.2060299999998,False
E01003264,429.368,228.81090999999998,658.17891,False
E01003265,2199.29015,2340.5395200000003,4539.82967,False
E01003266,637.5455499999999,236.45638,874.0019299999999,False
E01003267,145.8229,23.89267,169.71557,False
E01003268,488.52964,276.57541,765.1050499999999,False
E01003269,43.485730000000004,34.652319999999996,78.13804999999999,False
E01003270,67.79671,32.50105,100.29776000000001,False
E01003271,0.0,9.81904,9.81904,True
E01003272,667.21615,440.28596,1107.50211,False
E01003273,78.93222999999999,35.19716,114.12938999999999,False
E01003274,495.23051,554.18218,1049.41269,False
E01003275,17.67473,6.875399999999999,24.55013,False
E01003276,266.74194,228.0969,494.83884,False
E01003277,71.75833,33.61306,105.37138999999999,False
E01003278,554.26647,337.31934,891.58581,False
E01003279,126.44162,79.62713000000001,206.06875000000002,False
E01003280,920.66345,761.96252,1682.62597,False
E01003281,137.05647,101.14493999999999,238.20140999999998,False
E01003282,719.83328,382.45183,1102.2851099999998,False
E01003284,67.01556,75.52396,142.53951999999998,False
E01003285,124.47941,151.24069,275.7201,False
E01003286,1468.87852,1102.40475,2571.28327,False
E01003287,8.7533,6.73704,15.49034,False
E01003288,1637.60012,1883.50899,3521.1091100000003,False
E01003290,168.91092,74.49096,243.40188,False
E01003291,1271.30005,1666.69615,2937.9962,False
E01003292,539.09037,230.50011,769.5904800000001,False
E01003295,255.50067,57.32694,312.82761,False
E01003298,195.11458,99.61699,294.73157,False
E01003299,117.94430999999999,512.14313,630.08744,False
E01003300,71.21024,28.084049999999998,99.29428999999999,False
E01003301,288.2605,171.98364,460.24414,False
E01003302,117.84047,392.23649,510.07696,False
E01003303,9695.20051,9441.81633,19137.01684,False
E01003304,914.62869,409.88314,1324.51183,False
