MSOA11CD,hour,od_origin,od_destination
E02000106,21,348.0,298.0
E02000106,22,213.0,204.0
E02000106,23,84.0,157.0
E02000107,0,30.0,18.0
E02000107,4,43.0,0.0
E02000107,5,42.0,33.0
E02000107,18,405.0,352.0
E02000107,19,227.0,320.0
E02000107,20,288.0,202.0
E02000107,21,74.0,72.0
E02000107,22,39.0,75.0
E02000107,23,15.0,33.0
E02000108,0,15.0,15.0
E02000108,5,11.0,17.0
E02000108,18,120.0,151.0
E02000108,19,94.0,165.0
E02000108,20,120.0,75.0
E02000108,21,28.0,31.0
E02000108,22,34.0,107.0
E02000108,23,26.0,79.0
E02000109,0,48.0,25.0
E02000109,1,18.0,18.0
E02000109,2,0.0,23.0
E02000109,4,12.0,23.0
E02000109,5,142.0,124.0
E02000109,18,1596.0,1558.0
E02000109,19,1328.0,1188.0
E02000109,20,894.0,685.0
E02000109,21,619.0,331.0
E02000109,22,635.0,392.0
E02000109,23,424.0,156.0
E02000110,5,62.0,0.0
E02000110,18,189.0,214.0
E02000110,19,119.0,167.0
E02000110,20,119.0,121.0
E02000110,21,48.0,86.0
E02000110,22,31.0,100.0
E02000110,23,52.0,30.0
E02000111,0,40.0,63.0
E02000111,1,12.0,12.0
E02000111,2,0.0,10.0
E02000111,4,14.0,15.0
E02000111,5,123.0,47.0
E02000111,18,743.0,801.0
E02000111,19,395.0,480.0
E02000111,20,272.0,294.0
E02000111,21,157.0,166.0
E02000111,22,147.0,111.0
E02000111,23,111.0,155.0
E02000112,0,163.0,108.0
E02000112,1,53.0,76.0
E02000112,2,48.0,100.0
E02000112,3,31.0,31.0
E02000112,4,129.0,103.0
E02000112,5,191.0,171.0
E02000112,18,1347.0,1171.0
E02000112,19,891.0,795.0
E02000112,20,816.0,736.0
E02000112,21,474.0,654.0
E02000112,22,469.0,504.0
E02000112,23,316.0,355.0
E02000113,0,26.0,111.0
E02000113,4,32.0,0.0
E02000113,5,90.0,157.0
E02000113,18,752.0,726.0
E02000113,19,468.0,507.0
E02000113,20,347.0,447.0
E02000113,21,266.0,347.0
E02000113,22,138.0,243.0
E02000113,23,123.0,241.0
E02000114,0,26.0,10.0
E02000114,18,382.0,346.0
E02000114,19,227.0,128.0
E02000114,20,180.0,149.0
E02000114,21,115.0,84.0
E02000114,22,50.0,65.0
E02000114,23,64.0,56.0
E02000115,4,46.0,0.0
E02000115,5,18.0,0.0
E02000115,18,203.0,192.0
E02000115,19,99.0,101.0
E02000115,20,20.0,55.0
E02000115,21,38.0,58.0
E02000115,22,11.0,67.0
E02000115,23,18.0,0.0
E02000116,0,129.0,77.0
E02000116,1,64.0,24.0
E02000116,2,92.0,25.0
E02000116,3,37.0,13.0
E02000116,4,73.0,32.0
E02000116,5,109.0,103.0
E02000116,18,605.0,532.0
E02000116,19,386.0,395.0
E02000116,20,227.0,313.0
E02000116,21,202.0,212.0
E02000116,22,93.0,166.0
E02000116,23,101.0,201.0
E02000117,0,12.0,90.0
E02000117,1,20.0,35.0
E02000117,2,12.0,12.0
E02000117,3,11.0,11.0
E02000117,4,42.0,53.0
E02000117,5,192.0,68.0
E02000117,18,452.0,627.0
E02000117,19,473.0,632.0
E02000117,20,276.0,380.0
E02000117,21,316.0,360.0
E02000117,22,145.0,170.0
E02000117,23,46.0,72.0
E02000118,0,0.0,12.0
E02000118,3,0.0,10.0
E02000118,4,0.0,41.0
E02000118,5,42.0,175.0
E02000118,18,603.0,663.0
E02000118,19,405.0,331.0
E02000118,20,386.0,361.0
E02000118,21,135.0,133.0
E02000118,22,155.0,76.0
E02000118,23,41.0,31.0
E02000119,0,148.0,33.0
E02000119,1,33.0,0.0
E02000119,2,122.0,41.0
E02000119,4,0.0,95.0
E02000119,5,236.0,512.0
E02000119,18,1109.0,916.0
E02000119,19,672.0,620.0
E02000119,20,538.0,541.0
E02000119,21,293.0,310.0
E02000119,22,381.0,274.0
E02000119,23,113.0,75.0
E02000120,0,25.0,65.0
E02000120,1,15.0,15.0
E02000120,5,11.0,11.0
E02000120,18,206.0,288.0
E02000120,19,176.0,181.0
E02000120,20,130.0,159.0
E02000120,21,146.0,98.0
E02000120,22,35.0,76.0
E02000120,23,24.0,86.0
E02000121,0,32.0,149.0
E02000121,1,37.0,26.0
E02000121,2,23.0,0.0
E02000121,3,27.0,17.0
E02000121,4,40.0,26.0
E02000121,5,117.0,171.0
E02000121,18,1267.0,1191.0
E02000121,19,773.0,778.0
E02000121,20,549.0,600.0
E02000121,21,384.0,332.0
E02000121,22,297.0,313.0
E02000121,23,175.0,91.0
E02000122,0,0.0,41.0
E02000122,18,82.0,194.0
E02000122,19,53.0,122.0
E02000122,20,98.0,158.0
E02000122,21,54.0,68.0
E02000122,22,15.0,29.0
E02000122,23,32.0,86.0
E02000123,0,106.0,125.0
E02000123,1,89.0,76.0
E02000123,2,37.0,79.0
E02000123,3,53.0,110.0
E02000123,4,118.0,99.0
E02000123,5,270.0,232.0
E02000123,18,1549.0,1321.0
E02000123,19,1192.0,1059.0
E02000123,20,761.0,698.0
E02000123,21,679.0,666.0
E02000123,22,411.0,519.0
E02000123,23,286.0,239.0
E02000124,0,17.0,17.0
E02000124,5,60.0,110.0
E02000124,18,641.0,555.0
E02000124,19,335.0,309.0
E02000124,20,237.0,185.0
E02000124,21,153.0,135.0
E02000124,22,125.0,33.0
E02000124,23,31.0,29.0
E02000125,0,16.0,28.0
E02000125,3,89.0,0.0
E02000125,4,61.0,0.0
E02000125,5,13.0,0.0
E02000125,18,136.0,175.0
E02000125,19,121.0,124.0
E02000125,20,66.0,85.0
E02000125,21,55.0,86.0
E02000125,22,22.0,116.0
E02000125,23,25.0,32.0
E02000126,0,0.0,12.0
E02000126,4,0.0,26.0
E02000126,5,65.0,51.0
E02000126,18,141.0,198.0
E02000126,19,142.0,168.0
E02000126,20,72.0,119.0
E02000126,21,83.0,65.0
E02000126,22,13.0,29.0
E02000126,23,15.0,15.0
E02000127,0,0.0,16.0
E02000127,3,17.0,0.0
E02000127,4,15.0,0.0
E02000127,5,269.0,31.0
E02000127,18,281.0,739.0
E02000127,19,214.0,386.0
E02000127,20,226.0,284.0
E02000127,21,131.0,193.0
E02000127,22,58.0,97.0
E02000127,23,72.0,90.0
E02000128,5,114.0,47.0
E02000128,18,409.0,675.0
E02000128,19,259.0,364.0
E02000128,20,164.0,209.0
E02000128,21,71.0,80.0
E02000128,22,27.0,54.0
E02000128,23,44.0,24.0
E02000130,0,57.0,39.0
E02000130,1,18.0,0.0
E02000130,3,20.0,0.0
E02000130,5,52.0,57.0
E02000130,18,765.0,827.0
E02000130,19,547.0,454.0
E02000130,20,268.0,380.0
E02000130,21,292.0,297.0
E02000130,22,227.0,143.0
E02000130,23,72.0,96.0
E02000131,0,40.0,11.0
E02000131,1,23.0,11.0
E02000131,5,0.0,27.0
E02000131,18,857.0,885.0
E02000131,19,489.0,501.0
E02000131,20,576.0,316.0
E02000131,21,304.0,270.0
E02000131,22,155.0,167.0
E02000131,23,89.0,37.0
E02000132,0,55.0,55.0
E02000132,1,28.0,28.0
E02000132,3,16.0,16.0
E02000132,4,10.0,24.0
E02000132,5,96.0,128.0
E02000132,18,869.0,848.0
E02000132,19,717.0,813.0
E02000132,20,434.0,446.0
E02000132,21,340.0,210.0
E02000132,22,336.0,142.0
E02000132,23,208.0,147.0
E02000133,5,0.0,47.0
E02000133,18,410.0,297.0
E02000133,19,283.0,270.0
E02000133,20,143.0,160.0
E02000133,21,127.0,74.0
E02000133,22,57.0,19.0
E02000133,23,34.0,12.0
E02000134,0,197.0,120.0
E02000134,1,43.0,21.0
E02000134,2,10.0,23.0
E02000134,3,19.0,19.0
E02000134,4,39.0,38.0
E02000134,5,88.0,294.0
E02000134,18,1295.0,1439.0
E02000134,19,960.0,860.0
E02000134,20,697.0,560.0
E02000134,21,510.0,376.0
E02000134,22,304.0,245.0
E02000134,23,254.0,234.0
E02000135,0,13.0,44.0
E02000135,1,11.0,11.0
E02000135,3,0.0,21.0
E02000135,5,26.0,69.0
E02000135,18,427.0,717.0
E02000135,19,323.0,558.0
E02000135,20,305.0,489.0
E02000135,21,233.0,286.0
E02000135,22,97.0,155.0
E02000135,23,34.0,134.0
E02000136,0,11.0,11.0
E02000136,4,30.0,12.0
E02000136,5,75.0,49.0
E02000136,18,212.0,233.0
E02000136,19,204.0,205.0
E02000136,20,160.0,80.0
E02000136,21,58.0,60.0
E02000136,22,10.0,103.0
E02000136,23,26.0,80.0
E02000137,5,0.0,41.0
E02000137,18,270.0,394.0
E02000137,19,170.0,260.0
E02000137,20,58.0,83.0
E02000137,21,10.0,101.0
E02000137,22,35.0,53.0
E02000137,23,0.0,60.0
E02000138,4,71.0,0.0
E02000138,18,238.0,291.0
E02000138,19,129.0,148.0
E02000138,20,53.0,152.0
E02000138,21,38.0,64.0
E02000138,22,14.0,52.0
E02000138,23,13.0,10.0
E02000139,0,10.0,0.0
E02000139,4,0.0,17.0
E02000139,5,25.0,0.0
E02000139,18,227.0,214.0
E02000139,19,161.0,113.0
E02000139,20,100.0,109.0
E02000139,21,91.0,52.0
E02000139,22,43.0,73.0
E02000139,23,67.0,14.0
E02000140,0,26.0,40.0
E02000140,5,251.0,63.0
E02000140,18,265.0,298.0
E02000140,19,279.0,231.0
E02000140,20,127.0,123.0
E02000140,21,75.0,71.0
E02000140,22,51.0,52.0
E02000140,23,25.0,48.0
E02000141,4,127.0,47.0
E02000141,5,120.0,152.0
E02000141,18,304.0,396.0
E02000141,19,195.0,229.0
E02000141,20,163.0,222.0
E02000141,21,35.0,129.0
E02000141,22,13.0,42.0
E02000142,0,0.0,19.0
E02000142,4,0.0,56.0
E02000142,5,32.0,13.0
E02000142,18,226.0,373.0
E02000142,19,122.0,264.0
E02000142,20,118.0,144.0
E02000142,21,111.0,105.0
E02000142,22,37.0,110.0
E02000142,23,0.0,43.0
E02000144,0,127.0,99.0
E02000144,1,39.0,27.0
E02000144,2,13.0,0.0
E02000144,3,0.0,28.0
E02000144,4,10.0,173.0
E02000144,5,133.0,336.0
E02000144,18,3383.0,2269.0
E02000144,19,1969.0,1284.0
E02000144,20,979.0,609.0
E02000144,21,707.0,421.0
E02000144,22,614.0,340.0
E02000144,23,395.0,217.0
E02000145,0,12.0,44.0
E02000145,1,0.0,15.0
E02000145,5,27.0,144.0
E02000145,18,409.0,444.0
E02000145,19,341.0,284.0
E02000145,20,174.0,149.0
E02000145,21,102.0,71.0
E02000145,22,0.0,52.0
E02000145,23,20.0,58.0
E02000146,18,372.0,374.0
E02000146,19,278.0,276.0
E02000146,20,162.0,158.0
E02000146,21,91.0,103.0
E02000146,22,135.0,61.0
E02000146,23,11.0,27.0
E02000147,1,0.0,20.0
E02000147,4,13.0,0.0
E02000147,18,236.0,406.0
E02000147,19,212.0,222.0
E02000147,20,75.0,146.0
E02000147,21,20.0,145.0
E02000147,22,103.0,74.0
E02000147,23,0.0,41.0
E02000148,0,65.0,16.0
E02000148,5,0.0,22.0
E02000148,18,512.0,473.0
E02000148,19,401.0,382.0
E02000148,20,208.0,184.0
E02000148,21,139.0,142.0
E02000148,22,106.0,81.0
E02000148,23,141.0,58.0
E02000149,0,18.0,39.0
E02000149,18,263.0,339.0
E02000149,19,176.0,273.0
E02000149,20,106.0,169.0
E02000149,21,105.0,92.0
E02000149,22,29.0,39.0
E02000149,23,0.0,54.0
E02000150,4,22.0,12.0
E02000150,5,120.0,76.0
E02000150,18,325.0,427.0
E02000150,19,256.0,288.0
E02000150,20,169.0,177.0
E02000150,21,222.0,153.0
E02000150,22,39.0,45.0
E02000150,23,0.0,23.0
E02000151,18,212.0,229.0
E02000151,19,211.0,178.0
E02000151,20,99.0,66.0
E02000151,21,38.0,55.0
E02000151,22,10.0,22.0
E02000152,0,12.0,52.0
E02000152,1,11.0,14.0
E02000152,4,0.0,23.0
E02000152,5,75.0,93.0
E02000152,18,359.0,466.0
E02000152,19,188.0,289.0
E02000152,20,97.0,190.0
E02000152,21,31.0,126.0
E02000152,22,53.0,105.0
E02000152,23,56.0,105.0
E02000153,5,113.0,11.0
E02000153,18,252.0,447.0
E02000153,19,235.0,263.0
E02000153,20,62.0,149.0
E02000153,21,36.0,102.0
E02000153,22,12.0,71.0
E02000153,23,0.0,25.0
E02000154,0,135.0,42.0
E02000154,1,10.0,10.0
E02000154,3,19.0,0.0
E02000154,4,49.0,59.0
E02000154,5,209.0,323.0
E02000154,18,1307.0,931.0
E02000154,19,934.0,743.0
E02000154,20,599.0,550.0
E02000154,21,499.0,297.0
E02000154,22,504.0,186.0
E02000154,23,317.0,116.0
E02000155,0,0.0,10.0
E02000155,4,23.0,0.0
E02000155,18,155.0,261.0
E02000155,19,146.0,180.0
E02000155,20,74.0,87.0
E02000155,21,10.0,33.0
E02000155,22,16.0,45.0
E02000155,23,0.0,48.0
E02000156,0,38.0,20.0
E02000156,4,0.0,11.0
E02000156,5,20.0,20.0
E02000156,18,559.0,715.0
E02000156,19,595.0,536.0
E02000156,20,281.0,199.0
E02000156,21,253.0,143.0
E02000156,22,86.0,152.0
E02000156,23,78.0,76.0
E02000157,0,0.0,11.0
E02000157,5,14.0,32.0
E02000157,18,200.0,281.0
E02000157,19,208.0,214.0
E02000157,20,122.0,138.0
E02000157,21,56.0,90.0
E02000157,22,17.0,17.0
E02000157,23,10.0,40.0
E02000158,0,0.0,12.0
E02000158,3,11.0,11.0
E02000158,4,10.0,0.0
E02000158,5,11.0,0.0
E02000158,18,201.0,282.0
E02000158,19,180.0,341.0
E02000158,20,135.0,183.0
E02000158,21,24.0,73.0
E02000158,22,21.0,186.0
E02000158,23,0.0,37.0
E02000159,0,0.0,11.0
E02000159,3,0.0,19.0
E02000159,4,10.0,0.0
E02000159,5,32.0,0.0
E02000159,18,351.0,285.0
E02000159,19,388.0,307.0
E02000159,20,207.0,214.0
E02000159,21,142.0,139.0
E02000159,22,65.0,119.0
E02000159,23,72.0,41.0
E02000160,0,71.0,82.0
E02000160,5,0.0,12.0
E02000160,18,409.0,350.0
E02000160,19,260.0,285.0
E02000160,20,156.0,179.0
E02000160,21,218.0,163.0
E02000160,22,102.0,79.0
E02000160,23,60.0,35.0
E02000161,5,15.0,0.0
E02000161,18,296.0,483.0
E02000161,19,202.0,300.0
E02000161,20,120.0,166.0
E02000161,21,53.0,102.0
E02000161,22,29.0,45.0
E02000161,23,12.0,32.0
E02000162,0,15.0,15.0
E02000162,5,0.0,42.0
E02000162,18,289.0,449.0
E02000162,19,343.0,435.0
E02000162,20,210.0,130.0
E02000162,21,60.0,101.0
E02000162,22,37.0,130.0
E02000162,23,48.0,80.0
E02000163,0,35.0,22.0
E02000163,1,15.0,0.0
E02000163,2,29.0,0.0
E02000163,18,354.0,379.0
E02000163,19,375.0,374.0
E02000163,20,206.0,204.0
E02000163,21,61.0,68.0
E02000163,22,40.0,61.0
E02000163,23,28.0,41.0
E02000165,0,21.0,43.0
E02000165,2,10.0,10.0
E02000165,5,151.0,66.0
E02000165,18,145.0,288.0
E02000165,19,150.0,149.0
E02000165,20,63.0,81.0
E02000165,21,51.0,116.0
E02000165,22,22.0,66.0
E02000165,23,18.0,80.0
E02000166,0,11.0,11.0
E02000166,18,396.0,497.0
E02000166,19,195.0,289.0
E02000166,20,154.0,204.0
E02000166,21,91.0,122.0
E02000166,22,70.0,129.0
E02000166,23,33.0,55.0
E02000167,0,54.0,0.0
E02000167,5,0.0,27.0
E02000167,18,261.0,194.0
E02000167,19,171.0,186.0
E02000167,20,136.0,91.0
E02000167,21,100.0,40.0
E02000167,22,29.0,19.0
E02000167,23,10.0,10.0
E02000168,0,14.0,14.0
E02000168,18,366.0,416.0
E02000168,19,258.0,310.0
E02000168,20,168.0,268.0
E02000168,21,153.0,74.0
E02000168,22,206.0,41.0
E02000168,23,84.0,16.0
E02000169,5,0.0,13.0
E02000169,18,24.0,53.0
E02000169,19,10.0,39.0
E02000169,20,0.0,23.0
E02000170,0,0.0,14.0
E02000170,5,28.0,143.0
E02000170,18,274.0,322.0
E02000170,19,263.0,221.0
E02000170,20,146.0,159.0
E02000170,21,65.0,140.0
E02000170,22,69.0,66.0
E02000170,23,0.0,58.0
E02000171,0,0.0,10.0
E02000171,5,10.0,10.0
E02000171,18,368.0,331.0
E02000171,19,287.0,179.0
E02000171,20,180.0,83.0
E02000171,21,54.0,26.0
E02000171,22,30.0,41.0
E02000171,23,25.0,0.0
E02000172,0,0.0,19.0
E02000172,1,0.0,12.0
E02000172,2,0.0,42.0
E02000172,4,0.0,12.0
E02000172,5,34.0,37.0
E02000172,18,339.0,398.0
E02000172,19,328.0,254.0
E02000172,20,149.0,163.0
E02000172,21,39.0,59.0
E02000172,22,39.0,17.0
E02000173,0,10.0,10.0
E02000173,5,0.0,25.0
E02000173,18,341.0,412.0
E02000173,19,385.0,284.0
E02000173,20,346.0,126.0
E02000173,21,107.0,49.0
E02000173,22,156.0,19.0
E02000173,23,21.0,49.0
E02000174,5,0.0,14.0
E02000174,18,181.0,367.0
E02000174,19,161.0,182.0
E02000174,20,99.0,101.0
E02000174,21,45.0,40.0
E02000174,22,0.0,14.0
E02000174,23,0.0,10.0
E02000175,0,24.0,10.0
E02000175,2,10.0,0.0
E02000175,3,43.0,0.0
E02000175,5,39.0,87.0
E02000175,18,906.0,744.0
E02000175,19,498.0,405.0
E02000175,20,300.0,364.0
E02000175,21,184.0,131.0
E02000175,22,94.0,64.0
E02000175,23,114.0,44.0
E02000176,4,13.0,0.0
E02000176,18,296.0,187.0
E02000176,19,106.0,98.0
E02000176,20,89.0,75.0
E02000176,21,13.0,27.0
E02000176,22,20.0,33.0
E02000177,0,25.0,34.0
E02000177,1,11.0,24.0
E02000177,2,0.0,12.0
E02000177,3,0.0,15.0
E02000177,4,10.0,0.0
E02000177,5,99.0,72.0
E02000177,18,293.0,366.0
E02000177,19,235.0,344.0
E02000177,20,305.0,293.0
E02000177,21,125.0,86.0
E02000177,22,44.0,111.0
E02000177,23,17.0,49.0
E02000178,0,14.0,0.0
E02000178,2,11.0,0.0
E02000178,5,93.0,29.0
E02000178,18,286.0,259.0
E02000178,19,215.0,211.0
E02000178,20,133.0,108.0
E02000178,21,79.0,59.0
E02000178,22,39.0,37.0
E02000179,0,29.0,0.0
E02000179,5,33.0,33.0
E02000179,18,350.0,182.0
E02000179,19,83.0,95.0
E02000179,20,28.0,58.0
E02000179,21,12.0,35.0
E02000179,22,17.0,74.0
E02000179,23,15.0,24.0
E02000180,5,10.0,19.0
E02000180,18,84.0,190.0
E02000180,19,96.0,121.0
E02000180,20,81.0,96.0
E02000180,21,23.0,112.0
E02000180,22,25.0,25.0
E02000180,23,10.0,28.0
E02000181,5,16.0,0.0
E02000181,18,135.0,166.0
E02000181,19,69.0,132.0
E02000181,20,39.0,99.0
E02000181,21,22.0,34.0
E02000181,22,21.0,68.0
E02000181,23,10.0,10.0
E02000182,0,26.0,18.0
E02000182,1,11.0,0.0
E02000182,3,0.0,43.0
E02000182,18,478.0,432.0
E02000182,19,281.0,185.0
E02000182,20,178.0,157.0
E02000182,21,139.0,109.0
E02000182,22,165.0,41.0
E02000182,23,14.0,33.0
E02000183,0,45.0,11.0
E02000183,1,26.0,13.0
E02000183,2,12.0,0.0
E02000183,4,41.0,0.0
E02000183,18,465.0,352.0
E02000183,19,261.0,238.0
E02000183,20,127.0,134.0
E02000183,21,119.0,79.0
E02000183,22,84.0,41.0
E02000183,23,43.0,19.0
E02000184,0,0.0,14.0
E02000184,2,0.0,10.0
E02000184,3,0.0,13.0
E02000184,4,12.0,0.0
E02000184,18,497.0,523.0
E02000184,19,270.0,365.0
E02000184,20,246.0,378.0
E02000184,21,173.0,167.0
E02000184,22,108.0,235.0
E02000184,23,79.0,80.0
E02000185,2,11.0,0.0
E02000185,3,11.0,0.0
E02000185,4,29.0,0.0
E02000185,5,133.0,14.0
E02000185,18,344.0,380.0
E02000185,19,240.0,254.0
E02000185,20,174.0,224.0
E02000185,21,92.0,191.0
E02000185,22,52.0,53.0
E02000185,23,13.0,13.0
E02000186,0,141.0,99.0
E02000186,1,47.0,66.0
E02000186,2,82.0,42.0
E02000186,3,21.0,71.0
E02000186,4,67.0,80.0
E02000186,5,90.0,167.0
E02000186,18,1605.0,1157.0
E02000186,19,885.0,795.0
E02000186,20,627.0,537.0
E02000186,21,396.0,358.0
E02000186,22,356.0,322.0
E02000186,23,198.0,168.0
E02000187,0,91.0,90.0
E02000187,1,84.0,45.0
E02000187,2,41.0,41.0
E02000187,3,65.0,97.0
E02000187,4,80.0,213.0
E02000187,5,289.0,708.0
E02000187,18,2231.0,1909.0
E02000187,19,1275.0,1078.0
E02000187,20,1077.0,866.0
E02000187,21,624.0,649.0
E02000187,22,521.0,491.0
E02000187,23,319.0,241.0
E02000188,0,29.0,80.0
E02000188,1,29.0,43.0
E02000188,2,17.0,17.0
E02000188,4,13.0,13.0
E02000188,5,60.0,109.0
E02000188,18,556.0,858.0
E02000188,19,332.0,505.0
E02000188,20,210.0,402.0
E02000188,21,117.0,308.0
E02000188,22,126.0,234.0
E02000188,23,83.0,143.0
E02000189,2,12.0,12.0
E02000189,4,12.0,26.0
E02000189,5,12.0,212.0
E02000189,18,273.0,261.0
E02000189,19,117.0,204.0
E02000189,20,106.0,143.0
E02000189,21,67.0,91.0
E02000189,22,45.0,31.0
E02000190,0,29.0,12.0
E02000190,1,11.0,11.0
E02000190,3,19.0,19.0
E02000190,4,0.0,80.0
E02000190,5,17.0,83.0
E02000190,18,354.0,375.0
E02000190,19,253.0,192.0
E02000190,20,174.0,174.0
E02000190,21,143.0,92.0
E02000190,22,121.0,77.0
E02000190,23,27.0,23.0
E02000191,0,61.0,92.0
E02000191,1,14.0,16.0
E02000191,2,31.0,17.0
E02000191,3,60.0,32.0
E02000191,4,40.0,247.0
E02000191,5,56.0,135.0
E02000191,18,2174.0,1550.0
E02000191,19,1460.0,1012.0
E02000191,20,1010.0,627.0
E02000191,21,716.0,395.0
E02000191,22,416.0,264.0
E02000191,23,259.0,184.0
E02000192,0,24.0,28.0
E02000192,1,29.0,0.0
E02000192,2,23.0,0.0
E02000192,3,0.0,38.0
E02000192,4,0.0,33.0
E02000192,5,35.0,84.0
E02000192,18,839.0,392.0
E02000192,19,414.0,297.0
E02000192,20,279.0,204.0
E02000192,21,150.0,135.0
E02000192,22,125.0,135.0
E02000192,23,42.0,50.0
E02000193,0,417.0,236.0
E02000193,1,201.0,192.0
E02000193,2,228.0,253.0
E02000193,3,152.0,244.0
E02000193,4,168.0,332.0
E02000193,5,142.0,526.0
E02000193,18,4559.0,3446.0
E02000193,19,2369.0,1912.0
E02000193,20,1659.0,1263.0
E02000193,21,1361.0,871.0
E02000193,22,1264.0,812.0
E02000193,23,749.0,451.0
E02000194,0,19.0,48.0
E02000194,1,19.0,41.0
E02000194,3,75.0,0.0
E02000194,4,118.0,35.0
E02000194,5,140.0,32.0
E02000194,18,830.0,885.0
E02000194,19,547.0,541.0
E02000194,20,410.0,428.0
E02000194,21,195.0,185.0
E02000194,22,119.0,188.0
E02000194,23,58.0,95.0
E02000195,4,12.0,0.0
E02000195,5,71.0,12.0
E02000195,18,355.0,574.0
E02000195,19,297.0,321.0
E02000195,20,210.0,256.0
E02000195,21,87.0,184.0
E02000195,22,54.0,117.0
E02000195,23,0.0,29.0
E02000196,0,0.0,17.0
E02000196,5,16.0,0.0
E02000196,18,349.0,455.0
E02000196,19,281.0,298.0
E02000196,20,207.0,206.0
E02000196,21,108.0,184.0
E02000196,22,74.0,148.0
E02000196,23,35.0,18.0
E02000197,4,10.0,10.0
E02000197,5,134.0,74.0
E02000197,18,488.0,539.0
E02000197,19,407.0,311.0
E02000197,20,249.0,215.0
E02000197,21,156.0,104.0
E02000197,22,84.0,97.0
E02000197,23,48.0,86.0
E02000198,1,0.0,12.0
E02000198,2,52.0,0.0
E02000198,3,0.0,27.0
E02000198,4,141.0,25.0
E02000198,5,221.0,57.0
E02000198,18,308.0,653.0
E02000198,19,185.0,366.0
E02000198,20,150.0,285.0
E02000198,21,95.0,222.0
E02000198,22,85.0,160.0
E02000198,23,0.0,27.0
E02000199,0,0.0,35.0
E02000199,2,0.0,24.0
E02000199,3,0.0,35.0
E02000199,4,11.0,0.0
E02000199,5,117.0,0.0
E02000199,18,344.0,428.0
E02000199,19,173.0,281.0
E02000199,20,170.0,186.0
E02000199,21,143.0,153.0
E02000199,22,40.0,81.0
E02000200,0,15.0,15.0
E02000200,3,64.0,73.0
E02000200,5,163.0,66.0
E02000200,18,931.0,1034.0
E02000200,19,665.0,857.0
E02000200,20,362.0,481.0
E02000200,21,209.0,237.0
E02000200,22,92.0,137.0
E02000200,23,74.0,44.0
E02000201,0,33.0,15.0
E02000201,1,10.0,46.0
E02000201,5,63.0,25.0
E02000201,18,427.0,694.0
E02000201,19,429.0,407.0
E02000201,20,159.0,238.0
E02000201,21,192.0,273.0
E02000201,22,142.0,176.0
E02000201,23,62.0,72.0
E02000202,4,26.0,11.0
E02000202,5,127.0,22.0
E02000202,18,262.0,406.0
E02000202,19,375.0,333.0
E02000202,20,121.0,189.0
E02000202,21,94.0,124.0
E02000202,22,24.0,66.0
E02000202,23,10.0,27.0
E02000203,0,16.0,16.0
E02000203,2,10.0,10.0
E02000203,3,80.0,0.0
E02000203,4,53.0,31.0
E02000203,5,129.0,170.0
E02000203,18,1460.0,1173.0
E02000203,19,1197.0,897.0
E02000203,20,689.0,621.0
E02000203,21,527.0,429.0
E02000203,22,296.0,250.0
E02000203,23,111.0,79.0
E02000204,0,0.0,27.0
E02000204,1,44.0,0.0
E02000204,4,79.0,19.0
E02000204,5,104.0,60.0
E02000204,18,572.0,696.0
E02000204,19,456.0,541.0
E02000204,20,289.0,361.0
E02000204,21,230.0,155.0
E02000204,22,198.0,129.0
E02000204,23,56.0,44.0
E02000206,0,42.0,56.0
E02000206,1,15.0,15.0
E02000206,3,0.0,10.0
E02000206,4,89.0,32.0
E02000206,5,263.0,75.0
E02000206,18,576.0,655.0
E02000206,19,414.0,633.0
E02000206,20,466.0,383.0
E02000206,21,204.0,321.0
E02000206,22,75.0,130.0
E02000206,23,75.0,66.0
E02000207,0,0.0,23.0
E02000207,3,10.0,0.0
E02000207,4,12.0,21.0
E02000207,5,20.0,0.0
E02000207,18,332.0,517.0
E02000207,19,256.0,304.0
E02000207,20,130.0,195.0
E02000207,21,87.0,143.0
E02000207,22,78.0,171.0
E02000207,23,25.0,72.0
E02000208,0,11.0,24.0
E02000208,1,12.0,12.0
E02000208,2,11.0,11.0
E02000208,5,70.0,11.0
E02000208,18,555.0,804.0
E02000208,19,453.0,659.0
E02000208,20,546.0,394.0
E02000208,21,186.0,296.0
E02000208,22,132.0,207.0
E02000208,23,38.0,134.0
E02000209,0,13.0,83.0
E02000209,1,0.0,51.0
E02000209,2,0.0,17.0
E02000209,4,12.0,0.0
E02000209,5,176.0,12.0
E02000209,18,369.0,451.0
E02000209,19,277.0,315.0
E02000209,20,154.0,242.0
E02000209,21,106.0,187.0
E02000209,22,80.0,137.0
E02000209,23,21.0,135.0
E02000210,0,0.0,16.0
E02000210,4,13.0,0.0
E02000210,5,123.0,0.0
E02000210,18,281.0,461.0
E02000210,19,165.0,325.0
E02000210,20,139.0,154.0
E02000210,21,89.0,113.0
E02000210,22,32.0,107.0
E02000210,23,13.0,169.0
E02000211,5,84.0,16.0
E02000211,18,211.0,424.0
E02000211,19,227.0,377.0
E02000211,20,76.0,113.0
E02000211,21,64.0,36.0
E02000211,22,15.0,31.0
E02000211,23,10.0,22.0
E02000212,0,27.0,17.0
E02000212,1,0.0,10.0
E02000212,4,0.0,13.0
E02000212,5,250.0,332.0
E02000212,18,830.0,747.0
E02000212,19,628.0,595.0
E02000212,20,472.0,419.0
E02000212,21,289.0,250.0
