MSOA11CD,total_flow,linked_flow,shiftwork_linked_share,std_residual,linked_share_quartile,transport_storage_share,shiftwork_heavy
E02000274,4152,4058.0,0.9773603082851637,-0.5559436621067441,Q4_high,0.13923058308861766,True
E02000275,2291,2237.0,0.9764295067656046,-0.768220533037778,Q4_high,0.12472245429476055,True
E02000276,860,165.0,0.19186046511627908,-0.3689368267343827,Q3,0.04210390416780876,False
E02000277,844,651.0,0.7713270142180095,-0.4567849099689668,Q4_high,0.06965974604557515,True
E02000278,614,484.0,0.7882736156351792,0.990163013791944,Q4_high,0.07159165449849399,True
E02000279,1187,837.0,0.7051390058972199,-0.4744021037431282,Q4_high,0.06834687000629847,True
E02000280,818,107.0,0.13080684596577016,-0.3234468868975969,Q3,0.03824191490045638,False
E02000281,1526,261.0,0.1710353866317169,-1.1856508075975292,Q3,0.058050507047307236,False
E02000282,1427,1113.0,0.779957953749124,0.1816659234937837,Q4_high,0.07727982020011528,True
E02000283,1086,547.0,0.503683241252302,-1.1160050854646988,Q4_high,0.05889915748576881,False
E02000284,1832,146.0,0.07969432314410481,0.2521212672830564,Q3,0.03640266571022331,False
E02000285,449,60.0,0.133630289532294,-1.182261313580807,Q3,0.047349744410195245,False
E02000286,913,0.0,0.0,-0.8318076830311552,Q1_low,0.03561054957339139,False
E02000287,425,0.0,0.0,1.2767507012806378,Q1_low,0.028983457059793268,False
E02000288,3217,2263.0,0.7034504196456326,-0.3742164414004212,Q4_high,0.07666174720111356,True
E02000289,484,22.0,0.045454545454545456,-1.0226600401371069,Q2,0.04396285845698973,False
E02000290,1190,835.0,0.7016806722689075,-1.2775641800994186,Q4_high,0.07040023198791419,True
E02000291,2308,300.0,0.12998266897746968,0.1764430149377633,Q3,0.04362116650211192,False
E02000292,1351,550.0,0.4071058475203553,0.3753520441453599,Q4_high,0.05683328566234179,False
E02000293,632,56.0,0.08860759493670886,-0.0986361256315966,Q3,0.03561460427533627,False
E02000294,1098,997.0,0.9080145719489982,-0.005548600758308,Q4_high,0.07598724927289666,True
E02000295,753,10.0,0.013280212483399735,-0.9026719177301332,Q2,0.033241492288732515,False
E02000296,3219,72.0,0.022367194780987885,0.652531288060928,Q2,0.04281373549134621,False
E02000297,587,51.0,0.0868824531516184,0.2532972819095329,Q3,0.038801611376409285,False
