MSOA11CD,total_flow,linked_flow,shiftwork_linked_share,std_residual,linked_share_quartile,transport_storage_share,shiftwork_heavy
E02000101,3284,2344.0,0.7137637028014616,0.1132711697103568,Q4_high,0.06207123389364028,True
E02000102,1138,727.0,0.6388400702987698,-0.6175574794237524,Q4_high,0.09513787966904444,True
E02000103,1323,1011.0,0.764172335600907,0.0262316473246291,Q4_high,0.07316376412088178,True
E02000104,1243,790.0,0.6355591311343524,1.8356088288517367,Q4_high,0.06442830567567467,True
E02000105,2384,2029.0,0.8510906040268457,0.0232301667409506,Q4_high,0.07394998336691168,True
E02000106,2544,2142.0,0.8419811320754716,-0.1133747717471617,Q4_high,0.06213256673038241,True
E02000107,1163,386.0,0.33190025795356837,0.0355507232731469,Q3,0.0466417652067189,False
E02000108,448,364.0,0.8125,0.5222767295661324,Q4_high,0.07453133765918288,True
E02000109,5716,2640.0,0.46186144156752973,-1.7945195508908556,Q4_high,0.051742721812482816,False
E02000110,620,245.0,0.3951612903225806,0.785941527554064,Q3,0.04075906072183221,False
E02000111,2014,1716.0,0.8520357497517378,1.6141261605655612,Q4_high,0.06904876078861909,True
E02000112,4928,3929.0,0.7972808441558441,-0.3635070122698868,Q4_high,0.06690417453445205,True
E02000113,2242,1902.0,0.848349687778769,-0.5928835579445657,Q4_high,0.11234514353923614,True
