lsoa,tot_boardings,tot_alightings,min_direction_activity,total_activity,log_total_activity,direction_balance,post_midnight_share,deep_night_share,post_midnight_persistence,weekend_ratio,passes_both_directions_36,retained_for_fit,exclusion_reason
E01001576,64.56877,128.04787,64.56877,192.61664,5.265880121562175,-0.3295618696287091,0.03934208384073151,0.0,0.061117047492548024,0.7058376028566993,True,True,retained
E01001577,1003.04315,1304.23723,1003.04315,2307.28038,7.7442581020521,-0.1305407364492043,0.10244469725001518,0.043849256846712314,0.1583958509791841,0.7635786600039896,True,True,retained
E01001579,151.0041,280.42585,151.0041,431.42995,6.069420347936217,-0.29998323018603607,0.07205271678519304,0.0188313305555166,0.10903062991979333,0.7854531309962792,True,True,retained
E01001580,627.73506,873.85367,627.73506,1501.58873,7.314944719574176,-0.16390547230598887,0.06451927086586486,0.032042015925359275,0.09567912902762978,0.7020319760196343,True,True,retained
E01001581,2567.3756,3744.95385,2567.3756,6312.32945,8.750418462971453,-0.18655208973606408,0.05837477636722525,0.014751774402395931,0.09042153363615041,0.8033470004598684,True,True,retained
E01001582,159.99859,340.97245,159.99859,500.97103999999996,6.2185424287846125,-0.3612461510749204,0.045361085143764,0.005573016755619248,0.06935758820346077,0.7653809249140678,True,True,retained
E01001583,219.15915,472.04325,219.15915,691.2024,6.539878398401243,-0.365861142843254,0.05134218283964292,0.013074072080768235,0.07557903582114879,0.7208284910425024,True,True,retained
E01001587,36.40722,64.73504,36.40722,101.14226,4.626366547467759,-0.28007896995776044,0.029394735692083604,0.0,0.043597934962008256,0.6969489725806113,True,True,retained
E01001588,527.40818,1078.7888599999999,527.40818,1606.19704,7.382246971786734,-0.3432833371427455,0.08160320728769367,0.023264163156470515,0.1277022353088823,0.7872989507348134,True,True,retained
E01001590,133.28034,232.63665,133.28034,365.91699,5.905135637184717,-0.2715269110625336,0.034696503160457234,0.0068086753774401106,0.05285205148030028,0.8830408810774626,True,True,retained
E01001591,625.99108,1248.22949,625.99108,1874.22057,7.536481568819116,-0.3319984957800351,0.08673767783906032,0.02326810445795075,0.14359772256967987,0.749803629210659,True,True,retained
E01001592,34.28299,71.5846,34.28299,105.86758999999999,4.671590591519924,-0.3523421096106939,0.026547879289591837,0.0,0.03571823899179241,0.9518642624808724,True,True,retained
E01001593,250.71778,392.24464,250.71778,642.9624200000001,6.467640370364424,-0.22011684602033194,0.05920423778422384,0.024011481106469643,0.09049198164129667,0.6889394358424467,True,True,retained
E01001594,612.53533,1282.53755,612.53533,1895.07288,7.54754012089478,-0.3535495795813404,0.08976366650342228,0.02309470018905025,0.15111207385973732,0.8418865979064626,True,True,retained
E01001596,62.89845,142.23919999999998,62.89845,205.13764999999998,5.328544149524261,-0.3867683479848774,0.026047875658125164,0.0,0.03460029708830153,0.8968403156402286,True,True,retained
E01001597,170.69284,176.62272,170.69284,347.31556,5.853108850505592,-0.01707346483411223,0.022033104419508297,0.005753298239790926,0.030347758093099676,0.8731362378733148,True,True,retained
E01001600,430.63113000000004,430.78337,430.63113000000004,861.4145,6.759736013556986,-0.000176732571833826,0.033472759049214984,0.0,0.04671126524326999,0.6539801584663784,True,True,retained
E01001601,178.72997,152.1713,152.1713,330.90127,5.804837545172359,0.08026161398534375,0.08918276439374197,0.059811556480275814,0.12658694863739905,0.9157617706084535,True,True,retained
E01001602,230.50463,537.6468,230.50463,768.15143,6.645287868195247,-0.39984586112141973,0.03614917438870093,0.007804164342960345,0.05339666980479976,0.6912879151506199,True,True,retained
E01001603,201.01349,467.6769,201.01349,668.69039,6.506815501104222,-0.39878457053943905,0.07416493603265331,0.020191721313656083,0.11073965205244042,0.7714439993407486,True,True,retained
E01001604,1268.51003,1082.90105,1082.90105,2351.41108,7.763196072658028,0.07893514731588319,0.04627609392739614,0.004194234723092314,0.06858783492899118,0.7918793824812687,True,True,retained
E01001605,55.557379999999995,78.11503,55.557379999999995,133.67240999999999,4.90284523689847,-0.16875322289767958,0.012064568896453647,0.0,0.015955080813221372,0.6241263936956543,True,True,retained
E01001606,47.51799,59.442389999999996,47.51799,106.96038,4.681764307965766,-0.11148427109178183,0.008095520977019714,0.0,0.009911508395593608,0.7167309004868727,True,True,retained
E01001607,198.00231,250.38863,198.00231,448.39094,6.107893199334391,-0.11683179860859814,0.03654424864159833,0.01302441570295778,0.053825452645991353,0.7163157020415528,True,True,retained
E01001609,1049.73757,1509.55972,1049.73757,2559.29729,7.847878659637419,-0.17966734532821702,0.03559670865747684,0.0023303701462521376,0.053690599915893776,0.8226812323794777,True,True,retained
E01001611,256.2708,561.24183,256.2708,817.51263,6.70748882735799,-0.37304748429391243,0.03943635708722935,0.004032732803161708,0.0587928529809758,0.7405837430712002,True,True,retained
E01001613,498.37742,732.7982999999999,498.37742,1231.17572,7.116536763792922,-0.1904040797685646,0.05783177725434676,0.025429213305148673,0.08436741089917517,0.752530921296982,True,True,retained
E01001614,372.57572,776.4262200000001,372.57572,1149.00194,7.047518908312394,-0.35147938914707144,0.11578576621028158,0.047049032832790515,0.19192038096921402,0.7973734904339699,True,True,retained
E01001615,5210.61567,4113.80765,4113.80765,9324.42332,9.140499639728286,0.11762743736091986,0.044492592813772,0.01120771724036227,0.06465124242350594,0.7969568511668901,True,True,retained
E01001617,1053.13901,807.09158,807.09158,1860.23059,7.5289931554683545,0.13226716694299714,0.048922644584615725,0.013584391169483994,0.07119202470716232,0.6114548964656339,True,True,retained
E01001618,273.48097,359.49947,273.48097,632.9804399999999,6.452018102226286,-0.1358944045727542,0.029035968315229456,0.0,0.04187473368629027,0.7877419010432741,True,True,retained
E01001619,87.28219,81.49906,81.49906,168.78125,5.134510843751796,0.0342640548046658,0.031118622477319006,0.0,0.046303195550300484,1.0079518452483698,True,True,retained
E01001620,164.04832,233.87408,164.04832,397.9224,5.988766911759428,-0.175475821416437,0.06019389710154542,0.01638548118929721,0.09068746417367164,0.7056218871165147,True,True,retained
E01001621,235.43092,474.85634,235.43092,710.28726,6.567076370711642,-0.33708252066917266,0.07263169833568464,0.02334744114655808,0.11030002743530212,0.7686883213600326,True,True,retained
E01001624,112.88783,63.90958,63.90958,176.79740999999999,5.180644756044572,0.27703035921171015,0.028535599022632738,0.003743946248986339,0.043713279799146715,0.7558121942286913,True,True,retained
E01001625,403.66188,963.75239,403.66188,1367.41427,7.221407881286433,-0.40959826315107856,0.05389002558822206,0.01228444105676914,0.08142979512519344,0.8380411098615204,True,True,retained
E01001629,863.23913,593.18907,593.18907,1456.4282,7.284428654575536,0.18541941168126244,0.08638026920928886,0.03429248348802914,0.14238676915300302,0.7652104426244862,True,True,retained
E01001631,2600.72901,3747.5996,2600.72901,6348.32861,8.75610435558819,-0.18065709267056987,0.07231405590392083,0.02842304188787102,0.12210309929539714,0.9200674769144502,True,True,retained
E01001632,314.13333,1258.63782,314.13333,1572.77115,7.361230024505741,-0.6005352336225139,0.11975603062149251,0.044903010841723545,0.20168598322109968,0.7526891335635154,True,True,retained
E01001633,49.73203,112.51225,49.73203,162.24428,5.095247729257847,-0.3869487417368427,0.008259335860715707,0.0,0.011409653236045796,0.7551296190398387,True,True,retained
E01001634,102.11658,238.10219,102.11658,340.21877,5.8325238258277645,-0.39970049271531966,0.014910523602210426,0.0,0.020491293551178853,0.8426131777829589,True,True,retained
E01001637,47.09956,398.76534000000004,47.09956,445.86490000000003,6.102256311794255,-0.7887272131087242,0.10780292415931372,0.028953703240600457,0.18984554018082223,0.7098692180101975,True,True,retained
E01001638,84.07179,150.70749,84.07179,234.77928,5.462896113165197,-0.28382274619804615,0.15039231741404097,0.05854813934176815,0.25561914723442797,1.0152190336567075,True,True,retained
E01001641,5268.63858,2835.03199,2835.03199,8103.67057,9.000195788063044,0.30030917088476855,0.053331471987514416,0.009716366098529593,0.08261763436622692,1.12546982280054,True,True,retained
E01001642,299.50235000000004,292.75641,292.75641,592.25876,6.385630661325692,0.011390190328295049,0.0614298554233288,0.015037109793023574,0.08574307810560675,0.9218480106449887,True,True,retained
E01001644,930.1314199999999,1396.46108,930.1314199999999,2326.5924999999997,7.752589750574196,-0.2004346098425058,0.11459404687327068,0.04806875290795445,0.18913011651819153,1.0261200626518057,True,True,retained
E01001645,165.54471999999998,389.9824,165.54471999999998,555.52712,6.321715902681817,-0.40400850277120587,0.035050656032778384,0.0037984104178388272,0.05170404968706602,0.753263220796467,True,True,retained
E01001646,625.25107,1478.306,625.25107,2103.55707,7.651860305923241,-0.4055297296973265,0.07069929887854196,0.018739320440685738,0.10829568877528005,0.7745995090983031,True,True,retained
E01001647,34.58177,142.72295,34.58177,177.30472,5.183493996756512,-0.6099170963976593,0.04046637901122993,0.0,0.06227354400283157,0.644585512270043,True,True,retained
E01001648,361.57881,613.52387,361.57881,975.10268,6.883567785797476,-0.2583779792298387,0.07927591789615428,0.03287803495730317,0.12140802485562743,0.708390038035617,True,True,retained
E01001651,221.06196,403.61033,221.06196,624.67229,6.4388267356244135,-0.2922306190338617,0.09823483606100088,0.03967832477409875,0.1511948577874077,0.733547864728121,True,True,retained
E01001652,415.16873,842.62747,415.16873,1257.7962,7.137911146437681,-0.339847377500425,0.06204331830546156,0.01830356141956861,0.09585261902511219,0.7702118860804937,True,True,retained
E01001653,130.85526,289.44857,130.85526,420.30383,6.04335425985274,-0.37733015661551317,0.016568514257888155,0.0,0.022944327089334183,0.729852835681805,True,True,retained
E01001655,51.44111999999999,104.67608,51.44111999999999,156.1172,5.056992023673433,-0.34099356124757557,0.01248965520775417,0.0,0.016068072558120212,0.6369395909536671,True,True,retained
E01001658,529.16648,723.59563,529.16648,1252.7621100000001,7.133903998252428,-0.1552003755924579,0.09901219793437079,0.042280150059774715,0.1501599878805461,0.7834954601326958,True,True,retained
E01001659,517.63746,615.57141,517.63746,1133.20887,7.033690656039561,-0.0864217997164106,0.09292180178575554,0.050152378351927304,0.14786960034678784,0.7767326423122696,True,True,retained
E01001660,51.876459999999994,234.58987,51.876459999999994,286.46632999999997,5.661105740335659,-0.637818098901885,0.030470526850398093,0.0,0.04334890420455239,0.7577217606521359,True,True,retained
E01001661,331.74577,374.81558,331.74577,706.56135,6.561824339538889,-0.06095692893476274,0.08052332610607699,0.035514736264586226,0.11708223813971862,0.6368446635449193,True,True,retained
E01001665,858.83971,1239.78666,858.83971,2098.62637,7.649514688834424,-0.18152204482210907,0.0785544498804711,0.02298888486758126,0.12904082686789162,0.84322914321811,True,True,retained
E01001666,1958.53765,1862.38167,1862.38167,3820.91932,8.24850801521059,0.025165666151778364,0.08218727319267238,0.030022889883997865,0.12769576042439124,0.7691949510790582,True,True,retained
E01001669,327.80919,772.16949,327.80919,1099.97868,7.00395477232084,-0.4039717387977011,0.06038207031430827,0.021984117001249512,0.09529679901907943,0.8309452486184945,True,True,retained
E01001671,190.2409,680.4979500000001,190.2409,870.73885,6.770489895109753,-0.5630356908963003,0.049503005407419226,0.002347649929711991,0.07711779867154872,0.6952448672515158,True,True,retained
E01001673,3614.99797,5653.932510000001,3614.99797,9268.93048,9.134531159071154,-0.21997516805196715,0.08441171844887976,0.021382810069366272,0.1363332811330726,0.821714358373166,True,True,retained
E01001674,34.80949,50.30555,34.80949,85.11504,4.455684076782754,-0.18206018583789657,0.039683233421496364,0.0,0.05627236327632024,0.8993048442903161,True,True,retained
E01001676,1302.74878,2631.9996,1302.74878,3934.74838,8.277856328283145,-0.3378235891160085,0.09384372629184486,0.0410364258158739,0.15115770298799186,0.7889923347454145,True,True,retained
E01001677,611.28541,605.96853,605.96853,1217.25394,7.105173915865728,0.004367929998238469,0.10216312793368325,0.04668895957732533,0.1585903066284894,0.9183403980769032,True,True,retained
E01001678,137.44432,301.60403,137.44432,439.04834999999997,6.086884607238879,-0.37389893391012635,0.04671638100906198,0.02000485823486183,0.06820249341326333,0.7412883312295012,True,True,retained
E01001680,45.28997,153.66488,45.28997,198.95485000000002,5.29809159106267,-0.5447211264264229,0.013966183784914014,0.0,0.019930054305854723,0.5279394839213414,True,True,retained
E01001682,509.50361,1024.53238,509.50361,1534.03599,7.336309106000511,-0.3357344764773088,0.06703076764189866,0.019049839893260912,0.09884428704182989,0.7820311305958927,True,True,retained
E01001683,703.12702,2215.2438,703.12702,2918.37082,7.979123399442031,-0.5181373010027561,0.07809305741345098,0.022818967878797527,0.12441435989810977,0.7479351264974323,True,True,retained
E01001684,84.15044999999999,49.78001,49.78001,133.93045999999998,4.904759534612013,0.2566289998555967,0.05490296979492192,0.02349032475510052,0.07923635822103696,1.4016417417518898,True,True,retained
E01001686,214.31608,684.70497,214.31608,899.0210500000001,6.802418151939684,-0.5232234439894371,0.027073915566270666,0.0,0.04204080839537326,0.7452198666064173,True,True,retained
E01001688,563.10031,1215.72735,563.10031,1778.82766,7.484271818374031,-0.3668860422375037,0.08786683134891213,0.04437636190118609,0.1397261646999763,0.7576904083832882,True,True,retained
E01001690,155.9355,409.41143,155.9355,565.34693,6.339206840955771,-0.4483546589702008,0.0762507722470519,0.03066065999509363,0.11840464405742622,0.7284957319999029,True,True,retained
E01001693,906.05373,1972.88053,906.05373,2878.93426,7.965522746480577,-0.3705630985821815,0.06683693083009128,0.02329641247174571,0.10542747500417339,0.7355746519835903,True,True,retained
E01001694,167.33839,353.09268000000003,167.33839,520.43107,6.256577089290565,-0.35692390540787666,0.05383279672368523,0.021025973718287034,0.08057623900779864,0.8039545900119435,True,True,retained
E01001695,82.52816,73.35386,73.35386,155.88202,5.055494057888826,0.058854125703528874,0.24447559763467266,0.1803744909130636,0.4648308199189563,0.9304606724766525,True,True,retained
E01001696,17780.57363,11995.48577,11995.48577,29776.0594,10.301493557238905,0.19428655022094696,0.07757620439190822,0.014087118592999584,0.12708288015039923,0.790711122992234,True,True,retained
E01001697,191.16869,502.12637,191.16869,693.29506,6.542897028653979,-0.4485214130906976,0.08868379936242442,0.03407452521008876,0.1480890434531614,0.7415352497702704,True,True,retained
E01001698,47.69285,44.92871,44.92871,92.62156,4.5392606988392705,0.02984337555964289,0.012960265406887987,0.0,0.018254632660494097,0.9221369343408196,True,True,retained
E01001699,543.1618,858.07064,543.1618,1401.23244,7.245820845578711,-0.22473704648173864,0.06856010270501588,0.026782408777233275,0.11091009678304213,0.8170018731032468,True,True,retained
E01001700,833.43959,1709.41459,833.43959,2542.85418,7.841435603634816,-0.3444849519448261,0.12968568649894036,0.0522711451743568,0.22364379900154374,0.8016916819435234,True,True,retained
E01001701,2117.80431,2213.71824,2117.80431,4331.52255,8.373905226423302,-0.022143236908693957,0.027182873606418138,0.006702580828073954,0.03632941465387488,0.7276650374693096,True,True,retained
E01001703,301.05324,645.23918,301.05324,946.29242,6.853607831160464,-0.363720487161886,0.016893403838107463,0.0,0.025072274857916563,0.8741484691096704,True,True,retained
E01001704,112.77653,91.60544,91.60544,204.38197,5.324871513699996,0.10358589850171222,0.0937799943899161,0.06880905394932832,0.13998027109677702,0.9727024499600881,True,True,retained
E01001705,503.68482,998.0009,503.68482,1501.68572,7.315009266091739,-0.3291741230648448,0.08081638413662215,0.030121202724095957,0.13023365216399002,0.8523651837499652,True,True,retained
E01001708,443.17095,1047.62064,443.17095,1490.79159,7.307733086020255,-0.405455527153866,0.07876251166670452,0.034906448593528754,0.12460831633353853,0.801609177992497,True,True,retained
E01001710,82.08821,146.48320999999999,82.08821,228.57142,5.436214179345546,-0.281728135564805,0.030913051159239417,0.0,0.04596375910359663,0.8456903088763082,True,True,retained
E01001712,599.47862,1092.8022899999999,599.47862,1692.28091,7.434423292763771,-0.2915140548385669,0.10025221521880785,0.040299857781885634,0.16671193422245495,0.8582243535206933,True,True,retained
E01001714,1255.3797399999999,1045.81504,1045.81504,2301.19478,7.741618199081987,0.09106778001643126,0.11120904333009135,0.0512705969200921,0.18413138994699624,0.8732723640078032,True,True,retained
E01001716,263.49396,444.92107,263.49396,708.41503,6.564440729033604,-0.25610285258911003,0.11581613394058,0.03387964538245328,0.18652842637828224,0.869886355989324,True,True,retained
E01001717,349.93426,436.76357,349.93426,786.69783,6.6691145518495745,-0.11037186920929987,0.07579328139242485,0.035949063187323146,0.12181830373111292,0.8062650350822876,True,True,retained
E01001718,3565.73747,1550.64379,1550.64379,5116.38126,8.540398114530547,0.39385135266483245,0.0967928257950034,0.024399407248239354,0.16833228827492325,0.9005127848912772,True,True,retained
E01001719,73.14579,203.08215,73.14579,276.22794,5.624840055887203,-0.47039542777606064,0.07639618208063964,0.034179561995068275,0.12144099962220099,0.798463051651133,True,True,retained
E01001720,260.94884,225.12215,225.12215,486.07099,6.188409882479706,0.07370670280075758,0.05111483818443886,0.007120132802000793,0.08475085395760887,0.98569451515236,True,True,retained
E01001722,783.64739,1446.81627,783.64739,2230.46366,7.710412998926639,-0.2973233287288797,0.07675926000067627,0.021171893919132493,0.12685278314616824,0.8900023865679747,True,True,retained
E01001724,3248.93149,3935.30444,3248.93149,7184.23593,8.879783634438878,-0.09553875411215788,0.08331463997452544,0.024033967102747977,0.13930210086637862,0.8442313202579872,True,True,retained
E01001726,1074.86139,1224.45183,1074.86139,2299.31322,7.740800575253927,-0.06505874828136722,0.09415830697481051,0.034881933136538916,0.1605968813280852,0.7772587860961852,True,True,retained
E01001727,55.589749999999995,49.202059999999996,49.202059999999996,104.79181,4.661473106219935,0.06095600409993872,0.014874063154362916,0.0,0.021156534985555895,0.6191726915899987,True,True,retained
E01001728,353.11633,195.26704999999998,195.26704999999998,548.38338,6.308796522020488,0.2878447556160437,0.06297676271662354,0.026204587017206828,0.10231859145398813,0.8259242932311931,True,True,retained
E01001729,1223.42379,1312.66047,1223.42379,2536.08426,7.838770771503417,-0.035186796198955934,0.06384451516606944,0.01544350896290804,0.09405318819781266,0.7732159576332789,True,True,retained
E01001730,705.64196,847.38177,705.64196,1553.02373,7.348602801081274,-0.09126699564339556,0.05681387753167172,0.018367980764852833,0.08817821506904637,0.8530504740753304,True,True,retained
E01001731,1584.38876,1265.10635,1265.10635,2849.49511,7.955247980981654,0.11204876571976291,0.07619600722880343,0.007916391897229823,0.12306516061661611,0.7784563171836228,True,True,retained
E01001733,437.87877,497.69048,437.87877,935.56925,6.842223464692218,-0.06393082072759446,0.0389970277454074,0.006723703242704908,0.056326327555530666,0.9076613327548431,True,True,retained
E01001734,1876.59228,2127.54932,1876.59228,4004.1416,8.2953342146827,-0.06267436696044916,0.11395740350441154,0.048463395999781826,0.19522050768801838,0.8739802152061439,True,True,retained
E01001735,156.42772,146.92306,146.92306,303.35078,5.718180917775486,0.03133224183567289,0.04699259385454687,0.006574435048428095,0.06985351442770525,0.7858724207589252,True,True,retained
E01001737,267.30062,317.87335,267.30062,585.17397,6.373616622650823,-0.08642341011853284,0.04528789959676436,0.014471474183993522,0.06424567699318799,0.9387314338348826,True,True,retained
E01001738,230.51628,357.62107,230.51628,588.13735,6.378659348317187,-0.2161141270827299,0.08392587207733022,0.0322217930896584,0.1419686951743758,0.7789112127100697,True,True,retained
E01001739,478.26434,902.51774,478.26434,1380.78208,7.231129307378909,-0.30725587052809955,0.047647931525878436,0.012087736538411623,0.07415618461385587,0.8173718357931176,True,True,retained
E01001740,118.81542999999999,112.85388999999999,112.85388999999999,231.66932,5.4496182180406985,0.025732971461218945,0.03249769973857566,0.0016969014282944318,0.05283109854176815,0.9718285708259304,True,True,retained
E01001741,476.35104,674.34852,476.35104,1150.69956,7.048994008630854,-0.17206705110758885,0.04491426067808699,0.010777070254550198,0.06874951064538992,0.8152091868042602,True,True,retained
E01001742,212.10515999999998,515.13308,212.10515999999998,727.23824,6.590628247408438,-0.416683149114931,0.07228775538536036,0.0143853134015615,0.1119357949756326,0.8167342767163503,True,True,retained
E01001744,69.5086,96.73487,69.5086,166.24347,5.119450654897846,-0.16377347032036807,0.0328850811403299,0.015076562104965687,0.04714618349905569,0.9852563863172717,True,True,retained
E01001745,261.01225999999997,362.45613000000003,261.01225999999997,623.46839,6.43690071179138,-0.16270892258066214,0.05944675078074126,0.0064266610212588325,0.09275175035186219,0.7900748177870919,True,True,retained
E01001746,60.4348,129.95371,60.4348,190.38851,5.254305445868938,-0.3651423607443538,0.08599048335427385,0.01991811375591941,0.1299431409465905,0.7848252174583192,True,True,retained
E01001747,2324.22475,2044.88815,2044.88815,4369.1129,8.382544122996187,0.06393439730065109,0.11230321148258723,0.03161402169305352,0.21132447491598044,1.0244978591180836,True,True,retained
E01001749,719.04948,774.8040599999999,719.04948,1493.85354,7.309783514470566,-0.03732265480322784,0.10536951299790741,0.04335631189119115,0.17690903882764186,0.8301362472643385,True,True,retained
E01001750,810.58648,855.5794099999999,810.58648,1666.16589,7.418880391896775,-0.027003871745327764,0.11591948986544191,0.025864723470002134,0.2026140334480777,0.9593305366725656,True,True,retained
E01001751,354.17122,475.49049,354.17122,829.66171,6.7222226241267276,-0.14622739429544124,0.03875708570424445,0.008459942064820612,0.060516481009069555,0.8293700510846476,True,True,retained
E01001755,792.60676,1218.25647,792.60676,2010.86323,7.606816551771902,-0.21167511725797486,0.0867473368638801,0.035812455529359896,0.13578776201377457,0.853362306364832,True,True,retained
E01001756,3203.5735,4283.77418,3203.5735,7487.34768,8.921103448703445,-0.14427013759296942,0.11321279660409733,0.03317202841580879,0.19947318836527583,0.8806114260593905,True,True,retained
E01001757,168.00236,207.14139,168.00236,375.14375,5.929971384156371,-0.10433075321126899,0.08911839794745346,0.06940728720657081,0.13980481894549138,1.0320660664521397,True,True,retained
E01001758,993.85537,1547.96541,993.85537,2541.82078,7.841029287122617,-0.21799728932895104,0.11467170395860876,0.044854743850193876,0.20396563179385582,1.0476705295155124,True,True,retained
E01001760,2168.34202,2182.44896,2168.34202,4350.79098,8.378342758889726,-0.0032423851352197395,0.11159001943136326,0.03155255691000812,0.19569485929089667,0.7990438607716133,True,True,retained
E01001761,95.72427,153.48411,95.72427,249.20838,5.522294090677361,-0.23177326540945364,0.04275434076494539,0.006084386086856309,0.06911540757873641,1.3065175977313455,True,True,retained
E01001762,4387.24171,5312.42687,4387.24171,9699.66858,9.179950087889399,-0.09538317235989521,0.12260233122315609,0.03611862787996412,0.21810876157227874,0.8281513932467853,True,True,retained
E01001765,118.50762,88.80897,88.80897,207.31659,5.339058989838611,0.14325264562763645,0.09178421273473579,0.010450297296516406,0.16388665938430416,0.9433218809720236,True,True,retained
E01001767,127.68636,225.23986,127.68636,352.92622,5.869088473332613,-0.2764132968074744,0.09517473652141797,0.031219527979530676,0.16409769828053766,0.7719921153160262,True,True,retained
E01001769,308.01817,783.97402,308.01817,1091.99219,6.996674342679829,-0.4358601227724898,0.06873423700951561,0.0018877058085919093,0.10883048485757393,0.8089255528643812,True,True,retained
E01001770,536.19804,457.03296,457.03296,993.231,6.901969574023384,0.07970460044038093,0.06269679460266545,0.023908416068366776,0.09366519486467985,0.8814209521137,True,True,retained
E01001772,87.57026,129.56079,87.57026,217.13105,5.38509602896173,-0.1933879562595953,0.06268665858706067,0.019810156124607695,0.09476628558160291,0.9532601716007311,True,True,retained
E01001774,686.44477,734.88721,686.44477,1421.33198,7.260053043031273,-0.034082424571914606,0.07421419589813212,0.017390426971185154,0.11978145663358213,0.8863679197019098,True,True,retained
E01001775,148.45886,145.83209,145.83209,294.29095,5.68796114148039,0.00892575867521578,0.01658406417186801,0.0,0.02559617677386135,0.836067066000928,True,True,retained
E01001776,61.71816,71.66696999999999,61.71816,133.38513,4.900709782087054,-0.07458709977641431,0.013537940848428905,0.0,0.01864619126740426,0.8119003214415752,True,True,retained
E01001777,1046.02487,1381.66737,1046.02487,2427.69224,7.7951082186281075,-0.13825578649128933,0.08381662907980461,0.017153479882606536,0.1437051480617067,0.8187482866456995,True,True,retained
E01001781,1352.44189,1880.00713,1352.44189,3232.44902,8.081304654564741,-0.1632091447493269,0.049364698101255745,0.01569471929367041,0.07537734904115763,0.7393085076249672,True,True,retained
E01001784,69.38594,98.61219,69.38594,167.99813,5.129887649773098,-0.17396771023582222,0.009674810070802573,0.0,0.014605658891928908,0.7555285348192579,True,True,retained
E01001786,786.61575,1348.77613,786.61575,2135.39188,7.6668736476720225,-0.26325864833765306,0.06987649498788952,0.032328356516931216,0.10724292612050483,0.7687402693299737,True,True,retained
E01001787,203.22107,362.58411,203.22107,565.8051800000001,6.340015646800876,-0.28165708910618314,0.10537416783635666,0.04139919680480832,0.17496548231135176,0.844042962992313,True,True,retained
E01001788,222.03612,495.36819,222.03612,717.40431,6.5770325164132,-0.3810014327903885,0.12604277495907434,0.05729501402075491,0.22124108575148144,0.8810467355034951,True,True,retained
E01001791,77.53346,148.49837,77.53346,226.03183,5.425090227915778,-0.31395980822700936,0.10869212535243375,0.06545794899771416,0.18365947477230274,0.7882483497924729,True,True,retained
E01001792,2501.82967,3850.0032499999998,2501.82967,6351.83292,8.756656121534581,-0.2122495344225773,0.08926371759791188,0.021728062078811734,0.15156807515451978,0.9042793292767961,True,True,retained
E01001793,152.93796,220.02769,152.93796,372.96565,5.9241639482767425,-0.17988179340376254,0.0811474729643333,0.04073860421194284,0.12777214244736187,0.7650855846468371,True,True,retained
E01001795,944.7163400000001,1407.2247,944.7163400000001,2351.94104,7.763421331039856,-0.19664964050289283,0.08365325348461965,0.022012052649074906,0.14055380411361984,0.9183039291416891,True,True,retained
E01001796,49.38715,78.79517,49.38715,128.18232,4.861224739879503,-0.22942337133545407,0.004191997773171838,0.0,0.005732163502885923,0.9172690522381013,True,True,retained
E01001798,1029.11797,1643.93793,1029.11797,2673.0559,7.891351662454601,-0.23000639829492533,0.10386258663726411,0.03548471620066008,0.17929981748754217,0.889037628341171,True,True,retained
E01001800,681.11503,829.97194,681.11503,1511.08697,7.321246074926545,-0.09850982303156249,0.10549657509124044,0.047379814280312404,0.1795577255709802,0.7037504011141865,True,True,retained
E01001801,220.62118999999998,301.6651,220.62118999999998,522.28629,6.260128713913996,-0.15517142906431644,0.04912342232839388,0.005848325063252186,0.0747395250868143,0.7431029893234572,True,True,retained
E01001802,222.01170000000002,289.04508,222.01170000000002,511.05678,6.238435517328231,-0.13116620818532135,0.04246203327935499,0.011471621607289898,0.06759074857019337,0.8019964444924536,True,True,retained
E01001803,527.65985,732.68658,527.65985,1260.34643,7.139935024642143,-0.16267490042400487,0.05600542701580866,0.012071712695691133,0.08768792477304525,0.7996072264120284,True,True,retained
E01001805,133.67701,150.50477,133.67701,284.18178,5.653126801506421,-0.05921477443064792,0.05514811681452625,0.011456082793203702,0.09097877377316216,0.8063201910567503,True,True,retained
E01001806,179.33339999999998,176.00736,176.00736,355.34076,5.875887464048072,0.009360142078831535,0.03493801274022153,0.017208777287469078,0.050179077900382146,0.714704075215092,True,True,retained
E01001807,518.87683,991.36676,518.87683,1510.24359,7.320688160398088,-0.31285676901962545,0.0733910017787263,0.023822084224174724,0.12141109605437427,0.8611678843879612,True,True,retained
E01001808,3690.8631299999997,4560.28292,3690.8631299999997,8251.14605,9.018228572774222,-0.10536957953859027,0.0955410830474877,0.03270248258422235,0.15965204875224828,0.8223108116500422,True,True,retained
E01001809,550.45402,387.49249,387.49249,937.94651,6.844758512729474,0.17374288220337858,0.06870177490185449,0.018238246869749536,0.11026353904698048,0.787211113728376,True,True,retained
E01001811,728.46641,1104.57269,728.46641,1833.0391,7.514275972109327,-0.20518180981518613,0.07183272849989943,0.017906202873686654,0.12163732615896648,0.8329531286229575,True,True,retained
E01001813,6620.45144,6875.372890000001,6620.45144,13495.82433,9.510209701939658,-0.018888912879025357,0.12137675624294378,0.030456418218656526,0.22170422882231397,0.8688510428023912,True,True,retained
E01001814,1796.87536,2266.67934,1796.87536,4063.5547,8.310059471085982,-0.11561404107590828,0.09454290845401933,0.03318874728079826,0.15819431935640446,0.7913568505948043,True,True,retained
E01001815,49.02078,59.0713,49.02078,108.09208,4.692192296253452,-0.09298109537720062,0.010316204480476274,0.0,0.013667630342261925,0.7671396417518521,True,True,retained
