K,cluster,day_type,direction,hour_bin,mean_share
9,2,Weekday,boardings,1620,0.0044122976763157195
9,2,Weekday,boardings,1680,0.017501148373757186
9,2,Weekday,boardings,1740,0.07996571990828834
9,2,Saturday,boardings,1080,0.08934790972106621
9,2,Saturday,boardings,1140,0.06992745999430526
9,2,Saturday,boardings,1200,0.04862305975812746
9,2,Saturday,boardings,1260,0.03171043832009148
9,2,Saturday,boardings,1320,0.021350637892937997
9,2,Saturday,boardings,1380,0.01384745156282427
9,2,Saturday,boardings,1440,0.003133173046220532
9,2,Saturday,boardings,1500,0.0011457424414016868
9,2,Saturday,boardings,1560,0.0014300276149493132
9,2,Saturday,boardings,1620,0.00431558236647202
9,2,Saturday,boardings,1680,0.013444141887743104
9,2,Saturday,boardings,1740,0.02455231175994636
9,2,Sunday,boardings,1080,0.057194635414658065
9,2,Sunday,boardings,1140,0.04933226305064689
9,2,Sunday,boardings,1200,0.03684396266620653
9,2,Sunday,boardings,1260,0.02244835343778616
9,2,Sunday,boardings,1320,0.015506616201425086
9,2,Sunday,boardings,1380,0.008405085881456774
9,2,Sunday,boardings,1440,0.003911968869296641
9,2,Sunday,boardings,1500,0.0015148231211959042
9,2,Sunday,boardings,1560,0.0014833115008939686
9,2,Sunday,boardings,1620,0.0044122976763157195
9,2,Sunday,boardings,1680,0.017501148373757186
9,2,Sunday,boardings,1740,0.07996571990828834
9,2,Weekday,alightings,1080,0.12559651458193913
9,2,Weekday,alightings,1140,0.08956399801052611
9,2,Weekday,alightings,1200,0.059959573951776556
9,2,Weekday,alightings,1260,0.04531608948751236
9,2,Weekday,alightings,1320,0.0354635289148413
9,2,Weekday,alightings,1380,0.02744556480015109
9,2,Weekday,alightings,1440,0.01371840951395178
9,2,Weekday,alightings,1500,0.0037884511390400472
9,2,Weekday,alightings,1560,0.0014646364521685433
9,2,Weekday,alightings,1620,0.0010727022737527943
9,2,Weekday,alightings,1680,0.0016381895570621546
9,2,Weekday,alightings,1740,0.008935340384582404
9,2,Saturday,alightings,1080,0.07891168334305551
9,2,Saturday,alightings,1140,0.06655551643152714
9,2,Saturday,alightings,1200,0.05552714739655623
9,2,Saturday,alightings,1260,0.04448644820795982
9,2,Saturday,alightings,1320,0.03697174293739978
9,2,Saturday,alightings,1380,0.031991845179744745
9,2,Saturday,alightings,1440,0.00951108073717644
9,2,Saturday,alightings,1500,0.0024782999903750426
9,2,Saturday,alightings,1560,0.001143325657742839
9,2,Saturday,alightings,1620,0.0008010239352795255
9,2,Saturday,alightings,1680,0.0011625756419438985
9,2,Saturday,alightings,1740,0.0037985906681783175
9,2,Sunday,alightings,1080,0.05572628936690213
9,2,Sunday,alightings,1140,0.04798773059413496
9,2,Sunday,alightings,1200,0.04127045640913578
9,2,Sunday,alightings,1260,0.03257911491529773
9,2,Sunday,alightings,1320,0.025292080775948876
9,2,Sunday,alightings,1380,0.01922431942377927
9,2,Sunday,alightings,1440,0.01371840951395178
9,2,Sunday,alightings,1500,0.0037884511390400472
9,2,Sunday,alightings,1560,0.0014646364521685433
9,2,Sunday,alightings,1620,0.0010727022737527943
9,2,Sunday,alightings,1680,0.0016381895570621546
9,2,Sunday,alightings,1740,0.008935340384582404
9,3,Weekday,boardings,1080,0.13421814766598544
9,3,Weekday,boardings,1140,0.09139845051744555
9,3,Weekday,boardings,1200,0.05494446446044761
9,3,Weekday,boardings,1260,0.03562354098272399
9,3,Weekday,boardings,1320,0.024733118069978886
9,3,Weekday,boardings,1380,0.014397128866926285
9,3,Weekday,boardings,1440,0.004641645913848698
9,3,Weekday,boardings,1500,0.0007677823200846277
9,3,Weekday,boardings,1560,0.0004021327144384578
9,3,Weekday,boardings,1620,0.00044830158483847454
9,3,Weekday,boardings,1680,0.001043500611715113
9,3,Weekday,boardings,1740,0.029005770623045754
9,3,Saturday,boardings,1080,0.11434474006526409
9,3,Saturday,boardings,1140,0.09191716982027527
9,3,Saturday,boardings,1200,0.054744225304679706
9,3,Saturday,boardings,1260,0.039009755943898605
9,3,Saturday,boardings,1320,0.031274629083120134
9,3,Saturday,boardings,1380,0.02226532383705084
9,3,Saturday,boardings,1440,0.0030516806142476764
9,3,Saturday,boardings,1500,0.000463394854009365
9,3,Saturday,boardings,1560,0.00028437391891914063
9,3,Saturday,boardings,1620,0.000412455071459656
9,3,Saturday,boardings,1680,0.0007431355221037412
9,3,Saturday,boardings,1740,0.0021382471718395715
9,3,Sunday,boardings,1080,0.06380097833608697
9,3,Sunday,boardings,1140,0.05345864452393451
9,3,Sunday,boardings,1200,0.03823450423218079
9,3,Sunday,boardings,1260,0.027873798519447393
9,3,Sunday,boardings,1320,0.017996872317276796
9,3,Sunday,boardings,1380,0.010052952764755695
9,3,Sunday,boardings,1440,0.004641645913848698
9,3,Sunday,boardings,1500,0.0007677823200846277
9,3,Sunday,boardings,1560,0.0004021327144384578
9,3,Sunday,boardings,1620,0.00044830158483847454
9,3,Sunday,boardings,1680,0.001043500611715113
9,3,Sunday,boardings,1740,0.029005770623045754
9,3,Weekday,alightings,1080,0.13355626886792424
9,3,Weekday,alightings,1140,0.09362213116076237
9,3,Weekday,alightings,1200,0.05873465165747164
9,3,Weekday,alightings,1260,0.04275324367635439
9,3,Weekday,alightings,1320,0.03470823053773339
9,3,Weekday,alightings,1380,0.024505244797406896
9,3,Weekday,alightings,1440,0.010327735080388334
9,3,Weekday,alightings,1500,0.0011385370144316616
9,3,Weekday,alightings,1560,0.00037175133441249674
9,3,Weekday,alightings,1620,0.00033911938286329535
9,3,Weekday,alightings,1680,0.0005757796102541443
9,3,Weekday,alightings,1740,0.007443108079403328
9,3,Saturday,alightings,1080,0.09640219278014507
9,3,Saturday,alightings,1140,0.08038472953274112
9,3,Saturday,alightings,1200,0.05864164391134942
9,3,Saturday,alightings,1260,0.04604285667003731
9,3,Saturday,alightings,1320,0.03844045059208272
9,3,Saturday,alightings,1380,0.03253759499492052
9,3,Saturday,alightings,1440,0.006232688677655323
9,3,Saturday,alightings,1500,0.0006412965785286039
9,3,Saturday,alightings,1560,0.0002211777566250945
9,3,Saturday,alightings,1620,0.0002640780857047258
9,3,Saturday,alightings,1680,0.0004624365291482823
9,3,Saturday,alightings,1740,0.00102459266574762
9,3,Sunday,alightings,1080,0.05728057712594994
9,3,Sunday,alightings,1140,0.047664069002496715
9,3,Sunday,alightings,1200,0.03748326143068353
9,3,Sunday,alightings,1260,0.030212639353665163
9,3,Sunday,alightings,1320,0.02238286155319916
9,3,Sunday,alightings,1380,0.015409021058160272
9,3,Sunday,alightings,1440,0.010327735080388334
9,3,Sunday,alightings,1500,0.0011385370144316616
9,3,Sunday,alightings,1560,0.00037175133441249674
9,3,Sunday,alightings,1620,0.00033911938286329535
9,3,Sunday,alightings,1680,0.0005757796102541443
9,3,Sunday,alightings,1740,0.007443108079403328
9,4,Weekday,boardings,1080,0.11764466561956176
9,4,Weekday,boardings,1140,0.08003324169281291
9,4,Weekday,boardings,1200,0.04986516528386559
9,4,Weekday,boardings,1260,0.03462716502603854
9,4,Weekday,boardings,1320,0.025805575830353637
9,4,Weekday,boardings,1380,0.015131437132199494
9,4,Weekday,boardings,1440,0.006730657926992208
9,4,Weekday,boardings,1500,0.00278627018569154
9,4,Weekday,boardings,1560,0.0019753785987779455
9,4,Weekday,boardings,1620,0.0037313118920489375
9,4,Weekday,boardings,1680,0.00848076776874719
9,4,Weekday,boardings,1740,0.0292400711171386
9,4,Saturday,boardings,1080,0.10360179674280076
9,4,Saturday,boardings,1140,0.08341657269232877
9,4,Saturday,boardings,1200,0.05319579019488712
9,4,Saturday,boardings,1260,0.03790940496351719
9,4,Saturday,boardings,1320,0.03199732122492734
9,4,Saturday,boardings,1380,0.024295879616140232
9,4,Saturday,boardings,1440,0.004470305710163949
9,4,Saturday,boardings,1500,0.0021834027401851246
9,4,Saturday,boardings,1560,0.0016184897606765297
9,4,Saturday,boardings,1620,0.003937316265816886
9,4,Saturday,boardings,1680,0.006935740951152545
9,4,Saturday,boardings,1740,0.008828138241058449
9,4,Sunday,boardings,1080,0.06305816988928878
9,4,Sunday,boardings,1140,0.05389190353173322
9,4,Sunday,boardings,1200,0.03610475869131733
9,4,Sunday,boardings,1260,0.026015464020727904
9,4,Sunday,boardings,1320,0.01896013769151614
9,4,Sunday,boardings,1380,0.010583241508136939
9,4,Sunday,boardings,1440,0.006730657926992208
9,4,Sunday,boardings,1500,0.00278627018569154
9,4,Sunday,boardings,1560,0.0019753785987779455
9,4,Sunday,boardings,1620,0.0037313118920489375
9,4,Sunday,boardings,1680,0.00848076776874719
9,4,Sunday,boardings,1740,0.0292400711171386
9,4,Weekday,alightings,1080,0.11417888420036713
9,4,Weekday,alightings,1140,0.08293740700368045
9,4,Weekday,alightings,1200,0.0560629617250886
9,4,Weekday,alightings,1260,0.04316321900391821
9,4,Weekday,alightings,1320,0.03630401324557604
9,4,Weekday,alightings,1380,0.027545824144533704
9,4,Weekday,alightings,1440,0.013383474011523603
9,4,Weekday,alightings,1500,0.004716340997268516
9,4,Weekday,alightings,1560,0.0026845131257081825
9,4,Weekday,alightings,1620,0.0021997110232693574
9,4,Weekday,alightings,1680,0.0027844675546567104
9,4,Weekday,alightings,1740,0.0070617896101624255
9,4,Saturday,alightings,1080,0.08691199276032884
9,4,Saturday,alightings,1140,0.06962229052942662
9,4,Saturday,alightings,1200,0.05354235688403273
9,4,Saturday,alightings,1260,0.04281231671826365
9,4,Saturday,alightings,1320,0.0391574255780179
9,4,Saturday,alightings,1380,0.03471998339792975
9,4,Saturday,alightings,1440,0.009458107957124252
9,4,Saturday,alightings,1500,0.003918156102026048
9,4,Saturday,alightings,1560,0.001810310857496871
9,4,Saturday,alightings,1620,0.0013859571903515147
9,4,Saturday,alightings,1680,0.002347902918999189
9,4,Saturday,alightings,1740,0.0035174937079659923
9,4,Sunday,alightings,1080,0.060722779792124336
9,4,Sunday,alightings,1140,0.05100856031586721
9,4,Sunday,alightings,1200,0.037916937332067455
9,4,Sunday,alightings,1260,0.03151896368961749
9,4,Sunday,alightings,1320,0.025604036721472857
9,4,Sunday,alightings,1380,0.018171525578545625
9,4,Sunday,alightings,1440,0.013383474011523603
9,4,Sunday,alightings,1500,0.004716340997268516
9,4,Sunday,alightings,1560,0.0026845131257081825
9,4,Sunday,alightings,1620,0.0021997110232693574
9,4,Sunday,alightings,1680,0.0027844675546567104
9,4,Sunday,alightings,1740,0.0070617896101624255
9,5,Weekday,boardings,1080,0.09459577851352992
9,5,Weekday,boardings,1140,0.06999777875138259
9,5,Weekday,boardings,1200,0.04678721770696776
9,5,Weekday,boardings,1260,0.033940972243147544
9,5,Weekday,boardings,1320,0.02495436587494239
9,5,Weekday,boardings,1380,0.01567845652917118
9,5,Weekday,boardings,1440,0.007507420862103762
9,5,Weekday,boardings,1500,0.00418242409122852
9,5,Weekday,boardings,1560,0.0037893797495018363
9,5,Weekday,boardings,1620,0.006181799540151181
9,5,Weekday,boardings,1680,0.013947475717852618
9,5,Weekday,boardings,1740,0.04237922103746131
9,5,Saturday,boardings,1080,0.0843099993378733
9,5,Saturday,boardings,1140,0.07223818048011986
9,5,Saturday,boardings,1200,0.050234774635002324
9,5,Saturday,boardings,1260,0.038340383973597875
9,5,Saturday,boardings,1320,0.030673374841422442
9,5,Saturday,boardings,1380,0.022352820333362087
9,5,Saturday,boardings,1440,0.006563119103417838
9,5,Saturday,boardings,1500,0.003615218588569607
9,5,Saturday,boardings,1560,0.0034781318183322064
9,5,Saturday,boardings,1620,0.006623165375648483
9,5,Saturday,boardings,1680,0.01265046956892799
9,5,Saturday,boardings,1740,0.017031114401253905
9,5,Sunday,boardings,1080,0.05762935706320306
9,5,Sunday,boardings,1140,0.05138227972893791
9,5,Sunday,boardings,1200,0.03828982335187119
9,5,Sunday,boardings,1260,0.028783996055750494
9,5,Sunday,boardings,1320,0.020886259967408498
9,5,Sunday,boardings,1380,0.012987519759561139
9,5,Sunday,boardings,1440,0.007507420862103762
9,5,Sunday,boardings,1500,0.00418242409122852
9,5,Sunday,boardings,1560,0.0037893797495018363
9,5,Sunday,boardings,1620,0.006181799540151181
9,5,Sunday,boardings,1680,0.013947475717852618
9,5,Sunday,boardings,1740,0.04237922103746131
9,5,Weekday,alightings,1080,0.10509259289946307
9,5,Weekday,alightings,1140,0.07970585360764199
9,5,Weekday,alightings,1200,0.056394208666253
9,5,Weekday,alightings,1260,0.04296621953439731
9,5,Weekday,alightings,1320,0.035940787878757506
9,5,Weekday,alightings,1380,0.027686826836566807
9,5,Weekday,alightings,1440,0.014523613500384176
9,5,Weekday,alightings,1500,0.006370214747283263
9,5,Weekday,alightings,1560,0.004048787907578544
9,5,Weekday,alightings,1620,0.003308756596050644
9,5,Weekday,alightings,1680,0.003660382892962681
9,5,Weekday,alightings,1740,0.008491092540583476
9,5,Saturday,alightings,1080,0.07852140698908971
9,5,Saturday,alightings,1140,0.06806172830164126
9,5,Saturday,alightings,1200,0.054276972779901324
9,5,Saturday,alightings,1260,0.042842070705847876
9,5,Saturday,alightings,1320,0.037434328250061176
9,5,Saturday,alightings,1380,0.032774023674179885
9,5,Saturday,alightings,1440,0.01093567647210679
9,5,Saturday,alightings,1500,0.004949200046748894
9,5,Saturday,alightings,1560,0.0029929998563010454
9,5,Saturday,alightings,1620,0.002596264418111906
9,5,Saturday,alightings,1680,0.0033823459408531785
9,5,Saturday,alightings,1740,0.0051514895845013306
9,5,Sunday,alightings,1080,0.056811722504033574
9,5,Sunday,alightings,1140,0.050087841487316036
9,5,Sunday,alightings,1200,0.0408775142641001
9,5,Sunday,alightings,1260,0.03262737021026177
9,5,Sunday,alightings,1320,0.026584362207299515
9,5,Sunday,alightings,1380,0.020500496514879358
9,5,Sunday,alightings,1440,0.014523613500384176
9,5,Sunday,alightings,1500,0.006370214747283263
9,5,Sunday,alightings,1560,0.004048787907578544
9,5,Sunday,alightings,1620,0.003308756596050644
9,5,Sunday,alightings,1680,0.003660382892962681
9,5,Sunday,alightings,1740,0.008491092540583476
9,6,Weekday,boardings,1080,0.12398884414808649
9,6,Weekday,boardings,1140,0.0835692472769596
9,6,Weekday,boardings,1200,0.05155340510711704
9,6,Weekday,boardings,1260,0.03326095224778548
9,6,Weekday,boardings,1320,0.022838247632278298
9,6,Weekday,boardings,1380,0.013439714097807778
9,6,Weekday,boardings,1440,0.004573857034188695
9,6,Weekday,boardings,1500,0.0008309274054248223
9,6,Weekday,boardings,1560,0.00038407778420806093
9,6,Weekday,boardings,1620,0.0004822955938279712
9,6,Weekday,boardings,1680,0.0036263478222769924
9,6,Weekday,boardings,1740,0.04435935767708339
9,6,Saturday,boardings,1080,0.10992618289637006
9,6,Saturday,boardings,1140,0.08476425175786147
9,6,Saturday,boardings,1200,0.05575650951799363
9,6,Saturday,boardings,1260,0.03686859107530329
9,6,Saturday,boardings,1320,0.029110437718013128
9,6,Saturday,boardings,1380,0.021123766581938836
9,6,Saturday,boardings,1440,0.0032302380698218413
9,6,Saturday,boardings,1500,0.0005894164797018088
9,6,Saturday,boardings,1560,0.0002446214930181191
9,6,Saturday,boardings,1620,0.0004731870139629408
9,6,Saturday,boardings,1680,0.001687619104764717
9,6,Saturday,boardings,1740,0.006364806191330077
9,6,Sunday,boardings,1080,0.06582248786024651
9,6,Sunday,boardings,1140,0.05419402386706043
9,6,Sunday,boardings,1200,0.039516738841366486
9,6,Sunday,boardings,1260,0.026102137034105095
9,6,Sunday,boardings,1320,0.017721145061398113
9,6,Sunday,boardings,1380,0.00933970229168889
9,6,Sunday,boardings,1440,0.004573857034188695
9,6,Sunday,boardings,1500,0.0008309274054248223
9,6,Sunday,boardings,1560,0.00038407778420806093
9,6,Sunday,boardings,1620,0.0004822955938279712
9,6,Sunday,boardings,1680,0.0036263478222769924
9,6,Sunday,boardings,1740,0.04435935767708339
9,6,Weekday,alightings,1080,0.13087695165380117
9,6,Weekday,alightings,1140,0.09335948219751415
9,6,Weekday,alightings,1200,0.059731902517923596
9,6,Weekday,alightings,1260,0.044300626007298616
9,6,Weekday,alightings,1320,0.036010839018760656
9,6,Weekday,alightings,1380,0.02634558503373855
9,6,Weekday,alightings,1440,0.012069356872916067
9,6,Weekday,alightings,1500,0.002046882556008978
9,6,Weekday,alightings,1560,0.00042063956626633796
9,6,Weekday,alightings,1620,0.0003322949077053927
9,6,Weekday,alightings,1680,0.0005338367293434033
9,6,Weekday,alightings,1740,0.004883725843588936
9,6,Saturday,alightings,1080,0.09153518095368393
9,6,Saturday,alightings,1140,0.0751995194131943
9,6,Saturday,alightings,1200,0.056906484077645154
9,6,Saturday,alightings,1260,0.043862242573693505
9,6,Saturday,alightings,1320,0.03843302260733743
9,6,Saturday,alightings,1380,0.0327074406343614
9,6,Saturday,alightings,1440,0.007627214238592721
9,6,Saturday,alightings,1500,0.0011338355331954263
9,6,Saturday,alightings,1560,0.00023853919437694657
9,6,Saturday,alightings,1620,0.00020556304214349981
9,6,Saturday,alightings,1680,0.00040121708181161834
9,6,Saturday,alightings,1740,0.001084644603004004
9,6,Sunday,alightings,1080,0.05904078697366928
9,6,Sunday,alightings,1140,0.05025165719246873
9,6,Sunday,alightings,1200,0.03885018941811675
9,6,Sunday,alightings,1260,0.030434959646003824
9,6,Sunday,alightings,1320,0.023671405112624774
9,6,Sunday,alightings,1380,0.017217238323381748
9,6,Sunday,alightings,1440,0.012069356872916067
9,6,Sunday,alightings,1500,0.002046882556008978
9,6,Sunday,alightings,1560,0.00042063956626633796
9,6,Sunday,alightings,1620,0.0003322949077053927
9,6,Sunday,alightings,1680,0.0005338367293434033
9,6,Sunday,alightings,1740,0.004883725843588936
9,7,Weekday,boardings,1080,0.10221161618562433
9,7,Weekday,boardings,1140,0.07041263534015153
9,7,Weekday,boardings,1200,0.045077333110193504
9,7,Weekday,boardings,1260,0.03302595136124078
9,7,Weekday,boardings,1320,0.024205500054120917
9,7,Weekday,boardings,1380,0.016218192748262344
9,7,Weekday,boardings,1440,0.007796477658800918
9,7,Weekday,boardings,1500,0.005328612070822972
9,7,Weekday,boardings,1560,0.004653826530686852
9,7,Weekday,boardings,1620,0.007105487391262379
9,7,Weekday,boardings,1680,0.015126931358686414
9,7,Weekday,boardings,1740,0.03922884963814886
9,7,Saturday,boardings,1080,0.0917849108853179
9,7,Saturday,boardings,1140,0.07123959740062348
9,7,Saturday,boardings,1200,0.05002774160671754
9,7,Saturday,boardings,1260,0.03588240196728013
9,7,Saturday,boardings,1320,0.028273228811444562
9,7,Saturday,boardings,1380,0.021683329316403988
9,7,Saturday,boardings,1440,0.006917766522574901
9,7,Saturday,boardings,1500,0.004102630587217002
9,7,Saturday,boardings,1560,0.004496650086509175
9,7,Saturday,boardings,1620,0.008198354299806481
9,7,Saturday,boardings,1680,0.013734943641088935
9,7,Saturday,boardings,1740,0.017851951115286653
9,7,Sunday,boardings,1080,0.05583012334718572
9,7,Sunday,boardings,1140,0.048393586292096724
9,7,Sunday,boardings,1200,0.03523232766847558
9,7,Sunday,boardings,1260,0.0258333355865034
9,7,Sunday,boardings,1320,0.01941856814890889
9,7,Sunday,boardings,1380,0.011466954620148736
9,7,Sunday,boardings,1440,0.007796477658800918
9,7,Sunday,boardings,1500,0.005328612070822972
9,7,Sunday,boardings,1560,0.004653826530686852
9,7,Sunday,boardings,1620,0.007105487391262379
9,7,Sunday,boardings,1680,0.015126931358686414
9,7,Sunday,boardings,1740,0.03922884963814886
9,7,Weekday,alightings,1080,0.11003606926454126
9,7,Weekday,alightings,1140,0.07809995092895357
9,7,Weekday,alightings,1200,0.053455461274852234
9,7,Weekday,alightings,1260,0.039660012046731544
9,7,Weekday,alightings,1320,0.032903796105812365
9,7,Weekday,alightings,1380,0.025601877416390972
9,7,Weekday,alightings,1440,0.01347914100641036
9,7,Weekday,alightings,1500,0.007259785533691209
9,7,Weekday,alightings,1560,0.0047013838558366255
9,7,Weekday,alightings,1620,0.005257578579356994
9,7,Weekday,alightings,1680,0.00478710695623608
9,7,Weekday,alightings,1740,0.010233737980516612
9,7,Saturday,alightings,1080,0.08589021994339122
9,7,Saturday,alightings,1140,0.07008267589844375
9,7,Saturday,alightings,1200,0.0544646351990112
9,7,Saturday,alightings,1260,0.04188017993369847
9,7,Saturday,alightings,1320,0.03683962996716864
9,7,Saturday,alightings,1380,0.03067202608031681
9,7,Saturday,alightings,1440,0.012326919292389871
9,7,Saturday,alightings,1500,0.004811322544224912
9,7,Saturday,alightings,1560,0.0032665590961462893
9,7,Saturday,alightings,1620,0.0049475005401545084
9,7,Saturday,alightings,1680,0.005008951753158086
9,7,Saturday,alightings,1740,0.00669810502215049
9,7,Sunday,alightings,1080,0.054789087377794615
9,7,Sunday,alightings,1140,0.04557017483424281
9,7,Sunday,alightings,1200,0.03865748969650128
9,7,Sunday,alightings,1260,0.028043668230151753
9,7,Sunday,alightings,1320,0.024885060771685903
9,7,Sunday,alightings,1380,0.01997115895799165
9,7,Sunday,alightings,1440,0.01347914100641036
9,7,Sunday,alightings,1500,0.007259785533691209
9,7,Sunday,alightings,1560,0.0047013838558366255
9,7,Sunday,alightings,1620,0.005257578579356994
9,7,Sunday,alightings,1680,0.00478710695623608
9,7,Sunday,alightings,1740,0.010233737980516612
9,8,Weekday,boardings,1080,0.12127278849073068
9,8,Weekday,boardings,1140,0.09092890785429232
9,8,Weekday,boardings,1200,0.08662359155069771
9,8,Weekday,boardings,1260,0.034541915078937245
9,8,Weekday,boardings,1320,0.022803640351847437
9,8,Weekday,boardings,1380,0.010608134894346638
9,8,Weekday,boardings,1440,0.003186203784988841
9,8,Weekday,boardings,1500,0.000984476935022937
9,8,Weekday,boardings,1560,0.0006701392494873924
9,8,Weekday,boardings,1620,0.0011388297336029285
9,8,Weekday,boardings,1680,0.0029468611793245594
9,8,Weekday,boardings,1740,0.022229624601017045
9,8,Saturday,boardings,1080,0.08778932553316063
9,8,Saturday,boardings,1140,0.0799108995630025
9,8,Saturday,boardings,1200,0.09187698495952601
9,8,Saturday,boardings,1260,0.03442766086560453
9,8,Saturday,boardings,1320,0.02324433892597868
9,8,Saturday,boardings,1380,0.013694445966074664
9,8,Saturday,boardings,1440,0.0019240945991303542
9,8,Saturday,boardings,1500,0.0007723236150119379
9,8,Saturday,boardings,1560,0.0007620736124660338
9,8,Saturday,boardings,1620,0.0012016840592594692
9,8,Saturday,boardings,1680,0.00209620577090266
9,8,Saturday,boardings,1740,0.004622606034486328
9,8,Sunday,boardings,1080,0.05486383085775937
9,8,Sunday,boardings,1140,0.05943158389283966
9,8,Sunday,boardings,1200,0.07225588221865867
9,8,Sunday,boardings,1260,0.023037649392316034
9,8,Sunday,boardings,1320,0.01265115974294978
9,8,Sunday,boardings,1380,0.006346001203133219
9,8,Sunday,boardings,1440,0.003186203784988841
9,8,Sunday,boardings,1500,0.000984476935022937
9,8,Sunday,boardings,1560,0.0006701392494873924
9,8,Sunday,boardings,1620,0.0011388297336029285
9,8,Sunday,boardings,1680,0.0029468611793245594
9,8,Sunday,boardings,1740,0.022229624601017045
9,8,Weekday,alightings,1080,0.1271988427795139
9,8,Weekday,alightings,1140,0.10329889639704737
9,8,Weekday,alightings,1200,0.05904422604297909
9,8,Weekday,alightings,1260,0.03992273773737355
9,8,Weekday,alightings,1320,0.03137508313640455
9,8,Weekday,alightings,1380,0.022037875065278538
9,8,Weekday,alightings,1440,0.009423306701352446
9,8,Weekday,alightings,1500,0.0025908633165792998
9,8,Weekday,alightings,1560,0.001275392121620543
9,8,Weekday,alightings,1620,0.0008879536533539579
9,8,Weekday,alightings,1680,0.001699887798236885
9,8,Weekday,alightings,1740,0.009016827278310015
9,8,Saturday,alightings,1080,0.094111324225634
9,8,Saturday,alightings,1140,0.08666478584174807
9,8,Saturday,alightings,1200,0.05740431284991609
9,8,Saturday,alightings,1260,0.03511595081137929
9,8,Saturday,alightings,1320,0.03086755922770003
9,8,Saturday,alightings,1380,0.02606550647828094
9,8,Saturday,alightings,1440,0.006468375489617724
9,8,Saturday,alightings,1500,0.001168215387873661
9,8,Saturday,alightings,1560,0.0009917318565023923
9,8,Saturday,alightings,1620,0.0005240593985773503
9,8,Saturday,alightings,1680,0.0010750108300798338
9,8,Saturday,alightings,1740,0.003071857213870148
9,8,Sunday,alightings,1080,0.06278190903894058
9,8,Sunday,alightings,1140,0.06253459180673142
9,8,Sunday,alightings,1200,0.03833510818414997
9,8,Sunday,alightings,1260,0.025669552041223707
9,8,Sunday,alightings,1320,0.02064152954665671
9,8,Sunday,alightings,1380,0.013842496873614822
9,8,Sunday,alightings,1440,0.009423306701352446
9,8,Sunday,alightings,1500,0.0025908633165792998
9,8,Sunday,alightings,1560,0.001275392121620543
9,8,Sunday,alightings,1620,0.0008879536533539579
9,8,Sunday,alightings,1680,0.001699887798236885
9,8,Sunday,alightings,1740,0.009016827278310015
10,0,Weekday,boardings,1080,0.1314523332182794
10,0,Weekday,boardings,1140,0.08879707858911158
10,0,Weekday,boardings,1200,0.05314899319154472
10,0,Weekday,boardings,1260,0.03327699459265188
10,0,Weekday,boardings,1320,0.022702917304422386
10,0,Weekday,boardings,1380,0.013336446252993541
10,0,Weekday,boardings,1440,0.004182120390845337
10,0,Weekday,boardings,1500,0.0005886459670566842
10,0,Weekday,boardings,1560,0.0002604823757288351
10,0,Weekday,boardings,1620,0.00030239864247966366
10,0,Weekday,boardings,1680,0.0008470915193115808
10,0,Weekday,boardings,1740,0.036059819743487896
10,0,Saturday,boardings,1080,0.11586426398630101
10,0,Saturday,boardings,1140,0.09035509866185311
10,0,Saturday,boardings,1200,0.05665331243166813
10,0,Saturday,boardings,1260,0.03845217882338784
10,0,Saturday,boardings,1320,0.03005286751091773
10,0,Saturday,boardings,1380,0.021815013359905953
10,0,Saturday,boardings,1440,0.0026631142464366357
10,0,Saturday,boardings,1500,0.0003582378310979993
10,0,Saturday,boardings,1560,0.00018676059270131764
10,0,Saturday,boardings,1620,0.00027908269363748425
10,0,Saturday,boardings,1680,0.0005505349729169157
10,0,Saturday,boardings,1740,0.0022534753649453
10,0,Sunday,boardings,1080,0.06608543432354196
10,0,Sunday,boardings,1140,0.054990912170037355
10,0,Sunday,boardings,1200,0.03954459535011986
10,0,Sunday,boardings,1260,0.025799425094365717
10,0,Sunday,boardings,1320,0.01768685631907317
10,0,Sunday,boardings,1380,0.009212955840269014
10,0,Sunday,boardings,1440,0.004182120390845337
10,0,Sunday,boardings,1500,0.0005886459670566842
10,0,Sunday,boardings,1560,0.0002604823757288351
10,0,Sunday,boardings,1620,0.00030239864247966366
10,0,Sunday,boardings,1680,0.0008470915193115808
10,0,Sunday,boardings,1740,0.036059819743487896
10,0,Weekday,alightings,1080,0.13426295188689097
10,0,Weekday,alightings,1140,0.09444348417895888
10,0,Weekday,alightings,1200,0.0596514536804412
10,0,Weekday,alightings,1260,0.0437610184780961
10,0,Weekday,alightings,1320,0.035418052683023685
10,0,Weekday,alightings,1380,0.025256117108384445
10,0,Weekday,alightings,1440,0.010738422945213547
10,0,Weekday,alightings,1500,0.0011126760848476369
10,0,Weekday,alightings,1560,0.0002175166244721495
10,0,Weekday,alightings,1620,0.0002007151997417065
10,0,Weekday,alightings,1680,0.00034680501387578973
10,0,Weekday,alightings,1740,0.004760011333673953
10,0,Saturday,alightings,1080,0.09523359280140263
10,0,Saturday,alightings,1140,0.07875730682666295
10,0,Saturday,alightings,1200,0.05827614459962108
10,0,Saturday,alightings,1260,0.044944427106949195
10,0,Saturday,alightings,1320,0.038792240503656615
10,0,Saturday,alightings,1380,0.03301120872203701
10,0,Saturday,alightings,1440,0.006480791553489024
10,0,Saturday,alightings,1500,0.0006228872492525924
10,0,Saturday,alightings,1560,0.000141654698793976
10,0,Saturday,alightings,1620,0.0001557827649088622
10,0,Saturday,alightings,1680,0.0002923753198841386
