iteration,K,reference_cluster,matched_candidate_cluster,jaccard,recall,precision,reference_size,candidate_size
30,7,3,1,0.0,0.0,0.0,76,12
30,7,4,5,0.4574468085106383,0.7166666666666667,0.5584415584415584,60,77
30,7,5,6,0.42105263157894735,0.5161290322580645,0.6956521739130435,31,23
30,7,6,3,0.4528301886792453,1.0,0.4528301886792453,48,106
31,6,0,5,0.7348484848484849,0.8151260504201681,0.8818181818181818,119,110
31,6,1,0,0.0,0.0,0.0,45,2
31,6,2,2,0.5555555555555556,0.9259259259259259,0.5813953488372093,27,43
31,6,3,3,0.49019607843137253,0.78125,0.5681818181818182,64,88
31,6,4,1,0.625,0.8823529411764706,0.6818181818181818,17,22
31,6,5,4,0.7967032967032966,0.90625,0.8682634730538922,160,167
31,7,0,6,0.35294117647058826,0.35294117647058826,1.0,17,6
31,7,1,3,0.7348066298342542,0.7869822485207101,0.9172413793103448,169,145
31,7,2,2,0.410958904109589,0.967741935483871,0.4166666666666667,31,72
31,7,3,1,0.41216216216216217,0.8026315789473685,0.45864661654135336,76,133
31,7,4,5,0.18181818181818182,0.2,0.6666666666666666,60,18
31,7,5,0,0.5853658536585366,0.7741935483870968,0.7058823529411765,31,34
31,7,6,4,0.3333333333333333,0.375,0.75,48,24
32,6,0,1,0.39669421487603307,0.40336134453781514,0.96,119,50
32,6,1,0,0.2830188679245283,0.3333333333333333,0.6521739130434783,45,23
32,6,2,3,0.5777777777777777,0.9629629629629629,0.5909090909090909,27,44
32,6,3,5,0.2892561983471074,0.546875,0.3804347826086957,64,92
32,6,4,4,0.4090909090909091,0.5294117647058824,0.6428571428571429,17,14
32,6,5,2,0.684931506849315,0.9375,0.7177033492822966,160,209
32,7,0,3,0.6521739130434783,0.8823529411764706,0.7142857142857143,17,21
32,7,1,1,0.5851063829787234,0.650887573964497,0.8527131782945736,169,129
32,7,2,5,0.6904761904761905,0.9354838709677419,0.725,31,40
32,7,3,2,0.5483870967741935,0.8947368421052632,0.5862068965517241,76,116
32,7,4,4,0.36363636363636365,0.7333333333333333,0.41904761904761906,60,105
32,7,5,0,0.5454545454545454,0.5806451612903226,0.9,31,20
32,7,6,6,0.0,0.0,0.0,48,1
33,6,0,5,0.837037037037037,0.9495798319327731,0.875968992248062,119,129
33,6,1,0,0.5344827586206896,0.6888888888888889,0.7045454545454546,45,44
33,6,2,4,0.45161290322580644,0.5185185185185185,0.7777777777777778,27,18
33,6,3,1,0.4069767441860465,0.546875,0.6140350877192983,64,57
33,6,4,3,0.20689655172413793,0.35294117647058826,0.3333333333333333,17,18
33,6,5,2,0.8314606741573034,0.925,0.891566265060241,160,166
33,7,0,1,0.6,0.7058823529411765,0.8,17,15
33,7,1,0,0.5527638190954773,0.650887573964497,0.7857142857142857,169,140
33,7,2,6,0.6190476190476191,0.8387096774193549,0.7027027027027027,31,37
33,7,3,4,0.51,0.6710526315789473,0.68,76,75
33,7,4,5,0.46987951807228917,0.65,0.6290322580645161,60,62
33,7,5,3,0.32954545454545453,0.9354838709677419,0.3372093023255814,31,86
33,7,6,2,0.0,0.0,0.0,48,17
34,6,0,4,0.6102941176470589,0.6974789915966386,0.83,119,100
34,6,1,2,0.46774193548387094,0.6444444444444445,0.6304347826086957,45,46
34,6,2,5,0.4,0.4444444444444444,0.8,27,15
34,6,3,3,0.2727272727272727,0.515625,0.36666666666666664,64,90
34,6,4,0,0.35294117647058826,0.7058823529411765,0.41379310344827586,17,29
34,6,5,1,0.7931034482758621,0.8625,0.9078947368421053,160,152
34,7,0,5,0.23529411764705882,0.23529411764705882,1.0,17,4
34,7,1,1,0.6060606060606061,0.7100591715976331,0.8053691275167785,169,149
34,7,2,2,0.6857142857142857,0.7741935483870968,0.8571428571428571,31,28
34,7,3,0,0.5377358490566038,0.75,0.6551724137931034,76,87
34,7,4,6,0.3835616438356164,0.4666666666666667,0.6829268292682927,60,41
34,7,5,4,0.21052631578947367,0.25806451612903225,0.5333333333333333,31,15
34,7,6,3,0.43119266055045874,0.9791666666666666,0.4351851851851852,48,108
35,6,0,2,0.46078431372549017,0.7899159663865546,0.5251396648044693,119,179
35,6,1,3,0.02702702702702703,0.044444444444444446,0.06451612903225806,45,31
35,6,2,0,0.3939393939393939,0.48148148148148145,0.6842105263157895,27,19
35,6,3,5,0.5212765957446809,0.765625,0.620253164556962,64,79
35,6,4,1,0.47368421052631576,0.5294117647058824,0.8181818181818182,17,11
35,6,5,4,0.5082872928176796,0.575,0.8141592920353983,160,113
35,7,0,3,0.4117647058823529,0.4117647058823529,1.0,17,7
35,7,1,1,0.5477386934673367,0.6449704142011834,0.7841726618705036,169,139
35,7,2,6,0.36231884057971014,0.8064516129032258,0.3968253968253968,31,63
35,7,3,4,0.5634920634920635,0.9342105263157895,0.5867768595041323,76,121
35,7,4,0,0.14492753623188406,0.16666666666666666,0.5263157894736842,60,19
35,7,5,5,0.13157894736842105,0.16129032258064516,0.4166666666666667,31,12
35,7,6,2,0.4,0.7083333333333334,0.4788732394366197,48,71
36,6,0,2,0.5447154471544715,0.5630252100840336,0.9436619718309859,119,71
36,6,1,1,0.5844155844155844,1.0,0.5844155844155844,45,77
36,6,2,4,0.4857142857142857,0.6296296296296297,0.68,27,25
36,6,3,5,0.4025974025974026,0.484375,0.7045454545454546,64,44
36,6,4,0,0.3684210526315789,0.4117647058823529,0.7777777777777778,17,9
36,6,5,3,0.7023255813953488,0.94375,0.7330097087378641,160,206
36,7,0,5,0.35294117647058826,0.35294117647058826,1.0,17,6
36,7,1,6,0.5769230769230769,0.7988165680473372,0.675,169,200
36,7,2,0,0.12962962962962962,0.22580645161290322,0.23333333333333334,31,30
36,7,3,1,0.3486238532110092,0.5,0.5352112676056338,76,71
36,7,4,3,0.33663366336633666,0.5666666666666667,0.4533333333333333,60,75
36,7,5,4,0.45,0.5806451612903226,0.6666666666666666,31,27
36,7,6,2,0.36538461538461536,0.3958333333333333,0.8260869565217391,48,23
37,6,0,3,0.7841726618705036,0.9159663865546218,0.8449612403100775,119,129
37,6,1,1,0.509090909090909,0.6222222222222222,0.7368421052631579,45,38
37,6,2,2,0.5806451612903226,0.6666666666666666,0.8181818181818182,27,22
37,6,3,4,0.6486486486486487,0.75,0.8275862068965517,64,58
37,6,4,5,0.4090909090909091,0.5294117647058824,0.6428571428571429,17,14
37,6,5,0,0.8914285714285715,0.975,0.9122807017543859,160,171
37,7,0,6,0.55,0.6470588235294118,0.7857142857142857,17,14
37,7,1,5,0.7567567567567568,0.8284023668639053,0.8974358974358975,169,156
37,7,2,1,0.6122448979591837,0.967741935483871,0.625,31,48
37,7,3,4,0.6261682242990654,0.881578947368421,0.6836734693877551,76,98
37,7,4,0,0.273972602739726,0.3333333333333333,0.6060606060606061,60,33
37,7,5,2,0.40540540540540543,0.4838709677419355,0.7142857142857143,31,21
37,7,6,3,0.41025641025641024,0.6666666666666666,0.5161290322580645,48,62
38,6,0,2,0.37398373983739835,0.3865546218487395,0.92,119,50
38,6,1,5,0.3287671232876712,0.5333333333333333,0.46153846153846156,45,52
38,6,2,1,0.8181818181818182,1.0,0.8181818181818182,27,33
38,6,3,3,0.21929824561403508,0.390625,0.3333333333333333,64,75
38,6,4,0,0.631578947368421,0.7058823529411765,0.8571428571428571,17,14
38,6,5,4,0.6880733944954128,0.9375,0.7211538461538461,160,208
38,7,0,6,0.5294117647058824,0.5294117647058824,1.0,17,9
38,7,1,1,0.7961165048543689,0.9704142011834319,0.8159203980099502,169,201
38,7,2,3,0.4142857142857143,0.9354838709677419,0.4264705882352941,31,68
38,7,3,4,0.5783132530120482,0.631578947368421,0.8727272727272727,76,55
38,7,4,0,0.028169014084507043,0.03333333333333333,0.15384615384615385,60,13
38,7,5,5,0.4375,0.6774193548387096,0.5526315789473685,31,38
38,7,6,2,0.8461538461538461,0.9166666666666666,0.9166666666666666,48,48
39,6,0,0,0.6451612903225806,0.6722689075630253,0.9411764705882353,119,85
39,6,1,1,0.32926829268292684,0.6,0.421875,45,64
39,6,2,3,0.44642857142857145,0.9259259259259259,0.46296296296296297,27,54
39,6,3,2,0.6296296296296297,0.796875,0.75,64,68
39,6,4,5,0.7142857142857143,0.8823529411764706,0.7894736842105263,17,19
39,6,5,4,0.581151832460733,0.69375,0.7816901408450704,160,142
39,7,0,2,0.4583333333333333,0.6470588235294118,0.6111111111111112,17,18
39,7,1,3,0.7303370786516854,0.7692307692307693,0.935251798561151,169,139
39,7,2,5,0.0,0.0,0.0,31,1
39,7,3,1,0.797752808988764,0.9342105263157895,0.8452380952380952,76,84
39,7,4,4,0.4111111111111111,0.6166666666666667,0.5522388059701493,60,67
39,7,5,0,0.30666666666666664,0.7419354838709677,0.34328358208955223,31,67
39,7,6,6,0.7333333333333333,0.9166666666666666,0.7857142857142857,48,56
40,6,0,2,0.6333333333333333,0.7983193277310925,0.753968253968254,119,126
40,6,1,4,0.18072289156626506,0.3333333333333333,0.2830188679245283,45,53
40,6,2,1,0.45161290322580644,0.5185185185185185,0.7777777777777778,27,18
40,6,3,0,0.5268817204301075,0.765625,0.6282051282051282,64,78
40,6,4,3,0.3076923076923077,0.47058823529411764,0.47058823529411764,17,17
40,6,5,5,0.7241379310344828,0.7875,0.9,160,140
40,7,0,6,0.35294117647058826,0.35294117647058826,1.0,17,6
40,7,1,4,0.6310160427807486,0.6982248520710059,0.8676470588235294,169,136
40,7,2,2,0.09803921568627451,0.16129032258064516,0.2,31,25
40,7,3,5,0.1827956989247312,0.2236842105263158,0.5,76,34
40,7,4,1,0.4842105263157895,0.7666666666666667,0.5679012345679012,60,81
40,7,5,0,0.5,0.5161290322580645,0.9411764705882353,31,17
40,7,6,3,0.26573426573426573,0.7916666666666666,0.2857142857142857,48,133
41,6,0,5,0.4449760765550239,0.7815126050420168,0.5081967213114754,119,183
41,6,1,3,0.41836734693877553,0.9111111111111111,0.43617021276595747,45,94
41,6,2,4,0.21428571428571427,0.2222222222222222,0.8571428571428571,27,7
41,6,3,1,0.2631578947368421,0.3125,0.625,64,32
41,6,4,0,0.21212121212121213,0.4117647058823529,0.30434782608695654,17,23
41,6,5,2,0.3602150537634409,0.41875,0.7204301075268817,160,93
41,7,0,6,0.2857142857142857,0.35294117647058826,0.6,17,10
41,7,1,5,0.72,0.8520710059171598,0.8228571428571428,169,175
41,7,2,1,0.38028169014084506,0.8709677419354839,0.40298507462686567,31,67
41,7,3,2,0.36036036036036034,0.5263157894736842,0.5333333333333333,76,75
41,7,4,4,0.4444444444444444,0.5333333333333333,0.7272727272727273,60,44
41,7,5,3,0.36585365853658536,0.4838709677419355,0.6,31,25
41,7,6,0,0.0,0.0,0.0,48,36
42,6,0,0,0.47685185185185186,0.865546218487395,0.515,119,200
42,6,1,1,0.21311475409836064,0.28888888888888886,0.4482758620689655,45,29
42,6,2,2,0.5172413793103449,0.5555555555555556,0.8823529411764706,27,17
42,6,3,5,0.08247422680412371,0.125,0.1951219512195122,64,41
42,6,4,3,0.30434782608695654,0.4117647058823529,0.5384615384615384,17,13
42,6,5,4,0.26956521739130435,0.3875,0.4696969696969697,160,132
42,7,0,0,0.6086956521739131,0.8235294117647058,0.7,17,20
42,7,1,2,0.5104166666666666,0.5798816568047337,0.8099173553719008,169,121
42,7,2,1,0.4307692307692308,0.9032258064516129,0.45161290322580644,31,62
42,7,3,4,0.5742574257425742,0.7631578947368421,0.6987951807228916,76,83
42,7,4,5,0.0,0.0,0.0,60,1
42,7,5,6,0.75,0.7741935483870968,0.96,31,25
42,7,6,3,0.2824427480916031,0.7708333333333334,0.30833333333333335,48,120
43,6,0,0,0.5,0.5126050420168067,0.953125,119,64
43,6,1,5,0.345679012345679,0.6222222222222222,0.4375,45,64
43,6,2,1,0.0,0.0,0.0,27,69
43,6,3,2,0.30303030303030304,0.46875,0.46153846153846156,64,65
43,6,4,3,0.32,0.47058823529411764,0.5,17,16
43,6,5,4,0.7065217391304348,0.8125,0.8441558441558441,160,154
43,7,0,0,0.35294117647058826,0.7058823529411765,0.41379310344827586,17,29
43,7,1,3,0.515625,0.5857988165680473,0.8114754098360656,169,122
43,7,2,6,0.0,0.0,0.0,31,1
43,7,3,1,0.2155688622754491,0.47368421052631576,0.28346456692913385,76,127
43,7,4,4,0.2857142857142857,0.5666666666666667,0.3655913978494624,60,93
43,7,5,2,0.4358974358974359,0.5483870967741935,0.68,31,25
43,7,6,5,0.509090909090909,0.5833333333333334,0.8,48,35
44,6,0,3,0.392,0.4117647058823529,0.8909090909090909,119,55
44,6,1,2,0.10714285714285714,0.26666666666666666,0.1518987341772152,45,79
44,6,2,1,0.7941176470588235,1.0,0.7941176470588235,27,34
44,6,3,0,0.3627450980392157,0.578125,0.49333333333333335,64,75
44,6,4,4,0.4166666666666667,0.5882352941176471,0.5882352941176471,17,17
44,6,5,5,0.8547486033519553,0.95625,0.8895348837209303,160,172
44,7,0,1,0.3793103448275862,0.6470588235294118,0.4782608695652174,17,23
44,7,1,0,0.6875,0.7159763313609467,0.9453125,169,128
44,7,2,2,0.6129032258064516,0.6129032258064516,1.0,31,19
44,7,3,3,0.348993288590604,0.6842105263157895,0.416,76,125
44,7,4,6,0.45098039215686275,0.7666666666666667,0.5227272727272727,60,88
44,7,5,5,0.5897435897435898,0.7419354838709677,0.7419354838709677,31,31
44,7,6,4,0.24528301886792453,0.2708333333333333,0.7222222222222222,48,18
45,6,0,3,0.4959349593495935,0.5126050420168067,0.9384615384615385,119,65
45,6,1,1,0.5087719298245614,0.6444444444444445,0.7073170731707317,45,41
45,6,2,0,0.574468085106383,1.0,0.574468085106383,27,47
45,6,3,5,0.25225225225225223,0.4375,0.37333333333333335,64,75
45,6,4,2,0.34615384615384615,0.5294117647058824,0.5,17,18
45,6,5,4,0.7743589743589744,0.94375,0.8118279569892473,160,186
45,7,0,5,0.4166666666666667,0.5882352941176471,0.5882352941176471,17,17
45,7,1,0,0.6682464454976303,0.834319526627219,0.7704918032786885,169,183
45,7,2,3,0.5869565217391305,0.8709677419354839,0.6428571428571429,31,42
45,7,3,6,0.0,0.0,0.0,76,13
45,7,4,2,0.2636363636363636,0.48333333333333334,0.3670886075949367,60,79
45,7,5,1,0.3,0.3870967741935484,0.5714285714285714,31,21
45,7,6,4,0.4367816091954023,0.7916666666666666,0.4935064935064935,48,77
46,6,0,5,0.3769230769230769,0.4117647058823529,0.8166666666666667,119,60
46,6,1,4,0.0,0.0,0.0,45,1
46,6,2,3,0.78125,0.9259259259259259,0.8333333333333334,27,30
46,6,3,1,0.5257731958762887,0.796875,0.6071428571428571,64,84
46,6,4,2,0.4090909090909091,0.5294117647058824,0.6428571428571429,17,14
46,6,5,0,0.6516393442622951,0.99375,0.654320987654321,160,243
46,7,0,4,0.5263157894736842,0.5882352941176471,0.8333333333333334,17,12
46,7,1,3,0.5989304812834224,0.6627218934911243,0.8615384615384616,169,130
46,7,2,1,0.35064935064935066,0.8709677419354839,0.3698630136986301,31,73
46,7,3,0,0.4224137931034483,0.6447368421052632,0.550561797752809,76,89
46,7,4,5,0.16666666666666666,0.38333333333333336,0.22772277227722773,60,101
46,7,5,2,0.35135135135135137,0.41935483870967744,0.6842105263157895,31,19
46,7,6,6,0.05660377358490566,0.0625,0.375,48,8
47,6,0,0,0.5777777777777777,0.8739495798319328,0.6303030303030303,119,165
47,6,1,5,0.6470588235294118,0.7333333333333333,0.8461538461538461,45,39
47,6,2,1,0.20930232558139536,0.3333333333333333,0.36,27,25
47,6,3,4,0.5054945054945055,0.71875,0.6301369863013698,64,73
47,6,4,3,0.5294117647058824,0.5294117647058824,1.0,17,9
47,6,5,2,0.518918918918919,0.6,0.7933884297520661,160,121
47,7,0,4,0.35294117647058826,0.35294117647058826,1.0,17,6
47,7,1,3,0.4603960396039604,0.5502958579881657,0.7380952380952381,169,126
47,7,2,6,0.0,0.0,0.0,31,4
47,7,3,0,0.4329896907216495,0.5526315789473685,0.6666666666666666,76,63
47,7,4,2,0.45454545454545453,0.75,0.5357142857142857,60,84
47,7,5,1,0.2564102564102564,0.3225806451612903,0.5555555555555556,31,18
47,7,6,5,0.3161764705882353,0.8958333333333334,0.3282442748091603,48,131
48,6,0,5,0.48,0.5042016806722689,0.9090909090909091,119,66
48,6,1,0,0.4411764705882353,0.6666666666666666,0.5660377358490566,45,53
48,6,2,2,0.5641025641025641,0.8148148148148148,0.6470588235294118,27,34
48,6,3,1,0.1956521739130435,0.421875,0.26732673267326734,64,101
48,6,4,4,0.391304347826087,0.5294117647058824,0.6,17,15
48,6,5,3,0.8352272727272727,0.91875,0.901840490797546,160,163
48,7,0,5,0.5,0.7647058823529411,0.5909090909090909,17,22
48,7,1,6,0.8685714285714285,0.8994082840236687,0.9620253164556962,169,158
48,7,2,1,0.7567567567567568,0.9032258064516129,0.8235294117647058,31,34
48,7,3,4,0.69,0.9078947368421053,0.7419354838709677,76,93
48,7,4,0,0.5068493150684932,0.6166666666666667,0.74,60,50
48,7,5,2,0.4318181818181818,0.6129032258064516,0.59375,31,32
48,7,6,3,0.75,0.8125,0.9069767441860465,48,43
49,6,0,2,0.192,0.20168067226890757,0.8,119,30
49,6,1,3,0.0,0.0,0.0,45,1
49,6,2,0,0.3194444444444444,0.8518518518518519,0.3382352941176471,27,68
49,6,3,1,0.5,0.859375,0.5445544554455446,64,101
49,6,4,4,0.4583333333333333,0.6470588235294118,0.6111111111111112,17,18
49,6,5,5,0.45525291828793774,0.73125,0.5467289719626168,160,214
49,7,0,6,0.5,0.5882352941176471,0.7692307692307693,17,13
49,7,1,4,0.46987951807228917,0.6923076923076923,0.5939086294416244,169,197
49,7,2,3,0.7142857142857143,0.8064516129032258,0.8620689655172413,31,29
49,7,3,5,0.0,0.0,0.0,76,71
49,7,4,0,0.5274725274725275,0.8,0.6075949367088608,60,79
49,7,5,1,0.40540540540540543,0.4838709677419355,0.7142857142857143,31,21
49,7,6,2,0.25,0.2916666666666667,0.6363636363636364,48,22
50,6,0,0,0.4016393442622951,0.4117647058823529,0.9423076923076923,119,52
50,6,1,5,0.375,0.5333333333333333,0.5581395348837209,45,43
50,6,2,3,0.3076923076923077,0.8888888888888888,0.32,27,75
50,6,3,2,0.20491803278688525,0.390625,0.30120481927710846,64,83
50,6,4,1,0.75,0.8823529411764706,0.8333333333333334,17,18
50,6,5,4,0.6377551020408163,0.78125,0.7763975155279503,160,161
50,7,0,3,0.7,0.8235294117647058,0.8235294117647058,17,17
50,7,1,2,0.7150259067357513,0.8165680473372781,0.8518518518518519,169,162
50,7,2,1,0.6,0.6774193548387096,0.84,31,25
50,7,3,5,0.0,0.0,0.0,76,1
50,7,4,6,0.4946236559139785,0.7666666666666667,0.5822784810126582,60,79
50,7,5,0,0.42857142857142855,0.967741935483871,0.43478260869565216,31,69
50,7,6,4,0.5875,0.9791666666666666,0.5949367088607594,48,79
51,6,0,2,0.5021645021645021,0.9747899159663865,0.5087719298245614,119,228
51,6,1,3,0.0,0.0,0.0,45,1
51,6,2,4,0.38235294117647056,0.9629629629629629,0.3880597014925373,27,67
51,6,3,0,0.44537815126050423,0.828125,0.49074074074074076,64,108
51,6,4,1,0.4666666666666667,0.8235294117647058,0.5185185185185185,17,27
51,6,5,5,0.0,0.0,0.0,160,1
51,7,0,4,0.7058823529411765,0.7058823529411765,1.0,17,12
51,7,1,0,0.6428571428571429,0.7455621301775148,0.8235294117647058,169,153
51,7,2,3,0.4807692307692308,0.8064516129032258,0.5434782608695652,31,46
51,7,3,5,0.0,0.0,0.0,76,1
51,7,4,6,0.6944444444444444,0.8333333333333334,0.8064516129032258,60,62
51,7,5,1,0.6285714285714286,0.7096774193548387,0.8461538461538461,31,26
51,7,6,2,0.3533834586466165,0.9791666666666666,0.3560606060606061,48,132
52,6,0,4,0.8828125,0.9495798319327731,0.9262295081967213,119,122
52,6,1,3,0.4878048780487805,0.8888888888888888,0.5194805194805194,45,77
52,6,2,2,0.42424242424242425,0.5185185185185185,0.7,27,20
52,6,3,1,0.4305555555555556,0.484375,0.7948717948717948,64,39
52,6,4,5,0.35294117647058826,0.35294117647058826,1.0,17,6
52,6,5,0,0.8121546961325967,0.91875,0.875,160,168
52,7,0,2,0.5,0.5882352941176471,0.7692307692307693,17,13
52,7,1,3,0.2669902912621359,0.3254437869822485,0.5978260869565217,169,92
52,7,2,5,0.5588235294117647,0.6129032258064516,0.8636363636363636,31,22
52,7,3,1,0.24170616113744076,0.6710526315789473,0.27419354838709675,76,186
52,7,4,6,0.4666666666666667,0.7,0.5833333333333334,60,72
52,7,5,4,0.21621621621621623,0.25806451612903225,0.5714285714285714,31,14
52,7,6,0,0.4727272727272727,0.5416666666666666,0.7878787878787878,48,33
53,6,0,1,0.8527131782945736,0.9243697478991597,0.9166666666666666,119,120
53,6,1,3,0.62,0.6888888888888889,0.8611111111111112,45,36
53,6,2,0,0.45454545454545453,0.5555555555555556,0.7142857142857143,27,21
53,6,3,2,0.48936170212765956,0.71875,0.6052631578947368,64,76
53,6,4,5,0.05405405405405406,0.11764705882352941,0.09090909090909091,17,22
53,6,5,4,0.8323699421965318,0.9,0.9171974522292994,160,157
53,7,0,5,0.18181818181818182,0.23529411764705882,0.4444444444444444,17,9
53,7,1,6,0.7624309392265194,0.8165680473372781,0.92,169,150
53,7,2,1,0.5714285714285714,0.7741935483870968,0.6857142857142857,31,35
53,7,3,3,0.7096774193548387,0.868421052631579,0.7951807228915663,76,83
53,7,4,2,0.6351351351351351,0.7833333333333333,0.7704918032786885,60,61
53,7,5,0,0.6363636363636364,0.6774193548387096,0.9130434782608695,31,23
53,7,6,4,0.5657894736842105,0.8958333333333334,0.6056338028169014,48,71
54,6,0,1,0.8549618320610687,0.9411764705882353,0.9032258064516129,119,124
54,6,1,3,0.0,0.0,0.0,45,1
54,6,2,0,0.5882352941176471,0.7407407407407407,0.7407407407407407,27,27
54,6,3,2,0.4017094017094017,0.734375,0.47,64,100
54,6,4,5,0.23529411764705882,0.47058823529411764,0.32,17,25
54,6,5,4,0.863905325443787,0.9125,0.9419354838709677,160,155
54,7,0,4,0.16666666666666666,0.23529411764705882,0.36363636363636365,17,11
54,7,1,0,0.4560669456066946,0.6449704142011834,0.6089385474860335,169,179
54,7,2,6,0.14285714285714285,0.1935483870967742,0.35294117647058826,31,17
54,7,3,5,0.22,0.2894736842105263,0.4782608695652174,76,46
54,7,4,3,0.4077669902912621,0.7,0.49411764705882355,60,85
54,7,5,1,0.27835051546391754,0.8709677419354839,0.2903225806451613,31,93
54,7,6,2,0.0,0.0,0.0,48,1
55,6,0,2,0.6884057971014492,0.7983193277310925,0.8333333333333334,119,114
55,6,1,3,0.5443037974683544,0.9555555555555556,0.5584415584415584,45,77
55,6,2,1,0.78125,0.9259259259259259,0.8333333333333334,27,30
55,6,3,0,0.6764705882352942,0.71875,0.92,64,50
55,6,4,4,0.47058823529411764,0.47058823529411764,1.0,17,8
55,6,5,5,0.7988505747126436,0.86875,0.9084967320261438,160,153
55,7,0,2,0.47058823529411764,0.47058823529411764,1.0,17,8
55,7,1,1,0.5863874345549738,0.6627218934911243,0.835820895522388,169,134
55,7,2,6,0.6410256410256411,0.8064516129032258,0.7575757575757576,31,33
55,7,3,5,0.6574074074074074,0.9342105263157895,0.6893203883495146,76,103
55,7,4,3,0.5066666666666667,0.6333333333333333,0.7169811320754716,60,53
55,7,5,0,0.5428571428571428,0.6129032258064516,0.8260869565217391,31,23
55,7,6,4,0.5180722891566265,0.8958333333333334,0.5512820512820513,48,78
56,6,0,0,0.816793893129771,0.8991596638655462,0.8991596638655462,119,119
56,6,1,3,0.5189873417721519,0.9111111111111111,0.5466666666666666,45,75
56,6,2,1,0.46875,0.5555555555555556,0.75,27,20
56,6,3,2,0.3026315789473684,0.359375,0.6571428571428571,64,35
56,6,4,4,0.35294117647058826,0.35294117647058826,1.0,17,6
56,6,5,5,0.8415300546448088,0.9625,0.8700564971751412,160,177
56,7,0,2,0.375,0.7058823529411765,0.4444444444444444,17,27
56,7,1,3,0.7158469945355191,0.7751479289940828,0.903448275862069,169,145
56,7,2,1,0.5945945945945946,0.7096774193548387,0.7857142857142857,31,28
56,7,3,0,0.4864864864864865,0.7105263157894737,0.6067415730337079,76,89
56,7,4,4,0.18421052631578946,0.23333333333333334,0.4666666666666667,60,30
56,7,5,6,0.42857142857142855,0.5806451612903226,0.6206896551724138,31,29
56,7,6,5,0.45054945054945056,0.8541666666666666,0.4880952380952381,48,84
57,6,0,3,0.4504950495049505,0.7647058823529411,0.5229885057471264,119,174
57,6,1,2,0.4318181818181818,0.8444444444444444,0.4691358024691358,45,81
57,6,2,4,0.2222222222222222,0.37037037037037035,0.35714285714285715,27,28
57,6,3,5,0.010309278350515464,0.015625,0.029411764705882353,64,34
57,6,4,1,0.391304347826087,0.5294117647058824,0.6,17,15
57,6,5,0,0.45251396648044695,0.50625,0.81,160,100
57,7,0,6,0.47619047619047616,0.5882352941176471,0.7142857142857143,17,14
57,7,1,4,0.569060773480663,0.6094674556213018,0.8956521739130435,169,115
57,7,2,2,0.8787878787878788,0.9354838709677419,0.9354838709677419,31,31
57,7,3,1,0.34782608695652173,0.7368421052631579,0.3971631205673759,76,141
57,7,4,5,0.5714285714285714,0.8,0.6666666666666666,60,72
57,7,5,0,0.5,0.6451612903225806,0.6896551724137931,31,29
57,7,6,3,0.39285714285714285,0.4583333333333333,0.7333333333333333,48,30
58,6,0,5,0.8615384615384616,0.9411764705882353,0.9105691056910569,119,123
58,6,1,4,0.45263157894736844,0.9555555555555556,0.46236559139784944,45,93
58,6,2,3,0.7857142857142857,0.8148148148148148,0.9565217391304348,27,23
58,6,3,0,0.20833333333333334,0.234375,0.6521739130434783,64,23
58,6,4,2,0.4117647058823529,0.4117647058823529,1.0,17,7
58,6,5,1,0.8670520231213873,0.9375,0.9202453987730062,160,163
58,7,0,0,0.4090909090909091,0.5294117647058824,0.6428571428571429,17,14
58,7,1,6,0.44221105527638194,0.5207100591715976,0.7457627118644068,169,118
58,7,2,1,0.0,0.0,0.0,31,1
58,7,3,3,0.5217391304347826,0.631578947368421,0.75,76,64
58,7,4,4,0.5054945054945055,0.7666666666666667,0.5974025974025974,60,77
58,7,5,2,0.2972972972972973,0.3548387096774194,0.6470588235294118,31,17
58,7,6,5,0.22727272727272727,0.7291666666666666,0.24822695035460993,48,141
59,6,0,2,0.21705426356589147,0.23529411764705882,0.7368421052631579,119,38
59,6,1,0,0.0,0.0,0.0,45,19
59,6,2,1,0.2692307692307692,0.7777777777777778,0.2916666666666667,27,72
59,6,3,4,0.56,0.875,0.6086956521739131,64,92
59,6,4,3,0.35294117647058826,0.35294117647058826,1.0,17,6
59,6,5,5,0.4426877470355731,0.7,0.5463414634146342,160,205
59,7,0,4,0.35294117647058826,0.35294117647058826,1.0,17,6
59,7,1,2,0.671875,0.7633136094674556,0.8486842105263158,169,152
59,7,2,1,0.5087719298245614,0.9354838709677419,0.5272727272727272,31,55
59,7,3,3,0.45454545454545453,0.5921052631578947,0.6617647058823529,76,68
59,7,4,5,0.06578947368421052,0.08333333333333333,0.23809523809523808,60,21
59,7,5,0,0.3902439024390244,0.5161290322580645,0.6153846153846154,31,26
59,7,6,6,0.44761904761904764,0.9791666666666666,0.4519230769230769,48,104
60,6,0,3,0.3904109589041096,0.4789915966386555,0.6785714285714286,119,84
60,6,1,4,0.41333333333333333,0.6888888888888889,0.5081967213114754,45,61
60,6,2,0,0.5666666666666667,0.6296296296296297,0.85,27,20
60,6,3,5,0.06293706293706294,0.140625,0.10227272727272728,64,88
60,6,4,1,0.2857142857142857,0.7058823529411765,0.32432432432432434,17,37
60,6,5,2,0.7257142857142858,0.79375,0.8943661971830986,160,142
60,7,0,2,0.6842105263157895,0.7647058823529411,0.8666666666666667,17,15
60,7,1,6,0.7810650887573964,0.7810650887573964,1.0,169,132
