lsoa,total_activity,log_total_activity,direction_balance,post_midnight_share,deep_night_share,post_midnight_persistence,weekend_ratio,zero_bin_count,zero_bin_share,evening_zero_bin_count,post_midnight_zero_bin_count,deep_night_zero_bin_count
E01000667,142.24123,4.964530132080239,-0.3968505474819079,0.0852423731150243,0.0555269382864588,0.1316248383047257,0.6077482206013533,20,0.2777777777777778,1,19,9
E01000668,1998.22717,7.600515969864568,-0.3308857270717623,0.0949622559681239,0.0543876700465443,0.1435553085820342,0.6117476771899851,0,0.0,0,0,0
E01000670,608.2915399999999,6.412296872372234,0.1824450164143332,0.1487792679148554,0.0828442065789703,0.2501916429386229,0.7630790404037258,0,0.0,0,0,0
E01000671,736.72797,6.6035751523131525,-0.3325901282124526,0.0989898890359761,0.0630543455544384,0.1638188902860568,0.7112599693334497,2,0.027777777777777776,0,2,0
E01000672,178.19995,5.188502221522934,-0.1563364636185363,0.1423016111957382,0.0961807228340973,0.2135933141062788,0.7307683754046275,8,0.1111111111111111,1,7,3
E01000673,137.24093,4.928998032463672,-0.2840162187767162,0.011647472805671,0.0,0.0144346353952202,0.7943857952779195,33,0.4583333333333333,2,31,18
E01000674,359.18103,5.886606766168988,-0.1061847559154224,0.1071812450674246,0.0816802602297788,0.150519337571298,0.7256915165996811,7,0.09722222222222222,1,6,2
E01000676,7073.67341,8.864276560315238,0.0718219432186083,0.0762649317732637,0.0435488864335341,0.1143669336490161,0.81521849076563,0,0.0,0,0,0
E01000677,329.20535,5.799714733656407,0.0540380343150558,0.0646460028672073,0.0379842854923226,0.0926530023528291,0.7717501671173091,16,0.2222222222222222,0,16,8
E01000678,452.464,6.116915883824293,-0.077203976448955,0.0585083454153258,0.0311301893631316,0.0882386753219248,0.7164902198771982,9,0.125,0,9,5
E01000679,111.66935,4.724457423099347,-0.0597065354101192,0.0213807101053243,0.0125966525282004,0.0281231043227624,0.6513180074937661,31,0.4305555555555556,2,29,14
E01000682,262.10181,5.5725410675360765,-0.3177619795910605,0.0776069802799148,0.0487053866587186,0.1008090822748863,0.5096933357926381,20,0.2777777777777778,2,18,8
E01000683,193.78978,5.271920925766439,-0.2220096436458104,0.0353201288530282,0.0259665396183431,0.0452575057577908,0.6467426294526494,23,0.3194444444444444,1,22,11
E01000684,104.68094,4.660424554951196,0.2785429706687769,0.0052924629832326,0.0,0.0062175770393393,0.524883453352361,40,0.5555555555555556,6,34,18
E01000685,174.86838,5.169735874356556,-0.4066644867413994,0.0268754705682067,0.0014409694880229,0.0364465923765746,0.5010983731528428,27,0.375,0,27,14
E01000686,662.26206,6.497170176041379,-0.2535652125383719,0.0826909063762462,0.0519212892853925,0.1217516995043719,0.6479693697361644,15,0.20833333333333334,0,15,8
E01000687,156.09879,5.056874843131341,0.1540109952165548,0.0485191461125355,0.0291469267634938,0.0697021769724706,0.6690805383653866,28,0.3888888888888889,0,28,16
E01000690,467.10898,6.148701132057072,-0.3925173093439565,0.0366774151933452,0.0204170769741998,0.0493796868419917,0.5926760996961806,28,0.3888888888888889,0,28,16
E01000691,524.10598,6.2636001088859565,-0.3862854608146238,0.1451477428286546,0.088339346938953,0.2328354240105425,0.6832218304533126,1,0.013888888888888888,0,1,1
E01000692,1180.66883,7.074682981043974,0.0424727482642189,0.0614350173028621,0.030138688424594,0.0955792003684312,0.792863300345888,8,0.1111111111111111,0,8,4
E01000693,814.7957,6.704163955969837,0.1876913685234224,0.0509594122796671,0.0338972824721583,0.0739449001236092,0.7952738184832353,21,0.2916666666666667,0,21,12
E01000694,165.72956,5.116373098571704,0.4164745263307283,0.0511615429377837,0.0260888884276287,0.0721766367957345,0.4534781072836876,26,0.3611111111111111,0,26,14
E01000696,891.46145,6.793983319443627,-0.1427724440580128,0.0836104578610774,0.0501859727080739,0.1267489335161027,0.8600456476382637,2,0.027777777777777776,0,2,1
E01000697,781.28617,6.662220619894858,0.3640438048455408,0.0452443564948807,0.0173864206504512,0.0664536292791139,0.6627715684475152,21,0.2916666666666667,0,21,12
E01000698,115.93041,4.761578971517413,-0.2947377655267501,0.060872035214919,0.0486438372813483,0.0817289251175279,0.6347126083517999,31,0.4305555555555556,2,29,14
E01000699,347.56709,5.853830722433162,-0.0981587468479826,0.0884988852080327,0.0511636472831763,0.135655948926578,0.6781949632209721,14,0.19444444444444445,0,14,7
E01000700,84.9208,4.453425941704173,0.0643500767774208,0.0108392761255193,0.0,0.0143154878592538,0.8961239020341919,34,0.4722222222222222,2,32,18
E01000702,611.30426,6.417229315833543,0.1619672992300102,0.0601181153228017,0.0338887708716441,0.0890426374181456,0.798553816661623,4,0.05555555555555555,0,4,0
E01000703,2106.25395,7.653140933356793,0.1219945818974013,0.0584636862046003,0.035509507293743,0.0841648332607452,0.7463161036093756,2,0.027777777777777776,0,2,1
E01000704,166.69216,5.122129917587265,-0.1527179202669159,0.0332546533682207,0.0130098500133419,0.0473090996763298,0.8192925093743821,27,0.375,0,27,14
E01000705,896.27041,6.799357277052367,-0.3057055180478401,0.0897800809914052,0.0562390986443477,0.13852526882049,0.7649560766442756,13,0.18055555555555555,0,13,6
E01000706,978.21175,6.8867479112775705,-0.0375722229875075,0.0841419253040049,0.0541884924199694,0.1329889511812334,0.8331392522860365,17,0.2361111111111111,0,17,9
E01000707,264.85176,5.582938860203025,-0.0471971188713263,0.0454771378525104,0.0261048671150986,0.0697480495249544,0.810420886480851,19,0.2638888888888889,0,19,9
E01000708,638.57283,6.460800500382716,0.1012392431416162,0.0721666783098178,0.0433311107207614,0.1084786502793184,0.8401320822887022,16,0.2222222222222222,0,16,8
E01000710,198.81627,5.297398294330526,0.0294698718570668,0.0295343535013507,0.0148566312002533,0.041027746836476,1.0307795480566158,27,0.375,1,26,14
E01000712,445.68302,6.101849215546945,0.2786190956972065,0.0467095201428136,0.0114469472047644,0.0688540686238013,0.8445863539408319,17,0.2361111111111111,0,17,11
E01000714,4655.55044,8.44603020407313,0.0935119543028729,0.0588934033759496,0.0325950522834416,0.0879300057922008,0.8372100352276275,0,0.0,0,0,0
E01000715,426.21806,6.057294562033309,-0.128903500710411,0.0518463013979276,0.0262397609336404,0.0732903917805874,0.697093382696504,24,0.3333333333333333,0,24,14
E01000716,128.61697,4.864583716704128,-0.0294862334262734,0.0309646541976536,0.0131352806709721,0.0406038882501487,0.8672003855719225,26,0.3611111111111111,2,24,14
E01000717,349.12766,5.858297830838096,-0.2205807468821004,0.0435017666603671,0.0135702224223655,0.0619412502942558,0.6960776830477386,25,0.3472222222222222,1,24,14
E01000718,293.3933,5.684916628443577,-0.3517815164831643,0.0712399703742382,0.0478794846371747,0.1029134266592035,0.80391203876947,19,0.2638888888888889,0,19,11
E01000719,120.50083,4.799921094032991,0.0639022154453209,0.0511434651528956,0.0429753056472723,0.0722080248375274,0.6064867222507898,25,0.3472222222222222,2,23,10
E01000722,1349.20374,7.208010778563939,-0.1747759608196757,0.1165961117184569,0.0727734715588618,0.1763101364679477,0.7545639752302225,0,0.0,0,0,0
E01000727,1195.91469,7.087502433176888,-0.3154074894756916,0.117332976317901,0.0730230096931078,0.1857256271283811,0.7283899293765099,2,0.027777777777777776,0,2,2
E01000728,250.7266,5.528343577924094,-0.3463815167596897,0.1039212432984773,0.0742669106508842,0.1614277458395019,0.6064515921195113,6,0.08333333333333333,0,6,1
E01000730,1939.78439,7.570847495082419,-0.0469221788097799,0.0952726091377609,0.0614230430011863,0.1446202725894286,0.6566351639357801,1,0.013888888888888888,0,1,0
E01000732,154.28855,5.04528499916871,-0.5137206228200344,0.0055573793389075,0.0007029685611796,0.007376096351721,0.7535378715151011,33,0.4583333333333333,2,31,16
E01000735,444.08119,6.098256714962568,-0.2930342309702421,0.0954030500593821,0.0523097589429536,0.1408833351561693,0.627208035422382,18,0.25,0,18,10
E01000736,183.17266,5.215873687180712,-0.4419942364761203,0.0675916919042394,0.0447255611181275,0.0975400521665307,0.6320697088205967,27,0.375,1,26,14
E01000737,305.84267,5.726335140656678,-0.2268586982973958,0.0880724393362116,0.0522352227699293,0.1281445443930152,0.674665748983065,26,0.3611111111111111,0,26,14
E01000738,527.54795,6.270133529671535,-0.0720459438805515,0.1617117268676714,0.1253290056382552,0.2878933474294531,0.7103788386916542,14,0.19444444444444445,0,14,7
E01000741,2096.7695,7.64862991638091,0.0948258833410157,0.1019453020467915,0.0476327226240175,0.1672995872050462,0.613669634232918,0,0.0,0,0,0
E01000742,122.12777,4.8132225967011175,-0.3678402545137768,0.0144086803517332,0.0053173819517051,0.0192368700736744,0.8471725956727317,28,0.3888888888888889,0,28,14
E01000743,2319.88982,7.749705934229949,-0.2048559702718985,0.1295488981455162,0.0806330578234099,0.2155967003441493,0.6881611713924402,0,0.0,0,0,0
E01000744,635.32814,6.455714373683318,-0.0987194743176336,0.1236989912016175,0.0885682161032565,0.1987454544783235,0.8455326419215686,11,0.1527777777777778,0,11,6
E01000745,1031.79817,6.940027067648601,-0.1627388716923194,0.1132594468548049,0.0675495576814213,0.176842161174528,0.8653495761612876,1,0.013888888888888888,0,1,0
E01000747,145.55411999999998,4.987394780033651,-0.1187301328193252,0.0405522701796417,0.0201270840014696,0.0571499971146878,0.7800783063869308,30,0.4166666666666667,1,29,16
E01000751,889.64963,6.791951117811473,-0.2079861596750172,0.0667633841425865,0.044460446749132,0.0862301353432011,0.7476700122720911,14,0.19444444444444445,0,14,7
E01000752,391.87234,5.973484724493475,-0.2927622806958,0.0817616522768613,0.0579298094884676,0.1198934090549691,0.7459542260256271,17,0.2361111111111111,1,16,8
E01000753,157.9351,5.068495942793063,-0.3229421452229428,0.0232638596486784,0.0126322774354782,0.0317547594802845,0.5863699877987661,30,0.4166666666666667,3,27,14
E01000754,1706.77461,7.442946404282535,-0.1121929567489875,0.0944775361991118,0.0730396909290793,0.1397163154672235,0.6069086472759,5,0.06944444444444445,0,5,2
E01000755,263.94145,5.579508858178408,-0.2574386478516353,0.0434481207858788,0.0176194379473174,0.0599602689547275,0.672998873315751,13,0.18055555555555555,1,12,11
E01000756,1961.95538,7.5822064635036,0.1688794777789492,0.0339721946173923,0.0209615470459883,0.0448763051607576,0.8064493546719231,16,0.2222222222222222,0,16,8
E01000757,265.89758,5.586864989303056,-0.2522531419804573,0.037949574418842,0.0241321489274178,0.054853553075883,0.8558549398441615,21,0.2916666666666667,0,21,8
E01000760,676.87317,6.51896020554482,-0.2178491873152543,0.0738705746011472,0.0443441863709858,0.1072546479364365,0.7991394553754683,4,0.05555555555555555,0,4,0
E01000761,178.2369,5.188708394521781,-0.3940948254822655,0.0917126027214342,0.0658894987513808,0.1477736594365324,0.778129521289717,29,0.4027777777777778,2,27,14
E01000762,297.68518,5.699390108992874,-0.2447967345905497,0.0537393900495819,0.0338560354264192,0.0772636565493875,0.4954952017551551,19,0.2638888888888889,1,18,11
E01000763,399.32923,5.992287283567504,-0.198349642474206,0.0855490843983547,0.0500587447605575,0.1293209996884538,0.6737164543883613,5,0.06944444444444445,0,5,3
E01000765,1279.70493,7.155165931881945,0.1295136137359414,0.0705963444244916,0.0432985907149705,0.1114224717810695,0.7720510244270429,1,0.013888888888888888,0,1,0
E01000766,160.95553,5.087321791375829,-0.4334882436161093,0.0481357801126808,0.0290108702695707,0.0703669312152012,0.6240532995958994,27,0.375,0,27,14
E01000767,800.41266,6.686375995431897,0.0483216744722653,0.0424839981916327,0.0206066580706007,0.0640929162223823,0.7600479679639288,6,0.08333333333333333,0,6,4
E01000769,313.14213,5.749845526808274,0.2283911462184918,0.0295834035490529,0.020370206972789,0.0453115831968838,0.6847437416036767,27,0.375,2,25,12
E01000770,469.70523,6.15423205945648,-0.0013558929288481,0.0416237860498168,0.0247701734128018,0.0536133658069868,0.7680104476202514,5,0.06944444444444445,0,5,2
E01000771,506.58234,6.229658944060853,-0.1086099053512209,0.0836298399190149,0.0541527562922939,0.1321001400968548,0.6872984264489623,17,0.2361111111111111,0,17,8
E01000772,149.98802,5.017200495919174,-0.2641093602009014,0.1330902294729939,0.0962215515612513,0.210547643851715,0.7194667480143057,6,0.08333333333333333,0,6,1
E01000773,104.19085,4.655776319334563,-0.176283713972964,0.0244325677350746,0.0134800704668404,0.0326522994753236,0.8373630173559269,31,0.4305555555555556,2,29,16
E01000774,176.80838,5.180706453577693,-0.3058843704127598,0.0468553583263417,0.018686161821063,0.0603556973465311,0.6108299403736257,20,0.2777777777777778,1,19,9
E01000775,772.61609,6.6510757427852525,0.0681271470802529,0.056334395003345,0.0324645452309956,0.0806276442803222,0.7288342480265184,14,0.19444444444444445,0,14,7
E01000777,201.89183,5.3126729798801104,-0.0328282229152115,0.0507149298711096,0.0357200189824422,0.0740311230733357,0.8400110709703626,21,0.2916666666666667,0,21,10
E01000778,729.3196,6.59348224655156,-0.1973437708242038,0.0832957320768562,0.0585609107447544,0.1242994865556233,0.7370577183779874,15,0.20833333333333334,0,15,8
E01000779,532.72458,6.279879938115974,-0.1818980081602392,0.0466609218594719,0.0107949590011408,0.0687420666021025,0.7926494081627711,21,0.2916666666666667,0,21,14
E01000780,385.24422,5.956469863698693,-0.402305737383938,0.1009845391061285,0.0505757880027375,0.1653511875184594,0.8232126966576022,16,0.2222222222222222,0,16,9
E01000781,1097.65369,7.001840791005091,-0.3219661294082653,0.1305541094659828,0.0898512079889241,0.2151931080757797,0.7200030907604336,1,0.013888888888888888,0,1,1
E01000782,236.85516,5.471661916988147,-0.2731639876454453,0.136375242996606,0.1065757233239081,0.2233895069413506,0.7015108727136408,7,0.09722222222222222,0,7,4
E01000784,225.16377,5.421259382860831,-0.5041704089427886,0.0624194114355075,0.0221364209703896,0.0855499877286512,0.7940995428426791,26,0.3611111111111111,0,26,16
E01000785,179.30955,5.194675096083316,-0.3645092522958203,0.081161711687972,0.0549904899097677,0.1225665564446049,0.6598031065802935,29,0.4027777777777778,0,29,16
E01000787,289.29819,5.670908636081763,-0.6103609220645315,0.0736074083284102,0.0320523954885441,0.1125074568685109,0.7154971435428338,28,0.3888888888888889,1,27,14
E01000788,959.42913,6.867380194999156,0.0492335166016899,0.0833408195558957,0.0508008027648691,0.1334267135767199,0.8223443751019569,0,0.0,0,0,0
E01000789,256.00315,5.549088341629444,-0.2112117370430794,0.0915306706187013,0.0668406228595234,0.134355981592102,0.750412606661081,28,0.3888888888888889,0,28,13
E01000790,8500.56005,9.048004960931983,0.1541930440218465,0.0565886902945882,0.033978200059889,0.0835118453698287,0.7040339542286932,0,0.0,0,0,0
E01000791,163.24940999999998,5.101386065273032,-0.1551944965681652,0.064417874465825,0.0391004169632221,0.0873169414551423,0.5737908446518643,28,0.3888888888888889,1,27,14
E01000794,142.84302,4.968722566053518,-0.1175148775207917,0.0381470512174833,0.0143059142826859,0.0506164168577347,0.7237837043159824,23,0.3194444444444444,1,22,11
E01000795,146.12796,4.991302684324531,-0.4417045170547785,0.0189063749333118,0.0024223974658922,0.0249671908835389,0.6714785367032323,31,0.4305555555555556,0,31,16
E01000797,328.62986,5.797970388592063,-0.0377470872549439,0.0637726590030498,0.0267418182876017,0.091383251307909,0.6638827510611586,10,0.1388888888888889,0,10,4
E01000798,411.93775,6.023296855208416,-0.0518834459818261,0.1609326651903109,0.1116613129046803,0.2835791482347375,0.7873918044628868,1,0.013888888888888888,0,1,0
E01000799,5482.89244,8.609570427068999,-0.035900394208718,0.1408401712144475,0.0891623144808582,0.2350720212859931,0.8524897426946694,0,0.0,0,0,0
E01000801,838.45154,6.732748750015241,-0.1102616616340164,0.1193413754121078,0.079690401665909,0.1852636073972609,0.7423122430998716,1,0.013888888888888888,0,1,0
E01000802,530.46724,6.275641559005608,0.0224074911770234,0.0679702671177206,0.0374731340619639,0.1017461215852043,0.7396303715063982,15,0.20833333333333334,0,15,8
E01000805,320.17872,5.771997728321213,0.1984830222320833,0.0766557814960344,0.0321612879206962,0.1182594286688969,0.778370042533184,17,0.2361111111111111,0,17,9
E01000806,2527.21412,7.835268451047048,-0.0534576231316719,0.1117042706298269,0.0612680574924929,0.1817181612638792,0.8341011375408041,0,0.0,0,0,0
E01000807,1571.14805,7.360198147943865,0.2738515762406986,0.0359108996761953,0.0142726524085365,0.0547166026595245,0.7696443391400687,3,0.041666666666666664,0,3,3
E01000809,167.73444999999998,5.1283261773585895,0.1198553427754406,0.0476742851572828,0.0325483524702289,0.0748308995837082,0.9786116951177048,21,0.2916666666666667,0,21,11
E01000813,345.25372,5.847171801126145,-0.3150500449350698,0.0556663661726801,0.02113576068058,0.0806358591769335,0.7371597283029425,8,0.1111111111111111,1,7,4
E01000819,1310.50365,7.178929582375873,-0.3217883368733845,0.0673911820085354,0.0446353430606622,0.0991056927876014,0.7096765528672966,16,0.2222222222222222,0,16,7
E01000820,208.11579,5.342888117691624,-0.1401555835816205,0.0353959687537403,0.0126416164770582,0.0477855015153402,0.7142207779478297,26,0.3611111111111111,0,26,14
E01000824,1018.10025,6.926675409149111,-0.3176367258528814,0.0810676748188599,0.0557410235386937,0.1240160627170271,0.6716460056076039,3,0.041666666666666664,0,3,1
E01000827,717.69601,6.577438472768434,-0.4141428764526642,0.0621996909248527,0.0350797547279105,0.0911243844754506,0.7511028226758898,7,0.09722222222222222,0,7,3
E01000828,336.17035,5.820588292249768,-0.1036115469433874,0.0619742639408859,0.0330582991629095,0.0869103097080662,0.6656639523695858,16,0.2222222222222222,0,16,9
E01000832,378.15909,5.937955879539762,-0.0205771861784414,0.0254005794228032,0.0086654005857693,0.0351381798994507,0.8457380363864014,26,0.3611111111111111,0,26,14
E01000834,130.17794,4.8765547221289305,-0.3438206196841031,0.0476489334521655,0.0221507576475707,0.0652393572069472,0.6873551696554718,27,0.375,0,27,14
E01000835,1232.15839,7.117333953957172,-0.0161349142783501,0.07326897315531,0.0440935600819956,0.1112434253598025,0.878828083672647,2,0.027777777777777776,0,2,1
E01000838,257.46781,5.554771160082278,-0.2293478551745944,0.0602267133899185,0.0240949344308323,0.08718500069213,0.6783065722854007,16,0.2222222222222222,1,15,11
E01000841,94.88638,4.563163948862616,-0.0052384757433047,0.0944730950848794,0.0720378414689231,0.1715949611527603,1.0401007945074296,14,0.19444444444444445,1,13,3
E01000843,117.30014,4.773224954415594,-0.054687402760133,0.0158919673923662,0.0,0.0212840901332058,0.5772529989475443,31,0.4305555555555556,0,31,18
E01000846,518.63974,6.253135763781013,-0.0510448736535307,0.0740966359423209,0.0443948047637074,0.1097229583426923,0.755576829918689,4,0.05555555555555555,0,4,2
E01000847,131.71899,4.888234035847205,0.3951386964020905,0.0319218967591537,0.017617733023917,0.0416486061794204,0.800576594694689,11,0.1527777777777778,0,11,5
E01000848,553.0741,6.317298432315582,0.5802392120694134,0.0091043677510843,0.0024559457765243,0.0117054054583692,0.7806666410104547,22,0.3055555555555556,0,22,14
E01000849,1214.10609,7.102586668835181,-0.3329309302780945,0.0805589814642969,0.0380981780595466,0.1177926750933577,0.7574182124033322,0,0.0,0,0,0
E01000850,4547.27438,8.42250318286596,-0.2848700148153364,0.254933101265818,0.1576688253414785,0.4817771211769342,0.8115082854230511,0,0.0,0,0,0
E01000855,24097.55867,10.089907311466217,0.1342572131187595,0.2698931746184229,0.1312178313704672,0.5799244793709462,0.890037237690301,0,0.0,0,0,0
E01000856,4464.26053,8.404082840992439,0.1007036141772846,0.1433208043527871,0.0819262311288091,0.2353909450819294,0.953944182275712,0,0.0,0,0,0
E01000858,1851.70827,7.524403777301604,0.1800763950792314,0.1182346666302894,0.0387028891975516,0.1964365398123216,0.983712710015884,0,0.0,0,0,0
E01000861,5390.18238,8.592520005337603,0.0785009986990458,0.139797718681274,0.0725642014361673,0.2470435724376536,0.9489847656745908,0,0.0,0,0,0
E01000862,314.24667,5.753355411744037,0.0839290675697533,0.0276498077131573,0.0176425735871759,0.0385175816154557,1.0607084007578096,24,0.3333333333333333,0,24,12
E01000863,19175.90748,9.861462098732494,0.0486700241421898,0.1672748475317529,0.0693113904197873,0.3023716160204459,0.9338654693279898,0,0.0,0,0,0
E01000867,1605.2843,7.381678902501138,-0.1003874391595308,0.1203950540100591,0.0400382038247056,0.2148636105394896,0.7482769829998765,0,0.0,0,0,0
E01000868,312.47344,5.747714635590816,0.4610628026497229,0.2278366762947916,0.1642657372735423,0.4096276574076226,0.6898172232095687,5,0.06944444444444445,0,5,3
E01000869,1919.756,7.560474137522639,-0.3536606110359858,0.1242391585180616,0.0475726238126095,0.2195747201140943,0.7886266433068031,0,0.0,0,0,0
E01000871,1059.19328,6.966206510106906,-0.3152734314930699,0.0776153243721485,0.0257423649817717,0.1230014383198499,0.6786094207810099,0,0.0,0,0,0
E01000872,2581.22653,7.856407301872642,-0.1208791194316447,0.1216511090175413,0.0466913959698066,0.2114818518858107,0.8798057433946702,0,0.0,0,0,0
E01000873,102.96531,4.6440572858063245,-0.0184925388948957,0.0086651513990488,0.0031497987040489,0.0118656007694334,0.8399822750413842,29,0.4027777777777778,0,29,16
E01000874,309.50734,5.738207540385595,0.0359652859928944,0.055598390655291,0.0296312197313317,0.0786573394992345,0.6604412376616527,7,0.09722222222222222,0,7,4
E01000875,1411.94503,7.253431478884614,-0.2820965275114145,0.0685992499297228,0.033290106201939,0.1077620619468277,0.8843983003084289,1,0.013888888888888888,0,1,0
E01000876,4958.24915,8.509009627211318,0.1637081004692957,0.0934279532927465,0.0490280505569188,0.1622701675646365,0.8209705169187572,0,0.0,0,0,0
E01000877,794.08182,6.678445027597607,0.1032760578752451,0.0849674407607014,0.0400957422750214,0.130402306299297,0.6824623990386885,0,0.0,0,0,0
E01000879,161.69567,5.091881400471956,0.1313360462899222,0.0229998737752223,0.0127843868670076,0.0326486645930834,0.8424293590936126,26,0.3611111111111111,0,26,14
E01000880,472.02007,6.159137818881392,-0.0505335927771037,0.0475899255724444,0.0233381601761128,0.0699570290302331,0.5195386049589804,7,0.09722222222222222,0,7,4
E01000881,1336.49231,7.198551729220923,0.0326369928757764,0.0684465367406416,0.0328660701384806,0.1072245877990528,0.8264000240251975,1,0.013888888888888888,0,1,0
E01000883,1869.9055,7.534177817248664,-0.0899026822478462,0.0814187401448896,0.0396855990850874,0.1248362616851642,0.7868057428514535,0,0.0,0,0,0
E01000884,781.47993,6.662468273523078,-0.0394881158368328,0.0988178288852536,0.0438432884642347,0.1610071853048912,0.7519573730808634,1,0.013888888888888888,0,1,0
E01000886,456.97609,6.126816977511269,-0.1094159871690442,0.020440544274428,0.0072203777663728,0.0269170057356882,0.8076092533217731,26,0.3611111111111111,0,26,14
E01000887,1203.8888,7.094142559508819,0.0133685768984643,0.055433076543282,0.0290786075923291,0.0774996147099049,0.813001366912686,10,0.1388888888888889,0,10,7
E01000888,1211.9629,7.100821323150671,-0.492115889025976,0.0791804683130151,0.0382812625700011,0.1230036221315947,0.733093109539482,3,0.041666666666666664,0,3,1
E01000890,648.2570000000001,6.475828632155896,-0.3832828955182897,0.1083890494047885,0.0486223982155225,0.1755522338150012,0.8042051061839839,1,0.013888888888888888,0,1,0
E01000895,960.99013,6.869004190737813,0.214102542343489,0.076663420049902,0.0311689777708747,0.1115690581394526,0.8485756929771575,0,0.0,0,0,0
E01000896,198.21975,5.294408486822145,0.3892110145432026,0.0868342332184356,0.0540763470844857,0.1327638017850645,0.9665482742991788,7,0.09722222222222222,0,7,5
E01000898,2741.91692,7.916777202473079,0.0596891316458997,0.067889277987314,0.0415387348789546,0.0947948671100512,0.7731692221414496,0,0.0,0,0,0
E01000899,645.62966,6.471773734947624,0.2737788409534965,0.0549203702940165,0.023084751093994,0.0805066351150789,1.1834502281444823,1,0.013888888888888888,0,1,0
E01000900,800.97425,6.687076500119146,-0.1850545757245005,0.1347130822245534,0.077485487205113,0.2347693819016127,0.8729961240153278,0,0.0,0,0,0
E01000902,96.66333,4.581526155942836,0.0508640660320723,0.0543523588521107,0.038117246736689,0.0848265778362173,0.8170607584733303,28,0.3888888888888889,0,28,16
E01000904,2034.25353,7.618375674883243,0.2099005869735421,0.0768624400519044,0.0369538353461773,0.1139930147845423,1.045982176180697,0,0.0,0,0,0
E01000905,895.67623,6.798694849298409,-0.3937941168763627,0.0914548552885008,0.0361572060475468,0.1530091192859325,0.7873942176426932,3,0.041666666666666664,0,3,1
E01000906,1250.79776,7.13233600506577,-0.1516863125818197,0.101912038921464,0.0435727835009874,0.1608055430964572,0.7280559084155341,0,0.0,0,0,0
E01000908,130.24945,4.877099710986762,-0.0674234708860574,0.0169024897993811,0.0074701275130144,0.0214035828645338,0.901852476494521,33,0.4583333333333333,1,32,16
E01000909,1472.69243,7.295526387475347,-0.1997564488058107,0.0463660494268989,0.0247537769987722,0.0659922722383351,0.8127132713203934,1,0.013888888888888888,0,1,0
E01000912,1860.75677,7.52927582094778,-0.2810588135062918,0.0755514220163229,0.0296404994404507,0.1156502793530015,0.7219822280988942,0,0.0,0,0,0
E01000913,341.58201,5.836511074295315,-0.4845339191018872,0.0720239921300305,0.0320056375334286,0.1033939747471266,0.7941070323797633,6,0.08333333333333333,0,6,3
E01000914,25352.21489,10.14066082109668,0.0422020645786661,0.2016630835681592,0.1131633185679423,0.3840122968099299,0.6724912249057683,0,0.0,0,0,0
E01000916,1057.40094,6.964514500933382,-0.2363010382797654,0.1391501978426461,0.0755037914000719,0.244489067497786,0.7378061627240028,1,0.013888888888888888,0,1,1
E01000917,397.72553,5.988273285444877,0.1065021649477719,0.1079116042663894,0.0452250575918523,0.181897419555617,0.6865389487360964,2,0.027777777777777776,0,2,1
E01000918,3939.51111,8.279065717228887,0.2042620791085927,0.3412919883858381,0.161452196031502,0.7810084452804641,0.8108093140473516,0,0.0,0,0,0
E01000919,8254.93911,9.0186881124519,0.3526459094620748,0.2793035974313807,0.1135899087207198,0.6198901684153646,0.981327124640907,0,0.0,0,0,0
E01000920,734.77746,6.600927708877191,0.0492004749301917,0.0718128588212273,0.0386199380694122,0.1126854987829707,0.6880150311470621,14,0.19444444444444445,0,14,7
E01000921,610.91186,6.416588252532663,0.219325157642217,0.1048710365518194,0.0537068309657632,0.1727939228026276,0.788782355741242,0,0.0,0,0,0
E01000922,1345.59842,7.20533700278508,0.0531367746403864,0.1265947458529269,0.0553476868678249,0.2018596513905229,0.7796004667275911,0,0.0,0,0,0
E01000924,498.21665,6.213040169864391,-0.4927486666694098,0.0981876258049585,0.0430129543041164,0.1580020609929231,0.6838109168810501,2,0.027777777777777776,0,2,1
E01000926,2368.5713,7.770464331691368,-0.2561831260895545,0.1357333427117013,0.0547731157596986,0.2383748442258536,0.7835616474285796,0,0.0,0,0,0
E01000927,2053.99366,7.628028041767425,-0.0671416678082638,0.0838390416453378,0.0330840213012147,0.1333609444135596,0.7462640994679576,0,0.0,0,0,0
E01000928,1777.98343,7.483797373400985,0.0619718880057279,0.1313707124930855,0.0733376857173522,0.2172509059362391,0.7675904083776615,0,0.0,0,0,0
E01000929,1509.39992,7.320129742425133,-0.2315744259480284,0.0873098297235897,0.0450486177314757,0.1498191325398962,0.8666031471711433,0,0.0,0,0,0
E01000930,5181.37185,8.553018116556064,-0.2057568035770295,0.1853952288716742,0.076374198080379,0.3285754788063683,0.9217962327117968,0,0.0,0,0,0
E01000931,5125.93942,8.542264155837161,0.0457823631477876,0.1566772164466977,0.0671136804031913,0.2887093245552511,0.9280825880786336,0,0.0,0,0,0
E01000932,462.27882,6.138329075858515,-0.2675788607403644,0.0894502802442906,0.0366321779570173,0.1372965518688561,0.8138932084155773,1,0.013888888888888888,0,1,0
E01000933,4432.57832,8.396962284165326,-0.0861897641551429,0.1016920305651813,0.0486004520276587,0.167218757135539,0.8138463178092706,0,0.0,0,0,0
E01000934,378.5602,5.939013214031333,0.0053361129881059,0.142435205814029,0.0672326356547782,0.254746396931797,0.8618673459307437,0,0.0,0,0,0
