lsoa,tot_boardings,tot_alightings,total_activity
E01000443,46.1135,97.16584999999999,143.27935
E01000444,23.455040000000004,114.06506,137.5201
E01000445,63.92737,102.46574000000001,166.39311
E01000447,458.08423999999997,312.9130399999999,770.9972799999998
E01000448,119.83029,105.54509999999999,225.37538999999998
E01000449,37.381299999999996,80.94990000000001,118.33120000000001
E01000451,143.49651,374.44404,517.94055
E01000452,54.999930000000006,36.04141999999999,91.04135
E01000454,76.39513,164.64699000000002,241.04212
E01000455,21.155399999999997,49.21906,70.37446
E01000457,874.9611199999998,895.0649199999999,1770.0260399999997
E01000459,187.79182000000003,189.91817999999998,377.71000000000004
E01000460,19.515359999999998,49.933749999999996,69.44910999999999
E01000461,71.28314999999999,95.80410999999998,167.08725999999996
E01000462,1259.43395,1059.1589099999999,2318.5928599999997
E01000463,24.489600000000003,30.602430000000002,55.09203000000001
E01000465,110.06011000000002,199.23330999999996,309.29341999999997
E01000466,199.21169999999998,471.41963,670.6313299999999
E01000467,601.39797,1147.7706999999998,1749.1686699999998
E01000469,184.0436,402.89468999999997,586.9382899999999
E01000470,173.34671000000003,297.48577000000006,470.8324800000001
E01000472,984.8049399999999,1341.565,2326.36994
E01000473,1880.71893,2106.94034,3987.65927
E01000474,216.55115999999998,398.6749,615.22606
E01000475,376.00761000000006,523.6897199999999,899.69733
E01000476,88.16099,111.26243000000001,199.42342000000002
E01000477,125.08082,229.48203999999998,354.56286
E01000478,85.4032,179.71350999999999,265.11671
E01000479,273.53954999999996,471.6137400000001,745.1532900000001
E01000480,133.99995,165.57808,299.57803
E01000481,954.6176399999998,961.5075700000001,1916.12521
E01000483,417.00362000000007,384.01599,801.0196100000001
E01000485,178.20992,317.94758999999993,496.15750999999995
E01000487,453.04182,392.24917999999997,845.2909999999999
E01000488,349.13800000000015,111.10683000000002,460.24483000000015
E01000489,249.89827,317.41967,567.31794
E01000490,981.4918200000001,450.37856,1431.87038
E01000491,50.63279,74.74719999999999,125.37998999999999
E01000493,243.55746000000002,407.0406499999999,650.5981099999999
E01000494,222.16844,375.38474,597.55318
E01000495,1623.534,732.1976500000001,2355.73165
E01000497,531.72811,1098.52092,1630.24903
E01000498,57.92244000000001,70.84410000000001,128.76654000000002
E01000499,938.8626199999999,1306.88121,2245.74383
E01000501,25.275889999999997,102.94460000000001,128.22049
E01000502,21.982640000000004,41.75447,63.73711
E01000503,17.58192,36.043600000000005,53.62552000000001
E01000506,199.39934000000005,179.45113999999998,378.85048000000006
E01000507,87.41390999999999,95.00341999999998,182.41732999999996
E01000508,578.4155400000002,829.8546799999999,1408.27022
E01000510,1322.8856799999999,1505.0667200000003,2827.9524
E01000511,174.97643000000002,242.64256999999998,417.619
E01000512,97.15684,146.19297999999998,243.34981999999997
E01000513,92.23901,417.14243000000005,509.38144000000005
E01000515,1067.52276,1274.3009399999996,2341.8237
E01000516,502.65909999999997,1040.37137,1543.0304700000002
E01000518,587.4516199999999,916.0075100000001,1503.4591300000002
E01000519,563.19147,1045.3654499999998,1608.5569199999998
E01000520,288.34028,401.50426999999996,689.84455
E01000521,778.7062700000001,1444.2889099999998,2222.99518
E01000523,626.9152899999999,603.4107,1230.3259899999998
E01000524,1611.3524100000002,1007.7295800000002,2619.0819900000006
E01000525,965.02844,1646.06134,2611.0897800000002
E01000526,444.89099999999996,575.5191299999999,1020.4101299999999
E01000528,189.1878,201.17590999999996,390.36370999999997
E01000530,34.4508,68.25855,102.70935
E01000531,180.83933000000002,218.05107000000004,398.89040000000006
E01000532,99.14252,75.38241,174.52492999999998
E01000533,843.1461699999999,1086.22846,1929.3746299999998
E01000535,321.3414,665.3509099999999,986.6923099999999
E01000541,623.57258,1367.14434,1990.71692
E01000543,2590.5509300000003,2015.0434000000002,4605.594330000001
E01000544,132.02604999999997,104.24731999999999,236.27336999999994
E01000545,767.85211,606.66257,1374.51468
E01000546,54.32104,43.98537999999999,98.30642
E01000547,68.83937,142.00070000000002,210.84007000000003
E01000548,2708.5135299999997,2136.26829,4844.78182
E01000550,1803.17705,2471.2065300000004,4274.383580000001
E01000551,181.58094000000003,189.19352,370.77446000000003
E01000552,199.10972,347.75318,546.8629
E01000553,832.43905,1065.2356300000001,1897.67468
E01000554,108.24152,189.20183,297.44335
E01000555,93.8087,116.39716000000001,210.20586000000003
E01000556,1534.7689300000002,2499.8749399999997,4034.64387
E01000557,300.6919199999999,309.3570200000001,610.04894
E01000558,187.00698,729.09327,916.10025
E01000559,582.9409000000002,495.09286999999995,1078.03377
E01000561,154.96646,399.56714000000005,554.5336000000001
E01000563,142.57403,164.54094999999995,307.11497999999995
E01000564,436.46152000000006,616.8517700000001,1053.31329
E01000565,443.39739,786.10903,1229.50642
E01000567,30.898820000000004,22.003139999999995,52.90196
E01000568,1578.24837,1336.9846799999998,2915.23305
E01000571,375.52887999999996,554.9047699999999,930.4336499999998
