iteration,K,sample_unique_n,model_seed,ARI,converged,n_iter,convergence_warnings
182,7,166,692700705,0.4566457885963736,True,7,0
182,8,166,692700706,0.5219745119208004,True,7,0
183,3,170,760053079,0.8359396100259875,True,10,0
183,4,170,760053080,0.7272767007966338,True,10,0
183,5,170,760053081,0.6265150974136174,True,8,0
183,6,170,760053082,0.6614895841291335,True,10,0
183,7,170,760053083,0.5330999854614241,True,9,0
183,8,170,760053084,0.5967236930302686,True,7,0
184,3,172,981449839,0.5055725481082111,True,10,0
184,4,172,981449840,0.6400141194838186,True,4,0
184,5,172,981449841,0.48424608176966955,True,13,0
184,6,172,981449842,0.6970651474583666,True,7,0
184,7,172,981449843,0.6148979208591452,True,6,0
184,8,172,981449844,0.48175920407471257,True,13,0
185,3,181,1370356246,0.48973511689138416,True,7,0
185,4,181,1370356247,0.8073166235947306,True,6,0
185,5,181,1370356248,0.6543980576326363,True,8,0
185,6,181,1370356249,0.6045648330957701,True,6,0
185,7,181,1370356250,0.5170662265544015,True,11,0
185,8,181,1370356251,0.5777165970571696,True,13,0
186,3,180,1535113612,0.8586429406640427,True,10,0
186,4,180,1535113613,0.5772295763079255,True,6,0
186,5,180,1535113614,0.5066352792386255,True,13,0
186,6,180,1535113615,0.6084564366460428,True,8,0
186,7,180,1535113616,0.7050459487740414,True,8,0
186,8,180,1535113617,0.5278102663648053,True,8,0
187,3,177,1339466925,0.8781189170174396,True,5,0
187,4,177,1339466926,0.855542218638668,True,11,0
187,5,177,1339466927,0.5382885035312076,True,5,0
187,6,177,1339466928,0.5253745842332398,True,10,0
187,7,177,1339466929,0.48735225372860597,True,11,0
187,8,177,1339466930,0.48458944856535213,True,9,0
188,3,170,555324289,0.8781189170174396,True,6,0
188,4,170,555324290,0.774779061352152,True,6,0
188,5,170,555324291,0.6510574012226578,True,6,0
188,6,170,555324292,0.5454201970726431,True,6,0
188,7,170,555324293,0.5500583965569484,True,8,0
188,8,170,555324294,0.561284993957497,True,8,0
189,3,176,450722555,0.913021978743298,True,5,0
189,4,176,450722556,0.6922275717323706,True,8,0
189,5,176,450722557,0.42465853896159295,True,11,0
189,6,176,450722558,0.5423815666595224,True,5,0
189,7,176,450722559,0.49195396401837915,True,8,0
189,8,176,450722560,0.5510012884723428,True,9,0
190,3,172,602761971,0.9832212990825231,True,6,0
190,4,172,602761972,0.9448386175034067,True,7,0
190,5,172,602761973,0.5039665232003849,True,9,0
190,6,172,602761974,0.7341955341860228,True,6,0
190,7,172,602761975,0.6306500985787992,True,13,0
190,8,172,602761976,0.6311316060077024,True,12,0
191,3,169,1723078410,0.48973511689138416,True,5,0
191,4,169,1723078411,0.8371212214177841,True,7,0
191,5,169,1723078412,0.5200600545624113,True,7,0
191,6,169,1723078413,0.7050813254830306,True,9,0
191,7,169,1723078414,0.5477426600412121,True,10,0
191,8,169,1723078415,0.48608329678913753,True,11,0
192,3,164,1400836441,0.5124649379407101,True,4,0
192,4,164,1400836442,0.6453648292974905,True,6,0
192,5,164,1400836443,0.46678179894528404,True,9,0
192,6,164,1400836444,0.5833776074446203,True,6,0
192,7,164,1400836445,0.5263198090040532,True,7,0
192,8,164,1400836446,0.5811899578746574,True,7,0
193,3,160,1420794291,0.8120977627300313,True,13,0
193,4,160,1420794292,0.8327633044788211,True,5,0
193,5,160,1420794293,0.49062445025682605,True,9,0
193,6,160,1420794294,0.5196236292165811,True,10,0
193,7,160,1420794295,0.5484473861207702,True,12,0
193,8,160,1420794296,0.5050910346585481,True,6,0
194,3,163,971503252,0.5177014723894903,True,4,0
194,4,163,971503253,0.7147220257847217,True,14,0
194,5,163,971503254,0.5103614333893913,True,10,0
194,6,163,971503255,0.7105099986836486,True,11,0
194,7,163,971503256,0.5269115541749357,True,9,0
194,8,163,971503257,0.5296108686953133,True,10,0
195,3,176,519903823,0.9353800022326612,True,10,0
195,4,176,519903824,0.8860590469364872,True,9,0
195,5,176,519903825,0.5376764588854112,True,9,0
195,6,176,519903826,0.6082606799361917,True,9,0
195,7,176,519903827,0.634354395918044,True,8,0
195,8,176,519903828,0.4696316675397073,True,8,0
196,3,176,1680584843,0.8650008930725129,True,7,0
196,4,176,1680584844,0.7997449262469543,True,8,0
196,5,176,1680584845,0.6942550573201899,True,13,0
196,6,176,1680584846,0.5868630822781075,True,6,0
196,7,176,1680584847,0.5337130337490753,True,12,0
196,8,176,1680584848,0.47716135255615405,True,7,0
197,3,174,174596066,0.5035334192228256,True,9,0
197,4,174,174596067,0.7219675852156536,True,9,0
197,5,174,174596068,0.3711921419274035,True,11,0
197,6,174,174596069,0.6008022563073037,True,7,0
197,7,174,174596070,0.6054446119407206,True,11,0
197,8,174,174596071,0.5074246915373911,True,7,0
198,3,172,257793171,0.9278111343345554,True,5,0
198,4,172,257793172,0.8854089236093317,True,5,0
198,5,172,257793173,0.5537471132576799,True,6,0
198,6,172,257793174,0.5533942536580521,True,6,0
198,7,172,257793175,0.7188289452992689,True,8,0
198,8,172,257793176,0.6248098426170761,True,8,0
199,3,176,1338471745,0.8987029091260663,True,5,0
199,4,176,1338471746,0.792412802610179,True,5,0
199,5,176,1338471747,0.5957328481647016,True,13,0
199,6,176,1338471748,0.5504089721487428,True,8,0
199,7,176,1338471749,0.5513048657152145,True,5,0
199,8,176,1338471750,0.4929852703890369,True,6,0
200,3,171,727788246,0.5055725481082111,True,7,0
200,4,171,727788247,0.49145518395207377,True,3,0
200,5,171,727788248,0.35752346154289194,True,9,0
200,6,171,727788249,0.41909895854940116,True,4,0
200,7,171,727788250,0.3859369713008638,True,4,0
200,8,171,727788251,0.5208355744810008,True,13,0
