unit,Station,mode_label,easting,northing,lon,lat,in_greater_london_extent
746,Warwick Avenue,LU,526112.4036,182039.408,-0.183606755586787,51.52319886210523,True
7467,Woodgrange Park,LO,541820.0,185370.0,0.044,51.5494,True
747,Waterloo LU,LU,530968.1802,179961.9154,-0.1144266340815464,51.50342525720376,True
7473,Emerson Park,LO,553935.0,187909.0,0.2197,51.56904,True
748,Watford,LU,509569.47,196595.9617,-0.4174120635262017,51.65748010048808,False
749,Stratford High Street,DLR,538776.5,184018.5,-0.0004,51.538015,True
750,Abbey Road,DLR,539082.5,183401.0,0.003765,51.532395,True
751,Wembley Central,"LO,LU",518182.8112,185084.709899999,-0.2968265595489338,51.55228164027704,True
752,Wembley Park,LU,519315.8795,186388.4845,-0.2800500615096861,51.56376083873252,True
753,West Acton,LU,519372.862,181295.9254,-0.2809538703054756,51.517980197246935,True
754,Westbourne Park,LU,524901.4238,181755.9263,-0.2011529326328899,51.52092006250626,True
755,West Brompton,"LO,LU",525380.8439,178024.490700001,-0.1955717597038599,51.487279564113926,True
756,West Finchley,LU,525546.1518,191626.9482,-0.1883426849145049,51.60948689407505,True
757,West Ham,"DLR,LU",539130.9809,182944.644300001,0.0042827258459676,51.5282792316888,True
758,West Hampstead LU,"LO,LU",525592.1984,184652.8993,-0.1901696027556685,51.546801915703966,True
759,West Harrow,LU,514199.9396,188029.3693,-0.3532902802999658,51.57956661616709,True
760,West Kensington,LU,524684.9763,178398.058900001,-0.2054570002997324,51.490790555082114,True
761,Westminster,LU,530195.6727,179668.226399999,-0.1256586526219809,51.5009642958388,True
762,West Ruislip,LU,508378.6627,186795.997400001,-0.4376470760460559,51.56962926058854,True
763,Whitechapel,"EZL,LO,LU",534644.6261,181850.3379,-0.0607687139474135,51.51953209733413,True
764,White City,LU,523307.8235,180748.416200001,-0.2244621452540354,51.5122152625013,True
765,Willesden Green,LU,523328.566,184883.4222,-0.2227167285540804,51.54937241454188,True
766,Willesden Junction,"LO,LU",521858.4876,182959.8201,-0.2445731603163596,51.53240375197415,True
767,Wimbledon,"LU,TRM",524800.3804,170683.6656,-0.2065150560922177,51.42143496760067,True
768,Wimbledon Park,LU,525282.3792,172099.7465,-0.1990863401084273,51.43405524828911,True
769,Woodford,LU,540949.981,191740.0184,0.03401185348011,51.60686112070409,True
770,Wood Green,LU,531014.9221,190428.396500001,-0.1098590191239897,51.5974714659873,True
771,Woodside Park,LU,525718.4454,192588.1262,-0.1855114363532535,51.61808637995582,True
773,Hammersmith (H&C),LU,523325.1097,178697.986300001,-0.2249293587788519,51.49378399419851,True
774,Edgware Road (Bak),LU,527046.7044,181758.9463,-0.1702481178612425,51.52046920147198,True
775,Shepherd's Bush Market,LU,523197.0859,180064.2324,-0.2262959221921962,51.50609054189476,True
776,Pimlico,LU,529670.6464,178332.5964,-0.1337087125034068,51.489081972458365,True
777,Vauxhall LU,LU,530336.7953,177973.004799999,-0.1242521229828271,51.48569743810505,True
778,Brixton LU,LU,531052.3817,175428.6555,-0.1148949328839154,51.46266709356466,True
779,Hatton Cross,LU,509608.3222,175362.561799999,-0.4234642103862575,51.46662784627763,True
780,Heathrow Terminals 123 LU,"EZL,LU",507585.6702,175839.6403,-0.4524258114844233,51.47130365988795,True
781,Heathrow Terminal 4 LU,"EZL,LU",508081.9464,174430.162599999,-0.4457139637605832,51.45854050640025,True
783,Heathrow Terminal 5 LU,"EZL,LU",505109.3841,175923.8204,-0.4880396396312293,51.4725252187983,True
784,Southwark,LU,531592.3412,180073.990499999,-0.1053973366341109,51.50428757953954,True
787,Bermondsey,LU,534459.7378,179416.223200001,-0.064359176466293,51.49770238120657,True
788,Canada Water,"LO,LU",535456.6419,179467.0078,-0.0499871649569907,51.49792096344705,True
789,North Greenwich,LU,539215.8219,179859.374399999,0.0042875767123523,51.50053431205634,True
831,Nine Elms,LU,529989.2567,177345.628799999,-0.1294852953806878,51.48013931574214,True
832,Battersea Power Station,LU,529024.8784,177247.2655,-0.1434008238398742,51.47947593806482,True
850,All Saints,DLR,537983.0,181009.0,-0.01301,51.511165000000005,True
851,Bow Church,DLR,537383.0,182845.0,-0.02094,51.52781,True
852,Canary Wharf LU,"DLR,EZL,LU",537677.3398,180139.731799999,-0.0177536397113479,51.50343011540573,True
853,Langdon Park,DLR,537884.5,181446.0,-0.01426,51.51512,True
854,Crossharbour,DLR,537939.5,179286.5,-0.01431,51.4957,True
855,Heron Quays,DLR,537429.0,180104.0,-0.02134,51.50317,True
856,Island Gardens,DLR,538262.0,178419.0,-0.01001,51.48782,True
857,Mudchute,DLR,537918.0,178771.0,-0.014825,51.491075,True
858,Poplar,DLR,537661.5,180616.0,-0.017795,51.507715000000005,True
859,Pudding Mill Lane,DLR,537908.0,183549.0,-0.0131,51.53401,True
861,South Quay,DLR,537790.0,179771.0,-0.016275,51.50009,True
862,Limehouse DLR,DLR,536079.5,181079.5,-0.040395,51.51226,True
864,Tower Gateway,DLR,533765.5,180820.0,-0.073825,51.51048,True
865,Westferry,DLR,537095.5,180760.5,-0.02589,51.50915,True
866,West India Quay,DLR,537474.0,180580.0,-0.02051,51.50744,True
867,Devons Road,DLR,537638.0,182281.0,-0.01748,51.52268,True
879,Cutty Sark,DLR,538242.0,177723.0,-0.01057,51.481575,True
882,Blackwall,DLR,538426.0,180679.0,-0.006765,51.508095,True
883,East India,DLR,538736.0,180848.3333333333,-0.0022333333333333,51.50953666666667,True
884,Canning Town,"DLR,LU",539428.3256,181377.274,0.0079466982897018,51.51412171801386,True
886,Royal Victoria,DLR,540182.5,180858.0,0.0186049999999999,51.50927,True
887,Custom House DLR,"DLR,EZL",540779.0,180902.3333333333,0.02721,51.50952,True
888,Prince Regent,DLR,541245.5,180894.5,0.033925,51.50933499999999,True
889,Star Lane,DLR,539139.5,182116.5,0.00408,51.520835000000005,True
890,Royal Albert,DLR,542068.0,180779.0,0.04572,51.50809,True
891,Beckton Park,DLR,542698.0,180928.0,0.05485,51.50927,True
893,Cyprus,DLR,543318.5,180827.5,0.06375,51.50821,True
894,Gallions Reach,DLR,543887.0,180904.0,0.07196,51.50875,True
895,Beckton,DLR,543084.0,181501.0,0.06064,51.51432,True
897,Deptford Bridge,DLR,537433.0,176899.0,-0.022535,51.47437,True
898,Elverson Road,DLR,537880.0,176287.0,-0.01634,51.46876,True
928,Greenwich,DLR,537961.3333333334,177331.66666666666,-0.01476,51.47812666666667,True
940,Lewisham DLR,DLR,538096.3333333334,175895.0,-0.0133833333333333,51.46518666666666,True
9586,Imperial Wharf,LO,526300.6666666666,176671.0,-0.1828133333333333,51.47491,True
