lsoa21cd,cluster,total_activity,log_total_activity,direction_balance,post_midnight_share,deep_night_share,post_midnight_persistence,weekend_ratio,lnc_grp,imd_score,imd_decile,income_score,employment_score,population_2022,n_source_lsoa11,imd_decile_int,cluster_type,cluster_display
E01003244,3,520.50514,6.256719130576339,-0.3475576821393157,0.1184368515553948,0.0799180772739343,0.19416432899563,0.8305235237559114,3,28.313,3,0.382,0.153,1981,1,3,Medium activity / continuing,C3: Medium activity / continuing
E01003245,2,121.84899,4.810955877525171,-0.1710984227280013,0.0950065322658809,0.0599783387617738,0.1525572508923646,0.7630924740625931,3,32.227,3,0.411,0.181,1934,1,3,Partial-night transition,C2: Partial-night transition
E01003247,3,614.65206,6.422681966290296,-0.0670817893297225,0.1818701624460511,0.1189565361580338,0.3282208642095617,0.8830814812614634,2,17.943,5,0.191,0.095,2098,1,5,Medium activity / continuing,C3: Medium activity / continuing
E01003248,1,2853.96375,7.956814424986735,-0.3375916214773226,0.1571253839506546,0.0940239447680441,0.2756913337669667,0.8051761538233019,4,32.193,3,0.394,0.194,1606,1,3,High activity / full-night,C1: High activity / full-night
E01003249,3,207.47819,5.339834431450896,-0.3390224774951045,0.1133950031085194,0.0691638480169891,0.1841561606081609,0.833999974796002,3,21.787,4,0.297,0.149,2027,1,4,Medium activity / continuing,C3: Medium activity / continuing
E01003251,1,1762.72866,7.475185403873416,-0.0885808142473839,0.1784683242172961,0.1224222564123964,0.3304695482362692,0.925447186653561,4,36.585,2,0.432,0.192,1665,1,2,High activity / full-night,C1: High activity / full-night
E01003253,1,2384.90636,7.777334356288403,-0.138208311038258,0.1565703694966036,0.0839086822679277,0.2931396234776842,0.963645586834641,1,35.663,2,0.349,0.19,1439,1,2,High activity / full-night,C1: High activity / full-night
E01003254,2,163.55603,5.103251120114459,-0.451357556184263,0.0628409726012547,0.0201411100526223,0.1059051212311431,0.743219969230395,5,14.269,6,0.152,0.087,1414,1,6,Partial-night transition,C2: Partial-night transition
E01003255,1,5555.37193,8.622700643678352,-0.098612488399134,0.1263423545433077,0.0639543912589125,0.2137422297446495,0.7728697685656557,3,24.739,4,0.244,0.137,1933,1,4,High activity / full-night,C1: High activity / full-night
E01003256,1,1130.39962,7.031210747041931,-0.0411053924451955,0.1386668636707432,0.0675532958866352,0.2456832310602571,0.7564435490860894,3,32.525,3,0.356,0.21,2082,1,3,High activity / full-night,C1: High activity / full-night
E01003257,1,1296.27638,7.168022253365814,-0.2915704134021172,0.1032826888352312,0.0451292185081703,0.1644382238439257,0.8166625827680172,4,20.463,5,0.264,0.14,1700,1,5,High activity / full-night,C1: High activity / full-night
E01003258,3,601.12384,6.400463138438253,-0.3882875116049298,0.139935009065686,0.0803790114196768,0.2445627284318682,0.7292693811958978,5,26.247,4,0.418,0.179,1499,1,4,Medium activity / continuing,C3: Medium activity / continuing
E01003259,3,1014.04335,6.922686599923475,-0.2369719696894615,0.1495769386979363,0.0988754277615449,0.2558452787958287,0.7810962071218122,3,21.889,4,0.298,0.14,1783,1,4,Medium activity / continuing,C3: Medium activity / continuing
E01003260,2,125.82804,4.84283215320293,-0.247992418859898,0.0909672438671062,0.0337044111948338,0.1300545238601397,0.6890793133831766,5,14.301,6,0.154,0.106,1679,1,6,Partial-night transition,C2: Partial-night transition
E01003261,0,131.76674,4.888593753866813,-0.3039336026678659,0.0594795014280538,0.0214085891477621,0.088338191466855,0.9062664021336247,5,13.315,7,0.132,0.095,1489,1,7,Low activity / early-stop,C0: Low activity / early-stop
E01003263,3,1594.51138,7.3749495782531875,0.1776781298356114,0.098315102649189,0.0633317399089368,0.1538576180153836,0.6576301614599769,5,29.364,3,0.327,0.174,1816,1,3,Medium activity / continuing,C3: Medium activity / continuing
E01003264,3,692.68656,6.542020215834246,-0.2518534212645903,0.1200141951649819,0.0718917658803716,0.1853556823254777,0.7527315938201861,5,22.261,4,0.274,0.137,1707,1,4,Medium activity / continuing,C3: Medium activity / continuing
E01003265,1,4805.48506,8.477721339210184,0.0284422692597029,0.1114658839455428,0.066613381584418,0.1785327799860449,0.7046069839116247,5,30.195,3,0.384,0.176,1617,1,3,High activity / full-night,C1: High activity / full-night
E01003266,3,918.74263,6.824093880905756,-0.3932030779936705,0.121309403047946,0.0676948886109704,0.2039811905283515,0.7666518734327857,5,35.238,2,0.395,0.267,1745,1,2,Medium activity / continuing,C3: Medium activity / continuing
E01003268,2,801.67045,6.687944231204643,-0.2242894570954935,0.0761742933146656,0.0470996529808476,0.1125365222245362,0.810513906475848,5,22.223,4,0.259,0.133,1812,1,4,Partial-night transition,C2: Partial-night transition
E01003269,0,82.36745,4.423257945412823,-0.0558959880389645,0.0806958331234,0.0513479535908905,0.1196510436665257,0.8980968523939479,5,21.551,4,0.269,0.156,1583,1,4,Low activity / early-stop,C0: Low activity / early-stop
E01003270,2,115.578,4.758560576868941,-0.1732423125508314,0.1760720033224316,0.1350225821523127,0.3201459736197219,0.7503575448342832,5,13.656,7,0.152,0.078,1664,1,7,Partial-night transition,C2: Partial-night transition
E01003272,1,1149.57173,7.048014254337676,-0.1722045043679005,0.1252646496447855,0.0669965935922937,0.2177901865822145,0.8620500376125102,3,19.609,5,0.187,0.107,1984,1,5,High activity / full-night,C1: High activity / full-night
E01003273,2,116.99035,4.770602841460509,-0.366796321235042,0.044008245124491,0.0253841449316118,0.0655506986184742,0.9742949957292324,4,16.953,6,0.199,0.102,1483,1,6,Partial-night transition,C2: Partial-night transition
E01003274,2,1076.79068,6.982668558217622,0.0601753536722661,0.0576308479935951,0.0254255451022291,0.0879409976806929,0.8208021391095865,4,21.579,4,0.247,0.128,1513,1,4,Partial-night transition,C2: Partial-night transition
E01003276,2,517.3589,6.250667859487641,-0.0483550973995034,0.070880253533862,0.0435288926120725,0.1068817129460418,0.7797684201975276,5,15.717,6,0.159,0.109,1935,1,6,Partial-night transition,C2: Partial-night transition
E01003278,1,930.76755,6.837083373706532,-0.2136392808279575,0.1398094185814707,0.0764942546611127,0.2419673862426637,0.8167804105815794,2,23.73,4,0.25,0.143,2129,1,4,High activity / full-night,C1: High activity / full-night
E01003279,2,210.05675,5.352127054659495,-0.2119300141509378,0.0693233138187656,0.0195030152565913,0.1131740939749207,1.0826061464774903,2,15.523,6,0.188,0.11,1573,1,6,Partial-night transition,C2: Partial-night transition
E01003280,2,1760.876,7.474134429445371,-0.0636147690126959,0.0909925855085764,0.0583906021775525,0.1445380817793722,0.7623045727461223,5,25.647,4,0.317,0.181,1628,1,4,Partial-night transition,C2: Partial-night transition
E01003281,0,248.21057,5.518298201744114,-0.1160318434464737,0.0594193873371307,0.0403252770419889,0.0828491694393963,0.650958468305521,4,13.518,7,0.134,0.095,1523,1,7,Low activity / early-stop,C0: Low activity / early-stop
E01003282,1,1158.19967,7.055485106327343,-0.2646033649793735,0.156640331282429,0.084366644656357,0.2797614552702108,0.8825216294508179,3,20.156,5,0.214,0.128,2347,1,5,High activity / full-night,C1: High activity / full-night
E01003284,0,142.86648,4.968885647217345,0.0618221993010537,0.0311508339814909,0.0022885704190374,0.0520274029389618,0.9910827153298812,3,18.29,5,0.208,0.113,1902,1,5,Low activity / early-stop,C0: Low activity / early-stop
E01003285,2,288.71112,5.668884288574364,0.1220151132384509,0.0715433129143068,0.0467016303355409,0.106611383497591,0.7279971546611139,5,15.706,6,0.208,0.102,1751,1,6,Partial-night transition,C2: Partial-night transition
E01003286,1,2697.25497,7.900360535638346,-0.1279360586366813,0.1313167586822539,0.0804608768595576,0.2149212926542454,0.7413139683955534,5,28.59,3,0.35,0.194,1778,1,3,High activity / full-night,C1: High activity / full-night
E01003288,1,3713.75871,8.220069004840619,0.0638454376051803,0.1205081145403762,0.0745734932251427,0.1927080340019328,0.8245465761805858,2,28.806,3,0.371,0.154,2171,1,3,High activity / full-night,C1: High activity / full-night
E01003290,2,254.61644,5.543678039683812,-0.332432422666816,0.1091541457417282,0.0670410755880492,0.1927411952261524,0.7617979410135161,3,43.338,2,0.427,0.247,1842,1,2,Partial-night transition,C2: Partial-night transition
E01003291,1,3042.50435,8.020764877208462,0.1350710805064255,0.0806776989488938,0.0500359646157942,0.1117610167596825,0.7219844745658625,1,42.344,2,0.483,0.263,1490,1,2,High activity / full-night,C1: High activity / full-night
E01003292,2,799.5572999999999,6.685308110137361,-0.3617199667866206,0.0988960390956345,0.048019297678853,0.1588317959228143,0.673121138679626,3,23.497,4,0.257,0.141,1767,1,4,Partial-night transition,C2: Partial-night transition
E01003295,3,332.89704,5.810832681980696,-0.5769263673837411,0.2621605466963599,0.1389263779575811,0.5674437224503044,0.7113789559661836,3,27.967,3,0.314,0.188,1812,1,3,Medium activity / continuing,C3: Medium activity / continuing
E01003298,2,306.66519,5.729012146256594,-0.2755165331937413,0.100224743473493,0.0422160076270802,0.1742513337817446,0.8336672881296227,3,29.55,3,0.367,0.183,1252,1,3,Partial-night transition,C2: Partial-night transition
E01003299,1,709.41733,6.565852586087622,0.658585673400451,0.2828950485322934,0.2363243931466969,0.6144214776242194,0.9244085987522936,3,28.519,3,0.275,0.154,1792,1,3,High activity / full-night,C1: High activity / full-night
E01003301,3,491.17507,6.198834486531975,-0.2900125000236677,0.1091654957162219,0.0805901854912953,0.1620545702358713,0.8119560628401156,2,15.897,6,0.199,0.076,2689,1,6,Medium activity / continuing,C3: Medium activity / continuing
E01003302,3,616.2959099999999,6.425348503750167,0.6067250551768225,0.3307459398846246,0.2778410617717713,0.6768562900398502,0.8768747448084351,2,30.12,3,0.354,0.161,1833,1,3,Medium activity / continuing,C3: Medium activity / continuing
E01003303,1,20529.21805,9.929653130998954,-0.0077874096134899,0.2046538845155868,0.1221612539694369,0.4019121197319891,0.8634483218991251,2,38.525,2,0.4,0.175,1813,1,2,High activity / full-night,C1: High activity / full-night
E01003304,1,1354.28744,7.21176884365814,-0.371187286503964,0.1592745333294976,0.050247102638713,0.2933682377389333,0.9730606758264488,2,29.409,3,0.302,0.133,2235,1,3,High activity / full-night,C1: High activity / full-night
E01003305,1,3192.64747,8.068918950109882,-0.5144178007226085,0.1344720467994545,0.0620861344268617,0.2503112450037447,0.7708277939941316,4,27.482,3,0.318,0.155,2255,1,3,High activity / full-night,C1: High activity / full-night
E01003307,2,285.96394,5.659356563266374,-0.1171412031880662,0.1074303983921888,0.0743940302403163,0.163086670646701,0.6936368129952183,4,16.399,6,0.18,0.11,1572,1,6,Partial-night transition,C2: Partial-night transition
E01003308,1,1260.52498,7.1400765697082855,-0.2548318875838541,0.1087360839132279,0.0636213095911832,0.172359516535659,0.7766438598414814,4,22.979,4,0.235,0.143,1709,1,4,High activity / full-night,C1: High activity / full-night
E01003309,2,310.81298,5.742403585006722,-0.305678610976929,0.102085183186365,0.0487512458456529,0.1667875939012723,0.8712169580513368,5,33.106,3,0.393,0.188,1648,1,3,Partial-night transition,C2: Partial-night transition
E01003310,2,840.84859,6.735600176219707,0.1992502478954029,0.0701809585005072,0.0413071394934491,0.1114126319704944,0.7169379609964398,3,29.374,3,0.339,0.194,1520,1,3,Partial-night transition,C2: Partial-night transition
E01003311,2,154.67866,5.047794011000857,-0.3719432273333632,0.1434615479601387,0.0703717629826893,0.2241789646107334,0.6775876662534771,3,15.979,6,0.155,0.117,1605,1,6,Partial-night transition,C2: Partial-night transition
E01003313,2,409.66963,6.017789071308412,-0.2674865842508267,0.1358693101072686,0.0894464888695801,0.2236341715513814,0.8179738373898001,5,36.397,2,0.465,0.23,1475,1,2,Partial-night transition,C2: Partial-night transition
E01003318,1,22920.87033,10.03984677002991,0.0083417316728043,0.1131995523138583,0.0666404651310638,0.1848824631088505,0.7923321070108594,2,66.923,1,0.614,0.376,2011,1,1,High activity / full-night,C1: High activity / full-night
E01003319,3,727.92228,6.591567114528234,0.1109756112974038,0.1019153308509804,0.0619231217926177,0.1494486080920745,0.6509854040416994,3,36.629,2,0.418,0.202,1761,1,2,Medium activity / continuing,C3: Medium activity / continuing
E01003320,2,286.12265,5.659909476387175,-0.1315550167035011,0.1045155285679061,0.0724407522438366,0.1742792641240943,0.806258964125965,5,35.085,2,0.381,0.199,1561,1,2,Partial-night transition,C2: Partial-night transition
E01003321,1,1450.63591,7.280446413252826,-0.0862423363006365,0.1682348398503384,0.1121559716524596,0.3036900857529788,0.8406928983353141,3,38.732,2,0.389,0.249,1726,1,2,High activity / full-night,C1: High activity / full-night
E01003322,3,2852.09507,7.956159673476393,-0.0083657625059462,0.1159881286846444,0.06914155915567,0.1940447578340745,0.9430202818341218,2,24.714,4,0.248,0.135,1561,1,4,Medium activity / continuing,C3: Medium activity / continuing
E01003325,1,2966.06895,7.995329858982716,-0.3192461759865697,0.113470319022759,0.0584851036588343,0.1825650721908477,0.7388584998774745,3,35.666,2,0.363,0.196,1750,1,2,High activity / full-night,C1: High activity / full-night
E01003326,0,152.63076,5.034552061080798,0.3581959494927497,0.0735062840544068,0.061057744847762,0.0977911203244491,0.7684607364199417,3,22.041,4,0.25,0.149,1823,1,4,Low activity / early-stop,C0: Low activity / early-stop
E01003327,2,3645.76136,8.20159475406396,0.0903292968138758,0.0747539795089605,0.040069858000799,0.1159643539835535,0.7193136377411624,3,21.281,5,0.193,0.124,1675,1,5,Partial-night transition,C2: Partial-night transition
E01003328,3,84.26266999999999,4.445736726821395,-0.0841659776506014,0.202664002932734,0.1314862204105329,0.3249628073177387,0.9725500277164768,3,23.158,4,0.255,0.15,1703,1,4,Medium activity / continuing,C3: Medium activity / continuing
E01003330,1,626.3518,6.441507467813357,-0.3367136487833194,0.1020112179768621,0.0621586303416067,0.1594572919139928,0.771771163309811,5,27.641,3,0.397,0.194,1581,1,3,High activity / full-night,C1: High activity / full-night
E01003331,2,378.05919,5.937692367030995,-0.3323455514994888,0.0668520185952892,0.0517694332466828,0.1018393976160477,0.7188966134487731,4,22.136,4,0.289,0.168,1509,1,4,Partial-night transition,C2: Partial-night transition
E01003332,0,342.47382,5.839110893328457,-0.3326619243479691,0.0898387795014521,0.0628032239077427,0.142777007631203,0.675418765936293,6,21.373,5,0.307,0.139,1582,1,5,Low activity / early-stop,C0: Low activity / early-stop
E01003333,2,457.48935,6.127937063509626,-0.1436619016377102,0.0641656466975679,0.0359591321634044,0.0915942877684584,0.7483018606597476,4,23.677,4,0.253,0.149,1562,1,4,Partial-night transition,C2: Partial-night transition
E01003334,1,4525.47754,8.417699331012098,-0.0472976074034388,0.1365855016485177,0.0760777944331594,0.237955446770283,0.7511993491640914,2,33.098,3,0.378,0.179,1843,1,3,High activity / full-night,C1: High activity / full-night
E01003336,3,792.10452,6.675955016228247,-0.3102957927824979,0.1426606680643609,0.0850462007210866,0.2447167688180836,0.834938126198442,3,32.095,3,0.408,0.198,1462,1,3,Medium activity / continuing,C3: Medium activity / continuing
