unit,cluster,max_posterior,normalized_entropy
E01000418,3,1.0,5.796217319602468e-14
E01000420,4,0.9999999999901092,1.133431258961415e-10
E01000421,4,0.9999999042531772,7.142075030239854e-07
E01000422,7,0.99521027658722,0.01459041263203803
E01000423,4,1.0,1.7943492982200638e-13
E01000426,4,0.9999986311888438,8.93993655634729e-06
E01000427,4,0.9999963825818045,2.1256283089995162e-05
E01000428,6,0.9999750710925028,0.00013487879381851624
E01000429,3,0.9999999999949409,5.922207584326419e-11
E01000430,9,1.0,4.5510214431850394e-15
E01000431,0,1.0,9.876634197572797e-14
E01000433,7,0.5834209420322065,0.2965222661073219
E01000434,6,0.9993337871622854,0.0024061468542515307
E01000436,4,0.999999999988006,1.3625740308991359e-10
E01000439,9,0.9999887338181264,6.0660047267635314e-05
E01000441,5,1.0,7.340414672514565e-33
E01000442,9,0.9896852853064423,0.025014787668417027
E01000443,4,1.0,5.421819166631203e-18
E01000444,9,1.0,2.15857784831438e-15
E01000445,0,0.9999871893778934,6.824104473274027e-05
E01000447,6,0.9996367732272853,0.0014199776762922362
E01000448,1,0.9999915283095387,4.6746920067698654e-05
E01000450,4,0.9999999927398449,6.22571519694903e-08
E01000451,9,0.9999999999849365,1.7103376333519818e-10
E01000454,4,0.999151013297122,0.0029807703055477067
E01000455,4,0.9021718265081506,0.13909792872396595
E01000456,0,1.0,2.3298834128520827e-13
E01000457,6,0.9999999999996021,5.3987537519765965e-12
E01000459,4,0.9852933499378561,0.033412016920188435
E01000461,4,0.9999989769991205,6.7192391956893e-06
E01000462,6,0.9999999999968168,3.899034303704974e-11
E01000463,4,0.9999999999998863,1.5326611574662842e-12
E01000464,0,0.999999999295369,6.754974339022019e-09
E01000465,4,1.0,1.0457885464044953e-15
E01000466,4,0.9987871304955553,0.0040635422194018915
E01000467,7,0.8471866205431192,0.22133828039835388
E01000469,9,0.9990850354281804,0.003276217496218216
E01000470,7,0.999970520932896,0.0001464276864319772
E01000472,6,0.9999980125860897,1.2387909026528247e-05
E01000473,6,0.9999999296057946,5.524777539789622e-07
E01000475,3,0.9984981872827995,0.004891949544873035
E01000476,0,0.9999686259826279,0.00016168418515255121
E01000477,1,0.9955214458966067,0.012460653531703498
E01000478,1,0.9999549231304474,0.00021548235446084937
E01000479,7,0.9999439164383241,0.0002628528276366862
E01000480,1,0.999858121759424,0.0006187418848860931
E01000481,6,0.9999935516365642,3.627183055615985e-05
E01000483,6,0.9999098625394512,0.0004038503121528461
E01000485,0,0.9998055372577741,0.0008069860773750885
E01000487,0,0.9999720269893815,0.00013973789543808698
E01000489,4,0.9999908970821069,4.98441341462539e-05
E01000491,0,0.9999999706809608,2.3425931103528413e-07
E01000493,7,0.9999999284378899,5.440383990297343e-07
E01000494,3,0.9999946100779504,3.07492164636135e-05
E01000495,3,1.0,5.977273681472635e-26
E01000497,6,0.9999992118707418,5.320608915075186e-06
