lsoa,tot_boardings,tot_alightings,min_direction_activity,total_activity,log_total_activity,direction_balance,post_midnight_share,deep_night_share,post_midnight_persistence,weekend_ratio,passes_both_directions_36,retained_for_fit,exclusion_reason
E01001401,0.11042,1.26599,0.11042,1.37641,0.865590945536379,-0.8395536213773512,0.0,0.0,0.0,0.40516368323447016,False,False,at_least_one_direction_below_36
E01001405,12.00258,7.496039999999999,7.496039999999999,19.49862,3.0203575668052958,0.23112097163799292,0.0,0.0,0.0,0.611588589619194,False,False,at_least_one_direction_below_36
E01001407,18.08034,69.17976999999999,18.08034,87.26011,4.480288250158322,-0.5855989638335316,0.032529755004892844,0.009964690624387249,0.045617003906745925,0.6589011357376185,False,False,at_least_one_direction_below_36
E01001413,13.971969999999999,8.40896,8.40896,22.38093,3.151920732840497,0.24856026983686552,0.0,0.0,0.0,0.7117121897079126,False,False,at_least_one_direction_below_36
E01001416,3.32231,10.671149999999999,3.32231,13.993459999999999,2.7076141060265737,-0.5251624687532604,0.0,0.0,0.0,0.6257684949646585,False,False,at_least_one_direction_below_36
E01001417,27.010589999999997,39.07746,27.010589999999997,66.08805,4.206005935717898,-0.18258777494569753,0.03149011054192097,0.0,0.04342134638054602,0.8772280326793408,False,False,at_least_one_direction_below_36
E01001421,21.292469999999998,16.80273,16.80273,38.0952,3.665999697307093,0.1178557928557928,0.0033505533505533507,0.0,0.004384779141312941,0.8172003786823155,False,False,at_least_one_direction_below_36
E01001456,12.41862,42.93072,12.41862,55.34934,4.031570527906102,-0.5512640259125041,0.09284844227591513,0.0,0.1590124156607009,0.6661394571940601,False,False,at_least_one_direction_below_36
E01001466,2.3220199999999993,0.1250599999999997,0.1250599999999997,2.4470799999999993,1.2375274958525904,0.8977883845235957,0.00011442208673194176,0.0,0.00012274295433523734,0.4143724030729684,False,False,at_least_one_direction_below_36
E01001473,35.804,31.83945,31.83945,67.64345,4.228925716154365,0.05860951799472089,0.0,0.0,0.0,0.4889529183588196,False,False,at_least_one_direction_below_36
E01001475,5.92617,4.69898,4.69898,10.62515,2.4531708546159807,0.11549860472558036,0.0,0.0,0.0,0.3512173237304023,False,False,at_least_one_direction_below_36
E01001484,4.91677,4.13737,4.13737,9.054139999999999,2.3079844899794817,0.08608216793643571,0.01192603604538916,0.0,0.015629636384427076,0.5759371227029443,False,False,at_least_one_direction_below_36
E01001495,69.04264,30.12125,30.12125,99.16389,4.606807744457043,0.3924955949186746,0.002591467519073724,0.0,0.0031475721144071014,0.594014115273409,False,False,at_least_one_direction_below_36
E01001508,4.02544,9.70566,4.02544,13.7311,2.689960905215164,-0.4136755249033217,0.0,0.0,0.0,0.4130728524557897,False,False,at_least_one_direction_below_36
E01001514,29.56203,162.92807,29.56203,192.4901,5.265226348370279,-0.6928462294943999,0.04635526710204837,0.006512282969357904,0.07115923149341057,0.8633250523897874,False,False,at_least_one_direction_below_36
E01001517,7.582859999999999,34.65364,7.582859999999999,42.2365,3.766685045924132,-0.6409333159707836,0.004650006510956164,0.0,0.006579061967796095,0.6977915023489889,False,False,at_least_one_direction_below_36
E01001526,15.45279,46.17223,15.45279,61.62502,4.137164878766256,-0.4984897367984627,0.03004493953916769,0.0,0.04068799882914762,1.101102337491738,False,False,at_least_one_direction_below_36
E01001543,2.37716,12.091809999999999,2.37716,14.468969999999999,2.7388360818900512,-0.6714126852153263,0.0,0.0,0.0,0.5472906753370461,False,False,at_least_one_direction_below_36
E01001545,2.22024,9.30481,2.22024,11.52505,2.5277306389789285,-0.6147105652470054,0.0,0.0,0.0,0.7356440760102755,False,False,at_least_one_direction_below_36
E01001548,0.9999899999999998,0.02586,0.02586,1.02585,0.7059893655732401,0.9495832724082467,0.0,0.0,0.0,0.2064206916497955,False,False,at_least_one_direction_below_36
E01001567,5.08028,2.94391,2.94391,8.024189999999999,2.199908749498589,0.26624120316193917,0.0,0.0,0.0,0.7418271016466512,False,False,at_least_one_direction_below_36
E01001570,13.75215,21.85077,13.75215,35.60292,3.600128018645717,-0.2274706681362091,0.0,0.0,0.0,0.5098314343819403,False,False,at_least_one_direction_below_36
E01001586,9.46442,21.71409,9.46442,31.17851,3.471298838441301,-0.3928882425747734,0.004171462972412729,0.0,0.005285846603154683,0.6443082806662116,False,False,at_least_one_direction_below_36
E01001599,22.81404,63.564539999999994,22.81404,86.37858,4.470250172532923,-0.47176626427524043,0.0248861465423488,0.0,0.03330460897377499,0.7106202771998809,False,False,at_least_one_direction_below_36
E01001608,12.2132,16.49749,12.2132,28.71069,3.391506913708366,-0.1492228156132785,0.00033924646185793517,0.0,0.0004178966156380861,0.34791349186660525,False,False,at_least_one_direction_below_36
E01001623,21.05729,21.65018,21.05729,42.70747,3.7775190257083753,-0.013882583070362177,0.03617329708362495,0.022809358643815707,0.04638485918833778,0.5430641770368677,False,False,at_least_one_direction_below_36
E01001635,27.35795,31.27017,27.35795,58.628119999999996,4.088127274883519,-0.06672941243894571,0.19531736647874773,0.17019495081882208,0.3359575624770243,0.7925150331615806,False,False,at_least_one_direction_below_36
E01001654,25.325269999999996,0.1773099999999998,0.1773099999999998,25.502579999999995,3.277242086743712,0.9860947402184408,0.004265450789684809,0.0,0.004913762963110189,0.5045566808078182,False,False,at_least_one_direction_below_36
E01001656,31.58092,48.3106,31.58092,79.89152,4.393108997803988,-0.2094049531164259,0.010037611000516701,0.0,0.013174496362030537,1.0380092236445022,False,False,at_least_one_direction_below_36
E01001685,63.28904,1.8714899999999994,1.8714899999999994,65.16053,4.1920840615660575,0.9425575574661532,0.0016672669789518288,0.0,0.0020520860387693903,0.948251865753745,False,False,at_least_one_direction_below_36
E01001687,19.99524,33.59198,19.99524,53.58722,3.9997997894190873,-0.2537310201947405,0.007836569988142696,0.0,0.009739672384825836,0.5087101055068755,False,False,at_least_one_direction_below_36
E01001759,30.65944,58.75446,30.65944,89.4139,4.5043980166400575,-0.31421311451575207,0.058428052014284124,0.001211668431865739,0.08836271016098098,1.0382480804994572,False,False,at_least_one_direction_below_36
E01001783,12.08894,31.78212,12.08894,43.87106,3.8037930435109493,-0.4488877177802405,0.02963616561806347,0.0,0.03881639796294294,1.0823486724029479,False,False,at_least_one_direction_below_36
E01001833,6.09176,68.9886,6.09176,75.08036,4.331790150087138,-0.8377269368447355,0.08781044736599558,0.0,0.15982719916217775,0.8373829884559535,False,False,at_least_one_direction_below_36
E01001916,2065.16828,0.0,0.0,2065.16828,7.633451098443859,1.0,0.04274831782715548,0.003212406496965952,0.0734521008148304,0.8452832609979507,False,False,at_least_one_direction_below_36
E01001923,18.37172,21.92775,18.37172,40.29947,3.7208496669548623,-0.0882401182943597,0.01771636202659737,0.0,0.022182453131505197,0.7465416520513151,False,False,at_least_one_direction_below_36
E01001945,21.21712,18.02564,18.02564,39.24276,3.694930111908587,0.08132659374620956,0.028224569321831594,0.006425134215840067,0.04197987364460166,0.6525899435670091,False,False,at_least_one_direction_below_36
E01001946,1.6507399999999999,76.73109,1.6507399999999999,78.38183,4.374269500755099,-0.9578795238641404,0.02420535473591265,0.002181755644133341,0.04446816379854675,1.483356941764352,False,False,at_least_one_direction_below_36
E01001958,62.6315,19.896749999999997,19.896749999999997,82.52825,4.425184897991663,0.5178196556936565,0.011724833617579433,0.0,0.016035996680207457,0.8504253938374264,False,False,at_least_one_direction_below_36
E01001961,3.02717,11.147039999999999,3.02717,14.174209999999999,2.7195972762823564,-0.5728622618121221,0.058859012248301666,0.04180338798423333,0.09993854763995384,1.4514619915246074,False,False,at_least_one_direction_below_36
E01001987,32.79019,24.691319999999997,24.691319999999997,57.48151,4.068710635901605,0.1408952200455417,0.0,0.0,0.0,0.9312105761392492,False,False,at_least_one_direction_below_36
E01001988,115.21596,27.08485,27.08485,142.30081,4.964945987295471,0.6193296440125674,0.0024851580254532622,0.0,0.003187554368650342,0.7099003636142264,False,False,at_least_one_direction_below_36
E01001996,17.66459,25.377299999999998,17.66459,43.04189,3.7851412264649693,-0.1791907836760885,0.008121855243810157,0.0,0.010934174754123383,0.5692394027228634,False,False,at_least_one_direction_below_36
E01002059,47.57456,28.4489,28.4489,76.02346,4.344110050774257,0.2515757635866613,0.0014503417760780685,0.0,0.0017383396759240429,0.6840767767663622,False,False,at_least_one_direction_below_36
E01002079,5.82003,11.57132,5.82003,17.39135,2.911880445383551,-0.33069830691694435,0.026662680010464974,0.0,0.05719155780084462,0.8221138495689589,False,False,at_least_one_direction_below_36
E01002087,24.56851,71.36416,24.56851,95.93267,4.574016613776643,-0.48779680582225005,0.015143224930568485,0.0,0.022793409864179052,0.9237427616427396,False,False,at_least_one_direction_below_36
E01002094,18.807019999999998,53.67062,18.807019999999998,72.47764,4.2969811422481285,-0.4810255963080477,0.025560296941235947,0.0,0.03525647369414688,0.7777514509156813,False,False,at_least_one_direction_below_36
E01002095,31.76586,52.71574,31.76586,84.4816,4.448301148104503,-0.24798157231870604,0.01585055207287741,0.0,0.01960993641576088,0.6845189889604024,False,False,at_least_one_direction_below_36
E01002116,6.789879999999999,56.09794,6.789879999999999,62.88782,4.1571287328863935,-0.7840637503414811,0.016527206699166862,0.0,0.021068233378684954,0.686166954117947,False,False,at_least_one_direction_below_36
E01002128,28.03726,18.06407,18.06407,46.10133,3.852301238415625,0.21633193662742484,0.0515930885291162,0.049073204612535046,0.0695469540111918,1.0278008653532598,False,False,at_least_one_direction_below_36
E01002140,29.690669999999997,47.086589999999994,29.690669999999997,76.77726,4.35384910054217,-0.2265764628745542,0.026020334666801075,0.0,0.03968018616479819,0.8688953344285363,False,False,at_least_one_direction_below_36
E01002156,14.994079999999999,15.53727,14.994079999999999,30.531349999999996,3.4509822890057413,-0.017791221154649272,0.0002155161825467921,0.0,0.0002765676193118174,0.6865221243752867,False,False,at_least_one_direction_below_36
E01002162,92.77380000000001,16.93691,16.93691,109.71071,4.706920583002288,0.6912441820857782,0.031567474132653046,0.026545995372739817,0.0426727909253922,1.3638206734446263,False,False,at_least_one_direction_below_36
E01002165,51.53798,32.73928,32.73928,84.27726,4.445907830445463,0.223057797560101,0.14493719895497315,0.09733396648158708,0.23739162307490783,0.7643410915512925,False,False,at_least_one_direction_below_36
E01002169,28.010759999999998,82.66135,28.010759999999998,110.67211,4.715566988237553,-0.49380634380242683,0.07524831685236687,0.014985256899863929,0.12821693582109497,0.9074529872356228,False,False,at_least_one_direction_below_36
E01002190,13.872149999999998,15.618079999999999,13.872149999999998,29.490229999999997,3.4174063044285825,-0.059203675251091686,0.004622208778975274,0.0,0.005413113785391145,0.475701612988608,False,False,at_least_one_direction_below_36
E01002194,9.73926,18.56816,9.73926,28.307419999999997,3.3778407262834165,-0.31189348941019707,0.008904379134516676,0.0,0.01082809169382353,0.9381308589741246,False,False,at_least_one_direction_below_36
E01002196,17.27955,41.55779,17.27955,58.83734,4.0916298808065505,-0.41263320197683984,0.005173585345632549,0.0,0.00674358578432621,0.621777033112603,False,False,at_least_one_direction_below_36
E01002208,18.656679999999998,43.334469999999996,18.656679999999998,61.99115,4.142994240333352,-0.3980856944902619,0.011620691017992074,0.0,0.01575588117058685,0.8331177818570316,False,False,at_least_one_direction_below_36
E01002215,22.90515,53.07779,22.90515,75.98294,4.343583838864428,-0.3970975590046924,0.07911170586450064,0.0,0.13642247816065659,0.9067778221300287,False,False,at_least_one_direction_below_36
E01002229,24.91957,13.72571,13.72571,38.64528,3.679971899380718,0.2896565893687405,0.03670926954080809,0.0,0.04914749549193745,0.4132524027497808,False,False,at_least_one_direction_below_36
E01002244,32.60056,75.43761,32.60056,108.03817000000001,4.691698004415455,-0.3964992187483368,0.04724182203382378,0.02498755763819398,0.064534189621718,0.5940259540890165,False,False,at_least_one_direction_below_36
E01002257,17.464809999999996,14.704829999999998,14.704829999999998,32.169639999999994,3.50163499971948,0.08579455660678824,0.02841840940713044,0.0,0.03927538523137939,0.7347483649092642,False,False,at_least_one_direction_below_36
E01002259,31.80086,78.21057,31.80086,110.01143,4.709633168983954,-0.4218626191842066,0.026926838420335046,0.0019616143522541247,0.03662458753045959,0.7588848583329518,False,False,at_least_one_direction_below_36
E01002271,9.55846,33.7314,9.55846,43.28986,3.79075575694569,-0.5583972782540761,0.02199452712482785,0.0,0.031081385020518208,0.6564420898196971,False,False,at_least_one_direction_below_36
E01002284,27.10136,154.33663,27.10136,181.43799,5.206410334462046,-0.7012603589799469,0.020185794606741397,0.0,0.027724502559683298,0.7857876932937181,False,False,at_least_one_direction_below_36
E01002297,83.21759,19.14732,19.14732,102.36491,4.638265542775987,0.6259007114840427,0.009487040041357923,0.0,0.012670321786302187,0.7887452961668087,False,False,at_least_one_direction_below_36
E01002298,22.72307,53.39615,22.72307,76.11922,4.345352536143259,-0.4029610392749689,0.01343024797153728,0.0,0.018870205730096807,0.5584468315517167,False,False,at_least_one_direction_below_36
E01002305,21.36339,88.27506,21.36339,109.63844999999999,4.706267677858515,-0.6102938339606224,0.014543802835592807,0.0,0.019122008453660345,0.6241127647454223,False,False,at_least_one_direction_below_36
E01002309,10.590209999999999,2.61878,2.61878,13.20899,2.6538748628763957,0.603485202123705,0.0035127591133008655,0.0,0.003893035493744294,0.5548373701316851,False,False,at_least_one_direction_below_36
E01002311,10.087779999999999,18.96626,10.087779999999999,29.05404,3.4029970945402948,-0.305585040841136,0.024881909710319117,0.0,0.034896411836743954,0.5282068160101921,False,False,at_least_one_direction_below_36
E01002312,29.66547,58.679719999999996,29.66547,88.34519,4.492507406916309,-0.3284191250253692,0.010851750955541545,0.0,0.014299967587535647,0.6273031220914697,False,False,at_least_one_direction_below_36
E01002323,22.6425,37.637829999999994,22.6425,60.28033,4.115458910535329,-0.2487599188657394,0.031008622547354998,0.0017995920062149626,0.045859065335815505,0.7903589224577308,False,False,at_least_one_direction_below_36
E01002334,8.29741,45.9922,8.29741,54.289609999999996,4.012585006608198,-0.6943278833647911,0.05828021236476004,0.0,0.0908420636472399,0.8267028667642538,False,False,at_least_one_direction_below_36
E01002339,17.807669999999998,22.4001,17.807669999999998,40.20777,3.7186268308072106,-0.11421747587593147,0.026323767769264497,0.0,0.0325518855071189,0.39068589054035135,False,False,at_least_one_direction_below_36
E01002347,10.75468,22.59177,10.75468,33.34645,3.536498665438223,-0.35497301811737086,0.0,0.0,0.0,0.6612878399000386,False,False,at_least_one_direction_below_36
E01002364,28.3131,34.00967,28.3131,62.32277,4.148244980107781,-0.09140431338337499,0.019323755988381132,0.010443053156976174,0.02346368040250506,0.7104653597381223,False,False,at_least_one_direction_below_36
E01002369,4.24499,54.64373,4.24499,58.88872,4.092488173531696,-0.8558301148335369,0.1212126872514804,0.017767579257963153,0.17511503327108596,0.6257029822888607,False,False,at_least_one_direction_below_36
E01002381,6.91095,7.80906,6.91095,14.720009999999998,2.7549344231331734,-0.061012866159737666,0.014922544210228119,0.0,0.017774447552594677,0.44338235671108417,False,False,at_least_one_direction_below_36
E01002383,28.251949999999997,44.884629999999994,28.251949999999997,73.13658,4.305909067713375,-0.2274194390823306,0.02412212876237855,0.0,0.03257073830588443,0.589529097031021,False,False,at_least_one_direction_below_36
E01002388,26.33368,52.34159,26.33368,78.67527,4.377959249064523,-0.3305728725176284,0.026299242443019264,0.0,0.03656706143870737,0.5286535412624958,False,False,at_least_one_direction_below_36
E01002390,23.78909,37.51692,23.78909,61.30601,4.132057889840441,-0.22392307051135765,0.027435972427499362,0.0,0.03357965212710992,0.5117054229025674,False,False,at_least_one_direction_below_36
E01002391,13.02531,12.757729999999999,12.757729999999999,25.78304,3.2877688513708074,0.01037814004865216,0.0001008414833937348,0.0,0.00011135747763320818,0.57892010237234,False,False,at_least_one_direction_below_36
E01002392,25.06186,94.8827,25.06186,119.94456,4.795332258781197,-0.582109267815064,0.1010261740924307,0.04513418532695438,0.1535614284872459,0.8401492052035232,False,False,at_least_one_direction_below_36
E01002419,23.24174,33.49095,23.24174,56.73269,4.055823564211073,-0.18065792402933825,0.019611620742820413,0.0,0.027421406402534383,0.6441917827005922,False,False,at_least_one_direction_below_36
E01002420,17.57501,24.22203,17.57501,41.797039999999996,3.7564689413176606,-0.15903087874165256,0.0033490409847204495,0.0,0.004705202176130797,0.6818137092181779,False,False,at_least_one_direction_below_36
E01002428,27.89427,74.08573,27.89427,101.97999999999999,4.634534794617995,-0.45294626397332816,0.07055883506569915,0.0,0.11222167757885558,0.8756950646028991,False,False,at_least_one_direction_below_36
E01002431,33.01466,17.62672,17.62672,50.64138,3.9443232890915545,0.303860992729661,0.023168010034481684,0.0,0.043946947225531975,0.9198695572449226,False,False,at_least_one_direction_below_36
E01002434,18.920099999999998,24.29814,18.920099999999998,43.21824,3.7891373736421947,-0.12443912570248122,0.028752212028995156,0.0,0.054339360593534024,0.8122530316344198,False,False,at_least_one_direction_below_36
E01002435,7.955049999999999,6.53961,6.53961,14.49466,2.740495448436853,0.09765251478820472,0.01149388809396012,0.0,0.013505746427584151,1.2423099761756513,False,False,at_least_one_direction_below_36
E01002438,13.66434,9.78796,9.78796,23.452299999999997,3.1967242810262726,0.1652878395722381,0.0,0.0,0.0,0.8067648677984536,False,False,at_least_one_direction_below_36
E01002440,29.99494,66.78538999999999,29.99494,96.78032999999999,4.582723432068102,-0.3801438784100033,0.0,0.0,0.0,0.5985525898192514,False,False,at_least_one_direction_below_36
E01002451,23.63525,72.59997,23.63525,96.23522,4.5771329915140635,-0.5088024945544884,0.010416872325953013,0.0,0.014992985615276701,0.7603065693468893,False,False,at_least_one_direction_below_36
E01002462,15.565119999999999,18.64677,15.565119999999999,34.21189,3.561383809658758,-0.09007540945560161,2.3968275356900775e-05,0.0,3.1985208791251655e-05,0.6009613651810355,False,False,at_least_one_direction_below_36
E01002463,13.674319999999998,7.37623,7.37623,21.050549999999998,3.0933375448924334,0.29918885729826533,0.024603157637211364,0.02092629408732788,0.03240133081251382,0.7307283499784263,False,False,at_least_one_direction_below_36
E01002464,3.60267,0.49741999999999986,0.49741999999999986,4.10009,1.6292581866333962,0.7573614237736245,0.0,0.0,0.0,2.1505889350038148,False,False,at_least_one_direction_below_36
E01002467,10.468789999999998,11.087019999999999,10.468789999999998,21.555809999999997,3.1159926824301176,-0.02868043464847763,0.05578959918462818,0.0,0.0808699815610067,0.5954769757738693,False,False,at_least_one_direction_below_36
E01002471,2.64567,8.062299999999999,2.64567,10.70797,2.460269806475827,-0.5058503152324856,0.011550275168869544,0.0,0.015784751531827946,0.4869551592239274,False,False,at_least_one_direction_below_36
E01002473,31.2941,53.14862,31.2941,84.44272,4.447846209911147,-0.2588088114641499,0.007388677200355461,0.0,0.010131007146361,0.7208710758876188,False,False,at_least_one_direction_below_36
E01002482,22.46901,37.84016,22.46901,60.309169999999995,4.1159294239240305,-0.25487251772823266,0.002476737782993857,0.0,0.002781571497579316,0.6411981023039235,False,False,at_least_one_direction_below_36
E01002484,3.7595599999999996,16.32864,3.7595599999999996,20.0882,3.048713642341891,-0.6256946864328312,0.03886709610617177,0.0,0.048807093303394486,0.555869932920759,False,False,at_least_one_direction_below_36
E01002518,26.402169999999998,52.103179999999995,26.402169999999998,78.50534999999999,4.375824314993523,-0.3273790894505916,0.01736964423443753,0.0,0.026254512100168433,0.9112078216930104,False,False,at_least_one_direction_below_36
E01002533,30.07829,39.80681,30.07829,69.8851,4.261060256304298,-0.13920735607447082,0.00399541533173738,0.0,0.006038053446785247,0.7827605017892727,False,False,at_least_one_direction_below_36
E01002534,28.571699999999996,23.53849,23.53849,52.110189999999996,3.972368811908609,0.09658782668034788,0.03818945968149414,0.016913198742894615,0.046459767404669866,0.4700409050107987,False,False,at_least_one_direction_below_36
E01002536,37.34883,25.900319999999997,25.900319999999997,63.24914999999999,4.162768494115833,0.18100654317093595,0.016525597577200637,0.007644845820062405,0.027975174217543284,0.7190558040171368,False,False,at_least_one_direction_below_36
E01002551,7.0176099999999995,17.638759999999998,7.0176099999999995,24.65637,3.2447918838646626,-0.43076697826971283,0.02655054251700473,0.0,0.03594639888071093,0.851691672441166,False,False,at_least_one_direction_below_36
E01002579,11.26408,32.60666,11.26408,43.87074,3.803785911940154,-0.4864878048558105,0.025755207229237527,0.0,0.03320151459321019,0.47460255680568564,False,False,at_least_one_direction_below_36
E01002598,127.88369,27.25496,27.25496,155.13864999999998,5.050744394567922,0.6486373962903507,0.006347676739484327,0.0,0.008407307169658873,1.0320861973376587,False,False,at_least_one_direction_below_36
E01002617,41.77569,24.61168,24.61168,66.38737,4.210457611634765,0.2585433042459732,0.009499698511930808,0.006514793401214718,0.011833588959069734,0.6092874379708476,False,False,at_least_one_direction_below_36
E01002618,28.80096,55.33217,28.80096,84.13313,4.44421626651714,-0.31534794913727804,0.01200169303103308,0.0,0.017456545348741925,0.7524056517968443,False,False,at_least_one_direction_below_36
E01002639,15.54599,2.49418,2.49418,18.04017,2.946550957894788,0.7234859760190729,0.0,0.0,0.0,0.8459117197665118,False,False,at_least_one_direction_below_36
E01002660,1.087679999999999,1.7896999999999994,1.087679999999999,2.8773799999999983,1.3551596678140354,-0.24397889746922574,0.4446058567168743,0.11493094412277835,1.245278978312502,0.33747991710713204,False,False,at_least_one_direction_below_36
E01002669,28.834889999999998,53.0659,28.834889999999998,81.90079,4.417644591649522,-0.2958580741406768,0.019277347629980124,0.0,0.029694033884559583,0.6914232031140215,False,False,at_least_one_direction_below_36
E01002673,1.11578,4.50596,1.11578,5.62174,1.8903581752917213,-0.6030481665818768,0.0,0.0,0.0,2.10005735005735,False,False,at_least_one_direction_below_36
E01002674,27.84031,66.87265,27.84031,94.71296,4.561353712487508,-0.41211192216989095,0.00832040303671219,0.0,0.010519012241991876,0.7733594531246007,False,False,at_least_one_direction_below_36
E01002698,31.39755,117.74829,31.39755,149.14584,5.011607088417826,-0.5789684781017024,0.008839938143765857,0.0,0.011703590356228758,0.6573307600014713,False,False,at_least_one_direction_below_36
E01002703,3.06803,77.63427,3.06803,80.7023,4.4030821532444895,-0.9239667270945191,0.022566519169837786,1.1895571749504043e-05,0.03407214275811915,0.7482425338817814,False,False,at_least_one_direction_below_36
E01002754,13.77449,51.57308,13.77449,65.34757,4.194907136143715,-0.5784238036701287,0.0,0.0,0.0,0.6487226643059699,False,False,at_least_one_direction_below_36
E01002823,0.38347999999999965,1.20067,0.38347999999999965,1.5841499999999995,0.9493966337711499,-0.5158539279739928,0.06917274248019445,0.0,0.08919966137014851,0.01791272166134854,False,False,at_least_one_direction_below_36
E01002832,84.22457,16.153209999999998,16.153209999999998,100.37778,4.618853934994224,0.6781516785886279,0.0889004518729145,0.012057648615062012,0.12555799221575706,1.3409010381018822,False,False,at_least_one_direction_below_36
E01002857,28.73831,76.33126,28.73831,105.06957,4.664095199582509,-0.4529660681013542,0.07530743677736569,0.020672874172798072,0.1303446096853913,0.6789273972089366,False,False,at_least_one_direction_below_36
E01002875,6.645359999999999,10.580409999999999,6.645359999999999,17.225769999999997,2.9028365266592946,-0.2284397156121323,0.0023116528317747194,0.0,0.00292629728593643,0.7241741014004351,False,False,at_least_one_direction_below_36
E01002892,143.61217,3.30198,3.30198,146.91415,4.996632037892268,0.9550488499576113,0.025603796502923645,0.0,0.046286455616593065,0.40068089576809024,False,False,at_least_one_direction_below_36
E01002893,36.482389999999995,18.68387,18.68387,55.166259999999994,4.0283162207420125,0.32263416080771107,0.028156884298482444,0.013364871934403385,0.03885837709969725,0.8246154584964103,False,False,at_least_one_direction_below_36
E01002927,0.1106,0.25318999999999997,0.1106,0.36379,0.310267588624094,-0.39195689821050594,0.0,0.0,0.0,0.0,False,False,at_least_one_direction_below_36
E01002933,0.9977199999999999,3.6630499999999997,0.9977199999999999,4.660769999999999,1.7335599253649898,-0.57186473479704,0.0,0.0,0.0,0.13317420553840803,False,False,at_least_one_direction_below_36
E01002939,15.98747,54.14278,15.98747,70.13025,4.264512703430658,-0.5440635103967261,0.00650988696033452,0.0,0.008653400545315491,0.8283426744426114,False,False,at_least_one_direction_below_36
E01002942,6.995889999999999,34.24549,6.995889999999999,41.24138,3.7434003093188837,-0.6607344371114642,0.01963998294916416,0.0,0.02607052734576166,0.49298768052677633,False,False,at_least_one_direction_below_36
E01002943,3.80385,25.1549,3.80385,28.958750000000002,3.3998214354822243,-0.7372918375275176,0.055965813441533216,0.0,0.07074641902728149,0.3183956492028494,False,False,at_least_one_direction_below_36
E01002945,1.9360499999999998,98.14705000000001,1.9360499999999998,100.0831,4.6159429508269225,-0.9613111504339895,0.10997720893937138,0.015127029438536575,0.1833501244004856,0.7149870468522759,False,False,at_least_one_direction_below_36
E01002963,64.33581,29.72713,29.72713,94.06294,4.554539198542659,0.36793108954493653,0.08093112973079515,0.02079533129625759,0.11704984607322984,0.6478372011122178,False,False,at_least_one_direction_below_36
E01002979,0.77408,0.20718999999999999,0.20718999999999999,0.98127,0.6837380532297272,0.5777105180021809,0.0,0.0,0.0,0.0007297109732201176,False,False,at_least_one_direction_below_36
E01002986,4.6,3.9210699999999994,3.9210699999999994,8.52107,2.253507237445417,0.07967661338306108,0.0,0.0,0.0,0.38094199332553125,False,False,at_least_one_direction_below_36
E01003007,24.58097,80.01555,24.58097,104.59652,4.659625416183694,-0.5299849364013258,0.041045151406566865,0.0,0.05729448450604829,0.6987367690470827,False,False,at_least_one_direction_below_36
E01003066,5.662669999999999,5.722789999999999,5.662669999999999,11.385459999999998,2.5165232039552605,-0.005280419060802068,0.00832289604460426,0.0,0.013156287139160087,0.510576675572282,False,False,at_least_one_direction_below_36
E01003071,13.945219999999999,14.792319999999998,13.945219999999999,28.73754,3.392410220731156,-0.029477122954852757,0.022357167662924525,0.0,0.032129255129759206,0.7473746029458617,False,False,at_least_one_direction_below_36
E01003080,7.099659999999999,10.255679999999998,7.099659999999999,17.355339999999998,2.9099205403403,-0.1818472009191407,0.007519875727009652,0.0,0.011095996395140214,0.6138827310804099,False,False,at_least_one_direction_below_36
E01003085,27.001839999999998,24.192149999999998,24.192149999999998,51.19399,3.954967354160537,0.054883200156893415,0.13449391227368682,0.05497969585883031,0.19595509352953283,0.7963024203186848,False,False,at_least_one_direction_below_36
E01003116,19.32472,47.95914,19.32472,67.28386,4.2236734282557284,-0.42557635664779037,0.019136535864618942,0.0,0.02370201996773412,0.601077285365251,False,False,at_least_one_direction_below_36
E01003130,20.52432,18.93825,18.93825,39.46257,3.700377349247777,0.040191756390929416,0.00277782212359712,0.0,0.0037726758052470553,0.836904843372792,False,False,at_least_one_direction_below_36
E01003133,24.44715,33.697579999999995,24.44715,58.144729999999996,4.07998749093529,-0.1590931800698016,0.004081539289975206,0.0,0.005704375750393901,0.6467782373633899,False,False,at_least_one_direction_below_36
E01003148,22.83946,27.92927,22.83946,50.76873,3.9467862990309084,-0.10025482221044332,0.011887632406798434,0.0,0.015711666756047942,0.799390752979562,False,False,at_least_one_direction_below_36
E01003158,21.48426,26.80845,21.48426,48.29271,3.897776199932215,-0.11024831698200414,0.00744957158130078,0.0,0.010005028099511875,0.7659051041239612,False,False,at_least_one_direction_below_36
E01003170,29.15841,42.9441,29.15841,72.10251,4.291862702691556,-0.1911957017862485,0.015579762757218852,0.0,0.02270061176101611,0.7980605022761176,False,False,at_least_one_direction_below_36
E01003174,62.567949999999996,15.59661,15.59661,78.16456,4.371528723926204,0.6009288608545869,0.006968887178537179,0.0,0.010125247708147801,0.8342040885439248,False,False,at_least_one_direction_below_36
E01003187,23.928279999999997,40.05041,23.928279999999997,63.97869,4.174059369988492,-0.25199218677343976,0.014904806584817538,0.0,0.019255516886615195,0.9125326756981119,False,False,at_least_one_direction_below_36
E01003189,25.260209999999997,0.0,0.0,25.260209999999997,3.268054865796216,1.0,0.0,0.0,0.0,0.8657844111550029,False,False,at_least_one_direction_below_36
E01003196,81.35137999999999,0.0,0.0,81.35137999999999,4.410995214224588,1.0,0.018752232598881546,0.0,0.023048018568708865,0.6092763931716094,False,False,at_least_one_direction_below_36
