lsoa,private_rented_share,social_rented_share
E01002389,0.04862236628849271,0.008103727714748784
E01002390,0.03225806451612903,0.009487666034155597
E01002391,0.09538950715421304,0.028616852146263912
E01002392,0.16721311475409836,0.48032786885245904
E01002393,0.296398891966759,0.1745152354570637
E01002394,0.2928709055876686,0.08670520231213873
E01002395,0.2702078521939954,0.08545034642032333
E01002396,0.21602787456445993,0.2874564459930314
E01002397,0.4496527777777778,0.1423611111111111
E01002398,0.3727810650887574,0.05128205128205128
E01002399,0.2920892494929006,0.02434077079107505
E01002400,0.23427672955974843,0.22641509433962265
E01002401,0.37270341207349084,0.16666666666666666
E01002402,0.228515625,0.287109375
E01002403,0.26875852660300137,0.24283765347885403
E01002404,0.25,0.34911242603550297
E01002405,0.2693498452012384,0.22445820433436534
E01002408,0.29003021148036257,0.31419939577039274
E01002409,0.24714285714285714,0.26285714285714284
E01002410,0.2861356932153392,0.06489675516224189
E01002411,0.21288515406162464,0.31932773109243695
E01002412,0.27525252525252525,0.09848484848484848
E01002413,0.1652754590984975,0.34891485809682804
E01002414,0.3992467043314501,0.08851224105461393
E01002415,0.115625,0.0234375
E01002416,0.1281618887015177,0.050590219224283306
E01002417,0.2103861517976032,0.03462050599201065
E01002418,0.0837138508371385,0.1385083713850837
E01002419,0.19875776397515527,0.021739130434782608
E01002420,0.15671641791044777,0.18955223880597014
E01002421,0.1419457735247209,0.05741626794258373
E01002422,0.28888888888888886,0.048484848484848485
E01002423,0.19370860927152317,0.07781456953642384
E01002424,0.256120527306968,0.030131826741996232
E01002425,0.24958402662229617,0.22462562396006655
E01002426,0.3717357910906298,0.05069124423963134
E01002427,0.17884615384615385,0.04807692307692308
E01002428,0.17704280155642024,0.04669260700389105
E01002429,0.20076481835564053,0.27915869980879543
E01002430,0.04397705544933078,0.021032504780114723
E01002431,0.07597535934291581,0.014373716632443531
E01002432,0.27287066246056785,0.03627760252365931
E01002433,0.18163869693978282,0.19743336623889438
E01002434,0.06854838709677419,0.05040322580645161
E01002435,0.07192982456140351,0.02280701754385965
E01002436,0.128698224852071,0.13165680473372782
E01002437,0.057432432432432436,0.0625
E01002438,0.1453900709219858,0.0797872340425532
E01002439,0.17391304347826086,0.20128824476650564
E01002440,0.07255520504731862,0.2618296529968454
E01002441,0.157001414427157,0.21782178217821782
E01002442,0.1273006134969325,0.22699386503067484
E01002443,0.545985401459854,0.02335766423357664
E01002444,0.3849624060150376,0.12180451127819548
E01002445,0.2144,0.4112
E01002446,0.4470774091627172,0.11374407582938388
E01002447,0.601115760111576,0.12133891213389121
E01002448,0.4409448818897638,0.12598425196850394
E01002449,0.5251700680272109,0.09387755102040816
E01002450,0.1717171717171717,0.022222222222222223
E01002451,0.19760479041916168,0.06187624750499002
E01002452,0.17450980392156862,0.06470588235294118
E01002453,0.17258064516129032,0.06935483870967742
E01002454,0.1549079754601227,0.21932515337423314
E01002455,0.3166904422253923,0.14978601997146934
E01002456,0.23113207547169812,0.16666666666666666
E01002457,0.26285714285714284,0.31238095238095237
E01002458,0.10861423220973783,0.003745318352059925
E01002459,0.07753164556962025,0.007911392405063292
E01002460,0.20678513731825526,0.08239095315024232
E01002461,0.14041745730550284,0.03415559772296015
E01002462,0.1988527724665392,0.015296367112810707
E01002463,0.06500956022944551,0.05927342256214149
E01002464,0.12439418416801293,0.07431340872374798
E01002465,0.3140625,0.05625
E01002466,0.12341772151898735,0.006329113924050633
E01002467,0.11164274322169059,0.012759170653907496
E01002468,0.14420062695924765,0.023510971786833857
E01002469,0.12286158631415241,0.012441679626749611
E01002470,0.29790209790209793,0.12167832167832168
E01002471,0.12183544303797468,0.030063291139240507
E01002472,0.40625,0.115
E01002473,0.08199121522693997,0.23865300146412885
E01002474,0.28509406657018815,0.1389290882778582
E01002475,0.2556497175141243,0.2401129943502825
E01002476,0.20031545741324921,0.031545741324921134
E01002477,0.30985915492957744,0.1056338028169014
E01002478,0.3044776119402985,0.09253731343283582
E01002479,0.11854103343465046,0.2857142857142857
E01002480,0.17266187050359713,0.02446043165467626
E01002481,0.13935681470137826,0.3124042879019908
E01002482,0.13183279742765272,0.012861736334405145
E01002483,0.3356164383561644,0.07123287671232877
E01002484,0.20137693631669534,0.2306368330464716
E01002485,0.38489208633093525,0.16786570743405277
E01002486,0.22655122655122656,0.2510822510822511
E01002487,0.3089171974522293,0.21815286624203822
E01002488,0.2633587786259542,0.10877862595419847
E01002489,0.36936936936936937,0.07927927927927927
E01002490,0.35650887573964496,0.0695266272189349
E01002491,0.259047619047619,0.2780952380952381
E01002492,0.3473895582329317,0.09236947791164658
E01002493,0.2679738562091503,0.34477124183006536
E01002494,0.17111459968602827,0.10989010989010989
E01002495,0.340941512125535,0.10128388017118402
E01002496,0.3166023166023166,0.10167310167310167
E01002497,0.3373737373737374,0.10505050505050505
E01002498,0.14285714285714285,0.045714285714285714
E01002499,0.24193548387096775,0.09970674486803519
E01002501,0.2587548638132296,0.18093385214007782
E01002502,0.30565371024734983,0.25265017667844525
E01002503,0.304029304029304,0.2875457875457875
E01002505,0.2586989409984871,0.4069591527987897
E01002506,0.4601226993865031,0.2883435582822086
E01002507,0.3193430656934307,0.11496350364963503
E01002508,0.1751412429378531,0.4915254237288136
E01002509,0.10609037328094302,0.007858546168958742
E01002511,0.2115085536547434,0.27527216174183516
E01002512,0.18335500650195058,0.04681404421326398
E01002513,0.1326530612244898,0.12244897959183673
E01002514,0.3469387755102041,0.12698412698412698
E01002516,0.13682092555331993,0.03822937625754527
E01002518,0.26789366053169733,0.049079754601226995
E01002519,0.29436325678496866,0.18580375782881003
E01002520,0.33248081841432225,0.24040920716112532
E01002521,0.352015732546706,0.3726647000983284
E01002523,0.3229357798165138,0.10825688073394496
E01002525,0.23323615160349853,0.08746355685131195
E01002526,0.26926926926926925,0.2852852852852853
E01002527,0.2679425837320574,0.19617224880382775
E01002528,0.15,0.3258620689655172
E01002529,0.40308370044052866,0.16409691629955947
E01002530,0.1672077922077922,0.4383116883116883
E01002531,0.19815668202764977,0.19815668202764977
E01002533,0.125,0.22945205479452055
E01002534,0.09698996655518395,0.1705685618729097
E01002535,0.405,0.057
E01002536,0.4423728813559322,0.02711864406779661
E01002537,0.287776708373436,0.059672762271414825
E01002538,0.16272965879265092,0.13517060367454067
E01002539,0.10632183908045977,0.12643678160919541
E01002540,0.2670807453416149,0.25
E01002541,0.23815461346633415,0.07356608478802992
E01002542,0.34801136363636365,0.3068181818181818
E01002543,0.27301092043681746,0.2542901716068643
E01002544,0.30700179533213645,0.04488330341113106
E01002545,0.13414634146341464,0.6890243902439024
E01002546,0.29385964912280704,0.09429824561403509
E01002547,0.3865877712031558,0.13609467455621302
E01002548,0.18144611186903137,0.41609822646657574
E01002549,0.20279720279720279,0.2111888111888112
E01002550,0.4037735849056604,0.19874213836477989
E01002551,0.25510204081632654,0.24052478134110788
E01002552,0.23022847100175747,0.29349736379613356
E01002553,0.20673076923076922,0.3814102564102564
E01002555,0.3053977272727273,0.061079545454545456
E01002556,0.2854984894259819,0.1299093655589124
E01002557,0.2547683923705722,0.20027247956403268
E01002558,0.21978021978021978,0.3540903540903541
E01002559,0.2219804134929271,0.3416757344940152
E01002560,0.17700453857791226,0.26021180030257185
E01002561,0.1490787269681742,0.5276381909547738
E01002562,0.15678776290630975,0.38049713193116635
E01002563,0.2479892761394102,0.10455764075067024
E01002564,0.16986301369863013,0.37945205479452054
E01002565,0.27609108159392787,0.23529411764705882
E01002567,0.3256880733944954,0.11811926605504587
E01002569,0.37863070539419086,0.08091286307053942
E01002570,0.4452773613193403,0.14842578710644677
E01002571,0.2546689303904924,0.035653650254668934
E01002572,0.1938610662358643,0.46365105008077545
E01002573,0.26959247648902823,0.11285266457680251
E01002574,0.3347953216374269,0.14473684210526316
E01002575,0.3263157894736842,0.08721804511278196
E01002576,0.2059659090909091,0.3352272727272727
E01002577,0.34508076358296624,0.0881057268722467
E01002578,0.20508474576271185,0.13898305084745763
E01002579,0.245136186770428,0.1219195849546044
E01002580,0.3720588235294118,0.2867647058823529
E01002581,0.40309155766944116,0.06777645659928656
E01002582,0.21181556195965417,0.09221902017291066
E01002583,0.3925233644859813,0.07663551401869159
E01002584,0.5653543307086614,0.029921259842519685
E01002585,0.3416506717850288,0.21497120921305182
E01002586,0.44488977955911824,0.018036072144288578
E01002587,0.36265223274695535,0.18673883626522328
E01002588,0.13844086021505375,0.7244623655913979
E01002589,0.33700980392156865,0.3284313725490196
E01002590,0.2094188376753507,0.3406813627254509
E01002591,0.12643678160919541,0.25287356321839083
E01002592,0.26417525773195877,0.25902061855670105
E01002593,0.29124820659971307,0.10616929698708752
E01002594,0.27202472952086554,0.07418856259659969
E01002595,0.17902097902097902,0.35104895104895106
E01002596,0.3835978835978836,0.16137566137566137
E01002598,0.2237442922374429,0.2648401826484018
E01002599,0.14542190305206462,0.289048473967684
E01002600,0.15984405458089668,0.3060428849902534
E01002601,0.272863568215892,0.12743628185907047
E01002602,0.12181818181818181,0.06545454545454546
E01002603,0.24691358024691357,0.29475308641975306
E01002604,0.10053859964093358,0.7019748653500898
E01002605,0.23826714801444043,0.31528279181708785
E01002606,0.1185064935064935,0.5535714285714286
E01002607,0.27249357326478146,0.15167095115681234
E01002608,0.1870286576168929,0.32428355957767724
E01002609,0.1822289156626506,0.0677710843373494
E01002610,0.12519809825673534,0.4009508716323296
E01002611,0.1901931649331352,0.22585438335809807
E01002612,0.28606060606060607,0.2496969696969697
E01002613,0.19936708860759494,0.17246835443037975
E01002614,0.3722627737226277,0.07177615571776155
E01002615,0.10725552050473186,0.5694006309148265
E01002616,0.17989417989417988,0.14991181657848324
E01002617,0.18025078369905956,0.05799373040752351
E01002618,0.25357142857142856,0.02142857142857143
E01002619,0.26540284360189575,0.10742496050552923
E01002620,0.32441471571906355,0.25195094760312153
E01002621,0.30477759472817134,0.20757825370675453
E01002622,0.32111692844677137,0.18673647469458987
E01002623,0.31860036832412525,0.2523020257826888
E01002624,0.37209302325581395,0.19573643410852712
E01002625,0.28688524590163933,0.0430327868852459
E01002626,0.29896907216494845,0.05567010309278351
E01002627,0.22824302134646962,0.3842364532019704
E01002628,0.3563748079877112,0.043010752688172046
E01002629,0.3091732729331823,0.24688561721404303
E01002630,0.5463917525773195,0.055964653902798235
E01002631,0.3303411131059246,0.08976660682226212
E01002632,0.22044728434504793,0.22843450479233227
E01002633,0.1827956989247312,0.4932795698924731
E01002634,0.17962962962962964,0.5185185185185185
E01002635,0.36151079136690645,0.09352517985611511
E01002636,0.3268608414239482,0.06310679611650485
E01002637,0.247557003257329,0.3485342019543974
E01002638,0.2645161290322581,0.33064516129032256
E01002639,0.4562043795620438,0.0072992700729927005
E01002640,0.5136,0.0256
E01002641,0.5121457489878543,0.23178137651821862
E01002643,0.2492836676217765,0.29512893982808025
E01002645,0.39253539253539255,0.20205920205920205
E01002646,0.32754010695187163,0.36764705882352944
E01002647,0.28514588859416445,0.2718832891246684
E01002649,0.5136986301369864,0.14246575342465753
E01002650,0.37610062893081764,0.1861635220125786
E01002651,0.4734042553191489,0.0726950354609929
E01002652,0.3783303730017762,0.07460035523978685
E01002653,0.31719532554257096,0.018363939899833055
E01002654,0.2583081570996979,0.0256797583081571
E01002655,0.31160572337042924,0.028616852146263912
E01002656,0.19120458891013384,0.08604206500956023
E01002657,0.2932551319648094,0.04252199413489736
E01002658,0.22672064777327935,0.03643724696356275
E01002659,0.21526418786692758,0.09980430528375733
E01002660,0.4495114006514658,0.15960912052117263
E01002661,0.5105348460291734,0.014586709886547812
E01002662,0.5550708833151581,0.0752453653217012
E01002663,0.3633720930232558,0.28343023255813954
E01002665,0.31040564373897706,0.2927689594356261
E01002666,0.3064182194616977,0.10351966873706005
E01002667,0.23329682365826945,0.25958378970427165
E01002668,0.3414882772680938,0.1600407747196738
E01002669,0.1619718309859155,0.428169014084507
E01002670,0.22802197802197802,0.12362637362637363
E01002671,0.13363363363363365,0.23273273273273273
E01002672,0.3146747352496218,0.3978819969742814
E01002673,0.09931506849315068,0.7482876712328768
E01002674,0.4117647058823529,0.026737967914438502
E01002675,0.2465753424657534,0.10730593607305935
E01002676,0.28520499108734404,0.0142602495543672
E01002677,0.3532219570405728,0.1431980906921241
E01002678,0.425,0.03289473684210526
E01002679,0.355877616747182,0.04830917874396135
E01002680,0.3706199460916442,0.0673854447439353
E01002681,0.28865979381443296,0.3356242840778923
E01002682,0.26918798665183535,0.20689655172413793
E01002686,0.16292974588938713,0.5097159940209267
E01002687,0.4710526315789474,0.09736842105263158
E01002689,0.22281167108753316,0.27718832891246686
E01002690,0.2109777015437393,0.18524871355060035
E01002691,0.3890784982935154,0.017064846416382253
E01002692,0.4906219151036525,0.13425468904244817
E01002693,0.38305084745762713,0.16610169491525423
E01002694,0.18018018018018017,0.7132132132132132
E01002695,0.47043010752688175,0.33736559139784944
E01002696,0.3918604651162791,0.26395348837209304
E01002697,0.26964933494558646,0.6203143893591294
E01002698,0.35934489402697495,0.2880539499036609
E01002699,0.26756756756756755,0.42027027027027025
E01002700,0.26108374384236455,0.15599343185550082
E01002701,0.2323529411764706,0.6102941176470589
E01002702,0.2839173405211141,0.5516621743036837
E01002703,0.3099467140319716,0.4573712255772647
E01002704,0.3048128342245989,0.47058823529411764
E01002706,0.2606790799561884,0.5575027382256298
E01002707,0.36179775280898874,0.4303370786516854
E01002708,0.35135135135135137,0.42242242242242245
E01002709,0.32571428571428573,0.51
E01002710,0.22945736434108527,0.5581395348837209
E01002711,0.4397089397089397,0.3191268191268191
E01002712,0.3704918032786885,0.36885245901639346
E01002713,0.1895238095238095,0.6085714285714285
E01002714,0.4473684210526316,0.18282548476454294
E01002715,0.1965065502183406,0.6433770014556041
E01002716,0.22749273959341723,0.5808325266214908
E01002717,0.27102803738317754,0.34392523364485983
E01002718,0.37866666666666665,0.2
E01002719,0.2826086956521739,0.263768115942029
E01002720,0.15417558886509636,0.6531049250535332
E01002721,0.27965043695380776,0.43196004993757803
E01002722,0.2994269340974212,0.498567335243553
E01002723,0.25,0.5230978260869565
E01002724,0.4766355140186916,0.23156801661474558
E01002725,0.15892857142857142,0.6946428571428571
E01002726,0.29411764705882354,0.4641943734015345
E01002727,0.300498753117207,0.385286783042394
E01002728,0.2745995423340961,0.5080091533180778
E01002729,0.27921092564491656,0.36722306525037934
E01002730,0.5157629255989912,0.23455233291298866
E01002732,0.24477244772447723,0.6150061500615006
E01002733,0.36468646864686466,0.18976897689768976
E01002734,0.4044823906083244,0.4610458911419424
E01002735,0.48010610079575594,0.2634836427939876
E01002736,0.13541666666666666,0.7118055555555556
E01002737,0.19656992084432717,0.6029023746701847
E01002738,0.282172373081464,0.31641086186540734
E01002739,0.2822085889570552,0.252760736196319
E01002740,0.4336734693877551,0.15918367346938775
E01002741,0.1911532385466035,0.5781990521327014
E01002742,0.3225806451612903,0.22720897615708274
E01002743,0.304140127388535,0.31687898089171973
E01002744,0.2717872968980798,0.3293943870014771
E01002745,0.272992700729927,0.29927007299270075
E01002747,0.3235747303543914,0.1987673343605547
E01002748,0.30071942446043165,0.479136690647482
E01002749,0.21926910299003322,0.4069767441860465
E01002751,0.24571428571428572,0.5817142857142857
E01002752,0.26449787835926447,0.38189533239038187
E01002753,0.31738437001594894,0.4481658692185008
E01002754,0.2904761904761905,0.23333333333333334
E01002755,0.15711947626841244,0.613747954173486
E01002756,0.2376068376068376,0.3299145299145299
E01002757,0.18030050083472454,0.42070116861435725
E01002758,0.20662251655629138,0.633112582781457
E01002759,0.24552845528455283,0.2682926829268293
E01002760,0.1683599419448476,0.5500725689404935
E01002762,0.39348079161816063,0.28754365541327126
E01002763,0.3409090909090909,0.4195804195804196
E01002764,0.28391959798994976,0.4610552763819096
E01002765,0.2753488372093023,0.5227906976744187
E01002766,0.19185423365487675,0.6184351554126474
E01002767,0.26299045599151644,0.4687168610816543
E01002768,0.2617924528301887,0.4811320754716981
E01002769,0.2099290780141844,0.32340425531914896
E01002770,0.49504950495049505,0.20132013201320131
E01002771,0.3115727002967359,0.43768545994065283
E01002772,0.3833902161547213,0.3014789533560865
E01002773,0.16204379562043797,0.6437956204379562
E01002774,0.311284046692607,0.4708171206225681
E01002775,0.394856278366112,0.2692889561270802
E01002776,0.2879640044994376,0.3847019122609674
E01002777,0.3293963254593176,0.3569553805774278
E01002778,0.22913907284768212,0.6264900662251656
E01002779,0.3638709677419355,0.28258064516129033
E01002780,0.23927178153446033,0.46293888166449937
E01002781,0.3167701863354037,0.4720496894409938
E01002782,0.17531305903398928,0.6565295169946332
E01002783,0.27854454203262236,0.49435382685069007
E01002784,0.22177954847277556,0.5152722443559097
E01002785,0.3337595907928389,0.20076726342711
E01002786,0.29524886877828055,0.498868778280543
E01002787,0.3088,0.4272
E01002788,0.344206974128234,0.24971878515185603
E01002789,0.28498074454428757,0.19127086007702182
E01002790,0.16305916305916307,0.7142857142857143
E01002791,0.3952941176470588,0.24588235294117647
E01002792,0.39071347678369195,0.2718006795016987
E01002793,0.26918798665183535,0.5461624026696329
E01002794,0.4104330708661417,0.29232283464566927
E01002795,0.3532163742690059,0.33801169590643276
E01002796,0.29446640316205536,0.42292490118577075
E01002797,0.32224770642201833,0.46674311926605505
E01002798,0.2594654788418708,0.21937639198218262
E01002799,0.239813736903376,0.5878928987194412
E01002800,0.2641509433962264,0.5433962264150943
E01002801,0.3311345646437995,0.25857519788918204
E01002802,0.34549878345498786,0.29683698296836986
E01002804,0.2915492957746479,0.49859154929577465
E01002805,0.479108635097493,0.24233983286908078
E01002806,0.2653352353780314,0.30099857346647646
E01002807,0.3027295285359802,0.46153846153846156
E01002808,0.37341040462427744,0.2832369942196532
E01002809,0.31614654002713705,0.3812754409769335
E01002810,0.28463476070528965,0.4282115869017632
E01002811,0.1800818553888131,0.5470668485675307
E01002812,0.6584699453551912,0.017759562841530054
E01002813,0.4032258064516129,0.06158357771260997
E01002814,0.3872549019607843,0.3235294117647059
E01002815,0.5587301587301587,0.09206349206349207
E01002816,0.6458715596330276,0.023853211009174313
E01002817,0.4497528830313015,0.039538714991762765
E01002818,0.7023643949930459,0.03616133518776078
E01002819,0.5508771929824562,0.09298245614035087
E01002821,0.44320297951582865,0.07635009310986965
E01002823,0.21947194719471946,0.5594059405940595
E01002824,0.39344262295081966,0.07285974499089254
E01002825,0.40054869684499317,0.10425240054869685
E01002826,0.584251968503937,0.04566929133858268
E01002827,0.47474747474747475,0.02904040404040404
E01002828,0.391653290529695,0.17335473515248795
E01002829,0.22959889349930843,0.5933609958506224
E01002830,0.25786924939467315,0.5617433414043583
E01002831,0.24632768361581922,0.5615819209039548
E01002832,0.2909783989834816,0.5120711562897078
E01002833,0.42857142857142855,0.21812596006144394
E01002834,0.5163934426229508,0.10163934426229508
E01002835,0.5526315789473685,0.04024767801857585
E01002836,0.5296610169491526,0.0847457627118644
E01002837,0.5172413793103449,0.05476673427991886
E01002839,0.5672514619883041,0.20116959064327486
E01002840,0.10720887245841035,0.6210720887245841
E01002841,0.3113673805601318,0.30971993410214166
E01002842,0.07425742574257425,0.7797029702970297
E01002843,0.12678288431061807,0.7242472266244057
E01002844,0.40487804878048783,0.17886178861788618
E01002845,0.31869918699186994,0.2991869918699187
E01002846,0.5600558659217877,0.22206703910614525
E01002847,0.5638148667601683,0.11360448807854137
E01002848,0.49014084507042255,0.2774647887323944
E01002849,0.5087956698240866,0.15020297699594046
E01002850,0.5784469096671949,0.10935023771790808
E01002851,0.33877038895859474,0.5156838143036386
E01002852,0.17550058892815076,0.6548881036513545
E01002853,0.20954003407155025,0.6950596252129472
E01002854,0.1193058568329718,0.7462039045553145
E01002855,0.18421052631578946,0.6537396121883656
E01002856,0.32985658409387225,0.5136897001303781
E01002857,0.061371841155234655,0.8429602888086642
E01002858,0.44654088050314467,0.3018867924528302
E01002859,0.603030303030303,0.024242424242424242
E01002860,0.5182608695652174,0.043478260869565216
E01002861,0.41335740072202165,0.24007220216606498
E01002862,0.4838255977496484,0.3924050632911392
E01002863,0.6072072072072072,0.04504504504504504
E01002864,0.4124293785310734,0.07344632768361582
E01002865,0.5480427046263345,0.030249110320284697
E01002866,0.412532637075718,0.26370757180156656
E01002867,0.48084054388133496,0.18046971569839307
E01002868,0.31379962192816635,0.03780718336483932
E01002869,0.47459893048128343,0.2179144385026738
E01002870,0.1,0.763768115942029
E01002871,0.40993788819875776,0.06366459627329192
E01002872,0.14220183486238533,0.6941896024464832
E01002873,0.30441400304414,0.3211567732115677
E01002874,0.33560477001703576,0.33049403747870526
E01002875,0.33678756476683935,0.18134715025906736
E01002876,0.24132947976878613,0.2817919075144509
E01002877,0.15921052631578947,0.6302631578947369
E01002878,0.2838196286472148,0.42838196286472147
E01002879,0.2315340909090909,0.640625
E01002880,0.1425438596491228,0.7149122807017544
E01002881,0.138671875,0.666015625
E01002882,0.32021466905187834,0.3023255813953488
E01002883,0.4398148148148148,0.05864197530864197
E01002884,0.5008403361344538,0.1865546218487395
E01002885,0.6450809464508095,0.08717310087173101
E01002886,0.4150375939849624,0.1443609022556391
E01002887,0.6098003629764065,0.041742286751361164
E01002888,0.605072463768116,0.059178743961352656
E01002889,0.4920353982300885,0.05663716814159292
E01002890,0.4148936170212766,0.024822695035460994
E01002891,0.5519713261648745,0.05017921146953405
E01002892,0.578125,0.0515625
E01002893,0.47619047619047616,0.23255813953488372
E01002894,0.5426829268292683,0.14176829268292682
E01002896,0.5,0.051451187335092345
E01002897,0.4755747126436782,0.19540229885057472
E01002898,0.4258160237388724,0.09940652818991098
E01002899,0.36908517350157727,0.35173501577287064
E01002900,0.3873239436619718,0.09507042253521127
E01002901,0.42045454545454547,0.16590909090909092
E01002902,0.5406162464985994,0.17366946778711484
E01002903,0.37809187279151946,0.026501766784452298
E01002904,0.03621730382293763,0.9094567404426559
E01002905,0.12557427258805512,0.6707503828483921
E01002906,0.19689922480620156,0.48372093023255813
E01002907,0.03696498054474708,0.9202334630350194
E01002908,0.26013513513513514,0.34121621621621623
E01002909,0.23408423114593535,0.5288932419196866
E01002910,0.34335443037974683,0.2389240506329114
E01002911,0.39565943238731216,0.041736227045075125
E01002912,0.47514619883040937,0.1652046783625731
E01002913,0.41646191646191644,0.1891891891891892
E01002914,0.4467713787085515,0.055846422338568937
E01002915,0.12190082644628099,0.026859504132231406
E01002916,0.13320825515947468,0.016885553470919325
E01002917,0.10526315789473684,0.006072874493927126
E01002918,0.2413793103448276,0.04597701149425287
E01002919,0.44430538172715894,0.11889862327909888
E01002920,0.0735042735042735,0.05982905982905983
E01002921,0.5176991150442478,0.13827433628318583
E01002922,0.24022346368715083,0.11452513966480447
E01002923,0.27473806752037255,0.5017462165308498
E01002924,0.08664259927797834,0.01263537906137184
E01002925,0.36795994993742176,0.09261576971214018
E01002926,0.245,0.018333333333333333
E01002927,0.21739130434782608,0.06987577639751552
E01002928,0.3795423956931359,0.08209959623149395
E01002929,0.19402985074626866,0.026865671641791045
E01002930,0.3706030150753769,0.0942211055276382
E01002931,0.15416666666666667,0.05138888888888889
E01002932,0.22700296735905046,0.41543026706231456
E01002933,0.1814814814814815,0.28641975308641976
E01002934,0.3092006033182504,0.04675716440422323
E01002935,0.4623921085080148,0.04932182490752158
E01002937,0.1689291101055807,0.033182503770739065
E01002938,0.20790816326530612,0.08418367346938775
E01002939,0.22203672787979967,0.1318864774624374
E01002940,0.11363636363636363,0.19967532467532467
E01002941,0.178125,0.06875
E01002942,0.06653992395437262,0.06844106463878327
E01002943,0.09215686274509804,0.21568627450980393
E01002944,0.10586011342155009,0.1342155009451796
E01002945,0.1640625,0.0484375
E01002946,0.12706270627062707,0.024752475247524754
E01002947,0.13290113452188007,0.029173419773095625
E01002948,0.18681318681318682,0.21611721611721613
E01002949,0.13119533527696792,0.08746355685131195
E01002950,0.14366197183098592,0.2605633802816901
E01002951,0.31088082901554404,0.010362694300518135
E01002952,0.16382978723404254,0.031914893617021274
E01002953,0.23853211009174313,0.006880733944954129
E01002954,0.5166931637519873,0.1478537360890302
E01002955,0.3150943396226415,0.03773584905660377
E01002956,0.13122171945701358,0.083710407239819
E01002957,0.2926829268292683,0.3710801393728223
E01002958,0.17304747320061256,0.03522205206738132
E01002959,0.10993657505285412,0.010570824524312896
E01002960,0.23499142367066894,0.005145797598627788
E01002961,0.15166666666666667,0.018333333333333333
E01002962,0.1893939393939394,0.19507575757575757
E01002963,0.4670116429495472,0.08667529107373868
E01002964,0.3450570342205323,0.3070342205323194
E01002965,0.4868881118881119,0.11625874125874126
E01002966,0.2923076923076923,0.1076923076923077
E01002967,0.44549266247379454,0.03878406708595388
E01002968,0.5239755884917175,0.05666957279860506
E01002969,0.13677811550151975,0.71580547112462
E01002970,0.30265210608424337,0.25273010920436817
E01002971,0.28708791208791207,0.14148351648351648
E01002972,0.453318335208099,0.13835770528683913
E01002973,0.3396584440227704,0.2675521821631879
E01002974,0.21896792189679218,0.1910739191073919
E01002975,0.21485943775100402,0.07028112449799197
E01002976,0.11937984496124031,0.034108527131782945
E01002977,0.17465224111282843,0.29520865533230295
E01002978,0.22130013831258644,0.022130013831258646
E01002979,0.17696160267111852,0.08347245409015025
E01002980,0.1440501043841336,0.008350730688935281
E01002981,0.16061185468451242,0.0057361376673040155
E01002982,0.1450676982591876,0.08704061895551257
E01002983,0.10606060606060606,0.005050505050505051
E01002984,0.25170068027210885,0.18197278911564627
E01002985,0.3277591973244147,0.06354515050167224
E01002986,0.19246861924686193,0.09414225941422594
E01002987,0.5759162303664922,0.09319371727748692
E01002988,0.33174603174603173,0.10476190476190476
E01002989,0.3879781420765027,0.036065573770491806
E01002990,0.48703494926719276,0.07328072153325817
E01002991,0.325,0.054411764705882354
E01002992,0.3347022587268994,0.055441478439425054
E01002993,0.5460122699386503,0.06625766871165645
E01002994,0.2948073701842546,0.018425460636515914
E01002995,0.29763779527559053,0.007874015748031496
E01002996,0.26644182124789206,0.03204047217537943
E01002997,0.22185430463576158,0.026490066225165563
E01002998,0.18407960199004975,0.21724709784411278
E01002999,0.5176010430247718,0.11603650586701435
E01003000,0.1324404761904762,0.17261904761904762
E01003001,0.17452830188679244,0.02830188679245283
E01003002,0.24090338770388958,0.21957340025094102
E01003003,0.3696969696969697,0.05909090909090909
E01003004,0.22532894736842105,0.04276315789473684
E01003005,0.11876075731497418,0.039586919104991396
E01003006,0.18257956448911222,0.07872696817420435
E01003007,0.13392857142857142,0.03214285714285714
E01003008,0.12007874015748031,0.003937007874015748
E01003009,0.18404118404118405,0.14414414414414414
E01003010,0.12830188679245283,0.06981132075471698
E01003011,0.23529411764705882,0.06886657101865136
E01003013,0.6486111111111111,0.12638888888888888
E01003014,0.1974921630094044,0.5047021943573667
E01003015,0.1625,0.5875
E01003016,0.39856801909307876,0.36992840095465396
E01003017,0.23859191655801826,0.5645371577574967
E01003018,0.4941050375133976,0.13719185423365488
E01003019,0.36741573033707864,0.21460674157303372
E01003020,0.30759951749095293,0.2955367913148372
E01003021,0.2062992125984252,0.525984251968504
E01003022,0.2901907356948229,0.2956403269754768
E01003023,0.38642533936651585,0.22624434389140272
E01003024,0.26947637292464877,0.5197956577266922
E01003025,0.24823529411764705,0.34705882352941175
E01003026,0.3782051282051282,0.1778846153846154
E01003027,0.23416506717850288,0.05182341650671785
E01003028,0.27378964941569284,0.2270450751252087
E01003029,0.42665173572228443,0.25755879059350506
E01003030,0.47050938337801607,0.1032171581769437
E01003031,0.39943741209563993,0.35443037974683544
E01003032,0.3128834355828221,0.42822085889570555
E01003033,0.28862478777589134,0.18505942275042445
E01003034,0.2898134863701578,0.3629842180774749
E01003035,0.47774869109947643,0.2617801047120419
E01003036,0.3487450462351387,0.3104359313077939
E01003037,0.23578595317725753,0.5217391304347826
E01003038,0.37094682230869,0.13359273670557717
E01003039,0.4760914760914761,0.10291060291060292
