lsoa,dependent_children_share,lone_parent_dependent_share,one_person_share
E01002419,0.36180124223602483,0.03881987577639751,0.2251552795031056
E01002420,0.3244047619047619,0.06845238095238096,0.28720238095238093
E01002421,0.35782747603833864,0.05591054313099041,0.21405750798722045
E01002422,0.4178498985801217,0.07707910750507099,0.1724137931034483
E01002423,0.38704318936877075,0.02823920265780731,0.21926910299003322
E01002424,0.45251396648044695,0.07076350093109869,0.16573556797020483
E01002425,0.40066225165562913,0.09271523178807947,0.2814569536423841
E01002426,0.5283307810107197,0.07656967840735068,0.15313935681470137
E01002427,0.3875968992248062,0.046511627906976744,0.21705426356589147
E01002428,0.4246575342465753,0.08023483365949119,0.1780821917808219
E01002429,0.4107485604606526,0.10748560460652591,0.2571976967370441
E01002430,0.2895238095238095,0.01904761904761905,0.17714285714285713
E01002431,0.34151329243353784,0.016359918200409,0.1738241308793456
E01002432,0.2614173228346457,0.03622047244094488,0.29448818897637796
E01002433,0.315893385982231,0.07798617966436328,0.3020730503455084
E01002434,0.27070707070707073,0.024242424242424242,0.17777777777777778
E01002435,0.3153310104529617,0.02613240418118467,0.23170731707317074
E01002436,0.32200886262924666,0.05465288035450517,0.28064992614475626
E01002437,0.22635135135135134,0.005067567567567568,0.2702702702702703
E01002438,0.30851063829787234,0.04964539007092199,0.2393617021276596
E01002439,0.2990353697749196,0.09646302250803858,0.3070739549839228
E01002440,0.30063291139240506,0.06487341772151899,0.28164556962025317
E01002441,0.26062322946175637,0.08640226628895184,0.37535410764872523
E01002442,0.3093415007656968,0.07503828483920368,0.26186830015313933
E01002443,0.3819241982507289,0.06851311953352769,0.22011661807580174
E01002444,0.28012048192771083,0.0572289156626506,0.30873493975903615
E01002445,0.4608,0.16,0.2496
E01002446,0.38412698412698415,0.06666666666666667,0.22063492063492063
E01002447,0.36401673640167365,0.0697350069735007,0.22594142259414227
E01002448,0.3858267716535433,0.07217847769028872,0.2690288713910761
E01002449,0.41530054644808745,0.06830601092896176,0.2390710382513661
E01002450,0.4435483870967742,0.0625,0.15120967741935484
E01002451,0.3784860557768924,0.06573705179282868,0.15139442231075698
E01002452,0.3803921568627451,0.047058823529411764,0.17450980392156862
E01002453,0.40161290322580645,0.05806451612903226,0.1935483870967742
E01002454,0.44716692189892804,0.09494640122511486,0.22817764165390506
E01002455,0.41810344827586204,0.10057471264367816,0.23275862068965517
E01002456,0.35949764521193095,0.07535321821036106,0.260596546310832
E01002457,0.4247619047619048,0.11047619047619048,0.15047619047619049
E01002458,0.30639097744360905,0.022556390977443608,0.18233082706766918
E01002459,0.319047619047619,0.023809523809523808,0.20793650793650795
E01002460,0.24878048780487805,0.027642276422764227,0.35284552845528455
E01002461,0.30451127819548873,0.041353383458646614,0.19172932330827067
E01002462,0.39655172413793105,0.03639846743295019,0.16666666666666666
E01002463,0.3193116634799235,0.036328871892925434,0.1739961759082218
E01002464,0.3553054662379421,0.04501607717041801,0.2347266881028939
E01002465,0.4040561622464899,0.10764430577223089,0.23712948517940718
E01002466,0.3952380952380952,0.03968253968253968,0.17936507936507937
E01002467,0.3413078149920255,0.03987240829346093,0.2631578947368421
E01002468,0.3642072213500785,0.04552590266875981,0.20408163265306123
E01002469,0.29906542056074764,0.03271028037383177,0.22118380062305296
E01002470,0.3150492264416315,0.07735583684950774,0.270042194092827
E01002471,0.34968354430379744,0.04588607594936709,0.22626582278481014
E01002472,0.25625,0.07125,0.41125
E01002473,0.25441176470588234,0.026470588235294117,0.28088235294117647
E01002474,0.3314037626628075,0.05065123010130246,0.26049204052098407
E01002475,0.2746478873239437,0.056338028169014086,0.3816901408450704
E01002476,0.3175355450236967,0.036334913112164295,0.22748815165876776
E01002477,0.2887323943661972,0.040492957746478875,0.3257042253521127
E01002478,0.2964071856287425,0.05688622754491018,0.3218562874251497
E01002479,0.35877862595419846,0.06717557251908397,0.23969465648854962
E01002480,0.3530259365994236,0.037463976945244955,0.21181556195965417
E01002481,0.31393568147013784,0.08269525267993874,0.29096477794793263
E01002482,0.3402889245585875,0.019261637239165328,0.19903691813804172
E01002483,0.3598901098901099,0.046703296703296704,0.2664835164835165
E01002484,0.3258620689655172,0.0706896551724138,0.3258620689655172
E01002485,0.33214285714285713,0.08095238095238096,0.30833333333333335
E01002486,0.43352601156069365,0.08526011560693642,0.1907514450867052
E01002487,0.38915470494417864,0.05422647527910686,0.266347687400319
E01002488,0.42803030303030304,0.06628787878787878,0.14962121212121213
E01002489,0.4412296564195298,0.045207956600361664,0.17902350813743217
E01002490,0.4017725258493353,0.06942392909896603,0.18759231905465287
E01002491,0.4689265536723164,0.13559322033898305,0.1902071563088512
E01002492,0.4457831325301205,0.0642570281124498,0.12449799196787148
E01002493,0.5262295081967213,0.14590163934426228,0.14262295081967213
E01002494,0.39593114241001565,0.06885758998435054,0.19248826291079812
E01002495,0.3680456490727532,0.06419400855920114,0.19971469329529243
E01002496,0.38481338481338484,0.07593307593307594,0.28957528957528955
E01002497,0.37272727272727274,0.09191919191919191,0.2515151515151515
E01002498,0.3416030534351145,0.026717557251908396,0.21755725190839695
E01002499,0.36524300441826213,0.06480117820324006,0.2341678939617084
E01002501,0.39766081871345027,0.06042884990253411,0.17153996101364521
E01002502,0.5422535211267606,0.13028169014084506,0.125
E01002503,0.4509090909090909,0.0890909090909091,0.19090909090909092
E01002505,0.3899848254931715,0.11077389984825493,0.26251896813353565
E01002506,0.42746913580246915,0.10493827160493827,0.25462962962962965
E01002507,0.4809437386569873,0.06715063520871144,0.17422867513611615
E01002508,0.403954802259887,0.08757062146892655,0.269774011299435
E01002509,0.3477406679764244,0.0137524557956778,0.15913555992141454
E01002511,0.3312597200622084,0.07620528771384137,0.3157076205287714
E01002512,0.3577023498694517,0.04569190600522193,0.21671018276762402
E01002513,0.2341880341880342,0.042735042735042736,0.29743589743589743
E01002514,0.2695356738391846,0.07134767836919592,0.35447338618346547
E01002516,0.31451612903225806,0.020161290322580645,0.18548387096774194
E01002518,0.2706611570247934,0.03305785123966942,0.22107438016528927
E01002519,0.2261780104712042,0.061780104712041886,0.4523560209424084
E01002520,0.3796178343949045,0.1159235668789809,0.27388535031847133
E01002521,0.22745098039215686,0.07156862745098039,0.4647058823529412
E01002523,0.3431192660550459,0.04220183486238532,0.23119266055045873
E01002525,0.32848837209302323,0.07267441860465117,0.2543604651162791
E01002526,0.421,0.084,0.19
E01002527,0.3344,0.112,0.3072
E01002528,0.40241796200345425,0.09153713298791019,0.16062176165803108
E01002529,0.422271223814774,0.09922822491730982,0.19955898566703417
E01002530,0.4237012987012987,0.1314935064935065,0.25162337662337664
E01002531,0.2872503840245776,0.043010752688172046,0.2780337941628264
E01002533,0.33276157804459694,0.08919382504288165,0.26758147512864494
E01002534,0.31711409395973156,0.0436241610738255,0.26677852348993286
E01002535,0.22255489021956087,0.036926147704590816,0.33632734530938124
E01002536,0.303236797274276,0.04258943781942078,0.3696763202725724
E01002537,0.32108317214700194,0.048355899419729204,0.3230174081237911
E01002538,0.2621231979030144,0.04849279161205767,0.35517693315858456
E01002539,0.3069164265129683,0.04178674351585014,0.25504322766570603
E01002540,0.4230171073094868,0.10730948678071539,0.2690513219284603
E01002541,0.332089552238806,0.07462686567164178,0.29850746268656714
E01002542,0.5206258890469416,0.13229018492176386,0.19487908961593173
E01002543,0.47213622291021673,0.13003095975232198,0.21981424148606812
E01002544,0.40933572710951527,0.05206463195691203,0.21723518850987433
E01002545,0.4898373983739837,0.22154471544715448,0.16463414634146342
E01002546,0.49780701754385964,0.05263157894736842,0.07456140350877193
E01002547,0.49506903353057197,0.08875739644970414,0.14595660749506903
E01002548,0.4196185286103542,0.1907356948228883,0.24250681198910082
E01002549,0.34825174825174826,0.0937062937062937,0.2881118881118881
E01002550,0.3379224030037547,0.10638297872340426,0.3717146433041302
E01002551,0.41836734693877553,0.12973760932944606,0.1793002915451895
E01002552,0.4295774647887324,0.09859154929577464,0.16725352112676056
E01002553,0.3646496815286624,0.11146496815286625,0.24044585987261147
E01002555,0.3418803418803419,0.05555555555555555,0.20512820512820512
E01002556,0.4358974358974359,0.10256410256410256,0.21116138763197587
E01002557,0.34562841530054644,0.06693989071038252,0.25546448087431695
E01002558,0.37484737484737485,0.0989010989010989,0.28815628815628813
E01002559,0.3954248366013072,0.09041394335511982,0.2886710239651416
E01002560,0.3547400611620795,0.0764525993883792,0.25076452599388377
E01002561,0.411371237458194,0.1488294314381271,0.30267558528428096
E01002562,0.34608030592734224,0.08986615678776291,0.27533460803059273
E01002563,0.306970509383378,0.058981233243967826,0.26943699731903487
E01002564,0.34573002754820936,0.10055096418732783,0.2796143250688705
E01002565,0.3187855787476281,0.07210626185958255,0.3178368121442125
E01002567,0.22043628013777267,0.0574052812858783,0.3857634902411022
E01002569,0.26326742976066597,0.03433922996878252,0.37148803329864727
E01002570,0.22938530734632684,0.041979010494752625,0.3328335832083958
E01002571,0.2423728813559322,0.022033898305084745,0.3559322033898305
E01002572,0.36187399030694667,0.12277867528271405,0.3053311793214863
E01002573,0.28683385579937304,0.02821316614420063,0.30407523510971785
E01002574,0.3416422287390029,0.02932551319648094,0.2434017595307918
E01002575,0.28808446455505277,0.03619909502262444,0.26998491704374056
E01002576,0.30428571428571427,0.08428571428571428,0.3057142857142857
E01002577,0.2599118942731278,0.02936857562408223,0.2393538913362702
E01002578,0.36548223350253806,0.06429780033840947,0.23688663282571912
E01002579,0.26918075422626786,0.04161248374512354,0.34070221066319895
E01002580,0.2673559822747415,0.06351550960118169,0.3929098966026588
E01002581,0.2823250296559905,0.04744958481613286,0.31316725978647686
E01002582,0.34104046242774566,0.05635838150289017,0.30057803468208094
E01002583,0.41404805914972276,0.066543438077634,0.17375231053604437
E01002584,0.40442338072669826,0.05055292259083728,0.1500789889415482
E01002585,0.41333333333333333,0.05142857142857143,0.1523809523809524
E01002586,0.39959839357429716,0.018072289156626505,0.18473895582329317
E01002587,0.37027027027027026,0.04594594594594595,0.1445945945945946
E01002588,0.4429530201342282,0.138255033557047,0.2832214765100671
E01002589,0.41226993865030676,0.08834355828220859,0.20368098159509201
E01002590,0.34234234234234234,0.06906906906906907,0.3533533533533533
E01002591,0.38925081433224756,0.0749185667752443,0.16938110749185667
E01002592,0.37757731958762886,0.09664948453608248,0.2551546391752577
E01002593,0.3538681948424069,0.044412607449856735,0.22349570200573066
E01002594,0.37712519319938176,0.04327666151468315,0.1839258114374034
E01002595,0.4117647058823529,0.09803921568627451,0.22969187675070027
E01002596,0.40131578947368424,0.13157894736842105,0.30394736842105263
E01002598,0.4009146341463415,0.07317073170731707,0.2073170731707317
E01002599,0.39177101967799643,0.11806797853309481,0.20572450805008943
E01002600,0.412109375,0.080078125,0.1484375
E01002601,0.4444444444444444,0.08108108108108109,0.21621621621621623
E01002602,0.37522768670309653,0.052823315118397086,0.1912568306010929
E01002603,0.4372093023255814,0.07596899224806201,0.16899224806201552
E01002604,0.42882882882882883,0.15315315315315314,0.2126126126126126
E01002605,0.43028846153846156,0.11899038461538461,0.265625
E01002606,0.37315875613747956,0.11620294599018004,0.3027823240589198
E01002607,0.4241645244215938,0.08611825192802057,0.17609254498714652
E01002608,0.4026946107784431,0.09580838323353294,0.25748502994011974
E01002609,0.35240963855421686,0.06927710843373494,0.24096385542168675
E01002610,0.4148264984227129,0.13406940063091483,0.25709779179810727
E01002611,0.3857566765578635,0.10237388724035608,0.20178041543026706
E01002612,0.3337378640776699,0.08009708737864078,0.3070388349514563
E01002613,0.38827258320126784,0.06973058637083994,0.18066561014263074
E01002614,0.37880633373934225,0.06577344701583435,0.2862362971985384
E01002615,0.33860759493670883,0.11867088607594936,0.3401898734177215
E01002616,0.374113475177305,0.07624113475177305,0.20212765957446807
E01002617,0.33753943217665616,0.04574132492113565,0.26498422712933756
E01002618,0.4390681003584229,0.03046594982078853,0.12903225806451613
E01002619,0.3675078864353312,0.031545741324921134,0.22712933753943218
E01002620,0.48997772828507796,0.0935412026726058,0.20824053452115812
E01002621,0.43986820428336076,0.06919275123558484,0.20593080724876442
E01002622,0.43106457242582896,0.05410122164048865,0.18150087260034903
E01002623,0.38691588785046727,0.07289719626168224,0.20747663551401868
E01002624,0.4407766990291262,0.05825242718446602,0.19611650485436893
E01002625,0.39835728952772076,0.049281314168377825,0.1601642710472279
E01002626,0.3409090909090909,0.024793388429752067,0.18388429752066116
E01002627,0.45230263157894735,0.13322368421052633,0.23026315789473684
E01002628,0.44393241167434716,0.053763440860215055,0.15514592933947774
E01002629,0.434881087202718,0.08720271800679502,0.20611551528878821
E01002630,0.34705882352941175,0.06911764705882353,0.18529411764705883
E01002631,0.4676258992805755,0.04136690647482014,0.1672661870503597
E01002632,0.3317307692307692,0.02403846153846154,0.27564102564102566
E01002633,0.44563758389261743,0.11140939597315436,0.2684563758389262
E01002634,0.4944852941176471,0.16727941176470587,0.12867647058823528
E01002635,0.4129263913824057,0.03770197486535009,0.13644524236983843
E01002636,0.4223300970873786,0.05663430420711974,0.16181229773462782
E01002637,0.375609756097561,0.06991869918699187,0.28292682926829266
E01002638,0.5,0.09870550161812297,0.1343042071197411
E01002639,0.354014598540146,0.032846715328467155,0.17883211678832117
E01002640,0.4405144694533762,0.03536977491961415,0.15594855305466238
E01002641,0.3604060913705584,0.116751269035533,0.2517766497461929
E01002643,0.35344827586206895,0.09770114942528736,0.3160919540229885
E01002645,0.3713188220230474,0.07298335467349552,0.2701664532650448
E01002646,0.4552736982643525,0.09879839786381843,0.25500667556742324
E01002647,0.43989431968295906,0.0977542932628798,0.22060766182298547
E01002649,0.4024556616643929,0.0791268758526603,0.2783083219645293
E01002650,0.5031525851197982,0.1008827238335435,0.17402269861286254
E01002651,0.42021276595744683,0.047872340425531915,0.17198581560283688
E01002652,0.3594306049822064,0.030249110320284697,0.16903914590747332
E01002653,0.3779264214046823,0.028428093645484948,0.16220735785953178
E01002654,0.3378787878787879,0.03787878787878788,0.20454545454545456
E01002655,0.35303514376996803,0.04153354632587859,0.19488817891373802
E01002656,0.3485714285714286,0.045714285714285714,0.18666666666666668
E01002657,0.3621700879765396,0.05278592375366569,0.20967741935483872
E01002658,0.3387096774193548,0.04233870967741935,0.20161290322580644
E01002659,0.34375,0.02734375,0.216796875
E01002660,0.3944805194805195,0.032467532467532464,0.18506493506493507
E01002661,0.4274061990212072,0.03099510603588907,0.1468189233278956
E01002662,0.2914847161572052,0.03275109170305677,0.32860262008733626
E01002663,0.38115942028985506,0.04927536231884058,0.2463768115942029
E01002665,0.3710247349823322,0.06713780918727916,0.24381625441696114
E01002666,0.42411642411642414,0.04365904365904366,0.12266112266112267
E01002667,0.3042529989094875,0.08178844056706652,0.3293347873500545
E01002668,0.32346938775510203,0.08673469387755102,0.3295918367346939
E01002669,0.38429172510518933,0.11921458625525946,0.21739130434782608
E01002670,0.3767123287671233,0.05342465753424658,0.2465753424657534
E01002671,0.44011976047904194,0.11377245508982035,0.18413173652694612
E01002672,0.2943854324734446,0.08801213960546282,0.36874051593323215
E01002673,0.46757679180887374,0.20648464163822525,0.2764505119453925
E01002674,0.3983957219251337,0.045454545454545456,0.2072192513368984
E01002675,0.3926940639269406,0.05707762557077625,0.17465753424657535
E01002676,0.26881720430107525,0.025089605734767026,0.1989247311827957
E01002677,0.3396901072705602,0.07985697258641239,0.28486293206197855
E01002678,0.308300395256917,0.030303030303030304,0.2740447957839262
E01002679,0.3541666666666667,0.03365384615384615,0.20993589743589744
E01002680,0.3562753036437247,0.05128205128205128,0.24156545209176788
E01002681,0.36,0.09942857142857142,0.22857142857142856
E01002682,0.35044642857142855,0.0625,0.2689732142857143
E01002686,0.32882882882882886,0.0945945945945946,0.28378378378378377
E01002687,0.2751322751322751,0.041005291005291,0.36243386243386244
E01002689,0.246684350132626,0.07427055702917772,0.4124668435013263
E01002690,0.27958833619210977,0.032590051457975985,0.3156089193825043
E01002691,0.2708688245315162,0.039182282793867124,0.24190800681431004
E01002692,0.22606120434353405,0.04837117472852912,0.3859822309970385
E01002693,0.20248868778280543,0.03959276018099547,0.4671945701357466
E01002694,0.3117469879518072,0.16415662650602408,0.30271084337349397
E01002695,0.1261744966442953,0.042953020134228186,0.43355704697986575
E01002696,0.15232558139534882,0.04534883720930233,0.336046511627907
E01002697,0.2195416164053076,0.09047044632086852,0.3715319662243667
E01002698,0.1677917068466731,0.0665380906460945,0.40501446480231434
E01002699,0.16890080428954424,0.06032171581769437,0.3967828418230563
E01002700,0.23252032520325203,0.032520325203252036,0.2991869918699187
E01002701,0.2,0.09333333333333334,0.3851851851851852
E01002702,0.24910394265232974,0.13082437275985664,0.3727598566308244
E01002703,0.22606382978723405,0.11347517730496454,0.3829787234042553
E01002704,0.20554066130473636,0.09472743521000894,0.42716711349419123
E01002706,0.2448087431693989,0.12021857923497267,0.3737704918032787
E01002707,0.1487695749440716,0.0592841163310962,0.436241610738255
E01002708,0.21578421578421578,0.0989010989010989,0.3696303696303696
E01002709,0.20085470085470086,0.06125356125356125,0.3262108262108262
E01002710,0.2468944099378882,0.08695652173913043,0.2996894409937888
E01002711,0.1441908713692946,0.054979253112033194,0.41804979253112035
E01002712,0.22512234910277323,0.09951060358890701,0.33931484502446985
E01002713,0.2302568981921979,0.1065651760228354,0.3910561370123692
E01002714,0.19193324061196107,0.03337969401947149,0.36995827538247567
E01002715,0.30858806404657935,0.13537117903930132,0.36681222707423583
E01002716,0.23597678916827852,0.10541586073500966,0.3520309477756286
E01002717,0.2467289719626168,0.07850467289719626,0.2841121495327103
E01002718,0.16266666666666665,0.030666666666666665,0.3293333333333333
E01002719,0.23367198838896952,0.040638606676342524,0.32801161103047893
E01002720,0.31156316916488225,0.17558886509635974,0.3618843683083512
E01002721,0.22403003754693368,0.060075093867334166,0.3566958698372966
E01002722,0.2621776504297994,0.09025787965616046,0.4040114613180516
E01002723,0.22950819672131148,0.11475409836065574,0.40710382513661203
E01002724,0.12033195020746888,0.04564315352697095,0.4139004149377593
E01002725,0.26475849731663686,0.1413237924865832,0.3935599284436494
E01002726,0.21954314720812182,0.06472081218274112,0.36548223350253806
E01002727,0.14481897627965043,0.06741573033707865,0.4207240948813982
E01002728,0.20776255707762556,0.07990867579908675,0.4337899543378995
E01002729,0.18085106382978725,0.05319148936170213,0.3677811550151976
E01002730,0.16226415094339622,0.05911949685534591,0.3534591194968553
E01002732,0.20955882352941177,0.09068627450980392,0.41299019607843135
E01002733,0.2119205298013245,0.056291390728476824,0.28311258278145696
E01002734,0.3034188034188034,0.14102564102564102,0.327991452991453
E01002735,0.19081272084805653,0.0706713780918728,0.34275618374558303
E01002736,0.3006993006993007,0.12762237762237763,0.34440559440559443
E01002737,0.30303030303030304,0.1225296442687747,0.30171277997364954
E01002738,0.22195985832349469,0.06729634002361275,0.36481700118063753
E01002739,0.2371638141809291,0.061124694376528114,0.34474327628361856
E01002740,0.254341164453524,0.04187946884576098,0.3084780388151175
E01002741,0.28391167192429023,0.10883280757097792,0.35173501577287064
E01002742,0.2867132867132867,0.02937062937062937,0.24755244755244754
E01002743,0.2766295707472178,0.07472178060413355,0.32432432432432434
E01002744,0.17307692307692307,0.03254437869822485,0.40828402366863903
E01002745,0.18448023426061494,0.0527086383601757,0.36603221083455345
E01002747,0.27384615384615385,0.05692307692307692,0.2953846153846154
E01002748,0.273121387283237,0.10260115606936417,0.34971098265895956
E01002749,0.33222591362126247,0.11129568106312292,0.2857142857142857
E01002751,0.2520045819014891,0.12027491408934708,0.40778923253150057
E01002752,0.22617354196301565,0.07112375533428165,0.310099573257468
E01002753,0.2064,0.088,0.344
E01002754,0.27917981072555204,0.050473186119873815,0.29652996845425866
E01002755,0.2561174551386623,0.10277324632952692,0.41435562805872755
E01002756,0.23720136518771331,0.05631399317406143,0.3191126279863481
E01002757,0.30434782608695654,0.11705685618729098,0.29264214046822745
E01002758,0.32980132450331123,0.17086092715231788,0.343046357615894
E01002759,0.23289902280130292,0.06188925081433225,0.2931596091205212
E01002760,0.32463768115942027,0.11739130434782609,0.3072463768115942
E01002762,0.1528588098016336,0.045507584597432905,0.31388564760793464
E01002763,0.18213660245183888,0.06830122591943957,0.37653239929947463
E01002764,0.2534504391468005,0.11794228356336262,0.3312421580928482
E01002765,0.22782446311858076,0.10737628384687208,0.36881419234360413
E01002766,0.24518201284796573,0.0835117773019272,0.3811563169164882
E01002767,0.18703506907545164,0.09351753453772582,0.3655685441020191
E01002768,0.17488262910798122,0.06338028169014084,0.45422535211267606
E01002769,0.2605633802816901,0.05352112676056338,0.3563380281690141
E01002770,0.16703296703296702,0.04285714285714286,0.4153846153846154
E01002771,0.21791044776119403,0.09253731343283582,0.3283582089552239
E01002772,0.16819221967963388,0.06979405034324943,0.35583524027459956
E01002773,0.22514619883040934,0.09064327485380116,0.43128654970760233
E01002774,0.20253164556962025,0.09055501460564752,0.34079844206426485
E01002775,0.18552036199095023,0.048265460030165915,0.34087481146304677
E01002776,0.22824858757062147,0.10621468926553672,0.3706214689265537
E01002777,0.19607843137254902,0.06797385620915032,0.3516339869281046
E01002778,0.3050397877984085,0.14986737400530503,0.3037135278514589
E01002779,0.2210796915167095,0.08097686375321336,0.3856041131105398
E01002780,0.1806282722513089,0.061518324607329845,0.3337696335078534
E01002781,0.23943661971830985,0.09389671361502347,0.3051643192488263
E01002782,0.3387096774193548,0.15232974910394265,0.30286738351254483
E01002783,0.21257861635220127,0.12452830188679245,0.45157232704402517
E01002784,0.26595744680851063,0.1196808510638298,0.34441489361702127
E01002785,0.24358974358974358,0.05384615384615385,0.2743589743589744
E01002786,0.23873873873873874,0.10022522522522523,0.38175675675675674
E01002787,0.2384,0.0912,0.3312
E01002788,0.1858108108108108,0.0518018018018018,0.40315315315315314
E01002789,0.24776500638569604,0.038314176245210725,0.2720306513409962
E01002790,0.2384393063583815,0.13728323699421965,0.42196531791907516
E01002791,0.22941176470588234,0.05647058823529412,0.31529411764705884
E01002792,0.1943502824858757,0.06327683615819209,0.3389830508474576
E01002793,0.1951219512195122,0.09645232815964523,0.40687361419068735
E01002794,0.14763779527559054,0.051181102362204724,0.3937007874015748
E01002795,0.21688159437280188,0.07737397420867527,0.3141852286049238
E01002796,0.19801980198019803,0.053465346534653464,0.403960396039604
E01002797,0.18025258323765786,0.08840413318025259,0.3742824339839265
E01002798,0.23307436182019978,0.04328523862375139,0.32852386237513875
E01002799,0.29638273045507585,0.13302217036172695,0.352392065344224
E01002800,0.24371859296482412,0.0992462311557789,0.38944723618090454
E01002801,0.130779392338177,0.03038309114927345,0.404227212681638
E01002802,0.21315468940316687,0.06577344701583435,0.35809987819732036
E01002804,0.23876404494382023,0.10112359550561797,0.40308988764044945
E01002805,0.13846153846153847,0.05454545454545454,0.37902097902097903
E01002806,0.24964336661911554,0.04850213980028531,0.30385164051355207
E01002807,0.2218091697645601,0.10656753407682776,0.40644361833952913
E01002808,0.2350230414746544,0.08986175115207373,0.33064516129032256
E01002809,0.21496598639455783,0.061224489795918366,0.39319727891156464
E01002810,0.178117048346056,0.0648854961832061,0.3816793893129771
E01002811,0.2907608695652174,0.10054347826086957,0.3328804347826087
E01002812,0.17687074829931973,0.0326530612244898,0.4095238095238095
E01002813,0.2316715542521994,0.045454545454545456,0.34457478005865105
E01002814,0.25,0.0797244094488189,0.39960629921259844
E01002815,0.12480252764612954,0.023696682464454975,0.4786729857819905
E01002816,0.20695970695970695,0.0347985347985348,0.4725274725274725
E01002817,0.2138157894736842,0.027960526315789474,0.3618421052631579
E01002818,0.1452513966480447,0.030726256983240222,0.4064245810055866
E01002819,0.1849912739965096,0.02617801047120419,0.47469458987783597
E01002821,0.15613382899628253,0.024163568773234202,0.45539033457249073
E01002823,0.2026359143327842,0.06919275123558484,0.4415156507413509
E01002824,0.23007246376811594,0.03804347826086957,0.3804347826086957
E01002825,0.3324175824175824,0.07967032967032966,0.3269230769230769
E01002826,0.20754716981132076,0.0440251572327044,0.40723270440251574
E01002827,0.23707440100882723,0.0403530895334174,0.39092055485498106
E01002828,0.1964856230031949,0.036741214057507986,0.49201277955271566
E01002829,0.13573407202216067,0.04155124653739612,0.5221606648199446
E01002830,0.19829683698296838,0.07420924574209246,0.4732360097323601
E01002831,0.1766029246344207,0.05849268841394826,0.4938132733408324
E01002832,0.19746835443037974,0.07848101265822785,0.4417721518987342
E01002833,0.1753846153846154,0.046153846153846156,0.5123076923076924
E01002834,0.20588235294117646,0.024509803921568627,0.4624183006535948
E01002835,0.20031055900621117,0.026397515527950312,0.4192546583850932
E01002836,0.1709039548022599,0.03389830508474576,0.4985875706214689
E01002837,0.20570264765784113,0.03665987780040733,0.4378818737270876
E01002839,0.10864485981308411,0.012850467289719626,0.594626168224299
E01002840,0.20297951582867785,0.0931098696461825,0.478584729981378
E01002841,0.18421052631578946,0.044407894736842105,0.45230263157894735
E01002842,0.2743142144638404,0.10224438902743142,0.34413965087281795
E01002843,0.21236133122028525,0.08716323296354993,0.46909667194928684
E01002844,0.15798045602605862,0.014657980456026058,0.5162866449511401
E01002845,0.1566068515497553,0.03588907014681892,0.5106035889070146
E01002846,0.09636871508379888,0.04888268156424581,0.5069832402234636
E01002847,0.12430167597765363,0.019553072625698324,0.49162011173184356
E01002848,0.13380281690140844,0.035211267605633804,0.5253521126760563
E01002849,0.2219215155615697,0.03112313937753721,0.43437077131258456
E01002850,0.15286624203821655,0.030254777070063694,0.4538216560509554
E01002851,0.09205548549810845,0.03530895334174023,0.5775535939470365
E01002852,0.2710059171597633,0.11952662721893491,0.38224852071005916
E01002853,0.20238095238095238,0.07312925170068027,0.37755102040816324
E01002854,0.2950108459869848,0.11496746203904555,0.3579175704989154
E01002855,0.20193637621023514,0.08160442600276625,0.43706777316735823
E01002856,0.14322916666666666,0.055989583333333336,0.515625
E01002857,0.2589928057553957,0.11510791366906475,0.37949640287769787
E01002858,0.17683881064162754,0.051643192488262914,0.5336463223787168
E01002859,0.1664145234493192,0.039334341906202726,0.44780635400907715
E01002860,0.19823008849557522,0.02654867256637168,0.4725663716814159
E01002861,0.23508137432188064,0.03074141048824593,0.4394213381555154
E01002862,0.07142857142857142,0.022408963585434174,0.6848739495798319
E01002863,0.1981981981981982,0.03423423423423423,0.4144144144144144
E01002864,0.3672316384180791,0.04143126177024482,0.2768361581920904
E01002865,0.2841918294849023,0.04440497335701599,0.25044404973357015
E01002866,0.2340702210663199,0.05201560468140442,0.38491547464239273
E01002867,0.18865598027127004,0.05795314426633785,0.4192355117139334
E01002868,0.31001890359168244,0.030245746691871456,0.30812854442344045
E01002869,0.2590120160213618,0.04672897196261682,0.4098798397863818
E01002870,0.1971223021582734,0.09496402877697842,0.4330935251798561
E01002871,0.25038880248833595,0.03265940902021773,0.3141524105754277
E01002872,0.21374045801526717,0.0717557251908397,0.433587786259542
E01002873,0.1722560975609756,0.03353658536585366,0.3826219512195122
E01002874,0.17717206132879046,0.05110732538330494,0.5093696763202725
E01002875,0.19516407599309155,0.027633851468048358,0.41450777202072536
E01002876,0.3217893217893218,0.05194805194805195,0.3203463203463203
E01002877,0.3660130718954248,0.12941176470588237,0.2718954248366013
E01002878,0.1724137931034483,0.046419098143236075,0.48673740053050396
E01002879,0.32954545454545453,0.08664772727272728,0.3678977272727273
E01002880,0.2681318681318681,0.1076923076923077,0.34285714285714286
E01002881,0.31589147286821706,0.10465116279069768,0.3062015503875969
E01002882,0.199288256227758,0.051601423487544484,0.5266903914590747
E01002883,0.21898928024502298,0.04134762633996937,0.41347626339969373
E01002884,0.12647554806070826,0.023608768971332208,0.5463743676222597
E01002885,0.12795031055900621,0.03850931677018633,0.5701863354037268
E01002886,0.17991004497751126,0.025487256371814093,0.4662668665667166
E01002887,0.13129496402877697,0.01618705035971223,0.5197841726618705
E01002888,0.12212817412333736,0.02176541717049577,0.5042321644498187
E01002889,0.1911504424778761,0.033628318584070796,0.3663716814159292
