unit,cluster,max_posterior,entropy,Station,mode_label,is_lu,easting,northing,lon,lat,matched_name,coord_source,total_activity,catchment_area_m2,station_in_loac_extent,loac_A_share,loac_B_share,loac_C_share,loac_D_share,loac_E_share,loac_F_share,loac_G_share,covered_area_m2,loac_coverage_ratio,analysis_eligible,dominant_loac_supergroup
607,1,1.0,2.719513537905521e-28,Holborn,LU,True,530512.0615,181525.070900001,-0.1204164211277831,51.5175781351181,Holborn,underground_stations_csv,78112.43957790114,422880.4993879787,True,0.0,0.07407407407407407,0.0,0.5555555555555556,0.37037037037037035,0.0,0.0,422880.4993880123,1.0000000000000795,True,D
608,4,1.0,3.389941290060752e-32,Holland Park,LU,True,524626.2477,180217.3517,-0.2056604531683881,51.5071535735316,Holland Park,underground_stations_csv,9691.551372548252,894697.8334619759,True,0.6666666666666666,0.125,0.0,0.125,0.08333333333333333,0.0,0.0,894697.8334619878,1.0000000000000133,True,A
609,4,1.0,1.6751849579563128e-38,Holloway Road,LU,True,530907.4434,185449.7238,-0.1132635134211874,51.55275576448648,Holloway Road,underground_stations_csv,19465.29097175873,823543.9037180549,True,0.06153846153846154,0.3384615384615385,0.0,0.27692307692307694,0.3230769230769231,0.0,0.0,823543.9037180694,1.0000000000000178,True,B
610,0,1.0,1.0055877433761106e-41,Hornchurch,LU,True,553944.498,186240.2941,0.219106840074,51.55404895710733,Hornchurch,underground_stations_csv,5251.126535484708,1874927.3845493174,True,0.0,0.06976744186046512,0.0,0.0,0.023255813953488372,0.09302325581395349,0.813953488372093,1874927.384549309,0.9999999999999956,True,G
611,4,1.0,3.986293104022919e-43,Hounslow Central,LU,True,513567.6962,175971.364700001,-0.3662939172379908,51.47131979963469,Hounslow Central,underground_stations_csv,12969.395238467108,1502304.352640566,True,0.0,0.0,0.7272727272727273,0.07272727272727272,0.18181818181818182,0.01818181818181818,0.0,1502304.3526405587,0.9999999999999952,True,C
612,4,1.0,8.336852677796173e-34,Hounslow East,LU,True,514254.5504,176202.929199999,-0.3563344605692854,51.47326292270873,Hounslow East,underground_stations_csv,15270.020755579322,1259605.4991851544,True,0.0,0.037037037037037035,0.611111111111111,0.05555555555555555,0.14814814814814814,0.09259259259259259,0.05555555555555555,1259605.49918514,0.9999999999999886,True,C
613,3,1.0,2.3919649039715482e-36,Hounslow West,LU,True,512207.7403,176196.9816,-0.3857939831542604,51.47361867347103,Hounslow West,underground_stations_csv,13121.16186504517,1947103.2244408734,True,0.0,0.0,0.9310344827586207,0.0,0.017241379310344827,0.05172413793103448,0.0,1947103.224440871,0.9999999999999988,True,C
614,2,1.0,3.328847934054135e-16,Hyde Park Corner,LU,True,528213.2383,179816.724099999,-0.1541496692283758,51.5027515504957,Hyde Park Corner,underground_stations_csv,12608.405740803117,801272.1135426367,True,0.6666666666666666,0.1111111111111111,0.0,0.2222222222222222,0.0,0.0,0.0,801272.1135426204,0.9999999999999797,True,A
615,0,1.0,5.665299512488568e-27,Ickenham,LU,True,508092.3561,185937.6131,-0.4420401367813711,51.56196897211082,Ickenham,underground_stations_csv,2685.1153526734383,1443016.4545481596,True,0.0,0.045454545454545456,0.045454545454545456,0.0,0.0,0.045454545454545456,0.8636363636363636,1443016.4545481678,1.0000000000000056,True,G
616,4,1.0,1.636455402926028e-33,Kennington,LU,True,531598.8041,178299.556299999,-0.1059654128623501,51.48834003191997,Kennington,underground_stations_csv,24113.4618608376,1252937.2675523013,True,0.06,0.24,0.0,0.15,0.51,0.04,0.0,1252937.2675523078,1.000000000000005,True,E
617,4,1.0,1.6445727660118188e-14,Kensal Green,"LO,LU",True,523257.1398,182789.7245,-0.2244787816465951,51.53057177755812,Kensal Green,underground_stations_csv,7721.288304391753,1387122.9892844907,True,0.0,0.5272727272727272,0.0,0.0,0.32727272727272727,0.14545454545454545,0.0,1387122.9892844916,1.0000000000000007,True,B
618,2,1.0,8.05304345177569e-56,Kensington (Olympia),"LO,LU",True,524341.6907,179162.423900001,-0.2101299631004321,51.49773548808454,Kensington (Olympia),underground_stations_csv,7333.8523326931,929805.9488853822,True,0.375,0.09375,0.0,0.390625,0.140625,0.0,0.0,929805.9488853742,0.9999999999999915,True,D
619,3,1.0,2.1359760274966685e-49,Kentish Town,LU,True,529009.0105,185127.159,-0.1407479399821426,51.55029387744979,Kentish Town,underground_stations_csv,36195.280876455225,802619.9716717129,True,0.22641509433962265,0.2641509433962264,0.0,0.1509433962264151,0.32075471698113206,0.03773584905660377,0.0,802619.9716717065,0.999999999999992,True,E
620,2,1.0,2.6865973497602562e-20,Kenton,"LO,LU",True,516727.9918,188314.4716,-0.3167281554174249,51.58161162102015,Kenton,underground_stations_csv,6298.438576631957,1278831.734321806,True,0.0,0.0,0.6363636363636364,0.0,0.030303030303030304,0.09090909090909091,0.24242424242424243,1278831.734321814,1.0000000000000062,True,C
621,0,1.0,3.78005556688126e-39,Kew Gardens,"LO,LU",True,519196.0695,176731.8028,-0.285040916474055,51.47699774458654,Kew Gardens,underground_stations_csv,10327.37659799109,2007391.033949385,True,0.7857142857142857,0.047619047619047616,0.0,0.047619047619047616,0.047619047619047616,0.0,0.07142857142857142,1924444.518936189,0.958679443312046,True,A
622,4,1.0,1.7886949822714004e-55,Kilburn,LU,True,524583.2751,184644.8518,-0.2047148916011985,51.546953022454446,Kilburn,underground_stations_csv,23755.4424491694,919849.1304109346,True,0.21052631578947367,0.3684210526315789,0.0,0.15789473684210525,0.24561403508771928,0.017543859649122806,0.0,919849.1304109412,1.000000000000007,True,B
623,4,1.0,5.0851974951617135e-45,Kilburn Park,LU,True,525357.7486,183328.0363,-0.1940203229099902,51.534947545387965,Kilburn Park,underground_stations_csv,11633.391730209602,551991.5106491712,True,0.043478260869565216,0.17391304347826086,0.0,0.17391304347826086,0.5652173913043478,0.043478260869565216,0.0,551991.5106491992,1.0000000000000508,True,E
624,0,0.9999999993956408,1.3430695298190212e-08,Kingsbury,LU,True,519358.6236,188712.7984,-0.2786447440288867,51.584641087244194,Kingsbury,underground_stations_csv,14089.998213639616,1855414.5743149933,True,0.0,0.023809523809523808,0.8095238095238095,0.0,0.047619047619047616,0.07142857142857142,0.047619047619047616,1855414.5743149882,0.9999999999999972,True,C
625,2,1.0,1.825041236291409e-34,King's Cross St. Pancras,LU,True,530174.7976,182874.774700001,-0.1247761302179285,51.52978514307589,King's Cross St. Pancras,underground_stations_csv,313585.6488670502,1132622.1624126507,True,0.015873015873015872,0.07936507936507936,0.0,0.2222222222222222,0.6825396825396826,0.0,0.0,1132622.1624126555,1.0000000000000042,True,E
626,2,0.9999999999763532,5.973222587188061e-10,Knightsbridge,LU,True,527709.677,179635.9859,-0.1614661160661897,51.50124118729131,Knightsbridge,underground_stations_csv,54051.02700447678,1067495.4369788005,True,0.7058823529411764,0.0,0.0,0.29411764705882354,0.0,0.0,0.0,1067495.4369788133,1.000000000000012,True,A
627,4,1.0,3.91990614857584e-20,Ladbroke Grove,LU,True,524234.8749,181339.0615,-0.2109018577576743,51.51732053919889,Ladbroke Grove,underground_stations_csv,17958.508968414637,1009505.7627606955,True,0.1,0.28750000000000003,0.0,0.125,0.4625,0.025,0.0,1009505.7627606936,0.999999999999998,True,E
628,4,1.0,9.105822175896977e-18,Lambeth North,LU,True,531133.5815,179456.1932,-0.1122327661467621,51.498842228801465,Lambeth North,underground_stations_csv,10095.077677967196,814416.6359762779,True,0.06521739130434782,0.17391304347826086,0.0,0.21739130434782608,0.5217391304347826,0.021739130434782608,0.0,814416.6359762863,1.0000000000000102,True,E
629,4,1.0,1.135490906272036e-12,Lancaster Gate,LU,True,526710.5082,180773.3476,-0.175445101856735,51.51168719578341,Lancaster Gate,underground_stations_csv,13279.869120568805,1012209.3327470054,True,0.2,0.03333333333333333,0.0,0.7333333333333333,0.03333333333333333,0.0,0.0,1012209.3327470019,0.9999999999999966,True,D
630,2,0.9999999892984306,2.071039479838187e-07,Latimer Road,LU,True,523762.9916,180897.8333,-0.2178539357732128,51.513458663999614,Latimer Road,underground_stations_csv,7284.808602364579,630575.6141954942,True,0.1276595744680851,0.23404255319148937,0.0,0.06382978723404255,0.5319148936170213,0.0425531914893617,0.0,630575.6141955055,1.000000000000018,True,E
631,1,1.0,1.3869758844137999e-105,Leicester Square,LU,True,529980.4296,180824.482000001,-0.128332134429999,51.51140465728606,Leicester Square,underground_stations_csv,177735.30840152327,193801.64348538313,True,0.0,0.0,0.0,0.8125,0.1875,0.0,0.0,193801.64348538034,0.9999999999999856,True,D
632,4,1.0,5.222811063541324e-36,Leyton,LU,True,538367.4374,186075.853599999,-0.005487155382425,51.55660356521063,Leyton,underground_stations_csv,37323.285749063485,1714021.7811058455,True,0.0,0.0958904109589041,0.1917808219178082,0.0547945205479452,0.0958904109589041,0.5616438356164384,0.0,1714021.7811058434,0.9999999999999988,True,F
633,4,1.0,7.753680275940672e-41,Leytonstone,LU,True,539279.2763,187404.735400001,0.0081832198740443,51.568320494028455,Leytonstone,underground_stations_csv,28422.391445501384,1272796.7112305372,True,0.018518518518518517,0.6851851851851851,0.09259259259259259,0.018518518518518517,0.018518518518518517,0.14814814814814814,0.018518518518518517,1272796.7112305397,1.000000000000002,True,B
634,2,1.0,5.1254897754757325e-39,Liverpool Street LU,"EZL,LO,LU",True,533093.853,181566.9186,-0.0832133092355498,51.51735237101746,Liverpool Street,underground_stations_csv,378612.9382300711,403078.025001274,True,0.0,0.0,0.0,0.9,0.1,0.0,0.0,403078.0250012479,0.9999999999999352,True,D
635,2,1.0,1.271689627441427e-26,London Bridge LU,LU,True,532683.0478,180188.852299999,-0.0896485172357084,51.50506500549169,London Bridge,underground_stations_csv,234170.29034949467,755521.6443302042,True,0.0,0.14285714285714285,0.0,0.5357142857142857,0.2857142857142857,0.03571428571428571,0.0,635657.9414965465,0.841349743275825,True,D
636,0,0.9999999982460396,3.7115207104347175e-08,Loughton,LU,True,542318.8891,195612.3879,0.055338101699993,51.64131224348847,Loughton,underground_stations_csv,9990.841939789923,2007391.0339494327,False,,,,,,,,,,False,
637,4,1.0,6.052351864085723e-23,Maida Vale,LU,True,525940.2151,182761.773700001,-0.1858293287116454,51.529729085515065,Maida Vale,underground_stations_csv,11970.360893667006,927874.342156414,True,0.20833333333333331,0.05555555555555555,0.0,0.4861111111111111,0.25,0.0,0.0,927874.3421564059,0.9999999999999913,True,D
638,4,1.0,1.9632770066411755e-57,Manor House,LU,True,532047.6613,187481.789999999,-0.0960648306959596,51.57075126410129,Manor House,underground_stations_csv,28136.944102784317,1254906.1795278979,True,0.016666666666666666,0.21666666666666667,0.0,0.31666666666666665,0.4,0.03333333333333333,0.016666666666666666,1254906.1795278979,1.0,True,E
639,1,0.9999925428824749,9.54983660882918e-05,Mansion House,LU,True,532354.1684,180931.563200001,-0.094105792133622,51.51181640319618,Mansion House,underground_stations_csv,13054.549486845186,286690.1111495396,True,0.0,0.0,0.0,0.8333333333333333,0.16666666666666666,0.0,0.0,195554.84861582477,0.6821122913228841,True,D
640,2,1.0,5.267372068723788e-22,Marble Arch,LU,True,527960.1312,181017.4747,-0.1573589906802929,51.51359976087709,Marble Arch,underground_stations_csv,36706.27856830351,919771.9474743574,True,0.34285714285714286,0.05714285714285714,0.0,0.6,0.0,0.0,0.0,919771.9474743531,0.9999999999999953,True,D
641,4,0.9999999996116458,8.806971138489205e-09,Marylebone LU,LU,True,527458.7894,181957.287599999,-0.1642402663188004,51.52215890700219,Marylebone,underground_stations_csv,35056.006180238204,594686.0008643445,True,0.11320754716981132,0.018867924528301886,0.0,0.5471698113207547,0.32075471698113206,0.0,0.0,594686.0008643417,0.9999999999999953,True,D
642,4,1.0,5.098279997249802e-52,Mile End,LU,True,536500.7831,182534.4935,-0.0337680632945871,51.52523491887216,Mile End,underground_stations_csv,47840.886500564986,1194114.6374301836,True,0.13846153846153847,0.2153846153846154,0.0,0.16923076923076924,0.4461538461538462,0.03076923076923077,0.0,1194114.6374301878,1.0000000000000036,True,E
643,0,1.0,1.5377666954896658e-39,Mill Hill East,LU,True,524045.7492,191450.480699999,-0.2100614199314407,51.608233232687525,Mill Hill East,underground_stations_csv,5466.749226949917,1961726.8493077937,True,0.16666666666666666,0.16666666666666666,0.03333333333333333,0.06666666666666667,0.03333333333333333,0.13333333333333333,0.4,1961726.8493078025,1.0000000000000044,True,G
645,1,1.0,1.0944755288350592e-12,Moorgate,LU,True,532667.8252,181668.244999999,-0.0893115351555198,51.51836305552553,Moorgate,underground_stations_csv,71109.74181188928,357646.94884935475,True,0.16666666666666666,0.0,0.0,0.75,0.08333333333333333,0.0,0.0,357646.94884935534,1.0000000000000016,True,D
646,0,1.0,4.6432503270600176e-64,Moor Park,LU,True,508606.4789,193502.849199999,-0.4322869639728746,51.62986629669337,Moor Park,underground_stations_csv,2197.012978348546,2007391.033949385,False,,,,,,,,,,False,
647,4,1.0,8.2769478061125e-30,Morden,LU,True,525669.7872,168602.371300001,-0.1947548535043926,51.40253820130652,Morden,underground_stations_csv,36244.224656104096,1951168.6195844302,True,0.0,0.08888888888888889,0.2888888888888889,0.022222222222222223,0.044444444444444446,0.24444444444444446,0.3111111111111111,1951168.6195844237,0.9999999999999967,True,G
648,3,1.0,1.0581044433265167e-105,Mornington Crescent,LU,True,529191.6489,183397.127499999,-0.1387497986411517,51.534704942339104,Mornington Crescent,underground_stations_csv,13916.12979149887,911643.6002709229,True,0.05555555555555555,0.1111111111111111,0.0,0.16666666666666666,0.6481481481481481,0.018518518518518517,0.0,911643.6002709155,0.999999999999992,True,E
649,4,1.0,7.877844795339748e-19,Neasden,LU,True,521342.3348,185397.9068,-0.2511708953836603,51.55442640049901,Neasden,underground_stations_csv,9457.535933541409,1672936.3514980872,True,0.0,0.06666666666666667,0.33333333333333337,0.0,0.15555555555555556,0.4444444444444445,0.0,1672936.3514980767,0.9999999999999938,True,F
650,4,0.9999999999554348,1.1070444401731786e-09,Newbury Park,LU,True,544920.2921,188384.718599999,0.089920829906462,51.57570573751538,Newbury Park,underground_stations_csv,12631.776404290353,1768780.3904981774,True,0.0,0.0,0.9814814814814814,0.018518518518518517,0.0,0.0,0.0,1768780.3904981825,1.0000000000000029,True,C
653,4,1.0,1.5450211290853961e-37,North Acton,LU,True,520828.4021,181956.9398,-0.2597600781194744,51.5236117661968,North Acton,underground_stations_csv,23789.001023896624,1458456.8901123344,True,0.0,0.047619047619047616,0.19047619047619047,0.19047619047619047,0.14285714285714285,0.42857142857142855,0.0,1458456.8901123232,0.9999999999999923,True,F
654,4,1.0,1.937210672207834e-13,North Ealing,LU,True,518828.0459,181227.755999999,-0.2888251159580139,51.51748228438488,North Ealing,underground_stations_csv,1924.4890920319767,782700.2403935728,True,0.15384615384615385,0.38461538461538464,0.11538461538461539,0.23076923076923078,0.0,0.0,0.11538461538461539,782700.2403935664,0.9999999999999918,True,B
655,4,1.0,1.665739077059445e-42,Northfields,LU,True,517196.8059,179206.2903,-0.312994928337679,51.49965470504596,Northfields,underground_stations_csv,10282.992378229486,1066986.0096965297,True,0.5660377358490566,0.32075471698113206,0.0,0.0,0.0,0.018867924528301886,0.09433962264150943,1066986.0096965234,0.9999999999999941,True,A
656,0,1.0,8.540814509501697e-13,North Harrow,LU,True,513541.1687,188613.229499999,-0.3626047009909967,51.58494710527484,North Harrow,underground_stations_csv,5534.154436618072,1558469.8356026993,True,0.0,0.0,0.41860465116279066,0.0,0.0,0.0,0.5813953488372093,1558469.8356027028,1.0000000000000022,True,G
6562,4,1.0,8.598759232188807e-29,Woolwich EL,EZL,False,543832.0,179022.0,0.07041,51.49186,Woolwich Station,naptan_rse_tmu,57441.05656831515,1047895.7097289179,True,0.0,0.0,0.0,0.5581395348837209,0.23255813953488372,0.20930232558139533,0.0,762693.220037467,0.727833135450826,True,D
657,4,0.9999891727856698,0.0001346195454291,Northolt,LU,True,513213.3316,184523.897600001,-0.3686504240723905,51.54825926059,Northolt,underground_stations_csv,16549.60587172983,2007391.033949385,True,0.0,0.0,0.6222222222222222,0.0,0.022222222222222223,0.33333333333333337,0.022222222222222223,2007391.0339493845,0.9999999999999998,True,C
659,4,1.0,3.4934837016819095e-13,North Wembley,"LO,LU",True,517667.5472,186197.873500001,-0.3038826458342014,51.562393713680144,North Wembley,underground_stations_csv,5113.915842797425,1492937.9956083784,True,0.0,0.0,0.8444444444444444,0.0,0.06666666666666667,0.06666666666666667,0.022222222222222223,1492937.9956083796,1.0000000000000009,True,C
660,0,0.9999999991987352,1.7893306287502648e-08,Northwick Park,LU,True,516643.3006,187963.523499999,-0.3180663388463142,51.57847500401296,Northwick Park,underground_stations_csv,10927.321450802645,1024537.1300519692,True,0.043478260869565216,0.08695652173913043,0.5652173913043478,0.043478260869565216,0.08695652173913043,0.0,0.17391304347826086,1024537.1300519676,0.9999999999999984,True,C
661,4,0.9980441447691072,0.0141524690084581,Northwood,LU,True,509229.7103,191418.7435,-0.4239354593141582,51.611014101617926,Northwood,underground_stations_csv,7195.910420538976,2007391.033949385,True,0.058823529411764705,0.29411764705882354,0.029411764705882353,0.0,0.0,0.08823529411764705,0.5294117647058824,1926058.5600021586,0.9594834924677276,True,G
662,0,0.999999812766436,3.0876524422203003e-06,Northwood Hills,LU,True,510307.602,190238.042400001,-0.4087463545441836,51.60019223372048,Northwood Hills,underground_stations_csv,4648.624292038245,2007391.033949385,True,0.0,0.024390243902439025,0.2682926829268293,0.0,0.024390243902439025,0.1951219512195122,0.4878048780487805,2007391.0339493887,1.0000000000000018,True,G
663,2,0.9999999953920452,9.305991100759305e-08,Notting Hill Gate,LU,True,525284.9146,180456.3574,-0.1960899733626558,51.509156012573975,Notting Hill Gate,underground_stations_csv,45493.11130219868,727568.7565456708,True,0.5303030303030303,0.06060606060606061,0.0,0.3484848484848485,0.06060606060606061,0.0,0.0,727568.7565456723,1.000000000000002,True,A
664,4,1.0,1.0906706276218073e-19,Oakwood,LU,True,529390.306,195935.214400001,-0.1312689387217082,51.64733362819432,Oakwood,underground_stations_csv,9469.260104170027,1923513.9703284272,True,0.0,0.14705882352941177,0.029411764705882353,0.0,0.029411764705882353,0.20588235294117646,0.5882352941176471,1923513.9703284223,0.9999999999999974,True,G
665,2,1.0,9.237912785935492e-33,Old Street,LU,True,532764.4507,182418.811100001,-0.0876372025918255,51.52508527631206,Old Street,underground_stations_csv,73536.94808131529,999049.4091458771,True,0.0,0.044117647058823525,0.0,0.45588235294117646,0.5,0.0,0.0,999049.4091458865,1.0000000000000095,True,E
667,4,1.0,2.7614940130989558e-27,Osterley,LU,True,514520.2731,177096.8334,-0.3522207467968353,51.4812434687809,Osterley,underground_stations_csv,6527.422639385917,1704404.3709853978,True,0.0,0.10714285714285714,0.7142857142857142,0.0,0.03571428571428571,0.0,0.14285714285714285,1704404.3709854,1.0000000000000013,True,C
668,4,1.0,8.179325444560455e-32,Oval,LU,True,531170.2991,177564.9022,-0.1124062491167189,51.48183745351276,Oval,underground_stations_csv,24960.822427301104,1262067.1857397857,True,0.05952380952380952,0.26190476190476186,0.0,0.14285714285714285,0.5,0.03571428571428571,0.0,1262067.1857397852,0.9999999999999997,True,E
669,1,1.0,2.8594055634558193e-26,Oxford Circus,LU,True,529046.6139,181236.3369,-0.1416304596960839,51.515319726422334,Oxford Circus,underground_stations_csv,218750.25297820853,533854.1234404634,True,0.05263157894736842,0.0,0.0,0.894736842105263,0.05263157894736842,0.0,0.0,533854.123440424,0.9999999999999261,True,D
670,2,0.9999993121111947,1.0448781952317354e-05,Paddington TfL,"EZL,LU",True,526659.2098,181314.446900001,-0.1759896922641174,51.51656148278404,Paddington,underground_stations_csv,233216.78175191628,498197.25820740976,True,0.14634146341463417,0.04878048780487805,0.0,0.6585365853658537,0.14634146341463417,0.0,0.0,498197.25820741366,1.0000000000000078,True,D
671,4,0.9999999985479916,3.0999518023940776e-08,Park Royal,LU,True,519141.6075,182236.241800001,-0.2839675301559994,51.52647996490144,Park Royal,underground_stations_csv,6986.084032446488,1213060.5639864008,True,0.0,0.047619047619047616,0.3333333333333333,0.14285714285714285,0.19047619047619047,0.14285714285714285,0.14285714285714285,1213060.5639864015,1.0000000000000007,True,C
672,4,0.9609102758091526,0.1650403737846423,Parsons Green,LU,True,524984.5495,176646.7489,-0.2017635248636348,51.47498535708651,Parsons Green,underground_stations_csv,21654.81960199205,1251676.0589075566,True,0.6777777777777778,0.13333333333333333,0.0,0.06666666666666667,0.12222222222222223,0.0,0.0,1251676.058907556,0.9999999999999997,True,A
673,4,0.9999999291449084,1.2373130609702658e-06,Perivale,LU,True,516378.3501,183314.9891,-0.323425169229821,51.5367509216631,Perivale,underground_stations_csv,6281.05335681684,2007391.033949385,True,0.030303030303030304,0.06060606060606061,0.7272727272727273,0.0,0.030303030303030304,0.12121212121212122,0.030303030303030304,2007391.0339493875,1.0000000000000013,True,C
674,1,1.0,4.9915364574835865e-90,Piccadilly Circus,LU,True,529612.6446,180665.529899999,-0.1336873864316472,51.51006061519836,Piccadilly Circus,underground_stations_csv,172934.97933519326,401627.24900430924,True,0.0,0.0,0.0,0.9230769230769231,0.07692307692307693,0.0,0.0,401627.2490043066,0.9999999999999934,True,D
675,0,1.0,2.6438763370202873e-34,Pinner,LU,True,512236.1384,189460.7521,-0.3811619189424988,51.59282556787736,Pinner,underground_stations_csv,8605.06416736329,2002160.3793844723,True,0.0,0.10810810810810811,0.05405405405405406,0.0,0.02702702702702703,0.0,0.8108108108108109,2002160.3793844767,1.0000000000000022,True,G
676,4,1.0,9.886464749074836e-32,Plaistow,LU,True,540003.2462,183297.1438,0.0169887206450607,51.53123134107084,Plaistow,underground_stations_csv,18046.794947496703,1527595.803014212,True,0.0,0.0125,0.1625,0.0,0.15000000000000002,0.675,0.0,1527595.803014223,1.000000000000007,True,F
677,0,0.9989105674297144,0.0085210550048647,Preston Road,LU,True,518249.3308,187281.8291,-0.295129262413792,51.5720140756016,Preston Road,underground_stations_csv,9044.25806252597,1589879.8449931012,True,0.0,0.024390243902439025,0.7317073170731707,0.0,0.0,0.0975609756097561,0.14634146341463417,1589879.8449930903,0.9999999999999931,True,C
678,4,1.0,1.877933552535544e-23,Putney Bridge,LU,True,524519.2741,175886.505999999,-0.2087270375114135,51.46825546825846,Putney Bridge,underground_stations_csv,18295.63554305279,1433240.862640309,True,0.62,0.1,0.0,0.2,0.08,0.0,0.0,1073251.1318840715,0.7488281696817755,True,A
679,0,1.0,9.045661770661817e-35,Queensbury,LU,True,518808.7824,189763.2019,-0.2862217775472735,51.59419745209295,Queensbury,underground_stations_csv,11877.068243037342,1855414.5743150357,True,0.0,0.0,0.9365079365079365,0.015873015873015872,0.015873015873015872,0.031746031746031744,0.0,1855414.5743150364,1.0000000000000004,True,C
680,4,1.0,6.933850289677725e-38,Queen's Park,"LO,LU",True,524547.4749,183200.2402,-0.2057416029735368,51.53397821009533,Queen's Park,underground_stations_csv,20427.05397208017,1057955.5274332555,True,0.11267605633802817,0.29577464788732394,0.0,0.056338028169014086,0.36619718309859156,0.16901408450704225,0.0,1057955.5274332392,0.9999999999999846,True,E
681,4,1.0,9.556665299628996e-23,Queensway,LU,True,525903.0798,180593.604,-0.1871382982400704,51.51025217607452,Queensway,underground_stations_csv,27975.420449229183,566737.2284285416,True,0.4375,0.0,0.0,0.5625,0.0,0.0,0.0,566737.2284285366,0.9999999999999911,True,D
682,4,0.9999999999995453,1.764836492049316e-11,Ravenscourt Park,LU,True,522571.1867,178722.460000001,-0.2357753569718746,51.49416773582848,Ravenscourt Park,underground_stations_csv,9242.363490373617,1011252.0976312871,True,0.36363636363636365,0.4545454545454546,0.0,0.06818181818181818,0.11363636363636365,0.0,0.0,884526.5790633402,0.8746845431868243,True,B
683,0,0.9999999789406504,3.9330060012145337e-07,Rayners Lane,LU,True,512952.7879,187515.078199999,-0.3714462140203309,51.57519536192319,Rayners Lane,underground_stations_csv,12784.465723168672,1839855.2904424847,True,0.018867924528301886,0.0,0.6037735849056604,0.03773584905660377,0.03773584905660377,0.05660377358490566,0.24528301886792453,1839855.29044248,0.9999999999999974,True,C
684,4,1.0,2.4809201138891308e-27,Redbridge,LU,True,541834.4862,188358.000499999,0.0454102741389324,51.576249813818855,Redbridge,underground_stations_csv,8421.68760832539,1808034.6061269925,True,0.0,0.0,0.84375,0.0,0.0,0.0,0.15625,1808034.6061270337,1.0000000000000229,True,C
685,2,1.0,1.89780784957178e-57,Regent's Park,LU,True,528699.2958,182113.1305,-0.1463131245528823,51.52327838474291,Regent's Park,underground_stations_csv,6437.072090445878,483313.7829624476,True,0.375,0.0,0.0,0.625,0.0,0.0,0.0,483313.78296245256,1.0000000000000102,True,D
686,0,1.0,3.5550382535307043e-38,Richmond,"LO,LU",True,518077.1529,175161.4717,-0.3016691259076597,51.463118722979786,Richmond,underground_stations_csv,53707.70708689148,2007391.033949385,True,0.8727272727272727,0.05454545454545454,0.0,0.07272727272727272,0.0,0.0,0.0,1950990.3413460068,0.9719034848469886,True,A
6867,2,1.0,1.1398973367651606e-12,Hackney Downs,LO,False,534560.5,185063.5,-0.060755,51.548425,Hackney Downs Station,naptan_rse_tmu,10691.858790684051,801301.638719043,True,0.03225806451612903,0.46774193548387094,0.0,0.04838709677419355,0.4193548387096774,0.03225806451612903,0.0,801301.6387190428,0.9999999999999997,True,B
687,0,1.0,1.4160770008946658e-17,Rickmansworth,LU,True,505715.6061,194601.2017,-0.4737058106627786,51.64028836634988,Rickmansworth,underground_stations_csv,6072.709952377223,2007391.033949385,False,,,,,,,,,,False,
6874,0,1.0,5.751785110964502e-14,Chadwell Heath,EZL,False,547701.0,187615.0,0.1297,51.56807,Chadwell Heath Station,naptan_rse_tmu,17397.247841627363,1942869.6626012018,True,0.0,0.0,0.5873015873015872,0.0,0.015873015873015872,0.3968253968253968,0.0,1942869.6626011878,0.9999999999999928,True,C
6876,4,1.0,5.234596555313553e-29,Forest Gate,EZL,False,540477.0,185355.0,0.024635,51.549605,Forest Gate Station,naptan_rse_tmu,23544.69882619001,1104182.8804966584,True,0.0,0.0,0.5166666666666666,0.0,0.05,0.43333333333333335,0.0,1104182.8804966519,0.9999999999999941,True,C
6877,0,1.0,1.7400813245758312e-42,Gidea Park,EZL,False,552909.5,189300.0,0.2055199999999999,51.58182,Gidea Park Station,naptan_rse_tmu,13739.434385595649,2007391.0339494327,True,0.0,0.13725490196078433,0.0,0.0,0.09803921568627451,0.0392156862745098,0.7254901960784313,2007391.0339494355,1.0000000000000013,True,G
6878,0,1.0,1.236389961317876e-19,Goodmayes,EZL,False,546367.0,187311.0,0.11034,51.56568,Goodmayes Station,naptan_rse_tmu,16671.94333639191,1640017.1775314452,True,0.0,0.0,0.8679245283018867,0.0,0.03773584905660377,0.09433962264150943,0.0,1640017.177531437,0.999999999999995,True,C
6879,0,1.0,1.1093220287438396e-59,Harold Wood,EZL,False,554786.5,190630.0,0.233175,51.59326,Harold Wood Station,naptan_rse_tmu,14122.912961969188,2007391.0339494327,True,0.025,0.05,0.0,0.07500000000000001,0.0,0.2,0.65,2007391.0339494443,1.0000000000000058,True,G
688,0,1.0,9.928036887854309e-80,Roding Valley,LU,True,541589.7031,192894.9639,0.0437096502446484,51.61707861416649,Roding Valley,underground_stations_csv,596.6864452806033,1670637.973788215,False,0.05263157894736842,0.05263157894736842,0.0,0.0,0.05263157894736842,0.10526315789473684,0.7368421052631579,891977.973852836,0.5339145810449003,False,
6881,4,0.9999999999995453,1.9157036675131807e-11,Ilford,EZL,False,543506.0,186465.0,0.0687433333333333,51.558816666666665,Ilford Station,naptan_rse_tmu,44437.485086944216,2007391.0339494327,True,0.0,0.0,0.6805555555555555,0.05555555555555555,0.19444444444444442,0.05555555555555555,0.013888888888888888,1984492.1217873448,0.9885926997905159,True,C
