NLC,total_activity,log_total_activity,direction_balance,post_2300_share,midnight_share_common_window,night_tube_extension_share,post_0100_share,common_window_persistence,weekend_common_ratio,volume_band,cluster,Station,mode_label,tot_entry,tot_exit,easting,northing,lon,lat,coord_source,catchment_area_m2,station_in_lnwc_extent,lnwc_1_share,lnwc_2_share,lnwc_3_share,lnwc_4_share,lnwc_5_share,lnwc_6_share,lnwc_7_share,covered_area_m2,lnwc_coverage_ratio,analysis_eligible,dominant_lnwc,lnwc_entropy_normalized,exclusion_reason
709,3310.841367758216,8.105259618149823,-0.496525158623579,0.1061674668904436,0.0301555843369037,0.002335519227871,0.0013410935295975,0.0441265411009702,0.8555337231406491,low,0,South Kenton,"LO,LU",833.4626662272807,2477.378701530936,517336.1598,187060.2129,-0.3083734923397721,51.570212909100526,underground_stations_csv,1256008.3890921136,True,0.0,0.03633664387793692,0.0,0.0979211906308638,0.5538119873329821,0.0,0.3119301781582171,1256008.3890921166,1.0000000000000024,True,5,0.5337541283250343,
710,6022.064548700399,8.70335147002106,-0.5562285388699578,0.1221549980931463,0.042132203865067,0.0167965710056098,0.0090917819904882,0.0611725453794087,0.7183846948497106,low,0,South Ruislip,LU,1336.2101918981018,4685.854356802298,511097.3834,185434.104699999,-0.3988661306887068,51.55686021118094,underground_stations_csv,1702711.617601652,True,0.0,0.0,0.0,0.0,0.2984448493720689,0.40625791052469784,0.29529724010323327,1702711.617601653,1.0000000000000007,True,6,0.55861258385925,
711,16040.910589223831,9.682959988368378,-0.3290493061807145,0.1985180028582101,0.053667381185527,0.1255868174774377,0.062265075154449,0.0830564424385992,0.7721407871663303,medium,4,South Wimbledon,LU,5381.330044666424,10659.580544557391,525736.3947,169989.4476,-0.1933065202931911,51.41498929257676,underground_stations_csv,1598605.7788686128,True,0.020507873539958605,0.06364272315968347,0.08911512624725207,0.5875298076726173,0.14884910931862544,0.0,0.09035536006186312,1598605.7788685893,0.9999999999999853,True,4,0.6596865098760627,
712,15511.787843033657,9.649419984894854,-0.5447983004353177,0.1495256583301776,0.0450009418156166,0.0526552083371389,0.0256358824678361,0.0680105082301782,0.7098897506357155,medium,4,South Woodford,LU,3530.4960947178483,11981.29174831579,540535.7362,190062.669600001,0.0273625184698253,51.591892453017074,underground_stations_csv,1919490.7237473428,True,0.0,0.0,0.02905601828951574,0.3805454764832947,0.38854152747805626,0.20185697774913336,0.0,1919490.7237473312,0.9999999999999939,True,5,0.5965331453576694,
713,9102.101838901372,9.11637049584262,-0.3095112752910665,0.124106687340879,0.0383576335847239,0.0098452576401485,0.005300391983097,0.0575867869618518,0.7321862375004623,medium,4,Stamford Brook,LU,3142.449345456922,5959.652493444449,521859.3453,178788.8474,-0.2460012251835393,51.4949181050598,underground_stations_csv,1015186.0663027943,True,0.0,0.18680698054174338,0.20195882671211102,0.2761678165624629,0.1587111046468919,0.17635527153679081,0.0,990197.5013396996,0.975385236467931,True,4,0.817092224332601,
714,12830.215940520427,9.459636226347389,-0.541668363964208,0.1811116223104013,0.0549241341891107,0.0988930398541534,0.0498410902875643,0.0818345217024144,0.8629421375786372,medium,4,Stanmore,LU,2940.2469313556107,9889.969009164815,517562.6021,192572.9608,-0.3032624771028668,51.61971092780402,underground_stations_csv,1977333.0136827657,True,0.0,0.0,0.0,0.0,0.7325140053586487,0.0,0.2674859946413513,1977333.0136827687,1.0000000000000016,True,5,0.2984424996986514,
715,21681.043906230003,9.98423972722749,-0.1495092149247738,0.1427549554041831,0.0432648142221318,0.0091426931839988,0.0053967670507958,0.069818662392002,0.7806685810394147,high,4,Stepney Green,LU,9219.764026530002,12461.279879699998,535621.3116,182135.557,-0.0465909032388702,51.52186169216427,underground_stations_csv,1003086.1558483208,True,0.22012371568049216,0.5529192317190004,0.2269570526005075,0.0,0.0,0.0,0.0,1003086.1558483129,0.9999999999999921,True,2,0.5125500463222012,
716,35628.46484595573,10.480928238727213,-0.3408748790043469,0.2235983363137247,0.0578575316567026,0.1322123279044073,0.0688938400215501,0.0965156246617715,0.8957718201705254,high,4,Stockwell,LU,11741.808101239974,23886.65674471577,530460.3355,176432.887399999,-0.1230421883655021,51.47182845729258,underground_stations_csv,1149314.9646991165,True,0.5035748659545122,0.49601157254718237,7.285902647050568e-05,0.00034070247183492667,0.0,0.0,0.0,1149314.9646991156,0.9999999999999992,True,1,0.3580123419778169,
717,9571.93890046753,9.166695532440611,-0.4271749491743223,0.1256747516909842,0.0357476631719588,0.0078642581981888,0.0048413806412766,0.0550400700933159,0.7208915387294661,medium,4,Stonebridge Park,"LO,LU",2741.5231935802963,6830.415706887234,519615.5138,184218.2261,-0.2764667949099679,51.54419264973252,underground_stations_csv,1987449.6961720795,True,0.0,0.2411009323689679,0.03458429097112157,0.24617722151806723,0.3404758749211215,0.13766168022072167,0.0,1987449.6961720828,1.0000000000000016,True,5,0.7421753366036542,
718,73131.50772776245,11.200028249045344,0.3031194933192794,0.1254936399015942,0.0252569394593226,0.0433618137671646,0.0218903314723525,0.0420037259495401,0.9848374206081092,high,1,Charing Cross LU,LU,47649.54664793837,25481.961079824057,530057.6992,180378.381899999,-0.1273836832203838,51.50737795073341,underground_stations_csv,323781.51695745264,True,0.9999999999999999,0.0,0.0,0.0,0.0,0.0,0.0,323781.51695745974,1.000000000000022,True,1,5.705417720155988e-17,
719,219531.138599238,12.299253918087995,-0.0001482278325653,0.1333516458149239,0.0361122352320246,0.0552572486339721,0.0298597263136897,0.053930686171056,0.9470850275081976,high,4,Stratford,"DLR,EZL,LO,LU",109749.29898719145,109781.8396120465,538530.0487,184394.6448,-0.0038044932283004,51.54145647497037,underground_stations_csv,460313.96354677493,True,0.8228094802447425,0.06496315036447291,0.0,0.11222736939078465,0.0,0.0,0.0,460313.9635467604,0.9999999999999684,True,1,0.2998827823851049,
720,6285.405647843365,8.746144747226317,-0.5779280807455917,0.126326975582027,0.0463178792006072,0.0185229068776546,0.0105281180272609,0.0680863428545061,0.6434677891403059,low,0,Sudbury Hill,LU,1326.4466125388751,4958.959035304491,515411.8716,185542.0623,-0.3366239412564384,51.55696518658866,underground_stations_csv,1941353.4269613281,True,0.0,0.0,0.061451281703255964,0.0669113633334654,0.6928741617142266,0.17876319324905204,0.0,1941353.426961324,0.9999999999999979,True,5,0.46989264909892625,
721,6260.036181595087,8.74210097461299,-0.5484918685230379,0.1381510187483811,0.0489327661225474,0.0155979864556796,0.0094107519463473,0.0735483047066933,0.7319308330040909,low,4,Sudbury Town,LU,1413.2286196650866,4846.807561929999,516874.9001,184890.216,-0.3157464873310852,51.550805806993615,underground_stations_csv,1908884.047369337,True,0.0,0.0,0.0,0.17458115229803978,0.8254188477019603,0.0,0.0,1908884.0473693367,0.9999999999999999,True,5,0.23797417775812352,
723,21573.15912519434,9.979251540693578,-0.1528593116624272,0.1345575127529158,0.0310945457943534,0.0503914512573242,0.0232425744245057,0.0484498101973356,0.734842021118724,high,4,Swiss Cottage,LU,9137.75043546656,12435.408689727774,526663.6914,184334.9639,-0.1748398347754522,51.54370542648981,underground_stations_csv,695837.8420720863,True,0.0,0.3874591600941786,0.3877657693380555,0.0719278191486382,0.15284725141912764,0.0,0.0,695837.8420720753,0.9999999999999842,True,3,0.6224002164886604,
724,27617.607928029403,10.226245024825246,0.533197383775783,0.0962781040754359,0.0242092562127097,0.0012175992278816,0.0006576199643694,0.0363306685765277,0.491065196150035,high,1,Temple,LU,21171.62211070001,6445.985817329399,530958.661,180802.829600001,-0.1142517165435635,51.51098440371512,underground_stations_csv,533441.1259939373,True,1.0,0.0,0.0,0.0,0.0,0.0,0.0,368879.4220076962,0.6915091544926902,True,1,-0.0,
725,2574.9098369625503,7.853958085432555,-0.5701194585755279,0.1567831700594111,0.0526804166002555,0.0185836185329738,0.009656136414882,0.0808656520439991,0.6858607221618784,low,0,Theydon Bois,LU,553.4518174163296,2021.458019546221,545541.5127,199100.828500001,0.1033276639997498,51.671832474283256,underground_stations_csv,2007391.0339494327,False,,,,,,,,,,False,,,no LNWC-covered catchment area
726,29825.42152563282,10.303149908047672,-0.426212129753656,0.1748482867754598,0.0495657528042963,0.0798154070813175,0.0390402907817449,0.0773997123938713,0.7570118693970967,high,4,Tooting Bec,LU,8556.732548196158,21268.68897743668,528047.2745,172373.6505,-0.159233625335043,51.43589927439103,underground_stations_csv,1538611.0822325966,True,0.0,0.44758343046754956,0.4469721820988098,0.0710634738773853,0.01613288354315112,0.018248030013104224,0.0,1538611.0822325887,0.9999999999999949,True,2,0.5381956072576832,
727,54785.52139802759,10.911199482793004,-0.3101333611023933,0.1766489269625899,0.0473056806098845,0.0964238975500546,0.0496004338069768,0.0729914176353459,0.8392064311549607,high,4,Tooting Broadway,LU,18897.351753555085,35888.1696444725,527433.7399,171443.250700001,-0.1683898368141734,51.42767600459317,underground_stations_csv,1699290.0833726623,True,0.24958208445353408,0.3763710578850141,0.1428977737133926,0.22672763771425947,0.004421446233799729,0.0,0.0,1699290.083372674,1.0000000000000069,True,2,0.6951269795983135,
728,305209.50901581504,12.628757011010032,0.4093724657995882,0.1410629061403329,0.0335750826149766,0.0417993952867003,0.0225020090387129,0.05584622260025,1.0260410223832748,high,1,Tottenham Court Road,"EZL,LU",215076.93915355048,90132.56986226456,529815.381,181382.496200001,-0.1305038755407188,51.51645724635473,underground_stations_csv,382232.9402915472,True,1.0,0.0,0.0,0.0,0.0,0.0,0.0,382232.9402915335,0.999999999999964,True,1,-0.0,
729,56937.49928264693,10.949727004366803,-0.1937048287407153,0.144005295039801,0.0276250947574707,0.0415321203323357,0.021407796455769,0.0449747603728961,1.0728287884488532,high,3,Tottenham Hale LU,LU,22954.2153675886,33983.283915058324,534484.4517,189470.7161,-0.0601646506537094,51.588048703622064,underground_stations_csv,1392421.5334291225,True,0.07702535797567847,0.0,0.6617226447282779,0.07640909979632517,0.13381299473031877,0.03879170278705848,0.012238199982341226,1392421.5334290958,0.9999999999999808,True,3,0.5736518645791348,
730,8302.475295375494,9.024429416436202,-0.5881730198189428,0.1573584717332671,0.0459654384221205,0.060835652522574,0.0302012310796949,0.0694020853507114,0.740155040383878,medium,0,Totteridge & Whetstone,LU,1709.5916644611602,6592.883630914334,526120.3494,193989.2184,-0.1792054604098072,51.63058779485697,underground_stations_csv,1976209.373158683,True,0.0,0.0,0.08763027819287508,0.00414964342977155,0.5560852615322235,0.053007178238548745,0.2991276386065811,1976209.3731586814,0.9999999999999992,True,5,0.5545726345429144,
731,57895.62549400265,10.966414380239204,-0.0646064091465818,0.1095519644745875,0.0257369710305074,0.0021707219349058,0.0014565130589829,0.0392369049541258,1.1519682628464851,high,2,Tower Hill,LU,27077.59851276992,30818.02698123272,533579.4477,180755.3849,-0.0765262714194326,51.50994511580925,underground_stations_csv,608039.6336907207,True,0.6860962255718189,0.3118436379089332,0.0020601365192479287,0.0,0.0,0.0,0.0,392770.9472821268,0.645962739136031,True,1,0.32611827616926653,
733,15574.61543119147,9.65346185691618,-0.3319878647600479,0.1659799369160866,0.0405106263514197,0.0530619927624207,0.0272807835101369,0.0674461365910745,0.9617926715543502,medium,3,Tufnell Park,LU,5202.016054865659,10372.599376325812,529148.7021,185859.620100001,-0.1384656557230477,51.55684430975304,underground_stations_csv,984177.1772256679,True,0.0,0.637385863909094,0.28954863072092174,0.048438951059073795,0.024626554310910473,0.0,0.0,984177.1772256469,0.9999999999999787,True,2,0.4541850545932828,
734,20360.111469656425,9.921382060021998,-0.3029160315850916,0.1759110807430593,0.0460383911414273,0.0679599824832804,0.0340312948347526,0.0724640466704573,0.7325284134973966,high,4,Turnham Green,LU,7096.353650318995,13263.757819337428,521265.8017,178779.0811,-0.2545503301237331,51.4949578319235,underground_stations_csv,1168373.500316697,True,0.0,0.2648595387828446,0.14352521511949612,0.2578805515037643,0.17150924139503493,0.16222545319886006,0.0,1168373.5003166827,0.9999999999999879,True,2,0.8106410300086895,
735,36384.94334657376,10.501937807243875,-0.5101866525700606,0.1691930415660096,0.0467408630447694,0.0720542552092609,0.0351375869511186,0.0744286428940428,0.8069556495934255,high,4,Turnpike Lane,LU,8910.915448317,27474.02789825677,531512.729,189637.9518,-0.1029721135418456,51.59025232853629,underground_stations_csv,1684650.035514038,True,0.09331291779174615,0.21590246339774227,0.13438057994754776,0.47132107246343635,0.01015487469794673,0.07492809170158071,0.0,1684650.03551403,0.9999999999999951,True,4,0.7283452641996363,
736,15221.72114159996,9.630544402662474,-0.5189866576629377,0.1055330262344243,0.0341122723738644,0.0183630959859539,0.0121694671488562,0.046645582711457,0.7753977444432748,medium,0,Upminster,"LO,LU",3660.925481221862,11560.7956603781,556146.114,186868.406300001,0.2511155158113154,51.55908765486934,underground_stations_csv,1785366.358830539,True,0.0,0.0,0.0,0.0,0.20511140429041066,0.6062133827812423,0.18867521292834707,1785366.3588305286,0.9999999999999941,True,6,0.48461680355690023,
737,1985.2237864018125,7.59399052023171,-0.5835674005939664,0.1216078474812868,0.0411699216327413,0.0291803459269642,0.0216326723961112,0.0579550296818443,0.5302682772770382,low,0,Upminster Bridge,LU,413.3559508869976,1571.8678355148138,555088.411,186770.1083,0.2358266798019925,51.5584960541412,underground_stations_csv,1671987.5408737985,True,0.0,0.0,0.0018378153403555452,0.0,0.3680371297496794,0.24342619550488423,0.38669885940508075,1671987.5408738244,1.0000000000000155,True,7,0.5605650295482574,
738,7671.463641674235,8.945393047697943,-0.5099280651315226,0.1243973520138685,0.0492370220351041,0.0207461131860622,0.0141031337850657,0.0718183334197946,0.6937272966522882,low,0,Upney,LU,1879.7845150742348,5791.679126599999,545845.6808,184254.344900001,0.1015536636074823,51.53835457119145,underground_stations_csv,1986932.003857952,True,0.0,0.0,0.0030332509753557254,0.20021001223661417,0.6210140911930166,0.17574264559501337,0.0,1986932.0038579374,0.9999999999999927,True,5,0.48359092136017673,
739,46666.76737348148,10.750808999219776,-0.3754049019918551,0.1229423804319843,0.0439218873505634,0.0155645437765617,0.0102046214435929,0.0662847286422949,0.8418304485131588,high,4,Upton Park,LU,14573.917070681486,32092.85030280001,541254.2061,183793.485200001,0.0352101576549693,51.53538004104193,underground_stations_csv,1839649.680581033,True,0.12805070641001493,0.2943558037950285,0.14323860169714084,0.4343548880978157,0.0,0.0,0.0,1839649.680581042,1.0000000000000049,True,4,0.6494270109884857,
740,15924.5126197,9.675677669542385,-0.2564146374469653,0.1311320445698726,0.0456420900568808,0.0261225989183592,0.0155611144477631,0.0666666780396913,0.7699677923134168,medium,4,Uxbridge,LU,5920.617244900004,10003.89537479999,505661.0034,184161.1754,-0.4776347848292753,51.54646222722115,underground_stations_csv,2007391.033949385,True,0.0,0.15651438648847846,0.2399577376124814,0.2522936935127203,0.03842246352240968,0.13797530846578493,0.17483641039812522,1940005.243518595,0.9664311590063179,True,4,0.8652084535553587,
741,247086.36686834096,12.41749726508634,-0.0378049525544238,0.1119920502973336,0.0246179665531464,0.0192237598397012,0.0091024857815897,0.0377225945406994,0.9387495616427513,high,2,Victoria LU,LU,118872.6392460192,128213.72762232184,528998.7715,179129.9345,-0.1430892898009483,51.49640097859263,underground_stations_csv,924941.208108733,True,0.9486256269660438,0.05137437303395613,0.0,0.0,0.0,0.0,0.0,924941.2081086949,0.9999999999999588,True,1,0.10408614604165635,
742,53582.33032366328,10.88899329726373,-0.475431600139416,0.1629503463146306,0.0452284198459318,0.0731852366628578,0.0361891878112345,0.069046228809808,0.7888631642464266,high,4,Walthamstow Central,"LO,LU",14053.798639342647,39528.53168432067,537176.4746,188994.332599999,-0.0215170203946605,51.58311960662003,underground_stations_csv,1131781.2445579646,True,0.0,0.5825751236080065,0.046998244015888535,0.33907412076908516,0.03135251160701977,0.0,0.0,1131781.2445579963,1.000000000000028,True,2,0.479850273819049,
743,7504.454732590205,8.923385332850307,-0.4775603217459754,0.1647107130853689,0.0491054774953415,0.0515645159247495,0.025133765837499,0.0755131036409053,0.7989121758346035,low,4,Wanstead,LU,1960.31245798316,5544.142274607046,540673.1526,188253.507300001,0.0286206777652704,51.57560161289604,underground_stations_csv,1421248.7453322767,True,0.0,0.0,0.0010769920116408792,0.08863333896525603,0.08510088107626855,0.5139599356936081,0.3112288522532265,1421248.7453322718,0.9999999999999966,True,6,0.5844017482462791,
745,49928.54458363283,10.818368182356178,0.4150229220626125,0.1190547433051633,0.0273374384664328,0.059397354250548,0.0258060947068113,0.039842140527865,0.558221870530919,high,2,Warren Street,LU,35325.01752553276,14603.527058100046,529248.7448,182266.0339,-0.1383417771400554,51.52452712399776,underground_stations_csv,209142.7616860866,True,0.9413548598758661,0.01971896051525887,0.038926179608875,0.0,0.0,0.0,0.0,209142.7616861211,1.000000000000165,True,1,0.13395725059512506,
746,13029.5631862247,9.475052891458413,-0.2465098158087483,0.1186805097352425,0.0299098504606262,0.0031512364518567,0.0017112344556241,0.0466261179485674,0.8210454225860535,medium,4,Warwick Avenue,LU,4908.823982559999,8120.739203664701,526112.4036,182039.408,-0.183606755586787,51.52319886210523,underground_stations_csv,707382.1744337243,True,0.3877612900530271,0.414335014874134,0.051811178662169464,0.14609251641066934,0.0,0.0,0.0,707382.1744337077,0.9999999999999767,True,2,0.599613544971841,
747,311619.135894893,12.649540211862943,-0.0918291295491046,0.1282323793918643,0.0294768413518152,0.0222118453677698,0.0103813225482119,0.0460219154617672,0.7679413896746953,high,2,Waterloo LU,LU,141501.7109474104,170117.4249474826,530968.1802,179961.9154,-0.1144266340815464,51.50342525720376,underground_stations_csv,438507.56873594463,True,1.0,0.0,0.0,0.0,0.0,0.0,0.0,394401.7522622027,0.8994183461852603,True,1,-0.0,
748,5514.150898617,8.61525429280322,-0.5794997535494446,0.1193544699456932,0.0451838768229398,0.0109266712158012,0.0065575118686848,0.0646179671198451,0.6942132140935547,low,0,Watford,LU,1159.350905917,4354.799992700002,509569.47,196595.9617,-0.4174120635262017,51.65748010048808,underground_stations_csv,2007391.033949385,False,,,,,,,,,,False,,,no LNWC-covered catchment area
749,4567.97015679908,8.42704310987179,0.0969028174811436,0.1698837396288736,0.0773203832926485,0.014931925990605,0.0094095403638201,0.1289185484431557,0.7361900004452774,low,3,Stratford High Street,DLR,2505.3096675813454,2062.660489217734,538776.5,184018.5,-0.0004,51.538015,naptan_rse_tmu,663352.4706498127,True,0.46860125078619674,0.1361454750634044,0.0,0.39525327415039885,0.0,0.0,0.0,663352.4706498238,1.0000000000000167,True,1,0.5105913512880352,
750,5359.159388475719,8.58674899027864,-0.1524888340702207,0.2121905345120098,0.1039849119993944,0.026122998561458,0.01750177166759,0.1811693468120317,0.8281061906479322,low,3,Abbey Road,DLR,2270.9737108652894,3088.185677610429,539082.5,183401.0,0.003765,51.532395,naptan_rse_tmu,651535.3088335552,True,0.006577614949741718,0.019006615235805144,6.594955860151898e-05,0.7891174978204067,0.18523232243544482,0.0,0.0,651535.3088335493,0.9999999999999909,True,4,0.31256687042019027,
751,19956.64781372195,9.901367697917276,-0.3077855686391696,0.1005564366733033,0.0276922274016567,0.0003650249485776,0.0001934273277772,0.03920210188502,0.868164748143829,medium,2,Wembley Central,"LO,LU",6907.139809121948,13049.5080046,518182.8112,185084.709899999,-0.2968265595489338,51.55228164027704,underground_stations_csv,1699465.7361588383,True,0.0005936014561191199,0.38827561230527396,0.3431913008356994,0.2304016885443627,0.03753779685854472,0.0,0.0,1699465.7361588439,1.0000000000000033,True,2,0.6167778189341929,
752,71749.07237869807,11.1809441423837,-0.2875272422163377,0.1666091642345353,0.0459447289006754,0.0587519090199344,0.0320436026733114,0.0758500520961332,1.0542749661768214,high,3,Wembley Park,LU,25559.62973303529,46189.44264566276,519315.8795,186388.4845,-0.2800500615096861,51.56376083873252,underground_stations_csv,1952170.0974701017,True,0.12133157066115843,0.06870409161290685,0.12469342130249526,0.24830891948134698,0.4369619969420925,0.0,0.0,1952170.0974701112,1.0000000000000049,True,5,0.7231475387751964,
753,3817.479571953747,8.247607604557352,-0.5440975379907584,0.1553109924335259,0.0413530164390977,0.0849752455438499,0.0404927392084519,0.0626419593181809,0.8793405024883391,low,4,West Acton,LU,870.1991677618489,2947.280404191896,519372.862,181295.9254,-0.2809538703054756,51.517980197246935,underground_stations_csv,872335.7727209044,True,0.0,0.0,0.0,0.11789057453277618,0.6462818956893196,0.23582752977790414,0.0,872335.7727209028,0.9999999999999981,True,5,0.4495859303662334,
754,14694.904236253453,9.595324110560002,-0.197198817075399,0.1170420341229767,0.0347183097493011,0.0076040227980619,0.0049835567060573,0.052529204242186,0.8451690611269579,medium,4,Westbourne Park,LU,5898.543251914004,8796.360984339453,524901.4238,181755.9263,-0.2011529326328899,51.52092006250626,underground_stations_csv,1226546.609232241,True,0.2132355386799268,0.5023557883803565,0.16242725988105036,0.12198141305866629,0.0,0.0,0.0,1226546.6092322713,1.0000000000000246,True,2,0.6306668695648312,
755,20549.472051278703,9.930639190525698,-0.0386993876297695,0.1050229315317327,0.0221624415196483,0.0023282508171299,0.0013526498528214,0.0350344565977003,1.0001266973766996,high,2,West Brompton,"LO,LU",9877.11003338958,10672.362017889129,525380.8439,178024.490700001,-0.1955717597038599,51.487279564113926,underground_stations_csv,728173.3219234716,True,0.20044603134294897,0.37406990779652394,0.10344748515513946,0.3220365757053876,0.0,0.0,0.0,728173.3219234612,0.9999999999999856,True,2,0.6627096479081813,
756,5222.770000047716,8.560974642431075,-0.5975682324473074,0.158318894299531,0.0414442820696817,0.0664698938429108,0.0315377948618293,0.0635361031006998,0.6485158178964605,low,0,West Finchley,LU,1050.9042813201884,4171.865718727529,525546.1518,191626.9482,-0.1883426849145049,51.60948689407505,underground_stations_csv,1454418.322593765,True,0.0,0.021866263373840077,0.10989937993302977,0.37752747386676366,0.0797423783157684,0.25890357796752594,0.15206092654307207,1454418.322593785,1.0000000000000135,True,4,0.7872651398258029,
757,20194.542278977915,9.913217179777527,-0.4320873373731528,0.1445465719307679,0.0416086523201923,0.0499400031573081,0.0264829876236527,0.0638879210287761,0.6798887593225247,high,4,West Ham,"DLR,LU",5734.368138092398,14460.174140885529,539130.9809,182944.644300001,0.0042827258459676,51.5282792316888,underground_stations_csv,711206.0100215006,True,0.0,0.0,0.0,0.6989046819939169,0.30109531800608313,0.0,0.0,711206.0100214893,0.9999999999999841,True,4,0.3143976141225135,
758,50523.84696081636,10.830220513287845,-0.1676989439640459,0.1194605299481711,0.0301282410933629,0.0311742904056873,0.0149741757526557,0.0440535720116214,0.860291947092443,high,4,West Hampstead LU,"LO,LU",21025.5255902432,29498.32137057318,525592.1984,184652.8993,-0.1901696027556685,51.546801915703966,underground_stations_csv,790868.2866155173,True,0.12369843218683704,0.6545854653262817,0.17590968019552095,0.04580642229136036,0.0,0.0,0.0,790868.2866154839,0.9999999999999577,True,2,0.505074992289001,
759,4766.05465032462,8.469483919440478,-0.590229364513011,0.1265904031276187,0.0421120618696031,0.0184677437253885,0.0099175486140297,0.0634833384851048,0.7512823182018573,low,0,West Harrow,LU,976.494621414619,3789.56002891,514199.9396,188029.3693,-0.3532902802999658,51.57956661616709,underground_stations_csv,1444214.4379541152,True,0.1533929828737107,0.0,0.05799995107343982,0.478546270097541,0.20637063633977804,0.10369015961553037,0.0,1444214.437954115,0.9999999999999999,True,4,0.7020238120090005,
760,16951.5474645,9.738173394406608,-0.2716116696976612,0.1437578811340619,0.0414239320342543,0.0078918905953976,0.0045309560561387,0.067316758954835,0.8733606965172909,medium,4,West Kensington,LU,6173.654676853999,10777.892787646004,524684.9763,178398.058900001,-0.2054570002997324,51.490790555082114,underground_stations_csv,746086.2856877544,True,0.2951050712637255,0.4747593542805843,0.23013557445569024,0.0,0.0,0.0,0.0,746086.2856878109,1.0000000000000757,True,2,0.5405763620541391,
761,58783.672284395565,10.981636424469524,0.4388588583800401,0.0840193509048028,0.0191373018488889,0.0250338593540106,0.0119034967590704,0.0270807283444771,0.9076772228958012,high,2,Westminster,LU,42290.70379725596,16492.968487139668,530195.6727,179668.226399999,-0.1256586526219809,51.5009642958388,underground_stations_csv,697173.5151917462,True,0.973938591601102,0.026061408398898166,0.0,0.0,0.0,0.0,0.0,457740.58634537517,0.6565662297419332,True,1,0.06206483216346527,
762,5187.5105889645765,8.554201957896016,-0.5156732555409625,0.1205079792508976,0.0445287998286571,0.018401748172066,0.0103165911010054,0.0638410793162771,0.8750183476438839,low,0,West Ruislip,LU,1256.225057699999,3931.2855312645775,508378.6627,186795.997400001,-0.4376470760460559,51.56962926058854,underground_stations_csv,1494872.6637319773,True,0.0,0.0,0.0,0.1937406041827472,0.09475511737727563,0.513808065877724,0.19769621256225325,1494872.6637319608,0.9999999999999889,True,6,0.6186710797088518,
763,74604.43339132277,11.219968617203454,0.0396188793577242,0.1260505852250939,0.0362322718185119,0.0165920594335561,0.0082748108085181,0.0560371935148653,0.7896496805326427,high,2,Whitechapel,"EZL,LO,LU",38780.08871870247,35824.3446726203,534644.6261,181850.3379,-0.0607687139474135,51.51953209733413,underground_stations_csv,894508.7692790577,True,0.3933106583530883,0.5633154547167324,0.04337388693017942,0.0,0.0,0.0,0.0,894508.7692790809,1.000000000000026,True,2,0.42469499120837234,
764,28168.68094537509,10.246001534763506,0.2034564221912287,0.1195859516338936,0.0287178632162067,0.0617928061227821,0.0280369491881189,0.0408931598878564,0.6958325594277348,high,2,White City,LU,16949.88999418366,11218.790951191424,523307.8235,180748.416200001,-0.2244621452540354,51.5122152625013,underground_stations_csv,790383.7851468615,True,0.00032847469380716546,0.37037552118532724,0.150640597995428,0.47865540612543767,0.0,0.0,0.0,790383.7851468599,0.9999999999999981,True,4,0.5181678364818438,
765,24539.743481983885,10.108090014545326,-0.4920915616448499,0.1572386304729189,0.0437349744389137,0.0686653036410491,0.0324993352965616,0.0683528654082548,0.7921328146919604,high,4,Willesden Green,LU,6231.971394785204,18307.772087198675,523328.566,184883.4222,-0.2227167285540804,51.54937241454188,underground_stations_csv,1680368.6843069547,True,0.0,0.2762783425371586,0.1939082690737825,0.1950713396657671,0.18311630854027902,0.15162574018301272,0.0,1680368.6843069552,1.0000000000000002,True,2,0.8166747829980542,
766,17779.0635825298,9.785833085131792,-0.2683602545573045,0.1032376652795922,0.0274145768968409,0.0049684645838071,0.003000498175203,0.0395754317876849,0.7746503722903099,medium,4,Willesden Junction,"LO,LU",6503.934776865799,11275.128805664006,521858.4876,182959.8201,-0.2445731603163596,51.53240375197415,underground_stations_csv,1712154.6971993947,True,0.05333598249109859,0.5982791824195642,0.14255061595796137,0.17554105392004907,0.030293165211326776,0.0,0.0,1712154.6971994112,1.0000000000000095,True,2,0.5923798415072833,
767,72663.46569854481,11.193607764092274,-0.4229262915268799,0.1522216129620185,0.0647538566358755,0.0230690553790078,0.0181281294178752,0.0952479552610889,0.911786363993408,high,0,Wimbledon,"LU,TRM",20966.087810584297,51697.37788796051,524800.3804,170683.6656,-0.2065150560922177,51.42143496760067,underground_stations_csv,1824959.1621405932,True,0.23476007861421583,0.1457627198894038,0.0,0.23032121236193065,0.3386878935865665,0.006432938829941293,0.04403515671794185,1824959.1621406076,1.000000000000008,True,5,0.7686676378173476,
768,7042.957961664663,8.859925501634725,-0.4315000048444335,0.1363391144839524,0.0490187725998551,0.0129488979474992,0.0081823633049676,0.0718336087105661,0.6496578491245577,low,0,Wimbledon Park,LU,2001.9607835436088,5040.997178121053,525282.3792,172099.7465,-0.1990863401084273,51.43405524828911,underground_stations_csv,1908963.5290922688,True,0.0,0.001786727974824818,0.0,0.001471058888186514,0.9893411749046552,0.0015720836791101285,0.0058289545532233195,1908963.5290922779,1.0000000000000047,True,5,0.0368150929864697,
