lsoa21cd,lnc_grp,cluster,max_posterior,entropy,total_activity,log_total_activity,direction_balance,post_midnight_share,deep_night_share,post_midnight_persistence,weekend_ratio,volume_band,tot_boardings,tot_alightings,distance_to_centre_km
E01002612,6,1,1.0,3.583192757406959e-23,8794.26456,9.081968737446928,0.0495277572136174,0.1406887297463791,0.0984911420495177,0.246500384975703,0.8407252914750328,high,4614.912379999999,4179.352179999999,20.620761073694947
E01002613,5,1,0.9999999999984652,4.3514216430622353e-11,536.21233,6.286393416731176,0.3317101827927008,0.2068160014149618,0.1458850079034922,0.358930411725899,0.7826315540199839,medium,357.03971,179.17262,19.69248580992345
E01002614,5,1,1.0,1.1887001692172454e-21,2224.63281,7.707796563152535,-0.0729950440675196,0.1060510161225213,0.0799858876485778,0.1726450630787338,0.7767671261613727,high,1031.1228199999998,1193.5099900000002,21.302759710621544
E01002615,5,1,1.0,4.3515300485296476e-15,986.07149,6.894742468421382,-0.324285483601194,0.1762501418634464,0.1401922897091366,0.3178593412310923,0.7085576172756398,medium,333.15140999999994,652.92008,20.450649912399253
E01002616,6,1,0.9999999777501218,4.1431301076238404e-07,943.69726,6.850864516379224,-0.7572570254151211,0.0562339769853734,0.0252767291069595,0.0954670062050131,0.7428862893110519,medium,114.53794,829.1593200000001,21.774371055125638
E01002617,7,2,1.0,6.463723682186949e-28,88.48539,4.494075371732211,0.1859053794078322,0.0213768623272158,0.0179082671161872,0.0267185988591265,0.5793312603498734,low,52.46765000000001,36.01774,20.992038858004257
E01002618,5,1,0.9999999998992166,2.420031086766492e-09,403.74493,6.003257066228518,-0.1313118408694321,0.1727757423480215,0.1590913599831458,0.3127953671869853,0.895267600653536,medium,175.36422000000002,228.38071,17.692860968402414
E01002619,5,1,1.0,1.4036795556577326e-20,1509.552,7.320230425921035,-0.3378560129097904,0.1249041172480312,0.0860589035687409,0.220857845224159,0.8705538046906354,high,499.7703900000001,1009.78161,18.106347435200963
E01002620,5,1,0.999999999998181,5.1401383712203976e-11,1895.43667,7.547731967478853,-0.2313753748364486,0.2157580975786439,0.1748548053573322,0.4031877774329005,0.8099563812453593,high,728.4396499999999,1166.99702,17.612113713774416
E01002621,5,2,1.0,4.3260478943253225e-15,205.22433,5.328964556862866,0.0218714321055402,0.1205824864917332,0.1110642193350077,0.2192135229888666,0.8358456013254808,low,104.85644,100.36789,17.6790098767444
E01002622,4,1,1.0,1.2640198445302192e-14,1252.82277,7.133952379466158,-0.3759919928658385,0.1485054745612581,0.0994121618654807,0.2940874681265421,0.8859090063730742,high,390.8857200000001,861.9370500000001,18.59642513715642
E01002623,6,1,1.0,2.1780034777318743e-16,1071.08793,6.9773633625206735,-0.0818799162455318,0.1579735941940826,0.111482854633606,0.2548856407362916,0.7518751515188066,medium,491.69367000000005,579.3942599999999,18.19728300593293
E01002624,5,1,1.0,2.6741316192312336e-20,7704.56356,8.949697887194972,-0.180945128058623,0.1710822734779281,0.1239152240831147,0.3222792241070116,0.8743701589751325,high,3155.23016,4549.3334,18.13223946560596
E01002626,5,1,0.9999999997499458,5.7780640663022975e-09,485.41164,6.18705526128667,-0.3015367740254437,0.082242959810358,0.0513581833348701,0.1344724269089762,0.7960727321273613,medium,169.52109000000002,315.8905499999999,17.1815955875325
E01002628,5,1,1.0,1.4385763097734534e-22,2920.43712,7.979830938572722,-0.2459289587443677,0.1196919589900295,0.0846691573349129,0.2002044629098286,0.810518726641088,high,1101.10853,1819.3285900000003,17.18239040042437
E01002629,4,1,1.0,5.155968673340148e-22,2905.11462,7.974572285885083,-0.0573763867533736,0.1085912334846189,0.0727705504438926,0.1854971817827161,0.7877760836445343,high,1369.2148199999997,1535.8998,17.156551803139706
E01002630,5,2,1.0,4.03985027014697e-17,187.85372,5.240972747137612,-0.4209752141187302,0.0383145992530783,0.0237249493914733,0.0577566580076964,0.7628121978318647,low,54.38597999999999,133.46774,16.372424547293672
E01002631,5,1,1.0,9.594728030661488e-19,911.53373,6.816225049157042,-0.1530884984365856,0.140146596659676,0.1107088489199406,0.2381409583765984,0.8719666398223694,medium,385.9942,525.53953,17.870821441231058
E01002632,5,1,1.0,3.219210933712651e-13,384.72845,5.955133624485085,-0.3037267714409994,0.0950123912073567,0.0506483209131011,0.1577652763753922,0.7787588108841283,medium,133.93806,250.79039,18.113128159510076
E01002633,5,0,0.9997637447690276,0.002209099744307,1913.50991,7.557216947190189,-0.1088342469049454,0.2636952374079944,0.2120614781660577,0.5836643822963766,0.7400577724597602,high,852.6272499999999,1060.88266,19.350183870484774
E01002634,5,1,1.0,1.1321072592502417e-13,1178.36582,7.072732132308737,-0.2884539030502429,0.1865648139726252,0.1532190063014557,0.3792389899833782,0.8039060222088724,medium,419.2308,759.13502,18.85573107118727
E01002635,5,1,0.9999999999998864,2.74430677134048e-12,698.5814799999999,6.550482270524181,-0.3020621445618626,0.1644979480417946,0.1044002912874243,0.3129957186004597,0.8072526337740759,medium,243.78322999999995,454.79825,19.070388677084093
E01002636,5,1,0.9999999951917856,9.68999261345843e-08,577.45829,6.360366443775091,-0.2949568357569167,0.2059432379090098,0.1430606182829239,0.3862598018715295,0.73702118948639,medium,203.56651,373.89178,18.505666779640052
E01002637,3,1,0.9999998914405582,1.8494151727075823e-06,3378.62555,8.125520198316392,-0.0348253300813403,0.1542307018900037,0.1203177724148803,0.286782221311278,0.8183648726572023,high,1630.4818999999998,1748.1436499999995,19.31798817688025
E01002638,5,1,1.0,3.831180639753462e-17,687.96089,6.5351845059773,-0.2599813631847589,0.1452341135264244,0.1151896294569884,0.2459852115494105,0.789882683750484,medium,254.5519400000001,433.40895,18.50580994101001
E01002639,5,2,1.0,9.101496483931752e-100,9.85513,2.384637779306447,0.5990514584789851,0.0,0.0,0.0,0.6407826441268121,low,7.879429999999999,1.9757,16.276902950692715
E01002640,4,1,0.9999983849390868,2.315373492389612e-05,694.58062,6.544746921252445,-0.115209117121638,0.1809006994753179,0.1332593184071274,0.3213609835657198,0.7709618862552159,medium,307.27930000000003,387.30132,16.693177908295628
E01002643,5,1,1.0,3.211890260014266e-16,794.31354,6.67873642684017,0.0241757933523328,0.1366931123948862,0.1072065698389076,0.2092864686820946,0.7913838381588559,medium,406.75835000000006,387.55519,15.84076678437026
E01002646,5,1,0.9999999931294496,1.360095678420222e-07,880.64284,6.78178703068445,0.0667597320157624,0.1394738643420981,0.1154874773069182,0.2148176736353516,0.9175697076838524,medium,469.71716,410.92568000000006,17.90002263161457
E01002647,4,0,0.9999999999999432,1.4819362403586333e-12,1258.84344,7.138742738257106,-0.4718498433768698,0.133366926073031,0.09172791177273,0.2417875924490955,0.8385871740339552,high,332.4291799999999,926.41426,18.277500423926387
E01002649,5,1,1.0,1.971789047219085e-17,1308.66836,7.177529223839374,-0.2569698712666974,0.1251254213863625,0.0769460262644387,0.2198170975019765,0.8265771784404902,high,486.19001,822.4783499999996,17.411274290146924
E01002650,5,1,1.0,2.3400813830266905e-16,1472.26241,7.295234547235913,-0.1615725759105675,0.112000726826952,0.0848938267737203,0.1806398097988416,0.8631342696631191,high,617.1925900000001,855.0698199999999,18.99520727279204
E01002651,5,1,0.9999999912188856,1.7167678246879426e-07,373.30925,5.925082327402249,0.2092574721896122,0.1985868284806765,0.1420499224168702,0.3772529032489193,1.022545638122913,medium,225.7135,147.59574999999998,17.788651089059954
E01002652,6,1,1.0,8.902979521048228e-14,1404.2861,7.247996190931332,-0.1431670654576727,0.1157975643282376,0.0767951060684856,0.2032825017413901,0.8833810541966443,high,601.6192899999999,802.6668099999999,17.99592418177616
E01002653,6,2,0.9999999673059398,5.962113276909471e-07,215.8258,5.379094266175151,-0.2186366968175259,0.1342299669455644,0.1088309182683442,0.208262376624468,0.7552696995041173,low,84.31918,131.50662,16.263550966515965
E01002654,5,1,0.999955070075611,0.0004946957229105,450.17793,6.111861784980428,-0.4287364109564412,0.0724679906009608,0.0482706915463403,0.1093910190862883,0.7033620997842984,medium,128.58513,321.59279999999995,16.135075887408135
E01002655,5,2,1.0,6.800185428648697e-16,159.45167999999998,5.077992838052624,-0.3109579027326647,0.0418820297158361,0.0231115783791051,0.0613036245840555,0.7181884273547918,low,54.93446000000001,104.51722,16.781329125463923
E01002657,5,1,1.0,2.73841503030968e-16,557.36306,6.325009395964808,-0.2529396906928134,0.1269954094194904,0.0794184853226548,0.224250212147695,0.7938825293156709,medium,208.19191,349.17115,17.279930737990572
E01002659,6,1,0.9996397170000912,0.0032167653499256,314.53587,5.754272368070265,-0.2781703403176242,0.0575981683742461,0.0226165619838525,0.0898212493334685,0.9350636356469124,low,113.52066,201.01521,15.847166909260572
E01002661,5,1,1.0,2.703249486171241e-18,5529.49837,8.618033211613037,0.3888395051647334,0.2410655435277757,0.1811772466441653,0.4924193961220039,0.8988979908712234,high,3839.79289,1689.7054800000003,18.773768363633987
E01002662,4,1,1.0,6.075838327732458e-16,5784.17301,8.663053545835725,0.4883630495001393,0.1104138930311837,0.071050815611755,0.1740359229297686,0.933585210653345,high,4304.47469,1479.6983199999995,17.580371531156477
E01002663,4,1,1.0,6.262834564559533e-15,1253.39503,7.134408687534723,-0.1570633401985007,0.2126828522688493,0.1594337102166425,0.4166113504370896,0.8146534090396573,high,528.26631,725.1287199999999,18.20090400182937
E01002665,4,1,1.0,2.238538260839153e-17,1346.79891,7.20622810378646,-0.1727139428706547,0.118748700204992,0.0817171659279112,0.1916956238646546,1.0013332759910063,high,557.0939800000001,789.7049299999999,18.606513804255265
E01002666,5,0,1.0,1.9235415596192232e-24,720.62168,6.581501012642989,-0.2455165933947477,0.2804195399727635,0.2519965816182494,0.6515033817973909,0.8975065478755903,medium,271.84855,448.77313,18.9334079168914
E01002667,6,1,0.9999999379978722,1.0909952233294274e-06,717.97334,6.57782427775682,-0.1952656905060012,0.0532752789957354,0.0284794418689696,0.0788766408923412,0.7527470115378095,medium,288.88888999999995,429.08445,14.335838939186042
E01002668,4,1,0.99999999383175,1.227723991487224e-07,1359.28036,7.215446104543536,-0.167491245146807,0.0522995050116077,0.0317404424205761,0.0759777163835347,0.7380482037886116,high,565.8064,793.4739600000001,14.9045508950377
E01002669,5,2,1.0,6.125464662584733e-20,84.38457,4.447165405313171,-0.2577157174587724,0.0481439912533772,0.0294340541167656,0.0764080230295539,0.6847479058138517,low,31.318670000000004,53.065900000000006,15.342634086658622
E01002670,6,1,0.9999999898070656,1.9775896582967933e-07,998.29963,6.907054663608494,-0.0503775104073714,0.0764968429368244,0.0597474427592445,0.1134666663417691,0.7310329905865586,medium,474.0038900000001,524.2957400000001,15.242695096474788
E01002671,5,2,0.9999999747786892,4.664824606726122e-07,217.76062,5.387978072630709,-0.5325123523252275,0.0697511790699346,0.034423763121174,0.1098183063335175,0.7558569388320517,low,50.900200000000005,166.86041999999998,14.90031109545417
E01002672,2,1,0.9998462284526682,0.0015038804472334,730.65412,6.595307888630351,-0.3291176405054693,0.0519884018446375,0.0294101947991479,0.0806312091091911,0.8298519008539071,medium,245.09148,485.56264,15.511895435700238
E01002674,5,2,0.9988952157011516,0.0086256614941565,322.76084,5.7800050950787,-0.4000327301168258,0.0644908161721229,0.0307650705085536,0.092722545852315,0.7270357750176684,low,96.82296999999998,225.93786999999995,15.786696934452744
E01002675,5,2,1.0,4.05459327849366e-25,35.51418,3.597700678295205,-0.1772801737221583,0.0037111936696834,2.196305813621489e-05,0.0045446238616889,0.9086142628114868,low,14.609109999999998,20.905069999999995,14.887983915482515
E01002676,7,2,1.0,1.5913255342001566e-17,227.9859,5.433660429606201,0.4881293974758965,0.0489201305870231,0.0436758589018005,0.0768748122173955,0.7531979136262369,low,169.63626000000005,58.34963999999999,16.28352275583774
E01002677,5,1,1.0,6.916824614054338e-23,3683.71405,8.21194820324075,-0.1854699308161555,0.1266277359394929,0.0834622546231567,0.2070217555477989,0.758598614400858,high,1500.2479300000005,2183.46612,15.414853217757598
E01002678,7,2,0.9995635708507392,0.0038129358256104,398.28693,5.98968028125197,-0.0202450780898083,0.062239300697113,0.060539521093499,0.0940269229450407,0.7765855501286693,medium,195.11179,203.17514,15.216004745787615
E01002679,4,1,0.999999999116028,1.9311351526500436e-08,962.45438,6.870525138523807,-0.1576923365448241,0.0629535708487294,0.0383495163687654,0.0960580261443286,0.7295948233610021,medium,405.3413500000001,557.1130299999999,14.083409289920686
E01002680,5,2,0.9847267117405204,0.0790235966409069,311.88786,5.745844851584034,-0.0901164925111224,0.0878463817091181,0.0716178885577656,0.1327452369586167,0.7078757181892639,low,141.89081000000002,169.99705,15.364737163332059
E01002681,3,1,1.0,5.98906474161459e-15,2899.18506,7.972529827731655,-0.0524485318643301,0.0660008299021794,0.042216539291907,0.0943918718240001,0.7870761984999944,high,1373.56353,1525.6215300000003,14.431947758028743
E01002682,3,1,1.0,2.507423590684644e-22,1911.38762,7.556107803189895,-0.0669569472255972,0.110955134259999,0.0802768723593595,0.1774437590605678,0.7996576752673908,high,891.70347,1019.6841499999998,14.099791810513457
E01002686,6,1,1.0,2.0366117096405322e-20,1153.89173,7.051761878302261,-0.1130491419675917,0.1059818064559661,0.0507470141934373,0.181219915299384,0.7985268439911052,medium,511.72263,642.1691,13.484036003193452
E01002687,3,2,1.0,3.092395913130992e-75,6.881139999999999,2.0644725634568464,-0.0150876162961368,0.0772488279558328,0.0,0.1260382458594648,0.4824081000976535,low,3.38866,3.492479999999999,10.190815071671096
E01002690,5,2,1.0,4.347695067271186e-14,118.96989,4.7872407946305255,-0.7384644131384841,0.0496291960932299,4.992859958095279e-05,0.0857100718240176,0.8591280780332392,low,15.55743,103.41246,9.677019834023369
E01002691,4,2,1.0,4.111054039314213e-23,83.64039,4.438411575849846,-0.6134037634209979,0.044067345931792,0.0109866776087485,0.0595608494079966,0.3313089735628281,low,16.167530000000003,67.47286000000001,10.679243892837428
E01002692,2,1,1.0,7.73102052840174e-14,3982.83128,8.289999268410137,0.0909607197822349,0.0869872850852974,0.0542717039221405,0.1352289061538682,0.6793249880805551,high,2172.556240000001,1810.27504,10.595119227134427
E01002693,2,1,1.0,4.568869729238198e-19,4179.90879,8.338283915763428,0.2893422681598753,0.0733384112910272,0.0330748915695837,0.1158674085729868,0.8481960907175662,high,2694.66654,1485.2422500000005,9.390606479278574
E01002694,2,2,0.9999999999998296,5.9081504106476464e-12,130.62861,4.879984396478802,-0.2176331050295949,0.013395687208185,0.0057236312933284,0.019180697281801,0.840579738404062,low,51.09974999999999,79.52885999999998,3.283183951478867
E01002695,1,1,0.9999999995688996,9.727917090744902e-09,1156.24989,7.053801684858448,-0.1672066840153385,0.1169142770686014,0.0334445004790443,0.2087989442272754,0.7980117500356819,medium,481.45859,674.7913000000001,3.0649253461848684
E01002696,1,1,1.0,2.267459742973921e-21,1831.46311,7.513416302589554,0.0036836068185942,0.0701182673562013,0.0237260798553567,0.1028171283498137,0.807308061361501,high,919.1047500000004,912.3583599999998,3.357371140368995
E01002697,2,1,1.0,1.360929204255019e-21,1528.96153,7.332997870279521,0.2257941506219583,0.0996147823287613,0.0378936937674291,0.1716790571104134,0.8499717461198151,high,937.09605,591.86548,2.982392075450863
E01002698,2,2,0.9396737601883124,0.2278642409098976,206.8519,5.336825806864468,-0.3140333736359201,0.0217932733516104,0.0132614687126393,0.0303694614981494,0.7505587712485727,low,70.94675,135.90514999999996,4.175119103762826
E01002700,4,2,1.0,1.362385998010104e-18,111.18902,4.7201851273373325,0.2362359161003487,0.0767111716606549,0.0716563559963025,0.1160227457599267,1.0339700305499882,low,68.72793,42.461090000000006,3.666501636030465
E01002701,1,1,0.9999999997635314,5.4772449015869314e-09,2702.84333,7.902429495395506,0.1250382758959248,0.2141815226855934,0.1057326915060223,0.431408768305558,0.7892633644639874,high,1520.4011,1182.44223,3.286906120400468
E01002702,1,1,1.0,2.7914971623005735e-17,1036.31138,6.944387433167154,0.1591555233138518,0.1432110877717081,0.0862712228442381,0.2388624944970441,0.7129788363677565,medium,600.6230300000001,435.68835,3.108697131461019
E01002703,1,2,1.0,1.5906780790648223e-69,82.10410999999999,4.420094159122127,-0.9186601011812928,0.0392547949183055,0.0170852591910441,0.0602985084679425,0.7482092666309098,low,3.33917,78.76493999999997,2.807947513854652
E01002704,1,1,1.0,3.725896787303479e-17,11556.99986,9.3551331047649,-0.0799615636579232,0.1779885233986669,0.1064976399506506,0.330387079747248,0.6923715125688948,high,5316.44204,6240.557820000001,3.1254213710306202
E01002706,1,1,1.0,3.162090876175206e-17,1074.66315,6.980692634088146,0.0689181256470923,0.0920301584733783,0.043003298289329,0.1537314804411908,0.8070117534389502,medium,574.36346,500.29969000000006,2.9371599374246267
E01002707,2,1,1.0,1.7437993521541266e-20,2768.20209,7.9263145035341935,-0.1090828126641577,0.1400388184809151,0.0732354659843494,0.2354124481511242,0.7069654550807013,high,1233.1194099999998,1535.0826800000004,3.015930649266425
E01002708,2,1,0.999999932313872,1.1850748765858e-06,262.01241,5.572201217376312,0.3001770412325126,0.1503508173525063,0.1105254136626582,0.2564977926312436,0.7356168746711859,low,170.33126,91.68115000000002,3.949162726162406
E01002709,2,0,1.0,8.057911784738751e-84,106.26963,4.675345571363154,0.5320676283525217,0.1321695577560588,0.0879112875428285,0.2086560342130525,0.7914029956959565,low,81.40613,24.863499999999995,3.470661604816364
E01002710,1,1,1.0,4.542235768092159e-21,2820.85401,7.945149398260964,-0.0187144991597774,0.0857157971106771,0.0469441238470898,0.1377332331708555,0.7795878312765107,high,1384.03157,1436.8224399999997,3.2819934928518397
E01002711,2,1,0.9999999923247742,1.5108856560158108e-07,2085.96089,7.643464167083688,-0.2039728798558634,0.2101842858616587,0.1673169816716938,0.4147179339308234,0.8185839202616746,high,830.2407199999999,1255.7201700000005,2.8525295393030956
E01002712,2,1,1.0,1.6753702355158642e-16,1813.52348,7.503578166773314,-0.0680384904638786,0.0833394558530888,0.0429873011624861,0.1396719948603299,0.8976579148030827,high,845.0670400000001,968.4564400000002,4.135673449231102
E01002713,2,1,1.0,5.724595172826247e-20,1630.40828,7.397198896248966,-0.2887215342159572,0.1002541706915276,0.058845303459818,0.1679294533525141,0.8160434323768836,high,579.8371500000001,1050.57113,4.378781438150517
E01002714,2,1,1.0,4.891714779267542e-16,1723.40618,7.452638026721812,-0.071194557280745,0.0748473293742047,0.0352514576685572,0.1209843907561618,0.7918957229649375,high,800.3545199999999,923.0516599999996,3.748893503081127
E01002716,2,1,1.0,5.975920492382412e-22,3257.67773,8.089076787786604,-0.3351317903382665,0.1013374917229765,0.0498454062857838,0.1715224540203806,0.7562566671968045,high,1082.96318,2174.71455,5.011322206489342
E01002717,5,0,1.0,8.629987751605922e-115,87.61816,4.484336802748301,0.1805997752064183,0.156046874300944,0.1030859356096955,0.2423382090332643,1.0923163036841037,low,51.72099,35.89717,4.853888217198388
E01002718,2,1,1.0,1.0463751434950989e-13,666.93217,6.504186626464748,-0.3743319654231103,0.0611005613959212,0.0189585546608135,0.0985003507343666,0.6098272433953238,medium,208.63907000000003,458.2931,4.779283489937134
E01002719,2,1,1.0,1.6751604048829584e-14,783.89221,6.665546396252328,0.0448337278412296,0.1232770255492142,0.0763263867617717,0.2195536496674327,1.0341348894313984,medium,409.51851,374.37369999999993,4.544068855432678
E01002720,4,1,1.0,8.919898997513175e-22,1765.42442,7.476712680715476,0.0234683963417703,0.1003570291612936,0.0516117931573643,0.1608622449305708,0.8096372777760849,high,903.42805,861.9963700000001,4.644236321474908
E01002721,1,1,0.9999999785052868,4.0099328837556833e-07,688.79935,6.53640075820018,-0.0469879218091597,0.0608739540767569,0.03049078080576,0.0983700022723901,0.7150418905843867,medium,328.21705,360.5823,4.48282747412237
E01002723,1,2,1.0,2.4098359880245577e-16,243.41308,5.498859744686963,0.1748035890265223,0.0577935253109652,0.0470317371605502,0.0834336242541047,0.5409227433930617,low,142.98128,100.43179999999997,2.7487237770227475
E01002724,1,1,1.0,6.550352375972719e-13,5766.78535,8.660043464333356,-0.0098579375769552,0.1678575725035439,0.1029684675189098,0.3236599329955422,0.6313909295545853,high,2854.96837,2911.8169800000005,2.2033957899823537
E01002726,1,1,1.0,2.87190553322722e-18,5163.03043,8.549472644667993,0.0565823258182888,0.1389919621294968,0.0677320199331073,0.2712231700158179,0.7118198901043798,high,2727.58335,2435.447080000001,2.3411939573966665
E01002727,1,1,1.0,1.4519129529613592e-14,4340.98041,8.37608583868232,-0.1383214373916052,0.159535564455588,0.0868438265999915,0.3003578554300909,0.7922034509780985,high,1870.26488,2470.71553,2.831495272383296
E01002728,2,1,1.0,8.449404732726628e-18,1663.11002,7.417045736983931,-0.2284140408221459,0.1231221010862528,0.0567035426796358,0.2137088226996898,0.8922705216140093,high,641.6161699999999,1021.49385,2.7016391212540416
E01002730,3,1,1.0,5.157466323980962e-19,2686.44318,7.896345529886835,0.1649550019516883,0.1160312536370115,0.040032925617284,0.1956867001335009,0.8658801206868697,high,1564.7927100000002,1121.6504700000005,5.80603905453414
E01002732,2,1,1.0,1.2000213785434693e-17,1363.15819,7.218292806752133,0.2288391562244144,0.1485532137689757,0.066116765215635,0.2654102341596537,0.8596554998874101,high,837.5510800000001,525.6071099999998,6.014118815560294
E01002734,2,1,1.0,2.7011082545836175e-23,22780.32382,10.033696348569906,-0.2461659818495064,0.115220635612545,0.0585725058407005,0.1979602382174871,0.8899166199285882,high,8586.291519999997,14194.0323,6.44127460407048
E01002735,1,0,1.0,-0.0,7643.06084,8.941684264512164,1.0,0.0426799337109555,0.0048643810089048,0.0709270280934302,0.624433164704323,high,7643.06084,0.0,6.683472037268862
E01002737,3,0,0.9992462427631036,0.0062400979269193,336.9975,5.8230384990059605,-0.6591546821563958,0.1052312850985541,0.0110331085542177,0.204574708573738,0.7170170582276562,low,57.43200999999999,279.56549,6.2590125859233
E01002738,2,1,0.9999999997813802,5.080946514851878e-09,1717.63298,7.4492844747334,-0.1390920311742035,0.0530731891279823,0.0250454843967888,0.082616999648054,0.7798142755116905,high,739.3619599999998,978.2710199999996,5.230129697725447
E01002741,2,1,1.0,1.4277427653087965e-13,1095.70594,7.000066366000242,-0.1595540679463688,0.0694209889927219,0.0251048196380134,0.1118153247181989,0.7348471039470558,medium,460.4407999999999,635.2651400000001,6.1793249761285205
E01002742,2,1,0.9999999995722532,9.655242977396784e-09,482.62481,6.181309420154226,0.3721700714059851,0.0759849871787569,0.0525305360907575,0.1187463482952148,0.9481074304855652,medium,331.12166,151.50314999999998,6.0998939112743695
E01002743,2,2,0.9996161280129664,0.0034030287992174,209.00546,5.347133530379475,-0.2477628096414323,0.0430412679171156,0.0222081279599107,0.0600761274416407,0.7270406150400957,low,78.61084,130.39461999999995,5.935433530309854
E01002744,1,1,0.9999999977955554,4.6145352073717086e-08,453.75594,6.119760879434968,0.0640865219307101,0.0784704658632127,0.0591971754683806,0.1265542340888877,0.9943009835483811,medium,241.41779,212.33815,5.65603216494782
E01002745,2,1,1.0,1.1102018507543682e-17,659.05678,6.492325861623107,-0.5378448272696625,0.0491237947662111,0.014558472488516,0.0736107072831545,0.6983715987634598,medium,152.29325,506.7635300000001,5.434615118727113
E01002747,3,1,1.0,3.709745983558955e-13,779.82616,6.660352538635993,-0.4691705905326387,0.0751027254587099,0.0216918473214594,0.1205354850491167,0.8005798777255765,medium,206.97733,572.8488299999999,6.236950579050955
E01002748,2,2,0.999540027377442,0.003994454551191,786.1014700000001,6.668357172761957,-0.7759699902354845,0.0594691420688985,0.0153851385114443,0.084042229311117,0.7989788898231002,medium,88.05516,698.04631,6.1424685382772015
E01002749,2,1,1.0,6.600820713564355e-19,1140.05486,7.0397084293372645,-0.1463998671081495,0.0713563994630925,0.0317381481098199,0.1156835470022602,0.829403223461112,medium,486.57549,653.4793699999999,5.943762175387748
E01002751,2,1,0.9999999999819806,4.642871278644519e-10,844.88059,6.740378203072004,-0.0371944986924128,0.1169685529170459,0.0686609098215879,0.1937263298995606,0.9346983301283246,medium,406.72784000000007,438.15275,5.600317153495298
E01002752,3,1,1.0,2.2545960454645786e-15,327.35,5.794080112636982,-0.2455731174583778,0.0859295249732702,0.0395923629143118,0.138654063778731,0.8181207926135949,low,123.48081999999998,203.86918,5.664325402651235
E01002754,2,2,1.0,2.936856995767496e-46,32.918949999999995,3.523973855255901,-0.6975031099108568,0.0,0.0,0.0,0.7592717413009168,low,4.978939999999999,27.94001,6.944838593188921
E01002756,4,2,0.9626090783443382,0.1595618100448582,313.58885,5.751266548165204,-0.2500786938055993,0.0390924932439402,0.0171412344539673,0.0556034277086541,0.6387720419780244,low,117.58348,196.00537,7.331549959711724
E01002758,2,1,1.0,1.893954943673365e-23,2713.616,7.906405785900867,-0.2155197198129727,0.1017148004728745,0.0552467482503051,0.1622564207099586,0.8096038782423822,high,1064.3891199999998,1649.2268800000004,7.064966483604524
E01002759,1,2,0.9999999994346354,1.2684452736147894e-08,199.72565,5.301939050326808,0.1450538275879939,0.0570579192006635,0.0341458896240918,0.0842335809477784,0.9109538264081376,low,114.34831,85.37734,6.941420518730585
E01002762,2,1,1.0,3.882961696549865e-16,1301.08358,7.171721014256584,0.2584214459151041,0.106129976676825,0.075874341600714,0.1843136679631877,0.9002617083524669,high,818.6557399999999,482.42784,5.039874520449507
E01002763,2,1,1.0,1.3475515204237736e-22,4023.00847,8.300033816648135,-0.1852818793593044,0.1357076461735612,0.0664004194850725,0.2400658954054556,0.8225943381246236,high,1638.80895,2384.19952,5.35479519440711
E01002764,2,1,1.0,6.953084646669061e-20,1565.65854,7.356700311782544,-0.2900335599357443,0.1332181025883204,0.0592581253381085,0.2313716654930249,0.8676629582512906,high,555.7825099999999,1009.87603,4.849264185424717
E01002765,2,1,1.0,6.693244659202959e-22,3360.83625,8.120242606655074,-0.1623786788184042,0.1098864575743611,0.0587943283461073,0.1912320228249943,0.7579352313323104,high,1407.5540499999995,1953.2822,4.6380784155938475
E01002766,2,1,1.0,1.7037586568429192e-16,658.00517,6.490731379691764,0.3149976617964871,0.1272008698655057,0.098333999412193,0.2019334054851235,0.7275678110220097,medium,432.63763000000006,225.36754,4.4723297197965275
E01002767,2,1,1.0,7.126129141571327e-20,1185.10031,7.078426154395959,-0.3913293803796238,0.0914456093594305,0.0264199154584644,0.1510340667173643,0.7614386408560486,medium,360.66787,824.43244,5.192466495443303
E01002768,2,1,1.0,1.6334490931765948e-19,1400.26252,7.245128909226025,0.0354854745380174,0.1255292043380551,0.0651526900827139,0.2045196041609946,0.813705585585092,high,724.9757500000001,675.2867699999999,5.74637929879721
E01002770,2,1,1.0,3.15729598881613e-24,17866.31697,9.790728455303034,-0.0344522517446414,0.0943542898533944,0.0456850990257562,0.148538630324181,0.7531382606176342,high,8625.391059999998,9240.925909999998,6.650991967246309
E01002771,3,1,1.0,1.2004516445089084e-18,1071.66415,6.977900692703717,-0.0119976113785274,0.1661476778895701,0.0996843460705483,0.2857375205714169,0.761797649301959,medium,529.40337,542.26078,6.1357071441238595
E01002772,2,1,1.0,1.1209347826835332e-20,1548.50308,7.345689564963807,0.1735277788404528,0.0750569898769591,0.0365008831625959,0.1162056916482951,0.8424173906068974,high,908.6056899999998,639.8973900000001,6.5620556187061565
E01002773,3,2,1.0,4.52432281703456e-18,157.93549,5.068498396621836,-0.0756296763950901,0.0268916125185035,0.0075301631064683,0.0338365009160331,0.9649599837638396,low,72.99544,84.94004999999999,6.476364664100637
E01002774,2,1,1.0,1.1194249261319199e-20,2848.68153,7.954962523159237,-0.2106578372065339,0.0994316728693782,0.042673538168375,0.1617373840159691,0.7677821112082874,high,1124.2922200000005,1724.3893099999998,6.237904652848532
E01002775,4,2,0.998499407079723,0.0112568794976291,342.07891,5.837960479015623,-0.0337853333314234,0.056974836595451,0.0186985511617772,0.0944076634073153,0.9781796260152148,low,165.26082999999997,176.81807999999998,5.078422280993866
