lsoa,total_activity,tot_boardings_Weekday,tot_boardings_Saturday,tot_boardings_Sunday,tot_boardings,tv_boardings,tot_alightings_Weekday,tot_alightings_Saturday,tot_alightings_Sunday,tot_alightings,tv_alightings
E01002595,328.88907,41.90284,43.353080000000006,45.541959999999996,130.79788000000002,0.006620640285742763,81.49300000000001,60.58865,56.00954000000001,198.09119,0.003472805438093074
E01002596,475.61701,77.6805,60.03664,74.92291,212.64005,0.010667066641260466,112.30688999999998,87.47453,63.195539999999994,262.97696,0.0022795467456570217
E01002598,183.97367,53.04175,48.02170999999999,55.65525000000001,156.71871000000002,0.008063675538853166,12.005629999999998,8.52956,6.71977,27.25496,0.03986314585468092
E01002601,244.39327,32.47511,30.42289,22.234419999999997,85.13241999999998,0.009296716438822666,60.961890000000004,54.56647,43.73249,159.26085,0.003956408644837936
E01002602,140.24072,17.2631,17.286830000000002,15.68085,50.23078000000001,0.02156909356531364,30.496179999999995,33.92362,25.590139999999998,90.00994000000001,0.008874049001389385
E01002603,382.33886,57.78989000000001,51.58786,47.03529,156.41304,0.009204566050579168,94.34053999999999,86.83866,44.74662,225.92582000000002,0.0031755883457452627
E01002604,221.11498,20.575750000000003,25.89522,21.35104,67.82201,0.01483078822918069,61.514190000000006,56.24528,35.5335,153.29296999999994,0.003714178319332913
E01002605,1327.86422,208.34144,180.51151000000002,160.21199000000001,549.06494,0.0017397094445252173,318.23322000000013,255.32120999999998,205.24485,778.7992799999998,0.0004474893215632636
E01002606,632.28539,89.72294,79.29648,69.67236000000001,238.69178,0.0038601320314533916,161.63967,128.86102,103.09292,393.59361000000007,0.0014670924023613024
E01002607,2766.11962,402.97164,355.1882,325.0663800000001,1083.22622,0.0008114076752389664,667.4311800000002,557.0184800000001,458.44374000000005,1682.8934,0.00015241420432050455
E01002608,1780.65483,262.58991,209.87157,200.73719,673.1986700000001,0.001024924909027585,448.78609,364.54468,294.12539000000004,1107.4561599999997,0.00029208046884570283
E01002609,343.7892,41.431369999999994,50.63335,45.26815,137.33286999999999,0.00532430518535682,88.23476999999997,63.666750000000015,54.55481,206.45632999999998,0.002761938323723986
E01002610,154.64951,25.20763,17.02616,19.86552,62.09931,0.02055181758757072,36.742160000000005,28.81454,26.993499999999997,92.55019999999999,0.008434539520105505
E01002611,680.90278,116.96481,101.46158000000003,102.90407999999996,321.33047,0.0033517822148280653,139.58202,131.96380999999997,88.02647999999998,359.57231,0.0015450351283544284
E01002612,8794.26456,1735.0337099999997,1644.1512500000003,1235.72742,4614.912379999999,5.636545431831334e-05,1544.63313,1467.7712700000002,1166.94778,4179.352179999999,5.572194459900362e-05
E01002613,213.31661,63.159130000000005,57.872530000000005,46.95960000000001,167.99126000000007,0.004116489417665183,20.994639999999997,13.091209999999998,11.2395,45.32535000000001,0.019408151514609936
E01002614,2224.63281,407.13178000000005,375.5180399999999,248.47299999999998,1031.1228199999998,0.0006037537466005464,464.06578,437.21916999999996,292.22504000000004,1193.5099900000002,0.0003671418016375353
E01002615,1001.30422,142.34265000000002,99.99838,91.69015999999999,334.03119,0.004236536125643878,271.74206,226.95319999999998,168.57777000000002,667.27303,0.0007804499783668065
E01002616,1028.36435,86.85033,64.19716,63.34422000000001,214.39171,0.004571811089659833,330.69986000000006,274.1294,209.14337999999998,813.97264,0.0007509414990046576
E01002617,66.89095,16.861569999999997,12.14841,13.089830000000003,42.09981,0.03200613129934492,13.313649999999999,5.63124,5.84625,24.79114000000001,0.04598590399592883
E01002618,84.13313,10.23768,11.30777,7.25551,28.800959999999996,0.040596298496570676,23.350929999999998,17.01881,14.962429999999998,55.33216999999999,0.01694927516245578
E01002619,3030.03607,384.71214999999995,350.82968999999997,349.20872999999995,1084.7505700000002,0.001063423965656532,733.841,639.32844,572.1160600000001,1945.2855,0.00019610618138275786
E01002620,1082.80068,162.15558000000001,126.59596999999998,134.05649000000003,422.80804,0.0020493067696773,256.53315000000003,209.02537,194.43412,659.9926399999998,0.0009015205450491703
E01002621,515.1597399999999,51.92939,50.714279999999995,46.001329999999996,148.645,0.006257797412121696,148.53572999999997,124.59974,93.37927,366.51473999999996,0.0020052678941166477
E01002622,2766.80132,482.43572000000006,439.73969999999997,453.65683,1375.8322499999997,0.0006596567263519162,499.30588,465.4862599999999,426.1769300000001,1390.9690699999999,0.00037483946336261463
E01002623,1071.08793,175.00223,142.90956,173.78188000000003,491.69367000000005,0.002035871254036271,252.79119999999998,174.01141000000004,152.59165,579.3942599999999,0.0009537338284884109
E01002624,11717.28636,2149.18722,2032.87957,1826.8678599999996,6008.93465,8.761592456579565e-05,2098.8351600000005,1939.6974,1669.8191500000003,5708.351709999999,5.620021604397455e-05
E01002626,485.41164,59.528439999999996,57.44975,52.5429,169.52109000000002,0.005339421891272865,127.73405999999999,108.58738,79.56911,315.8905499999999,0.001864929717833594
E01002628,2610.50171,379.66366999999997,354.83572000000004,322.82057999999995,1057.31997,0.0006010575504074092,610.91505,522.8791099999999,419.3875799999999,1553.1817399999995,0.00023201878623129574
E01002629,2692.75714,458.10033999999996,365.23932,328.27463,1151.6142899999998,0.00034808570993440633,599.5140799999999,540.1142799999999,401.5144899999999,1541.14285,0.000244473991462648
E01002630,187.85372,23.20274,19.72578,11.45746,54.38597999999999,0.019014274737622752,51.17638,48.523779999999995,33.76758,133.46774,0.005856520934479046
E01002631,790.11602,109.21629,107.3778,104.01418000000001,320.6082699999999,0.002867808471340884,179.11484999999996,156.81940000000003,133.5735,469.50775,0.0009419097929863176
E01002633,2522.3663500000002,473.99957,370.74484,341.86189,1186.6063,0.0007485568227670097,529.38227,408.23924999999997,398.13853,1335.76005,0.0008829235682862378
E01002634,935.8063,112.22408999999999,99.05915999999999,99.85578000000001,311.13903,0.004048610121058534,240.85855999999998,214.85634000000002,168.95236999999995,624.6672700000003,0.0008729408739612978
E01002635,108.15854999999999,13.285200000000001,14.911839999999998,13.10418,41.30122,0.03680885766972026,28.444869999999998,26.6137,11.798759999999998,66.85732999999999,0.016450747099296937
E01002636,573.95046,76.16669999999999,64.88405,63.66851,204.71925999999996,0.006799662792776201,155.70567999999997,119.43138,94.09414000000001,369.2312,0.0015544426949505293
E01002637,3012.32863,517.7428299999999,522.74768,364.10410999999993,1404.5946199999996,0.00042132042306282087,630.56294,539.46151,437.70956,1607.73401,0.00031327613930623086
E01002638,809.3786,115.68852999999999,102.91471999999999,101.33462,319.93787000000003,0.0030415413903741263,194.85576,159.31181,135.27316000000002,489.4407299999999,0.0009885930740882007
E01002640,497.29904,86.40387000000001,82.68093,71.65603,240.74082999999993,0.0050021958110032586,112.29453,79.57364000000001,64.69004,256.55821,0.0019452103340353614
E01002641,957.60864,211.03139,191.89225,158.72720999999999,561.65085,0.0010596742410556436,135.9683,141.68223999999998,118.30725000000001,395.95779,0.0015521573187739072
E01002643,1252.47478,213.99786,190.36878000000002,166.47019,570.83683,0.0016416087835689442,267.19391999999993,236.47859999999997,177.96543,681.6379499999999,0.0007335780983930215
E01002646,171.45179,22.975769999999997,25.929539999999996,22.98301,71.88832000000001,0.014449636721338345,39.042849999999994,37.194689999999994,23.325929999999996,99.56346999999998,0.009777981979205283
E01002649,1475.1327099999999,209.19102,211.02809999999997,196.51021,616.7293299999999,0.0010070792004295268,335.87504,275.96494999999993,246.56339000000006,858.40338,0.0006015069362458786
E01002650,1164.98475,159.02445999999998,166.20236,145.12036,470.3471799999999,0.0016933982340374975,280.34044,218.33790000000005,195.95923000000005,694.63757,0.0007846379993943114
E01002652,1404.2861,207.12433,202.81736000000004,191.67759999999998,601.6192899999999,0.0016111188593258378,300.43145,275.55618000000004,226.67917999999995,802.6668099999999,0.0007589475447449766
E01002653,415.53089,56.90596000000001,53.13019,47.61963,157.65578,0.006972911946484232,100.51723999999999,93.26202,64.09585,257.87511,0.002179863119875889
E01002654,329.13033,31.10755,26.57452,26.146160000000002,83.82822999999998,0.014893473758262818,110.51629,83.04573,51.74008,245.30209999999997,0.0031906788089990853
E01002655,159.45167999999998,22.802880000000002,19.633090000000003,12.498489999999999,54.93446000000001,0.01800946969534475,42.64334999999999,34.124559999999995,27.74931,104.51722000000001,0.008990800519795146
E01002657,557.36306,78.038,79.09054000000002,51.063370000000006,208.19191,0.003531727144698553,137.34595000000002,123.73042000000002,88.09478,349.17115000000007,0.0018048883774987195
E01002659,181.29585,19.109949999999998,28.75008,15.79983,63.65986,0.014513012055737712,42.37047999999999,43.81732,31.448189999999997,117.63598999999999,0.0055447025502552766
E01002662,5236.20343,1395.60124,1461.6728399999997,1169.68876,4026.9628399999997,9.452607027547435e-05,419.67447,428.23802000000006,361.32809999999995,1209.2405900000003,0.000433778874410172
E01002663,1253.39503,190.48224000000002,167.20203999999998,170.58203,528.26631,0.002252215283105737,286.21945999999997,228.39866999999998,210.51059,725.1287199999999,0.0006077394573716603
E01002665,1898.24267,274.64625,268.8291,254.64408,798.11943,0.0008430073261471179,367.99401,409.4662599999999,322.66297,1100.1232399999997,0.0004531018404652336
E01002666,476.45558,55.56296,65.1319,56.97365,177.66851000000003,0.01664843515891984,108.81863999999997,105.34821,84.62021999999999,298.78707,0.002764892666448723
E01002667,717.97334,104.43757,108.33942,76.1119,288.88888999999995,0.0027510013054861423,182.12202000000002,145.55334,101.40908999999998,429.0844500000001,0.001278714394167641
E01002668,1056.5134699999999,177.71105,172.77590999999998,111.45172000000002,461.9386800000001,0.0017233049833009924,233.8663,219.70373,141.00476000000003,594.57479,0.0009021465737637676
E01002669,84.38457,13.248509999999998,9.12155,8.948609999999999,31.31867,0.042193618667808956,22.36437,18.69432,12.00721,53.065900000000006,0.01855826979691913
E01002670,1295.44478,232.77936999999997,173.1982,170.77826000000002,576.7558300000002,0.001192851974146574,308.99553000000003,250.89114999999998,158.80226999999996,718.6889500000001,0.000780372747817278
E01002671,217.76062,20.6687,19.61556,10.61594,50.900200000000005,0.024120283929910447,66.02932,60.484379999999994,40.34672,166.86041999999998,0.0041647274621860785
E01002672,730.65412,90.63607,86.54165000000002,67.91375999999998,245.09148,0.00392546196758676,184.07652000000002,182.65257,118.83355,485.56264000000004,0.0013669041922704267
E01002674,94.71296,11.847339999999999,12.14015,3.85282,27.840310000000002,0.045254156583315185,25.342850000000002,24.306050000000003,17.22375,66.87265000000001,0.014645058717738399
E01002675,307.92692999999997,40.048199999999994,44.14503,32.74782,116.94105,0.009347484134769731,76.17664,65.82902,48.98022000000001,190.98588,0.0031438672194293847
E01002676,456.03378,99.63731,77.35807,61.62353999999999,238.61891999999997,0.0029679033737602424,85.65470000000002,76.99345,54.766709999999996,217.41486000000003,0.0031753794957492315
E01002677,3683.71405,625.43049,477.82645999999994,396.99098000000004,1500.2479300000005,0.00035922690214400146,837.98843,726.63658,618.84111,2183.46612,0.00011874268465803417
E01002678,587.42738,124.38475,103.97522,53.64150000000001,282.00147000000004,0.003244671883732924,121.52099,106.04812,77.85679999999999,305.42591000000004,0.0020389676968825166
E01002679,477.14838,81.64962000000001,71.47860999999999,51.31944,204.44767,0.004543226453763808,105.75696000000002,105.00923999999999,61.934509999999996,272.70070999999996,0.0021039530110104187
E01002680,311.88786,59.22249,43.84177,38.82655,141.89081000000002,0.008529729409846133,69.88345,59.691,40.422599999999996,169.99705,0.0041437964692104595
E01002681,2542.81355,468.86888000000005,356.13331,325.2549,1150.2570900000003,0.000687198802973933,517.2037899999999,509.7400099999999,365.61265999999995,1392.5564599999998,0.0003727560931638081
E01002682,1781.92078,314.45829,275.60563999999994,232.63968,822.7036099999997,0.0005019215043750223,374.04438,327.84733000000006,257.32546,959.2171700000001,0.0002754926910590342
E01002686,1673.23121,280.3327,261.52304000000004,216.59076,758.4465000000002,0.00042073373747979193,357.67897,303.1044500000001,254.00129,914.7847100000001,0.00044044672717517575
E01002687,160.83256,23.395199999999996,14.375309999999999,10.663480000000002,48.43398999999998,0.01949441212039305,41.13128,35.50638,35.760909999999996,112.39856999999999,0.007999050428324066
E01002691,333.66474999999997,83.08144999999999,62.073090000000015,41.15657999999999,186.31111999999993,0.0031802757946045655,69.98576999999999,49.13223,28.235629999999997,147.35363,0.00474468228734729
E01002692,4099.40172,990.0208700000001,722.1174400000002,528.26762,2240.405930000001,0.00023513686838690827,738.5222500000001,651.06417,469.40937,1858.9957900000002,0.00020625356605964877
E01002693,3335.206,745.30654,776.53984,482.52126999999996,2004.36765,0.0002470816316067075,479.0280900000001,518.54823,333.26203000000004,1330.83835,0.000379703599190361
E01002694,130.62861,21.545519999999996,15.933609999999998,13.62062,51.09974999999999,0.01954366998945186,27.175419999999995,33.382169999999995,18.971270000000004,79.52885999999998,0.009831026907652788
E01002695,1134.82536,222.53302000000002,201.7772,151.45801,575.7682300000001,0.0006696142045867594,208.41906999999995,208.68914,141.94891999999996,559.0571299999999,0.0008191134157621901
E01002696,2440.5348,516.97155,514.54327,299.5537800000001,1331.0686,0.000285874382633207,421.7953499999999,404.49478999999997,283.17605999999995,1109.4661999999998,0.0003521776087682273
E01002697,2783.37119,494.25323000000003,461.55098999999996,350.24671,1306.05093,0.0002243867564976263,517.0129199999999,557.8355899999999,402.47175,1477.3202600000009,0.00026622492950665835
E01002698,150.48034,12.319199999999999,12.673969999999999,6.94616,31.93933,0.03626660496878447,52.783319999999996,44.257720000000006,21.49997,118.54101,0.007076207707989356
E01002700,162.50878,26.447350000000004,30.038710000000002,24.963470000000004,81.44953000000001,0.012440143066809678,32.94364,24.0456,24.070010000000003,81.05924999999999,0.010133408368946259
E01002703,82.10410999999999,2.2470499999999998,0.27114,0.8209799999999999,3.3391699999999997,0.4555936326856951,30.64171,29.976629999999997,18.1466,78.76493999999997,0.00723722102589878
E01002704,16226.12815,3278.3176399999998,2327.74462,1805.7585600000002,7411.82082,7.67199441637932e-05,3311.50791,3175.3650399999997,2327.4343799999997,8814.307330000001,4.217297463578174e-05
E01002706,1074.66315,221.95418,213.19526999999997,139.21401,574.36346,0.0007759007340430943,189.16039000000004,184.10104,127.03825999999998,500.29969,0.0008277279266166339
E01002707,3725.1250099999997,646.8669899999999,534.9833799999999,392.2258499999999,1574.0762199999997,0.00019918920655722153,847.12322,752.64968,551.27589,2151.04879,9.61435892478193e-05
E01002708,1171.07773,150.49630000000002,91.02389000000001,91.01612000000002,332.53631,0.0019372025337615075,329.9724000000001,281.44355999999993,227.12546,838.5414200000001,0.00087134782222403
E01002710,2474.73846,495.67711,414.47919,306.17529999999994,1216.3315999999998,0.0002979113128888613,475.6908899999999,457.79452,324.92144999999994,1258.40686,0.00031663852908125456
E01002711,2453.36805,372.18791,325.91996,258.18145,956.2893199999999,0.0003874198547656508,549.7505000000001,506.2741600000001,441.05407,1497.0787299999997,0.0005079617117541386
E01002712,1755.29583,278.43174,324.2976499999999,221.47482999999994,824.2042200000001,0.0005999414480562424,346.35265,318.115,266.62395999999995,931.09161,0.00041519158631856545
E01002713,1681.56073,245.59538,199.37454,162.94221000000002,607.91213,0.0006730689270388534,390.83972,389.2188299999999,293.59005,1073.6486,0.00034722648684554756
E01002714,1728.45798,305.2244799999999,314.73731000000004,206.67855,826.6403399999999,0.0005691169133177471,356.23473000000007,317.9236299999999,227.65927999999997,901.81764,0.0005104224574078138
E01002716,4677.54451,594.8173,594.26679,424.8654600000001,1613.94955,0.0001447403708879681,1260.77732,1023.12563,779.69201,3063.5949599999985,0.00012582372708597157
E01002717,231.99515,25.77068,25.12061,29.29657,80.18786000000001,0.009650432539504993,52.67802,62.02429999999999,37.10497,151.80729000000008,0.0032159999630883775
E01002718,298.08684999999997,27.915750000000003,33.550540000000005,17.568179999999998,79.03446999999998,0.011169955185566793,112.33816,69.47692,37.2373,219.05238000000006,0.0037296288630982045
E01002719,421.08497,88.04038999999997,106.794,73.74457999999998,268.57897,0.002313244844581046,51.79399999999999,56.81103000000001,43.90097000000001,152.50599999999994,0.004350665886219531
E01002720,1765.42442,337.19247,355.85074,210.38484000000003,903.4280499999999,0.0005653129027346759,336.82027,292.48012,232.69598,861.9963700000001,0.00038236292071584343
E01002723,243.41308,77.46713,36.08235,29.431800000000003,142.98128,0.008125402370639885,39.454649999999994,34.630649999999996,26.346500000000002,100.43179999999997,0.009177155771138154
E01002724,6173.45165,1483.5274900000002,880.5088100000002,660.8483699999998,3024.8846700000004,0.00024533460462301294,1264.61683,1086.1924500000002,797.7577000000001,3148.566979999999,0.00016313956399540146
E01002726,5163.03043,1238.8804300000002,928.3006000000001,560.40232,2727.58335,0.0002669803124013009,891.3991900000001,906.5712300000001,637.47666,2435.447080000001,0.00017670676136822432
E01002727,3472.68924,531.4880999999999,534.10271,289.06451,1354.6553199999998,0.000499809233830083,814.65132,798.1977700000001,505.18483000000015,2118.03392,0.0002070119876235038
E01002728,776.24044,137.58065,114.84506999999999,93.6259,346.0516199999999,0.0019113553539740753,160.03612999999996,156.32817,113.82452,430.18882,0.0011056435270220218
E01002730,3531.32377,689.50562,735.7943899999999,546.22054,1971.5205499999997,0.00022493947070473578,588.3507999999998,534.79066,436.6617600000001,1559.8032200000002,0.00024238316807549567
E01002732,1363.15819,297.03225,290.58461,249.93422,837.5510800000001,0.0005730618942738309,204.25582999999997,166.38846999999998,154.96280999999996,525.6071099999998,0.0007780818508039142
E01002734,30423.38466,6497.3665599999995,5610.0017,4121.9841,16229.352360000003,2.744730144035965e-05,5096.114439999999,5479.685800000001,3618.2320600000003,14194.032299999999,1.75142175994486e-05
E01002738,2455.84577,366.44762999999995,358.02473,223.70995,948.1823099999999,0.0006159787754420994,604.7854800000001,538.54985,364.32813,1507.6634600000002,0.0003118504488460582
E01002741,732.8104,99.73407999999999,111.70000999999999,70.56952,282.00361000000004,0.0018139370127542472,191.52702000000002,156.97419,102.30557999999999,450.80679000000003,0.0011711917106885233
E01002743,944.41304,153.30809,167.06004000000001,107.78299000000003,428.15112,0.0013696427289128378,220.04838999999996,171.69531000000003,124.51821999999997,516.26192,0.0010237533990078837
E01002745,453.75594,77.51451000000002,112.17331999999999,51.72996,241.41779000000002,0.0032225301692160946,74.31432,80.19724999999998,57.826579999999986,212.33814999999998,0.0034592998728981803
E01002747,1262.45097,194.93438999999995,206.74099999999999,136.42359999999996,538.0989899999997,0.000838899486487481,271.50487,275.47947000000005,177.36764,724.35198,0.0005701860389359121
E01002748,786.1014700000001,34.2374,30.24949,23.56827,88.05516,0.011866542177800268,268.34699000000006,247.60256,182.09676,698.04631,0.0009934876507923958
E01002749,1140.05486,161.2073,204.04968,121.31851,486.57548999999995,0.001284685622715602,267.57714999999996,232.70311999999996,153.19910000000002,653.4793699999999,0.0007199903777196258
E01002752,327.35,47.71659,47.94003000000001,27.8242,123.48081999999998,0.005153032994364955,76.4564,75.33384000000001,52.078939999999996,203.86917999999997,0.0025315193452751074
E01002754,65.34757,5.74773,5.81687,2.20989,13.774490000000002,0.09983207017701332,22.695850000000004,18.67216,10.20507,51.573080000000004,0.01939387430843255
E01002756,864.05503,63.755300000000005,50.8055,26.988359999999997,141.54916,0.009927502186500979,343.20548,222.78101,156.51938,722.5058700000002,0.0010277322929363856
E01002758,2713.616,402.4265,378.14408000000003,283.8185399999999,1064.3891199999998,0.00038867826926748,633.61808,564.8712199999998,450.73758,1649.2268800000004,0.00016938467608533807
E01002759,199.72564999999997,42.685370000000006,41.49447,30.168469999999996,114.34831,0.006617418626195231,28.09145,30.538870000000003,26.747020000000003,85.37734,0.009227666402784312
E01002762,1301.08358,288.73500999999993,292.05765999999994,237.86307,818.6557399999999,0.0007257595124773397,175.85084999999998,171.70965999999999,134.86733,482.42783999999995,0.0008230156859791661
E01002763,3465.6402199999998,472.63860999999997,496.8664300000001,349.0669,1318.57194,0.0003120728837817683,805.48846,739.76957,601.81025,2147.0682799999995,0.00019299353764164944
E01002764,2193.23812,252.70313999999996,265.1545,206.66534999999993,724.5229899999998,0.0005390515569556917,557.8037499999999,504.12480000000005,406.7865800000001,1468.7151299999996,0.0002948845693719592
E01002765,3360.83625,551.25662,460.33007000000003,395.9673599999999,1407.5540499999997,0.00024224045757450467,784.59763,607.9175699999998,560.7669999999999,1953.2822,0.00016549413844281445
E01002766,403.91866,106.59832,95.02945000000001,63.84127,265.46904,0.002168567889582414,56.21318,46.24084,35.995599999999996,138.44962,0.005136594075855936
E01002767,1185.10031,132.70327,138.53661999999997,89.42798,360.66787,0.001154287064219591,337.03828999999996,272.52299999999997,214.87115,824.43244,0.0005665918421247316
E01002768,794.04604,128.26302999999996,128.71753,82.00983,338.99039000000005,0.0012412189909062929,187.11721,153.43320000000003,114.50524,455.05565,0.0010606227762360466
E01002770,17866.31697,3566.13963,2916.5465799999993,2142.70485,8625.391059999998,4.83673723781703e-05,3562.48996,3348.85655,2329.5793999999996,9240.925909999998,2.1792477553419305e-05
E01002771,1135.69242,205.40689000000003,191.37780999999998,136.24788,533.0325799999999,0.0009468626557475501,245.42218999999997,192.36002000000005,164.87762999999995,602.6598399999999,0.000610776567062858
E01002772,1548.50308,347.0185099999999,314.78746,246.79972000000004,908.6056899999998,0.0005422228995827653,229.74065999999996,238.36145999999997,171.79527,639.89739,0.0009020406560733233
E01002773,157.93549,25.778669999999995,22.306819999999995,24.90995,72.99543999999999,0.014828623625497226,28.1257,27.17608,29.63827,84.94004999999999,0.011116210874884807
E01002774,2848.68153,409.0915800000001,419.54277999999994,295.65785999999997,1124.2922200000003,0.0004000439918738094,714.39861,599.8998599999999,410.09084,1724.3893099999998,0.00023854675044068026
E01002775,262.9229,40.785419999999995,38.745340000000006,29.202970000000004,108.73373000000001,0.00832565032727182,49.71888,63.07546,41.39483,154.18917,0.005603685516122614
E01002776,817.92074,78.91533999999999,97.53030000000001,59.09722,235.54286000000002,0.0020742793234623928,202.18666000000002,220.61528,159.57594,582.3778799999999,0.0006138883741500604
E01002778,286.97836,72.93701999999999,61.31499,51.4534,185.70541,0.003797898668626039,35.423320000000004,32.427690000000005,33.42194,101.27295000000001,0.008292056004775498
E01002779,6523.92418,973.5357200000001,1006.7922900000001,692.57181,2672.89982,8.493600478067372e-05,1530.42253,1356.29764,964.3041899999998,3851.0243599999994,7.692187234790163e-05
E01002780,904.27732,93.00262,127.22323999999998,74.00680999999999,294.2326699999999,0.0021775641737270027,210.73994,241.96368999999999,157.34102,610.0446499999999,0.0009517186784859055
E01002781,310.5744,38.90184,36.913720000000005,29.537639999999996,105.35320000000002,0.009448116479885445,82.54789000000001,77.08689,45.586420000000004,205.22119999999995,0.00413715109697694
E01002782,185.98609,17.16967,19.93997,12.868569999999998,49.97821,0.017969538365750538,53.72936,50.158030000000004,32.12049,136.00788000000003,0.005619879149933992
E01002784,343.92398,41.956970000000005,28.67238,33.8309,104.46025,0.00794628432175586,95.18928999999999,75.52641000000001,68.74802999999999,239.46372999999997,0.002236235555884929
E01002785,1503.72769,265.5310800000001,300.44531,164.46092000000002,730.43731,0.0005779291800444112,313.6127499999999,265.05937,194.61826,773.2903799999999,0.0006433732558172331
E01002786,7992.87547,1361.47328,1377.87678,847.7600999999999,3587.11016,9.613282849534315e-05,1756.1219499999997,1523.33636,1126.307,4405.765310000001,8.000583704841817e-05
E01002788,322.92887,58.711099999999995,61.35805,40.40651,160.47566,0.005977388180801664,62.718109999999996,53.17825,46.556850000000004,162.45321,0.003564328756907173
E01002789,1728.12987,212.32835000000003,212.10147999999998,143.96575,568.3955799999999,0.0006318597727112127,462.16712999999993,415.98451,281.58265,1159.7342899999996,0.0002817333728480319
E01002790,2494.71055,568.1099999999999,664.4161,393.8415800000001,1626.3676799999998,0.0002860723475965628,326.70588,329.21359,212.42340000000002,868.3428699999997,0.0003159625056037324
E01002791,6988.5335,950.4543,919.2648300000001,677.43856,2547.15769,0.00018174796504395773,1836.07339,1616.6675199999997,988.6349,4441.375810000002,8.215936421709496e-05
E01002793,5469.99422,795.1232299999999,993.47896,647.0318299999999,2435.63402,0.0001446765016234647,1095.92503,1199.3311700000002,739.1039999999999,3034.360199999999,0.00010671104056675807
E01002794,24352.83228,5127.30411,5278.70839,3379.3107700000005,13785.323270000003,2.4196658541104552e-05,3889.38704,4065.1931400000003,2612.9288300000003,10567.509009999998,2.5318725719906563e-05
E01002795,5748.4390300000005,1302.28694,1196.8536,883.6471600000001,3382.7877000000003,0.00012758212313957178,885.8634800000001,953.6827500000002,526.1051,2365.6513299999992,0.0001599089230744828
E01002796,109.64953,14.34893,18.18173,10.35616,42.88682,0.023430772601807433,26.61807,22.80942,17.33522,66.76271,0.011330756500665234
E01002797,726.41791,113.12801999999999,100.151,72.0836,285.3626200000001,0.0019352856942417727,190.17166,150.59700999999995,100.28662,441.05529000000007,0.0008447121265655106
E01002798,982.96687,157.8844,175.31189,105.49167999999999,438.68797,0.0010097015779173624,227.40568000000002,180.15194999999997,136.72126999999998,544.2789000000001,0.0009009164612592958
E01002801,1737.27723,336.55507,318.52804,236.50400000000002,891.58711,0.0005807896081763968,380.73072,270.96945,193.98995,845.69012,0.0005460417488647408
E01002804,1126.00959,99.46240999999999,96.5785,63.53548,259.57638999999995,0.0027075844742345126,362.44969,284.09830000000005,219.88521000000003,866.4331999999999,0.0005431213310934316
E01002805,1887.8950399999999,286.60578999999996,307.69124,204.30603,798.6030599999998,0.0005931801076114016,443.11395999999996,374.27383000000003,271.90419,1089.2919799999997,0.000506659849377602
E01002807,777.3741,145.16855,132.43290000000002,99.5431,377.14455000000004,0.0008743743971765611,154.32473000000005,142.74587000000002,103.15895000000002,400.22955000000013,0.000984455207282129
E01002808,525.88941,71.73072,77.85344,53.090779999999995,202.67494,0.0031157224666696595,135.02803999999998,101.90515,86.28127999999998,323.21446999999995,0.002819210229594052
E01002810,604.6197,160.89039999999997,153.16076000000004,97.50268,411.5538400000001,0.00131938364750512,81.17666999999999,60.90746000000001,50.981730000000006,193.06586000000001,0.0030629322681117806
E01002811,1108.3843200000001,153.51593000000003,171.80186999999998,89.01426000000001,414.33206,0.001725919613338887,294.73901,257.07005999999996,142.24319,694.0522599999999,0.0009289833794711622
E01002814,1318.84286,306.37621,324.8372000000001,228.48280000000003,859.69621,0.00036521187338618916,192.03299999999996,158.56967000000003,108.54397999999999,459.14664999999997,0.0010051541766879191
E01002815,543.20069,108.22778000000002,101.71855000000001,69.25958,279.20591,0.0026945917518641426,92.49564,103.43997,68.05917000000001,263.99478,0.0026154468032624986
E01002817,3658.42538,785.1677100000003,864.38018,560.5431800000001,2210.091070000001,0.0002421418240943164,527.7013099999999,516.2784200000001,404.35458,1448.3343099999997,0.0002675329279384543
E01002818,2888.20021,666.5696399999999,573.0494000000001,471.94713999999993,1711.5661799999996,0.0003855307279197566,426.70395,421.86619999999994,328.06388,1176.6340300000002,0.0006244083149385398
E01002819,2242.93989,575.3044600000002,754.4922099999999,423.9207,1753.7173700000005,0.0003675776325054884,169.73444999999995,192.77022,126.71785000000003,489.22252000000003,0.0007359555663058906
E01002821,9446.99842,1906.79424,1732.6028800000004,1404.2710499999998,5043.668169999999,7.990458517575507e-05,1757.50992,1570.22774,1075.5925899999997,4403.330250000001,5.5371944872442355e-05
E01002825,5288.27115,1053.6484999999998,1089.1432399999999,727.3505900000001,2870.14233,0.0001457410573422127,842.61714,933.7060900000001,641.8055899999999,2418.12882,0.00015219707984768399
E01002826,6550.1385900000005,1480.2191899999998,1456.68923,1055.75227,3992.66069,8.674694069362137e-05,945.5141299999999,912.76367,699.2000999999999,2557.4779000000003,0.00015952075026069083
E01002827,6107.49759,828.1217399999999,930.9587399999999,729.8562899999998,2488.93677,0.00015420704266789933,1354.82649,1286.9163099999998,976.81802,3618.5608199999997,8.95210999042953e-05
E01002830,385.14729,76.80337999999999,69.48658999999998,56.27261,202.56258000000003,0.002894926954213168,73.01463999999999,63.8455,45.72456999999999,182.58471,0.0028667504456876013
