K,cluster,day_type,direction,hour_bin,mean_share
4,2,Saturday,alightings,1080,0.08524831441889245
4,2,Saturday,alightings,1140,0.07116408698114056
4,2,Saturday,alightings,1200,0.05577242889711889
4,2,Saturday,alightings,1260,0.043469618204565144
4,2,Saturday,alightings,1320,0.03841555125763699
4,2,Saturday,alightings,1380,0.033448110576998924
4,2,Saturday,alightings,1440,0.009224002814302816
4,2,Saturday,alightings,1500,0.0025526430571021683
4,2,Saturday,alightings,1560,0.0012609873843743495
4,2,Saturday,alightings,1620,0.0009538225257455994
4,2,Saturday,alightings,1680,0.0013500040878146773
4,2,Saturday,alightings,1740,0.0029048255215730176
4,2,Sunday,alightings,1080,0.059029407563401276
4,2,Sunday,alightings,1140,0.050342405188297065
4,2,Sunday,alightings,1200,0.03922982466406124
4,2,Sunday,alightings,1260,0.0305916029272351
4,2,Sunday,alightings,1320,0.02457394286270127
4,2,Sunday,alightings,1380,0.018396672151906254
4,2,Sunday,alightings,1440,0.013385513629619998
4,2,Sunday,alightings,1500,0.0040085657157823765
4,2,Sunday,alightings,1560,0.0018926121542946516
4,2,Sunday,alightings,1620,0.0014407524313221327
4,2,Sunday,alightings,1680,0.001726195196520733
4,2,Sunday,alightings,1740,0.006366901543277181
4,3,Weekday,boardings,1080,0.10282412254635984
4,3,Weekday,boardings,1140,0.07262151020492101
4,3,Weekday,boardings,1200,0.04811964311599153
4,3,Weekday,boardings,1260,0.03474829619236627
4,3,Weekday,boardings,1320,0.027848099285977562
4,3,Weekday,boardings,1380,0.018976557635545097
4,3,Weekday,boardings,1440,0.008897809901808775
4,3,Weekday,boardings,1500,0.005613903446097
4,3,Weekday,boardings,1560,0.004262863153097721
4,3,Weekday,boardings,1620,0.00601420348376372
4,3,Weekday,boardings,1680,0.011250947672764538
4,3,Weekday,boardings,1740,0.03238275430040056
4,3,Saturday,boardings,1080,0.08725753765890668
4,3,Saturday,boardings,1140,0.07050166839906043
4,3,Saturday,boardings,1200,0.05057628622668054
4,3,Saturday,boardings,1260,0.03760440975734739
4,3,Saturday,boardings,1320,0.030806145681891918
4,3,Saturday,boardings,1380,0.02477772992546782
4,3,Saturday,boardings,1440,0.008218705859800812
4,3,Saturday,boardings,1500,0.0045026923213844165
4,3,Saturday,boardings,1560,0.004114206563816866
4,3,Saturday,boardings,1620,0.00638235354179213
4,3,Saturday,boardings,1680,0.009992188111496745
4,3,Saturday,boardings,1740,0.015685926843388966
4,3,Sunday,boardings,1080,0.05665316847653556
4,3,Sunday,boardings,1140,0.051301056588583374
4,3,Sunday,boardings,1200,0.03660102004618403
4,3,Sunday,boardings,1260,0.025898568918253474
4,3,Sunday,boardings,1320,0.022740387527551465
4,3,Sunday,boardings,1380,0.01440275465483145
4,3,Sunday,boardings,1440,0.008897809901808775
4,3,Sunday,boardings,1500,0.005613903446097
4,3,Sunday,boardings,1560,0.004262863153097721
4,3,Sunday,boardings,1620,0.00601420348376372
4,3,Sunday,boardings,1680,0.011250947672764538
4,3,Sunday,boardings,1740,0.03238275430040056
4,3,Weekday,alightings,1080,0.10170752404375545
4,3,Weekday,alightings,1140,0.07237013038168681
4,3,Weekday,alightings,1200,0.0503151134062497
4,3,Weekday,alightings,1260,0.03850186261218339
4,3,Weekday,alightings,1320,0.031294229056018995
4,3,Weekday,alightings,1380,0.023641682984934215
4,3,Weekday,alightings,1440,0.012781801096808544
4,3,Weekday,alightings,1500,0.007313616128899037
4,3,Weekday,alightings,1560,0.004781992454006348
4,3,Weekday,alightings,1620,0.005443656490441611
4,3,Weekday,alightings,1680,0.007357120363740703
4,3,Weekday,alightings,1740,0.02180369950884359
4,3,Saturday,alightings,1080,0.08248747587215535
4,3,Saturday,alightings,1140,0.06655739717647567
4,3,Saturday,alightings,1200,0.0522035724030588
4,3,Saturday,alightings,1260,0.03964050863817358
4,3,Saturday,alightings,1320,0.03371679103505704
4,3,Saturday,alightings,1380,0.028171159012356
4,3,Saturday,alightings,1440,0.01228829313930898
4,3,Saturday,alightings,1500,0.006069997560483159
4,3,Saturday,alightings,1560,0.0038468466165660544
4,3,Saturday,alightings,1620,0.005204238864818022
4,3,Saturday,alightings,1680,0.007333952265084862
4,3,Saturday,alightings,1740,0.013092427814142747
4,3,Sunday,alightings,1080,0.05517700220471967
4,3,Sunday,alightings,1140,0.0455274234746608
4,3,Sunday,alightings,1200,0.03827641032680497
4,3,Sunday,alightings,1260,0.028706229489720753
4,3,Sunday,alightings,1320,0.02531657837611465
4,3,Sunday,alightings,1380,0.019589381159990635
4,3,Sunday,alightings,1440,0.012781801096808544
4,3,Sunday,alightings,1500,0.007313616128899037
4,3,Sunday,alightings,1560,0.004781992454006348
4,3,Sunday,alightings,1620,0.005443656490441611
4,3,Sunday,alightings,1680,0.007357120363740703
4,3,Sunday,alightings,1740,0.02180369950884359
5,0,Weekday,boardings,1080,0.10373291349252582
5,0,Weekday,boardings,1140,0.07165676376995132
5,0,Weekday,boardings,1200,0.049641058236391616
5,0,Weekday,boardings,1260,0.03629729664472595
5,0,Weekday,boardings,1320,0.03073313783006417
5,0,Weekday,boardings,1380,0.020813267113618982
5,0,Weekday,boardings,1440,0.009214214351320249
5,0,Weekday,boardings,1500,0.005984688528779938
5,0,Weekday,boardings,1560,0.0041409107332100814
5,0,Weekday,boardings,1620,0.004758933636932014
5,0,Weekday,boardings,1680,0.009310091567914116
5,0,Weekday,boardings,1740,0.024730302113685706
5,0,Saturday,boardings,1080,0.08672693714928248
5,0,Saturday,boardings,1140,0.06975500876685684
5,0,Saturday,boardings,1200,0.050182180102087866
5,0,Saturday,boardings,1260,0.04140675140052001
5,0,Saturday,boardings,1320,0.03404857895667227
5,0,Saturday,boardings,1380,0.029261331050238086
5,0,Saturday,boardings,1440,0.008736958106246855
5,0,Saturday,boardings,1500,0.004601055733284155
5,0,Saturday,boardings,1560,0.003968693795757471
5,0,Saturday,boardings,1620,0.0049807532974132625
5,0,Saturday,boardings,1680,0.00815367785392454
5,0,Saturday,boardings,1740,0.013261498598047565
5,0,Sunday,boardings,1080,0.055262880988029964
5,0,Sunday,boardings,1140,0.05178912877300594
5,0,Sunday,boardings,1200,0.03819220883175124
5,0,Sunday,boardings,1260,0.0276982038985459
5,0,Sunday,boardings,1320,0.02712476014525077
5,0,Sunday,boardings,1380,0.015696673602122728
5,0,Sunday,boardings,1440,0.009214214351320249
5,0,Sunday,boardings,1500,0.005984688528779938
5,0,Sunday,boardings,1560,0.0041409107332100814
5,0,Sunday,boardings,1620,0.004758933636932014
5,0,Sunday,boardings,1680,0.009310091567914116
5,0,Sunday,boardings,1740,0.024730302113685706
5,0,Weekday,alightings,1080,0.09893465095538503
5,0,Weekday,alightings,1140,0.0712891286372934
5,0,Weekday,alightings,1200,0.04940047132384307
5,0,Weekday,alightings,1260,0.03851972026088556
5,0,Weekday,alightings,1320,0.03146385828458292
5,0,Weekday,alightings,1380,0.0241073966322812
5,0,Weekday,alightings,1440,0.012885307098178188
5,0,Weekday,alightings,1500,0.007323449351907445
5,0,Weekday,alightings,1560,0.005053306271002943
5,0,Weekday,alightings,1620,0.0057493695334559485
5,0,Weekday,alightings,1680,0.0077068141117902665
5,0,Weekday,alightings,1740,0.020653350829564533
5,0,Saturday,alightings,1080,0.08331003450245116
5,0,Saturday,alightings,1140,0.06588279315876852
5,0,Saturday,alightings,1200,0.0527506792867054
5,0,Saturday,alightings,1260,0.039723644211896975
5,0,Saturday,alightings,1320,0.03400361311294542
5,0,Saturday,alightings,1380,0.029511195936521847
5,0,Saturday,alightings,1440,0.012623734035708434
5,0,Saturday,alightings,1500,0.006222026469498673
5,0,Saturday,alightings,1560,0.004239259910139288
5,0,Saturday,alightings,1620,0.005604607101042676
5,0,Saturday,alightings,1680,0.007684105600583251
5,0,Saturday,alightings,1740,0.012205703365942528
5,0,Sunday,alightings,1080,0.05557291272656097
5,0,Sunday,alightings,1140,0.04657503375561234
5,0,Sunday,alightings,1200,0.03784584227798788
5,0,Sunday,alightings,1260,0.028947063352374146
5,0,Sunday,alightings,1320,0.025169421430459655
5,0,Sunday,alightings,1380,0.019669909278731013
5,0,Sunday,alightings,1440,0.012885307098178188
5,0,Sunday,alightings,1500,0.007323449351907445
5,0,Sunday,alightings,1560,0.005053306271002943
5,0,Sunday,alightings,1620,0.0057493695334559485
5,0,Sunday,alightings,1680,0.0077068141117902665
5,0,Sunday,alightings,1740,0.020653350829564533
5,1,Weekday,boardings,1080,0.13349645791746187
5,1,Weekday,boardings,1140,0.0901114604601703
5,1,Weekday,boardings,1200,0.05603458567407777
5,1,Weekday,boardings,1260,0.033638229848129
5,1,Weekday,boardings,1320,0.022400871239680643
5,1,Weekday,boardings,1380,0.01268487275218
5,1,Weekday,boardings,1440,0.003807004751560237
5,1,Weekday,boardings,1500,0.00034061888416270366
5,1,Weekday,boardings,1560,5.8834359365646025e-05
5,1,Weekday,boardings,1620,7.053907123547358e-05
5,1,Weekday,boardings,1680,0.000784025206058013
5,1,Weekday,boardings,1740,0.03628906935973238
5,1,Saturday,boardings,1080,0.11547742716133726
5,1,Saturday,boardings,1140,0.09052603800949688
5,1,Saturday,boardings,1200,0.058787409006076735
5,1,Saturday,boardings,1260,0.037619791173665915
5,1,Saturday,boardings,1320,0.02893515470760805
5,1,Saturday,boardings,1380,0.020514367821474803
5,1,Saturday,boardings,1440,0.0022653486109248553
5,1,Saturday,boardings,1500,0.0001610251415187481
5,1,Saturday,boardings,1560,2.7305071724816797e-05
5,1,Saturday,boardings,1620,4.9612348730185156e-05
5,1,Saturday,boardings,1680,0.0002581507692169107
5,1,Saturday,boardings,1740,0.0024524436338223964
5,1,Sunday,boardings,1080,0.06452618788356199
5,1,Sunday,boardings,1140,0.05486768700112718
5,1,Sunday,boardings,1200,0.04149089099298176
5,1,Sunday,boardings,1260,0.02616953310388519
5,1,Sunday,boardings,1320,0.016468121579734037
5,1,Sunday,boardings,1380,0.008336844827183786
5,1,Sunday,boardings,1440,0.003807004751560237
5,1,Sunday,boardings,1500,0.00034061888416270366
5,1,Sunday,boardings,1560,5.8834359365646025e-05
5,1,Sunday,boardings,1620,7.053907123547358e-05
5,1,Sunday,boardings,1680,0.000784025206058013
5,1,Sunday,boardings,1740,0.03628906935973238
5,1,Weekday,alightings,1080,0.13451132713625238
5,1,Weekday,alightings,1140,0.0958660640420247
5,1,Weekday,alightings,1200,0.0596377964331448
5,1,Weekday,alightings,1260,0.043355083721671135
5,1,Weekday,alightings,1320,0.03506219025815352
5,1,Weekday,alightings,1380,0.02507103652957794
5,1,Weekday,alightings,1440,0.010712328534474826
5,1,Weekday,alightings,1500,0.0011663358951551632
5,1,Weekday,alightings,1560,0.00013349102787792817
5,1,Weekday,alightings,1620,8.388430069607162e-05
5,1,Weekday,alightings,1680,0.0002031393022657644
5,1,Weekday,alightings,1740,0.005427372058596396
5,1,Saturday,alightings,1080,0.09535843493592348
5,1,Saturday,alightings,1140,0.07940897742153935
5,1,Saturday,alightings,1200,0.058390085118291496
5,1,Saturday,alightings,1260,0.044825048768413166
5,1,Saturday,alightings,1320,0.03795486524307536
5,1,Saturday,alightings,1380,0.03233468324749582
5,1,Saturday,alightings,1440,0.006536788496327745
5,1,Saturday,alightings,1500,0.0005887198893270255
5,1,Saturday,alightings,1560,5.2520295943534034e-05
5,1,Saturday,alightings,1620,3.564681270952856e-05
5,1,Saturday,alightings,1680,8.030054474421912e-05
5,1,Saturday,alightings,1740,0.0005664767708888195
5,1,Sunday,alightings,1080,0.05834078550250026
5,1,Sunday,alightings,1140,0.04984030794395786
5,1,Sunday,alightings,1200,0.037746566426055186
5,1,Sunday,alightings,1260,0.030339758200248323
5,1,Sunday,alightings,1320,0.02269188724803765
5,1,Sunday,alightings,1380,0.015951546775564353
5,1,Sunday,alightings,1440,0.010712328534474826
5,1,Sunday,alightings,1500,0.0011663358951551632
5,1,Sunday,alightings,1560,0.00013349102787792817
5,1,Sunday,alightings,1620,8.388430069607162e-05
5,1,Sunday,alightings,1680,0.0002031393022657644
5,1,Sunday,alightings,1740,0.005427372058596396
5,2,Weekday,boardings,1080,0.10974682244607038
5,2,Weekday,boardings,1140,0.07635485089696532
5,2,Weekday,boardings,1200,0.04918456676076263
5,2,Weekday,boardings,1260,0.03265293869603102
5,2,Weekday,boardings,1320,0.022714902666300493
5,2,Weekday,boardings,1380,0.013576667269015442
5,2,Weekday,boardings,1440,0.005427353793628036
5,2,Weekday,boardings,1500,0.002063814783978213
5,2,Weekday,boardings,1560,0.0018471037802870707
5,2,Weekday,boardings,1620,0.003586694137734067
5,2,Weekday,boardings,1680,0.010631938689882093
5,2,Weekday,boardings,1740,0.046336436205778916
5,2,Saturday,boardings,1080,0.09760512544482042
5,2,Saturday,boardings,1140,0.07899943902835625
5,2,Saturday,boardings,1200,0.05377214684071177
5,2,Saturday,boardings,1260,0.03588611787542119
5,2,Saturday,boardings,1320,0.028699029488619927
5,2,Saturday,boardings,1380,0.020930462840075874
5,2,Saturday,boardings,1440,0.004317453246644496
5,2,Saturday,boardings,1500,0.0016751667235757176
5,2,Saturday,boardings,1560,0.001721515233613333
5,2,Saturday,boardings,1620,0.003809905253326843
5,2,Saturday,boardings,1680,0.008129244970273402
5,2,Saturday,boardings,1740,0.012616635631503585
5,2,Sunday,boardings,1080,0.0620615632950882
5,2,Sunday,boardings,1140,0.052506529281761326
5,2,Sunday,boardings,1200,0.03848309474778106
5,2,Sunday,boardings,1260,0.02631248934337927
5,2,Sunday,boardings,1320,0.018184186938154073
5,2,Sunday,boardings,1380,0.010272462299171219
5,2,Sunday,boardings,1440,0.005427353793628036
5,2,Sunday,boardings,1500,0.002063814783978213
5,2,Sunday,boardings,1560,0.0018471037802870707
5,2,Sunday,boardings,1620,0.003586694137734067
5,2,Sunday,boardings,1680,0.010631938689882093
5,2,Sunday,boardings,1740,0.046336436205778916
5,2,Weekday,alightings,1080,0.12028763838363465
5,2,Weekday,alightings,1140,0.08761697419663132
5,2,Weekday,alightings,1200,0.058346097313718544
5,2,Weekday,alightings,1260,0.043939810574388165
5,2,Weekday,alightings,1320,0.0364469471563874
5,2,Weekday,alightings,1380,0.02749800876781685
5,2,Weekday,alightings,1440,0.013441900537211053
5,2,Weekday,alightings,1500,0.004109343010344786
5,2,Weekday,alightings,1560,0.0021038776273273794
5,2,Weekday,alightings,1620,0.0016333075253513558
5,2,Weekday,alightings,1680,0.00177996769522123
5,2,Weekday,alightings,1740,0.005783261983076569
5,2,Saturday,alightings,1080,0.08468372245991448
5,2,Saturday,alightings,1140,0.07140836613621904
5,2,Saturday,alightings,1200,0.055586846700304685
5,2,Saturday,alightings,1260,0.043269359309794524
5,2,Saturday,alightings,1320,0.03809690815937097
5,2,Saturday,alightings,1380,0.03315701164550398
5,2,Saturday,alightings,1440,0.009065355415887679
5,2,Saturday,alightings,1500,0.002787602547468577
5,2,Saturday,alightings,1560,0.0014095583901311331
5,2,Saturday,alightings,1620,0.0011700110934556702
5,2,Saturday,alightings,1680,0.0015120608269327122
5,2,Saturday,alightings,1740,0.0026608206456754046
5,2,Sunday,alightings,1080,0.05889305262628198
5,2,Sunday,alightings,1140,0.050175095788875614
5,2,Sunday,alightings,1200,0.039456492046910666
5,2,Sunday,alightings,1260,0.03103539951680928
5,2,Sunday,alightings,1320,0.025200751073731865
5,2,Sunday,alightings,1380,0.018592792467090054
5,2,Sunday,alightings,1440,0.013441900537211053
5,2,Sunday,alightings,1500,0.004109343010344786
5,2,Sunday,alightings,1560,0.0021038776273273794
5,2,Sunday,alightings,1620,0.0016333075253513558
5,2,Sunday,alightings,1680,0.00177996769522123
5,2,Sunday,alightings,1740,0.005783261983076569
5,3,Weekday,boardings,1080,0.10610695192886044
5,3,Weekday,boardings,1140,0.07453983150063058
5,3,Weekday,boardings,1200,0.04623438014738618
5,3,Weekday,boardings,1260,0.029086672512609962
5,3,Weekday,boardings,1320,0.01990411524838448
5,3,Weekday,boardings,1380,0.010705257157542341
5,3,Weekday,boardings,1440,0.004110789893181534
5,3,Weekday,boardings,1500,0.0016118673048602279
5,3,Weekday,boardings,1560,0.0018008742021699412
5,3,Weekday,boardings,1620,0.004600497837390285
5,3,Weekday,boardings,1680,0.016059308949113237
5,3,Weekday,boardings,1740,0.06237404135564331
5,3,Saturday,boardings,1080,0.09652475506692076
5,3,Saturday,boardings,1140,0.0750598128867924
5,3,Saturday,boardings,1200,0.0482166523586228
5,3,Saturday,boardings,1260,0.03307442483889329
5,3,Saturday,boardings,1320,0.025039941529204024
5,3,Saturday,boardings,1380,0.013873145095540699
5,3,Saturday,boardings,1440,0.002678696785817529
5,3,Saturday,boardings,1500,0.001226865828930925
5,3,Saturday,boardings,1560,0.0016214780350290977
5,3,Saturday,boardings,1620,0.005489573880316946
5,3,Saturday,boardings,1680,0.012832775839812174
5,3,Saturday,boardings,1740,0.025025787251087225
5,3,Sunday,boardings,1080,0.059660341135688744
5,3,Sunday,boardings,1140,0.04996885851562208
5,3,Sunday,boardings,1200,0.03698770800855783
5,3,Sunday,boardings,1260,0.022094383968696302
5,3,Sunday,boardings,1320,0.014605215240467331
5,3,Sunday,boardings,1380,0.00832761615386879
5,3,Sunday,boardings,1440,0.004110789893181534
5,3,Sunday,boardings,1500,0.0016118673048602279
5,3,Sunday,boardings,1560,0.0018008742021699412
5,3,Sunday,boardings,1620,0.004600497837390285
5,3,Sunday,boardings,1680,0.016059308949113237
5,3,Sunday,boardings,1740,0.06237404135564331
5,3,Weekday,alightings,1080,0.12066900739727138
5,3,Weekday,alightings,1140,0.08611814562221691
5,3,Weekday,alightings,1200,0.05796379617263155
5,3,Weekday,alightings,1260,0.043554942686973554
5,3,Weekday,alightings,1320,0.03454202603311812
5,3,Weekday,alightings,1380,0.026929580716103463
5,3,Weekday,alightings,1440,0.013101286635847897
5,3,Weekday,alightings,1500,0.004283273744612292
5,3,Weekday,alightings,1560,0.0016211690202896168
5,3,Weekday,alightings,1620,0.0013900569083939226
5,3,Weekday,alightings,1680,0.0020970339359516824
5,3,Weekday,alightings,1740,0.012692713657074304
5,3,Saturday,alightings,1080,0.08422062692936742
5,3,Saturday,alightings,1140,0.06909127081173376
5,3,Saturday,alightings,1200,0.052958526678712925
5,3,Saturday,alightings,1260,0.042285055315413135
5,3,Saturday,alightings,1320,0.03911452631346557
5,3,Saturday,alightings,1380,0.03122601442875579
5,3,Saturday,alightings,1440,0.010172932748564373
5,3,Saturday,alightings,1500,0.0024542203672121175
5,3,Saturday,alightings,1560,0.001129543015721886
5,3,Saturday,alightings,1620,0.0006668189541568851
5,3,Saturday,alightings,1680,0.0015136624164242187
5,3,Saturday,alightings,1740,0.006360545679423966
5,3,Sunday,alightings,1080,0.05617139871537135
5,3,Sunday,alightings,1140,0.04718507070580366
5,3,Sunday,alightings,1200,0.0400332908225726
5,3,Sunday,alightings,1260,0.031701468645575985
5,3,Sunday,alightings,1320,0.023805112564437247
5,3,Sunday,alightings,1380,0.019761348454632673
5,3,Sunday,alightings,1440,0.013101286635847897
5,3,Sunday,alightings,1500,0.004283273744612292
5,3,Sunday,alightings,1560,0.0016211690202896168
5,3,Sunday,alightings,1620,0.0013900569083939226
5,3,Sunday,alightings,1680,0.0020970339359516824
5,3,Sunday,alightings,1740,0.012692713657074304
5,4,Weekday,boardings,1080,0.10794640618821225
5,4,Weekday,boardings,1140,0.07767131912726917
5,4,Weekday,boardings,1200,0.05320534960679373
5,4,Weekday,boardings,1260,0.039102900716072295
5,4,Weekday,boardings,1320,0.031842969414681156
5,4,Weekday,boardings,1380,0.02151640948357991
5,4,Weekday,boardings,1440,0.009754617523950725
5,4,Weekday,boardings,1500,0.003975922122820182
5,4,Weekday,boardings,1560,0.0028218941095685757
5,4,Weekday,boardings,1620,0.003512038743862091
5,4,Weekday,boardings,1680,0.0070174799215035845
5,4,Weekday,boardings,1740,0.02253834019983697
5,4,Saturday,boardings,1080,0.08885993053520573
5,4,Saturday,boardings,1140,0.07362337039557919
5,4,Saturday,boardings,1200,0.0539657837526646
5,4,Saturday,boardings,1260,0.041009386546275534
5,4,Saturday,boardings,1320,0.036404567243979495
5,4,Saturday,boardings,1380,0.029457432470270193
5,4,Saturday,boardings,1440,0.0075450067863337715
5,4,Saturday,boardings,1500,0.003009432140942289
5,4,Saturday,boardings,1560,0.0022542501329666474
5,4,Saturday,boardings,1620,0.0034139506253304205
5,4,Saturday,boardings,1680,0.006374915419578586
5,4,Saturday,boardings,1740,0.009709911122307475
5,4,Sunday,boardings,1080,0.0580340763716308
5,4,Sunday,boardings,1140,0.04976856629805679
5,4,Sunday,boardings,1200,0.03846359231934217
5,4,Sunday,boardings,1260,0.029035958277953692
5,4,Sunday,boardings,1320,0.023023554655701592
5,4,Sunday,boardings,1380,0.015520375126188257
5,4,Sunday,boardings,1440,0.009754617523950725
5,4,Sunday,boardings,1500,0.003975922122820182
5,4,Sunday,boardings,1560,0.0028218941095685757
5,4,Sunday,boardings,1620,0.003512038743862091
5,4,Sunday,boardings,1680,0.0070174799215035845
5,4,Sunday,boardings,1740,0.02253834019983697
5,4,Weekday,alightings,1080,0.1087884412702877
5,4,Weekday,alightings,1140,0.08039758628666636
5,4,Weekday,alightings,1200,0.05469705951604926
5,4,Weekday,alightings,1260,0.0405255346879991
5,4,Weekday,alightings,1320,0.03348874623754858
5,4,Weekday,alightings,1380,0.02433303530994941
5,4,Weekday,alightings,1440,0.011901402853005238
5,4,Weekday,alightings,1500,0.0049084130512064335
5,4,Weekday,alightings,1560,0.0031846076930108188
5,4,Weekday,alightings,1620,0.0028659180708936185
5,4,Weekday,alightings,1680,0.004128796498504123
5,4,Weekday,alightings,1740,0.01581300230639784
5,4,Saturday,alightings,1080,0.08725874046297072
5,4,Saturday,alightings,1140,0.0733178204912391
5,4,Saturday,alightings,1200,0.0552601288099455
5,4,Saturday,alightings,1260,0.04170761045430022
5,4,Saturday,alightings,1320,0.03627047835203052
5,4,Saturday,alightings,1380,0.030609665913575265
5,4,Saturday,alightings,1440,0.009133355836545846
5,4,Saturday,alightings,1500,0.0037617252855351134
5,4,Saturday,alightings,1560,0.0022904235440290954
5,4,Saturday,alightings,1620,0.002219209310923565
5,4,Saturday,alightings,1680,0.003829869728530762
5,4,Saturday,alightings,1740,0.0066874507213186335
5,4,Sunday,alightings,1080,0.05860839439563049
5,4,Sunday,alightings,1140,0.050324173553613814
5,4,Sunday,alightings,1200,0.03944562175180557
5,4,Sunday,alightings,1260,0.03042492595332214
5,4,Sunday,alightings,1320,0.02414639222015733
5,4,Sunday,alightings,1380,0.016869328959989768
5,4,Sunday,alightings,1440,0.011901402853005238
5,4,Sunday,alightings,1500,0.0049084130512064335
5,4,Sunday,alightings,1560,0.0031846076930108188
5,4,Sunday,alightings,1620,0.0028659180708936185
5,4,Sunday,alightings,1680,0.004128796498504123
5,4,Sunday,alightings,1740,0.01581300230639784
6,0,Weekday,boardings,1080,0.13246390410840322
6,0,Weekday,boardings,1140,0.08971152282929987
6,0,Weekday,boardings,1200,0.055380061216471814
6,0,Weekday,boardings,1260,0.03319245184235166
6,0,Weekday,boardings,1320,0.021745248668809208
6,0,Weekday,boardings,1380,0.012530341194178745
6,0,Weekday,boardings,1440,0.0036930422772716463
6,0,Weekday,boardings,1500,0.0002989243279325614
6,0,Weekday,boardings,1560,3.4236045202927354e-05
6,0,Weekday,boardings,1620,3.840840600795122e-05
6,0,Weekday,boardings,1680,0.0007327741251285057
6,0,Weekday,boardings,1740,0.03740722495437787
6,0,Saturday,boardings,1080,0.1163588854883588
6,0,Saturday,boardings,1140,0.09100553602213812
6,0,Saturday,boardings,1200,0.05899408109994314
6,0,Saturday,boardings,1260,0.03758847431184467
6,0,Saturday,boardings,1320,0.028742548894243804
6,0,Saturday,boardings,1380,0.019766449922763815
6,0,Saturday,boardings,1440,0.002211897453694672
6,0,Saturday,boardings,1500,0.00016562242481884274
6,0,Saturday,boardings,1560,1.7894782075788572e-05
6,0,Saturday,boardings,1620,3.6281692055842226e-05
6,0,Saturday,boardings,1680,0.00017313507244640845
6,0,Saturday,boardings,1740,0.0023071815030602794
6,0,Sunday,boardings,1080,0.06521434292380439
6,0,Sunday,boardings,1140,0.0554254879833105
6,0,Sunday,boardings,1200,0.04111144758580598
6,0,Sunday,boardings,1260,0.026349203234566566
6,0,Sunday,boardings,1320,0.016647847879260526
6,0,Sunday,boardings,1380,0.008450931594450404
6,0,Sunday,boardings,1440,0.0036930422772716463
6,0,Sunday,boardings,1500,0.0002989243279325614
6,0,Sunday,boardings,1560,3.4236045202927354e-05
6,0,Sunday,boardings,1620,3.840840600795122e-05
6,0,Sunday,boardings,1680,0.0007327741251285057
6,0,Sunday,boardings,1740,0.03740722495437787
6,0,Weekday,alightings,1080,0.13499978407347316
6,0,Weekday,alightings,1140,0.09577431664249805
6,0,Weekday,alightings,1200,0.060152904963037435
6,0,Weekday,alightings,1260,0.043511835809094915
6,0,Weekday,alightings,1320,0.035169092337996206
6,0,Weekday,alightings,1380,0.02534638236689946
6,0,Weekday,alightings,1440,0.010705908814915599
6,0,Weekday,alightings,1500,0.0010587159069545586
6,0,Weekday,alightings,1560,5.9287390693857424e-05
6,0,Weekday,alightings,1620,4.083941168408403e-05
6,0,Weekday,alightings,1680,0.00012599797243413772
6,0,Weekday,alightings,1740,0.005087163638293312
6,0,Saturday,alightings,1080,0.09488380077736433
6,0,Saturday,alightings,1140,0.07888012440115029
6,0,Saturday,alightings,1200,0.058490665686416476
6,0,Saturday,alightings,1260,0.044932425408458855
6,0,Saturday,alightings,1320,0.038478146051633695
6,0,Saturday,alightings,1380,0.032523479156306434
6,0,Saturday,alightings,1440,0.006305918039468461
6,0,Saturday,alightings,1500,0.0005290216819752207
6,0,Saturday,alightings,1560,2.6886109868264056e-05
6,0,Saturday,alightings,1620,1.5495511685990498e-05
6,0,Saturday,alightings,1680,4.8781153338437934e-05
6,0,Saturday,alightings,1740,0.00043440239924761887
6,0,Sunday,alightings,1080,0.05808591625789684
6,0,Sunday,alightings,1140,0.04957535977650586
6,0,Sunday,alightings,1200,0.03805420537622993
6,0,Sunday,alightings,1260,0.030410660833164665
6,0,Sunday,alightings,1320,0.02312786180466922
6,0,Sunday,alightings,1380,0.016086707111669086
6,0,Sunday,alightings,1440,0.010705908814915599
6,0,Sunday,alightings,1500,0.0010587159069545586
6,0,Sunday,alightings,1560,5.9287390693857424e-05
6,0,Sunday,alightings,1620,4.083941168408403e-05
6,0,Sunday,alightings,1680,0.00012599797243413772
6,0,Sunday,alightings,1740,0.005087163638293312
6,1,Weekday,boardings,1080,0.09537454266334945
6,1,Weekday,boardings,1140,0.06813435924046174
6,1,Weekday,boardings,1200,0.04228706705473348
6,1,Weekday,boardings,1260,0.03018964038263995
6,1,Weekday,boardings,1320,0.02342559100723104
6,1,Weekday,boardings,1380,0.017037190104750497
6,1,Weekday,boardings,1440,0.006894371995396987
6,1,Weekday,boardings,1500,0.004781636554040876
6,1,Weekday,boardings,1560,0.003981919050214382
6,1,Weekday,boardings,1620,0.007952878695157397
6,1,Weekday,boardings,1680,0.017539362624444624
6,1,Weekday,boardings,1740,0.05034541041423645
6,1,Saturday,boardings,1080,0.08693695816225407
6,1,Saturday,boardings,1140,0.06886890475425182
6,1,Saturday,boardings,1200,0.04816469123943739
6,1,Saturday,boardings,1260,0.034982214327282636
6,1,Saturday,boardings,1320,0.026368124149327713
6,1,Saturday,boardings,1380,0.01889117895841424
6,1,Saturday,boardings,1440,0.0062886577941916695
6,1,Saturday,boardings,1500,0.003924156431183441
6,1,Saturday,boardings,1560,0.004238466458414493
6,1,Saturday,boardings,1620,0.009396795111803866
6,1,Saturday,boardings,1680,0.015564240704431865
6,1,Saturday,boardings,1740,0.02222101278455815
6,1,Sunday,boardings,1080,0.0543960336936085
