lsoa,direction,TV_alpha0_alpha5
E01032564,boardings,0.014743721056510357
E01032565,boardings,0.03836149537514461
E01032566,boardings,0.005762070805094563
E01032567,boardings,0.009120073242928864
E01032568,boardings,0.006397621100169194
E01032569,boardings,0.006856562274233161
E01032570,boardings,0.009211343683031238
E01032572,boardings,0.0034737015788744267
E01032573,boardings,0.0004481276924784139
E01032574,boardings,0.0012935836998726061
E01032577,boardings,0.02735238360225514
E01032579,boardings,0.00020104633390335492
E01032580,boardings,0.0007201128654270806
E01032581,boardings,0.003449939111172364
E01032582,boardings,3.6832322324441107e-05
E01032583,boardings,0.0006393384455368117
E01032623,boardings,0.04173375009246344
E01032639,boardings,0.00018129061810436562
E01032640,boardings,0.0005831315716856952
E01032719,boardings,0.0005050234230052718
E01032739,boardings,1.5762889675606517e-05
E01032740,boardings,0.000143199098680154
E01032741,boardings,9.854062922725313e-05
E01032742,boardings,0.0013568776500353973
E01032743,boardings,0.03803570701089849
E01032744,boardings,0.00042974668565530315
E01032764,boardings,0.00028316657011501385
E01032765,boardings,0.009875994491691511
E01032767,boardings,0.0035539409703231567
E01032769,boardings,0.0007943935064789728
E01032771,boardings,0.0001858635868390179
E01032777,boardings,0.0050395869610234635
E01032780,boardings,0.0011863692330803962
E01032781,boardings,0.0004930789072543527
E01032783,boardings,0.0007585694120533737
E01032786,boardings,0.0007603577389355012
E01032788,boardings,0.0023136910437172916
E01032789,boardings,0.0026120015267948704
E01033081,boardings,0.0006444451318489001
E01033082,boardings,0.00011958353063436857
E01033083,boardings,0.00033336441332490095
E01033084,boardings,3.77023699096046e-05
E01033098,boardings,0.00035810958143990237
E01033099,boardings,0.005024400033855059
E01033100,boardings,0.00018845572373116194
E01033132,boardings,0.0003854133095153293
E01033133,boardings,0.0037040518142356415
E01033146,boardings,0.015748808513751066
E01033148,boardings,0.010233654439156147
E01033150,boardings,0.0023873305641707336
E01033151,boardings,0.009735824878773235
E01033320,boardings,0.0042821617817853114
E01033322,boardings,0.005335482842251037
E01033324,boardings,0.015003423027267673
E01033327,boardings,3.793080551242373e-05
E01033341,boardings,0.0052640890549741
E01033455,boardings,0.001463849365312091
E01033456,boardings,0.002296602648281121
E01033463,boardings,0.002043362099629636
E01033486,boardings,0.0012475155678471398
E01033488,boardings,0.00039222326683792163
E01033489,boardings,0.013362722919513499
E01033490,boardings,0.0005030603787897377
E01033491,boardings,0.00020364319855199287
E01033569,boardings,0.002602296664640535
E01033570,boardings,0.01995069824270548
E01033571,boardings,0.008394572420822711
E01033579,boardings,0.0012736166344908522
E01033581,boardings,0.004461227465361501
E01033582,boardings,0.010144284005893626
E01033584,boardings,0.005432778125372858
E01033587,boardings,0.0049467005168149876
E01033589,boardings,7.48966191318793e-05
E01033591,boardings,0.0008854137659257573
E01033593,boardings,0.000839535240839896
E01033594,boardings,0.00015517414376545408
E01033598,boardings,0.00025841166965120564
E01033601,boardings,0.001446464292897218
E01033604,boardings,0.00016408682702453428
E01033699,boardings,8.849895457636815e-05
E01033700,boardings,5.772946519338605e-05
E01033702,boardings,0.00653775379097658
E01033703,boardings,0.0010445100623107909
E01033704,boardings,0.00010882807319333599
E01033705,boardings,0.0009235097117589692
E01033706,boardings,0.0001565636330834745
E01033708,boardings,7.614470092414359e-05
E01033709,boardings,0.0007923257948257031
E01033711,boardings,0.001991603384167278
E01033712,boardings,0.0024198603810216034
E01033713,boardings,0.0002831156685468712
E01033727,boardings,0.0012871976772321722
E01033729,boardings,0.01336668132407065
E01033732,boardings,0.00043459491164085044
E01033735,boardings,0.00033408699134913965
E01033737,boardings,0.0001975025074510842
E01033738,boardings,0.0009726343702514197
E01033740,boardings,0.002243773669807566
E01033741,boardings,0.0008391671268767186
E01033742,boardings,0.01741233200938533
E01033743,boardings,0.0005204904272742502
E01033744,boardings,0.003266905338344849
E01033745,boardings,0.01663717392948055
E01033746,boardings,0.00881197764749667
E01033784,boardings,0.0050674880323210636
E01033785,boardings,0.0005317815068588722
E01033786,boardings,0.005244622484682582
E01033788,boardings,0.00042957012152676716
E01033790,boardings,0.009587708709898663
E01033791,boardings,0.0006016851610565002
E01033792,boardings,0.02176088600910287
E01033862,boardings,0.0018198718553547092
E01033865,boardings,0.0011673442822188725
E01033866,boardings,0.00032724670739484583
E01033867,boardings,0.004489099412127789
E01033868,boardings,0.0008681198619106037
E01033869,boardings,0.003519529624575862
E01033872,boardings,0.0011850926151765584
E01033873,boardings,4.201525296026543e-05
E01033874,boardings,0.0015181958915984942
E01033875,boardings,0.003406334941724231
E01033876,boardings,0.000989537553921378
E01033879,boardings,0.0006131097031436135
E01033880,boardings,0.00013204340094756192
E01033883,boardings,0.0007925262120201069
E01033884,boardings,2.544426606146009e-05
E01033885,boardings,0.0002670422462890307
E01033911,boardings,0.013772376363454672
E01033916,boardings,0.0004011698802922866
E01033918,boardings,0.0014196374696677995
E01033922,boardings,0.0018834455405777207
E01033923,boardings,0.031656627586656175
E01033924,boardings,0.003987862189306579
E01033925,boardings,0.0004093290728944231
E01033926,boardings,0.0017796935127289634
E01033927,boardings,0.0001156896644840434
E01033929,boardings,0.0008482973669229775
E01033930,boardings,0.0037251930422202277
E01033931,boardings,0.00010505182747161889
E01033934,boardings,0.0034708951375966002
E01033936,boardings,9.569024688712191e-05
E01033937,boardings,0.0005700404316080493
E01033938,boardings,0.0002832944158474901
E01033939,boardings,0.013379243290504494
E01033940,boardings,0.0007814445452916345
E01033941,boardings,0.00024138833390550127
E01033942,boardings,0.00280749808542858
E01033943,boardings,0.026269368316957954
E01033944,boardings,4.0235437650958236e-05
E01034026,boardings,0.0003602401053931321
E01034027,boardings,0.00045379261506258697
E01034028,boardings,0.003955135059074615
E01034029,boardings,0.0013089560843644172
E01034030,boardings,4.94767449463145e-05
E01034032,boardings,0.001642326866149464
E01034033,boardings,0.01354582425675362
E01034034,boardings,0.0016373639992168004
E01034036,boardings,9.79708060445775e-05
E01034037,boardings,6.646178893316302e-05
E01034038,boardings,0.0007049220132073458
E01034039,boardings,0.0009420648516368386
E01034040,boardings,7.414381624618391e-05
E01034042,boardings,0.0021700273509388484
E01034044,boardings,0.0004341142826351386
E01034045,boardings,0.017470932948749775
E01034046,boardings,0.0008119067857717773
E01034140,boardings,0.0006875417999221032
E01034142,boardings,0.008629518170572965
E01034143,boardings,1.895281537775352e-05
E01034145,boardings,0.0007548286312810244
E01034146,boardings,0.004161757542072276
E01034148,boardings,0.00012884171245861227
E01034149,boardings,2.907713257037863e-05
E01034150,boardings,3.5586395453974574e-05
E01034152,boardings,0.00025835584989403594
E01034153,boardings,0.0038273410668294566
E01034155,boardings,0.00026217850671270517
E01034156,boardings,9.544643275426711e-05
E01034173,boardings,0.0007807883299289764
E01034174,boardings,0.0010263852389523094
E01034175,boardings,0.01018906338779001
E01034177,boardings,0.025104965628843432
E01034179,boardings,0.002358157569793156
E01034180,boardings,0.0010994421421487964
E01034182,boardings,0.0010408760774026568
E01034185,boardings,0.00015850738039603347
E01034187,boardings,2.9036363689949655e-05
E01034188,boardings,2.49538421140292e-05
E01034190,boardings,0.0014070841648516398
E01034192,boardings,0.0005388494737932591
E01034198,boardings,0.0005415363720979031
E01034199,boardings,0.0012178638906925545
E01034200,boardings,0.0008265727926917064
E01034202,boardings,0.0012943778913242295
E01034203,boardings,0.00012760211280810508
E01034204,boardings,0.0024679643572071124
E01034205,boardings,0.00036612488228105427
E01034206,boardings,0.0003837021030569499
E01034208,boardings,0.007390410943410498
E01034209,boardings,6.984489033420426e-05
E01034211,boardings,0.007413372385726965
E01034212,boardings,0.007388618626868935
E01034215,boardings,0.002175662652194625
E01034216,boardings,0.02015137997818197
E01034218,boardings,0.010997310016308394
E01034219,boardings,0.00013329282818082722
E01034220,boardings,1.865724548667097e-05
E01034221,boardings,0.0014820671343152942
E01034222,boardings,0.003265191348915562
E01034223,boardings,0.0006416836449060848
E01034224,boardings,0.0007253565506334452
E01034225,boardings,0.00360593483544573
E01034227,boardings,0.00343639519320166
E01034229,boardings,0.011520785807807563
E01034230,boardings,0.015528231489453702
E01034383,boardings,0.0001217867877045623
E01034384,boardings,0.006990218572639879
E01034385,boardings,0.0001443917880293972
E01034386,boardings,5.430057032110156e-05
E01034388,boardings,0.0026229717072584766
E01034391,boardings,0.015908095940723083
E01034392,boardings,0.0019675212827091064
E01034394,boardings,3.22610841090947e-05
E01034395,boardings,0.0006530901726328675
E01034470,boardings,0.0057029847792064315
E01034471,boardings,0.0006350445634066742
E01034473,boardings,7.192992165903369e-05
E01034474,boardings,0.00048767121900456173
E01034475,boardings,0.0008899283005139479
E01034476,boardings,0.002884717954693564
E01034477,boardings,0.0034007830082914826
E01034478,boardings,0.0024617231053462533
E01034479,boardings,0.011023315817187972
E01034481,boardings,0.004058883472422611
E01034482,boardings,0.0001949500203196593
E01034483,boardings,0.014454268481676141
E01034484,boardings,6.175116985575931e-05
E01034485,boardings,0.000318423882248873
E01034578,boardings,0.0014643414360662635
E01034579,boardings,0.00381583740798457
E01034580,boardings,0.00014725717296704252
E01034581,boardings,0.0016975713690878164
E01034589,boardings,0.0004477566965188098
E01034591,boardings,0.008106881816655996
E01034593,boardings,0.0185958402661412
E01034594,boardings,0.0072821134791337516
E01034595,boardings,0.0008664886167794866
E01034597,boardings,0.001349090316142792
E01034598,boardings,0.0013863978429405272
E01034601,boardings,0.021194225672555616
E01034602,boardings,9.147183096994425e-05
E01034605,boardings,0.0005378080166034262
E01034607,boardings,0.000599313589833681
E01034608,boardings,0.001450232602700432
E01034609,boardings,0.00011195273740985249
E01034610,boardings,0.005039093178765697
E01034612,boardings,0.0008234853258487379
E01034613,boardings,0.0056195109477749795
E01034615,boardings,0.006688001642692724
E01034616,boardings,5.0617609457750766e-05
E01034617,boardings,0.00034411371264867277
E01035484,boardings,0.0004031795262340487
E01035485,boardings,0.0002151590977546654
E01035486,boardings,0.002771224803236388
E01035487,boardings,0.020992976683118635
E01035488,boardings,0.002109621653974724
E01035489,boardings,0.0011161536919270026
E01035490,boardings,0.00017342574961407248
E01035493,boardings,6.384779075355987e-05
E01035495,boardings,0.0006437416949730633
E01035496,boardings,0.0009002506839892559
E01035498,boardings,0.003109247696590332
E01035638,boardings,0.0003816325772071599
E01035640,boardings,0.005242305491037922
E01035641,boardings,0.003811263179790394
E01035642,boardings,0.0003476551206635864
E01035643,boardings,0.0005272215718574085
E01035645,boardings,0.0004165216045783497
E01035648,boardings,0.035991568092133705
E01035649,boardings,0.0001027396480474548
E01035651,boardings,0.006465932390954034
E01035652,boardings,0.00014515629404960716
E01035655,boardings,0.0003301548545693641
E01035657,boardings,0.005548698484060496
E01035658,boardings,0.0027066205744485615
E01035659,boardings,0.0009635461064474297
E01035660,boardings,0.00021695705558405498
E01035663,boardings,0.0018801597501145381
E01035665,boardings,0.0014058039896190958
E01035667,boardings,0.008808975864436363
E01035668,boardings,0.019533613890636764
E01035669,boardings,0.0005529002233458204
E01035670,boardings,0.00041223808394191277
E01035671,boardings,0.007949900061013704
E01035672,boardings,0.010139608556612677
E01035676,boardings,0.0004816022182119466
E01035678,boardings,0.009956677049231179
E01035679,boardings,0.0047180434398096625
E01035681,boardings,0.0029931705499128343
E01035685,boardings,0.008427917583027399
E01035687,boardings,0.0008498484900606343
E01035690,boardings,0.0008562871997387779
E01035691,boardings,0.04824022685910185
E01035694,boardings,0.00035004379979808927
E01035695,boardings,0.0006413860069000264
E01035696,boardings,0.006131642693558561
E01035702,boardings,0.010575990445043072
E01035703,boardings,0.008328169575403676
E01035704,boardings,0.5709073637111405
E01035705,boardings,0.0010474099849976702
E01035706,boardings,0.002982697619297923
E01035707,boardings,0.0012637036107603125
E01035708,boardings,0.00010413625050547303
E01035709,boardings,0.0012171791306289101
E01035710,boardings,5.5498049501738174e-05
E01035711,boardings,0.0001931988445383094
E01035712,boardings,0.003747004064507811
E01035713,boardings,0.0002963406190240562
E01035715,boardings,0.001996324601770532
E01035716,boardings,3.922051959518065e-05
E01035717,boardings,0.0010169322935982292
E01035718,boardings,2.9029545188832525e-05
E01035720,boardings,0.001534808600397489
E01035721,boardings,0.0025166676853258328
E01035722,boardings,0.028913803461415425
E01000001,alightings,0.00039361558929611813
E01000002,alightings,0.004506816067763738
E01000005,alightings,7.828491060158391e-05
E01000007,alightings,0.006925463349720503
E01000008,alightings,0.002227995290998439
E01000009,alightings,4.419306270242885e-05
E01000011,alightings,0.0033328359832269523
E01000013,alightings,0.0001953985043093882
E01000017,alightings,0.0005147939735475847
E01000019,alightings,0.007079275798024509
E01000020,alightings,0.010474853752353627
E01000021,alightings,0.001956377530649118
E01000024,alightings,0.00019797311852478205
E01000027,alightings,0.0004512810771947257
E01000029,alightings,0.0007481252844198712
E01000030,alightings,0.0015385840240315623
E01000031,alightings,0.0036482968133446244
E01000032,alightings,0.0012479597974552484
E01000034,alightings,0.0013266013723653265
E01000035,alightings,0.0006438604520542613
E01000036,alightings,0.0011585810081275183
E01000038,alightings,0.010978026102989159
E01000040,alightings,0.0008708291545744352
E01000041,alightings,0.0017759227666406879
E01000042,alightings,0.0017671150803213473
E01000043,alightings,0.005556881791680409
E01000045,alightings,0.0007317572423690546
E01000049,alightings,0.012482836396568232
E01000050,alightings,0.00031157692217894956
E01000052,alightings,0.0007407858655639294
E01000057,alightings,0.003551958903290634
E01000058,alightings,0.003263970696815457
E01000060,alightings,0.00012252657904173234
E01000061,alightings,0.000515108727588408
E01000062,alightings,0.004297336021517656
E01000063,alightings,0.010468206555194284
E01000064,alightings,0.0012936591005568796
E01000065,alightings,0.0038955154795288706
E01000067,alightings,0.0006871541290009008
E01000068,alightings,0.0025891857067072387
E01000070,alightings,0.0002457475491613937
E01000071,alightings,0.008196039615843162
E01000072,alightings,0.002040849988645002
E01000073,alightings,0.008364203765962645
E01000074,alightings,0.006288460287345626
E01000075,alightings,0.000466867016675842
E01000077,alightings,0.005069920829087135
E01000078,alightings,0.0010856472024757195
E01000079,alightings,0.006436921142838651
E01000080,alightings,0.009492246590687451
E01000082,alightings,0.00022079888232253613
E01000083,alightings,0.00013684720846079826
E01000084,alightings,0.004720011361368518
E01000085,alightings,0.003807945860462792
E01000086,alightings,0.0024070208805678835
E01000087,alightings,0.00021155110949470444
E01000088,alightings,0.0020566480576041744
E01000090,alightings,0.0015257629966616748
E01000091,alightings,0.00024698919855891234
E01000093,alightings,0.00036216743274769634
E01000094,alightings,0.0003774063711275749
E01000095,alightings,0.0004890446338196201
E01000096,alightings,0.0016414195033635924
E01000097,alightings,0.00761215516429503
E01000098,alightings,0.0008274945934535016
E01000099,alightings,0.0005758319050656352
E01000101,alightings,0.0008474413397528762
E01000103,alightings,0.02475301003252604
E01000104,alightings,0.0007166645105200811
E01000105,alightings,0.0011393754256835667
E01000106,alightings,0.002175841266278608
E01000108,alightings,0.03503743058630728
E01000110,alightings,0.00238941982798315
E01000111,alightings,0.0012885065985151598
E01000112,alightings,0.00028410129311378296
E01000113,alightings,0.0006958344889299305
E01000114,alightings,0.0003953775933038482
E01000117,alightings,0.01155273373174189
E01000118,alightings,0.0006404381974558439
E01000120,alightings,0.0029929920483042064
E01000121,alightings,0.00814525918004293
E01000123,alightings,0.005713690207608288
E01000124,alightings,0.002758783640784694
E01000126,alightings,0.001336324991483243
E01000127,alightings,0.002554953858554082
E01000128,alightings,0.00766174838105126
E01000129,alightings,8.019729818416156e-05
E01000130,alightings,0.0007192879283346288
E01000131,alightings,0.001845972916333774
E01000133,alightings,0.0010766890994428247
E01000134,alightings,0.004063710925437896
E01000135,alightings,0.001856406384115272
E01000136,alightings,0.0013924386895823868
E01000138,alightings,0.0008357063363623636
E01000139,alightings,0.00018795297011306022
E01000140,alightings,0.0002681637392988001
E01000141,alightings,4.053654637618429e-05
E01000143,alightings,0.0009739175634876937
E01000144,alightings,0.000907285801812606
E01000146,alightings,4.8391887426812866e-05
E01000150,alightings,0.0006704698397906124
E01000151,alightings,0.0004860840217693363
E01000152,alightings,0.006418067201410274
E01000154,alightings,0.0007056251025443587
E01000156,alightings,0.00031308150547805546
E01000159,alightings,0.03755665900160576
E01000160,alightings,0.0012903420042958789
E01000161,alightings,0.0005142715801390494
E01000162,alightings,0.00016066568053001222
E01000164,alightings,0.0001957787134459853
E01000167,alightings,0.019421617521326276
E01000170,alightings,0.002095342100636949
E01000171,alightings,0.00054208438029511
E01000172,alightings,0.00968535498486623
E01000173,alightings,0.013000724680854968
E01000174,alightings,0.0009602725819553739
E01000175,alightings,0.007773148922206545
E01000176,alightings,0.0028896390884801644
E01000178,alightings,0.0015529672976130212
E01000180,alightings,0.022164514672666495
E01000181,alightings,0.0023518381250721217
E01000182,alightings,0.0005347256932886446
E01000183,alightings,0.001738578796913331
E01000184,alightings,0.0016620552421921131
E01000185,alightings,0.0015431874969095718
E01000186,alightings,0.0016252819913336143
E01000187,alightings,0.01367913198478721
E01000188,alightings,0.0009410325646235676
E01000189,alightings,0.04255717652477051
E01000191,alightings,0.002337710421215892
E01000192,alightings,0.004620617331243689
E01000193,alightings,5.877944265466901e-05
E01000194,alightings,0.00024453719648716103
E01000196,alightings,0.00025349837368298755
E01000197,alightings,0.0018825988411437335
E01000198,alightings,0.002756559247881125
E01000199,alightings,0.031220090386485228
E01000200,alightings,0.00324614317855918
E01000201,alightings,0.0022065461321123083
E01000202,alightings,0.0030588188314629294
E01000203,alightings,0.0004407216630333675
E01000205,alightings,0.003647269888521868
E01000206,alightings,0.008822998597145009
E01000207,alightings,0.028105880280649465
E01000208,alightings,0.0002825224119803147
E01000209,alightings,0.027093195087118712
E01000210,alightings,0.0007728637918238343
E01000211,alightings,0.00017854866535681435
E01000213,alightings,0.015297454379865193
E01000214,alightings,4.365794829842753e-05
E01000215,alightings,0.0008636461331519288
E01000218,alightings,0.00047533566711485366
E01000219,alightings,0.0015915782385346833
E01000221,alightings,0.00023633968785544406
E01000222,alightings,0.0006879915309999657
E01000223,alightings,6.833221840784796e-05
E01000224,alightings,0.008236621329108611
E01000226,alightings,0.0017310995057066895
E01000227,alightings,0.0034919064240210482
E01000228,alightings,0.007197753276776587
E01000229,alightings,0.0018000027947733465
E01000230,alightings,0.07352019263176537
E01000231,alightings,0.0007978029292544316
E01000232,alightings,0.0021004476551205005
E01000233,alightings,0.0010930830201638137
E01000234,alightings,0.004291678490698475
E01000235,alightings,0.0007590928630120143
E01000236,alightings,0.0008397456334878737
E01000237,alightings,3.488410788145941e-05
E01000238,alightings,0.01806231414409228
E01000239,alightings,0.00037126027356561536
E01000240,alightings,0.0010293133205551942
E01000242,alightings,0.0031177849375494016
E01000243,alightings,0.00034007780232775674
E01000244,alightings,0.0005929338566252244
E01000246,alightings,0.012820747734258696
E01000247,alightings,0.01606097936456342
E01000248,alightings,0.0007889084900585814
E01000250,alightings,0.00015450789327942543
E01000251,alightings,0.0005080356384377876
E01000252,alightings,0.019605746340942223
E01000253,alightings,0.008470038960051173
E01000255,alightings,0.003376328056707555
E01000256,alightings,0.0012897069876660497
E01000257,alightings,0.0006547101763466347
E01000258,alightings,0.0034914426708803513
E01000259,alightings,0.002293258028929359
E01000260,alightings,0.000910800829849409
E01000261,alightings,0.004635166096728242
E01000263,alightings,0.001190411361094939
E01000264,alightings,0.00024485426362419596
E01000265,alightings,0.0006266022942737346
E01000266,alightings,0.02157582658997348
E01000267,alightings,0.027881775597223178
E01000268,alightings,0.0002781731788497913
E01000269,alightings,0.0016473606179113443
E01000270,alightings,0.008490818527749956
E01000271,alightings,0.0020995863477640685
E01000273,alightings,0.00045880510442887983
E01000274,alightings,0.0008029124308829806
E01000277,alightings,0.11150887196894688
E01000278,alightings,0.0032145737591299925
E01000279,alightings,0.01080086194753648
E01000280,alightings,0.03341821836836375
E01000281,alightings,0.00032423612442759013
E01000282,alightings,0.0021304063718137088
E01000283,alightings,0.020480470481181897
E01000284,alightings,0.0016557410159958178
E01000285,alightings,0.002194701653817088
E01000286,alightings,0.0021098773044387663
E01000287,alightings,0.043414415120479256
E01000288,alightings,0.001457558655999619
E01000289,alightings,0.006569607366283764
E01000290,alightings,0.004381558634364787
E01000292,alightings,0.0037075799077252083
E01000296,alightings,0.000219739676880674
E01000297,alightings,0.004116538093489096
E01000298,alightings,0.0005496358436139065
E01000299,alightings,0.00015576019767852092
E01000301,alightings,0.011377224432591405
E01000302,alightings,0.0004418959550305888
E01000305,alightings,0.00033686265595449737
E01000307,alightings,0.00010097831551733616
E01000309,alightings,0.0010950009780708843
E01000313,alightings,7.12626680382765e-05
E01000314,alightings,0.0005358540069625801
E01000315,alightings,0.013236513517090678
E01000316,alightings,0.000267907946140483
E01000318,alightings,0.00471150464974545
E01000321,alightings,0.0007283256780171895
E01000323,alightings,5.568345812902186e-05
E01000324,alightings,0.002221829537789966
E01000325,alightings,0.0156708521654247
E01000326,alightings,0.00370106634132615
E01000327,alightings,0.006634415343351064
E01000329,alightings,0.005173712267584086
E01000330,alightings,0.0019722918036924313
E01000331,alightings,0.003788008752109763
E01000332,alightings,0.0009203188577556527
E01000333,alightings,0.0008934636045880407
E01000334,alightings,0.01058103354725279
E01000335,alightings,0.000678102881188836
E01000336,alightings,0.0013939383357363837
E01000338,alightings,0.0034332745380572446
E01000340,alightings,0.001777514686716259
E01000343,alightings,0.0037089624336666847
E01000344,alightings,0.0034830809928628453
E01000345,alightings,0.01093249462311107
E01000347,alightings,0.000671440052610587
E01000349,alightings,0.006274568305003132
E01000350,alightings,0.004639227028517786
E01000352,alightings,0.001421756683134975
E01000353,alightings,0.005001711142697869
E01000354,alightings,0.004187099865767319
E01000356,alightings,0.0009259117521790234
E01000358,alightings,0.005974194220872602
E01000359,alightings,0.0034407533715416867
E01000360,alightings,0.00018809850918475798
E01000362,alightings,0.00010026100860671124
E01000363,alightings,0.01832639743237159
E01000364,alightings,0.010549770964466649
E01000365,alightings,0.000155347384836564
E01000367,alightings,0.0017127365822779384
E01000369,alightings,0.005885973507491683
E01000370,alightings,0.0007555008550804343
E01000374,alightings,0.004087361828385741
E01000375,alightings,0.004460230112011642
E01000376,alightings,0.06596446770184361
E01000380,alightings,0.016207223458311854
E01000381,alightings,0.04615938677134912
E01000383,alightings,0.00731207940387967
E01000384,alightings,0.0023909994247567823
E01000385,alightings,0.007095825131688443
E01000386,alightings,0.00042950603295520374
E01000389,alightings,0.0015214764630717358
E01000392,alightings,0.00022951362560844004
E01000394,alightings,0.002790020008744044
E01000398,alightings,0.006125180748525943
E01000399,alightings,0.0011941577981141379
E01000400,alightings,0.0010072422117863705
E01000402,alightings,0.005194756012005955
E01000403,alightings,0.0002308285250597783
E01000404,alightings,0.0006592318687737628
E01000405,alightings,0.013334016424891394
E01000406,alightings,0.0008338471921926464
E01000407,alightings,0.0031464023271972896
E01000408,alightings,0.0014934637350132248
E01000409,alightings,0.00245693145199221
E01000410,alightings,0.012509855985051032
E01000412,alightings,0.0190767746934625
E01000413,alightings,0.005117210313919359
E01000414,alightings,0.00014372127014454056
E01000416,alightings,0.0005222488378313849
E01000417,alightings,0.0004537014011543351
E01000418,alightings,0.0011463509017834554
E01000420,alightings,0.0029881895848834737
E01000421,alightings,0.004351006028520775
E01000422,alightings,0.0004670525457419292
E01000423,alightings,0.011260988393914362
E01000426,alightings,0.002246646512868718
E01000427,alightings,0.011213310349199113
E01000428,alightings,0.00028231000088026973
E01000429,alightings,0.004710964210983418
E01000430,alightings,0.0017981535331462602
E01000431,alightings,0.018373177952057413
E01000433,alightings,0.0006220656164701192
E01000434,alightings,0.0006919928316106278
E01000436,alightings,0.007467269187174559
E01000439,alightings,0.0011820834590818776
E01000441,alightings,0.008414747857429749
E01000442,alightings,0.0012884081096261992
E01000443,alightings,0.005628170424449705
E01000444,alightings,0.004080318101142103
E01000445,alightings,0.0030744471623393964
E01000447,alightings,0.0008571795574492984
E01000448,alightings,0.0038741165081539104
E01000450,alightings,0.004881237257257952
E01000451,alightings,0.0011127526604231461
E01000454,alightings,0.0018417498880105771
E01000455,alightings,0.0055117678353142924
E01000456,alightings,0.01966312649278479
E01000457,alightings,0.0002686465437839334
E01000459,alightings,0.0014790717838577684
E01000461,alightings,0.006419924452088508
E01000462,alightings,0.0002877413529228215
E01000463,alightings,0.007231802528938042
E01000464,alightings,0.018815532134604827
E01000465,alightings,0.0016611081633552264
E01000466,alightings,0.0007502737605953726
E01000467,alightings,0.0002666184138580429
E01000469,alightings,0.0007277238964995149
E01000470,alightings,0.0006803283534058721
E01000472,alightings,0.00012357654628347757
E01000473,alightings,7.212318627611628e-05
E01000475,alightings,0.0013386598743867772
E01000476,alightings,0.003066318639435412
E01000477,alightings,0.0017284020647122208
E01000478,alightings,0.0022697537454179793
E01000479,alightings,0.0004950233157696448
E01000480,alightings,0.0029069505464250057
E01000481,alightings,0.00034125976221958834
E01000483,alightings,0.00021897339649007733
E01000485,alightings,0.001047431564747653
E01000487,alightings,0.0004487440248394239
E01000489,alightings,0.0009536919170836744
E01000491,alightings,0.005995340011844004
E01000493,alightings,0.0006529317600252038
E01000494,alightings,0.0010821902551977733
E01000495,alightings,0.004208140197642613
E01000497,alightings,0.00018328722320210732
E01000498,alightings,0.005449305489677489
E01000499,alightings,0.00022574715547294457
E01000501,alightings,0.0031167518621009345
E01000502,alightings,0.011850924756848511
E01000503,alightings,0.019105971226838207
E01000506,alightings,0.0016314448860133422
E01000507,alightings,0.002216306162575213
E01000508,alightings,0.0003038811979202983
E01000510,alightings,0.00015320386174870308
E01000511,alightings,0.002136757781812916
E01000512,alightings,0.00992492041025931
E01000513,alightings,0.00037882294969566804
E01000515,alightings,0.0002668985278907937
E01000516,alightings,0.0001401726569005276
E01000518,alightings,0.00012322468694349895
E01000519,alightings,0.0002649879057043642
E01000520,alightings,0.0008338057423913067
E01000521,alightings,0.00032194896067905287
E01000523,alightings,0.00017729174807321014
E01000524,alightings,7.331997230142326e-05
E01000525,alightings,0.00017158330628659708
E01000526,alightings,0.0004285261390059817
E01000528,alightings,0.0012771499343086862
E01000530,alightings,0.004610833537200285
E01000531,alightings,0.0029983402710604275
E01000532,alightings,0.0013859937453626152
E01000533,alightings,0.0001951959389093472
E01000535,alightings,0.00015134518540458925
E01000541,alightings,0.00020766791344766118
E01000543,alightings,6.596898192260032e-05
E01000544,alightings,0.0011669615567442763
E01000545,alightings,0.0004300835435774551
E01000547,alightings,0.0018390482507299692
E01000548,alightings,0.0001950047848966207
E01000550,alightings,0.00014009395877612082
E01000551,alightings,0.002209941639463594
E01000552,alightings,0.0007979736903073159
E01000553,alightings,0.00023658299371605198
E01000554,alightings,0.0021854167129082462
E01000555,alightings,0.0031358584403781368
E01000556,alightings,0.0004381072020065831
E01000557,alightings,0.0011865549654286093
E01000563,alightings,0.001614146484871814
E01000564,alightings,0.0004531431289553192
E01000565,alightings,0.0002919677684200524
E01000568,alightings,0.000249468382790258
E01000571,alightings,0.0005390934676215192
E01000572,alightings,0.025865041745144004
E01000574,alightings,0.004798326457425349
E01000575,alightings,0.0016902832086153935
E01000576,alightings,0.0008609175370959287
E01000577,alightings,0.0030952906979791936
E01000578,alightings,0.0005225125777942555
E01000580,alightings,0.0014444978504199518
E01000581,alightings,0.0007364679083196589
E01000583,alightings,0.0001783987488177093
E01000586,alightings,2.5935751791204094e-05
E01000587,alightings,0.007237680922122706
E01000589,alightings,0.002319404463084684
E01000590,alightings,0.003296205232368522
E01000591,alightings,0.002143027035462505
E01000592,alightings,0.00041041838392454354
E01000594,alightings,0.00029541454764336677
E01000595,alightings,0.007042966612180646
E01000596,alightings,0.00096341802054511
E01000599,alightings,0.0006625518352536615
E01000601,alightings,0.0004885257818635536
E01000602,alightings,0.001490850070190561
E01000603,alightings,0.002755313295576227
E01000604,alightings,0.0030264158988074896
E01000605,alightings,0.0010260134283273286
E01000606,alightings,0.005278025167996968
