lsoa,cluster,max_posterior,entropy
E01001791,2,1.0,1.6691830346675361e-78
E01001792,1,1.0,2.585431432618951e-16
E01001793,2,1.0,4.307844080597787e-68
E01001795,1,0.9999999999998295,5.014805812844872e-12
E01001796,0,1.0,1.1860952338171037e-17
E01001798,1,1.0,2.834600117161927e-15
E01001800,1,0.9999999999942304,1.550065118978413e-10
E01001801,3,1.0,2.1828163453272312e-23
E01001802,3,1.0,1.4633389355012394e-22
E01001803,2,1.0,1.5778193874411708e-36
E01001805,3,1.0,2.1249648582214634e-22
E01001806,2,1.0,1.3397835855011036e-132
E01001807,1,0.9999995703997725,6.727715977131667e-06
E01001808,1,1.0,2.6556734905086352e-15
E01001809,2,0.9999999982081036,3.7880674284263604e-08
E01001811,2,0.9999999999995666,1.267590386151939e-11
E01001813,1,1.0,9.746966995498171e-18
E01001814,1,1.0,2.4285789562083723e-14
E01001815,0,1.0,1.0987439427526037e-20
E01001816,0,1.0,3.29881484081291e-24
E01001819,3,1.0,3.1653659440863898e-21
E01001820,3,1.0,3.070757611497865e-23
E01001821,3,1.0,3.157004205480691e-21
E01001822,0,1.0,9.503456087706176e-21
E01001824,2,0.9990956728473402,0.007241731624987762
E01001826,2,1.0,2.3267534399671137e-31
E01001827,1,0.9999950515124223,6.540132036797899e-05
E01001828,0,1.0,2.86338362448449e-14
E01001829,2,1.0,4.213187036232374e-66
E01001830,1,0.9999999999999716,8.665704956050431e-13
E01001831,1,1.0,6.342747184320256e-14
E01001832,1,0.9999999999999858,6.546929128306557e-13
E01001834,1,0.9999999999994031,1.7232878530348296e-11
E01001836,1,0.9999812109602747,0.0002232556437172341
E01001837,0,1.0,2.4339453532311033e-17
E01001839,1,1.0,1.7653217070843142e-16
E01001840,1,0.9999999999999005,2.916463389568659e-12
E01001841,2,1.0,1.1742138067143658e-95
E01001844,1,0.9988631586071247,0.008843412951650885
E01001845,2,1.0,1.3950916362974628e-97
E01001846,1,0.999952912428336,0.0005162435521622029
E01001847,2,1.0,1.4192423501232778e-219
E01001848,1,0.9999999999976694,6.469555313044043e-11
E01001849,1,0.9999999999479599,1.2843754802633315e-09
E01001850,2,0.9999998236239889,2.919137157526307e-06
E01001856,2,1.0,1.0110936637228993e-44
E01001857,1,0.9999999999666187,8.386210068346154e-10
E01001858,2,1.0,1.8010811962654844e-36
E01001860,1,1.0,3.5557705241796576e-14
E01001861,1,0.9999999999478604,1.2867774963825458e-09
E01001866,1,0.9999999999999574,1.5619469975657606e-12
E01001867,2,1.0,1.086684926642481e-23
E01001869,2,1.0,1.6730193953225287e-34
E01001871,2,1.0,1.4766195414805207e-50
E01001875,1,0.9999999993881232,1.359255026078382e-08
E01001876,1,0.9999998593188081,2.360175945304031e-06
E01001877,1,0.9999998644307432,2.2794320150524906e-06
E01001879,2,1.0,1.133540350521395e-20
E01001882,1,0.9970796914217047,0.019959153896683558
E01001883,2,0.9998064719167206,0.0018481914831028053
E01001884,2,0.9999953479243537,6.177116634025169e-05
E01001886,1,0.9999999999998295,5.169263327622784e-12
E01001887,1,1.0,8.676547817244946e-15
E01001891,1,0.9999999999999432,1.950055310648765e-12
E01001894,1,0.9999619184591751,0.0004255902309252382
E01001898,1,1.0,3.0536925564804644e-18
E01001899,2,1.0,1.8309761483259482e-30
E01001902,2,1.0,4.229546545260894e-33
E01001903,2,1.0,1.9493551592901424e-31
E01001905,2,1.0,1.3675744261793077e-127
E01001909,1,0.9999999999999858,6.158961281587504e-13
E01001911,2,1.0,2.708076539264375e-22
E01001912,1,0.9999999999859313,3.655346469042991e-10
E01001914,1,0.9999999998620837,3.269286858255363e-09
E01001915,1,1.0,1.9528176975620873e-13
E01001918,2,1.0,1.6268464964864803e-23
E01001920,1,0.9999999999999858,5.246800667188654e-13
E01001921,1,0.9999999999998721,3.758714596524145e-12
E01001922,2,1.0,1.8565345577538766e-95
E01001924,2,1.0,1.9772317439209305e-33
E01001925,2,1.0,2.67719775670291e-22
E01001928,2,1.0,1.2333495896711674e-34
E01001929,2,1.0,1.6749387568422162e-31
E01001930,1,0.9999999886726272,2.1857355316962367e-07
E01001932,1,0.9998448149041904,0.0015162847672996567
E01001933,2,1.0,5.319445157801019e-35
E01001937,2,0.9993439935811766,0.005463885274949783
E01001938,2,1.0,3.4421016195155486e-16
E01001940,1,0.9999999998461533,3.6301115626352625e-09
E01001941,1,0.9999999999997868,6.276929282275098e-12
E01001942,1,0.9999999998451017,3.653640849681553e-09
E01001943,1,1.0,3.003463660530911e-17
E01001948,2,1.0,2.294338925757865e-61
E01001950,2,1.0,1.3234955512325857e-26
E01001951,2,1.0,9.943280001664452e-37
E01001952,2,1.0,5.517223167591784e-91
E01001953,1,1.0,1.920817244636331e-15
E01001954,2,1.0,1.347655879902048e-22
E01001955,0,1.0,4.477530660303377e-25
E01001956,2,1.0,2.7841205456229983e-47
E01001959,2,0.9999999999999787,5.914204611122351e-13
E01001962,2,1.0,5.951229280586521e-65
E01001963,2,1.0,2.039048355986564e-69
E01001964,3,1.0,3.079668332444074e-22
E01001966,3,1.0,1.648956747405177e-28
E01001968,2,1.0,7.930737532463939e-87
E01001969,1,0.9999994437886369,8.56683260677772e-06
E01001970,2,0.9999999999999858,4.863317969833237e-13
E01001971,2,1.0,6.355890933540082e-78
E01001972,2,1.0,7.915141603995666e-65
E01001973,1,0.9999999999752163,6.299215495005884e-10
E01001974,1,0.9999999852419563,2.8086735526236574e-07
E01001975,1,0.9999999999999716,1.0150283257831401e-12
E01001976,0,1.0,4.426422142003272e-14
E01001977,2,1.0,2.0840798003883957e-24
E01001978,1,0.9999999999981242,5.2347132463029926e-11
E01001979,1,1.0,2.2827093873787813e-15
E01001980,0,1.0,1.7261050783618047e-17
E01001981,2,0.9998580448449381,0.0013996676618957486
E01001983,1,0.9999999944871405,1.1034636535519742e-07
E01001984,2,0.9987358587072656,0.009699414656798803
E01001986,0,0.999999999642398,8.135904103354626e-09
E01001989,3,1.0,1.6445616471981443e-25
E01001990,1,0.9999999999998295,5.0150487317592294e-12
E01001991,2,0.9999998738463782,2.1302004693488982e-06
E01001992,2,1.0,8.394282622326432e-132
E01001994,2,1.0,4.524754244644694e-57
E01001995,0,1.0,3.4036555527556708e-15
E01001997,2,1.0,6.1079037712441496e-58
E01001999,1,1.0,6.51587871636392e-16
E01002002,1,0.9999999999866134,3.485776170372513e-10
E01002003,1,1.0,5.264882358761811e-16
E01002005,2,0.9999924612726563,9.646143446033869e-05
E01002008,2,1.0,8.488794489552579e-61
E01002009,2,1.0,2.8568722942800995e-35
E01002010,2,1.0,2.580978369420556e-75
E01002011,1,0.9999999999548663,1.120355970894547e-09
E01002013,3,1.0,6.143073629899123e-22
E01002014,1,0.9999999921745513,1.5389434215545343e-07
E01002015,3,1.0,1.6961171806086153e-24
E01002017,1,0.9999999999999574,1.3223571369002254e-12
E01002019,3,1.0,4.952493910492755e-25
E01002020,3,1.0,8.247233756914296e-28
E01002021,3,1.0,4.2498896852782854e-23
E01002022,1,1.0,5.128818701393732e-16
E01002028,1,1.0,6.671361857178783e-14
E01002029,1,1.0,4.16986583331624e-15
E01002030,1,0.999695018505436,0.0027738393109770594
E01002031,1,1.0,3.8538787098381104e-17
E01002032,2,1.0,6.816922338731838e-205
E01002033,2,1.0,2.017994387201991e-67
E01002034,1,0.9999999999999858,2.539065595065566e-13
E01002036,3,1.0,8.99891098546349e-26
E01002037,1,0.9999999734981774,4.888540980002947e-07
E01002038,1,0.9999999999318447,1.663728717859099e-09
E01002042,2,1.0,7.552044996718366e-14
E01002043,1,0.999999603337202,6.24354347696162e-06
E01002046,1,0.9999999808519819,3.594288346843523e-07
E01002047,1,1.0,2.7828592001319053e-17
E01002048,2,1.0,3.506408530618691e-27
E01002049,2,1.0,2.7798490700471484e-46
E01002051,2,1.0,6.657096245214848e-19
E01002052,0,1.0,1.2651132872300233e-49
E01002053,1,0.9999999999998863,3.701920017451791e-12
E01002055,1,0.999997529044305,3.43732282464065e-05
E01002056,1,0.9999999999980531,5.4414673413073246e-11
E01002058,0,1.0,6.817696099892213e-28
E01002060,0,0.9999999999241993,1.8421403919182284e-09
E01002061,0,1.0,1.0071852244482881e-22
E01002062,3,1.0,5.995993175248363e-25
E01002064,3,1.0,5.0533342765096313e-26
E01002066,1,1.0,6.113822859725766e-17
E01002067,1,1.0,6.574227255705366e-16
E01002068,2,1.0,1.6587969732389783e-58
E01002069,1,1.0,5.5016465841632085e-14
E01002070,2,1.0,7.410997944444888e-43
E01002071,2,1.0,5.888266555232344e-22
E01002072,1,1.0,2.3469415440225565e-16
E01002074,1,0.9868798275275623,0.06989136060177656
E01002075,1,0.9999999767485266,4.3194011607822845e-07
E01002076,0,1.0,2.714361150597874e-26
E01002077,1,1.0,2.4799726675240563e-16
E01002078,2,1.0,1.4688997073825848e-126
E01002081,1,1.0,7.84564729766117e-18
E01002082,1,0.9999999999994742,1.552999257252072e-11
E01002083,2,1.0,4.2580309618692984e-61
E01002084,2,0.9999999999999076,2.76747380175734e-12
E01002085,2,0.9999999995593782,9.932799862503388e-09
E01002086,0,1.0,3.508693568888493e-14
E01002088,1,0.999999999999801,6.185884116063662e-12
E01002089,0,1.0,7.809433574180098e-14
E01002090,3,1.0,7.418059020397991e-25
E01002091,3,1.0,7.467665930848639e-24
E01002092,3,1.0,2.294070641121173e-24
E01002096,3,1.0,6.853518817774492e-23
E01002098,1,0.9999999999997726,6.875380335000616e-12
E01002099,0,1.0,3.596586310834435e-32
E01002100,3,1.0,7.725938736402765e-25
E01002102,0,1.0,1.417122517345879e-17
E01002103,1,0.9999999999960067,1.0896062473675936e-10
E01002104,3,1.0,1.2919527811286807e-24
E01002105,1,1.0,2.119697270371749e-17
E01002106,0,1.0,1.3042815795153637e-23
E01002108,0,1.0,5.697631431524778e-15
E01002109,2,1.0,6.001831061812957e-98
E01002110,2,1.0,1.8093274255800878e-137
E01002111,0,0.9999999999979536,5.7176214865727444e-11
E01002112,1,0.99999999999973,8.01502194561904e-12
E01002113,3,1.0,1.799935865767289e-40
E01002114,2,1.0,3.321678530500967e-47
E01002118,2,1.0,9.825694564724456e-30
E01002119,2,1.0,8.95469846834203e-33
E01002121,0,1.0,6.271508061729362e-18
E01002122,2,1.0,1.2358822398624675e-75
E01002123,1,0.9976724500676969,0.01643663256602962
E01002125,3,1.0,1.040554213851363e-24
E01002129,1,1.0,2.959108279889225e-17
E01002130,1,1.0,1.7003028707436192e-14
E01002132,0,0.9999999999999716,8.351564177213663e-13
E01002133,1,0.999999999992383,2.027363681107263e-10
E01002135,0,1.0,2.3335532532205494e-14
E01002136,1,0.9999999999984368,4.409359214853978e-11
E01002137,0,1.0,7.040104876760271e-50
E01002139,0,1.0,8.875689599288925e-19
E01002141,0,1.0,1.7440477353332722e-20
E01002142,1,1.0,6.011078834383317e-14
E01002144,3,1.0,3.7669211759575374e-24
E01002145,0,1.0,2.585265462986831e-29
E01002148,3,1.0,3.099547731506119e-23
E01002150,0,0.999999999996362,9.962308288209121e-11
E01002151,0,0.999999999999929,2.205552987051558e-12
E01002152,0,0.9999999999998863,3.4685407136417036e-12
E01002153,0,0.9999999999257341,1.8064234332520277e-09
E01002155,3,1.0,1.1825795762676308e-26
E01002157,3,1.0,4.0040142076446694e-22
E01002159,3,1.0,6.70615262357571e-25
E01002160,3,1.0,1.313170646479039e-26
E01002161,3,1.0,8.217493315825214e-25
E01002163,3,1.0,2.6930986266001828e-21
E01002166,3,1.0,5.879763305498268e-24
E01002172,3,1.0,4.692086684500732e-21
E01002174,3,1.0,1.2582329314092685e-25
E01002175,3,1.0,9.984602475138562e-27
E01002176,3,1.0,6.195235108232028e-23
E01002177,0,1.0,1.471927435759811e-80
E01002179,1,1.0,3.2685141142971086e-16
E01002181,3,1.0,6.043026022330011e-25
E01002184,0,0.9999999999999574,1.272196574593951e-12
E01002185,0,1.0,1.5586991707415528e-16
E01002186,0,0.9999999999998579,4.512030538702054e-12
E01002187,0,1.0,4.962217103268929e-21
E01002189,3,1.0,9.300952370287015e-27
E01002191,0,1.0,6.402552319225886e-16
E01002192,0,0.9999999999826912,4.4612388972331146e-10
E01002193,0,0.9999999999928519,1.905446804343889e-10
E01002195,0,0.9999999999998437,4.928568622657365e-12
E01002198,3,1.0,3.7851417173597077e-23
E01002199,3,1.0,4.736720643288029e-26
E01002200,0,1.0,7.627881374419145e-18
E01002201,3,1.0,1.7811894037447419e-25
E01002202,1,0.9999999999999147,2.6239232334977313e-12
E01002203,2,1.0,5.34711808071332e-95
E01002204,3,1.0,1.648625636964606e-26
E01002207,3,1.0,2.663839944180749e-23
E01002209,3,1.0,4.3750994661556587e-26
E01002211,0,0.9999999999999716,1.0074991623654687e-12
E01002212,3,1.0,4.4167834864844484e-27
E01002214,3,1.0,2.745992188034501e-25
E01002216,3,1.0,1.466452946557279e-22
E01002217,0,1.0,1.0619292733140778e-19
E01002218,3,1.0,1.053673959162892e-24
E01002219,1,1.0,2.6332174570230663e-16
E01002221,1,0.9999999999982805,4.841044228176569e-11
E01002225,3,1.0,4.395494577027415e-24
E01002226,3,1.0,1.619491194161248e-25
E01002227,0,1.0,7.212917795506263e-14
E01002228,0,0.9999999999998863,3.5828354606117994e-12
E01002232,1,0.9999999999999858,2.653591169604953e-13
E01002233,1,0.9999999999999858,4.5423955744909345e-13
E01002235,0,1.0,1.0162494074885219e-20
E01002240,2,1.0,6.83774035207053e-32
E01002242,3,1.0,2.75146208497088e-26
E01002243,2,1.0,2.253918167666874e-130
E01002245,2,1.0,1.942824428129042e-67
E01002246,2,1.0,1.867851206777418e-18
E01002247,2,1.0,3.9417719941026426e-79
E01002248,1,0.9999999997341007,6.128494097727433e-09
E01002250,2,1.0,6.544481057756043e-227
E01002251,2,1.0,2.5262853348102402e-27
E01002253,0,1.0,3.715898895826901e-20
E01002254,0,1.0,7.819132773835542e-14
E01002258,0,0.9999999997692584,5.350776358171544e-09
E01002260,3,1.0,1.405517028804202e-27
E01002261,2,1.0,3.601885655109263e-51
E01002262,2,1.0,5.248135894697057e-202
E01002263,3,1.0,5.222256182126645e-21
E01002265,3,1.0,2.171540222002483e-20
E01002266,2,1.0,2.0639115680410697e-42
E01002269,0,1.0,1.4530783365083452e-21
E01002272,3,1.0,1.1163653351537277e-23
E01002273,0,1.0,9.782378028787912e-35
E01002274,3,1.0,5.08645803756135e-25
E01002276,0,1.0,1.0728483353309625e-13
E01002277,2,1.0,8.719742817033981e-37
E01002278,2,0.9999999999999787,6.665537217421454e-13
E01002279,2,1.0,3.824296201021041e-75
E01002281,2,1.0,1.0028105595054663e-82
E01002282,2,1.0,1.536139451946131e-58
E01002283,2,1.0,5.120922311858414e-77
E01002285,3,1.0,2.5972863196466794e-47
E01002288,3,1.0,9.817143128189542e-33
E01002291,3,1.0,3.3284168084290896e-21
E01002292,0,1.0,3.0373212721404865e-24
E01002294,0,1.0,8.261067388636749e-36
E01002295,0,1.0,3.1703187648738283e-17
E01002296,0,1.0,1.1682164774826275e-35
E01002299,0,0.9999999999995168,1.405504986787149e-11
E01002300,0,0.9999999999999858,3.6721245909388417e-13
E01002301,2,1.0,5.030158393852574e-89
E01002302,2,1.0,1.587819219453942e-61
E01002303,3,1.0,3.9141977268040077e-23
E01002304,3,1.0,5.1312838343363035e-31
E01002306,3,1.0,1.1471200962577548e-27
E01002307,2,1.0,2.210141181276652e-92
E01002308,0,1.0,1.9367651499022474e-20
E01002310,1,0.9999669759394438,0.0003737748257464362
E01002313,0,1.0,3.3051506938913365e-14
E01002314,2,1.0,1.3946522789427074e-37
E01002315,2,1.0,1.2029988492337732e-64
E01002316,2,1.0,5.6435832640154786e-36
E01002317,0,1.0,1.5272731447775465e-83
E01002319,1,0.9999959916356261,5.382081058836488e-05
E01002321,2,1.0,7.37620322889183e-38
E01002322,3,1.0,1.9648416629606362e-24
E01002325,0,0.9999966684142483,4.534974686512813e-05
E01002326,1,0.9999196024711184,0.0008384245781445925
E01002328,2,1.0,7.354612814987606e-92
E01002329,3,1.0,1.1111796640903987e-24
E01002331,0,1.0,4.5343753007476756e-24
E01002335,2,1.0,1.6721915120637238e-105
E01002336,0,1.0,1.6235882968262218e-15
E01002337,2,1.0,5.085318931179974e-76
E01002338,2,1.0,2.4095181323086007e-98
E01002341,0,1.0,2.543592342623422e-24
E01002342,3,1.0,2.3330172467689225e-24
E01002344,3,1.0,4.751731814179019e-24
E01002345,3,1.0,1.026644584188975e-25
E01002346,0,1.0,1.7211665607167429e-28
E01002348,3,1.0,3.416637844901006e-32
E01002349,3,1.0,2.268944972902988e-28
E01002350,1,0.9999976910215278,3.227652702483148e-05
E01002352,0,1.0,3.0978707126197628e-18
E01002353,1,1.0,4.256558827128867e-14
E01002356,1,1.0,1.5782675071663363e-16
E01002358,3,1.0,3.3516517620015806e-24
E01002360,0,1.0,2.0164822813664984e-13
E01002361,1,0.9999999994465725,1.234973974622191e-08
E01002362,0,1.0,8.487950190302259e-14
E01002363,2,1.0,2.9715228233505305e-134
E01002365,2,1.0,3.403597237650471e-26
E01002366,2,1.0,2.59608175626473e-94
E01002367,3,1.0,4.006838660421103e-28
E01002368,2,1.0,9.047633116526497e-41
E01002370,2,1.0,2.4447073560917583e-30
E01002371,2,1.0,2.0269785398145244e-46
E01002372,2,1.0,4.740041045657318e-100
E01002373,2,1.0,1.787557924812368e-20
E01002374,2,1.0,2.5261735891747344e-31
E01002375,0,1.0,3.55971226398433e-24
E01002377,0,0.9999999999999574,1.354370621853092e-12
E01002379,2,1.0,1.4608286111343902e-118
E01002380,0,1.0,6.0833571280612494e-24
E01002382,0,1.0,3.163408562812964e-18
E01002384,0,1.0,3.888688853029412e-20
E01002385,0,1.0,1.861618888918066e-23
E01002386,0,0.9999999999528626,1.1680626779400605e-09
E01002393,1,0.9999999999998579,4.192361317122354e-12
E01002396,1,1.0,6.934001099295573e-17
E01002400,2,1.0,2.39924009280229e-74
E01002401,1,0.999999999991033,2.368981145092693e-10
E01002402,0,1.0,1.1624538081324021e-14
E01002403,0,1.0,4.165253863001372e-15
E01002404,0,1.0,2.1331162062623584e-16
E01002405,2,1.0,2.39347295242033e-67
E01002408,2,1.0,2.622316250777723e-92
E01002409,2,1.0,1.7241583084851952e-40
E01002410,1,0.9999999999999716,7.971169180777181e-13
E01002411,2,1.0,5.322230405554348e-103
E01002412,2,1.0,2.977179723274097e-76
E01002413,2,1.0,8.489093168034925e-115
E01002414,2,1.0,1.8705980116571188e-24
E01002417,0,0.9999999999947704,1.4113691433952539e-10
E01002421,0,1.0,2.9119639102318648e-24
E01002422,3,1.0,1.0119748961074075e-25
E01002423,2,1.0,2.2431138473185532e-33
E01002424,3,1.0,5.87221192063928e-25
E01002425,3,1.0,1.0846081032871833e-24
E01002426,2,1.0,1.4893184391133495e-34
E01002429,3,1.0,2.633103088492945e-26
E01002432,0,1.0,1.1571282917952733e-26
E01002433,0,1.0,5.2016965442516675e-15
E01002436,0,1.0,2.9202244052588157e-18
E01002437,0,1.0,2.7928714942191565e-26
E01002439,0,1.0,6.394878015844029e-38
E01002441,0,1.0,4.113254145222345e-26
E01002442,0,1.0,2.045197360788943e-24
E01002443,1,1.0,1.5829682532235423e-14
E01002444,1,0.999999993791846,1.2352613296920034e-07
E01002445,2,1.0,4.199505540106272e-27
E01002446,1,0.999999999997641,6.559385938715103e-11
E01002447,1,1.0,7.733681989077746e-14
E01002448,2,1.0,4.084416788411e-18
E01002452,2,1.0,8.402824425028117e-107
E01002453,0,1.0,5.312283143497449e-34
E01002455,2,1.0,2.6837129965820567e-48
E01002456,2,1.0,1.3289053287922157e-117
E01002457,1,0.9999991333985452,1.2963219239038888e-05
E01002458,0,1.0,2.7867690432109027e-16
E01002460,2,1.0,5.536213804036854e-125
E01002461,0,1.0,2.398969143486899e-43
E01002465,0,1.0,1.5368335150722073e-14
E01002468,3,1.0,1.6259438094558146e-25
E01002469,2,1.0,7.606121927669718e-124
E01002470,3,1.0,1.3025991779974432e-24
E01002472,0,0.9999999999999574,1.4677928259482363e-12
E01002474,0,1.0,2.3191289827498342e-14
E01002475,0,1.0,4.255022251943373e-14
E01002478,0,0.999999999999801,6.021815721402877e-12
E01002479,0,1.0,5.156891269248474e-65
E01002481,0,1.0,7.854294680008198e-21
E01002483,0,1.0,2.3671172101287535e-18
E01002485,0,0.9999999999999716,9.383460000153837e-13
E01002486,0,1.0,1.4496544654949994e-24
E01002487,0,1.0,7.685291511780396e-17
E01002488,0,1.0,1.9149281793957878e-20
E01002489,1,0.9999999999648139,8.822906472708718e-10
E01002490,2,0.8564998379617534,0.4112667677503159
E01002492,0,0.9999999999998863,3.4480515218338577e-12
E01002495,3,1.0,1.836295303384925e-23
E01002496,3,1.0,2.3501607715345263e-24
E01002497,2,1.0,4.3271879978559616e-76
E01002499,3,1.0,3.013888686192134e-26
E01002501,2,1.0,1.4285447247102928e-77
E01002503,1,0.9999999999999716,7.002350450655183e-13
E01002505,1,0.9999999998540261,3.4517962968981638e-09
E01002506,1,1.0,5.723267307624443e-14
E01002508,1,1.0,3.3725211466261835e-15
E01002509,2,1.0,7.1489139759496636e-127
E01002511,2,1.0,7.70485970555266e-42
E01002512,0,1.0,3.364469038435412e-24
E01002513,3,1.0,9.196708075908708e-23
E01002514,1,1.0,2.97809323277545e-14
E01002516,2,1.0,4.048771424833127e-61
E01002519,2,1.0,1.1929857093708385e-19
E01002521,1,0.9999999818167994,3.4225810345925215e-07
E01002523,2,1.0,4.645144162717204e-185
E01002525,2,1.0,2.193718963328796e-56
E01002526,1,0.9999999819640949,3.396324001037035e-07
E01002527,2,1.0,3.531273306500295e-156
E01002529,1,0.9999999935808574,1.2750978908862348e-07
E01002530,2,1.0,1.3066481915441189e-101
E01002535,2,1.0,7.094228323241122e-89
E01002537,2,1.0,3.1114702317285366e-96
E01002538,0,1.0,3.1859314814685956e-17
E01002539,0,1.0,4.4748311830005744e-32
E01002540,3,1.0,1.9197047075705022e-31
E01002541,3,1.0,7.133516137812176e-25
E01002542,0,1.0,1.4032213746163233e-13
E01002543,3,1.0,1.7714760696779135e-25
E01002546,2,0.9999999088078338,1.569444233664993e-06
E01002548,2,1.0,2.103747371880128e-163
E01002549,3,1.0,5.969770634950164e-23
E01002552,2,1.0,6.619268300923217e-113
E01002553,2,1.0,5.52174184190021e-57
E01002555,3,1.0,2.347843385450961e-22
E01002557,3,1.0,2.0345300118114747e-24
E01002558,3,1.0,4.5797606867800196e-24
E01002559,0,0.999999978480645,4.014288957478725e-07
E01002560,0,1.0,7.963010570965831e-21
E01002562,2,1.0,1.0661642298367718e-57
E01002563,3,1.0,2.0408018090206905e-22
E01002564,2,1.0,1.40863839879505e-89
E01002565,2,1.0,1.9263066728772863e-54
E01002569,0,0.999999999848697,3.572580869602043e-09
E01002570,1,0.9999999999999858,3.181423791044959e-13
E01002571,3,1.0,9.362716268637036e-23
E01002572,3,1.0,2.8030450206070897e-23
E01002573,2,1.0,7.59280954498662e-34
E01002575,2,0.9835410307201778,0.08391786035412017
E01002576,3,1.0,5.295371980633046e-23
E01002578,3,1.0,1.54798015546061e-24
E01002581,2,1.0,3.7207940004678414e-73
E01002583,1,0.9999999999999432,1.7888233620288905e-12
E01002584,1,0.9999999999990337,2.7764588271273244e-11
E01002585,2,0.9999999999582698,1.039133867843912e-09
E01002587,1,0.9999999999999858,4.500708354795834e-13
E01002588,2,1.0,2.330488230488404e-166
E01002589,2,1.0,6.651561855883184e-121
E01002590,3,1.0,1.1501015930437334e-21
E01002591,3,1.0,2.623546277302695e-26
E01002592,2,0.9999999999994884,1.5069991162365525e-11
E01002593,1,1.0,2.4227665803376298e-14
E01002594,3,1.0,4.686820898151894e-22
E01002595,0,0.9999999999999858,2.6757480420139284e-13
E01002596,3,1.0,6.729083639802989e-29
E01002601,0,1.0,4.885775911235526e-14
E01002602,0,1.0,1.7746439305043062e-17
E01002603,3,1.0,9.799305385952526e-22
E01002604,3,1.0,1.9609897916419294e-22
E01002605,1,0.9999999948709757,1.030336714193125e-07
E01002606,2,1.0,2.6055335636292713e-27
E01002607,1,1.0,1.950075438916707e-15
E01002608,1,0.9999999991551363,1.8495509850261024e-08
E01002609,2,1.0,1.0875987134256945e-38
E01002610,0,1.0,4.434207009946595e-15
E01002611,1,0.9732008100404851,0.12343338922963015
E01002612,1,1.0,9.604486598479559e-15
E01002613,2,1.0,6.901096012067306e-110
E01002614,3,1.0,4.19776556867044e-23
E01002615,2,1.0,3.8389287596242655e-28
E01002616,0,1.0,7.731285977639559e-14
E01002619,1,0.9999999928394345,1.4145468828791322e-07
E01002620,1,0.9999971767433059,3.88977524811662e-05
E01002621,0,0.9999999999999858,3.0558380186528973e-13
E01002622,1,0.999999999999929,2.109726730711767e-12
E01002623,2,1.0,2.8677255197274104e-75
E01002624,1,1.0,2.493637900625916e-16
E01002626,0,0.9999999999985789,4.032375325619785e-11
E01002628,1,0.9999999999991047,2.5857103497448998e-11
E01002629,1,0.9999361579582994,0.0006804965808871596
E01002630,0,1.0,4.770583456483285e-26
E01002631,2,1.0,4.620245022422757e-83
E01002633,1,0.9999112350804892,0.0009168949861506111
E01002634,2,0.9999999972662721,5.66362571524089e-08
E01002635,0,1.0,5.935069394282428e-29
E01002636,2,1.0,5.5413930094585534e-52
E01002637,1,0.9698731377381464,0.13518287776914215
E01002638,2,1.0,6.336297920200586e-92
E01002640,2,1.0,4.6710202909669774e-24
E01002641,0,0.9999999973148874,5.5677173344445156e-08
E01002643,2,1.0,9.575101265711828e-40
E01002646,0,1.0,3.3244761262626885e-22
E01002649,1,0.9999999957461796,8.624800217200514e-08
E01002650,2,1.0,2.3488458467217584e-101
E01002652,2,0.999999999171429,1.8155078728394837e-08
E01002653,3,1.0,2.248263558037876e-27
E01002654,3,1.0,4.931837734596295e-25
E01002655,0,1.0,4.144043094305704e-26
E01002657,2,1.0,2.5843608455267398e-30
E01002659,0,0.9999999999999858,5.324042448160946e-13
E01002662,1,0.9999999987304022,2.7276757621496014e-08
E01002663,1,0.9998923750655958,0.0010909729075706366
E01002665,2,1.0,2.9076207310255865e-77
E01002666,2,1.0,2.1584479911861357e-109
E01002667,3,1.0,2.707198991731095e-25
E01002668,3,1.0,1.1132408500546986e-25
E01002670,0,0.9999999999550653,1.1154854768857322e-09
E01002671,0,1.0,8.290678413179289e-14
E01002672,0,1.0,9.325749229020463e-14
E01002675,0,1.0,1.564428958867023e-15
E01002676,0,1.0,9.450152523254482e-14
E01002677,1,1.0,2.0293302728689173e-14
E01002678,0,0.9999999999988773,3.1935463675211514e-11
E01002679,0,0.9999999999999005,3.1521713641059403e-12
E01002680,0,1.0,4.090978540046383e-15
E01002681,1,0.9988834243214237,0.008705862641463686
E01002682,1,0.9999999999999432,1.6029298329765247e-12
E01002686,1,0.9999999999977973,6.12636681163785e-11
E01002687,3,1.0,5.870843884457638e-24
E01002691,2,1.0,4.185608303782587e-43
E01002692,1,0.9999999999998863,3.336626006839438e-12
E01002693,1,0.9999999999781437,5.582705763064707e-10
E01002694,0,1.0,1.1842215078287778e-16
E01002695,1,0.9599305097318379,0.16816492870567268
E01002696,1,0.9999999999999858,5.698162169083479e-13
E01002697,1,1.0,2.0945766060045862e-13
E01002700,0,1.0,2.559510965224924e-32
E01002704,1,1.0,1.3236417686284435e-16
E01002706,2,1.0,1.6894020377866611e-21
E01002707,1,0.9999999999999858,6.619308904335106e-13
E01002708,1,0.9999997237576634,4.448050538797743e-06
E01002710,1,0.9997340087203912,0.0024556086249428967
E01002711,1,0.9999999999639044,9.038573525381118e-10
E01002712,1,0.9999999963498141,7.456779887208766e-08
E01002713,1,0.9999999998132267,4.3707721725570665e-09
E01002714,1,0.9999999997890114,4.911725577513679e-09
E01002716,1,1.0,1.7813264730783742e-15
