NLC,cluster,max_posterior,entropy,tot_entry,tot_exit,total_activity,Station,Fare Zone,easting,northing,lon,lat,catchment_area_m2,station_in_lnwc_extent,lnwc_1_share,lnwc_2_share,lnwc_3_share,lnwc_4_share,lnwc_5_share,lnwc_6_share,lnwc_7_share,covered_area_m2,lnwc_coverage_ratio,analysis_eligible,dominant_lnwc,lnwc_entropy_normalized,exclusion_reason
511,3,1.0,2.257329194420372e-25,51064.58130176767,23898.36473050797,74962.94603227565,Baker Street,1,527954.6729,182063.567500001,-0.1570581597729946,51.5230020037108,826930.1649370067,True,0.3761614104903645,0.0,0.0,0.6238385895096354,0.0,0.0,0.0,826930.1649370403,1.0000000000000406,True,4,0.3402796579810559,
512,0,1.0,3.312793211707495e-24,16469.15800745222,28849.970374424967,45319.12838187719,Balham LU,3,528480.3274,173244.480799999,-0.1526912294756308,51.44362737290878,1550139.7748050531,True,0.0,0.31683852642961324,0.24765670234361378,0.2406417355448932,0.08498114784535223,0.10988188783652757,0.0,1550139.7748050613,1.0000000000000053,True,2,0.7732961474974993,
513,3,1.0,1.5673449138322407e-166,91406.14782448392,32449.579175152,123855.72699963592,Bank and Monument,1,532710.1551,181119.8978,-0.088908087271181,51.513425435909184,270882.8051319224,True,1.0,0.0,0.0,0.0,0.0,0.0,0.0,270882.80513192236,0.9999999999999998,True,1,-0.0,
514,0,1.0,1.5909772190541232e-21,18710.73475998977,50301.57582767076,69012.31058766053,Barking,4,544358.8052,184382.179,0.080182080144555,51.539885097485445,1986932.0038579518,True,0.19456525964645816,0.13890377101208556,0.11107111358717722,0.41466397610871786,0.14079587964556117,0.0,0.0,1986932.0038579467,0.9999999999999974,True,4,0.7594529393331159,
515,4,1.0,5.204223289368523e-38,714.948946704523,4023.674694132535,4738.623640837058,Barkingside,4,544798.7557,189493.9487,0.0886252042343672,51.58570377518845,1622174.07864624,True,0.0,0.0,0.038492375624148326,0.05054173285502454,0.7046298479104685,0.12538036230948488,0.08095568130087381,1622174.0786462224,0.9999999999999891,True,5,0.5071022758998884,
516,0,1.0,3.152924600723678e-46,7402.351236572083,12966.531270303212,20368.882506875296,Barons Court,2,524045.7583,178327.6646,-0.2146840501234848,51.49029837209941,844102.373359655,True,0.2112569278796086,0.6622471026142644,0.12649596950612688,0.0,0.0,0.0,0.0,844102.3733596635,1.00000000000001,True,2,0.44344083954269364,
517,2,1.0,7.349750906141729e-44,6602.944139000001,10111.78975898,16714.73389798,Bayswater,1,525842.957,180822.646199999,-0.1879225224209527,51.51232394663448,430477.21646151354,True,0.0447442571032684,0.5156983129820757,0.43955742991465585,0.0,0.0,0.0,0.0,430477.2164614973,0.9999999999999623,True,2,0.4326171885112603,
518,4,1.0,8.192734689079705e-21,2137.9462031406574,7839.893892635998,9977.840095776655,Becontree,5,547627.5438,184527.341,0.1273417848283317,51.54034470776378,1958219.6117049821,True,0.0,0.0,0.05005655582186623,0.16545309352161278,0.7137037985882919,0.07078655206822905,0.0,1958219.6117049763,0.999999999999997,True,5,0.4500376494571271,
519,0,1.0,1.6400028225319947e-41,7690.740753327739,10364.728174600008,18055.468927927748,Belsize Park,2,527353.7983,185088.897399999,-0.1646209868164118,51.55032570077621,1401369.1465854282,True,0.14201342616112494,0.558071861532431,0.14506586171692404,0.07902853594732331,0.07582031464219671,0.0,0.0,1401369.146585416,0.9999999999999913,True,2,0.6572202126360077,
520,2,1.0,1.0986705057961764e-30,19323.6633898948,27501.424468900004,46825.08785879481,Bethnal Green LU,2,535043.5417,182718.410700001,-0.0546903019258305,51.527237667207054,1421929.0786951757,True,0.1962051313660783,0.6898257389296786,0.06342655512522286,0.05054257457902032,0.0,0.0,0.0,1421929.0786951852,1.0000000000000067,True,2,0.4632644558984492,
