unit,cluster,max_posterior,entropy,Station,mode_label,is_lu,easting,northing,lon,lat,matched_name,coord_source,total_activity,distance_centre_km,catchment_area_m2,station_in_london,equal_COA,equal_ACS,equal_OPS,equal_WAL,equal_GRQ,equal_URB,equal_DIS,equal_DRN,equal_CRN,equal_DUN,equal_LOU,equal_DIU,equal_REU,equal_MEU,equal_HDU,area_COA,area_ACS,area_OPS,area_WAL,area_GRQ,area_URB,area_DIS,area_DRN,area_CRN,area_DUN,area_LOU,area_DIU,area_REU,area_MEU,area_HDU,covered_area_m2,coverage_ratio,signature_dominant_equal,signature_dominant_area,signature_dominant_agreement,signature_dominant_collapsed
549,4,1.0,3.7670547834624247e-31,Clapham South,LU,True,528834.0334,174322.7074,-0.1472124126324337,51.45323695245536,Clapham South,underground_stations_csv,28790.350817705526,6.1942387117328845,1692061.2719411927,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4671620450363417,0.5328379549636584,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2690492964176641,0.7309507035823359,0.0,0.0,0.0,0.0,1692061.271941187,0.9999999999999967,LOU,LOU,True,LOU
550,4,1.0,2.1917566578299608e-29,Cockfosters,LU,True,528140.5216,196370.205600001,-0.1491631467827761,51.65152862765704,Cockfosters,underground_stations_csv,5979.617022566762,16.114981001315833,1923513.9703284188,True,0.003113830450671696,0.024445549390045822,0.213523336339259,0.2655207128165396,0.0,0.158252585584809,0.002502162681729034,0.0993120879927707,0.23332973474417518,0.0,0.0,0.0,0.0,0.0,0.0,0.0020009398391307174,0.018665546224444676,0.15495127378395823,0.38860209079837077,0.0,0.17463564803283077,0.0018181830787875862,0.07967497756409836,0.1796513406783789,0.0,0.0,0.0,0.0,0.0,0.0,1923513.9703284132,0.9999999999999971,WAL,WAL,True,WAL
551,4,1.0,7.999216080886426e-33,Colindale,LU,True,521318.6301,189961.520300001,-0.2499380568695295,51.59544539419721,Colindale,underground_stations_csv,25842.767086211374,13.020577628268148,1900645.4903005122,True,0.0,0.06837609199904719,0.0005598099955605291,0.08938974634280152,0.0,0.0,0.0,0.35982775371637676,0.3079141090145344,0.1739324889316797,0.0,0.0,0.0,0.0,0.0,0.0,0.08632676363817467,5.7230391076619975e-06,0.03764377907661245,0.0,0.0,0.0,0.35039169339141296,0.34925308495576635,0.1763789558989259,0.0,0.0,0.0,0.0,0.0,1900645.4903005182,1.000000000000003,DRN,DRN,True,DRN
552,4,1.0,2.6613310204380152e-30,Colliers Wood,LU,True,526787.9528,170368.2575,-0.1780579960869715,51.41815971696416,Colliers Wood,underground_stations_csv,23349.77433662871,10.555140798015636,1701150.2829709365,True,0.0,0.0,0.0,0.0,0.0,0.0,0.015708555547717808,0.12232648220388566,0.0,0.857251002923549,0.004713959324847583,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.017331235876561407,0.08839532038311607,0.0,0.8942282535611118,4.519017921074999e-05,0.0,0.0,0.0,0.0,1701150.2829709218,0.9999999999999913,DUN,DUN,True,DUN
553,1,1.0,9.564443114645507e-133,Covent Garden,LU,True,530250.6062,181025.0034,-0.1243670278686055,51.513144508444505,Covent Garden,underground_stations_csv,61910.54691721659,0.6564429896723645,284915.1217793823,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5463248959246687,0.0,0.09250570787599473,0.3611693961993366,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6027477208768929,0.0,0.15643479114819872,0.24081748797490846,284915.1217793912,1.0000000000000313,DIU,DIU,True,OTHER_RARE
555,0,1.0,2.3805804268738748e-14,Dagenham East,LU,True,550293.9749,185030.270500001,0.1659760468145935,51.54416043622838,Dagenham East,underground_stations_csv,9097.909468714754,20.68958446254566,1918035.7210223645,True,0.0,0.0007172758510939802,0.38278989981677386,0.04211354840048437,0.0,0.0,0.08264420191805845,0.35327691179259646,0.10710845940680529,0.03134970281418759,0.0,0.0,0.0,0.0,0.0,0.0,0.0002548487790578388,0.616511091823474,0.023053634168857872,0.0,0.0,0.09469647704036115,0.24457898643427275,0.011495667292228772,0.009409294461747753,0.0,0.0,0.0,0.0,0.0,1918035.7210223714,1.0000000000000036,OPS,OPS,True,OPS
556,0,1.0,5.043567848119846e-16,Dagenham Heathway,LU,True,549022.5413,184709.7413,0.1475191734684776,51.54161732780605,Dagenham Heathway,underground_stations_csv,16823.395199294097,19.3786561105081,1868864.2987779141,True,0.0,0.0004781839007293201,0.005925126012244108,0.07657719292214336,0.0,0.0,0.023703866778052404,0.3039342953241484,0.35263682489993725,0.23674451016274517,0.0,0.0,0.0,0.0,0.0,0.0,4.618998846397964e-05,0.0006477874352259174,0.007442096151213789,0.0,0.0,0.007658891118507285,0.22096913309278682,0.4617366154087461,0.30149928680505605,0.0,0.0,0.0,0.0,0.0,1868864.2987779023,0.9999999999999937,CRN,CRN,True,CRN
558,4,1.0,1.1816505995816985e-43,Dollis Hill,LU,True,522189.8506,185144.020099999,-0.2390407657243789,51.55196194099086,Dollis Hill,underground_stations_csv,12178.695248356942,9.263634612986136,1511515.1156370419,True,0.0,0.023701789674900855,0.0,0.0,0.0,0.0,0.0,0.05366531940564501,0.25678451332566493,0.6145186499577572,0.051329727636032156,0.0,0.0,0.0,0.0,0.0,0.007989975248130934,0.0,0.0,0.0,0.0,0.0,0.043209052803854855,0.24563996729757478,0.6268699014037407,0.07629110324669881,0.0,0.0,0.0,0.0,1511515.1156370528,1.0000000000000073,DUN,DUN,True,DUN
559,3,0.9999999996871338,7.161210232529615e-09,West Silvertown,DLR,False,540490.0,180152.0,0.02275,51.50285,West Silvertown DLR Station,naptan_rse_tmu,9824.232505355309,10.358487582654138,1030161.259855185,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,546160.0737547341,0.5301694938824535,DUN,DUN,True,DUN
5595,2,0.9999987843523852,1.77730540155261e-05,Clapham Junction,LO,False,527223.0,175527.66666666666,-0.1699499999999999,51.46443333333334,Clapham Junction Station,naptan_rse_tmu,104137.68731775392,5.6576811602556045,1979873.734764039,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12282989745561669,0.8208661602903651,0.0,0.056303942254018316,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08732545765288388,0.873530260703318,0.0,0.03914428164379813,0.0,0.0,1979873.7347640477,1.0000000000000044,LOU,LOU,True,LOU
560,4,1.0,1.6764256130643388e-31,Ealing Broadway,"EZL,LU",True,517989.3481,180932.526699999,-0.301005548648285,51.51500454109758,Ealing Broadway,underground_stations_csv,68851.42765281697,12.15725962459408,1474899.9295205069,True,0.0,0.004110672503535384,0.0015514053568483424,0.0,0.0,0.0,1.6312163351690093e-06,0.8621577929227142,0.004093518530064551,0.12808497947050237,0.0,0.0,0.0,0.0,0.0,0.0,0.0057033574743138886,0.002181089827676473,0.0,0.0,0.0,2.293294489200747e-06,0.9188672432824486,0.0013406876865949594,0.07190532843447694,0.0,0.0,0.0,0.0,0.0,1474899.9295204934,0.9999999999999909,DRN,DRN,True,DRN
561,4,1.0,6.967506170548044e-24,Ealing Common,LU,True,518895.9685,180345.996200001,-0.2881437733169945,51.50954325566993,Ealing Common,underground_stations_csv,7314.526526185192,11.23807996260065,1206672.6915158483,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7131306083228298,0.09105713190556936,0.18546221892940254,0.010350040842198312,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8413866164411195,0.10222989848268897,0.05586974478609335,0.00051374029009836,0.0,0.0,0.0,0.0,1206672.6915158324,0.9999999999999869,DRN,DRN,True,DRN
562,4,1.0,1.122274513141774e-31,Earl's Court,LU,True,525534.3012,178551.8071,-0.1931754026297784,51.49198454803539,Earl's Court,underground_stations_csv,70999.69496298899,4.949329544951715,637520.2152337427,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009229714863215126,0.0,0.9907702851367849,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00674575172079959,0.0,0.9932542482792005,0.0,0.0,637520.2152337487,1.0000000000000093,REU,REU,True,REU
563,4,1.0,1.2128179056170354e-38,East Acton,LU,True,521720.9991,181197.768999999,-0.2471625219934364,51.51659745054098,East Acton,underground_stations_csv,13792.35253197136,8.452749068720776,1773801.7734832305,True,0.0,0.018266090364842922,0.0,0.0,0.0,0.0,0.0,0.3516664175502177,0.00475171658223298,0.5926629098887145,0.032652865613991826,0.0,0.0,0.0,0.0,0.0,0.0017832080048678768,0.0,0.0,0.0,0.0,0.0,0.3707266169939223,0.008226548305092911,0.6120483746345597,0.007215252061557099,0.0,0.0,0.0,0.0,1773801.773483229,0.9999999999999992,DUN,DUN,True,DUN
564,0,1.0,6.1160785753539406e-21,Eastcote,LU,True,511153.3473,187621.8123,-0.3973680168635398,51.576511969832765,Eastcote,underground_stations_csv,7595.216539242865,20.31559762672631,1781950.584873365,True,0.0,0.6882269785173243,0.06533553875822717,0.025840132179352156,0.026861099899862996,0.0,0.001738243450007756,0.013292111287184548,0.17870589590804098,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6598735748521807,0.02570541645504348,0.009950588356162015,0.01878052087454988,0.0,0.0012183017840284246,0.008694479598475406,0.2757771180795602,0.0,0.0,0.0,0.0,0.0,0.0,1781950.5848733739,1.0000000000000049,ACS,ACS,True,ACS
565,4,1.0,4.495181046552172e-15,East Finchley,LU,True,527221.696,189183.6545,-0.1650441219039346,51.58715402026014,East Finchley,underground_stations_csv,21695.4179606673,9.27380479915263,2007391.0339494327,True,0.0,0.09207306636312389,0.0006560142407324655,0.20958430999176528,0.0,0.0037069996074672313,0.0,0.39198114381630117,0.03454326344153096,0.267455202539079,0.0,0.0,0.0,0.0,0.0,0.0,0.10623431337989968,0.0005675333801069584,0.18319768961755206,0.0,0.003207012724193334,0.0,0.4564903147299471,0.0008436396163072321,0.2494594965519936,0.0,0.0,0.0,0.0,0.0,2007391.033949436,1.0000000000000016,DRN,DRN,True,DRN
566,4,0.9999961868020308,5.139062316345966e-05,East Ham,LU,True,542463.3563,184275.4352,0.052826568311649,51.53940709913807,East Ham,underground_stations_csv,44681.4237408,12.930399608679867,1804633.3870215854,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9514844174672112,0.04851558253278873,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9738050362396761,0.026194963760323972,0.0,0.0,0.0,0.0,1804633.3870216084,1.0000000000000129,DUN,DUN,True,DUN
567,4,0.9999999984634088,3.271560418590233e-08,East Putney,LU,True,524381.7165,174869.93,-0.2110636822805433,51.459149587092405,East Putney,underground_stations_csv,24259.95488002399,7.964836327839547,1763166.377770746,True,0.0,0.0,0.0,0.003487907837133366,0.0,0.0,0.0,0.1828158414016169,0.00012411870215552255,0.44763303052169606,0.3598765608303729,0.0,0.006062540707025061,0.0,0.0,0.0,0.0,0.0,0.0012777002201567818,0.0,0.0,0.0,0.12832460091270773,0.00010589384220906797,0.5656556312127038,0.2995146241438841,0.0,0.005121549668338674,0.0,0.0,1763166.3777707359,0.9999999999999943,DUN,DUN,True,DUN
568,4,0.9999999999968168,8.515649249341546e-11,Edgware,LU,True,519550.4974,191940.4673,-0.2747777712374005,51.61360827412279,Edgware,underground_stations_csv,14952.379218758932,15.674120498872526,1948979.1720690867,True,0.0,0.20601008726796557,0.005251405180884235,0.1521109355572199,0.0,0.0,0.03843092637027736,0.2377066733714475,0.29368723608642683,0.06680273616577855,0.0,0.0,0.0,0.0,0.0,0.0,0.17732260430832958,0.0029556508016128744,0.09466835020199967,0.0,0.0,0.031181993248651174,0.3203541684167757,0.3530715752643564,0.020445657758274543,0.0,0.0,0.0,0.0,0.0,1948979.1720690858,0.9999999999999996,CRN,CRN,True,CRN
569,2,0.9999999980718712,4.0620045879799696e-08,Edgware Road (DIS),LU,True,527220.0675,181696.8814,-0.1677731663889066,51.51987245129845,Edgware Road (Circle Line),underground_stations_csv,22092.722980753628,3.1980953705326263,324389.5444046781,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0017336576739618926,0.011665947262425655,0.3909437933373985,0.595656601726214,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.9289221514306256e-05,0.00011434759481641056,0.3594967603983086,0.6403496027853608,0.0,324389.54440469306,1.0000000000000462,MEU,MEU,True,MEU
570,4,0.9999999999954524,1.1967974413618149e-10,Elephant & Castle LU,LU,True,531908.9646,179141.8869,-0.1011862761028003,51.49583746787788,Elephant & Castle,underground_stations_csv,64606.222333483965,2.163549896222538,929409.7476012298,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.31712844771626036,0.00012006818145981118,0.6114693874398522,0.07128209666242759,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20470548668826563,9.24938311652815e-05,0.7645053410133414,0.030696678467227713,0.0,929409.7476012465,1.000000000000018,REU,REU,True,REU
571,0,1.0,1.343687815709874e-47,Elm Park,LU,True,552542.0054,185716.105799999,0.1986662037147443,51.54971988694184,Elm Park,underground_stations_csv,8844.349167079594,23.034830243064807,1988306.2025060884,True,0.0,0.49314320596796063,0.38907077675214236,0.001410489426968822,0.0,0.0,0.09185201836536595,0.0006768671624328702,0.02384664232512949,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6198283954264029,0.2850299570607916,0.0025881114018724677,0.0,0.0,0.06477005915666555,0.001191262748485716,0.026592214205781808,0.0,0.0,0.0,0.0,0.0,0.0,1988306.2025061063,1.000000000000009,ACS,ACS,True,ACS
573,3,1.0,4.2610574445615084e-86,Woolwich Arsenal,DLR,False,543720.0,178850.66666666666,0.0687233333333333,51.49034666666666,Woolwich Arsenal Station,naptan_rse_tmu,28539.50551276572,13.671693339809002,1166432.68402661,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003976267817516068,0.0,0.8432224364043088,0.15280129577817508,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008287183400863693,0.0,0.8326205274249368,0.15909228917419954,0.0,0.0,0.0,0.0,1166432.6840266078,0.999999999999998,DUN,DUN,True,DUN
574,2,1.0,3.1479790143647345e-42,Euston LU,"LO,LU",True,529498.32,182668.2502,-0.1345986091511734,51.52808458451346,Euston,underground_stations_csv,183434.26864818635,2.375869428356733,436065.35197004187,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01687881827656631,0.009725217880063667,0.7564727430557785,0.2169232207875915,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007370323836075133,0.006028457096163415,0.8663762418596522,0.12022497720810918,0.0,436065.3519700308,0.9999999999999747,REU,REU,True,REU
575,2,1.0,2.946229328211437e-40,Euston Square,LU,True,529416.5999,182393.381999999,-0.1358768735158491,51.525633154752434,Euston Square,underground_stations_csv,37237.470997756456,2.1383165680974168,186683.38229365024,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009170119447378599,0.03565913222690011,0.567688865103516,0.3874818832222053,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001533966220743448,0.07611985851397648,0.2662633890449452,0.657463355819004,0.0,186683.38229364844,0.9999999999999903,REU,MEU,False,REU
576,0,1.0,1.6535958235656442e-40,Fairlop,LU,True,544935.5979,190594.5734,0.091053095971659,51.595558107334746,Fairlop,underground_stations_csv,3517.6339655845068,17.98458340590833,1498422.2291559596,True,0.0,0.004334432056601426,0.07153731497739257,0.3330739352036663,0.0,0.0,0.032195160144529875,0.476869973072017,0.0819891845457928,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007371086298424491,0.11050076255256717,0.4082618911905506,0.0,0.0,0.02009548974305127,0.40134794315831035,0.05242282705709607,0.0,0.0,0.0,0.0,0.0,0.0,1498422.2291559665,1.0000000000000047,DRN,WAL,False,DRN
577,2,1.0,5.459322671035183e-39,Farringdon,"EZL,LU",True,531559.9989,181873.9267,-0.1051919886781835,51.52047027577585,Farringdon,underground_stations_csv,128582.01011248946,2.0659812925518346,598145.1388860701,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.42062409309176374,0.020256113212464476,0.5591197936957718,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5680318288634085,0.010491457942479413,0.4214767131941122,0.0,598145.1388860482,0.9999999999999634,MEU,DIU,False,MEU
578,4,1.0,5.525870120929964e-19,Finchley Central,LU,True,525278.0259,190668.344000001,-0.1925548488048729,51.60093175153773,Finchley Central,underground_stations_csv,20716.95751184911,11.377657246121775,1714094.0939303585,True,0.0,0.08742825103938166,0.09331643964221414,0.025571385497228316,0.0,0.0,0.041662451448376984,0.1801653742617761,0.5674071729335723,0.004448925177450499,0.0,0.0,0.0,0.0,0.0,0.0,0.03178266026695149,0.08318085686795026,0.02082479526844968,0.0,0.0,0.024851835386051263,0.10784795834549586,0.726882873258758,0.004629020606343503,0.0,0.0,0.0,0.0,0.0,1714094.093930346,0.9999999999999927,CRN,CRN,True,CRN
579,4,1.0,6.47890305358947e-17,Finchley Road,LU,True,526220.4473,184716.2096,-0.1810915387963695,51.54723083836693,Finchley Road,underground_stations_csv,29612.932551995447,5.841856027839908,370978.77845023404,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2085810149267036,0.7914189850732964,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18349041303916608,0.816509586960834,0.0,0.0,0.0,0.0,370978.7784502399,1.0000000000000158,LOU,LOU,True,LOU
580,4,1.0,2.4034072805219618e-23,Finsbury Park LU,LU,True,531329.8862,186775.332800001,-0.106679347654079,51.56457021452156,Finsbury Park,underground_stations_csv,96987.91985231308,6.507166594741436,1025905.856245169,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03189515294216137,0.9670673321276938,0.0,0.0010375149301448498,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0045543845814939405,0.9946509935689739,0.0,0.0007946218495321797,0.0,0.0,1025905.8562451976,1.000000000000028,LOU,LOU,True,LOU
581,4,0.9910225128799036,0.0512604583145299,Fulham Broadway,LU,True,525454.6092,177301.7324,-0.1947664399933353,51.48076777565934,Fulham Broadway,underground_stations_csv,24260.60167008916,5.600560163156435,969484.1167518655,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0017226011011557065,0.0,0.9982773988988444,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.666883588684183e-05,0.0,0.9999833311641132,0.0,0.0,969484.1167518636,0.9999999999999981,REU,REU,True,REU
582,4,1.0,3.176568693529461e-14,Gants Hill,LU,True,543273.6779,188430.207599999,0.0661941322556114,51.57653500920319,Gants Hill,underground_stations_csv,19639.256602102665,15.410161554442913,1970610.9872129248,True,0.0,0.0003815155779238038,0.0,0.00017072676099531446,0.0,0.0,0.0,0.0872137030976611,0.9122340545634198,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.020300457818315e-05,0.0,1.9373549113375374e-05,0.0,0.0,0.0,0.03453406607573055,0.9653763573705779,0.0,0.0,0.0,0.0,0.0,0.0,1970610.9872129427,1.000000000000009,CRN,CRN,True,CRN
583,4,1.0,1.174421113656286e-18,Gloucester Road,LU,True,526182.7589,178846.489499999,-0.183734689874311,51.49448863919927,Gloucester Road,underground_stations_csv,49643.892184906006,4.238029573155711,889655.1727613322,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002015606029871588,7.791619164381871e-05,0.8865658834383923,0.11134059434009239,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0003243671931967688,0.00010030157215692911,0.8858072527280098,0.11376807850663655,0.0,889655.172761384,1.0000000000000582,REU,REU,True,REU
584,4,1.0,1.6955325829287516e-40,Golders Green,LU,True,525255.0926,187480.2837,-0.1940222522452373,51.57228620318889,Golders Green,underground_stations_csv,24661.055774892084,8.615797560624362,1975027.2370004142,True,0.0,0.05130174878844804,0.004767161678067334,0.14561721729055016,0.0,0.004562461055344285,0.0009469269066565871,0.09238331799433966,0.5762894341563743,0.12413173213021954,0.0,0.0,0.0,0.0,0.0,0.0,0.015287765863800292,0.010623271533928128,0.24615659199698542,0.0,0.006032508004480032,0.002285130902385236,0.12267188161058344,0.5522822558366501,0.04466059425118727,0.0,0.0,0.0,0.0,0.0,1975027.2370004144,1.0000000000000002,CRN,CRN,True,CRN
585,4,1.0,6.118842843122372e-22,Goldhawk Road,LU,True,523183.913,179607.8456,-0.2266448641540456,51.50199179519617,Goldhawk Road,underground_stations_csv,7819.435629045285,6.992738263098967,722075.10721841,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0056981082684646606,0.5297451110586221,0.0,0.4645567806729132,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0015204085552063852,0.5548554436580424,0.0,0.4436241477867512,0.0,0.0,722075.1072184067,0.9999999999999954,LOU,LOU,True,LOU
586,1,0.999977876578741,0.0002592613339588,Goodge Street,LU,True,529537.2731,181836.5931,-0.1343429023656584,51.520601842773736,Goodge Street,underground_stations_csv,18240.722646889844,1.5750113137216588,388843.30024757946,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3979786707667881,2.0159677945202098e-07,0.3690117831324561,0.23300934450397634,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4533693684071669,2.0636901744695358e-07,0.2872063915546598,0.25942403366915595,388843.3002475704,0.9999999999999767,DIU,DIU,True,OTHER_RARE
588,2,1.0,7.550344184340123e-34,Great Portland Street,LU,True,528837.973,182179.857899999,-0.1442909711973862,51.52384645620309,Great Portland Street,underground_stations_csv,18227.247113171605,2.21873278263018,374709.907207249,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02109995913552163,0.14019151919212783,0.5520587833161268,0.2280788896496412,0.05857084870658252,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01981215228899577,0.11793157262884892,0.5563964198404464,0.2934147473392413,0.012445107902467582,374709.9072072494,1.0000000000000009,REU,REU,True,REU
589,4,0.9979277480410044,0.0148747955592225,Greenford,LU,True,514763.0955,183928.051899999,-0.3465040750206399,51.54259127112355,Greenford,underground_stations_csv,11637.972736643227,15.775312185088664,2007391.033949385,True,0.0,0.4093667579767847,0.09686325445434031,0.07230962500278437,0.0038852312074849193,0.0,0.021600645349835638,0.1951109297350981,0.200863556273672,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.47615984139996526,0.09305615160306273,0.06826526084819444,0.0035230001287309635,0.0,0.008707344038796541,0.09298406128340546,0.2573043406978447,0.0,0.0,0.0,0.0,0.0,0.0,2007391.0339493847,0.9999999999999999,ACS,ACS,True,ACS
590,1,1.0,7.8431026995643e-24,Green Park,LU,True,529007.2306,180294.834799999,-0.1425418901108901,51.50686769929983,Green Park,underground_stations_csv,115055.53815306832,1.129908430656019,784210.1285195895,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6403983639767835,0.0,0.12265555901492098,0.23694607700829545,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7760550559994158,0.0,0.12496285365516029,0.09898209034542393,784210.1285196044,1.000000000000019,DIU,DIU,True,OTHER_RARE
591,2,1.0,1.8558106193962922e-14,Gunnersbury,"LO,LU",True,519845.2545,178387.583799999,-0.2751361823945699,51.49174191093943,Gunnersbury,underground_stations_csv,12454.38662313578,10.479695722939528,1365722.8284430716,True,0.0,0.0,0.0,0.001383395771587588,0.0,0.0,0.0,0.11050932829072457,0.0575625451166002,0.8100250755871566,0.020519655233931112,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0005242097500494326,0.0,0.0,0.0,0.0588312900090209,0.04004843969136673,0.8674130721346152,0.03318298841494777,0.0,0.0,0.0,0.0,1365722.8284430632,0.9999999999999939,DUN,DUN,True,DUN
592,0,1.0,9.589128036143345e-19,Hainault,LU,True,545079.8923,191498.1822,0.0935081961587912,51.6036401975141,Hainault,underground_stations_csv,11540.465514010884,18.628363037046356,1473453.2282823261,True,0.0,0.03010593010188809,0.11014851928590512,0.18084799387373465,0.0,0.0,0.279863640710031,0.2820720219800348,0.11696189404840635,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000296600539357835,0.07387821723374945,0.29841408535261826,0.0,0.0,0.41519876001601475,0.20813554377548432,0.004076793082775376,0.0,0.0,0.0,0.0,0.0,0.0,1335639.0259462856,0.9064685599171023,DRN,DIS,False,DRN
593,2,1.0,4.875510662945807e-27,Hammersmith (DIS),LU,True,523460.9489,178502.7234,-0.2230418838988803,51.49199951963806,Hammersmith (Dist&Picc Line),underground_stations_csv,92622.92482985467,6.9318125236418915,644834.4143331078,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0626591953526363,0.510510518619344,0.0,0.42683028602801965,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07307605396387197,0.5708408130473571,0.0,0.35608313298877087,0.0,0.0,565826.2628239148,0.8774752870612469,LOU,LOU,True,LOU
594,4,1.0,2.9426817029810373e-13,Hampstead,LU,True,526372.6132,185761.4121,-0.1785230935437581,51.5565898798849,Hampstead,underground_stations_csv,14566.802204192689,6.566459523475367,1277260.5687774073,True,0.0,0.0,0.0005652760416840269,0.01246467836790609,0.0,0.0,0.0,0.07706705134501167,0.03488964451263405,0.6184450555260874,0.2565682942066769,0.0,0.0,0.0,0.0,0.0,0.0,0.0020172769504911096,0.04233052616426427,0.0,0.0,0.0,0.1825285181930837,0.02885702843999536,0.5941111430140563,0.15015550723810928,0.0,0.0,0.0,0.0,1277260.568777384,0.9999999999999818,DUN,DUN,True,DUN
595,4,1.0,3.672224094403609e-29,Hanger Lane,LU,True,518527.3157,182634.1785,-0.2926845249496959,51.53018552933825,Hanger Lane,underground_stations_csv,11087.567171938344,11.823745197978909,1458803.5162640233,True,0.0,0.13528364640504364,0.010921428386603494,0.0,0.0,0.0,0.0023259480940630664,0.39818062110257807,0.19696345718034766,0.2188179891705783,0.037506909660785855,0.0,0.0,0.0,0.0,0.0,0.12434914159938017,0.010638471719897333,0.0,0.0,0.0,0.0030341805826160453,0.6257060922213866,0.0977520889279067,0.12936063117163796,0.009159393777175055,0.0,0.0,0.0,0.0,1458803.5162640314,1.0000000000000056,DRN,DRN,True,DRN
