iteration,K,reference_cluster,matched_candidate_cluster,jaccard,recall,precision
99,8,4,2,0.5,0.5,1.0
99,8,5,7,0.4807692307692308,0.7936507936507936,0.5494505494505495
99,8,6,4,0.11538461538461539,0.11538461538461539,1.0
99,8,7,1,0.7358490566037735,1.0,0.7358490566037735
100,3,0,2,0.6507936507936508,0.6507936507936508,1.0
100,3,1,0,0.6388888888888888,1.0,0.6388888888888888
100,3,2,1,0.0,0.0,0.0
100,4,0,1,0.5158730158730159,1.0,0.5158730158730159
100,4,1,3,0.6811594202898551,0.9038461538461539,0.734375
100,4,2,2,0.7978723404255319,0.8152173913043478,0.974025974025974
100,4,3,0,0.0,0.0,0.0
100,5,0,3,0.38235294117647056,1.0,0.38235294117647056
100,5,1,1,0.7926829268292683,1.0,0.7926829268292683
100,5,2,4,0.07692307692307693,0.07692307692307693,1.0
100,5,3,2,0.7213114754098361,0.7213114754098361,1.0
100,5,4,0,0.09433962264150944,0.09433962264150944,1.0
100,6,0,3,0.0,0.0,0.0
100,6,1,2,0.9166666666666666,0.9428571428571428,0.9705882352941176
100,6,2,4,0.5652173913043478,0.8387096774193549,0.6341463414634146
100,6,3,1,0.8225806451612904,1.0,0.8225806451612904
100,6,4,5,0.7230769230769231,0.7704918032786885,0.9215686274509803
100,6,5,0,0.6666666666666666,0.6666666666666666,1.0
100,7,0,1,0.6944444444444444,0.8064516129032258,0.8333333333333334
100,7,1,0,0.04878048780487805,0.05128205128205128,0.5
100,7,2,4,0.4264705882352941,0.8529411764705882,0.4603174603174603
100,7,3,3,0.6176470588235294,0.6774193548387096,0.875
100,7,4,6,0.7903225806451613,0.9607843137254902,0.8166666666666667
100,7,5,2,0.5833333333333334,0.75,0.7241379310344828
100,7,6,5,0.7741935483870968,0.96,0.8
100,8,0,6,0.4666666666666667,0.5,0.875
100,8,1,4,0.4473684210526316,0.4594594594594595,0.9444444444444444
100,8,2,2,0.9,0.9642857142857143,0.9310344827586207
100,8,3,1,0.4528301886792453,0.7272727272727273,0.5454545454545454
100,8,4,7,0.0,0.0,0.0
100,8,5,0,0.4642857142857143,0.6190476190476191,0.65
100,8,6,3,0.6944444444444444,0.9615384615384616,0.7142857142857143
100,8,7,5,0.5483870967741935,0.8717948717948718,0.5964912280701754
101,3,0,1,1.0,1.0,1.0
101,3,1,0,0.8571428571428571,0.9782608695652174,0.8737864077669902
101,3,2,2,0.7222222222222222,0.75,0.9512195121951219
101,4,0,0,0.4888888888888889,0.676923076923077,0.6376811594202898
101,4,1,2,0.7222222222222222,0.75,0.9512195121951219
101,4,2,1,0.8571428571428571,0.9782608695652174,0.8737864077669902
101,4,3,3,0.43902439024390244,0.5901639344262295,0.631578947368421
101,5,0,2,0.0,0.0,0.0
101,5,1,4,0.647887323943662,0.7076923076923077,0.8846153846153846
101,5,2,3,0.8604651162790697,0.9487179487179487,0.9024390243902439
101,5,3,1,0.828125,0.8688524590163934,0.9464285714285714
101,5,4,0,0.4857142857142857,0.9622641509433962,0.49514563106796117
101,6,0,5,0.0,0.0,0.0
101,6,1,2,0.5084745762711864,0.8571428571428571,0.5555555555555556
101,6,2,4,0.6019417475728155,1.0,0.6019417475728155
101,6,3,1,0.7222222222222222,0.7647058823529411,0.9285714285714286
101,6,4,0,0.35802469135802467,0.47540983606557374,0.5918367346938775
101,6,5,3,0.2,0.2,1.0
101,7,0,4,0.627906976744186,0.8709677419354839,0.6923076923076923
101,7,1,6,0.5084745762711864,0.7692307692307693,0.6
101,7,2,3,0.5348837209302325,0.6764705882352942,0.71875
101,7,3,2,0.175,0.22580645161290322,0.4375
101,7,4,0,0.7894736842105263,0.8823529411764706,0.8823529411764706
101,7,5,1,0.16666666666666666,0.17857142857142858,0.7142857142857143
101,7,6,5,0.6486486486486487,0.96,0.6666666666666666
101,8,0,0,0.8571428571428571,0.8571428571428571,1.0
101,8,1,7,0.3488372093023256,0.40540540540540543,0.7142857142857143
101,8,2,1,0.75,0.9642857142857143,0.7714285714285715
101,8,3,2,0.5,0.8181818181818182,0.5625
101,8,4,5,0.3333333333333333,1.0,0.3333333333333333
101,8,5,3,0.8289473684210527,1.0,0.8289473684210527
101,8,6,4,0.025,0.038461538461538464,0.06666666666666667
101,8,7,6,0.8,0.8205128205128205,0.9696969696969697
102,3,0,1,1.0,1.0,1.0
102,3,1,0,0.8478260869565217,0.8478260869565217,1.0
102,3,2,2,0.7878787878787878,1.0,0.7878787878787878
102,4,0,0,0.8767123287671232,0.9846153846153847,0.8888888888888888
102,4,1,3,0.8,1.0,0.8
102,4,2,1,0.8586956521739131,0.8586956521739131,1.0
102,4,3,2,0.8548387096774194,0.8688524590163934,0.9814814814814815
102,5,0,1,0.0,0.0,0.0
102,5,1,4,0.4418604651162791,0.5846153846153846,0.6440677966101694
102,5,2,0,0.5909090909090909,1.0,0.5909090909090909
102,5,3,2,0.6129032258064516,0.6229508196721312,0.9743589743589743
102,5,4,3,0.6582278481012658,0.9811320754716981,0.6666666666666666
102,6,0,0,0.0,0.0,0.0
102,6,1,5,0.918918918918919,0.9714285714285714,0.9444444444444444
102,6,2,1,0.6326530612244898,1.0,0.6326530612244898
102,6,3,2,0.9019607843137255,0.9019607843137255,1.0
102,6,4,4,0.734375,0.7704918032786885,0.94
102,6,5,3,0.4666666666666667,0.4666666666666667,1.0
102,7,0,5,0.5857142857142857,0.6612903225806451,0.8367346938775511
102,7,1,1,0.4576271186440678,0.6923076923076923,0.574468085106383
102,7,2,2,0.0,0.0,0.0
102,7,3,6,0.7419354838709677,0.7419354838709677,1.0
102,7,4,0,0.7254901960784313,0.7254901960784313,1.0
102,7,5,3,0.6046511627906976,0.9285714285714286,0.6341463414634146
102,7,6,4,0.6153846153846154,0.96,0.631578947368421
102,8,0,4,0.6739130434782609,0.7380952380952381,0.8857142857142857
102,8,1,1,0.6181818181818182,0.918918918918919,0.6538461538461539
102,8,2,6,0.7931034482758621,0.8214285714285714,0.9583333333333334
102,8,3,5,0.05263157894736842,0.06060606060606061,0.2857142857142857
102,8,4,7,0.0,0.0,0.0
102,8,5,0,0.3918918918918919,0.4603174603174603,0.725
102,8,6,3,0.5333333333333333,0.9230769230769231,0.5581395348837209
102,8,7,2,0.5507246376811594,0.9743589743589743,0.5588235294117647
103,3,0,0,0.5873015873015873,0.5873015873015873,1.0
103,3,1,1,0.6388888888888888,1.0,0.6388888888888888
103,3,2,2,0.0,0.0,0.0
103,4,0,3,0.8533333333333334,0.9846153846153847,0.8648648648648649
103,4,1,0,0.9615384615384616,0.9615384615384616,1.0
103,4,2,2,0.9787234042553191,1.0,0.9787234042553191
103,4,3,1,0.8225806451612904,0.8360655737704918,0.9807692307692307
103,5,0,2,0.0,0.0,0.0
103,5,1,4,0.5113636363636364,0.6923076923076923,0.6617647058823529
103,5,2,3,0.78,1.0,0.78
103,5,3,0,0.5901639344262295,0.5901639344262295,1.0
103,5,4,1,0.5638297872340425,1.0,0.5638297872340425
103,6,0,0,0.0,0.0,0.0
103,6,1,3,0.5909090909090909,0.7428571428571429,0.7428571428571429
103,6,2,4,0.6595744680851063,1.0,0.6595744680851063
103,6,3,2,0.9411764705882353,0.9411764705882353,1.0
103,6,4,5,0.30985915492957744,0.36065573770491804,0.6875
103,6,5,1,0.3283582089552239,0.7333333333333333,0.3728813559322034
103,7,0,3,0.6301369863013698,0.7419354838709677,0.8070175438596491
103,7,1,5,0.43103448275862066,0.6410256410256411,0.5681818181818182
103,7,2,6,0.0,0.0,0.0
103,7,3,2,0.4666666666666667,0.6774193548387096,0.6
103,7,4,0,0.5490196078431373,0.5490196078431373,1.0
103,7,5,1,0.5319148936170213,0.8928571428571429,0.5681818181818182
103,7,6,4,0.6578947368421053,1.0,0.6578947368421053
103,8,0,5,0.7592592592592593,0.9761904761904762,0.7735849056603774
103,8,1,3,0.07692307692307693,0.08108108108108109,0.6
103,8,2,4,0.5,0.9285714285714286,0.52
103,8,3,1,0.38666666666666666,0.8787878787878788,0.4084507042253521
103,8,4,7,0.0,0.0,0.0
103,8,5,2,0.390625,0.3968253968253968,0.9615384615384616
103,8,6,6,0.0,0.0,0.0
103,8,7,0,0.5384615384615384,0.5384615384615384,1.0
104,3,0,1,0.5,0.5,1.0
104,3,1,0,0.6388888888888888,1.0,0.6388888888888888
104,3,2,2,0.0,0.0,0.0
104,4,0,3,0.9692307692307692,0.9692307692307692,1.0
104,4,1,0,0.8846153846153846,0.8846153846153846,1.0
104,4,2,2,0.9387755102040817,1.0,0.9387755102040817
104,4,3,1,0.9682539682539683,1.0,0.9682539682539683
104,5,0,1,0.0,0.0,0.0
104,5,1,4,0.6923076923076923,0.6923076923076923,1.0
104,5,2,2,0.8478260869565217,1.0,0.8478260869565217
104,5,3,3,0.515625,0.5409836065573771,0.9166666666666666
104,5,4,0,0.5408163265306123,1.0,0.5408163265306123
104,6,0,3,0.0,0.0,0.0
104,6,1,4,0.7222222222222222,0.7428571428571429,0.9629629629629629
104,6,2,5,0.6326530612244898,1.0,0.6326530612244898
104,6,3,1,0.9019607843137255,0.9019607843137255,1.0
104,6,4,2,0.7213114754098361,0.7213114754098361,1.0
104,6,5,0,0.8529411764705882,0.9666666666666667,0.8787878787878788
104,7,0,0,0.651685393258427,0.9354838709677419,0.6823529411764706
104,7,1,1,0.41818181818181815,0.5897435897435898,0.5897435897435898
104,7,2,3,0.2564102564102564,0.29411764705882354,0.6666666666666666
104,7,3,2,0.09803921568627451,0.16129032258064516,0.2
104,7,4,6,0.6666666666666666,0.6666666666666666,1.0
104,7,5,5,0.631578947368421,0.8571428571428571,0.7058823529411765
104,7,6,4,0.6578947368421053,1.0,0.6578947368421053
104,8,0,7,0.5918367346938775,0.6904761904761905,0.8055555555555556
104,8,1,0,0.6511627906976745,0.7567567567567568,0.8235294117647058
104,8,2,2,0.5483870967741935,0.6071428571428571,0.85
104,8,3,6,0.375,0.5454545454545454,0.5454545454545454
104,8,4,1,0.0,0.0,0.0
104,8,5,5,0.676056338028169,0.7619047619047619,0.8571428571428571
104,8,6,3,0.625,0.9615384615384616,0.6410256410256411
104,8,7,4,0.6595744680851063,0.7948717948717948,0.7948717948717948
105,3,0,0,1.0,1.0,1.0
105,3,1,1,0.7934782608695652,0.7934782608695652,1.0
105,3,2,2,0.7323943661971831,1.0,0.7323943661971831
105,4,0,2,0.8307692307692308,0.8307692307692308,1.0
105,4,1,0,0.0,0.0,0.0
105,4,2,1,0.6388888888888888,1.0,0.6388888888888888
105,4,3,3,0.5737704918032787,0.5737704918032787,1.0
105,5,0,4,0.0,0.0,0.0
105,5,1,2,0.5180722891566265,0.6615384615384615,0.7049180327868853
105,5,2,3,0.5757575757575758,0.9743589743589743,0.5846153846153846
105,5,3,0,0.6612903225806451,0.6721311475409836,0.9761904761904762
105,5,4,1,0.65,0.9811320754716981,0.6582278481012658
105,6,0,3,0.8108108108108109,0.967741935483871,0.8333333333333334
105,6,1,2,0.7948717948717948,0.8857142857142857,0.8857142857142857
105,6,2,0,0.8382352941176471,0.9193548387096774,0.9047619047619048
105,6,3,5,0.8823529411764706,0.8823529411764706,1.0
105,6,4,1,0.7575757575757576,0.819672131147541,0.9090909090909091
105,6,5,4,0.6097560975609756,0.8333333333333334,0.6944444444444444
105,7,0,5,0.8823529411764706,0.967741935483871,0.9090909090909091
105,7,1,4,0.6037735849056604,0.8205128205128205,0.6956521739130435
105,7,2,0,0.2558139534883721,0.3235294117647059,0.55
105,7,3,1,0.8823529411764706,0.967741935483871,0.9090909090909091
105,7,4,3,0.8823529411764706,0.8823529411764706,1.0
105,7,5,2,0.8275862068965517,0.8571428571428571,0.96
105,7,6,6,0.6666666666666666,0.96,0.6857142857142857
105,8,0,7,0.24,0.2857142857142857,0.6
105,8,1,3,0.38461538461538464,0.40540540540540543,0.8823529411764706
105,8,2,2,0.7575757575757576,0.8928571428571429,0.8333333333333334
105,8,3,0,0.509090909090909,0.8484848484848485,0.56
105,8,4,6,0.0,0.0,0.0
105,8,5,1,0.5053763440860215,0.746031746031746,0.6103896103896104
105,8,6,5,0.7419354838709677,0.8846153846153846,0.8214285714285714
105,8,7,4,0.7551020408163265,0.9487179487179487,0.7872340425531915
106,3,0,1,1.0,1.0,1.0
106,3,1,0,0.9021739130434783,0.9021739130434783,1.0
106,3,2,2,0.8524590163934426,1.0,0.8524590163934426
106,4,0,1,0.6823529411764706,0.8923076923076924,0.7435897435897436
106,4,1,2,0.8524590163934426,1.0,0.8524590163934426
106,4,2,0,0.9021739130434783,0.9021739130434783,1.0
106,4,3,3,0.6029411764705882,0.6721311475409836,0.8541666666666666
106,5,0,3,0.0,0.0,0.0
106,5,1,2,0.6153846153846154,0.6153846153846154,1.0
106,5,2,4,0.639344262295082,1.0,0.639344262295082
106,5,3,1,0.5625,0.5901639344262295,0.9230769230769231
106,5,4,0,0.6190476190476191,0.9811320754716981,0.6265060240963856
106,6,0,2,0.4166666666666667,0.967741935483871,0.4225352112676056
106,6,1,1,0.8048780487804879,0.9428571428571428,0.8461538461538461
106,6,2,0,0.23863636363636365,0.3387096774193548,0.44680851063829785
106,6,3,4,0.5098039215686274,0.5098039215686274,1.0
106,6,4,5,0.7142857142857143,0.7377049180327869,0.9574468085106383
106,6,5,3,0.5909090909090909,0.8666666666666667,0.65
106,7,0,6,0.5915492957746479,0.6774193548387096,0.8235294117647058
106,7,1,2,0.43103448275862066,0.6410256410256411,0.5681818181818182
106,7,2,4,0.0,0.0,0.0
106,7,3,3,0.5686274509803921,0.9354838709677419,0.5918367346938775
106,7,4,0,0.8269230769230769,0.8431372549019608,0.9772727272727273
106,7,5,5,0.5813953488372093,0.8928571428571429,0.625
106,7,6,1,0.5853658536585366,0.96,0.6
106,8,0,7,0.5,1.0,0.5
106,8,1,0,0.41025641025641024,0.43243243243243246,0.8888888888888888
106,8,2,5,0.7941176470588235,0.9642857142857143,0.8181818181818182
106,8,3,6,0.38,0.5757575757575758,0.5277777777777778
106,8,4,2,0.2857142857142857,1.0,0.2857142857142857
106,8,5,4,0.22388059701492538,0.23809523809523808,0.7894736842105263
106,8,6,3,0.4146341463414634,0.6538461538461539,0.53125
106,8,7,1,0.7777777777777778,0.8974358974358975,0.8536585365853658
107,3,0,0,0.6031746031746031,0.6031746031746031,1.0
107,3,1,1,0.6388888888888888,1.0,0.6388888888888888
107,3,2,2,0.0,0.0,0.0
107,4,0,3,0.7846153846153846,0.7846153846153846,1.0
107,4,1,1,0.0,0.0,0.0
107,4,2,0,0.6388888888888888,1.0,0.6388888888888888
107,4,3,2,0.4520547945205479,0.5409836065573771,0.7333333333333333
107,5,0,3,0.0,0.0,0.0
107,5,1,1,0.8923076923076924,0.8923076923076924,1.0
107,5,2,0,0.7358490566037735,1.0,0.7358490566037735
107,5,3,4,0.4925373134328358,0.5409836065573771,0.8461538461538461
107,5,4,2,0.5652173913043478,0.9811320754716981,0.5714285714285714
107,6,0,4,0.0,0.0,0.0
107,6,1,2,0.37142857142857144,0.37142857142857144,1.0
107,6,2,0,0.6630434782608695,0.9838709677419355,0.6703296703296703
107,6,3,3,0.9622641509433962,1.0,0.9622641509433962
107,6,4,1,0.5138888888888888,0.6065573770491803,0.7708333333333334
107,6,5,5,0.48148148148148145,0.8666666666666667,0.52
107,7,0,1,0.6351351351351351,0.7580645161290323,0.7966101694915254
107,7,1,4,0.09615384615384616,0.1282051282051282,0.2777777777777778
107,7,2,2,0.40816326530612246,0.5882352941176471,0.5714285714285714
107,7,3,5,0.6739130434782609,1.0,0.6739130434782609
107,7,4,3,0.7647058823529411,0.7647058823529411,1.0
107,7,5,6,0.4230769230769231,0.7857142857142857,0.4782608695652174
107,7,6,0,0.7333333333333333,0.88,0.8148148148148148
107,8,0,4,0.6949152542372882,0.9761904761904762,0.7068965517241379
107,8,1,5,0.42105263157894735,0.43243243243243246,0.9411764705882353
107,8,2,1,0.7941176470588235,0.9642857142857143,0.8181818181818182
107,8,3,3,0.2830188679245283,0.45454545454545453,0.42857142857142855
107,8,4,7,0.0,0.0,0.0
107,8,5,0,0.6666666666666666,0.7301587301587301,0.8846153846153846
107,8,6,6,0.3333333333333333,0.5769230769230769,0.4411764705882353
107,8,7,2,0.85,0.8717948717948718,0.9714285714285714
108,3,0,0,1.0,1.0,1.0
108,3,1,1,0.9130434782608695,0.9130434782608695,1.0
108,3,2,2,0.8666666666666667,1.0,0.8666666666666667
108,4,0,2,0.7164179104477612,0.7384615384615385,0.96
108,4,1,0,0.8666666666666667,1.0,0.8666666666666667
108,4,2,3,0.9130434782608695,0.9130434782608695,1.0
108,4,3,1,0.7564102564102564,0.9672131147540983,0.7763157894736842
108,5,0,2,0.0,0.0,0.0
108,5,1,1,0.6617647058823529,0.6923076923076923,0.9375
108,5,2,4,0.609375,1.0,0.609375
108,5,3,3,0.6052631578947368,0.7540983606557377,0.7540983606557377
108,5,4,0,0.4777777777777778,0.8113207547169812,0.5375
108,6,0,5,0.0,0.0,0.0
108,6,1,4,0.7297297297297297,0.7714285714285715,0.9310344827586207
108,6,2,2,0.5869565217391305,0.8709677419354839,0.6428571428571429
108,6,3,0,0.85,1.0,0.85
108,6,4,1,0.7301587301587301,0.7540983606557377,0.9583333333333334
108,6,5,3,0.7741935483870968,0.8,0.96
108,7,0,3,0.3472222222222222,0.4032258064516129,0.7142857142857143
108,7,1,1,0.47619047619047616,0.7692307692307693,0.5555555555555556
108,7,2,0,0.0,0.0,0.0
108,7,3,6,0.4666666666666667,0.9032258064516129,0.49122807017543857
108,7,4,5,0.6101694915254238,0.7058823529411765,0.8181818181818182
108,7,5,2,0.6578947368421053,0.8928571428571429,0.7142857142857143
108,7,6,4,0.6756756756756757,1.0,0.6756756756756757
108,8,0,3,0.4823529411764706,0.9761904761904762,0.4880952380952381
108,8,1,0,0.42105263157894735,0.43243243243243246,0.9411764705882353
108,8,2,4,0.84375,0.9642857142857143,0.8709677419354839
108,8,3,2,0.75,0.9090909090909091,0.8108108108108109
108,8,4,5,0.0,0.0,0.0
108,8,5,7,0.0,0.0,0.0
108,8,6,6,0.7333333333333333,0.8461538461538461,0.8461538461538461
108,8,7,1,0.65,1.0,0.65
109,3,0,1,0.5317460317460317,0.5317460317460317,1.0
109,3,1,0,0.6388888888888888,1.0,0.6388888888888888
109,3,2,2,0.0,0.0,0.0
109,4,0,0,0.7352941176470589,0.7692307692307693,0.9433962264150944
109,4,1,3,0.9444444444444444,0.9807692307692307,0.9622641509433962
109,4,2,1,0.967741935483871,0.9782608695652174,0.989010989010989
109,4,3,2,0.7631578947368421,0.9508196721311475,0.7945205479452054
109,5,0,0,0.7192982456140351,0.7884615384615384,0.8913043478260869
109,5,1,4,0.582089552238806,0.6,0.9512195121951219
109,5,2,2,0.85,0.8717948717948718,0.9714285714285714
109,5,3,1,0.6781609195402298,0.9672131147540983,0.6941176470588235
109,5,4,3,0.8412698412698413,1.0,0.8412698412698413
109,6,0,3,0.0,0.0,0.0
109,6,1,5,0.6511627906976745,0.8,0.7777777777777778
109,6,2,4,0.62,1.0,0.62
109,6,3,1,0.7407407407407407,0.7843137254901961,0.9302325581395349
109,6,4,0,0.7142857142857143,0.819672131147541,0.847457627118644
109,6,5,2,0.8484848484848485,0.9333333333333333,0.9032258064516129
109,7,0,0,0.41025641025641024,0.5161290322580645,0.6666666666666666
109,7,1,1,0.7254901960784313,0.9487179487179487,0.7551020408163265
109,7,2,6,0.3333333333333333,0.35294117647058826,0.8571428571428571
109,7,3,2,0.5081967213114754,1.0,0.5081967213114754
109,7,4,5,0.6862745098039216,0.6862745098039216,1.0
109,7,5,4,0.8125,0.9285714285714286,0.8666666666666667
109,7,6,3,0.6571428571428571,0.92,0.696969696969697
109,8,0,6,0.0,0.0,0.0
109,8,1,7,0.4791666666666667,0.6216216216216216,0.6764705882352942
109,8,2,2,0.75,0.75,1.0
109,8,3,0,0.43243243243243246,0.48484848484848486,0.8
109,8,4,3,0.0,0.0,0.0
109,8,5,1,0.5980392156862745,0.9682539682539683,0.61
109,8,6,5,0.7931034482758621,0.8846153846153846,0.8846153846153846
109,8,7,4,0.8636363636363636,0.9743589743589743,0.8837209302325582
110,3,0,1,1.0,1.0,1.0
110,3,1,2,0.8279569892473119,0.8369565217391305,0.9871794871794872
110,3,2,0,0.7611940298507462,0.9807692307692307,0.7727272727272727
110,4,0,3,0.875,0.9692307692307692,0.9
110,4,1,2,0.7536231884057971,1.0,0.7536231884057971
110,4,2,0,0.8152173913043478,0.8152173913043478,1.0
110,4,3,1,0.8571428571428571,0.8852459016393442,0.9642857142857143
110,5,0,4,0.0,0.0,0.0
110,5,1,3,0.9242424242424242,0.9384615384615385,0.9838709677419355
110,5,2,0,0.639344262295082,1.0,0.639344262295082
110,5,3,1,0.5076923076923077,0.5409836065573771,0.8918918918918919
110,5,4,2,0.6385542168674698,1.0,0.6385542168674698
110,6,0,1,0.0,0.0,0.0
110,6,1,4,0.5135135135135135,0.5428571428571428,0.9047619047619048
110,6,2,2,0.5425531914893617,0.8225806451612904,0.6144578313253012
110,6,3,0,0.8064516129032258,0.9803921568627451,0.819672131147541
110,6,4,5,0.6612903225806451,0.6721311475409836,0.9761904761904762
110,6,5,3,0.90625,0.9666666666666667,0.9354838709677419
110,7,0,2,0.8805970149253731,0.9516129032258065,0.921875
110,7,1,3,0.5087719298245614,0.7435897435897436,0.6170212765957447
110,7,2,4,0.2619047619047619,0.3235294117647059,0.5789473684210527
110,7,3,6,0.9117647058823529,1.0,0.9117647058823529
110,7,4,0,0.8823529411764706,0.8823529411764706,1.0
110,7,5,5,0.78125,0.8928571428571429,0.8620689655172413
110,7,6,1,0.78125,1.0,0.78125
110,8,0,7,0.6904761904761905,0.6904761904761905,1.0
110,8,1,6,0.46153846153846156,0.4864864864864865,0.9
110,8,2,0,0.75,0.8571428571428571,0.8571428571428571
110,8,3,5,0.8787878787878788,0.8787878787878788,1.0
110,8,4,2,0.0,0.0,0.0
110,8,5,4,0.7105263157894737,0.8571428571428571,0.8059701492537313
110,8,6,3,0.8,0.9230769230769231,0.8571428571428571
110,8,7,1,0.7916666666666666,0.9743589743589743,0.8085106382978723
111,3,0,0,0.5079365079365079,0.5079365079365079,1.0
111,3,1,1,0.6388888888888888,1.0,0.6388888888888888
111,3,2,2,0.0,0.0,0.0
111,4,0,0,0.6590909090909091,0.8923076923076924,0.7160493827160493
111,4,1,1,0.9622641509433962,0.9807692307692307,0.9807692307692307
111,4,2,2,0.978494623655914,0.9891304347826086,0.9891304347826086
111,4,3,3,0.5588235294117647,0.6229508196721312,0.8444444444444444
111,5,0,1,0.0,0.0,0.0
111,5,1,4,0.4307692307692308,0.4307692307692308,1.0
111,5,2,3,0.75,1.0,0.75
111,5,3,2,0.47619047619047616,0.4918032786885246,0.9375
111,5,4,0,0.5591397849462365,0.9811320754716981,0.5652173913043478
111,6,0,1,0.0,0.0,0.0
111,6,1,2,0.5833333333333334,0.6,0.9545454545454546
111,6,2,3,0.6559139784946236,0.9838709677419355,0.6630434782608695
111,6,3,0,0.9433962264150944,0.9803921568627451,0.9615384615384616
111,6,4,4,0.6351351351351351,0.7704918032786885,0.7833333333333333
111,6,5,5,0.22727272727272727,0.3333333333333333,0.4166666666666667
111,7,0,2,0.6559139784946236,0.9838709677419355,0.6630434782608695
111,7,1,1,0.49206349206349204,0.7948717948717948,0.5636363636363636
111,7,2,5,0.3695652173913043,0.5,0.5862068965517241
111,7,3,4,0.0,0.0,0.0
111,7,4,0,0.9433962264150944,0.9803921568627451,0.9615384615384616
111,7,5,3,0.2,0.21428571428571427,0.75
111,7,6,6,0.75,0.96,0.7741935483870968
111,8,0,7,0.711864406779661,1.0,0.711864406779661
111,8,1,5,0.825,0.8918918918918919,0.9166666666666666
111,8,2,3,0.7714285714285715,0.9642857142857143,0.7941176470588235
111,8,3,1,0.7111111111111111,0.9696969696969697,0.7272727272727273
111,8,4,6,0.0,0.0,0.0
111,8,5,0,0.6764705882352942,0.7301587301587301,0.9019607843137255
111,8,6,4,0.2222222222222222,0.23076923076923078,0.8571428571428571
111,8,7,2,0.8717948717948718,0.8717948717948718,1.0
112,3,0,0,1.0,1.0,1.0
112,3,1,2,0.9354838709677419,0.9456521739130435,0.9886363636363636
112,3,2,1,0.8947368421052632,0.9807692307692307,0.9107142857142857
112,4,0,2,0.676923076923077,0.676923076923077,1.0
112,4,1,1,0.0,0.0,0.0
112,4,2,0,0.6388888888888888,1.0,0.6388888888888888
112,4,3,3,0.515625,0.5409836065573771,0.9166666666666666
112,5,0,1,0.0,0.0,0.0
112,5,1,4,0.676923076923077,0.676923076923077,1.0
112,5,2,0,0.6666666666666666,0.9743589743589743,0.6785714285714286
112,5,3,2,0.515625,0.5409836065573771,0.9166666666666666
112,5,4,3,0.6022727272727273,1.0,0.6022727272727273
112,6,0,3,0.5740740740740741,1.0,0.5740740740740741
112,6,1,2,0.7560975609756098,0.8857142857142857,0.8378378378378378
112,6,2,5,0.5342465753424658,0.6290322580645161,0.78
112,6,3,0,0.7843137254901961,0.7843137254901961,1.0
112,6,4,4,0.5454545454545454,0.5901639344262295,0.8780487804878049
112,6,5,1,0.4444444444444444,0.8,0.5
112,7,0,1,0.6666666666666666,0.967741935483871,0.6818181818181818
112,7,1,6,0.75,0.7692307692307693,0.967741935483871
112,7,2,4,0.6078431372549019,0.9117647058823529,0.6458333333333334
112,7,3,5,0.0,0.0,0.0
112,7,4,3,0.9107142857142857,1.0,0.9107142857142857
112,7,5,0,0.7333333333333333,0.7857142857142857,0.9166666666666666
112,7,6,2,0.6428571428571429,0.72,0.8571428571428571
112,8,0,6,0.5526315789473685,1.0,0.5526315789473685
112,8,1,5,0.8048780487804879,0.8918918918918919,0.8918918918918919
112,8,2,2,0.675,0.9642857142857143,0.6923076923076923
112,8,3,4,0.6410256410256411,0.7575757575757576,0.8064516129032258
112,8,4,7,0.0,0.0,0.0
112,8,5,1,0.35802469135802467,0.4603174603174603,0.6170212765957447
112,8,6,0,0.25806451612903225,0.3076923076923077,0.6153846153846154
112,8,7,3,0.525,0.5384615384615384,0.9545454545454546
113,3,0,1,1.0,1.0,1.0
113,3,1,0,0.8173076923076923,0.9239130434782609,0.8762886597938144
113,3,2,2,0.6779661016949152,0.7692307692307693,0.851063829787234
113,4,0,2,0.4358974358974359,0.5230769230769231,0.723404255319149
113,4,1,3,0.6779661016949152,0.7692307692307693,0.851063829787234
113,4,2,0,0.8173076923076923,0.9239130434782609,0.8762886597938144
113,4,3,1,0.5217391304347826,0.7868852459016393,0.6075949367088608
113,5,0,0,0.16666666666666666,0.19230769230769232,0.5555555555555556
113,5,1,4,0.9230769230769231,0.9230769230769231,1.0
113,5,2,3,0.5636363636363636,0.7948717948717948,0.6595744680851063
113,5,3,1,0.9242424242424242,1.0,0.9242424242424242
113,5,4,2,0.5,0.8301886792452831,0.5569620253164557
113,6,0,3,0.40540540540540543,0.967741935483871,0.410958904109589
113,6,1,2,0.484375,0.8857142857142857,0.5166666666666667
113,6,2,0,0.2112676056338028,0.24193548387096775,0.625
113,6,3,4,0.7818181818181819,0.8431372549019608,0.9148936170212766
113,6,4,1,0.8805970149253731,0.9672131147540983,0.9076923076923077
113,6,5,5,0.03333333333333333,0.03333333333333333,1.0
113,7,0,6,0.2777777777777778,0.3225806451612903,0.6666666666666666
113,7,1,2,0.4647887323943662,0.8461538461538461,0.5076923076923077
113,7,2,3,0.0,0.0,0.0
113,7,3,5,0.39436619718309857,0.9032258064516129,0.4117647058823529
113,7,4,1,0.7735849056603774,0.803921568627451,0.9534883720930233
113,7,5,0,0.7058823529411765,0.8571428571428571,0.8
113,7,6,4,0.8064516129032258,1.0,0.8064516129032258
113,8,0,1,0.8125,0.9285714285714286,0.8666666666666667
113,8,1,3,0.0,0.0,0.0
113,8,2,7,0.7567567567567568,1.0,0.7567567567567568
