lsoa21cd,cluster,max_posterior,entropy,tot_boardings,tot_alightings,total_activity,lad22cd,lnc_grp
E01002278,1,0.9999999999998296,4.772042913100874e-12,172.67355999999998,333.23474999999985,505.9083099999998,E09000016,6
E01002279,1,1.0,3.8221661669806785e-14,197.46814999999995,257.89944,455.36759,E09000016,7
E01002281,1,1.0,3.150053844193329e-19,311.95112000000006,371.2395900000001,683.1907100000001,E09000016,5
E01002282,1,1.0,3.2590250855965463e-19,831.8203499999998,1545.96864,2377.78899,E09000016,5
E01002283,2,0.999999978279334,4.049825865413356e-07,64.14067,91.14586,155.28653000000003,E09000016,5
E01002284,1,0.9999999412752364,1.0365162249804086e-06,64.30031000000001,296.60355000000004,360.90386000000007,E09000016,5
E01002285,0,1.0,1.5520466660878499e-24,46.60697,43.08539,89.69236000000001,E09000016,6
E01002287,1,1.0,2.915575244359032e-17,913.6676,597.2520800000001,1510.91968,E09000016,6
E01002288,1,0.999999999999318,2.0514519008916752e-11,89.31814,170.13695999999993,259.4550999999999,E09000016,6
E01002291,1,0.9996242578648952,0.0033390022610663,667.2175800000001,544.4657900000001,1211.6833700000002,E09000016,6
E01002292,2,0.9999271551202836,0.0007668483847217,71.37421,120.69612000000002,192.07033,E09000016,7
E01002294,2,1.0,2.03341043457787e-23,136.17907,89.11214999999999,225.29122,E09000016,7
E01002295,2,1.0,6.831238288207643e-16,55.60262,82.25768999999998,137.86030999999997,E09000016,6
E01002296,2,1.0,9.517831190226159e-21,62.67166,115.29635,177.96801,E09000016,7
E01002297,2,1.0,1.3068446425919653e-18,95.20649999999998,20.677980000000005,115.88447999999998,E09000016,5
E01002298,2,1.0,2.0105246409837362e-20,23.80767,53.399650000000015,77.20732000000001,E09000016,6
E01002299,1,0.9999999096021424,1.556565069793857e-06,207.09575,348.87048,555.9662299999999,E09000016,5
E01002300,1,0.9999966720609688,4.5303752287401566e-05,986.08953,360.42915,1346.51868,E09000016,6
E01002301,1,0.9999999999999432,2.4333077118300824e-12,83.35279,272.17277,355.52556000000004,E09000016,5
E01002302,1,0.9999999999997158,7.811279055911516e-12,106.72019000000002,346.1819899999999,452.90217999999993,E09000016,6
E01002303,1,1.0,1.1803910991438833e-17,123.54694,445.3924999999999,568.9394399999999,E09000016,6
E01002304,2,0.9999999999999432,1.803274622414033e-12,157.41125000000002,244.36626,401.77751,E09000016,7
E01002305,2,0.9999999828540924,3.237410142989824e-07,34.31993,148.95200000000003,183.27193000000003,E09000016,7
E01002306,1,0.9999999999997158,8.681859987857112e-12,137.88495999999995,422.2246199999999,560.1095799999998,E09000016,6
E01002307,1,0.9997700256703465,0.0021565676881852,66.08962,228.14794,294.23756,E09000016,5
E01002308,2,0.9999998008273876,3.272225170796777e-06,50.30696,131.80849,182.11545,E09000016,5
E01002309,2,1.0,2.8915300317604983e-38,12.86169,2.61878,15.48047,E09000016,5
E01002310,1,1.0,1.7415847708133866e-17,657.54012,1111.59689,1769.13701,E09000016,3
E01002311,2,1.0,1.677927415185085e-27,6.411600000000001,24.401830000000004,30.813430000000004,E09000016,7
E01002312,2,1.0,6.257815423082179e-22,38.43115,58.69654,97.12769,E09000016,7
E01002313,2,0.9999999999701004,7.54233339714283e-10,137.84035999999998,214.27191000000005,352.11227,E09000016,5
E01002314,1,1.0,1.7464924545678365e-14,236.05124,359.77629999999994,595.82754,E09000016,5
E01002315,1,1.0,1.804591511015462e-18,202.96243,722.2347600000002,925.1971900000002,E09000016,5
E01002316,1,0.9999959721203427,5.406328196510324e-05,261.21338000000003,87.24515,348.45853,E09000016,3
E01002317,2,1.0,1.4181138007272912e-23,49.31929000000001,35.466719999999995,84.78601,E09000016,6
E01002319,1,1.0,1.030531879600792e-20,573.57646,693.6787599999998,1267.2552199999998,E09000016,5
E01002320,0,0.9997936646172968,0.001957277728391,76.54119999999999,206.49264,283.03384,E09000016,4
E01002321,1,0.9999999999999432,1.3548932058059677e-12,352.1442399999999,461.7101799999999,813.8544199999999,E09000016,6
E01002322,1,0.9999999999999432,1.5486909270343948e-12,111.68036999999998,209.30756,320.98793,E09000016,7
E01002323,2,1.0,8.448974634950295e-14,12.164219999999998,24.3627,36.52692,E09000016,5
E01002325,1,1.0,1.1233623431977658e-18,194.83461000000003,402.44451000000015,597.2791200000001,E09000016,5
E01002326,1,1.0,4.1888504470458723e-22,959.4413700000002,1204.2825899999996,2163.72396,E09000016,6
E01002327,2,1.0,8.06916207304627e-16,22.75448,240.82034,263.57482,E09000016,6
E01002328,2,0.9999999999991472,2.432679303833825e-11,13.257829999999998,62.03925,75.29708,E09000016,5
E01002329,1,1.0,9.81577602012588e-16,283.08015000000006,688.13268,971.2128300000002,E09000016,5
E01002331,2,1.0,3.083691324100916e-23,47.2193,46.08732,93.30662,E09000016,5
E01002332,2,0.9999999680788396,5.832210259592327e-07,28.29722,125.62257999999996,153.91979999999995,E09000016,3
E01002333,2,1.0,1.2350827043110085e-21,99.91683,6.66623,106.58306,E09000016,7
E01002334,2,0.99999999986602,3.179541540695685e-09,81.69686,53.33342,135.03028,E09000016,7
E01002335,1,1.0,1.7749664178178524e-14,277.30578,63.64129,340.94706999999994,E09000016,6
E01002336,2,0.9999999908042128,1.7935977841926725e-07,58.45891,207.6452,266.10411,E09000016,6
E01002337,1,1.0,2.4836927941669106e-13,190.20303,250.22979,440.43282,E09000016,7
E01002338,1,0.9999999999999432,1.4227103540051785e-12,184.60586,628.1659699999999,812.7718299999999,E09000016,6
E01002339,2,1.0,5.3678878553932505e-30,22.56699,22.50826,45.07525,E09000016,7
E01002340,1,0.9999999999789112,5.401352408027872e-10,191.18328,223.87531000000004,415.05859,E09000016,3
E01002341,2,1.0,4.954131617724112e-18,126.06046,84.02928000000001,210.08974,E09000016,6
E01002342,1,0.9999999999999432,1.2222067872104709e-12,86.75266,314.0047200000001,400.75738000000007,E09000016,6
E01002344,1,0.9999993285293252,1.0215617528899331e-05,206.34142,243.74016,450.0815799999999,E09000016,7
E01002345,1,0.9999970855335344,4.006173816075558e-05,1932.7309800000005,1776.0170700000006,3708.748050000001,E09000016,5
E01002346,2,1.0,1.0015119962641673e-17,46.65868,101.79853,148.45721000000003,E09000016,6
E01002347,2,1.0,1.2546624354840179e-26,12.15732,22.59177,34.749089999999995,E09000016,6
E01002348,1,0.999701903339396,0.0027596598674766,76.58098999999999,124.40139,200.98238,E09000016,7
E01002349,1,0.999629818826932,0.0032951058554772,58.23843,171.25482,229.49325,E09000016,7
E01002350,1,1.0,1.1026351517316417e-17,526.9580799999999,564.19832,1091.1563999999998,E09000016,2
E01002352,1,0.9999915012604296,0.0001077265249606,189.29425,427.9290899999999,617.2233399999999,E09000016,6
E01002353,1,1.0,1.9923194966049578e-21,1855.26009,2208.90315,4064.16324,E09000016,4
E01002354,2,1.0,1.874127517199352e-27,42.02777000000001,12.02686,54.05463000000001,E09000016,5
E01002356,1,1.0,6.484807463158232e-22,14018.317779999998,9546.26945,23564.58723,E09000016,2
E01002358,2,1.0,8.863792694838662e-23,110.13353,96.57603,206.70956,E09000016,5
E01002360,1,0.9643134389512652,0.1539847165336157,107.49969999999998,177.32929,284.82899,E09000016,6
E01002361,1,0.999999999991644,2.2172499894941104e-10,2312.18863,2198.4996800000004,4510.6883100000005,E09000016,3
E01002362,2,0.992705596186274,0.0431609269916319,158.90312000000003,191.55839,350.46151,E09000016,5
E01002363,1,0.9990527047885814,0.0075418207096514,100.25131999999996,190.8241999999999,291.07551999999987,E09000016,5
E01002364,2,1.0,3.2624194821959946e-18,31.02098,34.316869999999994,65.33784999999999,E09000016,4
E01002365,1,0.9999989050199672,1.6123333156887587e-05,238.5552600000001,165.47225999999995,404.02752,E09000016,6
E01002366,0,0.9999999998937028,2.5474224240203673e-09,89.22981,103.48775,192.71756,E09000016,5
E01002367,2,0.9968370984489936,0.0213643952495797,168.35675999999995,179.46414,347.82089999999994,E09000016,4
E01002368,0,0.9999480340774934,0.0005646043648624,1099.56957,1717.1517599999995,2816.7213299999994,E09000016,5
E01002369,0,1.0,-0.0,1.3138499999999993,25.25465,26.5685,E09000016,5
E01002370,1,0.9999999999953956,1.25943432182784e-10,699.1134800000001,867.4148700000002,1566.5283500000005,E09000016,5
E01002371,1,0.9999999999995453,1.2836383715402017e-11,166.72582,378.02801000000017,544.7538300000001,E09000016,6
E01002372,1,1.0,2.574205813896473e-17,152.45617999999996,314.20207,466.65825,E09000016,6
E01002373,1,0.9988482615456212,0.008944294723611,187.84906999999995,68.45606999999998,256.30513999999994,E09000016,5
E01002374,1,1.0,1.5556819134380938e-14,200.4762,555.48154,755.95774,E09000016,7
E01002375,2,0.9773423962988016,0.1082091905114139,199.08772,312.03949,511.12721,E09000016,5
E01002376,0,1.0,6.310072025488539e-59,29.56761,5.884899999999999,35.45251,E09000016,5
E01002377,1,0.9999838301673027,0.0001945611698247,200.64794,281.85923999999994,482.50718,E09000016,5
E01002379,1,0.9999999990696438,2.0277654703213357e-08,786.2795500000001,781.6112099999999,1567.89076,E09000016,5
E01002380,2,1.0,4.706271729141487e-15,85.75639000000002,73.95529999999998,159.71169,E09000016,5
E01002382,2,0.999999941580258,1.0314360084640184e-06,52.74406,147.16404,199.9081,E09000016,5
E01002383,2,1.0,5.4405402310088696e-17,24.084849999999992,44.06822000000001,68.15307,E09000016,6
E01002384,2,1.0,1.623639547085463e-18,70.33327,126.3948,196.72807,E09000016,6
E01002385,2,0.9999999999998296,4.501717669263369e-12,48.21231,60.063,108.27531,E09000016,7
E01002386,1,0.9999998636613534,2.291596854418823e-06,1898.0409600000005,1073.40351,2971.4444700000004,E09000016,5
E01002388,2,1.0,4.517677298593579e-17,21.49871,84.47983,105.97854,E09000016,7
E01002389,2,1.0,2.3146315697239287e-85,13.808909999999996,2.03669,15.845599999999996,E09000016,7
E01002390,2,1.0,2.1051886064262216e-53,17.94579,3.4944899999999994,21.44028,E09000016,7
E01002391,2,1.0,4.061007273512275e-89,12.45934,2.79627,15.25561,E09000016,7
E01002392,0,1.0,8.993701143628678e-27,33.61102999999999,95.10614,128.71717,E09000017,5
E01002393,1,1.0,1.4133795807157676e-18,385.1925700000001,970.15409,1355.3466600000002,E09000017,5
E01002396,1,1.0,3.406748543596805e-23,5430.099980000001,6068.589219999998,11498.6892,E09000017,5
E01002397,1,1.0,2.1476302662630496e-18,1521.82673,1172.18013,2694.00686,E09000017,5
E01002400,1,1.0,1.781961273623423e-18,401.8551199999999,549.3165,951.1716199999998,E09000017,5
E01002401,1,1.0,1.838361327365346e-18,329.6753500000001,1914.37091,2244.04626,E09000017,5
E01002402,1,0.9999994838761008,7.988007376291244e-06,120.78226,243.21882000000005,364.00108000000006,E09000017,6
E01002403,1,0.9998908859441724,0.0011045683826053,165.57297000000003,408.87684999999993,574.44982,E09000017,5
E01002404,1,0.9998462135546512,0.0015040112493536,167.08597999999998,455.20718,622.29316,E09000017,5
E01002405,1,0.999999999991303,2.2951367359096506e-10,518.8867499999999,489.20919,1008.09594,E09000017,5
E01002408,1,1.0,3.0794138161249975e-15,140.69386999999998,104.22942,244.92328999999995,E09000017,5
E01002409,1,0.9999999999997726,6.652158248075842e-12,164.89906,362.18269,527.0817499999999,E09000017,5
E01002410,1,1.0,1.6768532743296572e-21,617.08664,1692.59885,2309.68549,E09000017,4
E01002411,1,0.9999999999961346,1.0590327336377917e-10,104.56486,240.38293000000004,344.94779000000005,E09000017,5
E01002412,1,0.999999956334876,7.83645297953727e-07,1437.4028200000002,1658.89232,3096.29514,E09000017,2
E01002413,1,0.9999999999344596,1.6018519066543692e-09,100.93427000000004,171.50829000000004,272.44256000000007,E09000017,5
E01002414,1,1.0,8.039068542853607e-20,585.9699199999998,1470.19082,2056.16074,E09000017,5
E01002417,1,0.9999998989700368,1.7284050396810886e-06,321.14537000000007,307.3838099999999,628.52918,E09000017,5
E01002419,2,1.0,3.684115610569905e-29,32.99319,38.78753999999999,71.78072999999998,E09000017,6
E01002420,2,1.0,3.992160346082183e-27,17.575010000000002,24.22203,41.79704,E09000017,5
E01002421,2,1.0,1.2738403851415837e-15,110.40189,112.03434,222.43623,E09000017,5
E01002422,2,0.999999487390898,7.93777132943466e-06,87.36225,99.26030000000002,186.62255,E09000017,6
E01002423,0,0.9902314768559016,0.0549351434093143,319.8629400000001,87.48033,407.3432700000001,E09000017,5
E01002424,1,1.0,2.4643541363006663e-20,630.4350099999999,1183.4389799999994,1813.8739899999996,E09000017,6
E01002425,1,0.9999939992999732,7.822377632060012e-05,79.63055,222.03803,301.66858,E09000017,5
E01002426,1,1.0,8.983373874339975e-21,669.98729,639.1358700000001,1309.12316,E09000017,5
E01002427,1,0.9999999999946,1.4480717035164414e-10,465.72677,181.26602,646.99279,E09000017,4
E01002428,2,0.9999998765901033,2.0865841266924565e-06,57.91956999999999,81.62819999999998,139.54776999999996,E09000017,7
E01002429,1,0.9999977572848162,3.142202499524021e-05,100.97802,243.62073,344.59875,E09000017,6
E01002430,2,1.0,1.3885389368531695e-37,8.84052,11.36006,20.20058,E09000017,7
E01002431,2,1.0,8.118134961670261e-56,31.97251,4.637239999999999,36.60975,E09000017,6
E01002432,1,0.9990571068741037,0.0075111677494303,574.49524,248.22461,822.71985,E09000017,5
E01002433,2,0.9998217302150514,0.0017171165614148,116.44516,124.11745,240.56261,E09000017,5
E01002434,2,1.0,-0.0,47.44356,0.00135,47.44491,E09000017,7
E01002435,2,1.0,3.085817341586366e-39,7.955049999999999,6.541829999999999,14.496879999999996,E09000017,5
E01002436,2,0.9999999837987732,3.068213209930713e-07,106.94454,122.60729,229.55183,E09000017,7
E01002437,2,1.0,1.2602778656692015e-26,133.549,126.10112,259.65012,E09000017,7
E01002438,2,1.0,3.7642747469835063e-73,13.8809,9.81732,23.69822,E09000017,7
E01002439,2,1.0,1.6341182017863284e-20,308.8709400000001,368.86197,677.7329100000001,E09000017,6
E01002440,2,1.0,7.791943677724392e-16,29.994939999999996,66.78538999999999,96.78033,E09000017,7
E01002441,2,0.9999999937438132,1.2443376849953193e-07,87.88589000000002,210.63972999999996,298.52561999999995,E09000017,7
E01002442,2,1.0,1.729018149564957e-22,45.63172,32.34057,77.97228999999999,E09000017,7
E01002443,1,0.9999999863846368,2.602179751207669e-07,6715.953270000002,9995.170400000005,16711.123670000004,E09000017,5
E01002444,0,1.0,4.2979990409678575e-92,22975.20227,20504.93074,43480.13301,E09000017,3
E01002445,1,0.9999999999833448,4.3033842561735126e-10,186.75067,367.94035,554.69102,E09000017,6
E01002446,1,1.0,2.264295296876664e-18,883.8934199999999,1642.1332699999998,2526.02669,E09000017,7
E01002447,1,1.0,4.44235714051074e-13,3143.98047,3896.30196,7040.28243,E09000017,5
E01002448,1,1.0,7.105929094928288e-19,1005.38746,1388.2977,2393.68516,E09000017,7
E01002449,1,0.9999999999994316,1.665801221124183e-11,3201.903420000001,1551.0259399999998,4752.92936,E09000017,3
E01002451,2,0.9999999999521378,1.185095238966445e-09,21.518670000000004,122.97940000000004,144.49807000000004,E09000017,5
E01002452,2,1.0,1.3457155175615062e-13,87.63639,165.15840999999995,252.79479999999995,E09000017,6
E01002453,2,1.0,4.6302238759479595e-20,64.24526999999999,55.0477,119.29297,E09000017,6
E01002455,1,0.9999999523483905,8.510271936564001e-07,235.67524999999995,168.23012000000003,403.90537,E09000017,5
E01002456,1,1.0,1.5344646265003496e-14,274.8308100000001,320.08573,594.91654,E09000017,5
E01002457,1,1.0,1.7267790038758206e-19,867.0599300000001,488.22422000000006,1355.2841500000002,E09000017,6
E01002458,2,1.0,3.228027407427963e-14,54.19737999999999,84.83604,139.03341999999998,E09000017,7
E01002460,1,0.999768094573264,0.0021727370057096,149.80513000000002,128.23111999999998,278.03625,E09000017,6
E01002461,2,1.0,5.6594206899370524e-18,60.34408999999999,63.75776,124.10184999999998,E09000017,7
E01002462,2,1.0,8.679022191918667e-27,16.646900000000002,18.64677,35.29367,E09000017,7
E01002463,2,1.0,3.456074912915297e-19,24.66518,10.994809999999998,35.65998999999999,E09000017,7
E01002464,2,1.0,3.165897910056665e-272,3.60267,0.4974199999999998,4.10009,E09000017,7
E01002465,2,0.9999999999439524,1.379527048471713e-09,68.57867,76.25775999999999,144.83643,E09000017,6
E01002467,2,1.0,1.711569346936225e-26,10.685069999999998,11.12858,21.81365,E09000017,5
E01002468,2,0.9999999988837658,2.412549365246719e-08,99.77817999999996,86.26785999999998,186.04603999999995,E09000017,6
E01002470,1,0.9999999976042204,4.9950485516539465e-08,459.30446,432.8150199999999,892.1194799999998,E09000017,5
E01002471,2,1.0,7.093896408310313e-53,2.64567,8.0623,10.70797,E09000017,3
E01002472,1,0.6623382531440991,0.6394723321536406,200.35039,141.19340999999994,341.5437999999999,E09000017,5
E01002473,2,1.0,7.65344174768997e-24,31.2941,53.14862,84.44272,E09000017,7
E01002474,2,0.9999999999938608,1.6510949002678978e-10,187.93311,189.22341999999995,377.15653,E09000017,7
E01002475,1,0.982971724566589,0.0862365877443119,308.34085,421.64746000000014,729.9883100000002,E09000017,7
E01002478,1,0.9999878269360036,0.0001499268504492,545.2380099999999,504.83149,1050.0695,E09000017,5
E01002479,2,1.0,1.419207692786971e-21,39.74275,100.22995999999998,139.97270999999998,E09000017,7
E01002481,2,1.0,1.537514260247355e-26,125.33006,132.63629,257.96635,E09000017,5
E01002482,2,1.0,1.0385956566788739e-16,54.87036,43.31109,98.18145,E09000017,7
E01002483,2,0.9999999994316796,1.266692997293097e-08,84.74173,91.54435000000004,176.28608000000003,E09000017,5
E01002484,2,1.0,2.8977357701604516e-48,3.98079,7.949819999999999,11.930609999999998,E09000017,6
E01002485,1,0.9998950969066284,0.0010660694096532,696.22442,601.6648300000002,1297.8892500000002,E09000017,5
E01002486,0,0.9999996688213436,5.27256542660623e-06,435.10122,626.2727600000001,1061.37398,E09000017,5
E01002487,2,0.9999894666764784,0.0001315719459411,157.27095,107.85391999999996,265.12487,E09000017,5
E01002488,1,0.999798470939606,0.0019463758067132,59.41471,456.6855200000001,516.1002300000001,E09000017,5
E01002489,1,1.0,5.279657411070596e-22,2800.6124300000006,3004.644460000001,5805.2568900000015,E09000017,4
E01002490,1,1.0,2.0171267389586556e-17,653.2768399999999,980.32063,1633.59747,E09000017,5
E01002492,1,0.9998910171319793,0.0011033714763095,183.85121,252.58098000000004,436.43219,E09000017,6
E01002495,1,0.9999999996375096,8.24242284460838e-09,156.23847999999998,209.16333,365.40181,E09000017,5
E01002496,1,0.9999999999998296,5.291885077479387e-12,608.5826600000001,786.05502,1394.6376800000005,E09000017,5
E01002497,1,0.999999993620861,1.2675457489660784e-07,955.83364,702.64833,1658.4819699999998,E09000017,6
E01002499,1,0.999979365037316,0.0002432558213099,152.56478000000004,153.07277,305.63755000000003,E09000017,7
E01002501,1,0.9999999999907914,2.433024800992393e-10,234.10391000000004,265.03953,499.14344000000006,E09000017,6
E01002503,1,1.0,1.958748207655832e-21,1327.2372000000005,913.6612000000002,2240.898400000001,E09000017,5
E01002505,1,1.0,6.944698691652384e-18,1320.0056899999995,2090.1911,3410.19679,E09000017,5
E01002506,1,1.0,5.135641613996886e-23,7880.16079,7337.49305,15217.65384,E09000017,2
E01002508,1,1.0,2.5446983915659005e-23,3109.7115899999994,5100.633369999999,8210.344959999999,E09000017,4
E01002509,1,0.999996757326897,4.422717782102899e-05,47.79422000000001,127.15008000000002,174.94430000000003,E09000017,5
E01002511,1,0.9999937503528464,8.113905920117713e-05,162.48096000000004,228.70558000000008,391.18654000000015,E09000017,5
E01002512,2,1.0,4.03444737525626e-16,90.55208999999998,95.50320999999998,186.0553,E09000017,7
E01002513,1,0.9999999999419628,1.4262323853262286e-09,750.4292200000002,581.5918399999997,1332.02106,E09000017,7
E01002514,1,1.0,3.273003808399912e-23,5530.25759,4493.75912,10024.01671,E09000017,2
E01002516,1,0.9999999999997158,8.024098285059416e-12,95.65103,201.23707,296.8881,E09000017,7
E01002518,2,1.0,2.139729049647625e-23,31.15737,52.48263999999999,83.64000999999999,E09000017,6
E01002519,1,1.0,2.31309530899009e-18,278.94679999999994,422.1137300000001,701.06053,E09000017,5
E01002521,1,1.0,1.592230257949097e-15,1629.614,366.76566,1996.37966,E09000017,4
E01002523,0,0.9999999999849648,3.896584508285339e-10,58.57993,117.92649,176.50642,E09000017,5
E01002525,1,0.9999999999999432,1.648549678362168e-12,173.72938000000002,283.3244400000001,457.0538200000001,E09000017,5
E01002526,1,1.0,5.53424651465994e-19,779.1606500000003,1226.1305500000003,2005.2912000000008,E09000017,6
E01002527,0,0.9999999996755378,7.413377610333444e-09,76.32814000000002,125.60126000000002,201.92940000000004,E09000017,7
E01002529,1,1.0,8.022833585937635e-18,1389.1611900000005,1052.76482,2441.92601,E09000017,5
E01002530,1,0.9999999999976126,6.675384950843086e-11,278.55001000000004,532.40284,810.95285,E09000017,6
E01002533,2,1.0,2.3819431940705435e-39,30.07829,39.806810000000006,69.88510000000001,E09000017,7
E01002534,0,1.0,3.186085680909027e-65,29.05917,24.300829999999998,53.35999999999999,E09000017,4
E01002535,1,0.9999999999998864,3.759599368626199e-12,1647.5153700000003,1588.8401200000003,3236.355490000001,E09000017,4
E01002536,2,1.0,1.1168680514827709e-21,43.128980000000006,25.93082,69.05980000000001,E09000017,6
E01002537,1,0.9999999988343689,2.514283247012469e-08,383.4942700000001,237.38984,620.8841100000001,E09000017,6
E01002538,2,1.0,1.727314160129437e-20,96.52282,126.55145000000002,223.07427,E09000017,7
E01002539,2,1.0,2.8783014024807964e-19,45.93278,117.5704,163.50318,E09000017,5
E01002540,2,0.9999999999972148,7.683537312425089e-11,74.72118999999999,131.81809,206.53928,E09000017,5
E01002541,1,0.9999986298344944,1.986819255960128e-05,193.70582000000005,216.53727999999995,410.2431,E09000017,5
E01002542,1,1.0,1.1808705470739923e-20,747.8529000000001,922.82064,1670.67354,E09000017,5
E01002543,0,0.9999999999999716,9.619419956834276e-13,39.57255,88.26699,127.83954,E09000017,5
E01002544,2,0.9999999999999432,1.5674544673295977e-12,148.10816000000003,243.26311,391.3712700000001,E09000017,5
E01002546,0,1.0,2.616400616307794e-27,126.926,137.87759000000003,264.80359000000004,E09000017,5
E01002547,0,1.0,1.228761766240133e-41,552.6195099999999,115.67065000000004,668.2901599999999,E09000017,4
E01002548,0,1.0,6.438733221973755e-32,207.31136,171.24137000000005,378.55273,E09000017,5
E01002549,1,1.0,1.4440929769743284e-13,131.48355,651.0227699999999,782.50632,E09000017,5
E01002551,0,1.0,3.9530002888671626e-21,88.47889,61.62274,150.10163,E09000017,3
E01002552,1,1.0,2.8182410708665048e-14,82.51980999999996,178.32607000000002,260.84588,E09000017,6
E01002553,1,1.0,1.5370915972743745e-18,259.15200000000004,454.13171000000006,713.2837100000002,E09000017,6
E01002555,1,0.9999999999133138,2.095460507964664e-09,254.1705,485.7693700000001,739.9398700000002,E09000018,7
E01002556,2,1.0,1.8372596409108783e-24,43.5351,10.709230000000002,54.244330000000005,E09000018,5
E01002557,1,1.0,2.613879359610707e-17,556.4549200000001,1112.33781,1668.79273,E09000018,5
E01002558,1,1.0,7.415925693415308e-21,644.0835200000001,1198.3857599999997,1842.46928,E09000018,5
E01002559,1,0.9999999994203675,1.2907546967050288e-08,277.00082,330.51388999999995,607.5147099999999,E09000018,7
E01002560,0,1.0,5.705712349157325e-20,96.03714999999998,168.98019000000005,265.01734000000005,E09000018,5
E01002562,2,0.9993776105259368,0.0054419980596654,197.03616,166.72089000000005,363.7570500000001,E09000018,5
E01002563,1,1.0,1.1690636568767062e-18,980.1586,682.54299,1662.70159,E09000018,5
E01002564,1,1.0,1.89061337783488e-13,226.28190000000004,576.4051600000001,802.6870600000002,E09000018,5
E01002565,1,0.9999999999979536,5.7820352850827273e-11,1335.64801,1638.6678700000002,2974.31588,E09000018,5
E01002569,1,0.9996387960804028,0.0032240654645002,175.93783000000002,356.2628500000001,532.2006800000001,E09000018,6
E01002570,1,1.0,2.6003583454474192e-21,796.8213000000001,739.8023099999998,1536.62361,E09000018,3
E01002571,1,1.0,7.8246068002366e-15,73.79272999999999,181.81968000000003,255.61241,E09000018,6
E01002572,1,0.999977280960662,0.0002656377301589,177.56398000000002,404.9397900000002,582.5037700000003,E09000018,7
E01002573,1,1.0,8.490085720429348e-21,983.7730500000004,1318.6943300000005,2302.4673800000005,E09000018,4
E01002574,1,1.0,3.2753643693419524e-15,242.09278999999992,236.04448,478.13727,E09000018,2
E01002575,1,1.0,1.1944344988935257e-17,512.0547399999999,538.4720399999999,1050.5267799999997,E09000018,3
E01002576,1,0.9999999522077598,8.533977881550149e-07,109.39126000000002,492.6658699999999,602.0571299999999,E09000018,6
E01002577,2,1.0,1.0329441167844519e-39,98.29588999999996,7.178389999999999,105.47427999999996,E09000018,6
E01002578,1,0.9999788044415092,0.0002492959762799,327.0894100000001,556.9227899999998,884.0121999999999,E09000018,6
E01002579,2,1.0,5.393642185038922e-17,111.08992,48.360489999999984,159.45040999999998,E09000018,7
E01002581,0,0.9999951302795348,6.443844701139641e-05,322.88745999999986,236.61550000000005,559.5029599999999,E09000018,2
E01002583,1,1.0,3.208954670232016e-13,1863.3733799999995,2730.10463,4593.478009999999,E09000018,5
E01002584,1,1.0,4.520714127530285e-16,1677.9558100000004,1968.91235,3646.86816,E09000018,5
E01002585,0,1.0,4.7017504735281664e-51,855.3662100000003,581.8984399999999,1437.26465,E09000018,5
E01002587,1,1.0,2.217512402729135e-16,581.6945300000002,825.1492799999999,1406.84381,E09000018,5
E01002588,0,1.0,8.419120185818045e-155,153.18370000000002,748.0050000000001,901.1887000000002,E09000018,3
E01002589,0,0.999999990460168,1.857194703037109e-07,455.32047,477.49812,932.81859,E09000018,5
E01002590,1,0.9999999991065353,1.950913178358889e-08,126.96107,188.38194,315.34300999999994,E09000018,5
E01002591,0,0.999999999999801,5.638963914609867e-12,71.81957999999999,152.622,224.44158,E09000018,6
E01002592,0,0.9999999998996714,2.410261280966235e-09,1746.3216700000005,1815.0079599999997,3561.32963,E09000018,5
E01002593,1,1.0,2.25156442728459e-21,3817.50136,4776.00142,8593.502779999999,E09000018,5
E01002594,1,0.9976856520989428,0.0163565826192467,78.30838,191.22829,269.53667,E09000018,5
E01002595,2,0.9993341066013544,0.0055362696404663,138.41827,309.89690999999993,448.31518,E09000018,5
E01002596,0,0.9996352527934372,0.0032521311886732,212.64005,262.97696,475.6170100000001,E09000018,5
E01002598,2,0.9999999999523084,1.18114691339807e-09,263.58629,90.0197,353.60599,E09000018,5
E01002601,2,0.9803319826482398,0.0967442695612322,85.13241999999998,159.26085,244.39327,E09000018,7
E01002602,2,1.0,4.026644930290304e-37,43.21696999999999,12.05852,55.27548999999999,E09000018,7
E01002603,1,0.9639722213296832,0.1551079024668533,94.18278000000004,123.29697,217.47975,E09000018,5
E01002604,1,0.9997491517352404,0.0023305150576339,67.27277000000001,144.60441999999998,211.87719,E09000018,6
E01002605,1,1.0,3.2002202108230984e-19,549.06494,778.7992799999998,1327.86422,E09000018,6
E01002606,1,1.0,4.8986931810480805e-19,233.03091999999995,635.21301,868.24393,E09000018,5
E01002607,1,1.0,1.809596604872995e-20,750.3422800000001,1287.9115499999998,2038.25383,E09000018,5
E01002608,1,1.0,1.232285120548629e-19,822.1221700000001,1214.2494,2036.37157,E09000018,5
E01002609,1,0.9999999999998296,4.68715602193444e-12,137.33287,206.45632999999992,343.78919999999994,E09000018,5
E01002610,0,0.998612160042865,0.0105188727170951,76.55743000000001,95.36647,171.9239,E09000018,7
E01002611,1,0.9999999998510134,3.520020948687641e-09,298.5063799999999,281.29288,579.7992599999999,E09000018,5
E01002612,1,1.0,3.583192757406959e-23,4614.912379999999,4179.352179999999,8794.264559999998,E09000018,6
E01002613,1,0.9999999999984652,4.3514216430622353e-11,357.03971,179.17262,536.21233,E09000018,5
