lsoa,retained_for_fit,min_direction_activity,cluster
E01002558,True,644.0835200000001,1
E01002559,True,277.00082,2
E01002560,True,61.70136,2
E01002562,True,236.95028999999997,0
E01002563,True,682.54299,1
E01002564,True,218.32333000000003,0
E01002565,True,1213.6622100000002,1
E01002569,True,175.93783000000002,0
E01002570,True,2004.62447,1
E01002571,True,73.79272999999999,0
E01002572,True,275.86094,0
E01002573,True,113.46701,0
E01002575,True,678.56258,1
E01002576,True,207.68714999999992,0
E01002578,True,327.0894100000001,0
E01002581,True,300.6530400000001,0
E01002583,True,1458.4188299999998,1
E01002584,True,1677.9558100000004,1
E01002585,True,628.2911999999999,2
E01002587,True,784.1765399999997,1
E01002588,True,785.2132599999998,2
E01002589,True,455.32047,2
E01002590,True,150.22209,0
E01002591,True,71.81957999999999,2
E01002592,True,1746.3216700000005,2
E01002593,True,3817.50136,1
E01002594,True,78.30838,0
E01002595,True,130.79788000000002,0
E01002596,True,212.64005,2
E01002598,False,27.25496,-1
E01002601,True,85.13241999999998,0
E01002602,True,50.23078000000001,0
E01002603,True,156.41304,2
E01002604,True,67.82201,2
E01002605,True,549.06494,1
E01002606,True,238.69178,1
E01002607,True,1083.22622,1
E01002608,True,673.1986700000001,1
E01002609,True,137.33287,0
E01002610,True,62.09931,2
E01002611,True,321.33047,2
E01002612,True,4179.352179999999,1
E01002613,True,45.32535000000001,2
E01002614,True,1031.1228199999998,1
E01002615,True,334.03119,1
E01002616,True,214.39171,0
E01002617,False,24.79114000000001,-1
E01002618,False,28.80096,-1
E01002619,True,1084.7505700000002,1
E01002620,True,422.80804,1
E01002621,True,148.645,0
E01002622,True,1375.8322499999997,1
E01002623,True,491.69367000000005,1
E01002624,True,5708.351709999999,1
E01002626,True,169.52109000000002,0
E01002628,True,1057.31997,1
E01002629,True,1151.6142899999998,1
E01002630,True,54.38597999999999,0
E01002631,True,320.6082699999999,1
E01002633,True,1186.6063,2
E01002634,True,311.13903,2
E01002635,True,41.30122,0
E01002636,True,204.71926,2
E01002637,True,1404.5946199999996,2
E01002638,True,319.93787000000003,1
E01002640,True,240.74082999999996,2
E01002641,True,395.95779,2
E01002643,True,570.83683,1
E01002646,True,71.88832000000001,0
E01002649,True,616.7293299999999,1
E01002650,True,470.3471799999999,2
E01002652,True,601.6192899999999,2
E01002653,True,157.65578,0
E01002654,True,83.82822999999998,0
E01002655,True,54.93446000000001,0
E01002657,True,208.19191,1
E01002659,True,63.65986,0
E01002662,True,1209.2405900000003,1
E01002663,True,528.26631,1
E01002665,True,798.11943,1
E01002666,True,177.66851000000003,2
E01002667,True,288.88888999999995,0
E01002668,True,461.9386800000001,0
E01002669,False,31.31867,-1
E01002670,True,576.7558300000002,1
E01002671,True,50.900200000000005,0
E01002672,True,245.09148,0
E01002674,False,27.84031,-1
E01002675,True,116.94105,0
E01002676,True,217.41486000000003,0
E01002677,True,1500.2479300000005,1
E01002678,True,282.00147000000004,0
E01002679,True,204.44767,0
E01002680,True,141.89081000000002,0
E01002681,True,1150.2570900000003,0
E01002682,True,822.7036099999997,1
E01002686,True,758.4465000000002,1
E01002687,True,48.43398999999998,0
E01002691,True,147.35363,2
E01002692,True,1858.99579,1
E01002693,True,1330.83835,1
E01002694,True,51.09974999999999,0
E01002695,True,559.0571299999999,1
E01002696,True,1109.4661999999998,1
E01002697,True,1306.05093,1
E01002698,False,31.93933,-1
E01002700,True,81.05924999999999,0
E01002703,False,3.33917,-1
E01002704,True,7411.82082,1
E01002706,True,500.29969,1
E01002707,True,1574.0762199999997,1
E01002708,True,332.53631,1
E01002710,True,1216.3315999999998,1
E01002711,True,956.28932,1
E01002712,True,824.2042200000001,1
E01002713,True,607.91213,1
E01002714,True,826.6403399999999,1
E01002716,True,1613.94955,1
E01002717,True,80.18786000000001,2
E01002718,True,79.03446999999998,2
E01002719,True,152.50599999999994,0
E01002720,True,861.9963700000001,1
E01002723,True,100.43179999999997,0
E01002724,True,3024.8846700000004,1
E01002726,True,2435.447080000001,1
E01002727,True,1354.6553199999998,2
E01002728,True,346.0516199999999,2
E01002730,True,1559.8032200000002,1
E01002732,True,525.6071099999998,1
E01002734,True,14194.0323,1
E01002738,True,948.18231,1
E01002741,True,282.00361000000004,1
E01002743,True,428.15112,1
E01002745,True,212.33815,0
E01002747,True,538.0989899999997,1
E01002748,True,88.05516,0
E01002749,True,486.57549,1
E01002752,True,123.48081999999998,1
E01002754,False,13.774490000000002,-1
E01002756,True,141.54916,0
E01002758,True,1064.3891199999998,1
E01002759,True,85.37734,0
E01002762,True,482.42784,0
E01002763,True,1318.57194,1
E01002764,True,724.5229899999998,1
E01002765,True,1407.5540499999995,1
E01002766,True,138.44962,0
E01002767,True,360.66787,1
E01002768,True,338.99039000000005,1
E01002770,True,8625.391059999998,1
E01002771,True,533.0325799999999,1
E01002772,True,639.89739,1
E01002773,True,72.99543999999999,0
E01002774,True,1124.2922200000005,1
E01002775,True,108.73373,0
E01002776,True,235.54286,1
E01002778,True,101.27295,2
E01002779,True,2672.89982,1
E01002780,True,294.2326699999999,1
E01002781,True,105.35320000000002,0
E01002782,True,49.97821,0
E01002784,True,104.46025,2
E01002785,True,730.43731,1
E01002786,True,3587.11016,1
E01002788,True,160.47566,0
E01002789,True,568.3955799999999,1
E01002790,True,868.3428699999997,1
E01002791,True,2547.15769,1
E01002793,True,2435.63402,1
E01002794,True,10567.509009999998,1
E01002795,True,2365.6513299999992,1
E01002796,True,42.88682,2
E01002797,True,285.3626200000001,1
E01002798,True,438.68797,1
E01002801,True,845.69012,1
E01002804,True,259.57638999999995,0
E01002805,True,798.6030599999998,1
E01002807,True,377.14455,1
E01002808,True,202.67494,2
E01002810,True,193.06586,1
E01002811,True,414.33206,1
E01002814,True,459.14665,1
E01002815,True,263.99478,2
E01002817,True,1448.3343099999995,1
E01002818,True,1176.6340300000002,1
E01002819,True,489.22252,1
E01002821,True,4403.330250000001,1
E01002825,True,2418.12882,1
E01002826,True,2557.4779000000003,1
E01002827,True,2488.93677,1
E01002830,True,182.58471,2
E01002831,True,2005.7995,1
E01002832,False,16.41937,-1
E01002833,True,771.25903,1
E01002835,True,905.2696299999996,2
E01002837,True,71.22444,0
E01002839,True,81.00932999999999,2
E01002840,True,682.5627099999999,1
E01002843,True,527.59596,1
E01002844,True,856.1013499999997,1
E01002845,True,1715.0300899999995,1
E01002846,True,224.86022000000008,2
E01002849,True,1787.8124999999998,1
E01002850,True,40.75249,2
E01002851,True,220.1327200000001,2
E01002852,True,2351.24209,1
E01002854,True,145.45851999999996,0
E01002857,False,32.089679999999994,-1
E01002858,True,71.5751,0
E01002859,True,711.1654900000002,1
E01002861,True,139.79818999999998,0
E01002862,True,52.67008,0
E01002863,True,98.27307999999998,2
E01002864,True,484.68603999999993,1
E01002866,True,141.69730999999996,0
E01002867,True,211.90883000000005,0
E01002868,True,523.28578,1
E01002869,True,378.2613,1
E01002870,True,391.0597800000001,1
E01002873,True,604.6634499999999,1
E01002874,True,120.91113,0
E01002877,True,119.18112000000002,0
E01002878,True,388.0832099999999,1
E01002880,True,323.07653,1
E01002882,True,85.93761,0
E01002883,True,1400.1088800000002,1
E01002884,True,1345.7907199999995,1
E01002885,True,229.58619,2
E01002886,True,1005.3670499999996,1
E01002887,True,138.00313,2
E01002891,True,447.71972000000017,0
E01002892,False,3.41042,-1
E01002893,False,18.68387,-1
E01002894,True,828.1297800000001,1
E01002896,True,248.93557000000004,0
E01002897,True,145.50691000000003,0
E01002898,True,119.00845,0
E01002899,True,881.8501000000001,1
E01002900,True,90.43757000000002,0
E01002901,True,1010.77711,1
E01002902,True,3325.5850199999995,1
E01002903,True,660.2520099999999,1
E01002905,True,659.0931199999999,1
E01002906,True,678.3725899999998,1
E01002908,True,133.48621,1
E01002909,True,493.94685,1
E01002910,True,202.78008,2
E01002911,True,1163.2356499999996,1
E01002912,True,1350.7147700000005,0
E01002913,True,1066.79886,1
E01002914,True,442.17115000000007,1
E01002915,True,64.20868999999999,0
E01002916,True,601.96903,1
E01002918,True,44.50749000000002,0
E01002919,True,1088.80729,1
E01002920,True,101.89050000000005,0
E01002921,True,258.92961,1
E01002922,True,66.86330000000002,0
E01002926,True,158.21013999999997,0
E01002928,True,260.48949000000005,1
E01002929,True,57.36303,0
E01002930,True,706.7401799999997,1
E01002931,True,1254.6027300000003,1
E01002932,True,279.4211200000001,2
E01002935,True,480.4287299999999,1
E01002938,True,124.69597,0
E01002939,False,17.614270000000005,-1
E01002940,True,261.08301,0
E01002941,True,466.23140000000006,1
E01002945,False,2.15261,-1
E01002946,True,158.27868999999995,2
E01002947,True,120.64942000000002,2
E01002948,True,311.73695999999995,2
E01002949,True,175.82118,0
E01002950,True,45.49708,2
E01002951,True,108.51306,2
E01002952,True,184.64853999999997,0
E01002953,True,224.56488,0
E01002954,True,1623.5445399999994,1
E01002955,True,320.94508999999994,0
E01002956,True,323.1824199999999,1
E01002957,True,141.96177000000003,2
E01002959,True,68.09695999999998,0
E01002960,True,171.37150999999994,1
E01002961,True,114.31901,0
E01002963,False,31.34029,-1
E01002964,True,278.9162100000001,1
E01002965,True,908.0647399999998,1
E01002966,True,139.76245000000003,0
E01002967,True,265.51095,0
E01002968,True,10270.58782,1
E01002969,True,185.66916,1
E01002970,True,217.41333,2
E01002971,True,172.90585999999996,0
E01002972,True,322.96757000000014,1
E01002973,True,257.36663,1
E01002974,True,637.5128699999998,1
E01002975,True,226.25279,0
E01002978,True,828.5597599999999,1
E01002981,True,47.496210000000005,0
E01002982,True,293.88982,0
E01002983,True,89.30983,2
E01002984,True,2411.262120000001,1
E01002987,True,2965.79908,1
E01002988,True,98.02748,0
E01002990,True,284.49349,1
E01002991,True,44.72306,0
E01002993,True,308.4317999999999,1
E01002994,True,169.99109,1
E01002995,True,245.10338,0
E01002996,True,492.5543300000001,1
E01002997,True,124.98015,0
E01002998,True,65.13411999999998,0
E01002999,True,388.92012,1
E01003000,True,196.97462,0
E01003001,True,259.02541,1
E01003002,True,400.7322300000001,1
E01003005,True,94.15307,0
E01003006,True,285.01022000000006,0
E01003007,False,25.01543,-1
E01003008,True,81.22991000000003,0
E01003009,True,124.93546,0
E01003010,True,189.04574,0
E01003011,True,103.90148,0
E01003013,True,6010.307650000002,1
E01003014,True,2295.0745099999995,1
E01003016,True,265.2610399999999,2
E01003018,True,1803.51904,1
E01003019,True,459.9975699999999,1
E01003020,True,4319.028609999999,1
E01003023,True,1360.41213,1
E01003024,True,2318.68227,1
E01003026,True,157.6246,2
E01003030,True,395.7636499999999,1
E01003031,True,102.57318999999995,0
E01003032,True,7497.52817,1
E01003034,True,490.82886,1
E01003035,True,151.31059999999994,2
E01003037,True,1252.61054,1
E01003039,True,329.93093,0
E01003040,True,222.52581,0
E01003041,True,614.9741899999998,2
E01003042,True,452.1702599999999,1
E01003043,True,36.00392,0
E01003044,True,78.43901,0
E01003046,True,49.64709,0
E01003047,True,22212.96915,1
E01003048,True,51.37259,0
E01003051,True,954.22017,1
E01003052,True,82.23125999999999,0
E01003053,True,364.0384799999999,1
E01003054,True,638.2784899999999,1
E01003057,True,1579.9315,1
E01003060,True,561.2511099999999,1
E01003061,True,4915.396949999999,1
E01003062,True,56.64391,0
E01003064,True,85.15399000000001,0
E01003067,True,249.91603,1
E01003068,True,102.264,0
E01003069,True,357.1703,1
E01003072,True,385.2256100000001,1
E01003074,True,3882.5261,1
E01003076,True,4049.06278,1
E01003077,True,1297.79859,1
E01003078,True,57.24008999999999,0
E01003079,True,60.22487,0
E01003081,True,2554.6854700000004,1
E01003082,True,175.41795999999997,2
E01003083,True,185.65508,2
E01003084,True,80.45729000000001,2
E01003085,False,24.34215,-1
E01003086,True,118.28269,2
E01003087,True,1068.52695,1
E01003089,True,1544.94682,1
E01003090,True,1087.84346,1
E01003091,True,170.06173000000004,2
E01003096,True,949.02008,1
E01003097,True,254.95715,1
E01003099,True,3876.5647600000007,1
E01003100,True,461.5328,1
E01003101,True,1068.94182,1
E01003102,True,11407.18508,1
E01003104,True,456.4297,1
E01003105,True,48.70164,0
E01003106,True,784.5621199999997,1
E01003107,True,59.11798000000001,0
E01003108,True,1038.50561,1
E01003110,True,499.3354000000001,0
E01003112,True,167.24803,0
E01003115,True,424.34629,1
E01003116,False,19.32472,-1
E01003117,True,3744.6105199999993,1
E01003118,True,3586.57099,1
E01003119,True,674.1313400000001,1
E01003120,True,6507.0997800000005,1
E01003121,True,865.6189600000004,1
E01003125,True,359.50159,1
E01003126,True,1211.10449,1
E01003127,True,1366.05487,1
E01003128,True,1288.7823800000003,1
E01003131,True,3223.4072999999994,1
E01003133,False,24.447149999999997,-1
E01003134,True,57.54541,0
E01003137,True,4927.586719999998,1
E01003139,True,653.4537400000002,1
E01003141,True,439.0388,1
E01003144,True,601.4381500000003,2
E01003145,True,550.1601600000002,1
E01003146,True,542.3625100000002,1
E01003147,True,687.0572800000001,1
E01003148,False,23.0556,-1
E01003150,True,6980.8734,1
E01003151,True,43.67366,2
E01003152,True,219.66573,2
E01003153,True,462.82203,1
E01003154,True,183.44054,0
E01003156,True,103.54899,0
E01003158,False,22.187949999999997,-1
E01003159,True,388.33036,1
E01003160,True,217.95891000000003,0
E01003162,True,1355.8211200000003,1
E01003163,True,136.7727,0
E01003164,True,2488.545469999999,1
E01003165,True,239.34939,1
E01003166,True,2619.709799999999,1
E01003167,True,143.20411,0
E01003169,True,713.0649900000002,1
E01003170,False,29.158410000000003,-1
E01003172,True,990.1463699999996,1
E01003174,False,15.596610000000002,-1
E01003175,True,69.30613999999998,0
E01003176,True,2427.023840000001,1
E01003177,True,760.1606200000002,1
E01003179,True,364.56514,1
E01003180,True,520.69503,1
E01003181,True,893.6068799999998,1
E01003182,False,35.23942999999999,-1
E01003183,True,3028.309989999999,1
E01003185,True,183.33402,2
E01003186,True,2250.219610000001,1
E01003187,False,23.92828,-1
E01003190,True,905.0069399999998,1
E01003191,True,134.12098,0
E01003192,True,223.89077,0
E01003193,True,727.82285,1
E01003194,True,157.08451999999994,0
E01003195,True,148.36478000000002,0
E01003198,True,98.42092,2
E01003199,True,1241.4688499999995,1
E01003200,True,853.3150499999999,1
E01003202,True,1139.4564800000005,1
E01003203,True,254.28664999999992,1
E01003207,True,174.32186,2
E01003209,True,253.1152299999999,1
E01003210,True,949.73893,1
E01003211,True,422.0288300000001,0
E01003212,True,228.4614100000001,0
E01003213,True,56.357489999999984,0
E01003214,True,950.94031,1
E01003215,True,393.73365,1
E01003217,True,440.7400699999999,1
E01003218,True,46.06005,0
E01003219,True,48.21202,0
E01003220,True,282.92583,1
E01003221,True,1233.6321999999996,1
E01003223,True,1171.6768599999996,1
E01003224,True,321.96388,2
E01003226,True,560.7102799999999,1
E01003227,True,318.42513999999994,1
E01003229,True,1046.57496,1
E01003231,True,761.4281799999999,1
E01003232,True,393.39470000000006,1
E01003233,True,80.22128,0
E01003235,True,80.79408,2
E01003236,True,48.03835999999998,2
E01003237,True,470.1571799999999,1
E01003238,True,249.94875999999996,1
E01003239,True,119.69511,0
E01003240,True,650.56062,1
E01003241,True,1182.55039,1
E01003243,True,1028.8042300000002,1
E01003244,True,169.79979000000006,1
E01003245,True,50.50041,0
E01003247,True,286.71005,2
E01003248,True,945.2447499999998,1
E01003249,True,68.56920999999997,2
E01003251,True,803.2923600000001,1
E01003253,True,1027.64624,1
E01003254,True,44.86689000000001,0
E01003255,True,2503.77144,1
E01003256,True,541.96705,1
E01003257,True,459.16027,1
E01003258,True,183.85748,2
E01003259,True,386.87175,1
E01003260,True,47.31182,0
E01003261,True,45.8592,0
E01003263,True,655.6007900000001,1
E01003264,True,259.11554,1
E01003265,True,2334.40308,1
E01003266,True,278.7450999999999,1
E01003267,False,31.46255,-1
E01003268,True,310.93211,1
E01003269,True,38.88172,0
E01003270,True,47.7775,0
E01003272,True,475.80515000000014,1
E01003273,True,37.03936,0
E01003274,True,505.9972100000001,1
E01003276,True,246.17098,0
E01003277,False,35.23853999999999,-1
E01003278,True,365.95952,1
E01003279,True,82.76971000000002,0
E01003280,True,824.4291400000001,1
E01003281,True,109.70512,0
E01003282,True,425.86807,1
E01003284,True,67.01707999999999,0
E01003285,True,126.742,0
E01003286,True,1176.0893999999998,1
E01003288,True,1738.3260799999994,1
E01003290,True,84.98683999999999,0
E01003291,True,1315.775,0
E01003292,True,255.17073000000005,0
E01003295,True,70.41998,2
E01003298,True,111.08693,0
E01003299,True,121.10261999999996,2
E01003300,False,32.84515,-1
E01003301,True,174.36408000000003,2
E01003302,True,121.18687,1
E01003303,True,10184.674310000002,1
E01003304,True,425.79658,1
E01003305,True,775.1463899999999,1
E01003307,True,126.23289000000004,2
E01003308,True,469.65151,1
E01003309,True,107.90205,0
E01003310,True,336.6546500000001,1
E01003311,True,48.57348999999999,2
E01003313,True,150.04425,2
E01003318,True,11364.83529,1
E01003319,True,323.57033,1
E01003320,True,124.24089,0
E01003321,True,662.7648399999999,1
E01003322,True,1414.11756,0
E01003325,True,1009.5813899999998,1
E01003326,True,48.97952,0
E01003327,True,1658.22115,1
E01003328,True,38.58530999999999,2
E01003330,True,207.72530000000003,1
E01003331,True,126.20645000000002,0
E01003332,True,114.27291000000002,0
E01003333,True,195.88278000000005,0
E01003334,True,2155.71664,1
E01003336,True,273.15891,1
E01003337,True,309.1119,1
E01003339,True,440.20373,1
E01003340,True,7170.283709999999,1
E01003342,True,318.7692399999999,1
E01003344,True,83.04372,0
E01003346,True,127.1671,0
E01003347,True,164.05482999999998,0
E01003348,True,203.93294,1
E01003350,True,53.7263,0
E01003351,True,204.56928000000005,0
E01003352,True,54.44364,0
E01003353,False,24.826220000000003,-1
E01003354,True,117.61754999999998,2
E01003355,True,889.7774600000001,1
E01003356,True,260.10158,2
E01003358,True,763.9547800000003,1
E01003359,True,1707.15184,1
E01003360,True,1771.20364,1
E01003361,True,306.10432000000003,1
E01003363,True,119.40900999999998,0
E01003364,True,161.70691000000005,0
E01003365,False,19.378660000000007,-1
E01003366,True,90.19216,0
E01003370,True,257.86452,1
E01003374,True,1470.7624899999998,1
E01003375,True,842.4728400000002,1
E01003376,True,81.93076999999998,0
E01003377,True,272.72860000000003,0
E01003378,True,151.5117,0
E01003379,True,48.19329000000001,0
E01003380,True,339.33966000000004,0
E01003382,True,93.52792999999996,0
E01003383,True,440.8710599999999,1
E01003384,True,227.39746,0
E01003386,True,72.29554999999998,0
E01003387,True,166.34853,0
E01003388,True,74.42139999999999,0
E01003389,True,3448.11351,1
E01003390,True,807.5421299999998,1
E01003392,True,1736.6835900000003,1
E01003393,True,807.5071200000001,1
E01003394,True,313.44573,0
E01003398,False,32.549609999999994,-1
E01003399,True,140.07797000000005,0
E01003400,True,1074.9935199999998,1
E01003401,True,625.5153299999997,1
E01003402,True,718.78501,1
E01003403,False,34.55450999999999,-1
E01003404,True,382.25627,0
E01003405,False,24.73538,-1
E01003406,False,35.11657,-1
E01003407,False,22.11142,-1
E01003410,True,152.33870000000002,0
E01003411,True,70.55152000000001,0
E01003412,True,115.00566000000003,0
E01003413,True,647.6985399999999,1
E01003414,True,136.37336999999997,0
E01003415,True,518.18547,1
E01003416,True,110.41704,2
E01003417,True,306.80214,1
E01003419,False,26.20472,-1
E01003420,False,32.48411,-1
E01003421,True,237.3721,0
E01003422,True,288.60585000000003,0
E01003423,True,432.59501000000006,1
E01003426,True,128.86253,0
E01003427,True,8706.490819999999,1
E01003428,True,93.59465,0
E01003430,True,599.1270999999999,0
E01003431,True,479.95239,1
E01003432,True,45.99199,2
E01003433,True,1048.94686,1
E01003435,True,456.69661,1
E01003436,True,240.25344,1
E01003437,True,267.63008,2
E01003438,True,157.27302999999998,1
E01003439,True,719.31236,1
E01003440,True,94.76281999999998,2
E01003441,True,389.1571500000001,1
E01003442,False,17.77356,-1
E01003443,False,15.98389,-1
E01003444,True,69.28841,0
E01003445,True,308.30342,1
E01003446,True,2841.47869,1
E01003447,True,358.6054600000001,0
E01003448,True,183.06279,0
E01003449,True,341.99319,0
E01003450,False,34.415780000000005,-1
E01003451,True,189.31102000000004,0
E01003452,True,468.4156800000002,1
E01003454,True,217.04711999999995,0
E01003456,True,6213.437909999999,1
E01003458,True,122.65852999999998,0
E01003459,True,72.04941000000001,0
E01003460,True,776.0158600000002,1
E01003461,True,632.2891999999998,0
E01003462,True,71.26223,0
E01003463,True,58.83058,0
E01003464,True,177.61728,2
E01003467,True,203.34660000000005,0
E01003469,True,354.27365999999995,1
E01003470,True,543.9194399999999,1
E01003471,True,95.13945,0
E01003478,True,197.85261,0
E01003480,True,873.8402700000001,2
E01003481,True,48.910900000000005,2
E01003483,True,50.09343999999999,2
E01003485,True,525.98086,1
E01003486,True,2492.3840800000003,1
E01003488,True,323.12024,1
E01003491,True,371.58214,1
E01003492,False,30.92397,-1
E01003497,True,169.74892,2
E01003498,True,371.54302,1
E01003499,True,2120.0398400000004,1
E01003500,True,291.52615000000003,2
E01003501,True,620.0601300000002,1
E01003502,True,564.0688500000001,1
E01003503,True,2064.72561,1
E01003507,True,161.55714000000003,0
E01003509,True,217.99132,0
E01003512,True,427.8468199999999,1
E01003513,True,41.37573,0
E01003515,True,3016.25231,1
E01003516,True,777.7948200000004,1
E01003517,True,242.09842,0
E01003518,True,246.34974,1
E01003520,True,1030.0372899999998,1
E01003521,True,4383.14682,1
E01003523,True,1624.9478799999997,1
E01003525,True,3198.76457,1
E01003528,True,242.26295,0
E01003529,True,291.08863,1
E01003530,True,104.65441,0
E01003531,True,4825.34209,1
E01003532,True,466.1821,0
E01003533,True,177.96985000000006,0
E01003535,True,482.2041899999999,0
E01003537,True,137.16169000000002,0
E01003538,True,424.63997,1
E01003539,True,237.92306,0
E01003540,True,368.3827699999999,2
E01003541,True,443.5741,0
E01003542,True,212.77963,0
E01003543,True,683.21287,0
E01003544,True,693.7471899999997,1
E01003545,True,69.34340999999998,0
E01003549,True,102.43521999999996,0
E01003550,True,333.40108999999995,1
E01003551,True,639.3674000000002,1
E01003553,True,663.3733800000001,1
E01003555,True,845.7547700000003,1
E01003556,True,2258.60615,1
E01003558,True,3104.25714,1
E01003559,True,813.05137,1
E01003561,True,119.44647,0
E01003562,True,107.27650999999996,0
E01003564,True,119.10228,0
E01003565,True,247.78462,2
E01003566,True,1963.4752000000003,1
E01003567,True,486.5078700000001,0
E01003569,True,2474.87345,1
E01003570,True,503.5826799999999,1
E01003571,True,69.53495000000001,0
E01003572,True,101.73930000000004,0
E01003573,True,566.8980099999998,0
E01003574,True,683.8560200000002,1
E01003575,True,360.2843700000001,0
E01003576,True,1776.4268200000004,1
E01003578,True,972.7898899999998,1
E01003583,True,277.75744999999995,0
E01003586,True,628.7756200000002,1
E01003587,True,900.08173,1
E01003589,True,373.55466,1
E01003590,True,1510.61929,1
E01003591,True,3792.54029,1
E01003593,True,100.60886,2
E01003594,True,218.07777,0
E01003595,True,43.22039,0
E01003596,True,359.2991800000001,1
E01003598,True,55.56842999999999,0
E01003600,True,952.6835,1
E01003601,True,3831.3263700000007,1
E01003602,True,564.35385,1
E01003603,True,473.09485000000006,0
E01003604,True,134.68304,0
E01003605,True,1620.6212599999997,1
E01003607,True,599.9054500000001,1
E01003611,True,496.66144,1
E01003615,True,582.5872799999999,1
E01003616,True,952.17097,1
E01003618,True,183.12315,2
E01003619,True,3411.99744,1
E01003622,True,868.02594,1
E01003623,True,164.03751000000003,0
E01003630,True,3084.456179999999,1
E01003631,False,26.62023,-1
E01003633,False,24.83088,-1
E01003635,True,506.54061,1
E01003636,True,1479.9666499999998,1
E01003638,False,28.3884,-1
E01003639,True,53.58644000000001,0
E01003640,True,509.68686,0
E01003641,True,952.4617300000002,1
E01003643,True,134.00808,2
E01003644,False,24.08707,-1
E01003645,True,179.71083999999993,0
E01003646,True,793.6609600000005,2
E01003647,True,238.33302999999995,1
E01003648,True,229.16094,2
E01003650,True,270.89722,2
E01003651,True,231.52367,1
E01003653,True,1035.37325,1
E01003654,False,24.94975999999999,-1
E01003655,True,354.20918,1
E01003656,True,60.74472,0
E01003657,True,252.19245,0
E01003659,True,197.29181,0
E01003661,True,48.33901,0
E01003662,True,1657.5949100000005,1
E01003663,True,239.07026,0
E01003665,True,105.66131,0
E01003666,False,6.09453,-1
E01003668,True,45.95649,0
E01003670,True,147.76085,0
E01003672,True,292.8049599999999,1
E01003673,True,408.73722,1
E01003674,True,278.23559,0
E01003675,True,635.20678,1
E01003677,True,77.47187,0
E01003679,False,13.463199999999995,-1
E01003680,True,56.07575,0
E01003681,True,563.93591,1
E01003684,True,278.40372,2
E01003686,True,396.9098000000001,1
E01003689,True,6029.181889999999,1
E01003690,True,4061.6107699999993,1
E01003692,True,204.65885000000003,1
E01003693,True,138.96639999999996,0
E01003694,True,117.63002,0
E01003695,True,321.00569999999993,0
E01003696,True,255.04069,1
E01003700,True,302.98406000000006,1
E01003701,True,1805.28242,1
E01003702,True,157.49318,2
E01003703,False,28.21922,-1
E01003704,True,393.3355900000001,1
E01003705,True,177.80787999999998,0
E01003706,True,129.17916999999997,0
E01003707,False,6.59133,-1
E01003708,True,147.38038,0
E01003709,True,141.54370000000006,2
E01003710,True,292.89852,1
E01003711,True,814.0469700000006,1
E01003713,True,130.24678,2
E01003714,True,158.39606000000003,2
E01003715,True,317.73907,1
E01003716,True,78.37737999999997,0
E01003719,True,1907.23952,1
E01003720,True,753.3575899999997,1
E01003721,True,1084.5948799999996,1
E01003722,True,336.10932,0
E01003723,True,91.06877,0
E01003724,True,68.67704999999998,0
E01003726,True,123.73575,0
E01003729,True,1128.47755,1
E01003733,True,740.05385,1
E01003734,True,811.7922900000002,1
E01003735,True,535.89552,1
E01003737,False,23.848230000000004,-1
E01003738,True,1274.8899200000003,1
E01003739,True,392.7187400000001,0
E01003740,True,407.87140000000016,0
E01003741,True,348.11401,1
E01003743,True,169.06913999999995,0
E01003744,True,40.445340000000016,0
E01003746,True,280.39857,2
E01003750,True,496.34700999999984,1
E01003751,True,279.12769000000003,0
E01003752,True,50.74617999999999,0
E01003754,True,252.75913,0
E01003755,True,1034.4830399999998,1
E01003756,True,265.75706,0
E01003759,False,23.23884,-1
E01003760,True,119.41313,0
E01003761,True,129.52365999999998,0
E01003762,True,58.91041,2
E01003763,True,422.65231,0
E01003764,True,343.85812,1
E01003765,True,652.6933100000001,1
E01003767,True,1066.49698,1
E01003769,True,1072.4677700000002,1
E01003770,True,890.1720400000004,0
E01003771,True,116.95376,0
E01003773,True,571.0685199999999,1
E01003774,True,37.73696999999999,0
E01003775,True,50.99125,0
E01003776,True,61.87922999999999,2
E01003777,False,21.06819,-1
E01003778,True,675.08091,1
E01003779,True,42.79767000000001,2
E01003781,True,990.28493,1
E01003782,True,56.51147,0
E01003783,True,3864.624210000001,1
E01003788,True,362.91999,1
E01003789,True,973.15935,1
E01003791,True,180.13432999999995,0
E01003792,True,246.86922,0
E01003793,True,208.44342,1
E01003796,True,36.09139,2
E01003797,False,13.61987,-1
E01003798,True,210.2742,0
E01003799,True,776.4087200000002,1
E01003800,True,122.43624000000004,0
E01003801,True,894.10142,1
E01003804,True,305.55892000000006,0
E01003807,True,594.0833999999998,1
E01003808,True,195.6813,0
E01003809,True,215.54829,1
E01003810,True,52.64192000000001,0
E01003811,True,55.05805,2
E01003812,True,606.2314299999998,1
E01003814,True,428.24394,1
E01003815,True,812.55654,0
E01003816,True,502.61175,0
E01003817,True,621.2101599999999,0
E01003818,True,93.36479,0
E01003820,True,66.33560000000001,0
E01003821,True,226.07814,0
E01003822,True,93.54292999999998,2
E01003823,True,815.0767,1
E01003824,True,111.14891000000004,2
E01003825,False,27.584840000000003,-1
E01003827,True,353.28032999999994,1
E01003828,True,157.20493999999997,0
E01003829,True,262.3879299999999,1
E01003830,True,162.99940999999998,0
E01003831,True,55.95324,2
