lsoa,cluster,area_km2,distance_centre_km,poi_count,shannon_group,shannon_category,group_richness,category_richness,poi_count_no_transport,shannon_group_no_transport,shannon_category_no_transport,group_richness_no_transport,category_richness_no_transport,log1p_poi_count,poi_density_km2,log1p_poi_count_no_transport,poi_density_km2_no_transport
E01003232,2,0.203130930478611,8.5627826664022,32,1.9088774507390711,2.5835099558988133,8,16,28,1.7509797594087249,2.441654744645743,7,14,3.4965075614664802,157.53386214793858,3.367295829986474,137.84212937944625
E01003233,3,0.17200645330565276,8.815754549075917,38,1.7247184388720598,2.6656440104308805,8,17,30,1.5327493463612987,2.5746323651041223,7,15,3.6635616461296463,220.92194373937005,3.4339872044851463,174.4120608468711
E01003235,2,0.4576605238925241,13.05120991659954,55,1.7946310758735753,2.5473324335007357,8,18,51,1.6543072293859005,2.38449726048657,7,15,4.02535169073515,120.17641270916359,3.9512437185814275,111.43630996667896
E01003236,2,0.18751622248850522,13.219020414838416,51,1.7406748475946503,2.0327196596778534,7,11,47,1.5904983975157203,1.907398087223026,6,10,3.9512437185814275,271.97646861260927,3.871201010907891,250.644980878287
E01003237,1,0.3040900367516922,13.204977519607704,63,1.8630072394661954,2.576439978430645,8,18,58,1.722497456854596,2.4974330181435667,7,17,4.1588830833596715,207.17548221233992,4.07753744390572,190.73298362405896
E01003238,3,0.11782782724868744,12.909630131501288,11,1.499030672979008,1.6726254461503207,5,6,8,1.2554823251787535,1.4941751382893083,4,5,2.4849066497880004,93.35655470234036,2.1972245773362196,67.89567614715664
E01003239,2,0.2062600891367685,12.617872751038844,26,1.4508365670190502,1.866981885650215,5,10,19,1.1882606527098067,1.757722667678769,4,9,3.295836866004329,126.05443985219905,2.995732273553991,92.11670604583777
E01003240,1,0.2360206046244289,12.669907777730712,46,1.7906802351580975,2.5383983552932157,8,17,35,1.630509049476733,2.3745093986193604,7,14,3.8501476017100584,194.8982381144144,3.58351893845611,148.29213769575009
E01003241,1,0.2611593840139093,12.064107979347689,32,1.8071987799978495,2.436633821759521,8,16,23,1.6877478362059284,2.231389197807482,7,13,3.4965075614664802,122.53053866253447,3.1780538303479458,88.06882466369665
E01003243,1,0.32804313589720263,12.554748750580845,110,1.903050965133966,2.715281702271804,9,24,94,1.7416371810296527,2.482035712475322,8,20,4.709530201312334,335.32175486357437,4.553876891600541,286.54768142887264
E01003244,2,0.07183464943866932,6.686968574852001,20,1.6922814607175372,2.293412589485358,6,11,16,1.4898487964741864,2.067975912293976,5,9,3.044522437723423,278.4171727193506,2.833213344056216,222.73373817548048
E01003245,3,0.11407949511995442,5.911853178809998,9,1.2148896539491205,1.4270610433807247,4,5,6,0.8675632284814612,0.8675632284814612,3,3,2.302585092994046,78.89235476135754,1.9459101490553132,52.594903174238354
E01003247,2,0.20468408121863133,6.178871986215803,29,1.9171593996511875,2.3630447763684845,8,14,23,1.7744768392180637,2.2191424336356196,7,12,3.4011973816621555,141.681755744473,3.1780538303479458,112.36828903871998
E01003248,1,0.30029693270337793,6.793343051593499,53,1.951032612972896,2.777359364314072,9,23,43,1.8078305342805743,2.639856866737527,8,20,3.9889840465642745,176.4919791983071,3.784189633918261,143.19160576466425
E01003249,2,0.12429324021570282,6.7911914185573465,16,1.511086176073611,2.1546193098639694,5,10,12,1.2650013752730702,1.9356005054539454,4,8,2.833213344056216,128.72783726800463,2.5649493574615367,96.54587795100346
E01003251,1,0.2125896306138689,7.238790973894619,47,1.924548970222886,2.3931524122335497,8,13,45,1.8262882382419374,2.3157184998975193,7,12,3.871201010907891,221.08321964850253,3.828641396489095,211.6754230677152
E01003253,1,0.15986753083476415,7.522342445621406,109,1.875274950709265,2.8180930766177066,9,27,102,1.7491828280658435,2.6911169112642,8,24,4.700480365792417,681.8144962322599,4.634728988229636,638.0282441806469
E01003254,3,0.3393311120953152,8.490915427100122,37,1.6198868266730906,2.3627061416619037,6,17,30,1.3996380770773302,2.1299758495229772,5,14,3.6375861597263857,109.03804184511975,3.4339872044851463,88.40922311766467
E01003255,1,0.1892491812752851,8.946998471509739,137,1.7809292277977937,2.6549994837579067,9,27,125,1.6264641146407062,2.4900686903498106,8,23,4.927253685157205,723.9133034912181,4.836281906951478,660.5048389518413
E01003256,1,0.22735748045808318,9.419081737454333,98,1.9847884069925839,3.005402484343893,9,29,91,1.860352056175579,2.92792749960865,8,27,4.59511985013459,431.0392594189035,4.5217885770490405,400.2507408889818
E01003257,1,0.2467462957442702,8.945870141507525,30,1.7683497721513965,2.2077946876186405,7,13,22,1.6205926373635855,2.219835703909827,6,12,3.4339872044851463,121.58237232907534,3.1354942159291497,89.16040637465525
E01003258,2,0.11856967909909229,9.30919272960581,24,1.8313500005501564,2.141963331773656,8,11,18,1.692019807908464,2.106170916206464,7,10,3.2188758248682006,202.41262506869458,2.9444389791664403,151.80946880152095
E01003259,2,0.2139219669268562,9.363269185635332,80,1.927259363783908,2.724596224465632,8,23,73,1.7868976517263269,2.6606914716515044,7,22,4.394449154672439,373.9681396410938,4.30406509320417,341.2459274224981
E01003260,3,0.16440647985760234,8.19277165318664,15,1.4897503188505912,1.933809998920632,5,8,14,1.3337360272028096,1.809514255849282,4,7,2.772588722239781,91.23727977748794,2.70805020110221,85.15479445898875
E01003261,0,0.1929942150202416,8.46416134861711,23,1.2733256871159515,1.9743423462932612,4,10,21,1.0710185424099148,1.838798692937445,3,9,3.1780538303479458,119.1745565927337,3.091042453358316,108.81155167162642
E01003263,2,0.35679728374568825,12.958787317486506,60,1.6977720155657232,2.6559039581488615,7,22,45,1.5139158279292197,2.505700403492711,6,18,4.110873864173311,168.16271517012376,3.828641396489095,126.12203637759282
E01003264,2,0.25551952827190444,13.500522112645228,47,1.7320464511848117,2.3174362105746678,7,15,33,1.5994181232824505,2.154862318391892,6,12,3.871201010907891,183.93897451934154,3.5263605246161616,129.148641683793
E01003265,1,0.252412568149192,13.64292109683941,55,1.809847258587306,2.7695865736982506,8,19,44,1.6368060438113976,2.5459238014698053,7,15,4.02535169073515,217.89723231012601,3.8066624897703196,174.3177858481008
E01003266,2,0.20507907909006864,14.122476482739074,22,1.5288207552621662,1.6786315218987267,7,9,17,1.28487876782417,1.4787515246479541,6,8,3.1354942159291497,107.27569139481957,2.8903717578961645,82.89485244145149
E01003268,3,0.2907708645397083,11.902775715291629,52,1.7158292788802934,2.34357514279192,6,15,43,1.5177924489858183,2.276926982088251,5,14,3.970291913552122,178.834974000288,3.784189633918261,147.8827669617766
E01003269,0,0.20128542422468493,12.26018562146581,17,1.430349831409688,1.5118965585343875,5,6,10,1.2798542258336676,1.4184836619456564,4,5,2.8903717578961645,84.45718345220935,2.3978952727983707,49.68069614835844
E01003272,1,0.14564230562014716,8.221103172095903,65,1.816555046511814,2.6716253155552283,9,20,58,1.6528960540539832,2.5389595086699335,8,18,4.189654742026425,446.29889456383574,4.07753744390572,398.2359366877304
E01003273,3,0.1531549636394647,8.883839729244372,22,1.4804388755866102,1.8700042258563856,6,9,16,1.229918603764207,1.5268781472745925,5,7,3.1354942159291497,143.64536073273618,2.833213344056216,104.46935326017176
E01003274,3,0.12188294260310778,9.170859897791468,68,1.7694563869349733,2.3658481686984336,9,16,62,1.6133774039962403,2.2674845194787454,8,15,4.23410650459726,557.9123587574602,4.143134726391533,508.6847976906255
E01003276,3,0.5098261034152053,8.733614574110954,42,1.7392038596958241,2.1766496630185235,8,15,33,1.5522487534467566,2.1089979576756464,7,14,3.7612001156935624,82.38103094104414,3.5263605246161616,64.72795288224897
E01003277,0,0.11262203973112457,8.487658929688125,18,1.754004127717967,1.9850531879046152,7,9,12,1.6762349391347309,2.0228085294147036,6,8,2.9444389791664403,159.82662046410678,2.5649493574615367,106.55108030940451
E01003278,1,0.1886174818417339,8.70012665133573,83,1.7171931831554514,2.599825132685205,8,20,76,1.5594785349991207,2.4683017546158674,7,18,4.430816798843313,440.04404676361895,4.343805421853684,402.931898241386
E01003279,3,0.1969647306846419,9.121256113594171,21,1.712210115741827,2.400563126408751,6,13,17,1.5136026783424539,2.231606951608935,5,11,3.091042453358316,106.61807282453462,2.8903717578961645,86.30986847700422
E01003280,3,0.16159580164877937,11.901339988303835,34,1.6636938064021314,2.425153268097308,7,15,30,1.475014349168907,2.338001739090106,6,14,3.5553480614894135,210.40150581323485,3.4339872044851463,185.64838748226606
E01003281,0,0.39006518484413594,11.316216827457609,51,1.74067484759465,2.461089643705079,7,19,43,1.5492662155034513,2.23622217344493,6,16,3.9512437185814275,130.7473775706971,3.784189633918261,110.23798501058776
E01003282,1,0.27815777121404606,10.245630028251245,63,1.8721082826387152,2.8302995254876864,8,22,52,1.7070549117420923,2.657475841380471,7,19,4.1588830833596715,226.4901668036471,3.970291913552122,186.94426466332777
E01003284,0,0.14675121569934754,10.609140422082513,53,1.7984083284099484,2.635589772886553,7,18,46,1.6223705493337035,2.4415165780178847,6,15,3.9889840465642745,361.15544084201844,3.8501476017100584,313.45566563646884
E01003285,3,0.19431455684618798,11.51215646470438,80,1.7165799347397885,2.5749533199148273,8,19,74,1.567778888077695,2.4137443641014653,7,16,4.394449154672439,411.70358669178324,4.31748811353631,380.8258176898995
E01003286,1,0.21243172409447328,11.356610373816482,49,1.7073827398741286,2.6222490086893018,8,19,43,1.5219702659675143,2.5016232873336923,7,17,3.912023005428146,230.66234673220734,3.784189633918261,202.4179777445901
E01003288,1,0.18657349767308196,9.924906685188546,125,1.695041438514958,2.7367801755711767,8,26,120,1.5907263445633175,2.6758708623302123,7,25,4.836281906951478,669.977255928533,4.795790545596741,643.1781656913918
E01003290,3,0.11589251393336013,10.15612924817977,27,1.703754489481344,2.2171968454516735,7,12,24,1.5242876928431008,2.02234607227287,6,10,3.332204510175204,232.9744957946584,3.2188758248682006,207.08844070636303
E01003291,1,0.2817198786654116,9.731335335284376,69,1.9663354758132445,2.71180405033134,8,21,58,1.8173507176961614,2.530388957365375,7,18,4.248495242049359,244.9241435388689,4.07753744390572,205.87826558339705
E01003292,3,0.19721193286726388,10.399691492288225,65,1.8336084790209901,2.7200520842529867,8,21,62,1.7262507634185154,2.6555868011617374,7,20,4.189654742026425,329.5946601960903,4.143134726391533,314.3825989562707
E01003295,2,0.1645399385617397,11.023153725818615,79,1.738288712185969,2.850238602946536,7,23,75,1.619936185033329,2.7357382955229963,6,20,4.382026634673881,480.1265923066887,4.330733340286331,455.8163851012867
E01003298,3,0.14267372225199224,6.580218596204828,23,1.2075153250376989,1.7154642164188132,4,7,13,0.9251290835720822,1.0317671113505356,3,4,3.1780538303479458,161.20698077377622,2.6390573296152584,91.11698913300394
E01003299,2,0.12297110648617822,6.655770371200601,93,1.4884625731158936,2.3196370360292424,9,18,90,1.3908219292472608,2.2284850686478945,8,16,4.543294782270004,756.2752150274672,4.51085950651685,731.8792403491618
E01003301,2,0.22641949928909533,6.602134147883352,28,1.8368292812627196,2.471838357217965,8,16,25,1.675889043126392,2.310717508000889,7,14,3.367295829986474,123.66426075454412,3.258096538021482,110.41451853084295
E01003302,2,0.1485254322278007,5.993393159668447,37,2.0664085491678716,2.561530315812848,9,17,34,1.9425073015979046,2.425153268097308,8,15,3.6375861597263857,249.11558542547309,3.5553480614894135,228.9170244450293
E01003303,1,0.31642403609384095,7.253250541822204,198,1.8221474667618711,2.6416993859161098,8,31,177,1.66001017061634,2.447490319909257,7,27,5.293304824724492,625.7426030090828,5.181783550292085,559.3759632959982
E01003304,1,0.16132226695254032,7.651383938473966,233,1.7675537271068447,2.7482449348598923,9,35,224,1.6684455158332208,2.6397269645873185,8,31,5.455321115357702,1444.3139462486397,5.41610040220442,1388.5249955351728
E01003305,1,0.1001002904232968,6.284794192504727,15,1.2868726303980162,1.7999587982097305,5,9,14,1.1163670752893367,1.666102255087602,4,8,2.772588722239781,149.8497150864308,2.70805020110221,139.85973408066872
E01003307,3,0.14188366346547998,9.679608535920217,32,1.5607002228431979,2.5829504226071527,6,17,30,1.415369135079188,2.5057693481607397,5,16,3.4965075614664802,225.5368885917267,3.4339872044851463,211.44083305474376
E01003308,1,0.10241153951577044,9.775404870408778,30,1.5981113099810738,2.321526935522525,6,12,27,1.4144759295440286,2.21827106903453,5,11,3.4339872044851463,292.935738900598,3.332204510175204,263.6421650105382
E01003309,3,0.145412086990609,9.737962110573786,17,1.334592953237241,1.8688627696075706,5,9,14,1.0547209169068124,1.567081229293324,4,7,2.8903717578961645,116.90912600063221,2.70805020110221,96.27810376522652
E01003310,3,0.23773670269045338,9.369597048989146,82,1.702141891659413,2.6448328675658557,8,20,74,1.5319054874452753,2.5157160126801106,7,18,4.418840607796598,344.91939642474404,4.31748811353631,311.2687236028178
E01003311,3,0.19849778012155164,10.068967913699824,31,1.5294586284155727,2.273163627340656,7,13,28,1.3413277604554734,2.1647154378368154,6,12,3.4657359027997265,156.17303115942613,3.367295829986474,141.05951201496552
E01003313,3,0.21401979583922012,10.050445502028117,20,1.7771358806162147,1.9157653167282036,7,9,17,1.593443285659087,1.756536739908486,6,8,3.044522437723423,93.44929949856025,2.8903717578961645,79.43190457377621
E01003318,1,0.3749121609017794,10.167763318102555,288,1.8854035185449944,2.868992702819051,9,31,257,1.7300768568829454,2.7517026146325425,8,28,5.666426688112432,768.1799366210771,5.552959584921617,685.4939017764473
E01003319,2,0.13069690893498634,10.419561951881775,30,1.5039811391161206,2.4973469635202163,7,15,28,1.3489833346301627,2.4133038607774076,6,14,3.4339872044851463,229.5387109340371,3.367295829986474,214.2361302051013
E01003320,3,0.18313232304009372,10.644942683656394,38,1.6948329080671225,2.559205734582778,8,15,32,1.4946713169346117,2.4366338217595205,7,13,3.6635616461296463,207.5002346346065,3.4965075614664802,174.73703969230021
E01003321,1,0.1315294786986757,9.805709535189813,30,1.5615175536064767,2.5897665875948754,7,16,27,1.3738162002389207,2.516315126892697,6,15,3.4339872044851463,228.08575155024965,3.332204510175204,205.27717639522467
E01003322,2,0.12188725130305929,9.715697507021844,35,1.7603931080361226,2.703380067276385,7,18,32,1.6054988245228246,2.5338959091292264,6,15,3.58351893845611,287.15062179043105,3.4965075614664802,262.53771135125123
E01003325,1,0.14612641394307935,10.195955074085184,58,1.5971916077355577,2.5671684402509443,7,18,57,1.5365849281322697,2.523578898060207,6,17,4.07753744390572,396.9166041574985,4.060443010546419,390.0732144306451
E01003326,0,0.1440687247843619,10.778972683753054,43,1.8693258565341397,2.4407804799192108,8,15,40,1.737510547167665,2.3518242673066165,7,14,3.784189633918261,298.46866531484346,3.713572066704308,277.6452700603195
E01003327,3,0.1817196834121839,10.594270737336926,136,1.747885133642343,2.6714561121997975,9,24,129,1.6289029838860345,2.580335843233282,8,22,4.919980925828125,748.4054420869716,4.867534450455582,709.8845737442598
E01003330,1,0.258050521242113,9.52860654523605,29,1.7416024765561198,2.081999286992681,7,11,22,1.5672362621722666,1.8854495928377855,6,9,3.4011973816621555,112.38109444774607,3.1354942159291497,85.25462337415219
E01003331,3,0.21958664602361652,9.834516183515086,32,1.5071102528699796,2.0259339516655173,6,13,27,1.272546820242055,1.887448981777507,5,12,3.4965075614664802,145.72835178947267,3.332204510175204,122.95829682236757
E01003332,0,0.12978403555929563,9.866783355433332,19,1.6668756974308385,2.451583060521786,6,13,15,1.459481873869085,2.30348849521927,5,11,2.995732273553991,146.39705043937622,2.772588722239781,115.5766187679286
E01003333,3,0.14941990775552885,10.608532750937226,41,1.8861986307143832,2.341894186236506,8,14,39,1.7780227611433128,2.2570873195127237,7,13,3.7376696182833684,274.39449411976307,3.6888794541139363,261.00939684562826
E01003334,1,0.1743203749414722,10.135269104641463,114,1.7492053312620395,2.73469402021032,9,27,105,1.5992727867568188,2.5707411035888983,8,23,4.74493212836325,653.9683042689377,4.663439094112067,602.3392276161269
E01003336,2,0.16149611526595542,7.845931246573751,27,1.8639889360806292,2.3805877573989096,8,14,21,1.7155063761723959,2.197843669783096,7,12,3.332204510175204,167.186684060702,3.091042453358316,130.0340876027682
E01003337,1,0.12226279190440642,8.048287686833241,23,1.7154642164188132,2.235177307997703,6,11,19,1.5173067399949576,2.02804676777597,5,9,3.1780538303479458,188.1193750097168,2.995732273553991,155.40296196454867
E01003339,1,0.15852776881486186,6.627070877012225,37,1.718931123330719,2.4953467011100994,7,17,34,1.5643701028927681,2.409292937535035,6,16,3.6375861597263857,233.39759511288395,3.5553480614894135,214.4734657794069
E01003340,1,0.1894867952976023,7.011128353097673,31,1.90674332013009,2.5277682572998135,8,15,25,1.7551156808826642,2.525186602973121,7,14,3.4657359027997265,163.5997904303164,3.258096538021482,131.9353148631584
E01003342,1,0.1868679894989073,7.417335263009744,29,1.5020343765232864,2.177605794656121,5,11,21,1.2608533988189583,1.979562444957137,4,9,3.4011973816621555,155.1897683373405,3.091042453358316,112.37879776152243
E01003344,3,0.19861903446159948,7.390964898622121,28,1.701469246511586,2.332970268689007,6,11,23,1.500129093302593,2.2689129463881486,5,10,3.367295829986474,140.97339701554864,3.1780538303479458,115.79957611991495
E01003346,3,0.323100991822935,12.255519802595243,32,1.794917016020349,2.390242575918928,8,16,25,1.6250824915260849,2.3870992081962656,7,15,3.4965075614664802,99.04024069829089,3.258096538021482,77.37518804553976
E01003347,0,0.16626944687702805,12.06329566621626,31,1.8059243608650903,2.245323426780806,7,12,27,1.6319564694212858,2.136451693250441,6,11,3.4657359027997265,186.4443563279995,3.332204510175204,162.38702002761246
E01003348,2,0.37471055277917714,11.696292384270166,31,1.7005426566951807,2.2293800684895997,6,12,23,1.5223964486226174,2.235177307997703,5,11,3.4657359027997265,82.73052298654848,3.1780538303479458,61.38071060292306
E01003350,0,0.21090860142875992,11.842208231629908,16,1.461472129304024,1.4614721293040243,5,5,12,1.198849312913621,1.1988493129136213,4,4,2.833213344056216,75.86224502751934,2.5649493574615367,56.896683770639505
E01003351,3,0.18805517299652097,12.585833356970625,33,1.7066123485496034,2.446827138355446,7,14,31,1.573334053996854,2.316585463754045,6,12,3.5263605246161616,175.4804160617826,3.4657359027997265,164.84523933076545
E01003352,3,0.18168323354333107,11.47924100873389,36,1.9241860189924687,2.506904504741694,8,16,30,1.7683497721513965,2.3403091213915044,7,14,3.6109179126442243,198.14706782733518,3.4339872044851463,165.12255652277932
E01003354,3,0.3634748439579778,12.0615164248022,25,1.3759293274164128,1.7187468356538147,6,10,22,1.1465958365269353,1.4493638002110543,5,8,3.258096538021482,68.78055088425957,3.1354942159291497,60.52688477814842
E01003355,1,0.1068770695114652,11.218324884491022,78,1.7329884823562276,2.7994523769209136,8,23,74,1.6134568578862933,2.7375674494544753,7,22,4.3694478524670215,729.8104294638484,4.31748811353631,692.3842535939075
E01003356,2,0.5114019569943318,11.665126390308114,195,1.7029009951318428,3.1901139659994966,9,35,187,1.5972386300322199,3.091567092994775,8,31,5.278114659230517,381.30475907068404,5.236441962829949,365.66148690368163
E01003358,1,0.18715584699428878,11.129278567314879,131,1.8270690766918294,3.140481807464756,9,31,125,1.7198797894834783,3.0747093933079217,8,29,4.882801922586371,699.951415378423,4.836281906951478,667.8925719259761
E01003359,1,0.1884240779793996,10.813725569154629,82,1.7255030430022085,2.7032373681549933,8,23,72,1.542862260411233,2.545029331759774,7,20,4.418840607796598,435.1885432018144,4.290459441148391,382.1167696406176
E01003360,1,0.1346476139229191,10.969482691904329,87,1.504849975602901,2.6883486560201555,8,21,79,1.319112078896671,2.5312935572024027,7,18,4.477336814478207,646.1310190747558,4.382026634673881,586.7166724931691
E01003361,3,0.20739425589447377,12.867778914710245,47,1.4991718584838314,2.6348743589039327,7,19,41,1.280759795575909,2.5167268752477856,6,17,3.871201010907891,226.62151271882146,3.7376696182833684,197.69110683982296
E01003363,3,0.5023139141386334,13.590750381267807,27,1.6230797806127193,2.404268450542494,6,14,22,1.4038946468399993,2.362626196299268,5,13,3.332204510175204,53.751248452473256,3.1354942159291497,43.7973135538671
E01003364,3,0.1897750422521328,13.93755251335962,15,1.3095258353040693,1.8065071652616695,4,7,11,0.9949236325717752,1.6726254461503207,3,6,2.772588722239781,79.04095197128811,2.4849066497880004,57.963364778944616
E01003366,3,0.5796073446429296,13.096521911055971,67,1.9510040313576031,2.380723948878746,8,17,61,1.811749625109918,2.2155586642993756,7,15,4.219507705176107,115.59549860651909,4.127134385045092,105.2436629104129
E01003370,1,0.17504216088192756,10.226391772671299,100,1.6764665229692683,2.7445050944168337,7,24,88,1.4881153769279076,2.49491742670091,6,19,4.61512051684126,571.2909364016233,4.48863636973214,502.7360240334285
E01003374,1,0.29362998793301376,12.223258573846492,105,1.898105530413112,3.1387456517375703,9,30,96,1.7561217864976568,3.0634119630346284,8,28,4.663439094112067,357.59290370557727,4.574710978503383,326.94208338795636
E01003375,2,1.8323949872844247,12.77479744658234,288,1.792749196330005,3.04734376048543,9,38,249,1.6148748019383834,2.868421507695638,8,33,5.666426688112432,157.17135333731218,5.521460917862246,135.8877325728845
E01003376,0,0.22150940099068003,11.797373828127027,35,1.7840216429016904,2.5667984463362905,7,16,30,1.6028895453821614,2.4039605382209857,6,14,3.58351893845611,158.00683782930105,3.4339872044851463,135.4344324251152
E01003377,0,0.10552875753581219,12.012320552175119,12,1.704551445267297,1.7045514452672972,6,6,9,1.5229550675313182,1.5229550675313184,5,5,2.5649493574615367,113.71307954542804,2.302585092994046,85.28480965907103
E01003378,0,0.30290407797360785,12.016942808207158,74,1.6863986819515695,3.1047415637659306,8,31,69,1.5433800571983913,3.0282403635255184,7,29,4.31748811353631,244.30176211245214,4.248495242049359,227.7948862940432
E01003379,0,0.10746757682836346,11.756170809437533,29,1.6480983953159523,2.6712944252051383,7,17,26,1.4672931249660666,2.5351062927315278,6,15,3.4011973816621555,269.8488312090252,3.295836866004329,241.9334348770571
E01003380,3,0.2996693309268373,12.320278502881942,47,1.7268864838131466,2.854289959669857,7,21,40,1.5345819166697443,2.6835385680169157,6,18,3.871201010907891,156.83953995103624,3.713572066704308,133.4804595327968
E01003382,3,0.14083933642465568,12.679944295779471,30,1.5218914527150942,2.5345375554059175,6,17,27,1.3297871992484955,2.3842257390944317,5,15,3.4339872044851463,213.00867187803738,3.332204510175204,191.70780469023364
E01003383,1,0.23551253613085738,11.400544021267965,151,1.8170195794571433,2.9516643562680125,8,30,136,1.6581067545265538,2.8053920995443,7,26,5.0238805208462765,641.1548297204025,4.919980925828125,577.4639525958592
E01003384,3,0.16277568945161694,11.480881109447619,55,1.5211299972369003,2.6048543098559973,8,18,50,1.3381432898764285,2.4801997914036162,7,16,4.02535169073515,337.8882939171827,3.9318256327243257,307.1711762883479
E01003386,0,0.18039251415153412,11.092092691100124,22,1.5183498837965292,2.0307955637571147,5,10,18,1.2762573642361787,1.9025798619657832,4,9,3.1354942159291497,121.95628018976143,2.9444389791664403,99.78241106435027
E01003387,0,0.20267870885349948,11.485806654231496,30,1.6652003811348155,2.800469825176869,7,19,23,1.4633838258233667,2.5930312050561493,6,15,3.4339872044851463,148.01752078302732,3.1780538303479458,113.48009926698761
E01003388,3,0.15513658821413684,11.343225154679835,65,1.8020507772679806,2.832536504429834,9,22,59,1.6461592200848831,2.7109505621554058,8,20,4.189654742026425,418.9856225939412,4.0943445622221,380.31002666219274
E01003389,1,0.17624178184954,11.710580492670653,150,1.6554775488963192,2.7439713948950986,8,27,141,1.5196915174422498,2.6553978155786297,7,25,5.017279836814924,851.1035148751334,4.955827057601261,800.0373039826254
E01003390,1,0.0615382718117291,11.451089001568274,65,1.5733043672484914,2.632538082986087,7,21,60,1.4106245770572015,2.4789385575034935,6,18,4.189654742026425,1056.2532564915334,4.110873864173311,975.0030059921847
E01003392,1,0.28192317377572107,10.654049473489135,35,1.5012009573708136,2.3053182078409318,6,14,27,1.2491844100520213,2.2915586236243968,5,13,3.58351893845611,124.14729704995312,3.332204510175204,95.77077200996385
E01003393,1,0.07727251004150716,10.076803267609666,65,1.6667213750758707,2.5786194842849506,8,22,60,1.511826335536862,2.3887010338291885,7,18,4.189654742026425,841.1788353333553,4.110873864173311,776.4727710769434
E01003394,0,0.14402883677858427,10.285517619467157,49,1.7631253017131239,2.6329275422355174,9,19,48,1.6981582020854402,2.586081322618717,8,18,3.912023005428146,340.2096489561168,3.8918202981106265,333.2665948957879
E01003399,2,0.1012132321999795,12.30262043302828,10,1.2798542258336674,1.8343719702816237,4,7,8,0.9743147528693494,1.6674619334292946,3,6,2.3978952727983707,98.80131068477057,2.1972245773362196,79.04104854781646
E01003400,1,0.1750825575136253,10.640601003209014,76,1.8521381028582449,2.777062495937688,9,22,66,1.6843913008962121,2.6054753688008385,8,19,4.343805421853684,434.0809334709742,4.204692619390966,376.9650211721618
E01003401,2,0.2110194169048753,10.793108927943608,102,1.6949810186719056,2.7871116592031817,9,25,100,1.6304414990946774,2.7444147524365796,8,24,4.634728988229636,483.3678411971929,4.61512051684126,473.89004038940476
E01003402,1,0.1826965018192367,11.26261592890385,142,1.6304810908157288,2.9683808758890664,8,29,137,1.5320105774969202,2.9004759597065775,7,27,4.962844630259907,777.2453144204011,4.927253685157205,749.8775216591193
E01003403,2,0.266826702749942,11.619411414291543,65,1.8803319656476418,2.889853571239176,9,25,61,1.7572932521792106,2.7961385601296116,8,23,4.189654742026425,243.6038047545604,4.127134385045092,228.61280138504898
E01003404,2,0.2261340927574275,11.957017199772453,40,1.726806599496375,2.440536977437117,7,15,36,1.5574706956721414,2.350504448939632,6,14,3.713572066704308,176.88619841550266,3.6109179126442243,159.1975785739524
E01003410,0,0.09801307910484354,11.463283343770499,16,1.1274832349932322,1.9273921261392741,5,8,15,0.9532710147058912,1.8065071652616695,4,7,2.833213344056216,163.24351960093992,2.772588722239781,153.04079962588116
E01003411,0,0.23014656525822433,10.883481550165657,42,1.6990612543013106,2.298939136872019,7,13,35,1.4982000545220073,2.2180535136068573,6,12,3.7612001156935624,182.49240414635787,3.58351893845611,152.07700345529824
E01003412,3,0.27063722154850217,10.81243096873832,29,1.760262932042247,2.1752188474477783,6,11,22,1.5918341353130705,2.0083299225285955,5,9,3.4011973816621555,107.1545142019675,3.1354942159291497,81.28963146356155
E01003413,1,0.2861088207573883,10.902944616175136,52,1.9317842444219127,2.9074738681851544,9,24,47,1.7870688124733722,2.8133209043456615,8,22,3.970291913552122,181.749027738276,3.871201010907891,164.27315968651868
E01003414,0,0.2513494440121774,11.144534180394224,44,1.7248078474736332,2.5827660931744068,8,16,40,1.5621889251368348,2.5059429954076857,7,15,3.8066624897703196,175.05509181817916,3.713572066704308,159.14099256198105
E01003415,1,0.1408076197252528,11.353540119685595,19,1.6438218248324237,2.2602338531746744,7,11,15,1.430280301911093,2.2110688711446103,6,10,2.995732273553991,134.93587944369244,2.772588722239781,106.52832587659928
E01003416,2,0.32606894995151053,11.609849092182738,15,1.736740746093063,2.0837660374856477,6,9,12,1.5454229031935938,1.8200759753606213,5,7,2.772588722239781,46.00254026711418,2.5649493574615367,36.80203221369134
E01003417,2,0.33013684717593395,14.705226915333254,67,1.6067160984487068,2.6968974999849786,7,19,60,1.4202936312263645,2.5898159591415535,6,17,4.219507705176107,202.9461436163013,4.110873864173311,181.74281517877728
E01003421,3,0.2789562050662319,14.387493166021708,49,1.6551762455642351,2.44355942203442,7,14,43,1.4624791445446124,2.2980002699827806,6,12,3.912023005428146,175.65481287059396,3.784189633918261,154.1460602741947
E01003422,3,0.32373696500153953,14.547682715403583,40,1.8369977602743293,2.5551346204707457,8,16,30,1.6995501542073612,2.3897931169548032,7,13,3.713572066704308,123.55709827516849,3.4339872044851463,92.66782370637637
E01003423,3,0.13125118375536712,12.406447260630559,43,1.93968074633543,2.7299555926586003,9,19,39,1.7974038143881046,2.6687324911033947,8,18,3.784189633918261,327.6160928205087,3.6888794541139363,297.1401772092986
