NLC,cluster,area_km2,distance_centre_km,poi_count,shannon_group,shannon_category,group_richness,category_richness,poi_count_no_transport,shannon_group_no_transport,shannon_category_no_transport,group_richness_no_transport,category_richness_no_transport,log1p_poi_count,poi_density_km2,log1p_poi_count_no_transport,poi_density_km2_no_transport
862,3,1.4036366074895508,5.986624299219052,427,1.9675868893419173,3.1705027163410713,9,42,340,1.8361421894435155,2.990978596851911,8,37,6.059123195581797,304.20979170933936,5.831882477283517,242.22793719244822
864,3,0.5570272147651243,3.658178952703107,410,1.6792047006455,3.1452980290802226,9,40,368,1.502734067941299,2.9749088357481943,8,35,6.018593214496234,736.0502128659555,5.910796644040527,660.6499471577356
865,3,0.932439240333438,6.97194553191575,379,1.8978157381558125,3.155792701662709,9,35,313,1.7380982576601451,2.9904998269876697,8,30,5.940171252720432,406.4608004533041,5.749392985908253,335.67870855378413
866,3,0.1727240367791177,7.34275159596183,80,1.9553163866992773,2.726188160980873,9,24,66,1.807987814399839,2.4084784087428996,8,19,4.394449154672439,463.1665719016589,4.204692619390966,382.1124218188686
867,4,0.6375110861827589,7.741293173624159,184,1.968807919421028,3.1261184827558095,9,37,157,1.81866665347272,2.974689005048565,8,32,5.220355825078324,288.62243181015316,5.062595033026967,246.27022714235895
879,2,0.9171510236830874,8.531939990412496,435,2.0025618357514166,2.972214042521495,9,37,396,1.868327795161917,2.794909053386495,8,32,6.077642243349034,474.294842144024,5.983936280687191,431.77185629662875
882,3,0.5023502413453867,8.297425142777728,118,1.8593925726069749,2.971837762572826,9,27,80,1.815724284052347,2.823419597575899,8,22,4.77912349311153,234.8958760007245,4.394449154672439,159.2514413564234
883,4,0.7069555564875026,8.614794122773786,125,1.9799713222132043,3.064709255095892,9,32,95,1.880120255429252,2.859464800186792,8,27,4.836281906951478,176.81450955850818,4.564348191467836,134.3790272644662
884,4,0.9630196654025952,9.347782589357276,352,2.0087851416609226,3.108035710595706,9,41,291,1.872146297304436,2.9163869715944992,8,36,5.8664680569332965,365.5169386939203,5.676753802268282,302.17451465889434
886,4,0.8659931520782269,10.059910200891458,236,1.9134231553028742,3.2458932028111294,9,37,207,1.7566566567196786,3.0785676296375697,8,32,5.4680601411351315,272.51947597234766,5.337538079701318,239.03191324693208
887,4,0.6501961568633375,10.657856387556446,148,1.9298838177337427,2.8623023853743605,9,34,123,1.7756582100814413,2.6615653945533917,8,29,5.003946305945459,227.62361548548432,4.820281565605037,189.17368043726063
888,4,0.7687798430798056,11.123451465260231,114,1.8335787453412533,2.7265527306951265,8,26,92,1.6642264881991853,2.4991322334091457,7,21,4.74493212836325,148.28692638884118,4.532599493153256,119.67015112081918
889,3,1.082893258052987,9.171583096717818,230,1.931747311916121,3.0696469258730805,9,36,198,1.7753740487650616,2.869626806102587,8,31,5.442417710521793,212.39397169535786,5.293304824724492,182.84350606817765
890,4,0.7328926270046929,11.940701654425506,67,1.6486333255275245,2.587250613853076,8,21,42,1.5761439738275214,2.371278689320588,7,16,4.219507705176107,91.41857556109782,3.7612001156935624,57.30716676964341
891,0,0.5685352113247867,12.575988907437855,26,1.4351050461485597,2.281580379961963,6,13,16,1.2493432310675612,1.8946891171539901,5,9,3.295836866004329,45.731556255619495,2.833213344056216,28.142496157304304
893,2,0.43876760979861457,13.192126155400425,59,1.7819771140686564,2.7145837160010204,8,21,43,1.6431387225644878,2.584563135486092,7,16,4.0943445622221,134.467537444434,3.784189633918261,98.00176457814679
894,4,1.3302230198482003,13.763016893108865,114,1.8140401450168437,2.7263632644029947,9,25,72,1.8302227493334047,2.5963337498282595,8,21,4.74493212836325,85.69991520144436,4.290459441148391,54.12626223249117
895,0,1.2572008420768417,12.998514684378366,236,1.9417904332878844,3.1020104639181643,9,39,207,1.7889980944223958,2.9944512503384364,8,35,5.4680601411351315,187.71861432270293,5.337538079701318,164.65149646101486
897,2,0.7197409826336046,8.086148712458854,386,1.953244367515051,3.0631797085635237,9,41,354,1.8181744558935946,2.920897724910363,8,36,5.958424693029782,536.3040445294461,5.872117789475416,491.8436056047252
898,4,0.8631612612866322,8.760421222749509,225,1.9594497848313968,2.9921567110881107,9,39,190,1.8085545629141664,2.8065779264913715,8,34,5.420534999272286,260.6697150247614,5.25227342804663,220.12109268757627
928,4,0.8301177876473697,8.399606392894622,359,1.9174102970739761,3.1764077615740023,9,40,331,1.7825996003534101,3.038382295870107,8,35,5.886104031450156,432.468747618864,5.805134968916488,398.7385946012367
940,3,1.3568549901971896,9.1381074687876,689,1.8830274294222857,3.009747083038437,9,40,610,1.7246246022303715,2.86150503677498,8,36,6.536691597591305,507.7919195328815,6.415096959171596,449.56904341808087
1022,4,1.144452142080601,4.934250601661816,532,1.9345165881280655,3.1951968668829025,9,43,480,1.789313524569875,3.059254605070583,8,38,6.278521424165844,464.8512423008183,6.175867270105761,419.41465470750524
1023,2,1.0590739673392553,4.38314319296096,822,1.9033474462116016,3.118342541179618,9,44,778,1.7904094804022477,3.018729862299903,8,40,6.71295620067707,776.1497547382232,6.658011045870748,734.6040257741333
1024,1,0.8393645060460511,3.9590125031376195,1520,1.6875146986784357,2.933316589296379,9,43,1482,1.6108798456829792,2.8646201999807483,8,39,7.327123292259293,1810.8938239003955,7.301822342137932,1765.6214783028856
1039,4,0.5459261825784127,5.202828557621325,152,1.9568271542927034,3.0755646969970747,9,35,125,1.8106776066300916,2.8951745090461936,8,30,5.030437921392435,278.4259206658729,4.836281906951478,228.96868475811917
1082,4,0.9733858536728687,4.888847768135146,641,1.9292140292513322,3.2289691567102374,9,44,586,1.7900904995629177,3.088426190804038,8,39,6.464588303689961,658.5261102586607,6.375024819828097,602.0223098464511
1083,4,1.3755655605998534,5.645472633004255,467,1.9335060039873726,3.208561449649138,9,45,404,1.7777243539348988,3.0349173413508304,8,40,6.148468295917647,339.4967229307135,6.003887067106539,293.69737915205195
1085,4,0.7765903564318722,4.891297782797526,216,1.9142583392142996,2.989717018544765,9,32,165,1.7904471252911844,2.8740077195019778,8,27,5.37989735354046,278.1389161107217,5.111987788356544,212.4672275845791
1335,0,2.0073910364842193,16.890844635482267,127,1.6085798147058605,2.446975870333833,7,25,89,1.4246605332940034,2.1213341122865974,6,20,4.852030263919617,63.26619860893176,4.499809670330265,44.33615493066871
1398,2,1.816850278237687,20.28452328747215,259,1.9708275538230982,3.0490284071354465,9,36,214,1.8263763911885174,2.925550749598754,8,32,5.560681631015528,142.5543992822708,5.3706380281276624,117.78626041083378
1404,2,1.4900181603689366,9.495316279619127,683,1.8987031388538163,3.10366103405704,9,42,645,1.7831209041134615,3.014975785664307,8,38,6.52795791762255,458.383674888154,6.470799503782602,432.88063001882773
1409,2,1.0959196334295869,5.581178818135108,301,2.064379161740547,3.0949241552963858,9,36,271,1.9326496675378473,2.962576337719073,8,31,5.71042701737487,274.6551761811641,5.605802066295998,247.28090612988532
1413,2,0.9735863445554451,6.003929546555322,248,2.013564481127852,3.0142616693936413,9,38,231,1.8934925551960247,2.8855172849102324,8,33,5.517452896464707,254.72830569870072,5.44673737166631,237.26709119516076
1415,2,0.6628454835087703,5.687382965828835,465,1.932046696855348,3.050490873975673,9,42,428,1.7973434834496764,2.9331169033157662,8,38,6.144185634125646,701.5209601165631,6.061456918928017,645.7010127524495
1429,2,0.8338810899804882,5.742197924140198,600,1.925186115984641,2.993838655195402,9,38,569,1.8155983248119836,2.8941230291777416,8,34,6.398594934535208,719.5270491312368,6.345636360828596,682.3514849261229
1434,4,1.8168502782357066,19.18102430137661,175,1.8813439212849186,2.8656102388943143,9,31,150,1.7164322034959278,2.7324400821040995,8,27,5.170483995038151,96.32054005569336,5.017279836814924,82.56046290488003
1437,2,0.49984285440117215,6.7312086581831645,393,1.762781685757749,2.8298926924948455,9,36,379,1.6684407635330576,2.7383581279000646,8,32,5.976350909297934,786.2471105460269,5.940171252720432,758.2383076258121
1438,2,0.8662028239912557,6.899696007796286,156,1.8598244017604553,2.991380576421976,9,33,139,1.700802684157015,2.900020190444605,8,30,5.056245805348308,180.09638814289391,4.941642422609304,160.4704996914247
1439,2,1.2687435893912633,4.050403560140643,519,1.9589617801712607,3.199024579977957,9,43,481,1.8311506851065738,3.094154375870265,8,39,6.253828811575473,409.06610629576744,6.1779441140506,379.1152160467517
1440,2,0.8519271257437133,3.9125859734963013,400,1.9151856226412696,3.233653993997146,9,40,351,1.758756664550583,3.092259521072564,8,35,5.993961427306569,469.5237279254478,5.863631175598097,412.0070712545804
1441,4,1.4319518370143773,5.180421700981495,594,1.9435533718400617,3.061694327632813,9,42,541,1.8037517346502667,2.9707479548055247,8,38,6.38856140554563,414.8184210151169,6.295266001439646,377.80600297841454
1443,3,0.6576309961446022,5.550565218966443,451,1.8551026858058208,3.013515940452222,9,41,419,1.7211241181854038,2.9293075301232583,8,37,6.113682179832232,685.7949254886286,6.040254711277414,637.1354185803444
1445,2,0.5990569846695653,6.17120936283967,256,1.769712675709246,3.1287412575517917,9,35,243,1.6528365908376634,3.0422926952274665,8,32,5.54907608489522,427.3383109642022,5.497168225293202,405.63753736055133
1448,2,0.9979204299901748,7.16068886351027,273,1.894545804822473,2.957489634807602,9,34,251,1.7558439295896484,2.8460478950359325,8,30,5.6131281063880705,273.56890569189756,5.529429087511423,251.52305981196443
1449,2,0.48644529844548867,4.566296092020315,294,1.9526094268156908,3.1017746383138736,9,36,274,1.8284907536775614,2.987619622191304,8,32,5.68697535633982,604.3845031281473,5.616771097666572,563.2699110786135
1451,1,0.5393964698737808,5.288032148162491,159,1.8813171727612228,3.0745919628294986,9,31,145,1.7361852247007898,2.924981501473856,8,27,5.075173815233827,294.7738980145831,4.983606621708336,268.81896359820473
1452,0,0.7951139690183717,10.049200092544678,252,1.8126681195862446,3.162661272067354,9,35,228,1.6558786465474484,3.031647205730728,8,31,5.53338948872752,316.93569704367417,5.43372200355424,286.75134494427664
1524,2,1.062344412077889,6.288144281105516,403,1.8739382306308812,3.0829919356896758,9,40,381,1.7580975547949813,2.9832889825822355,8,36,6.0014148779611505,379.34966797797097,5.945420608606575,358.64075310076163
3000,4,1.081802246950531,9.828248190801858,211,1.8342330601595314,2.9612868689756,9,36,175,1.6607162100071202,2.8522581944004686,8,32,5.356586274672012,195.0448897613065,5.170483995038151,161.7670886645907
3174,4,2.0073910366044556,24.01865552024093,551,1.8675745808479374,3.077831119923374,9,43,488,1.7072932787355737,2.916867085373875,8,38,6.313548046277095,274.48563331837335,6.192362489474872,243.1016135378697
3186,4,2.0073910365927445,20.421284221370602,776,1.8705794480830962,3.1537410865315723,9,43,719,1.735582106423236,3.0385160840175693,8,38,6.655440350367647,386.5714182509989,6.579251212010101,358.1763527351394
3187,0,2.0073910365845444,17.525799610859416,1051,1.7941608376783214,2.9972867625326836,9,39,991,1.6706559847251101,2.8874983096239513,8,35,6.9584483932976555,523.565155391056,6.899723107284872,493.6756127426608
3188,4,1.8274794746716139,13.45994985131817,691,1.8515247795236627,3.1275715513232076,9,42,642,1.717311355146054,3.0220650553713497,8,38,6.539585955617669,378.1164218679765,6.466144724237619,351.30353522321406
3191,4,1.9111235358615861,14.731632402758358,507,1.88393543891776,3.0079284331695644,9,43,463,1.7398966709393182,2.8766825929768447,8,38,6.230481447578482,265.2889729451376,6.139884552226255,242.26586681183176
5131,4,2.0073910364776624,17.267808417849583,279,1.8367311431403708,2.8836893356324755,9,35,200,1.7309487773125223,2.8209605279525887,8,31,5.634789603169249,138.98637332243794,5.303304908059076,99.63180883328884
5150,4,0.9966806452110816,7.3809541388630775,509,1.9220364126249376,3.037098026259807,9,43,461,1.7772551842666182,2.8774754343389515,8,39,6.234410725718371,510.69517848638634,6.135564891081739,462.53531882558764
5301,2,0.31400087984481984,4.721074559885705,185,1.8844113134133553,3.0606119508458867,9,34,177,1.783414126220266,2.979527925129577,8,31,5.225746673713202,589.1703236354865,5.181783550292085,563.6926880188167
5345,4,1.1806398716514652,6.960496677680409,312,1.874311548712503,2.81550792513597,9,32,278,1.717061640448522,2.65324714522732,8,28,5.746203190540153,264.26347906036585,5.631211781821365,235.46553582942855
5356,0,1.4366456803371108,10.603774658111139,516,1.994611196396593,2.9809204043991446,9,41,478,1.8693106496917868,2.8490140654838965,8,36,6.248042874508429,359.1699798094405,6.171700597410915,332.71947742037315
5362,0,1.8286488778201684,9.093793384776234,522,1.9258497938039343,3.086220258452116,9,42,472,1.780691404573529,2.988124337589189,8,38,6.259581464064923,285.45665946665906,6.159095388491933,258.11406756372236
5372,2,1.1159075016017967,4.19425917177277,391,1.9508546909424314,3.22574404846717,9,41,354,1.8089112944107488,3.1063503693259933,8,37,5.971261839790462,350.38746440789265,5.872117789475416,317.23059437440924
5376,0,2.0073910365012892,12.741889777859123,582,1.8954326245129232,2.8956016898805736,9,37,532,1.7530666794886969,2.776588021277159,8,33,6.368187186350492,289.9285637014581,6.278521424165844,265.02061149342904
5378,0,1.162606691853949,10.9574743896575,397,2.040035013721258,3.0628150797559157,9,39,353,1.902659390947258,2.9152417368210375,8,34,5.986452005284438,341.4740365608291,5.869296913133774,303.6280476220974
5397,0,1.3121201842432386,11.393537521331995,231,1.7974838567736744,3.0149781242394234,9,36,189,1.617421108986023,2.924863515977309,8,32,5.44673737166631,176.05094622732943,5.247024072160486,144.0416832769059
5404,4,1.8468277505400885,7.780864861954615,407,1.9060635965071813,2.9858672710217395,9,38,349,1.7452914405834552,2.8608939768983044,8,34,6.0112671744041615,220.37788845276796,5.857933154483459,188.97268567571504
5411,0,2.0073910365042633,14.421054592591348,1610,1.8458942816128612,3.11789042522032,9,43,1503,1.7155240792664352,3.0021586705759886,8,39,7.384610383176974,802.036061097347,7.315883504509785,748.7330433722437
5418,0,1.8981030060955257,8.4867003010593,327,1.9081488095099617,2.8839983309744786,9,37,293,1.7571143928508732,2.8003230584515126,8,33,5.793013608384144,172.27726785631734,5.683579767338681,154.36464673364213
5421,0,1.9693794640251112,5.04083455392061,682,1.9860638463685851,2.971324449742635,9,40,630,1.8582436129417184,2.859883327228092,8,36,6.52649485957079,346.30197605803,6.447305862541213,319.89771981900134
5423,2,1.6650025616429236,5.7254562263631,883,1.925153143573115,3.014018569855134,9,41,827,1.8032385140357012,2.9031036348007544,8,37,6.784457062637643,530.3295144054969,6.71901315438526,496.6959325179455
5424,4,1.552142283987709,6.0677537853805505,407,1.9510275996655577,3.112921361009239,9,42,369,1.8097384886430976,2.992004009960528,8,38,6.0112671744041615,262.21822844381893,5.91350300563827,237.73593684464174
5437,0,1.7799004442462842,10.210605608331383,504,1.9153494846097188,2.9716775782774456,9,42,468,1.7855716782248015,2.882007827005055,8,38,6.22455842927536,283.1619047173302,6.150602768446279,262.93605438037804
5595,2,1.9798737373134072,5.6576811602556045,1160,1.8880738268108335,3.0038715627517343,9,41,1085,1.7624356512826835,2.9051545911351515,8,37,7.057036981697891,585.8959478769913,6.990256500493881,548.0147443504617
6562,4,1.0478957110545086,13.765051870588792,302,1.96767065026719,3.205972769904589,9,37,267,1.8199256594699507,3.061390425659575,8,32,5.713732805509369,288.1966180547625,5.5909869805108565,254.79634775040262
6867,2,0.80130163974695,6.445032389367799,250,1.9852870807292393,2.995720650072281,9,34,222,1.840777683681531,2.894796575836552,8,31,5.5254529391317835,311.99237290834657,5.407171771460119,277.04922714261176
6874,0,1.9428696650607207,18.998925890691822,520,1.8332209391957008,3.035881176388742,9,39,487,1.7050375438031489,2.9338028762812316,8,35,6.255750041753367,267.645333781949,6.1903154058531475,250.6601491380945
6876,4,1.1041828819040251,11.477727344731623,611,1.8111849715871324,3.0680137590271075,9,40,578,1.692436368870106,2.970464742996705,8,36,6.416732282512326,553.3503643403772,6.361302477572996,523.464010783532
6877,0,2.0073910364761627,24.46032790561075,354,1.8252038084243498,2.873356184233229,9,36,321,1.671054177526457,2.7475855515231693,8,32,5.872117789475416,176.348301635053,5.7745515455444085,159.90905317754806
6878,0,1.6400171796110234,17.65114480706563,533,1.818134032550619,3.0290000169160085,9,40,496,1.6828208522025911,2.9111019765509174,8,35,6.280395838960195,324.99659553957605,6.208590026096629,302.43585626196943
6879,0,2.0073910364734537,26.698853107390214,269,1.8265184876245242,3.039214830033854,9,40,229,1.651675235967601,2.9547525335380254,8,36,5.598421958998375,134.00478288105444,5.438079308923196,114.0784211143549
6881,4,2.0073910365011183,14.691826979650966,1215,1.8169200573230215,3.112142827572625,9,43,1146,1.6951450274653341,2.996741994192362,8,38,7.103322062526113,605.2632386551574,7.044905117129371,570.8902646080743
6883,4,1.3118153958688548,12.994763945528213,331,1.8167426128240294,2.8373425292159196,9,34,310,1.6874613096957654,2.7198791535491087,8,30,5.805134968916488,252.3220881858676,5.739792912179234,236.3137381801177
6886,4,2.0073910364800365,22.738890061962127,1364,1.8462166211637454,3.2003248659647467,9,48,1280,1.7208926028417406,3.092993175316257,8,42,7.21890970761906,679.4889362422263,7.155396301896734,637.6435765322944
6893,4,1.656596902139999,16.730407294803076,461,1.830979763656834,3.016374126278319,9,39,431,1.7009598178861378,2.8827350896343122,8,34,6.135564891081739,278.28133651854483,6.068425588244111,260.17192199456144
6913,0,1.922554817508123,15.434666897928182,363,1.8863480453851034,2.973322344517117,9,36,310,1.7220612750756892,2.8750421053802304,8,32,5.8971538676367405,188.81126129370628,5.739792912179234,161.2437768623938
6914,0,2.0073910365274865,16.918404682475238,383,1.8393643350764273,3.063158110486273,9,38,340,1.6763301601187584,2.9130427818211326,8,34,5.950642552587727,190.79491391101254,5.831882477283517,169.3740750123871
6919,0,2.007391036524018,14.207600880436399,422,1.877787764626432,2.997421040696111,9,36,382,1.7281153005272945,2.833920996265172,8,31,6.0473721790462776,210.22311663338485,5.948034989180646,190.29675486718725
6926,0,1.5802096530119472,7.691636821899484,513,1.9740362045992437,3.0187051257541664,9,39,453,1.8268849248652268,2.9053676993366753,8,34,6.2422232654551655,324.64046718244003,6.118097198041348,286.6708218979441
6934,2,1.3371594512305727,7.4271124940989015,615,1.952582185348806,3.020122913573808,9,40,586,1.8497565273894954,2.943108810941711,8,37,6.423246963533519,459.93018965241765,6.375024819828097,438.24242461189715
6941,0,1.8707210978416942,13.841377460354153,590,1.9223437631321048,3.0867477155309344,9,42,533,1.7763909283753185,2.965742382169646,8,37,6.3818160174060985,315.3864040346262,6.280395838960195,284.9168700855182
6947,2,1.9616043255168198,16.548112430123265,576,1.9709457500555037,3.1795104105534184,9,43,517,1.8277748835250134,3.073859106969313,8,39,6.3578422665081,293.6371991575021,6.249975242259483,263.55977771602187
6952,0,2.0073910365466427,19.182709923261623,339,1.901744448137786,2.9121208503688956,9,38,304,1.7502991279485451,2.7328793250090815,8,33,5.8289456176102075,168.87591596662148,5.720311776607412,151.44034942139507
6954,0,1.9400319090122862,12.286879384123539,522,1.9707132735758162,3.1477903240005767,9,42,456,1.8214556623775056,3.0977545673291234,8,38,6.259581464064923,269.0677393372163,6.124683390894205,235.04768034055678
6956,0,1.674969660977142,11.552637664187342,532,1.9681427579463646,3.213973012041283,9,42,493,1.8409889206892776,3.1012366229057813,8,38,6.278521424165844,317.6176932599737,6.202535517187923,294.33368943076505
6958,4,1.5165240381462317,10.414263020012505,607,1.9060302830043014,2.9769083844872766,9,40,543,1.7541110196494318,2.85510192915822,8,36,6.410174881966167,400.25742074090994,6.298949246855942,358.0556498555422
6959,0,1.968341528538897,16.46087732321701,726,1.9071428297745763,3.066257400437656,9,41,641,1.7510945746355178,2.9191078133045583,8,36,6.588926477533519,368.83843046227395,6.464588303689961,325.65486766710416
6962,2,1.080717754997003,5.541676010017186,584,1.9452157608348193,3.186105571175224,9,42,545,1.8216348488924297,3.0622850706287683,8,37,6.371611847231857,540.3816096290742,6.302618975744905,504.2944815887765
6966,2,1.0572810459663409,6.040523921813405,538,1.956973135921633,3.1015837327795373,9,42,506,1.8409382318336902,3.0211366201105334,8,38,6.289715570908998,508.8524021616931,6.2285110035911835,478.58608827846973
6967,4,1.0996321258113237,6.9626021716022235,434,1.929775576208571,2.957262852092403,9,39,403,1.8011074691774116,2.849104486984563,8,35,6.075346031088684,394.6774469505325,6.0014148779611505,366.48620073978014
6968,2,1.2756740460384124,8.215190381238893,483,1.8873911047485656,3.086612805319999,9,41,443,1.7464299010697903,2.982888633220314,8,37,6.182084906716632,378.62336503588017,6.095824562432225,347.2673927761799
6970,4,1.4070461486493697,10.127250614061055,583,1.8382692053008427,3.025896436904597,9,43,543,1.7052363829405865,2.92913336463581,8,39,6.369900982828227,414.3431973141922,6.298949246855942,385.9148475842305
6972,0,1.6587003539082972,12.627606028064069,501,1.9730514920256395,3.0955499727003044,9,45,446,1.8276338983185263,2.9563443580012523,8,40,6.218600119691729,302.0437047713431,6.102558594613569,268.8852142275829
6973,0,1.1512807537331935,10.436429466057824,362,1.955863745957813,2.9192024453539216,9,36,322,1.808100146539305,2.774508259484552,8,32,5.8944028342648505,314.43242564957586,5.777652323222656,279.6885112131586
6977,2,0.6500438554318029,6.578843372888581,536,1.9446333864712486,3.0080696085068297,9,40,500,1.8206766316203105,2.9107714642741622,8,36,6.285998094508865,824.5597516554521,6.2166061010848646,769.1788728129218
6978,3,1.6738148582897565,8.074506563871255,390,1.9534185344566932,3.2279063043672327,9,43,290,1.8614430567001041,3.104421002130572,8,38,5.968707559985366,233.00067989507986,5.673323267171493,173.25691581941834
6979,4,1.581932632684512,7.303156714736443,555,1.9899540342973863,2.9250588805777564,9,41,504,1.85337050056089,2.8344062658058373,8,37,6.320768294250582,350.83668452946364,6.22455842927536,318.59763784297235
7401,2,1.508380480745404,7.988294686602392,496,1.9062789914773777,3.0379211532781727,9,38,463,1.7801405954374419,2.934998963716545,8,34,6.208590026096629,328.8295004685351,6.139884552226255,306.9517312841366
7402,0,1.796754141464046,10.741675963275005,691,1.890314740971964,3.0532104969863956,9,41,653,1.7749632576956806,2.960763102770952,8,37,6.539585955617669,384.58238890544794,6.483107351457199,363.43314031151596
7403,2,1.2942094883525785,11.237782387998088,321,1.9599407156281237,3.069398333932652,9,39,290,1.818025655845803,2.9395735380910666,8,35,5.7745515455444085,248.02785243724833,5.673323267171493,224.07500687477264
7404,2,0.8160316206624496,8.938050011048272,199,1.9453880174191196,3.0213997714914163,9,32,175,1.7935736726354081,2.896140219987359,8,28,5.298317366548036,243.8630991265424,5.170483995038151,214.4524741062559
7406,2,1.5685629689722749,7.124352882893996,478,1.967778898292733,3.102160485709026,9,41,433,1.827837486184187,2.9861320279153842,8,37,6.171700597410915,304.7375269308993,6.073044534100405,276.0488476173209
7407,2,0.7034978725574729,10.87201030168754,253,1.7956105112029852,2.8785869333536866,9,31,233,1.649564479992192,2.738576379547672,8,27,5.537334267018537,359.63150688750795,5.455321115357702,331.2021387541081
7408,2,1.1558284724319081,11.621807862806888,206,1.8561882218974637,3.0878020962162647,9,34,180,1.690416811605668,2.982908767536713,8,31,5.332718793265369,178.2271374285909,5.198497031265826,155.73245018032216
7467,2,1.1121436570849823,12.707189972609994,371,1.8196205962329468,2.938606759632255,9,37,347,1.68921402462529,2.8355706769512747,8,34,5.918893854273146,333.58999769186363,5.8522024797744745,312.0100517495328
7473,0,2.007391036471437,24.963743729657217,418,1.8817464500336019,3.066521841203725,9,38,381,1.7363498740414878,2.932738391916273,8,34,6.037870919922137,208.23048046221942,5.945420608606575,189.79859582800384
9586,2,1.7204630673978374,5.333264332887012,853,1.8323343847499212,3.2398444271296847,9,46,754,1.6667799029477504,3.0771409631570625,8,40,6.74993119378857,495.7967515630218,6.626717749249025,438.25410396074847
