unit,cluster
E01002539,3
E01002540,1
E01002541,10
E01002542,11
E01002543,9
E01002546,4
E01002548,5
E01002549,9
E01002552,5
E01002553,5
E01002555,9
E01002557,9
E01002558,9
E01002559,9
E01002560,9
E01002562,8
E01002563,9
E01002564,8
E01002565,2
E01002569,11
E01002570,0
E01002571,9
E01002572,6
E01002573,8
E01002575,4
E01002576,9
E01002578,9
E01002581,8
E01002583,0
E01002584,0
E01002585,4
E01002587,0
E01002588,5
E01002589,5
E01002590,9
E01002591,9
E01002592,2
E01002593,0
E01002594,9
E01002595,3
E01002596,5
E01002601,3
E01002602,3
E01002603,9
E01002604,9
E01002605,0
E01002606,4
E01002607,0
E01002608,0
E01002609,8
E01002610,9
E01002611,4
E01002612,0
E01002613,8
E01002614,9
E01002615,4
E01002616,3
E01002619,0
E01002620,4
E01002621,3
E01002622,0
E01002623,5
E01002624,0
E01002626,11
E01002628,0
E01002629,4
E01002630,3
E01002631,5
E01002633,0
E01002634,4
E01002635,3
E01002636,4
E01002637,4
E01002638,5
E01002640,4
E01002641,11
E01002643,4
E01002646,3
E01002649,0
E01002650,5
E01002652,4
E01002653,10
E01002654,10
E01002655,3
E01002657,4
E01002659,3
E01002662,0
E01002663,4
E01002665,5
E01002666,5
E01002667,10
E01002668,10
E01002670,3
E01002671,3
E01002672,3
E01002675,3
E01002676,3
E01002677,0
E01002678,3
E01002679,3
E01002680,3
E01002681,4
E01002682,0
E01002686,0
E01002687,1
E01002691,4
E01002692,0
E01002693,0
E01002694,3
E01002695,2
E01002696,0
E01002697,0
E01002700,3
E01002704,0
E01002706,4
E01002707,0
E01002708,0
E01002710,4
E01002711,0
E01002712,0
E01002713,0
E01002714,0
E01002716,0
E01002717,2
E01002718,10
E01002719,4
E01002720,0
E01002723,3
E01002724,0
E01002726,0
E01002727,0
E01002728,2
E01002730,0
E01002732,0
E01002734,0
E01002738,0
E01002741,8
E01002743,2
E01002745,8
E01002747,4
E01002748,8
E01002749,4
E01002752,8
E01002756,3
E01002758,0
E01002759,8
E01002762,4
E01002763,0
E01002764,0
E01002765,0
E01002766,8
