LSOA21CD,n_oas,loac_dominant_supergroup,loac_A_share,loac_B_share,loac_C_share,loac_D_share,loac_E_share,loac_F_share,loac_G_share
E01003984,5,B,0.0,0.8,0.0,0.0,0.2,0.0,0.0
E01003986,5,E,0.0,0.0,0.0,0.2,0.6,0.2,0.0
E01003987,7,E,0.0,0.14285714285714285,0.0,0.0,0.42857142857142855,0.42857142857142855,0.0
E01003988,6,B,0.0,0.3333333333333333,0.0,0.0,0.3333333333333333,0.3333333333333333,0.0
E01003989,5,E,0.0,0.2,0.0,0.0,0.8,0.0,0.0
E01003990,6,E,0.0,0.0,0.0,0.0,0.5,0.5,0.0
E01003991,5,E,0.0,0.0,0.0,0.0,0.6,0.4,0.0
E01003992,5,E,0.0,0.2,0.0,0.0,0.8,0.0,0.0
E01003993,5,E,0.0,0.0,0.0,0.0,1.0,0.0,0.0
E01003994,7,B,0.0,0.42857142857142855,0.0,0.14285714285714285,0.42857142857142855,0.0,0.0
E01003995,7,E,0.0,0.2857142857142857,0.0,0.14285714285714285,0.5714285714285714,0.0,0.0
E01003997,4,B,0.25,0.5,0.0,0.0,0.25,0.0,0.0
E01003998,5,B,0.0,0.6,0.0,0.2,0.2,0.0,0.0
E01003999,5,E,0.0,0.4,0.0,0.0,0.6,0.0,0.0
E01004000,6,B,0.0,1.0,0.0,0.0,0.0,0.0,0.0
E01004001,5,F,0.0,0.4,0.0,0.0,0.0,0.6,0.0
E01004002,5,B,0.4,0.6,0.0,0.0,0.0,0.0,0.0
E01004003,5,E,0.0,0.2,0.0,0.0,0.4,0.4,0.0
E01004004,8,B,0.0,0.75,0.0,0.0,0.25,0.0,0.0
E01004005,7,E,0.0,0.14285714285714285,0.0,0.14285714285714285,0.5714285714285714,0.14285714285714285,0.0
E01004006,5,B,0.0,1.0,0.0,0.0,0.0,0.0,0.0
E01004007,4,E,0.0,0.0,0.0,0.0,0.75,0.25,0.0
E01004008,5,E,0.0,0.2,0.0,0.0,0.8,0.0,0.0
E01004010,5,E,0.0,0.2,0.0,0.0,0.6,0.2,0.0
E01004011,7,E,0.0,0.0,0.0,0.14285714285714285,0.5714285714285714,0.2857142857142857,0.0
E01004012,9,B,0.0,0.4444444444444444,0.0,0.0,0.4444444444444444,0.1111111111111111,0.0
E01004013,4,B,0.0,0.5,0.0,0.0,0.25,0.25,0.0
E01004014,6,E,0.0,0.0,0.0,0.0,1.0,0.0,0.0
E01004015,5,A,0.6,0.4,0.0,0.0,0.0,0.0,0.0
E01004016,7,B,0.14285714285714285,0.8571428571428571,0.0,0.0,0.0,0.0,0.0
E01004017,5,A,0.6,0.4,0.0,0.0,0.0,0.0,0.0
E01004018,6,A,0.6666666666666666,0.16666666666666666,0.0,0.0,0.0,0.0,0.16666666666666666
E01004019,6,B,0.16666666666666666,0.6666666666666666,0.0,0.16666666666666666,0.0,0.0,0.0
E01004020,5,B,0.0,0.6,0.0,0.0,0.4,0.0,0.0
E01004021,6,A,0.5,0.3333333333333333,0.0,0.16666666666666666,0.0,0.0,0.0
E01004023,6,B,0.0,0.6666666666666666,0.0,0.0,0.3333333333333333,0.0,0.0
E01004024,6,E,0.0,0.16666666666666666,0.0,0.0,0.8333333333333334,0.0,0.0
E01004028,8,E,0.0,0.0,0.0,0.25,0.75,0.0,0.0
E01004029,7,D,0.14285714285714285,0.2857142857142857,0.0,0.5714285714285714,0.0,0.0,0.0
E01004030,5,B,0.0,0.4,0.0,0.2,0.4,0.0,0.0
E01004031,8,B,0.0,0.375,0.0,0.375,0.25,0.0,0.0
E01004032,5,A,0.6,0.0,0.0,0.4,0.0,0.0,0.0
E01004033,8,E,0.0,0.0,0.0,0.375,0.5,0.125,0.0
E01004034,5,E,0.0,0.2,0.0,0.0,0.8,0.0,0.0
E01004035,4,B,0.0,0.5,0.0,0.0,0.5,0.0,0.0
E01004036,6,E,0.0,0.16666666666666666,0.0,0.0,0.8333333333333334,0.0,0.0
E01004037,6,E,0.0,0.16666666666666666,0.0,0.3333333333333333,0.5,0.0,0.0
E01004038,9,B,0.0,0.5555555555555556,0.0,0.1111111111111111,0.2222222222222222,0.1111111111111111,0.0
E01004039,5,B,0.0,0.6,0.0,0.0,0.4,0.0,0.0
E01004040,5,E,0.0,0.0,0.0,0.0,1.0,0.0,0.0
E01004041,6,E,0.0,0.0,0.0,0.0,0.6666666666666666,0.3333333333333333,0.0
E01004042,5,E,0.0,0.2,0.0,0.0,0.6,0.2,0.0
E01004043,5,B,0.0,1.0,0.0,0.0,0.0,0.0,0.0
E01004044,5,E,0.0,0.2,0.0,0.0,0.8,0.0,0.0
E01004045,5,E,0.0,0.2,0.0,0.0,0.8,0.0,0.0
E01004046,5,A,0.6,0.4,0.0,0.0,0.0,0.0,0.0
E01004047,5,E,0.0,0.0,0.0,0.0,0.8,0.2,0.0
E01004048,5,A,0.4,0.4,0.0,0.0,0.2,0.0,0.0
E01004049,5,E,0.0,0.2,0.0,0.0,0.8,0.0,0.0
E01004050,5,A,0.6,0.2,0.0,0.2,0.0,0.0,0.0
E01004051,5,A,0.4,0.4,0.0,0.2,0.0,0.0,0.0
E01004052,5,B,0.4,0.6,0.0,0.0,0.0,0.0,0.0
E01004053,6,D,0.0,0.3333333333333333,0.0,0.6666666666666666,0.0,0.0,0.0
E01004054,5,D,0.2,0.2,0.0,0.6,0.0,0.0,0.0
E01004055,4,F,0.0,0.25,0.0,0.0,0.0,0.75,0.0
E01004056,6,B,0.0,0.5,0.0,0.3333333333333333,0.0,0.16666666666666666,0.0
E01004057,8,A,0.25,0.25,0.0,0.25,0.125,0.125,0.0
E01004058,6,D,0.0,0.0,0.0,1.0,0.0,0.0,0.0
E01004059,7,D,0.2857142857142857,0.14285714285714285,0.0,0.5714285714285714,0.0,0.0,0.0
E01004060,6,E,0.0,0.0,0.0,0.3333333333333333,0.6666666666666666,0.0,0.0
E01004061,5,B,0.4,0.6,0.0,0.0,0.0,0.0,0.0
E01004062,8,B,0.0,0.625,0.0,0.125,0.125,0.125,0.0
E01004063,6,A,0.5,0.5,0.0,0.0,0.0,0.0,0.0
E01004064,6,B,0.0,0.8333333333333334,0.0,0.0,0.0,0.16666666666666666,0.0
E01004065,5,B,0.2,0.8,0.0,0.0,0.0,0.0,0.0
E01004066,5,B,0.0,0.4,0.0,0.0,0.4,0.2,0.0
E01004067,7,E,0.0,0.14285714285714285,0.0,0.0,0.7142857142857143,0.14285714285714285,0.0
E01004068,5,B,0.0,0.4,0.0,0.0,0.4,0.2,0.0
E01004069,4,A,0.5,0.0,0.0,0.0,0.0,0.0,0.5
E01004070,5,A,0.6,0.4,0.0,0.0,0.0,0.0,0.0
E01004071,5,B,0.0,0.8,0.0,0.0,0.0,0.2,0.0
E01004072,5,A,1.0,0.0,0.0,0.0,0.0,0.0,0.0
E01004073,5,A,1.0,0.0,0.0,0.0,0.0,0.0,0.0
E01004074,4,A,1.0,0.0,0.0,0.0,0.0,0.0,0.0
E01004075,5,A,0.8,0.0,0.0,0.0,0.0,0.0,0.2
E01004076,5,F,0.0,0.0,0.0,0.0,0.0,0.6,0.4
E01004077,5,G,0.0,0.0,0.0,0.0,0.0,0.4,0.6
E01004078,5,F,0.0,0.0,0.0,0.0,0.0,1.0,0.0
E01004079,4,G,0.0,0.0,0.0,0.0,0.0,0.0,1.0
E01004080,4,G,0.0,0.0,0.0,0.0,0.0,0.0,1.0
E01004081,5,G,0.0,0.0,0.2,0.0,0.0,0.2,0.6
E01004082,4,G,0.0,0.0,0.0,0.0,0.0,0.25,0.75
E01004083,5,F,0.0,0.0,0.0,0.0,0.0,1.0,0.0
E01004084,5,G,0.0,0.0,0.0,0.0,0.0,0.0,1.0
E01004085,5,G,0.0,0.0,0.0,0.0,0.0,0.0,1.0
E01004086,5,C,0.0,0.0,0.6,0.0,0.0,0.4,0.0
E01004087,4,G,0.0,0.0,0.0,0.0,0.0,0.0,1.0
E01004088,5,F,0.0,0.0,0.0,0.0,0.2,0.8,0.0
E01004089,5,F,0.0,0.0,0.0,0.0,0.2,0.8,0.0
E01004090,4,E,0.0,0.0,0.0,0.0,0.5,0.5,0.0
E01004091,4,G,0.0,0.0,0.0,0.0,0.0,0.0,1.0
E01004092,5,G,0.0,0.2,0.0,0.0,0.0,0.0,0.8
E01004093,5,G,0.0,0.2,0.0,0.0,0.0,0.0,0.8
E01004094,6,G,0.0,0.16666666666666666,0.0,0.0,0.0,0.16666666666666666,0.6666666666666666
E01004095,5,G,0.2,0.2,0.0,0.0,0.0,0.0,0.6
E01004096,6,B,0.0,0.6666666666666666,0.0,0.0,0.3333333333333333,0.0,0.0
E01004097,5,G,0.0,0.0,0.0,0.0,0.0,0.0,1.0
E01004098,4,G,0.0,0.0,0.0,0.0,0.0,0.0,1.0
E01004099,6,A,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0,0.3333333333333333,0.0
E01004100,4,G,0.0,0.0,0.0,0.0,0.0,0.25,0.75
E01004101,4,G,0.0,0.0,0.0,0.0,0.0,0.0,1.0
E01004102,4,G,0.0,0.25,0.0,0.0,0.0,0.0,0.75
E01004103,6,B,0.0,0.3333333333333333,0.16666666666666666,0.0,0.0,0.16666666666666666,0.3333333333333333
E01004104,5,G,0.0,0.0,0.0,0.0,0.0,0.0,1.0
E01004105,5,G,0.0,0.0,0.0,0.0,0.0,0.0,1.0
E01004106,4,G,0.0,0.0,0.0,0.0,0.0,0.0,1.0
E01004107,5,G,0.0,0.2,0.0,0.0,0.0,0.0,0.8
E01004108,5,G,0.0,0.0,0.0,0.0,0.0,0.0,1.0
E01004109,5,F,0.0,0.0,0.0,0.0,0.0,0.6,0.4
E01004110,6,B,0.0,0.5,0.0,0.0,0.0,0.0,0.5
E01004111,5,G,0.0,0.2,0.0,0.0,0.0,0.0,0.8
E01004112,5,G,0.0,0.0,0.0,0.0,0.0,0.0,1.0
E01004114,5,G,0.0,0.0,0.0,0.0,0.0,0.0,1.0
E01004115,5,G,0.0,0.0,0.0,0.0,0.0,0.0,1.0
E01004116,5,G,0.0,0.0,0.0,0.0,0.0,0.0,1.0
E01004117,4,G,0.0,0.0,0.0,0.0,0.0,0.0,1.0
E01004118,5,G,0.0,0.2,0.0,0.0,0.0,0.2,0.6
E01004119,4,G,0.0,0.0,0.0,0.0,0.0,0.0,1.0
E01004120,4,G,0.0,0.0,0.0,0.0,0.0,0.0,1.0
E01004121,5,G,0.0,0.2,0.0,0.0,0.0,0.0,0.8
E01004122,4,G,0.0,0.0,0.0,0.0,0.0,0.0,1.0
E01004123,7,F,0.0,0.0,0.0,0.0,0.0,0.8571428571428571,0.14285714285714285
E01004124,5,F,0.0,0.0,0.0,0.0,0.0,1.0,0.0
E01004125,4,F,0.0,0.0,0.0,0.0,0.0,1.0,0.0
E01004126,4,F,0.0,0.0,0.0,0.0,0.0,1.0,0.0
E01004127,5,F,0.0,0.0,0.0,0.0,0.0,0.8,0.2
E01004128,5,F,0.0,0.0,0.0,0.0,0.0,1.0,0.0
E01004129,5,F,0.0,0.0,0.0,0.0,0.2,0.8,0.0
E01004130,5,G,0.0,0.0,0.2,0.0,0.0,0.0,0.8
E01004131,5,G,0.0,0.0,0.0,0.0,0.0,0.2,0.8
E01004132,4,G,0.0,0.0,0.0,0.0,0.0,0.0,1.0
E01004133,4,G,0.0,0.0,0.0,0.0,0.0,0.0,1.0
E01004134,5,C,0.0,0.0,0.6,0.0,0.0,0.0,0.4
E01004135,4,G,0.0,0.0,0.25,0.0,0.0,0.0,0.75
E01004136,4,G,0.0,0.0,0.0,0.0,0.0,0.25,0.75
E01004137,8,B,0.0,0.5,0.0,0.25,0.0,0.0,0.25
E01004138,6,B,0.0,0.5,0.0,0.0,0.0,0.3333333333333333,0.16666666666666666
E01004139,5,B,0.0,0.4,0.0,0.0,0.0,0.4,0.2
E01004140,6,E,0.0,0.3333333333333333,0.0,0.0,0.5,0.16666666666666666,0.0
E01004141,6,B,0.0,0.5,0.0,0.0,0.3333333333333333,0.16666666666666666,0.0
E01004143,5,F,0.0,0.2,0.0,0.0,0.0,0.4,0.4
E01004144,5,G,0.0,0.0,0.2,0.0,0.0,0.0,0.8
E01004145,6,F,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.3333333333333333
E01004146,5,C,0.0,0.0,0.6,0.0,0.0,0.2,0.2
E01004147,5,G,0.0,0.0,0.0,0.0,0.0,0.2,0.8
E01004148,5,F,0.0,0.0,0.2,0.0,0.2,0.6,0.0
E01004149,6,F,0.0,0.16666666666666666,0.16666666666666666,0.0,0.0,0.3333333333333333,0.3333333333333333
E01004150,7,E,0.0,0.2857142857142857,0.0,0.14285714285714285,0.5714285714285714,0.0,0.0
E01004151,6,B,0.0,0.5,0.0,0.0,0.16666666666666666,0.0,0.3333333333333333
E01004152,7,B,0.0,0.7142857142857143,0.14285714285714285,0.0,0.14285714285714285,0.0,0.0
E01004153,7,B,0.0,0.5714285714285714,0.0,0.14285714285714285,0.2857142857142857,0.0,0.0
E01004154,5,G,0.0,0.2,0.0,0.0,0.0,0.0,0.8
E01004155,7,B,0.0,0.8571428571428571,0.0,0.0,0.0,0.0,0.14285714285714285
E01004156,7,B,0.0,0.5714285714285714,0.0,0.2857142857142857,0.14285714285714285,0.0,0.0
E01004157,4,G,0.0,0.0,0.0,0.0,0.0,0.0,1.0
E01004158,6,G,0.0,0.3333333333333333,0.16666666666666666,0.0,0.0,0.0,0.5
E01004159,5,G,0.0,0.0,0.0,0.0,0.0,0.2,0.8
E01004160,5,B,0.0,0.6,0.0,0.0,0.0,0.0,0.4
E01004161,5,G,0.0,0.0,0.0,0.0,0.0,0.0,1.0
E01004162,6,B,0.0,0.8333333333333334,0.0,0.0,0.0,0.16666666666666666,0.0
E01004163,5,G,0.0,0.0,0.0,0.0,0.0,0.4,0.6
E01004164,5,B,0.0,0.6,0.0,0.0,0.0,0.0,0.4
E01004165,5,F,0.0,0.2,0.2,0.0,0.0,0.4,0.2
E01004166,5,G,0.0,0.2,0.0,0.0,0.2,0.0,0.6
E01004167,4,F,0.0,0.0,0.0,0.0,0.0,1.0,0.0
E01004168,5,G,0.0,0.0,0.0,0.0,0.0,0.0,1.0
E01004169,5,F,0.0,0.2,0.0,0.0,0.2,0.6,0.0
E01004170,8,G,0.0,0.125,0.0,0.0,0.375,0.0,0.5
E01004171,5,G,0.0,0.0,0.0,0.0,0.0,0.0,1.0
E01004172,6,E,0.0,0.3333333333333333,0.0,0.0,0.5,0.0,0.16666666666666666
E01004173,4,G,0.0,0.0,0.0,0.0,0.0,0.25,0.75
E01004174,5,B,0.0,0.4,0.2,0.0,0.0,0.0,0.4
E01004175,5,G,0.0,0.0,0.0,0.0,0.0,0.4,0.6
E01004176,5,B,0.0,0.4,0.0,0.0,0.0,0.2,0.4
E01004177,7,B,0.0,0.42857142857142855,0.0,0.0,0.42857142857142855,0.14285714285714285,0.0
E01004178,7,B,0.0,0.42857142857142855,0.14285714285714285,0.0,0.14285714285714285,0.2857142857142857,0.0
E01004179,5,G,0.0,0.0,0.0,0.0,0.0,0.0,1.0
E01004180,5,G,0.0,0.0,0.0,0.0,0.0,0.0,1.0
E01004181,6,F,0.0,0.16666666666666666,0.0,0.0,0.16666666666666666,0.3333333333333333,0.3333333333333333
E01004182,5,F,0.0,0.0,0.0,0.0,0.0,0.8,0.2
E01004183,5,F,0.0,0.0,0.0,0.0,0.0,1.0,0.0
E01004184,5,F,0.0,0.0,0.0,0.0,0.0,1.0,0.0
E01004185,8,F,0.0,0.25,0.0,0.0,0.25,0.5,0.0
E01004186,5,B,0.0,0.6,0.0,0.0,0.0,0.4,0.0
E01004187,6,F,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.3333333333333333
E01004189,6,F,0.0,0.0,0.0,0.0,0.0,1.0,0.0
E01004190,4,G,0.0,0.0,0.0,0.0,0.0,0.0,1.0
E01004191,5,G,0.0,0.0,0.2,0.0,0.0,0.0,0.8
E01004192,5,F,0.0,0.2,0.0,0.0,0.0,0.4,0.4
E01004193,7,G,0.0,0.2857142857142857,0.0,0.0,0.0,0.14285714285714285,0.5714285714285714
E01004194,5,G,0.0,0.2,0.0,0.0,0.0,0.0,0.8
E01004195,5,G,0.0,0.2,0.2,0.0,0.0,0.0,0.6
E01004196,4,G,0.0,0.0,0.0,0.0,0.0,0.0,1.0
E01004198,5,E,0.0,0.0,0.0,0.0,0.8,0.2,0.0
E01004199,5,E,0.0,0.0,0.0,0.0,1.0,0.0,0.0
E01004200,4,D,0.25,0.25,0.0,0.5,0.0,0.0,0.0
E01004201,5,B,0.0,0.6,0.0,0.2,0.2,0.0,0.0
E01004202,6,D,0.0,0.16666666666666666,0.0,0.5,0.3333333333333333,0.0,0.0
E01004203,5,E,0.0,0.0,0.0,0.2,0.8,0.0,0.0
E01004204,4,E,0.0,0.0,0.0,0.0,1.0,0.0,0.0
E01004205,5,E,0.0,0.0,0.0,0.2,0.8,0.0,0.0
E01004206,4,E,0.0,0.0,0.0,0.0,1.0,0.0,0.0
E01004207,4,E,0.0,0.25,0.0,0.0,0.75,0.0,0.0
E01004208,5,D,0.0,0.4,0.0,0.6,0.0,0.0,0.0
E01004209,5,E,0.0,0.0,0.0,0.0,1.0,0.0,0.0
E01004211,5,D,0.0,0.4,0.0,0.6,0.0,0.0,0.0
E01004212,7,D,0.0,0.14285714285714285,0.0,0.42857142857142855,0.42857142857142855,0.0,0.0
E01004214,5,E,0.0,0.0,0.0,0.2,0.8,0.0,0.0
E01004216,6,D,0.0,0.0,0.0,0.6666666666666666,0.3333333333333333,0.0,0.0
E01004217,6,B,0.0,0.5,0.0,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.0
E01004218,6,B,0.16666666666666666,0.5,0.0,0.16666666666666666,0.0,0.16666666666666666,0.0
E01004219,10,E,0.0,0.1,0.0,0.2,0.7,0.0,0.0
E01004221,5,B,0.0,0.4,0.0,0.2,0.4,0.0,0.0
E01004222,8,B,0.0,0.375,0.0,0.125,0.125,0.375,0.0
E01004223,7,E,0.0,0.2857142857142857,0.0,0.0,0.42857142857142855,0.2857142857142857,0.0
E01004226,8,E,0.0,0.25,0.0,0.125,0.625,0.0,0.0
E01004228,5,A,0.4,0.4,0.0,0.0,0.2,0.0,0.0
E01004229,4,E,0.25,0.25,0.0,0.0,0.5,0.0,0.0
E01004230,6,E,0.16666666666666666,0.16666666666666666,0.0,0.16666666666666666,0.5,0.0,0.0
E01004231,4,E,0.0,0.25,0.0,0.0,0.75,0.0,0.0
E01004232,4,A,0.5,0.5,0.0,0.0,0.0,0.0,0.0
E01004233,6,E,0.0,0.0,0.0,0.16666666666666666,0.8333333333333334,0.0,0.0
E01004234,7,B,0.2857142857142857,0.7142857142857143,0.0,0.0,0.0,0.0,0.0
E01004235,4,E,0.0,0.0,0.0,0.0,1.0,0.0,0.0
E01004236,4,E,0.0,0.0,0.0,0.0,0.5,0.5,0.0
E01004237,4,E,0.0,0.0,0.0,0.0,1.0,0.0,0.0
E01004239,4,E,0.0,0.0,0.0,0.0,0.5,0.5,0.0
E01004240,5,E,0.0,0.2,0.0,0.0,0.8,0.0,0.0
E01004241,4,E,0.0,0.0,0.0,0.0,1.0,0.0,0.0
E01004243,4,E,0.0,0.0,0.0,0.0,0.5,0.5,0.0
E01004244,5,E,0.0,0.4,0.0,0.0,0.6,0.0,0.0
E01004245,9,E,0.0,0.0,0.0,0.3333333333333333,0.5555555555555556,0.1111111111111111,0.0
E01004247,8,E,0.0,0.0,0.0,0.125,0.75,0.125,0.0
E01004248,4,E,0.0,0.0,0.0,0.25,0.75,0.0,0.0
E01004249,6,E,0.0,0.0,0.0,0.0,0.8333333333333334,0.16666666666666666,0.0
E01004251,7,E,0.0,0.14285714285714285,0.0,0.14285714285714285,0.7142857142857143,0.0,0.0
E01004255,4,E,0.0,0.25,0.0,0.0,0.75,0.0,0.0
E01004256,5,E,0.0,0.0,0.0,0.0,0.8,0.2,0.0
E01004257,5,E,0.0,0.0,0.0,0.0,1.0,0.0,0.0
E01004258,5,D,0.0,0.2,0.0,0.4,0.4,0.0,0.0
E01004259,6,D,0.0,0.0,0.0,0.5,0.5,0.0,0.0
E01004260,5,E,0.0,0.0,0.0,0.0,1.0,0.0,0.0
E01004263,4,E,0.0,0.25,0.0,0.0,0.5,0.25,0.0
E01004264,4,E,0.0,0.0,0.0,0.0,0.75,0.25,0.0
E01004266,5,B,0.2,0.6,0.0,0.0,0.2,0.0,0.0
E01004267,7,B,0.0,0.42857142857142855,0.0,0.2857142857142857,0.14285714285714285,0.14285714285714285,0.0
E01004268,5,E,0.0,0.0,0.0,0.0,1.0,0.0,0.0
E01004270,6,B,0.16666666666666666,0.3333333333333333,0.0,0.16666666666666666,0.3333333333333333,0.0,0.0
E01004271,7,E,0.0,0.0,0.0,0.2857142857142857,0.7142857142857143,0.0,0.0
E01004272,6,E,0.0,0.0,0.0,0.0,1.0,0.0,0.0
E01004274,5,F,0.0,0.2,0.0,0.0,0.2,0.6,0.0
E01004275,7,F,0.0,0.2857142857142857,0.0,0.14285714285714285,0.14285714285714285,0.42857142857142855,0.0
E01004276,8,D,0.125,0.125,0.0,0.75,0.0,0.0,0.0
E01004277,7,D,0.0,0.0,0.0,1.0,0.0,0.0,0.0
E01004280,7,E,0.0,0.14285714285714285,0.0,0.2857142857142857,0.42857142857142855,0.14285714285714285,0.0
E01004281,6,B,0.16666666666666666,0.5,0.0,0.3333333333333333,0.0,0.0,0.0
E01004283,6,E,0.0,0.16666666666666666,0.0,0.0,0.6666666666666666,0.16666666666666666,0.0
E01004286,7,E,0.0,0.2857142857142857,0.0,0.0,0.42857142857142855,0.2857142857142857,0.0
E01004287,6,E,0.0,0.16666666666666666,0.0,0.0,0.8333333333333334,0.0,0.0
E01004288,4,E,0.0,0.0,0.0,0.0,0.75,0.25,0.0
E01004289,5,E,0.0,0.4,0.0,0.0,0.6,0.0,0.0
E01004290,5,E,0.0,0.2,0.0,0.2,0.6,0.0,0.0
E01004291,7,D,0.0,0.0,0.0,0.8571428571428571,0.14285714285714285,0.0,0.0
E01004292,6,A,0.5,0.0,0.0,0.5,0.0,0.0,0.0
E01004293,8,D,0.125,0.125,0.0,0.75,0.0,0.0,0.0
E01004295,5,E,0.0,0.0,0.0,0.0,0.8,0.2,0.0
E01004296,9,E,0.0,0.1111111111111111,0.0,0.3333333333333333,0.5555555555555556,0.0,0.0
E01004297,7,D,0.14285714285714285,0.2857142857142857,0.0,0.5714285714285714,0.0,0.0,0.0
E01004298,4,E,0.0,0.0,0.0,0.0,0.75,0.25,0.0
E01004300,4,E,0.0,0.0,0.0,0.0,1.0,0.0,0.0
E01004301,4,E,0.0,0.0,0.0,0.25,0.75,0.0,0.0
E01004302,5,E,0.0,0.0,0.0,0.2,0.8,0.0,0.0
E01004303,8,E,0.0,0.125,0.0,0.25,0.625,0.0,0.0
E01004304,5,E,0.0,0.0,0.0,0.0,0.8,0.2,0.0
E01004305,4,E,0.0,0.0,0.0,0.0,0.75,0.25,0.0
E01004306,4,B,0.0,0.75,0.0,0.0,0.25,0.0,0.0
E01004307,7,D,0.0,0.0,0.0,1.0,0.0,0.0,0.0
E01004308,4,E,0.0,0.25,0.0,0.0,0.5,0.25,0.0
E01004309,8,E,0.0,0.0,0.0,0.25,0.75,0.0,0.0
E01004310,5,D,0.0,0.0,0.0,0.4,0.4,0.2,0.0
E01004311,5,E,0.0,0.0,0.0,0.2,0.8,0.0,0.0
E01004312,5,E,0.0,0.0,0.0,0.0,0.8,0.2,0.0
E01004313,5,E,0.0,0.0,0.0,0.2,0.8,0.0,0.0
E01004315,5,B,0.0,0.4,0.0,0.2,0.4,0.0,0.0
E01004316,4,E,0.0,0.0,0.0,0.25,0.75,0.0,0.0
E01004319,6,E,0.0,0.0,0.16666666666666666,0.0,0.8333333333333334,0.0,0.0
E01004321,7,E,0.0,0.2857142857142857,0.0,0.14285714285714285,0.5714285714285714,0.0,0.0
E01004322,5,E,0.0,0.0,0.0,0.2,0.8,0.0,0.0
E01004323,4,E,0.0,0.25,0.0,0.0,0.5,0.25,0.0
E01004324,4,E,0.0,0.25,0.0,0.0,0.75,0.0,0.0
E01004326,6,E,0.0,0.0,0.0,0.16666666666666666,0.8333333333333334,0.0,0.0
E01004327,5,F,0.0,0.0,0.0,0.0,0.0,1.0,0.0
E01004328,5,F,0.0,0.2,0.2,0.0,0.0,0.6,0.0
E01004329,5,F,0.0,0.0,0.0,0.0,0.0,1.0,0.0
E01004330,5,F,0.0,0.0,0.2,0.0,0.0,0.8,0.0
E01004331,6,F,0.0,0.0,0.0,0.0,0.0,1.0,0.0
E01004332,5,F,0.0,0.0,0.0,0.0,0.2,0.8,0.0
E01004333,4,F,0.0,0.0,0.0,0.0,0.25,0.75,0.0
E01004334,6,E,0.0,0.0,0.0,0.0,0.5,0.5,0.0
E01004335,5,F,0.0,0.0,0.0,0.0,0.2,0.8,0.0
E01004336,5,F,0.0,0.0,0.2,0.0,0.0,0.8,0.0
E01004337,6,F,0.0,0.0,0.0,0.0,0.0,1.0,0.0
E01004338,5,F,0.0,0.0,0.4,0.0,0.0,0.6,0.0
E01004339,5,F,0.0,0.2,0.2,0.0,0.2,0.4,0.0
E01004340,5,F,0.0,0.0,0.0,0.0,0.2,0.8,0.0
E01004341,6,E,0.0,0.0,0.0,0.0,0.5,0.5,0.0
E01004342,5,F,0.0,0.2,0.0,0.0,0.0,0.8,0.0
E01004343,5,F,0.0,0.0,0.2,0.0,0.0,0.6,0.2
E01004344,5,F,0.0,0.0,0.0,0.0,0.2,0.8,0.0
E01004345,5,F,0.0,0.0,0.0,0.0,0.0,1.0,0.0
E01004346,4,F,0.0,0.0,0.0,0.0,0.0,1.0,0.0
E01004347,6,B,0.0,0.6666666666666666,0.0,0.0,0.0,0.3333333333333333,0.0
E01004348,8,F,0.0,0.25,0.125,0.125,0.125,0.375,0.0
E01004349,4,F,0.0,0.0,0.0,0.0,0.0,0.75,0.25
E01004350,7,F,0.14285714285714285,0.0,0.0,0.0,0.14285714285714285,0.42857142857142855,0.2857142857142857
E01004351,5,G,0.0,0.0,0.0,0.0,0.0,0.2,0.8
E01004352,6,G,0.0,0.16666666666666666,0.0,0.0,0.0,0.0,0.8333333333333334
E01004353,7,G,0.0,0.2857142857142857,0.0,0.0,0.0,0.14285714285714285,0.5714285714285714
E01004354,5,B,0.0,0.6,0.0,0.0,0.0,0.2,0.2
E01004355,5,F,0.0,0.2,0.0,0.0,0.0,0.6,0.2
E01004356,5,F,0.0,0.0,0.2,0.0,0.0,0.6,0.2
E01004357,4,G,0.0,0.0,0.0,0.0,0.0,0.25,0.75
E01004358,6,B,0.0,0.6666666666666666,0.0,0.0,0.0,0.0,0.3333333333333333
E01004359,5,G,0.0,0.0,0.0,0.0,0.0,0.2,0.8
E01004360,4,G,0.0,0.0,0.0,0.0,0.0,0.0,1.0
E01004361,4,G,0.0,0.0,0.0,0.0,0.0,0.25,0.75
E01004362,5,B,0.0,1.0,0.0,0.0,0.0,0.0,0.0
E01004363,4,C,0.0,0.25,0.75,0.0,0.0,0.0,0.0
E01004364,5,F,0.0,0.0,0.4,0.0,0.0,0.6,0.0
E01004365,6,C,0.0,0.0,0.5,0.0,0.0,0.5,0.0
E01004366,5,C,0.0,0.4,0.6,0.0,0.0,0.0,0.0
E01004367,4,C,0.0,0.0,0.75,0.0,0.0,0.25,0.0
E01004368,6,C,0.0,0.0,0.5,0.0,0.0,0.5,0.0
E01004369,5,B,0.0,0.6,0.0,0.0,0.0,0.4,0.0
E01004370,6,B,0.0,0.8333333333333334,0.0,0.0,0.0,0.16666666666666666,0.0
E01004371,4,B,0.0,0.5,0.0,0.0,0.0,0.5,0.0
E01004372,5,B,0.0,1.0,0.0,0.0,0.0,0.0,0.0
