unit,cluster,max_posterior,normalized_entropy
E01002700,1,1.0,2.7148907245609965e-18
E01002703,1,1.0,6.321079786481637e-74
E01002704,0,1.0,3.841726821334689e-37
E01002706,0,0.9999990319372071,2.0736960639138694e-05
E01002707,0,1.0,3.02073253011638e-13
E01002708,0,0.9999997432914586,5.990566515947725e-06
E01002710,0,0.9999999999643023,1.290198235066742e-09
E01002711,0,1.0,2.1558284935903988e-57
E01002712,0,0.9995275730688004,0.005900600736201591
E01002713,0,0.999947965398583,0.0008155292897727314
E01002714,0,0.9977548992649298,0.022990007623761473
E01002716,0,0.9999999999755573,8.961996028600684e-10
E01002717,1,1.0,6.816676057895277e-14
E01002718,0,1.0,1.147880403301348e-19
E01002719,0,0.9980726982996131,0.02016055051517034
E01002720,0,0.9999400962423516,0.000926689913118279
E01002723,1,1.0,7.459263356033924e-21
E01002724,0,1.0,3.961509412875753e-52
E01002726,0,0.9999999999930651,2.662875161087593e-10
E01002727,0,0.9999999999964757,1.3896610733197391e-10
